OPS-FU,debug-print,runp2p_rbw,run-tst,codegen,proute-seed,VDAG,argin,PMU,OPS-Fix,run-proute,VPMU-split,runp2p_dram_power,VMC-alloc,debug,net,slink,dupra,runp2p_complete,gentst_time,psim-q,avgActive,vlink,lrange,retime-glob,OPS-Prog FU,simfreq,genpir,scheduled,VBB-split,start-id,dedicated-dag,vcLimit,notFit,proute-algo,trace,maketst_err,VPCU-split,row,runproute_err,gentst_err,vc,succeeded,pattern,split-algo,vec,load,topo,OPS-Flt,tokenout,MC_Total,retime-exout,OPS-All,maxActive,pirArgs,spatial_sha,time-out,VBB,retime-local,vdot,rundot,mem-tech,split-thread,share-adctx,dot,memelm,col,tungsten,merge-forward,VAFG,runp2p_err,backend,VPCU,routing-cost,name,PCU,runp2p_pass,fast,split,runhybrid_success,runhybrid_rbw,prtime,runhybrid_dram_power,VMC,VPCU-alloc,genpir_err,split-forward,PCU_Total,arch,runp2p_cycle,vfifo,VDAG-alloc,dag-stage,VPMU,merge-algo,freq,waveform,maketst_time,runhybrid_deadlock,word,igraph,proute-q,constprop,VPMU-alloc,runhybrid_err,runp2p_success,pcu-stage,runhybrid_pass,mergeTime_ms,runp2p_deadlock,app,module,argout,VBB-alloc,rtelm,psim,flit-width,verbose,runhybrid_cycle,proute-opts,bcread,clock,ag-dce,stat,OPS-Other,DAG,simulate,VDAG-split,mapping,time,runhybrid_wbw,pracc,pir_sha,runhybrid_time,runp2p_wbw,runhybrid_complete,VMC-split,run-psim,open,nn,MC,merge,pmu-stage,runp2p_time,pmu-sram-size,sr,reserve-pmu,dag,PMU_Total,algo,project,routing-algo,reserve-pcu,VAFG-alloc,save,DAG_Total,mdone,fifo-depth,link-prop,VAFG-split,retime-buffer-only,runproute_time
,True,27.3275,False,True,0,0,6,6,,False,5,,6,True,hybrid,4,False,True,171.836333937,1,13.123764554248075,2,True,False,,0.55kHz,True,False,,0,False,4,,route_min_directed_valient,False,,28,20,,,4,True,checkerboard,dfs,16,False,mesh,,5,40,False,,97.20223820943245,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",2ac9af75,100,,False,True,True,DDR4,1,False,True,False,20,True,False,1,,Tst,28,H-hop,AccelMain,14,True,True,True,False,,,,6,19,,False,200,MyDesign,7506,4,0,6,5,bfs,1000000000.0,True,5:04.21,False,32,False,4,True,5,,True,6,,,False,NaivePageRankCSR_1,False,4,,True,False,512,False,,-i100 -p100 -t1 -d100,True,1000000000,True,True,,13,False,0,True,2020-03-16 23:27:28 -0700,,True,09f4ceeb,,0.0682121,False,6,False,False,False,6,False,6,0:13.69,65536,True,0,True,200,route_min_directed_valient,pirTest,dor,0,1,True,40,True,16,db,1,False,
,True,42.9811,False,True,0,0,6,9,,False,7,,10,True,hybrid,4,False,True,308.058719282,1,18.090681837772607,2,True,False,,0.69kHz,True,False,,0,False,4,,route_min_directed_valient,False,,46,20,,,4,True,checkerboard,dfs,16,False,mesh,,5,40,False,,94.7504525471942,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",2ac9af75,100,,False,True,True,DDR4,1,False,True,False,20,True,False,1,,Tst,46,H-hop,AccelMain,21,True,True,True,False,,,,10,32,,False,200,MyDesign,3867,4,0,6,7,bfs,1000000000.0,True,5:02.91,False,32,False,4,True,7,,True,6,,,False,NaivePageRankCSR_2,False,4,,True,False,512,False,,-i100 -p100 -t1 -d100,True,1000000000,True,True,,23,False,0,True,2020-03-16 23:27:28 -0700,,True,09f4ceeb,,0.132402,False,10,False,False,False,10,False,6,0:05.60,65536,True,0,True,200,route_min_directed_valient,pirTest,dor,0,1,True,40,True,16,db,1,False,
,True,48.54,False,True,0,0,6,33,,False,21,,30,True,hybrid,4,False,True,921.398927632,1,16.258023171322463,2,True,False,,0.5kHz,True,False,,0,False,4,,route_min_directed_valient,False,,138,20,,,4,True,checkerboard,dfs,16,False,mesh,,5,40,False,,94.89342806394316,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",2ac9af75,100,,False,True,True,DDR4,1,False,True,False,20,True,False,1,,Tst,138,H-hop,AccelMain,86,True,True,True,False,,,,30,96,,False,200,MyDesign,2252,4,0,6,21,bfs,1000000000.0,True,6:49.35,False,32,False,4,True,21,,True,6,,,False,NaivePageRankCSR_3,False,4,,True,False,512,False,,-i100 -p100 -t1 -d100,True,1000000000,True,True,,40,False,0,True,2020-03-16 23:27:28 -0700,,True,09f4ceeb,,0.227353,False,30,False,False,False,30,False,6,0:04.51,65536,True,0,True,200,route_min_directed_valient,pirTest,dor,0,1,True,40,True,16,db,1,False,
,True,27.0324,False,True,0,0,6,11,,False,10,,6,True,hybrid,4,False,True,207.212058297,1,17.035067595376066,2,True,False,,1.38kHz,True,False,,0,False,4,,route_min_directed_valient,False,,26,20,,,4,True,checkerboard,dfs,16,False,mesh,,5,40,False,,98.18989300854585,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",2ac9af75,100,,False,True,True,DDR4,1,False,True,False,20,True,False,1,,Tst,26,H-hop,AccelMain,12,True,True,True,False,,,,6,19,,False,200,MyDesign,14861,4,0,6,10,bfs,1000000000.0,True,2:55.11,False,32,False,4,True,10,,True,6,,,False,NaivePageRankCSR_4,False,4,,True,False,512,False,,-i100 -p100 -t1 -d100,True,1000000000,True,True,,13,False,0,True,2020-03-16 23:27:28 -0700,,True,09f4ceeb,,0.0689052,False,6,False,False,False,6,False,6,0:10.77,65536,True,0,True,200,route_min_directed_valient,pirTest,dor,0,1,True,40,True,16,db,1,False,
,True,19.8384,False,True,0,0,6,12,,False,7,,6,True,hybrid,4,False,True,195.875354229,1,10.481244756479885,2,True,False,,3.02kHz,True,False,,0,False,4,,route_min_directed_valient,False,,31,20,,,4,True,checkerboard,dfs,16,False,mesh,,5,40,False,,96.64856272353954,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",2ac9af75,100,,False,True,True,DDR4,1,False,True,False,20,True,False,1,,Tst,31,H-hop,AccelMain,17,True,True,True,False,,,,6,20,,False,200,MyDesign,7549,4,0,6,7,bfs,1000000000.0,True,1:55.74,False,32,False,4,True,7,,True,6,,,False,NaivePageRank_0,False,4,,True,False,512,False,,-i100 -p100 -t1 -d100,True,1000000000,True,True,,9,False,0,True,2020-03-16 23:27:28 -0700,,True,09f4ceeb,,0.0678236,False,6,False,False,False,6,False,6,0:02.50,65536,True,0,True,200,route_min_directed_valient,pirTest,dor,0,1,True,40,True,16,db,1,False,
,True,20.2038,False,True,0,0,6,9,,False,5,,6,True,hybrid,4,False,True,126.500318404,1,8.811416345173162,2,True,False,,0.64kHz,True,False,,0,False,4,,route_min_directed_valient,False,,33,20,,,4,True,checkerboard,dfs,16,False,mesh,,5,40,False,,97.0599973393641,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",2ac9af75,100,,False,True,True,DDR4,1,False,True,False,20,True,False,1,,Tst,33,H-hop,AccelMain,18,True,True,True,False,,,,6,20,,False,200,MyDesign,7517,4,0,6,5,bfs,1000000000.0,True,3:34.69,False,32,False,4,True,5,,True,6,,,False,NaivePageRank_1,False,4,,True,False,512,False,,-i100 -p100 -t1 -d100,True,1000000000,True,True,,11,False,0,True,2020-03-16 23:27:28 -0700,,True,09f4ceeb,,0.0681123,False,6,False,False,False,6,False,6,0:11.68,65536,True,0,True,200,route_min_directed_valient,pirTest,dor,0,1,True,40,True,16,db,1,False,
,True,33.3692,False,True,0,0,6,14,,False,7,,9,True,hybrid,4,False,True,185.189356534,1,12.825705907950335,2,True,False,,0.73kHz,True,False,,0,False,4,,route_min_directed_valient,False,,50,20,,,4,True,checkerboard,dfs,16,False,mesh,,5,40,False,,93.87650525236997,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",2ac9af75,100,,False,True,True,DDR4,1,False,True,False,20,True,False,1,,Tst,50,H-hop,AccelMain,24,True,True,True,False,,,,9,30,,False,200,MyDesign,3903,4,0,6,7,bfs,1000000000.0,True,8:38.62,False,32,False,4,True,7,,True,6,,,False,NaivePageRank_2,False,4,,True,False,512,False,,-i100 -p100 -t1 -d100,True,1000000000,True,True,,19,False,0,True,2020-03-16 23:27:28 -0700,,True,09f4ceeb,,0.131181,False,9,False,False,False,9,False,6,0:05.32,65536,True,0,True,200,route_min_directed_valient,pirTest,dor,0,1,True,40,True,16,db,1,False,
,True,41.893,False,True,0,0,6,59,,False,27,,36,True,hybrid,4,False,True,1876.55144033,1,12.907566180612053,2,True,False,,0.04kHz,True,False,,0,False,4,,route_min_directed_valient,False,,199,20,,,4,True,checkerboard,dfs,16,False,mesh,,5,40,False,,91.0820451843044,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",2ac9af75,100,,False,True,True,DDR4,1,False,True,False,20,True,False,1,,Tst,199,H-hop,AccelMain,127,True,True,True,False,,,,36,120,,False,200,MyDesign,1682,4,0,6,27,bfs,1000000000.0,True,33:01.22,False,32,False,4,True,27,,True,6,,,False,NaivePageRank_3,False,4,,True,False,512,False,,-i100 -p100 -t1 -d100,True,1000000000,True,True,,40,False,0,True,2020-03-16 23:27:28 -0700,,True,09f4ceeb,,0.3044,False,36,False,False,False,36,False,6,0:39.65,65536,True,0,True,200,route_min_directed_valient,pirTest,dor,0,1,True,40,True,16,db,1,False,
,True,20.2128,False,True,0,0,6,10,,False,7,,6,True,hybrid,4,False,True,173.142899483,1,10.669655900928237,2,True,False,,0.54kHz,True,False,,0,False,4,,route_min_directed_valient,False,,31,20,,,4,True,checkerboard,dfs,16,False,mesh,,5,40,False,,98.3885105522217,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",2ac9af75,100,,False,True,True,DDR4,1,False,True,False,20,True,False,1,,Tst,31,H-hop,AccelMain,19,True,True,True,False,,,,6,20,,False,200,MyDesign,14831,4,0,6,7,bfs,1000000000.0,True,5:57.06,False,32,False,4,True,7,,True,6,,,False,NaivePageRank_4,False,4,,True,False,512,False,,-i100 -p100 -t1 -d100,True,1000000000,True,True,,9,False,0,True,2020-03-16 23:27:28 -0700,,True,09f4ceeb,,0.0690446,False,6,False,False,False,6,False,6,0:27.35,65536,True,0,True,200,route_min_directed_valient,pirTest,dor,0,1,True,40,True,16,db,1,False,
,True,,False,True,0,0,6,4,,False,2,,1,True,hybrid,4,False,False,43.533985144,1,,2,True,False,,,True,False,,0,False,4,,route_min_directed_valient,False,"/home/yaqiz/fluorine/spatial/pir/tungsten/sparsity/templates/Lock.h:103:18: error: ‘class SparseReorderSparseLock4096, 16::tx_data, 4096, 16’ has no member named ‘protect_order’
",7,20,,,4,False,checkerboard,dfs,16,False,mesh,,5,40,False,,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",2ac9af75,100,,False,True,True,DDR4,1,False,True,False,20,True,False,1,,Tst,7,H-hop,AccelMain,1,,True,True,False,,,,1,7,,False,200,MyDesign,,4,0,6,2,bfs,1000000000.0,True,0:37.58,False,32,False,4,True,2,,False,6,,,False,OuterLock_0,False,4,,True,False,512,False,,-i100 -p100 -t1 -d100,True,1000000000,True,True,,4,False,0,True,2020-03-16 23:27:28 -0700,,True,09f4ceeb,,,False,1,False,False,False,1,False,6,,65536,True,0,True,200,route_min_directed_valient,pirTest,dor,0,1,True,40,True,16,db,1,False,
,True,0.898246,False,True,0,0,6,3,,False,3,,3,True,hybrid,4,False,True,71.744036023,1,52.056342780026995,2,True,False,,1.55kHz,True,False,,0,False,4,,route_min_directed_valient,False,,7,20,,,4,True,checkerboard,dfs,16,False,mesh,,5,40,False,,89.82456140350877,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",2ac9af75,100,,False,True,True,DDR4,1,False,True,False,20,True,False,1,,Tst,7,H-hop,AccelMain,3,True,True,True,False,,,,3,6,,False,200,MyDesign,4560,4,0,6,3,bfs,1000000000.0,True,1:11.70,False,32,False,4,True,3,,True,6,,,False,OuterProduct_0,False,4,,True,False,512,False,,-i100 -p100 -t1 -d100,True,1000000000,True,True,,4,False,0,True,2020-03-16 23:27:28 -0700,,True,09f4ceeb,,57.4877,False,3,False,False,False,3,False,6,0:02.95,65536,True,0,True,200,route_min_directed_valient,pirTest,dor,0,1,True,40,True,16,db,1,False,
,True,0.0622492,False,True,0,0,6,3,,False,3,,3,True,hybrid,4,False,True,71.92049622,1,19.42287234042553,2,True,False,,2.17kHz,True,False,,0,False,4,,route_min_directed_valient,False,,7,20,,,4,True,checkerboard,dfs,16,False,mesh,,5,40,False,,99.59878419452887,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",2ac9af75,100,,False,True,True,DDR4,1,False,True,False,20,True,False,1,,Tst,7,H-hop,AccelMain,1,True,True,True,False,,,,3,6,,False,200,MyDesign,65800,4,0,6,3,bfs,1000000000.0,True,1:33.00,False,32,False,4,True,3,,True,6,,,False,OuterProduct_1,False,4,,True,False,512,False,,-i100 -p100 -t1 -d100,True,1000000000,True,True,,6,False,0,True,2020-03-16 23:27:28 -0700,,True,09f4ceeb,,3.98395,False,3,False,False,False,3,False,6,0:30.39,65536,True,0,True,200,route_min_directed_valient,pirTest,dor,0,1,True,40,True,16,db,1,False,
,True,0.745716,False,True,0,0,6,9,,False,9,,9,True,hybrid,4,False,True,204.146242227,1,39.31433542468498,2,True,False,,0.67kHz,True,False,,0,False,4,,route_min_directed_valient,False,,29,20,,,4,True,checkerboard,dfs,16,False,mesh,,5,40,False,,70.18505825908156,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",2ac9af75,100,,False,True,True,DDR4,1,False,True,False,20,True,False,1,,Tst,29,H-hop,AccelMain,17,True,True,True,False,,,,9,22,,False,200,MyDesign,2918,4,0,6,9,bfs,1000000000.0,True,3:38.21,False,32,False,4,True,9,,True,6,,,False,OuterProduct_10,False,4,,True,False,512,False,,-i100 -p100 -t1 -d100,True,1000000000,True,True,,12,False,0,True,2020-03-16 23:27:28 -0700,,True,09f4ceeb,,89.8369,False,9,False,False,False,9,False,6,0:04.35,65536,True,0,True,200,route_min_directed_valient,pirTest,dor,0,1,True,40,True,16,db,1,False,
,True,0.779596,False,True,0,0,6,21,,False,21,,21,True,hybrid,4,False,True,579.093736561,1,18.432082634595005,2,True,False,,0.27kHz,True,False,,0,False,4,,route_min_directed_valient,False,,77,20,,,4,True,checkerboard,dfs,16,False,mesh,,5,40,False,,29.23486867148839,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",2ac9af75,100,,False,True,True,DDR4,1,False,True,False,20,True,False,1,,Tst,77,H-hop,AccelMain,47,True,True,True,False,,,,21,57,,False,200,MyDesign,2627,4,0,6,21,bfs,1000000000.0,True,6:35.51,False,32,False,4,True,21,,True,6,,,False,OuterProduct_11,False,4,,True,False,512,False,,-i100 -p100 -t1 -d100,True,1000000000,True,True,,30,False,0,True,2020-03-16 23:27:28 -0700,,True,09f4ceeb,,99.7884,False,21,False,False,False,21,False,6,0:09.66,65536,True,0,True,200,route_min_directed_valient,pirTest,dor,0,1,True,40,True,16,db,1,False,
,True,0.0852507,False,True,0,0,6,5,,False,5,,5,True,hybrid,4,False,True,110.972010355,1,22.34566333311674,2,True,False,,1.24kHz,True,False,,0,False,4,,route_min_directed_valient,False,,13,20,,,4,True,checkerboard,dfs,16,False,mesh,,5,40,False,,99.20077500605474,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",2ac9af75,100,,False,True,True,DDR4,1,False,True,False,20,True,False,1,,Tst,13,H-hop,AccelMain,2,True,True,True,False,,,,5,11,,False,200,MyDesign,33032,4,0,6,5,bfs,1000000000.0,True,2:39.69,False,32,False,4,True,5,,True,6,,,False,OuterProduct_2,False,4,,True,False,512,False,,-i100 -p100 -t1 -d100,True,1000000000,True,True,,11,False,0,True,2020-03-16 23:27:28 -0700,,True,09f4ceeb,,7.93606,False,5,False,False,False,5,False,6,0:26.68,65536,True,0,True,200,route_min_directed_valient,pirTest,dor,0,1,True,40,True,16,db,1,False,
,True,0.0658735,False,True,0,0,6,6,,False,6,,6,True,hybrid,4,False,True,100.458462035,1,20.185743110644292,2,True,False,,4.53kHz,True,False,,0,False,4,,route_min_directed_valient,False,,14,20,,,4,True,checkerboard,dfs,16,False,mesh,,5,40,False,,99.19777192504465,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",2ac9af75,100,,False,True,True,DDR4,1,False,True,False,20,True,False,1,,Tst,14,H-hop,AccelMain,2,True,True,True,False,,,,6,12,,False,200,MyDesign,33033,4,0,6,6,bfs,1000000000.0,True,2:23.41,False,32,False,4,True,6,,True,6,,,False,OuterProduct_3,False,4,,True,False,512,False,,-i100 -p100 -t1 -d100,True,1000000000,True,True,,12,False,0,True,2020-03-16 23:27:28 -0700,,True,09f4ceeb,,7.93582,False,6,False,False,False,6,False,6,0:07.29,65536,True,0,True,200,route_min_directed_valient,pirTest,dor,0,1,True,40,True,16,db,1,False,
,True,0.12301,False,True,0,0,6,10,,False,10,,10,True,hybrid,4,False,True,155.399887602,1,22.721334614691575,2,True,False,,0.51kHz,True,False,,0,False,4,,route_min_directed_valient,False,,26,20,,,4,True,checkerboard,dfs,16,False,mesh,,5,40,False,,98.40831281158027,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",2ac9af75,100,,False,True,True,DDR4,1,False,True,False,20,True,False,1,,Tst,26,H-hop,AccelMain,4,True,True,True,False,,,,10,22,,False,200,MyDesign,16649,4,0,6,10,bfs,1000000000.0,True,5:35.54,False,32,False,4,True,10,,True,6,,,False,OuterProduct_4,False,4,,True,False,512,False,,-i100 -p100 -t1 -d100,True,1000000000,True,True,,22,False,0,True,2020-03-16 23:27:28 -0700,,True,09f4ceeb,,15.7453,False,10,False,False,False,10,False,6,0:32.71,65536,True,0,True,200,route_min_directed_valient,pirTest,dor,0,1,True,40,True,16,db,1,False,
,True,0.86927,False,True,0,0,6,10,,False,10,,10,True,hybrid,4,False,True,243.259818426,1,28.08129193952623,2,True,False,,0.27kHz,True,False,,0,False,4,,route_min_directed_valient,False,,26,20,,,4,True,checkerboard,dfs,16,False,mesh,,5,40,False,,43.463497453310694,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",2ac9af75,100,,False,True,True,DDR4,1,False,True,False,20,True,False,1,,Tst,26,H-hop,AccelMain,12,True,True,True,False,,,,10,22,,False,200,MyDesign,2356,4,0,6,10,bfs,1000000000.0,True,5:18.01,False,32,False,4,True,10,,True,6,,,False,OuterProduct_5,False,4,,True,False,512,False,,-i100 -p100 -t1 -d100,True,1000000000,True,True,,14,False,0,True,2020-03-16 23:27:28 -0700,,True,09f4ceeb,,111.267,False,10,False,False,False,10,False,6,0:08.80,65536,True,0,True,200,route_min_directed_valient,pirTest,dor,0,1,True,40,True,16,db,1,False,
,True,0.895105,False,True,0,0,6,3,,False,3,,3,True,hybrid,4,False,True,39.636917089,1,51.87432759548145,2,True,False,,1.92kHz,True,False,,0,False,4,,route_min_directed_valient,False,,8,20,,,4,True,checkerboard,dfs,16,False,mesh,,5,40,False,,89.5104895104895,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",2ac9af75,100,,False,True,True,DDR4,1,False,True,False,20,True,False,1,,Tst,8,H-hop,AccelMain,4,True,True,True,False,,,,3,6,,False,200,MyDesign,4576,4,0,6,3,bfs,1000000000.0,True,1:17.06,False,32,False,4,True,3,,True,6,,,False,OuterProduct_6,False,4,,True,False,512,False,,-i100 -p100 -t1 -d100,True,1000000000,True,True,,4,False,0,True,2020-03-16 23:27:28 -0700,,True,09f4ceeb,,57.2867,False,3,False,False,False,3,False,6,0:02.38,65536,True,0,True,200,route_min_directed_valient,pirTest,dor,0,1,True,40,True,16,db,1,False,
,True,0.972644,False,True,0,0,6,5,,False,5,,5,True,hybrid,4,False,True,49.578670271,1,43.64804473661475,2,True,False,,0.63kHz,True,False,,0,False,4,,route_min_directed_valient,False,,15,20,,,4,True,checkerboard,dfs,16,False,mesh,,5,40,False,,69.16582235731173,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",2ac9af75,100,,False,True,True,DDR4,1,False,True,False,20,True,False,1,,Tst,15,H-hop,AccelMain,8,True,True,True,False,,,,5,11,,False,200,MyDesign,2961,4,0,6,5,bfs,1000000000.0,True,2:14.22,False,32,False,4,True,5,,True,6,,,False,OuterProduct_7,False,4,,True,False,512,False,,-i100 -p100 -t1 -d100,True,1000000000,True,True,,7,False,0,True,2020-03-16 23:27:28 -0700,,True,09f4ceeb,,88.5323,False,5,False,False,False,5,False,6,0:04.71,65536,True,0,True,200,route_min_directed_valient,pirTest,dor,0,1,True,40,True,16,db,1,False,
,True,0.952961,False,True,0,0,6,5,,False,5,,5,True,hybrid,4,False,True,89.11926967,1,43.73667020816118,2,True,False,,0.45kHz,True,False,,0,False,4,,route_min_directed_valient,False,,15,20,,,4,True,checkerboard,dfs,16,False,mesh,,5,40,False,,69.30626057529611,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",2ac9af75,100,,False,True,True,DDR4,1,False,True,False,20,True,False,1,,Tst,15,H-hop,AccelMain,8,True,True,True,False,,,,5,11,,False,200,MyDesign,2955,4,0,6,5,bfs,1000000000.0,True,3:40.21,False,32,False,4,True,5,,True,6,,,False,OuterProduct_8,False,4,,True,False,512,False,,-i100 -p100 -t1 -d100,True,1000000000,True,True,,7,False,0,True,2020-03-16 23:27:28 -0700,,True,09f4ceeb,,88.712,False,5,False,False,False,5,False,6,0:06.52,65536,True,0,True,200,route_min_directed_valient,pirTest,dor,0,1,True,40,True,16,db,1,False,
,True,0.802984,False,True,0,0,6,7,,False,7,,7,True,hybrid,4,False,True,170.340205096,1,33.48398178876974,2,True,False,,0.48kHz,True,False,,0,False,4,,route_min_directed_valient,False,,21,20,,,4,True,checkerboard,dfs,16,False,mesh,,5,40,False,,52.0854526958291,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",2ac9af75,100,,False,True,True,DDR4,1,False,True,False,20,True,False,1,,Tst,21,H-hop,AccelMain,11,True,True,True,False,,,,7,17,,False,200,MyDesign,2949,4,0,6,7,bfs,1000000000.0,True,4:44.92,False,32,False,4,True,7,,True,6,,,False,OuterProduct_9,False,4,,True,False,512,False,,-i100 -p100 -t1 -d100,True,1000000000,True,True,,10,False,0,True,2020-03-16 23:27:28 -0700,,True,09f4ceeb,,88.8925,False,7,False,False,False,7,False,6,0:06.11,65536,True,0,True,200,route_min_directed_valient,pirTest,dor,0,1,True,40,True,16,db,1,False,
,True,56.3024,False,True,0,0,6,9,,False,,,2,True,hybrid,4,False,True,40.146487496,1,26.718213058419245,2,True,False,,0.78kHz,True,False,,0,False,4,,route_min_directed_valient,False,,12,20,,,4,True,checkerboard,dfs,16,False,mesh,,5,40,False,,87.97250859106529,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",2ac9af75,100,,False,True,True,DDR4,1,False,True,False,20,True,False,1,,Tst,12,H-hop,AccelMain,0,True,True,True,False,,,,2,6,,False,200,MyDesign,1164,4,0,6,,bfs,1000000000.0,True,0:49.22,False,32,False,4,True,,,True,6,,,False,RandomCARTInference_0,False,4,,True,False,512,False,,-i100 -p100 -t1 -d100,True,1000000000,True,True,,3,False,0,True,2020-03-16 23:27:28 -0700,,True,09f4ceeb,,1.75945,False,2,False,False,False,2,False,6,0:01.50,65536,True,0,True,200,route_min_directed_valient,pirTest,dor,0,1,True,40,True,16,db,1,False,
,True,2.29154,False,True,0,0,6,8,,False,8,,3,True,hybrid,4,False,True,143.685038705,1,15.045518185365324,2,True,False,,1.19kHz,True,False,,0,False,4,,route_min_directed_valient,False,,17,20,,,4,True,checkerboard,dfs,16,False,mesh,,5,40,False,,56.407078427322176,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",2ac9af75,100,,False,True,True,DDR4,1,False,True,False,20,True,False,1,,Tst,17,H-hop,AccelMain,7,True,True,True,False,,,,3,9,,False,200,MyDesign,14523,4,0,6,8,bfs,1000000000.0,True,3:35.30,False,32,False,4,True,8,,True,6,,,False,SGD_0,False,4,,True,False,512,False,,-i100 -p100 -t1 -d100,True,1000000000,True,True,,10,False,0,True,2020-03-16 23:27:28 -0700,,True,09f4ceeb,,0.00881361,False,3,False,False,False,3,False,6,0:12.19,65536,True,0,True,200,route_min_directed_valient,pirTest,dor,0,1,True,40,True,16,db,1,False,
