spatial_sha,runp2p_cycle,app,pirArgs,dedicated-dag,mdone,retime-exout,runp2p_pass,waveform,DAG_Total,vdot,runp2p_err,scheduled,VPMU-alloc,slink,sr,VMC-split,ag-dce,runhybrid_cycle,tungsten,VAFG,time,link-prop,runhybrid_pass,OPS-Fix,dag-stage,notFit,topo,pcu-stage,freq,runhybrid_err,VDAG-alloc,row,vc,retime-buffer-only,reserve-dag,mergeTime_ms,name,dag,argout,split,VAFG-split,runhybrid_complete,avgActive,project,time-out,stat,save,PCU,runhybrid_wbw,runp2p_complete,proute-seed,genpir,routing-cost,runhybrid_deadlock,maketst_time,pir_sha,VDAG,rundot,vec,runhybrid_rbw,VMC,retime-local,dupra,PCU_Total,vcLimit,fast,backend,runproute_err,mem-tech,VBB-split,runp2p_time,pattern,proute-algo,merge-forward,split-forward,pmu-sram-size,OPS-Prog FU,debug-print,argin,reserve-pmu,proute-q,trace,gentst_err,OPS-FU,dot,memelm,PMU_Total,retime-glob,pracc,verbose,VPCU-alloc,flit-width,routing-algo,OPS-Flt,word,vfifo,vlink,maxActive,runhybrid_time,igraph,psim-q,run-psim,VPCU,OPS-All,runp2p_success,arch,MC_Total,maketst_err,clock,split-thread,reserve-pcu,constprop,open,tokenout,net,OPS-Other,runp2p_deadlock,PMU,VPMU-split,debug,VPMU,runhybrid_success,runp2p_wbw,MC,nn,start-id,DAG,simulate,rtelm-unsafe,runp2p_dram_power,fifo-depth,module,share-adctx,VAFG-alloc,run-proute,col,runhybrid_dram_power,runproute_time,VDAG-split,run-tst,pmu-stage,rtelm,rtanal,VMC-alloc,load,proute-opts,lrange,simfreq,VBB,split-algo,psim,VPCU-split,algo,merge-algo,genpir_err,merge,gentst_time,mapping,succeeded,VBB-alloc,prtime,bcread,runp2p_rbw,codegen
6825a53b,7545,NaivePageRank_0,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",False,True,False,True,True,40,True,,False,7,4,True,6,True,,True,1,2020-04-05 15:12:53 -0700,db,,,6,,mesh,6,1000000000.0,,0,20,4,False,0,,AccelMain,True,4,True,1,False,10.486801413739782,pirTest,100,True,True,17,,True,0,True,H-hop,False,2:04.32,74000d73,0,True,16,,6,False,False,200,4,True,Tst,,DDR4,,0:05.69,checkerboard,route_min_directed_valient,False,False,65536,,True,6,0,4,False,,,True,False,200,False,True,False,20,512,dor,,32,4,2,96.69980119284294,,False,1,False,31,,True,MyDesign,40,,1000000000,1,0,True,False,5,hybrid,,False,12,7,True,7,False,0.0678595,6,False,0,9,False,False,,16,False,False,1,False,20,,,0,False,6,True,True,6,False,-i100 -p100 -t1 -d100,True,1.33kHz,,dfs,False,31,route_min_directed_valient,bfs,,False,92.690856301,True,True,,,True,19.9931,True
6825a53b,7523,NaivePageRank_1,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",False,True,False,True,True,40,True,,False,5,4,True,6,True,,True,1,2020-04-05 15:12:53 -0700,db,,,6,,mesh,6,1000000000.0,,0,20,4,False,0,,AccelMain,True,4,True,1,False,8.804388763347953,pirTest,100,True,True,19,,True,0,True,H-hop,False,2:55.88,74000d73,0,True,16,,6,False,False,200,4,True,Tst,,DDR4,,0:02.72,checkerboard,route_min_directed_valient,False,False,65536,,True,6,0,4,False,,,True,False,200,False,True,False,20,512,dor,,32,4,2,96.98258673401568,,False,1,False,33,,True,MyDesign,40,,1000000000,1,0,True,False,5,hybrid,,False,8,5,True,5,False,0.068058,6,False,0,11,False,False,,16,False,False,1,False,20,,,0,False,6,True,True,6,False,-i100 -p100 -t1 -d100,True,2.77kHz,,dfs,False,33,route_min_directed_valient,bfs,,False,72.498860795,True,True,,,True,20.0771,True
6825a53b,3907,NaivePageRank_2,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",False,True,False,True,True,40,True,,False,7,4,True,9,True,,True,1,2020-04-05 15:12:53 -0700,db,,,6,,mesh,6,1000000000.0,,0,20,4,False,0,,AccelMain,True,4,True,1,False,12.966387872883246,pirTest,100,True,True,26,,True,0,True,H-hop,False,2:27.22,74000d73,0,True,16,,9,False,False,200,4,True,Tst,,DDR4,,0:04.21,checkerboard,route_min_directed_valient,False,False,65536,,True,6,0,4,False,,,True,False,200,False,True,False,30,512,dor,,32,4,2,93.78039416432046,,False,1,False,49,,True,MyDesign,40,,1000000000,1,0,True,False,5,hybrid,,False,13,7,True,7,False,0.131047,9,False,0,17,False,False,,16,False,False,1,False,20,,,0,False,6,True,True,9,False,-i100 -p100 -t1 -d100,True,0.93kHz,,dfs,False,49,route_min_directed_valient,bfs,,False,128.113570471,True,True,,,True,32.5324,True
6825a53b,1696,NaivePageRank_3,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",False,True,False,True,True,40,True,,False,27,4,True,36,True,,True,1,2020-04-05 15:12:53 -0700,db,,,6,,mesh,6,1000000000.0,,0,20,4,False,0,,AccelMain,True,4,True,1,False,12.873427672955977,pirTest,100,True,True,127,,True,0,True,H-hop,False,8:23.50,74000d73,0,True,16,,36,False,False,200,4,True,Tst,,DDR4,,0:02.76,checkerboard,route_min_directed_valient,False,False,65536,,True,6,0,4,False,,,True,False,200,False,True,False,120,512,dor,,32,4,2,91.15566037735849,,False,1,False,199,,True,MyDesign,40,,1000000000,1,0,True,False,5,hybrid,,False,59,27,True,27,False,0.301887,36,False,0,40,False,False,,16,False,False,1,False,20,,,0,False,6,True,True,36,False,-i100 -p100 -t1 -d100,True,0.61kHz,,dfs,False,199,route_min_directed_valient,bfs,,False,1089.230022516,True,True,,,True,40.7547,True
6825a53b,14841,NaivePageRank_4,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",False,True,False,True,True,40,True,,False,7,4,True,6,True,,True,1,2020-04-05 15:12:53 -0700,db,,,6,,mesh,6,1000000000.0,,0,20,4,False,0,,AccelMain,True,4,True,1,False,10.662466590301642,pirTest,100,True,True,19,,True,0,True,H-hop,False,1:37.13,74000d73,0,True,16,,6,False,False,200,4,True,Tst,,DDR4,,0:02.27,checkerboard,route_min_directed_valient,False,False,65536,,True,6,0,4,False,,,True,False,200,False,True,False,20,512,dor,,32,4,2,98.3222154841318,,False,1,False,31,,True,MyDesign,40,,1000000000,1,0,True,False,5,hybrid,,False,10,7,True,7,False,0.068998,6,False,0,9,False,False,,16,False,False,1,False,20,,,0,False,6,True,True,6,False,-i100 -p100 -t1 -d100,True,6.54kHz,,dfs,False,31,route_min_directed_valient,bfs,,False,85.734140436,True,True,,,True,20.2337,True
6825a53b,4560,OuterProduct_0,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",False,True,False,True,True,40,True,,False,3,4,True,3,True,,True,1,2020-04-05 15:12:53 -0700,db,,,6,,mesh,6,1000000000.0,,0,20,4,False,0,,AccelMain,True,4,True,1,False,52.056342780026995,pirTest,100,True,True,3,,True,0,True,H-hop,False,0:29.71,74000d73,0,True,16,,3,False,False,200,4,True,Tst,,DDR4,,0:01.05,checkerboard,route_min_directed_valient,False,False,65536,,True,6,0,4,False,,,True,False,200,False,True,False,6,512,dor,,32,4,2,89.82456140350877,,False,1,False,7,,True,MyDesign,40,,1000000000,1,0,True,False,5,hybrid,,False,3,3,True,3,False,57.4877,3,False,0,4,False,False,,16,False,False,1,False,20,,,0,False,6,True,True,3,False,-i100 -p100 -t1 -d100,True,4.34kHz,,dfs,False,7,route_min_directed_valient,bfs,,False,38.802068326,True,True,,,True,0.898246,True
6825a53b,65800,OuterProduct_1,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",False,True,False,True,True,40,True,,False,3,4,True,3,True,,True,1,2020-04-05 15:12:53 -0700,db,,,6,,mesh,6,1000000000.0,,0,20,4,False,0,,AccelMain,True,4,True,1,False,19.42287234042553,pirTest,100,True,True,1,,True,0,True,H-hop,False,0:28.77,74000d73,0,True,16,,3,False,False,200,4,True,Tst,,DDR4,,0:04.19,checkerboard,route_min_directed_valient,False,False,65536,,True,6,0,4,False,,,True,False,200,False,True,False,6,512,dor,,32,4,2,99.59878419452887,,False,1,False,7,,True,MyDesign,40,,1000000000,1,0,True,False,5,hybrid,,False,3,3,True,3,False,3.98395,3,False,0,6,False,False,,16,False,False,1,False,20,,,0,False,6,True,True,3,False,-i100 -p100 -t1 -d100,True,15.7kHz,,dfs,False,7,route_min_directed_valient,bfs,,False,30.795569963,True,True,,,True,0.0622492,True
6825a53b,2784,OuterProduct_10,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",False,True,False,True,True,40,True,,False,9,4,True,9,True,,True,1,2020-04-05 15:12:53 -0700,db,,,6,,mesh,6,1000000000.0,,0,20,4,False,0,,AccelMain,True,4,True,1,False,41.19372605363984,pirTest,100,True,True,17,,True,0,True,H-hop,False,1:11.95,74000d73,0,True,16,,9,False,False,200,4,True,Tst,,DDR4,,0:00.97,checkerboard,route_min_directed_valient,False,False,65536,,True,6,0,4,False,,,True,False,200,False,True,False,22,512,dor,,32,4,2,73.5632183908046,,False,1,False,29,,True,MyDesign,40,,1000000000,1,0,True,False,5,hybrid,,False,9,9,True,9,False,94.1609,9,False,0,12,False,False,,16,False,False,1,False,20,,,0,False,6,True,True,9,False,-i100 -p100 -t1 -d100,True,2.87kHz,,dfs,False,29,route_min_directed_valient,bfs,,False,91.265485301,True,True,,,True,0.781609,True
6825a53b,2564,OuterProduct_11,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",False,True,False,True,True,40,True,,False,21,4,True,21,True,,True,1,2020-04-05 15:12:53 -0700,db,,,6,,mesh,6,1000000000.0,,0,20,4,False,0,,AccelMain,True,4,True,1,False,19.027490829362904,pirTest,100,True,True,47,,True,0,True,H-hop,False,2:12.90,74000d73,0,True,16,,21,False,False,200,4,True,Tst,,DDR4,,0:05.60,checkerboard,route_min_directed_valient,False,False,65536,,True,6,0,4,False,,,True,False,200,False,True,False,57,512,dor,,32,4,2,29.953198127925116,,False,1,False,77,,True,MyDesign,40,,1000000000,1,0,True,False,5,hybrid,,False,21,21,True,21,False,102.24,21,False,0,30,False,False,,16,False,False,1,False,20,,,0,False,6,True,True,21,False,-i100 -p100 -t1 -d100,True,0.46kHz,,dfs,False,77,route_min_directed_valient,bfs,,False,321.836658336,True,True,,,True,0.798752,True
6825a53b,33032,OuterProduct_2,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",False,True,False,True,True,40,True,,False,5,4,True,5,True,,True,1,2020-04-05 15:12:53 -0700,db,,,6,,mesh,6,1000000000.0,,0,20,4,False,0,,AccelMain,True,4,True,1,False,22.34566333311674,pirTest,100,True,True,2,,True,0,True,H-hop,False,0:43.26,74000d73,0,True,16,,5,False,False,200,4,True,Tst,,DDR4,,0:03.90,checkerboard,route_min_directed_valient,False,False,65536,,True,6,0,4,False,,,True,False,200,False,True,False,11,512,dor,,32,4,2,99.20077500605474,,False,1,False,13,,True,MyDesign,40,,1000000000,1,0,True,False,5,hybrid,,False,5,5,True,5,False,7.93606,5,False,0,11,False,False,,16,False,False,1,False,20,,,0,False,6,True,True,5,False,-i100 -p100 -t1 -d100,True,8.47kHz,,dfs,False,13,route_min_directed_valient,bfs,,False,63.666294679,True,True,,,True,0.0871882,True
6825a53b,33033,OuterProduct_3,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",False,True,False,True,True,40,True,,False,6,4,True,6,True,,True,1,2020-04-05 15:12:53 -0700,db,,,6,,mesh,6,1000000000.0,,0,20,4,False,0,,AccelMain,True,4,True,1,False,20.185743110644292,pirTest,100,True,True,2,,True,0,True,H-hop,False,1:09.58,74000d73,0,True,16,,6,False,False,200,4,True,Tst,,DDR4,,0:10.68,checkerboard,route_min_directed_valient,False,False,65536,,True,6,0,4,False,,,True,False,200,False,True,False,12,512,dor,,32,4,2,99.19777192504465,,False,1,False,14,,True,MyDesign,40,,1000000000,1,0,True,False,5,hybrid,,False,6,6,True,6,False,7.93582,6,False,0,12,False,False,,16,False,False,1,False,20,,,0,False,6,True,True,6,False,-i100 -p100 -t1 -d100,True,3.09kHz,,dfs,False,14,route_min_directed_valient,bfs,,False,49.076448237,True,True,,,True,0.0658735,True
6825a53b,16658,OuterProduct_4,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",False,True,False,True,True,40,True,,False,10,4,True,10,True,,True,1,2020-04-05 15:12:53 -0700,db,,,6,,mesh,6,1000000000.0,,0,20,4,False,0,,AccelMain,True,4,True,1,False,22.709058710529476,pirTest,100,True,True,4,,True,0,True,H-hop,False,1:55.78,74000d73,0,True,16,,10,False,False,200,4,True,Tst,,DDR4,,0:06.96,checkerboard,route_min_directed_valient,False,False,65536,,True,6,0,4,False,,,True,False,200,False,True,False,22,512,dor,,32,4,2,98.35514467523112,,False,1,False,26,,True,MyDesign,40,,1000000000,1,0,True,False,5,hybrid,,False,10,10,True,10,False,15.7368,10,False,0,22,False,False,,16,False,False,1,False,20,,,0,False,6,True,True,10,False,-i100 -p100 -t1 -d100,True,2.39kHz,,dfs,False,26,route_min_directed_valient,bfs,,False,101.560397971,True,True,,,True,0.122944,True
6825a53b,2276,OuterProduct_5,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",False,True,False,True,True,40,True,,False,10,4,True,10,True,,True,1,2020-04-05 15:12:53 -0700,db,,,6,,mesh,6,1000000000.0,,0,20,4,False,0,,AccelMain,True,4,True,1,False,29.068332077998157,pirTest,100,True,True,12,,True,0,True,H-hop,False,1:33.47,74000d73,0,True,16,,10,False,False,200,4,True,Tst,,DDR4,,0:02.31,checkerboard,route_min_directed_valient,False,False,65536,,True,6,0,4,False,,,True,False,200,False,True,False,22,512,dor,,32,4,2,44.99121265377856,,False,1,False,26,,True,MyDesign,40,,1000000000,1,0,True,False,5,hybrid,,False,10,10,True,10,False,115.178,10,False,0,14,False,False,,16,False,False,1,False,20,,,0,False,6,True,True,10,False,-i100 -p100 -t1 -d100,True,0.99kHz,,dfs,False,26,route_min_directed_valient,bfs,,False,72.673666446,True,True,,,True,0.899824,True
6825a53b,4580,OuterProduct_6,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",False,True,False,True,True,40,True,,False,3,4,True,3,True,,True,1,2020-04-05 15:12:53 -0700,db,,,6,,mesh,6,1000000000.0,,0,20,4,False,0,,AccelMain,True,4,True,1,False,51.829022505878406,pirTest,100,True,True,4,,True,0,True,H-hop,False,0:18.88,74000d73,0,True,16,,3,False,False,200,4,True,Tst,,DDR4,,0:01.84,checkerboard,route_min_directed_valient,False,False,65536,,True,6,0,4,False,,,True,False,200,False,True,False,6,512,dor,,32,4,2,89.43231441048034,,False,1,False,8,,True,MyDesign,40,,1000000000,1,0,True,False,5,hybrid,,False,3,3,True,3,False,57.2367,3,False,0,4,False,False,,16,False,False,1,False,20,,,0,False,6,True,True,3,False,-i100 -p100 -t1 -d100,True,2.49kHz,,dfs,False,8,route_min_directed_valient,bfs,,False,14.382552049,True,True,,,True,0.894323,True
6825a53b,3010,OuterProduct_7,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",False,True,False,True,True,40,True,,False,5,4,True,5,True,,True,1,2020-04-05 15:12:53 -0700,db,,,6,,mesh,6,1000000000.0,,0,20,4,False,0,,AccelMain,True,4,True,1,False,42.93749517113498,pirTest,100,True,True,8,,True,0,True,H-hop,False,0:27.18,74000d73,0,True,16,,5,False,False,200,4,True,Tst,,DDR4,,0:00.76,checkerboard,route_min_directed_valient,False,False,65536,,True,6,0,4,False,,,True,False,200,False,True,False,11,512,dor,,32,4,2,68.03986710963456,,False,1,False,15,,True,MyDesign,40,,1000000000,1,0,True,False,5,hybrid,,False,5,5,True,5,False,87.091,5,False,0,7,False,False,,16,False,False,1,False,20,,,0,False,6,True,True,5,False,-i100 -p100 -t1 -d100,True,3.96kHz,,dfs,False,15,route_min_directed_valient,bfs,,False,52.046545068,True,True,,,True,0.935548,True
6825a53b,2973,OuterProduct_8,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",False,True,False,True,True,40,True,,False,5,4,True,5,True,,True,1,2020-04-05 15:12:53 -0700,db,,,6,,mesh,6,1000000000.0,,0,20,4,False,0,,AccelMain,True,4,True,1,False,43.471866957657674,pirTest,100,True,True,8,,True,0,True,H-hop,False,0:52.91,74000d73,0,True,16,,5,False,False,200,4,True,Tst,,DDR4,,0:02.02,checkerboard,route_min_directed_valient,False,False,65536,,True,6,0,4,False,,,True,False,200,False,True,False,11,512,dor,,32,4,2,68.88664648503196,,False,1,False,15,,True,MyDesign,40,,1000000000,1,0,True,False,5,hybrid,,False,5,5,True,5,False,88.1749,5,False,0,7,False,False,,16,False,False,1,False,20,,,0,False,6,True,True,5,False,-i100 -p100 -t1 -d100,True,1.47kHz,,dfs,False,15,route_min_directed_valient,bfs,,False,65.317033543,True,True,,,True,0.947191,True
6825a53b,2773,OuterProduct_9,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",False,True,False,True,True,40,True,,False,7,4,True,7,True,,True,1,2020-04-05 15:12:53 -0700,db,,,6,,mesh,6,1000000000.0,,0,20,4,False,0,,AccelMain,True,4,True,1,False,35.6091822196473,pirTest,100,True,True,11,,True,0,True,H-hop,False,1:27.00,74000d73,0,True,16,,7,False,False,200,4,True,Tst,,DDR4,,0:02.02,checkerboard,route_min_directed_valient,False,False,65536,,True,6,0,4,False,,,True,False,200,False,True,False,17,512,dor,,32,4,2,55.39127298954201,,False,1,False,21,,True,MyDesign,40,,1000000000,1,0,True,False,5,hybrid,,False,7,7,True,7,False,94.5344,7,False,0,10,False,False,,16,False,False,1,False,20,,,0,False,6,True,True,7,False,-i100 -p100 -t1 -d100,True,1.37kHz,,dfs,False,21,route_min_directed_valient,bfs,,False,93.128419437,True,True,,,True,0.853949,True
6825a53b,207,OuterWrite,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",False,True,False,True,True,40,True,,False,1,4,True,,True,,True,1,2020-04-05 15:12:53 -0700,db,,,6,,mesh,6,1000000000.0,,0,20,4,False,0,,AccelMain,True,4,True,1,False,31.055900621118017,pirTest,100,True,True,1,,True,0,True,H-hop,False,0:24.65,74000d73,0,True,16,,,False,False,200,4,True,Tst,,DDR4,,0:00.62,checkerboard,route_min_directed_valient,False,False,65536,,True,6,0,4,False,,,True,False,200,False,True,False,1,512,dor,,32,4,2,61.83574879227053,,False,1,False,1,,True,MyDesign,40,,1000000000,1,0,True,False,5,hybrid,,False,1,1,True,1,False,0.0,0,False,0,0,False,False,,16,False,False,1,False,20,,,0,False,6,True,True,,False,-i100 -p100 -t1 -d100,True,0.33kHz,,dfs,False,1,route_min_directed_valient,bfs,,False,22.000725681,True,True,,,True,0.0,True
6825a53b,1170,RandomCARTInference_0,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",False,True,False,True,True,40,True,,False,,4,True,2,True,,True,1,2020-04-05 15:12:53 -0700,db,,,6,,mesh,6,1000000000.0,,0,20,4,False,0,,AccelMain,True,4,True,1,False,26.581196581196583,pirTest,100,True,True,0,,True,0,True,H-hop,False,0:17.96,74000d73,0,True,16,,2,False,False,200,4,True,Tst,,DDR4,,0:00.33,checkerboard,route_min_directed_valient,False,False,65536,,True,6,0,4,False,,,True,False,200,False,True,False,6,512,dor,,32,4,2,87.52136752136752,,False,1,False,12,,True,MyDesign,40,,1000000000,1,0,True,False,5,hybrid,,False,9,,True,,False,1.75043,2,False,0,3,False,False,,16,False,False,1,False,20,,,0,False,6,True,True,2,False,-i100 -p100 -t1 -d100,True,3.55kHz,,dfs,False,12,route_min_directed_valient,bfs,,False,30.31248888,True,True,,,True,56.0137,True
6825a53b,14518,SGD_0,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",False,True,False,True,True,40,True,,False,8,4,True,3,True,,True,1,2020-04-05 15:12:53 -0700,db,,,6,,mesh,6,1000000000.0,,0,20,4,False,0,,AccelMain,True,4,True,1,False,15.050699862657433,pirTest,100,True,True,7,,True,0,True,H-hop,False,1:00.44,74000d73,0,True,16,,3,False,False,200,4,True,Tst,,DDR4,,0:02.65,checkerboard,route_min_directed_valient,False,False,65536,,True,6,0,4,False,,,True,False,200,False,True,False,9,512,dor,,32,4,2,56.426505028240804,,False,1,False,17,,True,MyDesign,40,,1000000000,1,0,True,False,5,hybrid,,False,8,8,True,8,False,0.00881664,3,False,0,10,False,False,,16,False,False,1,False,20,,,0,False,6,True,True,3,False,-i100 -p100 -t1 -d100,True,5.48kHz,,dfs,False,17,route_min_directed_valient,bfs,,False,48.561996175,True,True,,,True,2.29233,True
6825a53b,7794,SGD_1,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",False,True,False,True,True,40,True,,False,9,4,True,3,True,,True,1,2020-04-05 15:12:53 -0700,db,,,6,,mesh,6,1000000000.0,,0,20,4,False,0,,AccelMain,True,4,True,1,False,14.611746294237099,pirTest,100,True,True,11,,True,0,True,H-hop,False,0:58.55,74000d73,0,True,16,,3,False,False,200,4,True,Tst,,DDR4,,0:02.77,checkerboard,route_min_directed_valient,False,False,65536,,True,6,0,4,False,,,True,False,200,False,True,False,10,512,dor,,32,4,2,52.55324608673339,,False,1,False,22,,True,MyDesign,40,,1000000000,1,0,True,False,5,hybrid,,False,10,10,True,10,False,0.0164229,3,False,0,11,False,False,,16,False,False,1,False,20,,,0,False,6,True,True,3,False,-i100 -p100 -t1 -d100,True,2.81kHz,,dfs,False,22,route_min_directed_valient,bfs,,False,71.768674195,True,True,,,True,4.26995,True
6825a53b,14343,SGD_2,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",False,True,False,True,True,40,True,,False,8,4,True,3,True,,True,1,2020-04-05 15:12:53 -0700,db,,,6,,mesh,6,1000000000.0,,0,20,4,False,0,,AccelMain,True,4,True,1,False,13.104360604883508,pirTest,100,True,True,11,,True,0,True,H-hop,False,1:31.15,74000d73,0,True,16,,3,False,False,200,4,True,Tst,,DDR4,,0:04.41,checkerboard,route_min_directed_valient,False,False,65536,,True,6,0,4,False,,,True,False,200,False,True,False,11,512,dor,,32,4,2,57.114968974412605,,False,1,False,27,,True,MyDesign,40,,1000000000,1,0,True,False,5,hybrid,,False,9,9,True,9,False,0.00892421,3,False,0,16,False,False,,16,False,False,1,False,20,,,0,False,6,True,True,3,False,-i100 -p100 -t1 -d100,True,3.25kHz,,dfs,False,27,route_min_directed_valient,bfs,,False,73.973910105,True,True,,,True,2.3203,True
6825a53b,7554,SGD_3,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",False,True,False,True,True,40,True,,False,9,4,True,3,True,,True,1,2020-04-05 15:12:53 -0700,db,,,6,,mesh,6,1000000000.0,,0,20,4,False,0,,AccelMain,True,4,True,1,False,13.530726914364722,pirTest,100,True,True,15,,True,0,True,H-hop,False,1:02.70,74000d73,0,True,16,,3,False,False,200,4,True,Tst,,DDR4,,0:02.79,checkerboard,route_min_directed_valient,False,False,65536,,True,6,0,4,False,,,True,False,200,False,True,False,12,512,dor,,32,4,2,54.22292824993381,,False,1,False,31,,True,MyDesign,40,,1000000000,1,0,True,False,5,hybrid,,False,11,11,True,11,False,0.0169447,3,False,0,16,False,False,,16,False,False,1,False,20,,,0,False,6,True,True,3,False,-i100 -p100 -t1 -d100,True,2.71kHz,,dfs,False,31,route_min_directed_valient,bfs,,False,58.905612687,True,True,,,True,4.40561,True
6825a53b,6223,SGD_4,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",False,True,False,True,True,40,True,,False,10,4,True,3,True,,True,1,2020-04-05 15:12:53 -0700,db,,,6,,mesh,6,1000000000.0,,0,20,4,False,0,,AccelMain,True,4,True,1,False,11.379122722441648,pirTest,100,True,True,22,,True,0,True,H-hop,False,2:20.67,74000d73,0,True,16,,3,False,False,200,4,True,Tst,,DDR4,,0:02.74,checkerboard,route_min_directed_valient,False,False,65536,,True,6,0,4,False,,,True,False,200,False,True,False,15,512,dor,,32,4,2,45.25148642134019,,False,1,False,43,,True,MyDesign,40,,1000000000,1,0,True,False,5,hybrid,,False,14,14,True,14,False,0.0205689,3,False,0,21,False,False,,16,False,False,1,False,20,,,0,False,6,True,True,3,False,-i100 -p100 -t1 -d100,True,2.27kHz,,dfs,False,43,route_min_directed_valient,bfs,,False,97.749895776,True,True,,,True,5.3479,True
