codegen,PCU_Total,VBB-split,dupra,freq,pirArgs,dot,net,rtelm,debug-tst,maketst_time,runp2p_success,nn,lrange,debug,topo,runhybrid_wbw,sr,argin,spatial_sha,runp2p_complete,VAFG-split,retime-local,prtime,runhybrid_success,VDAG-alloc,dedicated-dag,runhybrid_dram_power,OPS-Other,tokenout,gentst_time,MC_Total,routing-cost,start-id,routing-algo,VDAG-split,runp2p_cycle,DAG,split,psim,maketst_err,igraph,algo,PMU,PCU,VMC-alloc,mdone,psim-q,retime-exout,pattern,reserve-pcu,save,mergeTime_ms,memelm,runp2p_pass,runhybrid_time,vcLimit,vfifo,VAFG-alloc,VMC-split,word,OPS-Prog FU,VPMU-alloc,tungsten,avgActive,VBB-alloc,runhybrid_complete,runproute_time,VPCU-split,dag-stage,VPCU,mapping,VPMU-split,MC,runhybrid_rbw,pmu-sram-size,VPMU,runhybrid_pass,VBB,split-thread,succeeded,OPS-Fix,OPS-Flt,OPS-FU,split-algo,OPS-All,DAG_Total,app,runhybrid_cycle,runhybrid_deadlock,merge-algo,notFit,runproute_err,fifo-depth,link-prop,VMC,run-proute,proute-algo,backend,argout,gentst_err,genpir,pracc,PMU_Total,merge,runp2p_wbw,merge-forward,proute-opts,time,runp2p_rbw,VDAG,vec,vc,col,verbose,run-psim,row,retime-glob,split-forward,arch,rundot,genpir_err,time-out,runhybrid_err,waveform,load,pcu-stage,runp2p_deadlock,runp2p_err,runp2p_dram_power,simfreq,runp2p_time,clock,constprop,dag,scheduled,reserve-pmu,vlink,ag-dce,fast,pmu-stage,mem-tech,vdot,simulate,slink,maxActive,VAFG,name,pir_sha,module,trace,run-tst,VPCU-alloc,proute-seed,bcread,open,proute-q,project,stat,flit-width,retime-buffer-only
True,200,,False,1000000000.0,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",True,hybrid,True,False,4:42.91,True,False,True,True,mesh,,True,6,f502b36e,True,1,False,,False,0,False,,,5,386.797237976,40,H-hop,0,dor,0,16556,30,True,False,,False,route_min_directed_valient,9,34,5,True,1,False,checkerboard,0,False,,False,True,,4,4,1,5,32,,7,True,38.599183191778025,,False,,64,6,64,True,9,5,,65536,9,,,1,True,,,,dfs,,40,GEMM_20,,False,bfs,,,16,db,5,False,route_min_directed_valient,Tst,4,,True,True,200,False,3.95844,False,-i100 -p100 -t1 -d100,2020-01-28 20:48:36 -0800,15.8338,0,16,4,20,False,False,20,False,False,MyDesign,True,,100,,True,False,6,False,,,0.98kHz,0:16.87,1000000000,True,True,False,0,2,True,True,6,DDR4,True,False,4,93.54916646532979,1,AccelMain,98195183,False,False,False,31,0,True,False,4,pirTest,True,512,False
True,200,,False,1000000000.0,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",True,hybrid,True,False,10:48.16,True,False,True,True,mesh,,True,6,f502b36e,True,1,False,,False,0,False,,,5,2416.720584272,40,H-hop,0,dor,0,8795,40,True,False,,False,route_min_directed_valient,27,162,15,True,1,False,checkerboard,0,False,,False,True,,4,4,1,15,32,,21,True,36.75570843617994,,False,,202,6,202,True,27,15,,65536,27,,,1,True,,,,dfs,,40,GEMM_21,,False,bfs,,,16,db,15,False,route_min_directed_valient,Tst,4,,True,True,200,False,7.45151,False,-i100 -p100 -t1 -d100,2020-01-28 20:48:36 -0800,22.3545,0,16,4,20,False,False,20,False,False,MyDesign,True,,100,,True,False,6,False,,,0.07kHz,2:04.78,1000000000,True,True,False,0,2,True,True,6,DDR4,True,False,4,88.05002842524162,1,AccelMain,98195183,False,False,False,95,0,True,False,4,pirTest,True,512,False
True,200,,False,1000000000.0,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",True,hybrid,True,False,6:15.50,True,False,True,True,mesh,,True,6,f502b36e,True,1,False,,False,0,False,,,5,639.291629611,40,H-hop,0,dor,0,34203,36,True,False,,False,route_min_directed_valient,21,33,15,True,1,False,checkerboard,0,False,,False,True,,4,4,1,15,32,,21,True,27.185926084994225,,False,,69,6,69,True,21,15,,65536,21,,,1,True,,,,dfs,,40,GEMM_22,,False,bfs,,,16,db,15,False,route_min_directed_valient,Tst,4,,True,True,200,False,1.91609,False,-i100 -p100 -t1 -d100,2020-01-28 20:48:36 -0800,5.74827,0,16,4,20,False,False,20,False,False,MyDesign,True,,100,,True,False,6,False,,,0.27kHz,2:08.31,1000000000,True,True,False,0,2,True,True,6,DDR4,True,False,4,95.80446159693594,1,AccelMain,98195183,False,False,False,46,0,True,False,4,pirTest,True,512,False
True,200,,False,1000000000.0,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",True,hybrid,True,False,2:55.86,True,False,True,True,mesh,,True,6,f502b36e,True,1,False,,False,0,False,,,5,128.321795681,40,H-hop,0,dor,0,149039,11,True,False,,False,route_min_directed_valient,5,23,3,True,1,False,checkerboard,0,False,,False,True,,4,4,1,3,32,,5,True,28.138601915666978,,False,,34,6,34,True,5,3,,65536,5,,,1,True,,,,dfs,,40,GEMM_23,,False,bfs,,,16,db,3,False,route_min_directed_valient,Tst,4,,True,True,200,False,0.439724,False,-i100 -p100 -t1 -d100,2020-01-28 20:48:36 -0800,1.7589,0,16,4,20,False,False,20,False,False,MyDesign,True,,100,,True,False,6,False,,,2.63kHz,0:56.72,1000000000,True,True,False,0,2,True,True,6,DDR4,True,False,4,98.2507934164883,1,AccelMain,98195183,False,False,False,15,0,True,False,4,pirTest,True,512,False
True,200,,False,1000000000.0,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",True,hybrid,True,False,3:06.98,True,False,True,True,mesh,,True,6,f502b36e,True,1,False,,False,0,False,,,5,284.350064521,40,H-hop,0,dor,0,75823,33,True,False,,False,route_min_directed_valient,15,71,9,True,1,False,checkerboard,0,False,,False,True,,4,4,1,9,32,,15,True,28.19407382007121,,False,,104,6,104,True,15,9,,65536,15,,,1,True,,,,dfs,,40,GEMM_24,,False,bfs,,,16,db,9,False,route_min_directed_valient,Tst,4,,True,True,200,False,0.864329,False,-i100 -p100 -t1 -d100,2020-01-28 20:48:36 -0800,2.59299,0,16,4,20,False,False,20,False,False,MyDesign,True,,100,,True,False,6,False,,,1.96kHz,0:38.74,1000000000,True,True,False,0,2,True,True,6,DDR4,True,False,4,96.56172929058465,1,AccelMain,98195183,False,False,False,45,0,True,False,4,pirTest,True,512,False
True,200,,False,1000000000.0,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",True,hybrid,True,False,2:43.68,True,False,True,True,mesh,,True,6,f502b36e,True,1,False,,False,0,False,,,5,85.003661716,40,H-hop,0,dor,0,67312,12,True,False,,False,route_min_directed_valient,7,9,5,True,1,False,checkerboard,0,False,,False,True,,4,4,1,5,32,,7,True,27.59281534060638,,False,,21,6,21,True,7,5,,65536,7,,,1,True,,,,dfs,,40,GEMM_3,,False,bfs,,,16,db,5,False,route_min_directed_valient,Tst,4,,True,True,200,False,0.973615,False,-i100 -p100 -t1 -d100,2020-01-28 20:48:36 -0800,3.89446,0,16,4,20,False,False,20,False,False,MyDesign,True,,100,,True,False,6,False,,,2.28kHz,0:29.49,1000000000,True,True,False,0,2,True,True,6,DDR4,True,False,4,97.36154028999287,1,AccelMain,98195183,False,False,False,14,0,True,False,4,pirTest,True,512,False
True,200,,False,1000000000.0,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",True,hybrid,True,False,3:42.01,True,False,True,True,mesh,,True,6,f502b36e,True,1,False,,False,0,False,,,5,107.408242193,40,H-hop,0,dor,0,66754,11,True,False,,False,route_min_directed_valient,6,9,4,True,1,False,checkerboard,0,False,,False,True,,4,4,1,4,32,,6,True,25.32594066478795,,False,,20,6,20,True,6,4,,65536,6,,,1,True,,,,dfs,,40,GEMM_4,,False,bfs,,,16,db,4,False,route_min_directed_valient,Tst,4,,True,True,200,False,0.981754,False,-i100 -p100 -t1 -d100,2020-01-28 20:48:36 -0800,3.92702,0,16,4,20,False,False,20,False,False,MyDesign,True,,100,,True,False,6,False,,,1.98kHz,0:33.65,1000000000,True,True,False,0,2,True,True,6,DDR4,True,False,4,98.17539023878719,1,AccelMain,98195183,False,False,False,13,0,True,False,4,pirTest,True,512,False
True,200,,False,1000000000.0,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",True,hybrid,True,False,4:38.26,True,False,True,True,mesh,,True,6,f502b36e,True,1,False,,False,0,False,,,5,307.488014039,40,H-hop,0,dor,0,18279,30,True,False,,False,route_min_directed_valient,11,27,7,True,1,False,checkerboard,0,False,,False,True,,4,4,1,7,32,,9,True,35.85326430230419,,False,,57,6,57,True,11,7,,65536,11,,,1,True,,,,dfs,,40,GEMM_6,,False,bfs,,,16,db,7,False,route_min_directed_valient,Tst,4,,True,True,200,False,3.58532,False,-i100 -p100 -t1 -d100,2020-01-28 20:48:36 -0800,14.3413,0,16,4,20,False,False,20,False,False,MyDesign,True,,100,,True,False,6,False,,,1.08kHz,0:16.87,1000000000,True,True,False,0,2,True,True,6,DDR4,True,False,4,89.63291208490618,1,AccelMain,98195183,False,False,False,30,0,True,False,4,pirTest,True,512,False
True,200,,False,1000000000.0,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",True,hybrid,True,False,2:51.07,True,False,True,True,mesh,,True,6,f502b36e,True,1,False,,False,0,False,,,5,125.095848414,40,H-hop,0,dor,0,17251,0,True,False,,False,route_min_directed_valient,5,18,3,True,1,False,checkerboard,0,False,,False,True,,4,4,1,3,32,,5,True,24.379815110787227,,False,,18,6,18,True,5,3,,65536,5,,,1,True,,,,dfs,,40,GEMM_7,,False,bfs,,,16,db,3,False,route_min_directed_valient,Tst,4,,True,True,200,False,0.237436,False,-i100 -p100 -t1 -d100,2020-01-28 20:48:36 -0800,0.779085,0,16,4,20,False,False,20,False,False,MyDesign,True,,100,,True,False,6,False,,,3.75kHz,0:04.60,1000000000,True,True,False,0,2,True,True,6,DDR4,True,False,4,94.97420439394817,1,AccelMain,98195183,False,False,False,11,0,True,False,4,pirTest,True,512,False
True,200,,False,1000000000.0,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",True,hybrid,True,False,2:48.92,True,False,True,True,mesh,,True,6,f502b36e,True,1,False,,False,0,False,,,5,151.232635826,40,H-hop,0,dor,0,2241,9,True,False,,False,route_min_directed_valient,5,9,3,True,1,False,checkerboard,0,False,,False,True,,4,4,1,3,32,,5,True,30.637702324449315,,False,,18,6,18,True,5,3,,65536,5,,,1,True,,,,dfs,,40,GEMM_8,,False,bfs,,,16,db,3,False,route_min_directed_valient,Tst,4,,True,True,200,False,1.82776,False,-i100 -p100 -t1 -d100,2020-01-28 20:48:36 -0800,5.99732,0,16,4,20,False,False,20,False,False,MyDesign,True,,100,,True,False,6,False,,,1.22kHz,0:01.84,1000000000,True,True,False,0,2,True,True,6,DDR4,True,False,4,91.38777331548415,1,AccelMain,98195183,False,False,False,11,0,True,False,4,pirTest,True,512,False
True,200,,False,1000000000.0,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",True,hybrid,True,False,4:04.73,True,False,True,True,mesh,,True,6,f502b36e,True,1,False,,False,0,False,,,5,143.943938244,40,H-hop,0,dor,0,8629,9,True,False,,False,route_min_directed_valient,6,9,3,True,1,False,checkerboard,0,False,,False,True,,4,4,1,3,32,,5,True,30.656796847838685,,False,,18,6,18,True,6,3,,65536,6,,,1,True,,,,dfs,,40,GEMM_9,,False,bfs,,,16,db,3,False,route_min_directed_valient,Tst,4,,True,True,200,False,1.89871,False,-i100 -p100 -t1 -d100,2020-01-28 20:48:36 -0800,7.59485,0,16,4,20,False,False,20,False,False,MyDesign,True,,100,,True,False,6,False,,,1.63kHz,0:05.31,1000000000,True,True,False,0,2,True,True,6,DDR4,True,False,4,94.93568200254954,1,AccelMain,98195183,False,False,False,11,0,True,False,4,pirTest,True,512,False
True,200,,False,1000000000.0,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",True,hybrid,True,False,0:29.83,True,False,True,True,mesh,,True,6,f502b36e,True,1,False,,False,0,False,,,5,20.181528058,40,H-hop,0,dor,0,88,0,True,False,,False,route_min_directed_valient,2,7,2,True,1,False,checkerboard,0,False,,False,True,,4,4,1,2,32,,2,True,15.25974025974026,,False,,7,6,7,True,2,2,,65536,2,,,1,True,,,,dfs,,40,IfTest_0,,False,bfs,,,16,db,2,False,route_min_directed_valient,Tst,4,,True,True,200,False,2.90909,False,-i100 -p100 -t1 -d100,2020-01-28 20:48:36 -0800,0.0,0,16,4,20,False,False,20,False,False,MyDesign,True,,100,,True,False,6,False,,,0.22kHz,0:00.40,1000000000,True,True,False,0,2,True,True,6,DDR4,True,False,4,36.36363636363637,1,AccelMain,98195183,False,False,False,7,0,True,False,4,pirTest,True,512,False
True,200,,False,1000000000.0,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",True,hybrid,True,False,0:51.08,True,False,True,True,mesh,,True,6,f502b36e,True,1,False,,False,0,False,,,5,53.7983427,40,H-hop,0,dor,0,562,9,True,False,,False,route_min_directed_valient,2,2,1,True,1,False,checkerboard,0,False,,False,True,,4,4,1,1,32,,2,True,16.152629497825227,,False,,9,6,9,True,2,1,,65536,2,,,1,True,,,,dfs,,40,InitSort_0,,False,bfs,,,16,db,1,False,route_min_directed_valient,Tst,4,,True,True,200,False,3.64413,False,-i100 -p100 -t1 -d100,2020-01-28 20:48:36 -0800,3.18861,0,16,4,20,False,False,20,False,False,MyDesign,True,,100,,True,False,6,False,,,1.02kHz,0:00.55,1000000000,True,True,False,0,2,True,True,6,DDR4,True,False,4,91.1032028469751,1,AccelMain,98195183,False,False,False,10,0,True,False,4,pirTest,True,512,False
True,200,,False,1000000000.0,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",True,hybrid,True,False,1:07.02,True,False,True,True,mesh,,True,6,f502b36e,True,1,False,,False,0,False,,,5,51.583635732,40,H-hop,0,dor,0,118,5,True,False,,False,route_min_directed_valient,2,4,1,True,1,False,checkerboard,0,False,,False,True,,4,4,1,1,32,,2,True,22.12806026365348,,False,,7,6,7,True,2,1,,65536,2,,,1,True,,,,dfs,,40,InitSort_1,,False,bfs,,,16,db,1,False,route_min_directed_valient,Tst,4,,True,True,200,False,2.16949,False,-i100 -p100 -t1 -d100,2020-01-28 20:48:36 -0800,0.0,0,16,4,20,False,False,20,False,False,MyDesign,True,,100,,True,False,6,False,,,0.08kHz,0:01.43,1000000000,True,True,False,0,2,True,True,6,DDR4,True,False,4,54.23728813559322,1,AccelMain,98195183,False,False,False,9,0,True,False,4,pirTest,True,512,False
True,200,,False,1000000000.0,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",True,hybrid,True,False,2:05.60,True,False,True,True,mesh,,True,6,f502b36e,True,1,False,,False,0,False,,,5,63.294287872,40,H-hop,0,dor,0,109,10,True,False,,False,route_min_directed_valient,4,8,2,True,1,False,checkerboard,0,False,,False,True,,4,4,1,2,32,,4,True,25.310307609282248,,False,,14,6,14,True,4,2,,65536,4,,,1,True,,,,dfs,,40,InitSort_2,,False,bfs,,,16,db,2,False,route_min_directed_valient,Tst,4,,True,True,200,False,4.69725,False,-i100 -p100 -t1 -d100,2020-01-28 20:48:36 -0800,0.0,0,16,4,20,False,False,20,False,False,MyDesign,True,,100,,True,False,6,False,,,0.08kHz,0:01.40,1000000000,True,True,False,0,2,True,True,6,DDR4,True,False,4,58.71559633027523,1,AccelMain,98195183,False,False,False,18,0,True,False,4,pirTest,True,512,False
True,200,,False,1000000000.0,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",True,hybrid,True,False,1:49.32,True,False,True,True,mesh,,True,6,f502b36e,True,1,False,,False,0,False,,,5,89.183064473,40,H-hop,0,dor,0,109,19,True,False,,False,route_min_directed_valient,6,14,3,True,1,False,checkerboard,0,False,,False,True,,4,4,1,3,32,,6,True,21.86544342507645,,False,,31,6,31,True,6,3,,65536,6,,,1,True,,,,dfs,,40,InitSort_3,,False,bfs,,,16,db,3,False,route_min_directed_valient,Tst,4,,True,True,200,False,4.69725,False,-i100 -p100 -t1 -d100,2020-01-28 20:48:36 -0800,0.0,0,16,4,20,False,False,20,False,False,MyDesign,True,,100,,True,False,6,False,,,0.23kHz,0:00.48,1000000000,True,True,False,0,2,True,True,6,DDR4,True,False,4,58.71559633027523,1,AccelMain,98195183,False,False,False,29,0,True,False,4,pirTest,True,512,False
True,200,,False,1000000000.0,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",True,hybrid,True,False,1:29.81,True,False,True,True,mesh,,True,6,f502b36e,True,1,False,,False,0,False,,,5,52.340681037,40,H-hop,0,dor,0,186,7,True,False,,False,route_min_directed_valient,4,8,1,True,1,False,checkerboard,0,False,,False,True,,4,4,1,1,32,,4,True,30.501792114695338,,False,,11,6,11,True,4,1,,65536,4,,,1,True,,,,dfs,,40,InitSort_4,,False,bfs,,,16,db,1,False,route_min_directed_valient,Tst,4,,True,True,200,False,2.75269,False,-i100 -p100 -t1 -d100,2020-01-28 20:48:36 -0800,0.0,0,16,4,20,False,False,20,False,False,MyDesign,True,,100,,True,False,6,False,,,0.32kHz,0:00.58,1000000000,True,True,False,0,2,True,True,6,DDR4,True,False,4,68.81720430107526,1,AccelMain,98195183,False,False,False,13,0,True,False,4,pirTest,True,512,False
True,200,,False,1000000000.0,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",True,hybrid,True,False,3:28.10,True,False,True,True,mesh,,True,6,f502b36e,True,1,False,,False,0,False,,,5,283.772023846,40,H-hop,0,dor,0,141298,7,True,False,,False,route_min_directed_valient,12,26,3,True,1,False,checkerboard,0,False,,False,True,,4,4,1,3,32,,12,True,28.410891689288192,,False,,33,6,33,True,12,3,,65536,12,,,1,True,,,,dfs,,40,Kmeans_0,,False,bfs,,,16,db,3,False,route_min_directed_valient,Tst,4,,True,True,200,False,0.115954,False,-i100 -p100 -t1 -d100,2020-01-28 20:48:36 -0800,0.927628,0,16,4,20,False,False,20,False,False,MyDesign,True,,100,,True,False,6,False,,,1.96kHz,1:12.21,1000000000,True,True,False,0,2,True,True,6,DDR4,True,False,4,92.76281334484564,1,AccelMain,98195183,False,False,False,14,0,True,False,4,pirTest,True,512,False
True,200,,False,1000000000.0,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",True,hybrid,True,False,4:46.40,True,False,True,True,mesh,,True,6,f502b36e,True,1,False,,False,0,False,,,5,159.715937423,40,H-hop,0,dor,0,2149741,0,True,False,,False,route_min_directed_valient,11,30,3,True,1,False,checkerboard,0,False,,False,True,,4,4,1,3,32,,11,True,29.059300997895495,,False,,30,6,30,True,11,3,,65536,11,,,1,True,,,,dfs,,40,Kmeans_1,,False,bfs,,,16,db,3,False,route_min_directed_valient,Tst,4,,True,True,200,False,0.00762138,False,-i100 -p100 -t1 -d100,2020-01-28 20:48:36 -0800,0.0609711,0,16,4,20,False,False,20,False,False,MyDesign,True,,100,,True,False,6,False,,,3.5kHz,10:14.18,1000000000,True,True,False,0,2,True,True,6,DDR4,True,False,4,97.55370530682534,1,AccelMain,98195183,False,False,False,14,0,True,False,4,pirTest,True,512,False
True,200,,False,1000000000.0,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",True,hybrid,True,False,6:44.59,True,False,True,True,mesh,,True,6,f502b36e,True,1,False,,False,0,False,,,5,223.369854776,40,H-hop,0,dor,0,72203,10,True,False,,False,route_min_directed_valient,17,37,3,True,1,False,checkerboard,0,False,,False,True,,4,4,1,3,32,,15,True,32.29438614046508,,False,,47,6,47,True,17,3,,65536,17,,,1,True,,,,dfs,,40,Kmeans_2,,False,bfs,,,16,db,3,False,route_min_directed_valient,Tst,4,,True,True,200,False,0.226916,False,-i100 -p100 -t1 -d100,2020-01-28 20:48:36 -0800,1.81533,0,16,4,20,False,False,20,False,False,MyDesign,True,,100,,True,False,6,False,,,0.58kHz,2:03.71,1000000000,True,True,False,0,2,True,True,6,DDR4,True,False,4,90.76631164910046,1,AccelMain,98195183,False,False,False,19,0,True,False,4,pirTest,True,512,False
True,200,,False,1000000000.0,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",True,hybrid,True,False,6:28.06,True,False,True,True,mesh,,True,6,f502b36e,True,1,False,,False,0,False,,,5,212.155467063,40,H-hop,0,dor,0,141048,10,True,False,,False,route_min_directed_valient,13,31,3,True,1,False,checkerboard,0,False,,False,True,,4,4,1,3,32,,12,True,23.404157559019733,,False,,41,6,41,True,13,3,,65536,13,,,1,True,,,,dfs,,40,Kmeans_3,,False,bfs,,,16,db,3,False,route_min_directed_valient,Tst,4,,True,True,200,False,0.116159,False,-i100 -p100 -t1 -d100,2020-01-28 20:48:36 -0800,0.929272,0,16,4,20,False,False,20,False,False,MyDesign,True,,100,,True,False,6,False,,,1.51kHz,1:33.28,1000000000,True,True,False,0,2,True,True,6,DDR4,True,False,4,92.92723044637286,1,AccelMain,98195183,False,False,False,16,0,True,False,4,pirTest,True,512,False
True,200,,False,1000000000.0,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",True,hybrid,True,False,4:39.98,True,False,True,True,mesh,,True,6,f502b36e,True,1,False,,False,0,False,,,5,285.054729245,40,H-hop,0,dor,0,141074,7,True,False,,False,route_min_directed_valient,15,37,3,True,1,False,checkerboard,0,False,,False,True,,4,4,1,3,32,,12,True,25.573788091332073,,False,,44,6,44,True,15,3,,65536,15,,,1,True,,,,dfs,,40,Kmeans_4,,False,bfs,,,16,db,3,False,route_min_directed_valient,Tst,4,,True,True,200,False,0.116138,False,-i100 -p100 -t1 -d100,2020-01-28 20:48:36 -0800,0.929101,0,16,4,20,False,False,20,False,False,MyDesign,True,,100,,True,False,6,False,,,0.97kHz,2:25.27,1000000000,True,True,False,0,2,True,True,6,DDR4,True,False,4,92.91010391709315,1,AccelMain,98195183,False,False,False,15,0,True,False,4,pirTest,True,512,False
True,200,,False,1000000000.0,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",True,hybrid,True,False,3:15.51,True,False,True,True,mesh,,True,6,f502b36e,True,1,False,,False,0,False,,,5,424.456751089,40,H-hop,0,dor,0,71936,20,True,False,,False,route_min_directed_valient,18,45,3,True,1,False,checkerboard,0,False,,False,True,,4,4,1,3,32,,15,True,26.301793724051006,,False,,61,6,61,True,18,3,,65536,18,,,1,True,,,,dfs,,40,Kmeans_5,,False,bfs,,,16,db,3,False,route_min_directed_valient,Tst,4,,True,True,200,False,0.227758,False,-i100 -p100 -t1 -d100,2020-01-28 20:48:36 -0800,1.82206,0,16,4,20,False,False,20,False,False,MyDesign,True,,100,,True,False,6,False,,,2.14kHz,0:33.54,1000000000,True,True,False,0,2,True,True,6,DDR4,True,False,4,91.1032028469751,1,AccelMain,98195183,False,False,False,23,0,True,False,4,pirTest,True,512,False
True,200,,False,1000000000.0,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",True,hybrid,True,False,4:53.84,True,False,True,True,mesh,,True,6,f502b36e,True,1,False,,False,0,False,,,5,357.738069285,40,H-hop,0,dor,0,140848,10,True,False,,False,route_min_directed_valient,15,39,3,True,1,False,checkerboard,0,False,,False,True,,4,4,1,3,32,,12,True,20.321493146275895,,False,,49,6,49,True,15,3,,65536,15,,,1,True,,,,dfs,,40,Kmeans_6,,False,bfs,,,16,db,3,False,route_min_directed_valient,Tst,4,,True,True,200,False,0.116324,False,-i100 -p100 -t1 -d100,2020-01-28 20:48:36 -0800,0.930592,0,16,4,20,False,False,20,False,False,MyDesign,True,,100,,True,False,6,False,,,1.29kHz,1:49.03,1000000000,True,True,False,0,2,True,True,6,DDR4,True,False,4,93.05918436896512,1,AccelMain,98195183,False,False,False,17,0,True,False,4,pirTest,True,512,False
