spatial_sha,pir_sha,time,app,project,backend,freq,genpir,genpir_err,gentst_err,gentst_time,notFit,row,col,pirArgs,MC,DAG,PMU,PCU,MC_Total,DAG_Total,PMU_Total,PCU_Total,algo,pattern,slink,vlink,prtime,vcLimit,runproute_err,runproute_time,DynHopsVec,DynHopsScal,StatHopsVec,StatHopsScal,Score,NetVC,TotPkts,LinkLim,InjectLim,EjectLim,LongRoute,Q0Pct,Q0Lim,maketst_err,maketst_time,runp2p_cycle,runp2p_err,runp2p_pass,runp2p_deadlock,runp2p_complete,runp2p_dram_power,runp2p_rbw,runp2p_wbw,runp2p_time,runhybrid_cycle,runhybrid_err,runhybrid_pass,runhybrid_deadlock,runhybrid_complete,runhybrid_dram_power,runhybrid_rbw,runhybrid_wbw,runhybrid_time,OPS-All,OPS-FU,OPS-Fix,OPS-Flt,OPS-Other,OPS-Prog FU,runp2p_success,runhybrid_success,succeeded,simfreq
cf1bb43,4d85f9b,2019-10-11 20:30:35,StreamTrainMLP_1,pirTest,Tst,1000000000.0,True,,,163.931482455,,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",2,40,41,30,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,4:20.54,33171,,True,False,True,,0.0,0.0,0:17.83,,,,False,False,,,,,"1877501 OP, 56.60 GOPS","1737621 OP, 52.38 GOPS","282783 OP, 8.53 GOPS","138688 OP, 4.18 GOPS","1456030 OP, 43.89 GOPS","389775 OP, 11.75 GOPS",True,False,True,1.86kHz
cf1bb43,4d85f9b,2019-10-11 20:30:35,StreamTrainTest_0,pirTest,Tst,1000000000.0,True,,,16.540159431,,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",2,2,3,10,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,0:38.50,10476,"Assertion fail:
",True,True,False,,0.0,0.0,0:00.71,,,,False,False,,,,,,,,,,,False,False,False,14.75kHz
cf1bb43,4d85f9b,2019-10-11 20:30:35,SumSquare_0,pirTest,Tst,1000000000.0,True,,,7.485001627,,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",0,1,0,1,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,0:24.67,237,,True,False,True,,0.0,0.0,0:00.50,,,,False,False,,,,,"3168 OP, 13.37 GOPS","1120 OP, 4.73 GOPS","1088 OP, 4.59 GOPS",,"2080 OP, 8.78 GOPS","1120 OP, 4.73 GOPS",True,False,True,0.47kHz
cf1bb43,4d85f9b,2019-10-11 20:30:35,SumSquare_1,pirTest,Tst,1000000000.0,True,,,9.703290739,,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",0,2,0,0,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,0:25.26,1042,,True,False,True,,0.0,0.0,0:00.42,,,,False,False,,,,,"3168 OP, 3.04 GOPS","1120 OP, 1.07 GOPS","1088 OP, 1.04 GOPS",,"2080 OP, 2.00 GOPS","1120 OP, 1.07 GOPS",True,False,True,2.48kHz
cf1bb43,4d85f9b,2019-10-11 20:30:35,SumSquare_2,pirTest,Tst,1000000000.0,True,,,8.413471981,,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",0,1,0,1,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,0:25.01,370,,True,False,True,,0.0,0.0,0:00.33,,,,False,False,,,,,"3264 OP, 8.82 GOPS","1152 OP, 3.11 GOPS","1120 OP, 3.03 GOPS",,"2144 OP, 5.79 GOPS","1152 OP, 3.11 GOPS",True,False,True,1.12kHz
cf1bb43,4d85f9b,2019-10-11 20:30:35,SumSquare_3,pirTest,Tst,1000000000.0,True,,,9.112854902,,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",0,3,0,0,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,0:25.37,530,,True,False,True,,0.0,0.0,0:00.39,,,,False,False,,,,,"3136 OP, 5.92 GOPS","1088 OP, 2.05 GOPS","1072 OP, 2.02 GOPS",,"2064 OP, 3.89 GOPS","1088 OP, 2.05 GOPS",True,False,True,1.36kHz
cf1bb43,4d85f9b,2019-10-11 20:30:35,SumSquare_5,pirTest,Tst,1000000000.0,True,,,9.814296353,,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",0,1,0,2,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,0:27.88,194,,True,False,True,,0.0,0.0,0:00.44,,,,False,False,,,,,"3232 OP, 16.66 GOPS","1120 OP, 5.77 GOPS","1104 OP, 5.69 GOPS",,"2128 OP, 10.97 GOPS","1120 OP, 5.77 GOPS",True,False,True,0.44kHz
cf1bb43,4d85f9b,2019-10-11 20:30:35,TPCHQ6_0,pirTest,Tst,1000000000.0,True,,,16.831340859,,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",4,5,4,3,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,0:41.52,273,,True,False,True,,60.0147,0.0,0:00.55,,,,False,False,,,,,"20720 OP, 75.90 GOPS","19696 OP, 72.15 GOPS","15584 OP, 57.08 GOPS",,"5136 OP, 18.81 GOPS","19696 OP, 72.15 GOPS",True,False,True,0.5kHz
cf1bb43,4d85f9b,2019-10-11 20:30:35,TPCHQ6_1,pirTest,Tst,1000000000.0,True,,,14.05487069,,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",4,7,4,1,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,0:39.11,1387,,True,False,True,,11.8125,0.0,0:00.60,,,,False,False,,,,,"12528 OP, 9.03 GOPS","11504 OP, 8.29 GOPS","7392 OP, 5.33 GOPS",,"5136 OP, 3.70 GOPS","11504 OP, 8.29 GOPS",True,False,True,2.31kHz
cf1bb43,4d85f9b,2019-10-11 20:30:35,TPCHQ6_2,pirTest,Tst,1000000000.0,True,,,17.256313403,,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",8,9,8,6,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,0:33.44,240,,True,False,True,,68.2667,0.0,0:00.32,,,,False,False,,,,,"20704 OP, 86.27 GOPS","19680 OP, 82.00 GOPS","15576 OP, 64.90 GOPS",,"5128 OP, 21.37 GOPS","19680 OP, 82.00 GOPS",True,False,True,0.75kHz
cf1bb43,4d85f9b,2019-10-11 20:30:35,TPCHQ6_3,pirTest,Tst,1000000000.0,True,,,19.728340755,,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",8,14,8,1,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,0:51.82,764,,True,False,True,,21.445,0.0,0:00.62,,,,False,False,,,,,"12512 OP, 16.38 GOPS","11488 OP, 15.04 GOPS","7384 OP, 9.66 GOPS",,"5128 OP, 6.71 GOPS","11488 OP, 15.04 GOPS",True,False,True,1.23kHz
cf1bb43,4d85f9b,2019-10-11 20:30:35,TPCHQ6_4,pirTest,Tst,1000000000.0,True,,,38.50711707,,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",16,17,16,12,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,1:25.40,265,,True,False,True,,61.8264,0.0,0:00.50,,,,False,False,,,,,"20696 OP, 78.10 GOPS","19672 OP, 74.23 GOPS","15572 OP, 58.76 GOPS",,"5124 OP, 19.34 GOPS","19672 OP, 74.23 GOPS",True,False,True,0.53kHz
cf1bb43,4d85f9b,2019-10-11 20:30:35,TPCHQ6_5,pirTest,Tst,1000000000.0,True,,,34.124058878,,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",12,14,12,25,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,1:01.31,298,,True,False,True,,54.9799,0.0,0:00.38,,,,False,False,,,,,"29442 OP, 98.80 GOPS","22146 OP, 74.32 GOPS","17520 OP, 58.79 GOPS",,"11922 OP, 40.01 GOPS","22146 OP, 74.32 GOPS",True,False,True,0.78kHz
cf1bb43,4d85f9b,2019-10-11 20:30:35,TiledPageRank_0,pirTest,Tst,1000000000.0,True,,,43.898660526,,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",8,22,9,14,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,1:43.71,8568,,True,False,True,,14.4388,0.0597572,0:02.05,,,,False,False,,,,,"202631 OP, 23.65 GOPS","102851 OP, 12.00 GOPS","89903 OP, 10.49 GOPS",,"112728 OP, 13.16 GOPS","102851 OP, 12.00 GOPS",True,False,True,4.18kHz
cf1bb43,4d85f9b,2019-10-11 20:30:35,TiledPageRank_1,pirTest,Tst,1000000000.0,True,,,46.064659997,,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",8,21,9,20,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,2:33.47,11564,,True,False,True,,8.76098,0.0442753,0:03.29,,,,False,False,,,,,"595837 OP, 51.53 GOPS","161276 OP, 13.95 GOPS","147329 OP, 12.74 GOPS",,"448508 OP, 38.78 GOPS","161276 OP, 13.95 GOPS",True,False,True,3.51kHz
cf1bb43,4d85f9b,2019-10-11 20:30:35,TiledPageRank_2,pirTest,Tst,1000000000.0,True,,,75.535808893,,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",11,35,14,39,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,4:33.72,5887,,True,False,True,,16.1332,0.0869713,0:02.70,,,,False,False,,,,,"600029 OP, 101.92 GOPS","161340 OP, 27.41 GOPS","148417 OP, 25.21 GOPS",,"451612 OP, 76.71 GOPS","161340 OP, 27.41 GOPS",True,False,True,2.18kHz
cf1bb43,4d85f9b,2019-10-11 20:30:35,TiledPageRank_3,pirTest,Tst,1000000000.0,True,,,536.085918718,,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",38,40,129,200,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,45:46.03,1951,,True,False,True,,37.429,0.26243,0:03.06,,,,False,False,,,,,"845066 OP, 433.15 GOPS","243094 OP, 124.60 GOPS","225109 OP, 115.38 GOPS",,"619957 OP, 317.76 GOPS","243094 OP, 124.60 GOPS",True,False,True,0.64kHz
cf1bb43,4d85f9b,2019-10-11 20:30:35,TiledPageRank_4,pirTest,Tst,1000000000.0,True,,,36.135618829,,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",8,22,9,14,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,1:50.46,16993,,True,False,True,,14.5152,0.0602601,0:03.70,,,,False,False,,,,,"405262 OP, 23.85 GOPS","205702 OP, 12.11 GOPS","179806 OP, 10.58 GOPS",,"225456 OP, 13.27 GOPS","205702 OP, 12.11 GOPS",True,False,True,4.59kHz
cf1bb43,4d85f9b,2019-10-11 20:30:35,UnalignLoad_0,pirTest,Tst,1000000000.0,True,,,13.432146033,,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",1,2,1,3,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,0:33.13,89,,True,False,True,,2.8764,0.0,0:00.45,,,,False,False,,,,,"584 OP, 6.56 GOPS","184 OP, 2.07 GOPS","260 OP, 2.92 GOPS",,"324 OP, 3.64 GOPS","184 OP, 2.07 GOPS",True,False,True,0.2kHz
cf1bb43,4d85f9b,2019-10-11 20:30:35,UnalignLoad_1,pirTest,Tst,1000000000.0,True,,,17.826873729,,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",3,5,3,11,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,0:39.24,84,,True,False,True,,3.04762,0.0,0:00.53,,,,False,False,,,,,"1032 OP, 12.29 GOPS","272 OP, 3.24 GOPS","386 OP, 4.60 GOPS",,"646 OP, 7.69 GOPS","272 OP, 3.24 GOPS",True,False,True,0.16kHz
cf1bb43,4d85f9b,2019-10-11 20:30:35,UnalignParTest_0,pirTest,Tst,1000000000.0,True,,,32.822633215,,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",3,6,7,13,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,0:52.43,280,,True,False,True,,0.0,58.5143,0:00.50,,,,False,False,,,,,"66496 OP, 237.49 GOPS","44992 OP, 160.69 GOPS","45760 OP, 163.43 GOPS",,"20736 OP, 74.06 GOPS","44992 OP, 160.69 GOPS",True,False,True,0.56kHz
cf1bb43,4d85f9b,2019-10-11 20:30:35,UnalignParTest_1,pirTest,Tst,1000000000.0,True,,,20.825898012,,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",2,4,5,9,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,0:41.27,279,,True,False,True,,0.0,58.724,0:00.47,,,,False,False,,,,,"38720 OP, 138.78 GOPS","32064 OP, 114.92 GOPS","32576 OP, 116.76 GOPS",,"6144 OP, 22.02 GOPS","32064 OP, 114.92 GOPS",True,False,True,0.59kHz
cf1bb43,4d85f9b,2019-10-11 20:30:35,UnalignParTest_2,pirTest,Tst,1000000000.0,True,,,14.483221252,,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",1,2,3,5,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,0:38.42,1093,,True,False,True,,0.0,14.9899,0:00.68,,,,False,False,,,,,"90944 OP, 83.21 GOPS","50496 OP, 46.20 GOPS","51008 OP, 46.67 GOPS",,"39936 OP, 36.54 GOPS","50496 OP, 46.20 GOPS",True,False,True,1.61kHz
cf1bb43,4d85f9b,2019-10-11 20:30:35,UnalignParTest_3,pirTest,Tst,1000000000.0,True,,,31.419408766,,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",3,6,7,13,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,1:00.51,580,,True,False,True,,0.0,28.2483,0:00.64,,,,False,False,,,,,"133568 OP, 230.29 GOPS","63424 OP, 109.35 GOPS","64192 OP, 110.68 GOPS",,"69376 OP, 119.61 GOPS","63424 OP, 109.35 GOPS",True,False,True,0.91kHz
cf1bb43,4d85f9b,2019-10-11 20:30:35,UnalignReduce_0,pirTest,Tst,1000000000.0,True,,,19.040252797,,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",0,2,3,11,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,0:38.99,67,,True,False,True,,0.0,0.0,0:00.48,,,,False,False,,,,,"1254 OP, 18.72 GOPS","494 OP, 7.37 GOPS","608 OP, 9.07 GOPS",,"646 OP, 9.64 GOPS","494 OP, 7.37 GOPS",True,False,True,0.14kHz
cf1bb43,4d85f9b,2019-10-11 20:30:35,UnalignReduce_1,pirTest,Tst,1000000000.0,True,,,15.382856734,,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",0,2,0,6,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,0:37.42,55,,True,False,True,,0.0,0.0,0:00.63,,,,False,False,,,,,"302 OP, 5.49 GOPS","206 OP, 3.75 GOPS","296 OP, 5.38 GOPS",,"6 OP, 0.11 GOPS","206 OP, 3.75 GOPS",True,False,True,0.09kHz
cf1bb43,4d85f9b,2019-10-11 20:30:35,UnalignStore_0,pirTest,Tst,1000000000.0,True,,,12.907342989,,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",1,2,1,3,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,0:35.28,53,,True,False,True,,0.0,4.83019,0:00.49,,,,False,False,,,,,"572 OP, 10.79 GOPS","252 OP, 4.75 GOPS","252 OP, 4.75 GOPS",,"320 OP, 6.04 GOPS","252 OP, 4.75 GOPS",True,False,True,0.11kHz
cf1bb43,4d85f9b,2019-10-11 20:30:35,UnalignStore_1,pirTest,Tst,1000000000.0,True,,,20.945081381,,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",3,6,3,11,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,0:39.46,48,,True,False,True,,0.0,5.33333,0:00.47,,,,False,False,,,,,"1018 OP, 21.21 GOPS","378 OP, 7.88 GOPS","378 OP, 7.88 GOPS",,"640 OP, 13.33 GOPS","378 OP, 7.88 GOPS",True,False,True,0.1kHz
cf1bb43,4d85f9b,2019-10-11 20:30:35,VarDeq_0,pirTest,Tst,1000000000.0,True,,,14.625484915,,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",1,9,1,0,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,0:35.72,106,,True,False,True,,0.603774,0.603774,0:00.44,,,,False,False,,,,,"186 OP, 1.75 GOPS","106 OP, 1.00 GOPS","106 OP, 1.00 GOPS",,"80 OP, 0.75 GOPS","106 OP, 1.00 GOPS",True,False,True,0.24kHz
cf1bb43,4d85f9b,2019-10-11 20:30:35,VecTest,pirTest,Tst,1000000000.0,True,,,18.107140437,,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",2,3,3,9,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,0:42.92,271,,True,False,True,,0.472325,15.1144,0:00.43,,,,False,False,,,,,"23328 OP, 86.08 GOPS","6304 OP, 23.26 GOPS","13472 OP, 49.71 GOPS",,"9856 OP, 36.37 GOPS","6304 OP, 23.26 GOPS",True,False,True,0.63kHz
