spatial_sha,retime-glob,PMU,retime-buffer-only,dot,OPS-FU,genpir,retime-exout,slink,psim-q,app,run-psim,share-adctx,name,VBB-split,runp2p_deadlock,runhybrid_success,dupra,vlink,VPMU-split,vcLimit,maketst_time,sr,vc,nn,DAG_Total,rundot,backend,debug-print,constprop,verbose,stat,project,MC_Total,argin,OPS-Fix,vec,reserve-pmu,gentst_err,pmu-sram-size,VPMU-alloc,split-thread,word,row,maketst_err,split-forward,maxActive,OPS-Other,PMU_Total,runhybrid_cycle,run-tst,runp2p_cycle,col,fifo-depth,net,pmu-stage,runhybrid_rbw,dedicated-dag,simulate,split-algo,routing-cost,pcu-stage,runhybrid_err,runp2p_pass,VAFG-split,mem-tech,notFit,gentst_time,lrange,psim,genpir_err,mdone,VAFG,retime-local,runp2p_success,DAG,succeeded,PCU,proute-seed,time-out,fast,mapping,runhybrid_complete,merge-algo,codegen,time,VPCU-alloc,flit-width,routing-algo,clock,run-proute,VPCU,VDAG-split,vdot,trace,algo,tokenout,VDAG-alloc,mergeTime_ms,save,avgActive,open,VPMU,VMC-split,merge,igraph,runproute_time,tungsten,memelm,VBB,runhybrid_pass,dag-stage,runp2p_complete,proute-q,VDAG,vfifo,reserve-pcu,module,OPS-All,simfreq,pirArgs,PCU_Total,prtime,OPS-Flt,load,runhybrid_deadlock,pattern,rtelm,topo,VBB-alloc,VAFG-alloc,merge-forward,debug,MC,ag-dce,runp2p_time,arch,VPCU-split,runproute_err,runp2p_wbw,link-prop,runhybrid_time,runp2p_dram_power,VMC,split,scheduled,proute-opts,freq,VMC-alloc,OPS-Prog FU,argout,dag,runhybrid_wbw,runp2p_err,start-id,runp2p_rbw,bcread,pracc,waveform,proute-algo,pir_sha,runhybrid_dram_power
6146f9a9,False,14,False,True,,True,False,4,1,GEMM_14,False,False,AccelMain,,False,False,False,2,14,4,4:09.67,True,4,False,40,True,Tst,True,True,False,True,pirTest,40,6,,16,0,,65536,14,1,32,20,,False,88.05761582285284,,200,,False,9303,20,16,hybrid,6,,False,False,dfs,H-hop,6,,True,1,DDR4,,155.946793301,True,False,,True,1,False,True,0,True,28,0,100,True,True,False,bfs,True,2020-03-14 19:43:29 -0700,28,512,dor,1000000000,False,28,0,True,False,route_min_directed_valient,5,0,,True,23.3126258723601,False,14,10,False,False,,True,False,,,6,True,4,0,4,0,False,,1.03kHz,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",200,,,False,False,checkerboard,True,mesh,,1,False,True,10,True,0:09.05,MyDesign,28,,0.440288,db,,,10,True,False,-i100 -p100 -t1 -d100,1000000000.0,10,,4,True,,,0,0.914974,True,True,True,route_min_directed_valient,6d8235d1,
6146f9a9,False,9,False,True,,True,False,4,1,GEMM_15,False,False,AccelMain,,False,False,False,2,9,4,3:44.46,True,4,False,40,True,Tst,True,True,False,True,pirTest,40,6,,16,0,,65536,9,1,32,20,,False,71.34645532137259,,200,,False,5741,20,16,hybrid,6,,False,False,dfs,H-hop,6,,True,1,DDR4,,154.929030974,True,False,,True,1,False,True,0,True,52,0,100,True,True,False,bfs,True,2020-03-14 19:43:29 -0700,30,512,dor,1000000000,False,52,0,True,False,route_min_directed_valient,5,0,,True,25.07073874083106,False,9,7,False,False,,True,False,,,6,True,4,0,4,0,False,,1.04kHz,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",200,,,False,False,checkerboard,True,mesh,,1,False,True,7,True,0:05.50,MyDesign,52,,0.713465,db,,,7,True,False,-i100 -p100 -t1 -d100,1000000000.0,7,,4,True,,,0,1.63874,True,True,True,route_min_directed_valient,6d8235d1,
6146f9a9,False,28,False,True,,True,False,4,1,GEMM_16,False,False,AccelMain,,False,False,False,2,28,4,6:06.32,True,4,False,40,True,Tst,True,True,False,True,pirTest,40,6,,16,0,,65536,28,1,32,20,,False,82.78092158447858,,200,,False,4948,20,16,hybrid,6,,False,False,dfs,H-hop,6,,True,1,DDR4,,347.979974758,True,False,,True,1,False,True,0,True,56,0,100,True,True,False,bfs,True,2020-03-14 19:43:29 -0700,56,512,dor,1000000000,False,56,0,True,False,route_min_directed_valient,5,0,,True,22.124379258574894,False,28,20,False,False,,True,False,,,6,True,4,0,4,0,False,,0.72kHz,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",200,,,False,False,checkerboard,True,mesh,,1,False,True,20,True,0:06.84,MyDesign,56,,0.827809,db,,,20,True,False,-i100 -p100 -t1 -d100,1000000000.0,20,,4,True,,,0,1.65562,True,True,True,route_min_directed_valient,6d8235d1,
6146f9a9,False,11,False,True,,True,False,4,1,GEMM_17,False,False,AccelMain,,False,False,False,2,11,4,4:17.04,True,4,False,40,True,Tst,True,True,False,True,pirTest,40,6,,16,0,,65536,9,1,32,20,,False,73.96171903214157,,200,,False,2769,20,16,hybrid,6,,False,False,dfs,H-hop,6,,True,1,DDR4,,210.854391085,True,False,,True,1,False,True,30,True,27,0,100,True,True,False,bfs,True,2020-03-14 19:43:29 -0700,30,512,dor,1000000000,False,57,0,True,False,route_min_directed_valient,5,0,,True,35.13247316064218,False,11,7,False,False,,True,False,,,6,True,4,0,4,0,False,,0.46kHz,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",200,,,False,False,checkerboard,True,mesh,,1,False,True,7,True,0:06.00,MyDesign,57,,5.91694,db,,,7,True,False,-i100 -p100 -t1 -d100,1000000000.0,7,,4,True,,,0,22.8588,True,True,True,route_min_directed_valient,6d8235d1,
6146f9a9,False,28,False,True,,True,False,4,1,GEMM_18,False,False,AccelMain,,False,False,False,2,28,4,8:32.43,True,4,False,40,True,Tst,True,True,False,True,pirTest,40,6,,16,0,,65536,28,1,32,20,,False,80.12519561815337,,200,,False,2556,20,16,hybrid,6,,False,False,dfs,H-hop,6,,True,1,DDR4,,303.613174233,True,False,,True,1,False,True,40,True,44,0,100,True,True,False,bfs,True,2020-03-14 19:43:29 -0700,56,512,dor,1000000000,False,84,0,True,False,route_min_directed_valient,5,0,,True,26.85646820945338,False,28,20,False,False,,True,False,,,6,True,4,0,4,0,False,,0.24kHz,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",200,,,False,False,checkerboard,True,mesh,,1,False,True,20,True,0:10.86,MyDesign,84,,6.41002,db,,,20,True,False,-i100 -p100 -t1 -d100,1000000000.0,20,,4,True,,,0,12.82,True,True,True,route_min_directed_valient,6d8235d1,
6146f9a9,False,7,False,True,,True,False,4,1,GEMM_19,False,False,AccelMain,,False,False,False,2,7,4,3:04.00,True,4,False,40,True,Tst,True,True,False,True,pirTest,40,6,,16,0,,65536,7,1,32,20,,False,97.67814945693412,,200,,False,46127,20,16,hybrid,6,,False,False,dfs,H-hop,6,,True,1,DDR4,,137.730909784,True,False,,True,1,False,True,15,True,16,0,100,True,True,False,bfs,True,2020-03-14 19:43:29 -0700,19,512,dor,1000000000,False,31,0,True,False,route_min_directed_valient,5,0,,True,27.06316093052712,False,7,5,False,False,,True,False,,,6,True,4,0,4,0,False,,1.17kHz,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",200,,,False,False,checkerboard,True,mesh,,1,False,True,5,True,0:39.34,MyDesign,31,,1.42077,db,,,5,True,False,-i100 -p100 -t1 -d100,1000000000.0,5,,4,True,,,0,5.68309,True,True,True,route_min_directed_valient,6d8235d1,
6146f9a9,False,6,False,True,,True,False,4,1,GEMM_2,False,False,AccelMain,,False,False,False,2,6,4,2:19.14,True,4,False,40,True,Tst,True,True,False,True,pirTest,40,6,,16,0,,65536,5,1,32,20,,False,98.40092491103738,,200,,False,66601,20,16,hybrid,6,,False,False,dfs,H-hop,6,,True,1,DDR4,,74.498623506,True,False,,True,1,False,True,9,True,10,0,100,True,True,False,bfs,True,2020-03-14 19:43:29 -0700,11,512,dor,1000000000,False,19,0,True,False,route_min_directed_valient,5,0,,True,26.608474653656298,False,6,3,False,False,,True,False,,,6,True,4,0,4,0,False,,1.14kHz,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",200,,,False,False,checkerboard,True,mesh,,1,False,True,3,True,0:58.60,MyDesign,19,,0.984009,db,,,3,True,False,-i100 -p100 -t1 -d100,1000000000.0,3,,4,True,,,0,3.93604,True,True,True,route_min_directed_valient,6d8235d1,
6146f9a9,False,9,False,True,,True,False,4,1,GEMM_20,False,False,AccelMain,,False,False,False,2,9,4,3:30.54,True,4,False,40,True,Tst,True,True,False,True,pirTest,40,6,,16,0,,65536,7,1,32,20,,False,93.61702127659575,,200,,False,16544,20,16,hybrid,6,,False,False,dfs,H-hop,6,,True,1,DDR4,,181.458020453,True,False,,True,1,False,True,30,True,35,0,100,True,True,False,bfs,True,2020-03-14 19:43:29 -0700,31,512,dor,1000000000,False,65,0,True,False,route_min_directed_valient,5,0,,True,38.377199042092656,False,9,5,False,False,,True,False,,,6,True,4,0,4,0,False,,0.36kHz,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",200,,,False,False,checkerboard,True,mesh,,1,False,True,5,True,0:45.91,MyDesign,65,,3.96132,db,,,5,True,False,-i100 -p100 -t1 -d100,1000000000.0,5,,4,True,,,0,15.8453,True,True,True,route_min_directed_valient,6d8235d1,
6146f9a9,False,27,False,True,,True,False,4,1,GEMM_21,False,False,AccelMain,,False,False,False,2,27,4,11:23.94,True,4,False,40,True,Tst,True,True,False,True,pirTest,40,6,,16,0,,65536,21,1,32,20,,False,87.71095254275683,,200,,False,8829,20,16,hybrid,6,,False,False,dfs,H-hop,6,,True,1,DDR4,,1549.709349494,True,False,,True,1,False,True,40,True,164,0,100,True,True,False,bfs,True,2020-03-14 19:43:29 -0700,95,512,dor,1000000000,False,204,0,True,False,route_min_directed_valient,5,0,,True,36.37890380482387,False,27,15,False,False,,True,False,,,6,True,4,0,4,0,False,,0.06kHz,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",200,,,False,False,checkerboard,True,mesh,,1,False,True,15,True,2:16.29,MyDesign,204,,7.42281,db,,,15,True,False,-i100 -p100 -t1 -d100,1000000000.0,15,,4,True,,,0,22.2684,True,True,True,route_min_directed_valient,6d8235d1,
6146f9a9,False,21,False,True,,True,False,4,1,GEMM_22,False,False,AccelMain,,False,False,False,2,21,4,5:11.43,True,4,False,40,True,Tst,True,True,False,True,pirTest,40,6,,16,0,,65536,21,1,32,20,,False,95.73728343120928,,200,,False,34227,20,16,hybrid,6,,False,False,dfs,H-hop,6,,True,1,DDR4,,410.607452403,True,False,,True,1,False,True,36,True,33,0,100,True,True,False,bfs,True,2020-03-14 19:43:29 -0700,46,512,dor,1000000000,False,69,0,True,False,route_min_directed_valient,5,0,,True,27.166863291701215,False,21,15,False,False,,True,False,,,6,True,4,0,4,0,False,,0.38kHz,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",200,,,False,False,checkerboard,True,mesh,,1,False,True,15,True,1:29.39,MyDesign,69,,1.91475,db,,,15,True,False,-i100 -p100 -t1 -d100,1000000000.0,15,,4,True,,,0,5.74424,True,True,True,route_min_directed_valient,6d8235d1,
6146f9a9,False,5,False,True,,True,False,4,1,GEMM_23,False,False,AccelMain,,False,False,False,2,5,4,2:54.11,True,4,False,40,True,Tst,True,True,False,True,pirTest,40,6,,16,0,,65536,5,1,32,20,,False,98.2507934164883,,200,,False,149039,20,16,hybrid,6,,False,False,dfs,H-hop,6,,True,1,DDR4,,147.564756736,True,False,,True,1,False,True,11,True,24,0,100,True,True,False,bfs,True,2020-03-14 19:43:29 -0700,15,512,dor,1000000000,False,35,0,True,False,route_min_directed_valient,5,0,,True,27.715875902088904,False,5,3,False,False,,True,False,,,6,True,4,0,4,0,False,,1.28kHz,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",200,,,False,False,checkerboard,True,mesh,,1,False,True,3,True,1:56.52,MyDesign,35,,0.439724,db,,,3,True,False,-i100 -p100 -t1 -d100,1000000000.0,3,,4,True,,,0,1.7589,True,True,True,route_min_directed_valient,6d8235d1,
6146f9a9,False,15,False,True,,True,False,4,1,GEMM_24,False,False,AccelMain,,False,False,False,2,15,4,2:33.74,True,4,False,40,True,Tst,True,True,False,True,pirTest,40,6,,16,0,,65536,15,1,32,20,,False,96.568097285605,,200,,False,75818,20,16,hybrid,6,,False,False,dfs,H-hop,6,,True,1,DDR4,,433.511010895,True,False,,True,1,False,True,33,True,73,0,100,True,True,False,bfs,True,2020-03-14 19:43:29 -0700,45,512,dor,1000000000,False,106,0,True,False,route_min_directed_valient,5,0,,True,27.90561029011066,False,15,9,False,False,,True,False,,,6,True,4,0,4,0,False,,0.95kHz,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",200,,,False,False,checkerboard,True,mesh,,1,False,True,9,True,1:20.03,MyDesign,106,,0.864386,db,,,9,True,False,-i100 -p100 -t1 -d100,1000000000.0,9,,4,True,,,0,2.59316,True,True,True,route_min_directed_valient,6d8235d1,
6146f9a9,False,7,False,True,,True,False,4,1,GEMM_3,False,False,AccelMain,,False,False,False,2,7,4,1:57.11,True,4,False,40,True,Tst,True,True,False,True,pirTest,40,6,,16,0,,65536,7,1,32,20,,False,97.36154028999287,,200,,False,67312,20,16,hybrid,6,,False,False,dfs,H-hop,6,,True,1,DDR4,,78.956857733,True,False,,True,1,False,True,12,True,9,0,100,True,True,False,bfs,True,2020-03-14 19:43:29 -0700,14,512,dor,1000000000,False,21,0,True,False,route_min_directed_valient,5,0,,True,27.59281534060638,False,7,5,False,False,,True,False,,,6,True,4,0,4,0,False,,1.69kHz,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",200,,,False,False,checkerboard,True,mesh,,1,False,True,5,True,0:39.78,MyDesign,21,,0.973615,db,,,5,True,False,-i100 -p100 -t1 -d100,1000000000.0,5,,4,True,,,0,3.89446,True,True,True,route_min_directed_valient,6d8235d1,
6146f9a9,False,6,False,True,,True,False,4,1,GEMM_4,False,False,AccelMain,,False,False,False,2,6,4,2:02.54,True,4,False,40,True,Tst,True,True,False,True,pirTest,40,6,,16,0,,65536,6,1,32,20,,False,98.19451311787357,,200,,False,66741,20,16,hybrid,6,,False,False,dfs,H-hop,6,,True,1,DDR4,,80.277249664,True,False,,True,1,False,True,11,True,10,0,100,True,True,False,bfs,True,2020-03-14 19:43:29 -0700,13,512,dor,1000000000,False,21,0,True,False,route_min_directed_valient,5,0,,True,24.9027526615516,False,6,4,False,False,,True,False,,,6,True,4,0,4,0,False,,1.8kHz,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",200,,,False,False,checkerboard,True,mesh,,1,False,True,4,True,0:37.02,MyDesign,21,,0.981945,db,,,4,True,False,-i100 -p100 -t1 -d100,1000000000.0,4,,4,True,,,0,3.92778,True,True,True,route_min_directed_valient,6d8235d1,
6146f9a9,False,11,False,True,,True,False,4,1,GEMM_6,False,False,AccelMain,,False,False,False,2,11,4,3:51.26,True,4,False,40,True,Tst,True,True,False,True,pirTest,40,6,,16,0,,65536,9,1,32,20,,False,89.80979005646002,,200,,False,18243,20,16,hybrid,6,,False,False,dfs,H-hop,6,,True,1,DDR4,,257.443763879,True,False,,True,1,False,True,30,True,27,0,100,True,True,False,bfs,True,2020-03-14 19:43:29 -0700,30,512,dor,1000000000,False,57,0,True,False,route_min_directed_valient,5,0,,True,35.92401568721253,False,11,7,False,False,,True,False,,,6,True,4,0,4,0,False,,0.47kHz,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",200,,,False,False,checkerboard,True,mesh,,1,False,True,7,True,0:39.22,MyDesign,57,,3.59239,db,,,7,True,False,-i100 -p100 -t1 -d100,1000000000.0,7,,4,True,,,0,14.3696,True,True,True,route_min_directed_valient,6d8235d1,
6146f9a9,False,5,False,True,,True,False,4,1,GEMM_7,False,False,AccelMain,,False,False,False,2,5,4,1:17.39,True,4,False,40,True,Tst,True,True,False,True,pirTest,40,6,,16,0,,65536,5,1,32,20,,False,94.97420439394817,,200,,False,17251,20,16,hybrid,6,,False,False,dfs,H-hop,6,,True,1,DDR4,,73.667030347,True,False,,True,1,False,True,0,True,18,0,100,True,True,False,bfs,True,2020-03-14 19:43:29 -0700,11,512,dor,1000000000,False,18,0,True,False,route_min_directed_valient,5,0,,True,24.088930469821094,False,5,3,False,False,,True,False,,,6,True,4,0,4,0,False,,3.73kHz,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",200,,,False,False,checkerboard,True,mesh,,1,False,True,3,True,0:04.63,MyDesign,18,,0.237436,db,,,3,True,False,-i100 -p100 -t1 -d100,1000000000.0,3,,4,True,,,0,0.779085,True,True,True,route_min_directed_valient,6d8235d1,
6146f9a9,False,5,False,True,,True,False,4,1,GEMM_8,False,False,AccelMain,,False,False,False,2,5,4,1:58.14,True,4,False,40,True,Tst,True,True,False,True,pirTest,40,6,,16,0,,65536,5,1,32,20,,False,91.38777331548415,,200,,False,2241,20,16,hybrid,6,,False,False,dfs,H-hop,6,,True,1,DDR4,,79.099027715,True,False,,True,1,False,True,9,True,10,0,100,True,True,False,bfs,True,2020-03-14 19:43:29 -0700,11,512,dor,1000000000,False,19,0,True,False,route_min_directed_valient,5,0,,True,30.210719420893447,False,5,3,False,False,,True,False,,,6,True,4,0,4,0,False,,0.93kHz,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",200,,,False,False,checkerboard,True,mesh,,1,False,True,3,True,0:02.40,MyDesign,19,,1.82776,db,,,3,True,False,-i100 -p100 -t1 -d100,1000000000.0,3,,4,True,,,0,6.59705,True,True,True,route_min_directed_valient,6d8235d1,
6146f9a9,False,6,False,True,,True,False,4,1,GEMM_9,False,False,AccelMain,,False,False,False,2,6,4,1:04.51,True,4,False,40,True,Tst,True,True,False,True,pirTest,40,6,,16,0,,65536,5,1,32,20,,False,95.71211590139035,,200,,False,8559,20,16,hybrid,6,,False,False,dfs,H-hop,6,,True,1,DDR4,,80.7252544,True,False,,True,1,False,True,9,True,10,0,100,True,True,False,bfs,True,2020-03-14 19:43:29 -0700,11,512,dor,1000000000,False,19,0,True,False,route_min_directed_valient,5,0,,True,30.39884022308538,False,6,3,False,False,,True,False,,,6,True,4,0,4,0,False,,2.87kHz,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",200,,,False,False,checkerboard,True,mesh,,1,False,True,3,True,0:02.98,MyDesign,19,,1.91424,db,,,3,True,False,-i100 -p100 -t1 -d100,1000000000.0,3,,4,True,,,0,7.65697,True,True,True,route_min_directed_valient,6d8235d1,
6146f9a9,False,2,False,True,,True,False,4,1,IfTest_0,False,False,AccelMain,,False,False,False,2,2,4,0:30.73,True,4,False,40,True,Tst,True,True,False,True,pirTest,40,6,,16,0,,65536,2,1,32,20,,False,36.36363636363637,,200,,False,88,20,16,hybrid,6,,False,False,dfs,H-hop,6,,True,1,DDR4,,25.575591018,True,False,,True,1,False,True,0,True,7,0,100,True,True,False,bfs,True,2020-03-14 19:43:29 -0700,7,512,dor,1000000000,False,7,0,True,False,route_min_directed_valient,5,0,,True,15.25974025974026,False,2,2,False,False,,True,False,,,6,True,4,0,4,0,False,,0.16kHz,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",200,,,False,False,checkerboard,True,mesh,,1,False,True,2,True,0:00.54,MyDesign,7,,2.90909,db,,,2,True,False,-i100 -p100 -t1 -d100,1000000000.0,2,,4,True,,,0,0.0,True,True,True,route_min_directed_valient,6d8235d1,
6146f9a9,False,2,False,True,,True,False,4,1,InitSort_0,False,False,AccelMain,,False,False,False,2,2,4,1:03.02,True,4,False,40,True,Tst,True,True,False,True,pirTest,40,6,,16,0,,65536,2,1,32,20,,False,91.1032028469751,,200,,False,562,20,16,hybrid,6,,False,False,dfs,H-hop,6,,True,1,DDR4,,32.656594667,True,False,,True,1,False,True,9,True,2,0,100,True,True,False,bfs,True,2020-03-14 19:43:29 -0700,10,512,dor,1000000000,False,9,0,True,False,route_min_directed_valient,5,0,,True,16.152629497825227,False,2,1,False,False,,True,False,,,6,True,4,0,4,0,False,,0.32kHz,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",200,,,False,False,checkerboard,True,mesh,,1,False,True,1,True,0:01.78,MyDesign,9,,3.64413,db,,,1,True,False,-i100 -p100 -t1 -d100,1000000000.0,1,,4,True,,,0,3.18861,True,True,True,route_min_directed_valient,6d8235d1,
6146f9a9,False,2,False,True,,True,False,4,1,InitSort_1,False,False,AccelMain,,False,False,False,2,2,4,0:38.26,True,4,False,40,True,Tst,True,True,False,True,pirTest,40,6,,16,0,,65536,2,1,32,20,,False,54.23728813559322,,200,,False,118,20,16,hybrid,6,,False,False,dfs,H-hop,6,,True,1,DDR4,,25.252148122,True,False,,True,1,False,True,5,True,4,0,100,True,True,False,bfs,True,2020-03-14 19:43:29 -0700,9,512,dor,1000000000,False,7,0,True,False,route_min_directed_valient,5,0,,True,22.12806026365348,False,2,1,False,False,,True,False,,,6,True,4,0,4,0,False,,0.18kHz,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",200,,,False,False,checkerboard,True,mesh,,1,False,True,1,True,0:00.66,MyDesign,7,,2.16949,db,,,1,True,False,-i100 -p100 -t1 -d100,1000000000.0,1,,4,True,,,0,0.0,True,True,True,route_min_directed_valient,6d8235d1,
6146f9a9,False,4,False,True,,True,False,4,1,InitSort_2,False,False,AccelMain,,False,False,False,2,4,4,1:16.89,True,4,False,40,True,Tst,True,True,False,True,pirTest,40,6,,16,0,,65536,4,1,32,20,,False,58.71559633027523,,200,,False,109,20,16,hybrid,6,,False,False,dfs,H-hop,6,,True,1,DDR4,,36.062268161,True,False,,True,1,False,True,10,True,8,0,100,True,True,False,bfs,True,2020-03-14 19:43:29 -0700,18,512,dor,1000000000,False,14,0,True,False,route_min_directed_valient,5,0,,True,25.310307609282248,False,4,2,False,False,,True,False,,,6,True,4,0,4,0,False,,0.07kHz,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",200,,,False,False,checkerboard,True,mesh,,1,False,True,2,True,0:01.49,MyDesign,14,,4.69725,db,,,2,True,False,-i100 -p100 -t1 -d100,1000000000.0,2,,4,True,,,0,0.0,True,True,True,route_min_directed_valient,6d8235d1,
6146f9a9,False,6,False,True,,True,False,4,1,InitSort_3,False,False,AccelMain,,False,False,False,2,6,4,2:12.68,True,4,False,40,True,Tst,True,True,False,True,pirTest,40,6,,16,0,,65536,6,1,32,20,,False,58.71559633027523,,200,,False,109,20,16,hybrid,6,,False,False,dfs,H-hop,6,,True,1,DDR4,,70.086831256,True,False,,True,1,False,True,19,True,14,0,100,True,True,False,bfs,True,2020-03-14 19:43:29 -0700,29,512,dor,1000000000,False,31,0,True,False,route_min_directed_valient,5,0,,True,21.86544342507645,False,6,3,False,False,,True,False,,,6,True,4,0,4,0,False,,0.08kHz,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",200,,,False,False,checkerboard,True,mesh,,1,False,True,3,True,0:01.32,MyDesign,31,,4.69725,db,,,3,True,False,-i100 -p100 -t1 -d100,1000000000.0,3,,4,True,,,0,0.0,True,True,True,route_min_directed_valient,6d8235d1,
6146f9a9,False,4,False,True,,True,False,4,1,InitSort_4,False,False,AccelMain,,False,False,False,2,4,4,1:13.76,True,4,False,40,True,Tst,True,True,False,True,pirTest,40,6,,16,0,,65536,4,1,32,20,,False,68.81720430107526,,200,,False,186,20,16,hybrid,6,,False,False,dfs,H-hop,6,,True,1,DDR4,,52.791418031,True,False,,True,1,False,True,7,True,8,0,100,True,True,False,bfs,True,2020-03-14 19:43:29 -0700,13,512,dor,1000000000,False,11,0,True,False,route_min_directed_valient,5,0,,True,30.501792114695338,False,4,1,False,False,,True,False,,,6,True,4,0,4,0,False,,0.17kHz,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",200,,,False,False,checkerboard,True,mesh,,1,False,True,1,True,0:01.12,MyDesign,11,,2.75269,db,,,1,True,False,-i100 -p100 -t1 -d100,1000000000.0,1,,4,True,,,0,0.0,True,True,True,route_min_directed_valient,6d8235d1,
