app,project,backend,freq,spatial_sha,pir_sha,time,genpir,genpir_err,DynHopsVec,DynHopsScal,StatHopsVec,StatHopsScal,Score,NetVC,TotPkts,LinkLim,InjectLim,EjectLim,LongRoute,Q0Pct,Q0Lim,runp2p_cycle,runhybrid_cycle,runp2p_err,runhybrid_err,maketst_err,runproute_err,gentst_err,runp2p_pass,runhybrid_pass,runp2p_deadlock,runhybrid_deadlock,runp2p_complete,runhybrid_complete,runp2p_dram_power,runhybrid_dram_power,runp2p_rbw,runhybrid_rbw,runp2p_wbw,runhybrid_wbw,maketst_time,runp2p_time,runhybrid_time,runproute_time,gentst_time,OPS-All,OPS-FU,OPS-Fix,OPS-Flt,OPS-Other,OPS-Prog FU,notFit,MC,DAG,PMU,PCU,MC_Total,DAG_Total,PMU_Total,PCU_Total,VMC,VDAG,VPMU,VPCU,row,col,pirArgs,algo,pattern,slink,vlink,prtime,vcLimit,runp2p_success,runhybrid_success,succeeded,simfreq
BankEnable_0,pirTest,Tst,1000000000.0,33c52157,4051f434,2019-11-07 18:35:42 -0800,True,,,,,,,,,,,,,,,78,,,,,,,True,,False,False,True,False,,,0.0,,1.64103,,0:50.11,0:00.53,,,14.988883277,"704 OP, 9.03 GOPS","704 OP, 9.03 GOPS","128 OP, 1.64 GOPS",,"576 OP, 7.38 GOPS","128 OP, 1.64 GOPS",,1,3,2,2,40,40,200,200,1,0,2,4,20,20,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,True,False,True,0.15kHz
BankRange_0,pirTest,Tst,1000000000.0,33c52157,4051f434,2019-11-07 18:35:42 -0800,True,,,,,,,,,,,,,,,134,,,,,,,,,False,False,True,False,,,0.0,,0.955224,,2:02.69,0:00.55,,,46.659949213,"7392 OP, 55.16 GOPS","6624 OP, 49.43 GOPS","3808 OP, 28.42 GOPS","128 OP, 0.96 GOPS","3456 OP, 25.79 GOPS","1888 OP, 14.09 GOPS",,1,10,6,15,40,40,200,200,1,0,6,25,20,20,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,True,False,True,0.24kHz
BlackScholes_0,pirTest,Tst,1000000000.0,33c52157,4051f434,2019-11-07 18:35:42 -0800,True,,,,,,,,,,,,,,,105501,,,,,,,True,,False,False,True,False,,,29.817,,4.96951,,3:22.09,0:20.63,,,30.877037528,"22424064 OP, 212.55 GOPS","19802624 OP, 187.70 GOPS","141824 OP, 1.34 GOPS","20447232 OP, 193.81 GOPS","1835008 OP, 17.39 GOPS","19802624 OP, 187.70 GOPS",,7,8,1,32,40,40,200,200,7,0,,41,20,20,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --split-algo=bfs, --retime-local=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,True,False,True,5.11kHz
BlackScholes_1,pirTest,Tst,1000000000.0,33c52157,4051f434,2019-11-07 18:35:42 -0800,True,,,,,,,,,,,,,,,73893,,,,,,,True,,False,False,True,False,,,42.5714,,7.09523,,3:35.47,0:19.67,,,35.308449373,"22424064 OP, 303.47 GOPS","19802624 OP, 267.99 GOPS","141824 OP, 1.92 GOPS","20447232 OP, 276.71 GOPS","1835008 OP, 24.83 GOPS","19802624 OP, 267.99 GOPS",,7,8,1,36,40,40,200,200,7,0,,45,20,20,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --split-algo=bfs, --retime-local=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,True,False,True,3.76kHz
BreakTest,pirTest,Tst,1000000000.0,33c52157,4051f434,2019-11-07 18:35:42 -0800,True,,,,,,,,,,,,,,,87,,,,,,,True,,False,False,True,False,,,0.0,,0.0,,0:37.86,0:00.63,,,9.937312956,"12 OP, 0.14 GOPS","12 OP, 0.14 GOPS","12 OP, 0.14 GOPS",,,"12 OP, 0.14 GOPS",,0,0,1,0,40,40,200,200,,0,,1,20,20,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,True,False,True,0.14kHz
BreakTest2,pirTest,Tst,1000000000.0,33c52157,4051f434,2019-11-07 18:35:42 -0800,True,,,,,,,,,,,,,,,23,,,,,,,True,,False,False,True,False,,,0.0,,0.0,,0:37.05,0:00.58,,,10.429467942,"10 OP, 0.43 GOPS","10 OP, 0.43 GOPS","10 OP, 0.43 GOPS",,,"10 OP, 0.43 GOPS",,0,0,2,0,40,40,200,200,,0,,2,20,20,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,True,False,True,0.04kHz
BroadcastTest,pirTest,Tst,1000000000.0,33c52157,4051f434,2019-11-07 18:35:42 -0800,True,,,,,,,,,,,,,,,271,,,,,,,True,,False,False,True,False,,,0.472325,,15.1144,,1:07.02,0:00.57,,,21.36816315,"21760 OP, 80.30 GOPS","18688 OP, 68.96 GOPS","11904 OP, 43.93 GOPS",,"9856 OP, 36.37 GOPS","4736 OP, 17.48 GOPS",,2,3,2,9,40,40,200,200,2,0,2,12,20,20,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,True,False,True,0.48kHz
CountZero_0,pirTest,Tst,1000000000.0,33c52157,4051f434,2019-11-07 18:35:42 -0800,True,,,,,,,,,,,,,,,139,,,,,,,True,,False,False,True,False,,,0.460432,,1.38129,,0:39.68,0:00.52,,,15.331283578,"432 OP, 3.11 GOPS","432 OP, 3.11 GOPS","192 OP, 1.38 GOPS",,"240 OP, 1.73 GOPS","288 OP, 2.07 GOPS",,1,0,1,5,40,40,200,200,1,0,1,5,20,20,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,True,False,True,0.27kHz
DRAMDoubleBuffer2_0,pirTest,Tst,1000000000.0,33c52157,4051f434,2019-11-07 18:35:42 -0800,True,,,,,,,,,,,,,,,930,,,,,,,True,,False,False,True,False,,,1.10108,,1.10108,,0:47.33,0:00.62,,,12.464734691,"720 OP, 0.77 GOPS","688 OP, 0.74 GOPS","720 OP, 0.77 GOPS",,,"656 OP, 0.71 GOPS",,2,0,7,0,40,40,200,200,2,0,,7,20,20,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,True,False,True,1.5kHz
DRAMDoubleBuffer2_1,pirTest,Tst,1000000000.0,33c52157,4051f434,2019-11-07 18:35:42 -0800,True,,,,,,,,,,,,,,,930,,,,,,,True,,False,False,True,False,,,1.10108,,1.10108,,0:45.96,0:00.46,,,14.239750999,"720 OP, 0.77 GOPS","688 OP, 0.74 GOPS","720 OP, 0.77 GOPS",,,"656 OP, 0.71 GOPS",,2,0,7,0,40,40,200,200,2,0,,7,20,20,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,True,False,True,2.02kHz
DRAMDoubleBuffer2_2,pirTest,Tst,1000000000.0,33c52157,4051f434,2019-11-07 18:35:42 -0800,True,,,,,,,,,,,,,,,470,,,,,,,True,,False,False,True,False,,,2.17872,,2.17872,,0:55.14,0:00.52,,,19.145047339,"720 OP, 1.53 GOPS","688 OP, 1.46 GOPS","720 OP, 1.53 GOPS",,,"656 OP, 1.40 GOPS",,4,0,14,0,40,40,200,200,4,0,,14,20,20,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,True,False,True,0.9kHz
DRAMDoubleBuffer2_3,pirTest,Tst,1000000000.0,33c52157,4051f434,2019-11-07 18:35:42 -0800,True,,,,,,,,,,,,,,,490,,,,,,,True,,False,False,True,False,,,2.0898,,2.0898,,1:18.83,0:00.55,,,27.552864385,"1080 OP, 2.20 GOPS","1032 OP, 2.11 GOPS","1080 OP, 2.20 GOPS",,,"984 OP, 2.01 GOPS",,6,20,3,0,40,40,200,200,6,0,,23,20,20,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,True,False,True,0.89kHz
DRAMDoubleBuffer2_4,pirTest,Tst,1000000000.0,33c52157,4051f434,2019-11-07 18:35:42 -0800,True,,,,,,,,,,,,,,,370,,,,,,,True,,False,False,True,False,,,2.76757,,2.76757,,1:25.97,0:00.63,,,22.338431598,"1080 OP, 2.92 GOPS","1032 OP, 2.79 GOPS","1080 OP, 2.92 GOPS",,,"984 OP, 2.66 GOPS",,6,12,11,0,40,40,200,200,6,0,,23,20,20,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,True,False,True,0.59kHz
DRAMDoubleBuffer_0,pirTest,Tst,1000000000.0,33c52157,4051f434,2019-11-07 18:35:42 -0800,True,,,,,,,,,,,,,,,456,,,,,,,True,,False,False,True,False,,,2.24561,,2.24561,,1:12.89,0:00.65,,,18.359695265,"912 OP, 2.00 GOPS","912 OP, 2.00 GOPS","640 OP, 1.40 GOPS",,"272 OP, 0.60 GOPS","912 OP, 2.00 GOPS",,4,0,13,0,40,40,200,200,4,0,,13,20,20,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,True,False,True,0.7kHz
DRAMDoubleBuffer_1,pirTest,Tst,1000000000.0,33c52157,4051f434,2019-11-07 18:35:42 -0800,True,,,,,,,,,,,,,,,261,,,,,,,True,,False,False,True,False,,,3.92337,,3.92337,,1:04.12,0:00.56,,,16.517255681,"912 OP, 3.49 GOPS","912 OP, 3.49 GOPS","640 OP, 2.45 GOPS",,"272 OP, 1.04 GOPS","912 OP, 3.49 GOPS",,4,7,4,0,40,40,200,200,4,0,,11,20,20,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,True,False,True,0.47kHz
DRAMDoubleBuffer_2,pirTest,Tst,1000000000.0,33c52157,4051f434,2019-11-07 18:35:42 -0800,True,,,,,,,,,,,,,,,236,,,,,,,True,,False,False,True,False,,,4.33898,,4.33898,,1:52.51,0:00.47,,,26.503671275,"912 OP, 3.86 GOPS","912 OP, 3.86 GOPS","640 OP, 2.71 GOPS",,"272 OP, 1.15 GOPS","912 OP, 3.86 GOPS",,8,14,8,0,40,40,200,200,8,0,,22,20,20,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,True,False,True,0.5kHz
DRAMDoubleBuffer_3,pirTest,Tst,1000000000.0,33c52157,4051f434,2019-11-07 18:35:42 -0800,True,,,,,,,,,,,,,,,236,,,,,,,True,,False,False,True,False,,,4.33898,,4.33898,,2:44.84,0:00.59,,,39.707943613,"1368 OP, 5.80 GOPS","1368 OP, 5.80 GOPS","960 OP, 4.07 GOPS",,"408 OP, 1.73 GOPS","1368 OP, 5.80 GOPS",,12,9,28,0,40,40,200,200,12,0,,37,20,20,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,True,False,True,0.4kHz
DRAMMergeSort_0,pirTest,Tst,1000000000.0,33c52157,4051f434,2019-11-07 18:35:42 -0800,True,,,,,,,,,,,,,,,77288,,,,,,,,,False,False,True,False,,,44.0932,,44.0932,,2:03.16,0:11.28,,,21.301063137,"129081 OP, 1.67 GOPS","116795 OP, 1.51 GOPS","129068 OP, 1.67 GOPS",,"13 OP, 0.00 GOPS","116795 OP, 1.51 GOPS",,3,6,2,11,40,40,200,200,3,0,,19,20,20,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,True,False,True,6.85kHz
DRAMMergeSort_1,pirTest,Tst,1000000000.0,33c52157,4051f434,2019-11-07 18:35:42 -0800,True,,,,,,,,,,,,,,,77765,,,,,,,,,False,False,True,False,,,43.8227,,43.8227,,1:59.29,0:11.00,,,21.52133134,"129081 OP, 1.66 GOPS","116795 OP, 1.50 GOPS","129068 OP, 1.66 GOPS",,"13 OP, 0.00 GOPS","116795 OP, 1.50 GOPS",,3,6,2,11,40,40,200,200,3,0,,19,20,20,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,True,False,True,7.07kHz
DRAMMergeSort_2,pirTest,Tst,1000000000.0,33c52157,4051f434,2019-11-07 18:35:42 -0800,True,,,,,,,,,,,,,,,67356,,,,,,,,,False,False,True,False,,,50.5949,,50.5949,,2:08.88,0:10.63,,,29.105060685,"129102 OP, 1.92 GOPS","116814 OP, 1.73 GOPS","129089 OP, 1.92 GOPS",,"13 OP, 0.00 GOPS","116814 OP, 1.73 GOPS",,6,11,4,22,40,40,200,200,6,0,,37,20,20,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,True,False,True,6.34kHz
DRAMMergeSort_3,pirTest,Tst,1000000000.0,33c52157,4051f434,2019-11-07 18:35:42 -0800,True,,,,,,,,,,,,,,,61079,,,,,,,,,False,False,True,False,,,55.7945,,55.7945,,4:18.00,0:18.15,,,51.379175014,"129480 OP, 2.12 GOPS","117156 OP, 1.92 GOPS","129467 OP, 2.12 GOPS",,"13 OP, 0.00 GOPS","117156 OP, 1.92 GOPS",,9,16,6,33,40,40,200,200,9,0,,55,20,20,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,True,False,True,3.37kHz
DRAMMergeSort_4,pirTest,Tst,1000000000.0,33c52157,4051f434,2019-11-07 18:35:42 -0800,True,,,,,,,,,,,,,,,61761,,,,,,,,,False,False,True,False,,,55.1784,,55.1784,,4:21.79,0:18.01,,,69.246925059,"129186 OP, 2.09 GOPS","116890 OP, 1.89 GOPS","129173 OP, 2.09 GOPS",,"13 OP, 0.00 GOPS","116890 OP, 1.89 GOPS",,12,21,8,44,40,40,200,200,12,0,,73,20,20,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,True,False,True,3.43kHz
DRAMMergeSort_5,pirTest,Tst,1000000000.0,33c52157,4051f434,2019-11-07 18:35:42 -0800,True,,,,,,,,,,,,,,,35916,,,,,,,,,False,False,True,False,,,51.0917,,51.0917,,5:12.08,0:10.67,,,53.97660832,"78919 OP, 2.20 GOPS","69359 OP, 1.93 GOPS","78912 OP, 2.20 GOPS",,"7 OP, 0.00 GOPS","66969 OP, 1.86 GOPS",,10,16,8,42,40,40,200,200,10,0,,66,20,20,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,True,False,True,3.37kHz
DRAMMergeSort_6,pirTest,Tst,1000000000.0,33c52157,4051f434,2019-11-07 18:35:42 -0800,True,,,,,,,,,,,,,,,60443,,,,,,,,,False,False,True,False,,,56.3816,,56.3816,,4:13.49,0:18.18,,,52.554919942,"129480 OP, 2.14 GOPS","117156 OP, 1.94 GOPS","129467 OP, 2.14 GOPS",,"13 OP, 0.00 GOPS","117156 OP, 1.94 GOPS",,9,16,6,33,40,40,200,200,9,0,,55,20,20,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,True,False,True,3.32kHz
DRAMMergeSort_7,pirTest,Tst,1000000000.0,33c52157,4051f434,2019-11-07 18:35:42 -0800,True,,,,,,,,,,,,,,,32354,,,,,,,,,False,False,True,False,,,56.7166,,56.7166,,9:54.93,0:16.33,,,117.195110467,"79414 OP, 2.45 GOPS","69794 OP, 2.16 GOPS","79407 OP, 2.45 GOPS",,"7 OP, 0.00 GOPS","67389 OP, 2.08 GOPS",,25,37,20,105,40,40,200,200,25,0,,162,20,20,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,True,False,True,1.98kHz
DotProduct_0,pirTest,Tst,1000000000.0,33c52157,4051f434,2019-11-07 18:35:42 -0800,True,,,,,,,,,,,,,,,157,,,,,,,True,,False,False,True,False,,,52.1783,,0.0,,0:44.71,0:00.58,,,12.881498928,"6400 OP, 40.76 GOPS","5376 OP, 34.24 GOPS","4352 OP, 27.72 GOPS",,"2048 OP, 13.04 GOPS","4320 OP, 27.52 GOPS",,2,3,2,1,40,40,200,200,2,0,2,4,20,20,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,True,False,True,0.27kHz
DotProduct_1,pirTest,Tst,1000000000.0,33c52157,4051f434,2019-11-07 18:35:42 -0800,True,,,,,,,,,,,,,,,1113,,,,,,,True,,False,False,True,False,,,7.36029,,0.0,,0:47.29,0:00.57,,,14.907615438,"2304 OP, 2.07 GOPS","1280 OP, 1.15 GOPS","256 OP, 0.23 GOPS",,"2048 OP, 1.84 GOPS","224 OP, 0.20 GOPS",,2,0,2,4,40,40,200,200,2,0,2,4,20,20,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,True,False,True,1.95kHz
