fifo-depth,vc,OPS-FU,argin,sr,dot,link-prop,gentst_time,runhybrid_err,VPCU-split,dupra,PCU,trace,verbose,nn,reserve-pmu,runproute_err,runp2p_wbw,stat,pracc,runhybrid_success,pmu-stage,pir_sha,backend,runp2p_complete,run-proute,maketst_time,time,mem-tech,topo,codegen,debug,vdot,run-psim,retime-exout,OPS-Prog FU,merge-forward,runp2p_deadlock,col,VBB,maketst_err,split-algo,vlink,runhybrid_deadlock,mapping,VPMU,VPMU-split,routing-algo,run-tst,runhybrid_time,genpir,dag-stage,slink,VMC-split,load,pcu-stage,OPS-All,runp2p_success,runp2p_dram_power,retime-buffer-only,runproute_time,argout,retime-local,DAG_Total,runp2p_pass,tungsten,debug-print,routing-cost,freq,module,rundot,runhybrid_pass,row,share-adctx,time-out,VMC,rtelm-unsafe,scheduled,runhybrid_dram_power,VAFG,pmu-sram-size,rtelm,mergeTime_ms,VBB-alloc,split,open,succeeded,notFit,VBB-split,VPCU,ag-dce,genpir_err,reserve-pcu,vcLimit,constprop,proute-algo,psim,start-id,VMC-alloc,OPS-Fix,runhybrid_cycle,PCU_Total,arch,split-thread,avgActive,proute-opts,gentst_err,lrange,word,tokenout,igraph,runp2p_rbw,spatial_sha,PMU,simulate,proute-seed,fast,OPS-Flt,VPMU-alloc,vec,runhybrid_complete,runp2p_cycle,pattern,algo,proute-q,runp2p_err,flit-width,vfifo,MC,VAFG-alloc,net,bcread,memelm,maxActive,MC_Total,waveform,project,runhybrid_wbw,runhybrid_rbw,VPCU-alloc,simfreq,psim-q,runp2p_time,dag,merge-algo,OPS-Other,app,split-forward,VDAG,VDAG-alloc,PMU_Total,pirArgs,prtime,VAFG-split,retime-glob,mdone,name,DAG,dedicated-dag,VDAG-split,clock,merge,save
16,4,,6,True,True,db,72.048183383,,18,False,18,False,False,False,0,,0.237436,True,True,False,6,db505543,Tst,True,False,1:52.90,2020-03-27 16:28:18 -0700,DDR4,mesh,True,True,True,False,False,,False,False,20,,,dfs,2,False,True,5,5,dor,False,,True,6,4,3,False,6,,True,,False,,4,False,40,True,True,True,H-hop,1000000000.0,False,True,,20,False,100,3,False,False,,1,65536,True,,,True,False,True,,,18,True,,0,4,True,route_min_directed_valient,False,0,3,,,200,MyDesign,1,24.088930469821094,-i100 -p100 -t1 -d100,,True,32,5,False,0.779085,69d35864,5,False,0,True,,5,16,False,17251,checkerboard,route_min_directed_valient,4,,512,4,3,1,hybrid,True,False,94.97420439394817,40,True,pirTest,,,11,0.54kHz,1,0:31.87,True,bfs,,GEMM_7,False,0,0,200,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,1,False,True,AccelMain,0,False,0,1000000000,False,True
16,4,,6,True,True,db,63.172455072,,19,False,10,False,False,False,0,,1.82125,True,True,False,6,db505543,Tst,True,False,2:19.74,2020-03-27 16:28:18 -0700,DDR4,mesh,True,True,True,False,False,,False,False,20,,,dfs,2,False,True,5,5,dor,False,,True,6,4,3,False,6,,True,,False,,4,False,40,True,True,True,H-hop,1000000000.0,False,True,,20,False,100,3,False,False,,1,65536,True,,,True,False,True,,,19,True,,0,4,True,route_min_directed_valient,False,0,3,,,200,MyDesign,1,30.103255767995652,-i100 -p100 -t1 -d100,,True,32,5,False,5.97599,69d35864,5,False,0,True,,5,16,False,2249,checkerboard,route_min_directed_valient,4,,512,4,3,1,hybrid,True,False,91.06269453090262,40,True,pirTest,,,11,0.28kHz,1,0:08.15,True,bfs,,GEMM_8,False,0,0,200,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,1,False,True,AccelMain,9,False,0,1000000000,False,True
16,4,,6,True,True,db,73.499625272,,19,False,10,False,False,False,0,,1.89652,True,True,False,6,db505543,Tst,True,False,1:11.34,2020-03-27 16:28:18 -0700,DDR4,mesh,True,True,True,False,False,,False,False,20,,,dfs,2,False,True,6,6,dor,False,,True,6,4,3,False,6,,True,,False,,4,False,40,True,True,True,H-hop,1000000000.0,False,True,,20,False,100,3,False,False,,1,65536,True,,,True,False,True,,,19,True,,0,4,True,route_min_directed_valient,False,0,3,,,200,MyDesign,1,30.117336898875767,-i100 -p100 -t1 -d100,,True,32,5,False,7.58606,69d35864,6,False,0,True,,5,16,False,8639,checkerboard,route_min_directed_valient,4,,512,4,3,1,hybrid,True,False,94.82579002199328,40,True,pirTest,,,11,0.88kHz,1,0:09.83,True,bfs,,GEMM_9,False,0,0,200,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,1,False,True,AccelMain,9,False,0,1000000000,False,True
16,4,,6,True,True,db,42.410064382,,7,False,7,False,False,False,0,,2.90909,True,True,False,6,db505543,Tst,True,False,0:51.29,2020-03-27 16:28:18 -0700,DDR4,mesh,True,True,True,False,False,,False,False,20,,,dfs,2,False,True,2,2,dor,False,,True,6,4,2,False,6,,True,,False,,4,False,40,True,True,True,H-hop,1000000000.0,False,True,,20,False,100,2,False,False,,1,65536,True,,,True,False,True,,,7,True,,0,4,True,route_min_directed_valient,False,0,2,,,200,MyDesign,1,15.25974025974026,-i100 -p100 -t1 -d100,,True,32,5,False,0.0,69d35864,2,False,0,True,,2,16,False,88,checkerboard,route_min_directed_valient,4,,512,4,2,1,hybrid,True,False,36.36363636363637,40,True,pirTest,,,7,0.03kHz,1,0:03.28,True,bfs,,IfTest_0,False,0,0,200,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,1,False,True,AccelMain,0,False,0,1000000000,False,True
16,4,,6,True,True,db,16.570860968,,9,False,2,False,False,False,0,,3.64413,True,True,False,6,db505543,Tst,True,False,0:39.76,2020-03-27 16:28:18 -0700,DDR4,mesh,True,True,True,False,False,,False,False,20,,,dfs,2,False,True,2,2,dor,False,,True,6,4,1,False,6,,True,,False,,4,False,40,True,True,True,H-hop,1000000000.0,False,True,,20,False,100,1,False,False,,1,65536,True,,,True,False,True,,,9,True,,0,4,True,route_min_directed_valient,False,0,1,,,200,MyDesign,1,16.152629497825227,-i100 -p100 -t1 -d100,,True,32,5,False,3.18861,69d35864,2,False,0,True,,2,16,False,562,checkerboard,route_min_directed_valient,4,,512,4,1,1,hybrid,True,False,91.1032028469751,40,True,pirTest,,,10,0.18kHz,1,0:03.05,True,bfs,,InitSort_0,False,0,0,200,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,1,False,True,AccelMain,9,False,0,1000000000,False,True
16,4,,6,True,True,db,31.461455952,,7,False,4,False,False,False,0,,2.16949,True,True,False,6,db505543,Tst,True,False,0:55.33,2020-03-27 16:28:18 -0700,DDR4,mesh,True,True,True,False,False,,False,False,20,,,dfs,2,False,True,2,2,dor,False,,True,6,4,1,False,6,,True,,False,,4,False,40,True,True,True,H-hop,1000000000.0,False,True,,20,False,100,1,False,False,,1,65536,True,,,True,False,True,,,7,True,,0,4,True,route_min_directed_valient,False,0,1,,,200,MyDesign,1,22.12806026365348,-i100 -p100 -t1 -d100,,True,32,5,False,0.0,69d35864,2,False,0,True,,2,16,False,118,checkerboard,route_min_directed_valient,4,,512,4,1,1,hybrid,True,False,54.23728813559322,40,True,pirTest,,,9,0.03kHz,1,0:03.70,True,bfs,,InitSort_1,False,0,0,200,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,1,False,True,AccelMain,5,False,0,1000000000,False,True
16,4,,6,True,True,db,30.832848084,,14,False,8,False,False,False,0,,4.69725,True,True,False,6,db505543,Tst,True,False,1:11.43,2020-03-27 16:28:18 -0700,DDR4,mesh,True,True,True,False,False,,False,False,20,,,dfs,2,False,True,4,4,dor,False,,True,6,4,2,False,6,,True,,False,,4,False,40,True,True,True,H-hop,1000000000.0,False,True,,20,False,100,2,False,False,,1,65536,True,,,True,False,True,,,14,True,,0,4,True,route_min_directed_valient,False,0,2,,,200,MyDesign,1,25.310307609282248,-i100 -p100 -t1 -d100,,True,32,5,False,0.0,69d35864,4,False,0,True,,4,16,False,109,checkerboard,route_min_directed_valient,4,,512,4,2,1,hybrid,True,False,58.71559633027523,40,True,pirTest,,,18,0.03kHz,1,0:04.01,True,bfs,,InitSort_2,False,0,0,200,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,1,False,True,AccelMain,10,False,0,1000000000,False,True
16,4,,6,True,True,db,65.274890874,,29,False,12,False,False,False,0,,4.69725,True,True,False,6,db505543,Tst,True,False,2:19.75,2020-03-27 16:28:18 -0700,DDR4,mesh,True,True,True,False,False,,False,False,20,,,dfs,2,False,True,6,6,dor,False,,True,6,4,3,False,6,,True,,False,,4,False,40,True,True,True,H-hop,1000000000.0,False,True,,20,False,100,3,False,False,,1,65536,True,,,True,False,True,,,29,True,,0,4,True,route_min_directed_valient,False,0,3,,,200,MyDesign,1,22.492881999367288,-i100 -p100 -t1 -d100,,True,32,5,False,0.0,69d35864,6,False,0,True,,6,16,False,109,checkerboard,route_min_directed_valient,4,,512,4,3,1,hybrid,True,False,58.71559633027523,40,True,pirTest,,,27,0.04kHz,1,0:02.93,True,bfs,,InitSort_3,False,0,0,200,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,1,False,True,AccelMain,19,False,0,1000000000,False,True
16,4,,6,True,True,db,38.156411062,,11,False,8,False,False,False,0,,2.75269,True,True,False,6,db505543,Tst,True,False,1:29.64,2020-03-27 16:28:18 -0700,DDR4,mesh,True,True,True,False,False,,False,False,20,,,dfs,2,False,True,4,4,dor,False,,True,6,4,1,False,6,,True,,False,,4,False,40,True,True,True,H-hop,1000000000.0,False,True,,20,False,100,1,False,False,,1,65536,True,,,True,False,True,,,11,True,,0,4,True,route_min_directed_valient,False,0,1,,,200,MyDesign,1,30.501792114695338,-i100 -p100 -t1 -d100,,True,32,5,False,0.0,69d35864,4,False,0,True,,4,16,False,186,checkerboard,route_min_directed_valient,4,,512,4,1,1,hybrid,True,False,68.81720430107526,40,True,pirTest,,,13,0.13kHz,1,0:01.48,True,bfs,,InitSort_4,False,0,0,200,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,1,False,True,AccelMain,7,False,0,1000000000,False,True
16,4,,6,True,True,db,129.70388001,,34,False,27,False,False,False,0,,0.115954,True,True,False,6,db505543,Tst,True,False,3:53.67,2020-03-27 16:28:18 -0700,DDR4,mesh,True,True,True,False,False,,False,False,20,,,dfs,2,False,True,12,12,dor,False,,True,6,4,3,False,6,,True,,False,,4,False,40,True,True,True,H-hop,1000000000.0,False,True,,20,False,100,3,False,False,,1,65536,True,,,True,False,True,,,34,True,,0,4,True,route_min_directed_valient,False,0,3,,,200,MyDesign,1,28.800952747219323,-i100 -p100 -t1 -d100,,True,32,5,False,0.927628,69d35864,12,False,0,True,,12,16,False,141298,checkerboard,route_min_directed_valient,4,,512,4,3,1,hybrid,True,False,92.76281334484564,40,True,pirTest,,,14,0.49kHz,1,4:48.24,True,bfs,,Kmeans_0,False,0,0,200,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,1,False,True,AccelMain,7,False,0,1000000000,False,True
16,4,,6,True,True,db,154.013869642,,32,False,32,False,False,False,0,,0.00762145,True,True,False,6,db505543,Tst,True,False,3:07.69,2020-03-27 16:28:18 -0700,DDR4,mesh,True,True,True,False,False,,False,False,20,,,dfs,2,False,True,11,11,dor,False,,True,6,4,3,False,6,,True,,False,,4,False,40,True,True,True,H-hop,1000000000.0,False,True,,20,False,100,3,False,False,,1,65536,True,,,True,False,True,,,32,True,,0,4,True,route_min_directed_valient,False,0,3,,,200,MyDesign,1,29.184687272853697,-i100 -p100 -t1 -d100,,True,32,5,False,0.0609716,69d35864,11,False,0,True,,11,16,False,2149723,checkerboard,route_min_directed_valient,4,,512,4,3,1,hybrid,True,False,97.55452214075953,40,True,pirTest,,,14,0.79kHz,1,45:17.91,True,bfs,,Kmeans_1,False,0,0,200,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,1,False,True,AccelMain,0,False,0,1000000000,False,True
16,4,,6,True,True,db,198.696233153,,48,False,38,False,False,False,0,,0.226972,True,True,False,6,db505543,Tst,True,False,2:58.18,2020-03-27 16:28:18 -0700,DDR4,mesh,True,True,True,False,False,,False,False,20,,,dfs,2,False,True,17,17,dor,False,,True,6,4,3,False,6,,True,,False,,4,False,40,True,True,True,H-hop,1000000000.0,False,True,,20,False,100,3,False,False,,1,65536,True,,,True,False,True,,,48,True,,0,4,True,route_min_directed_valient,False,0,3,,,200,MyDesign,1,32.514767078180526,-i100 -p100 -t1 -d100,,True,32,5,False,1.81578,69d35864,17,False,0,True,,15,16,False,72185,checkerboard,route_min_directed_valient,4,,512,4,3,1,hybrid,True,False,90.78894507169079,40,True,pirTest,,,19,0.44kHz,1,2:43.06,True,bfs,,Kmeans_2,False,0,0,200,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,1,False,True,AccelMain,10,False,0,1000000000,False,True
16,4,,6,True,True,db,207.771914847,,42,False,32,False,False,False,0,,0.116159,True,True,False,6,db505543,Tst,True,False,4:08.11,2020-03-27 16:28:18 -0700,DDR4,mesh,True,True,True,False,False,,False,False,20,,,dfs,2,False,True,13,13,dor,False,,True,6,4,3,False,6,,True,,False,,4,False,40,True,True,True,H-hop,1000000000.0,False,True,,20,False,100,3,False,False,,1,65536,True,,,True,False,True,,,42,True,,0,4,True,route_min_directed_valient,False,0,3,,,200,MyDesign,1,23.846090665776295,-i100 -p100 -t1 -d100,,True,32,5,False,0.929272,69d35864,13,False,0,True,,12,16,False,141048,checkerboard,route_min_directed_valient,4,,512,4,3,1,hybrid,True,False,92.92723044637286,40,True,pirTest,,,16,0.25kHz,1,9:26.26,True,bfs,,Kmeans_3,False,0,0,200,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,1,False,True,AccelMain,10,False,0,1000000000,False,True
16,4,,6,True,True,db,212.022358668,,45,False,38,False,False,False,0,,0.116138,True,True,False,6,db505543,Tst,True,False,4:44.55,2020-03-27 16:28:18 -0700,DDR4,mesh,True,True,True,False,False,,False,False,20,,,dfs,2,False,True,15,15,dor,False,,True,6,4,3,False,6,,True,,False,,4,False,40,True,True,True,H-hop,1000000000.0,False,True,,20,False,100,3,False,False,,1,65536,True,,,True,False,True,,,45,True,,0,4,True,route_min_directed_valient,False,0,3,,,200,MyDesign,1,25.930833367981496,-i100 -p100 -t1 -d100,,True,32,5,False,0.929101,69d35864,15,False,0,True,,12,16,False,141074,checkerboard,route_min_directed_valient,4,,512,4,3,1,hybrid,True,False,92.91010391709315,40,True,pirTest,,,15,0.24kHz,1,9:57.57,True,bfs,,Kmeans_4,False,0,0,200,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,1,False,True,AccelMain,7,False,0,1000000000,False,True
16,4,,6,True,True,db,245.791190473,,62,False,46,False,False,False,0,,0.227704,True,True,False,6,db505543,Tst,True,False,6:35.80,2020-03-27 16:28:18 -0700,DDR4,mesh,True,True,True,False,False,,False,False,20,,,dfs,2,False,True,18,18,dor,False,,True,6,4,3,False,6,,True,,False,,4,False,40,True,True,True,H-hop,1000000000.0,False,True,,20,False,100,3,False,False,,1,65536,True,,,True,False,True,,,62,True,,0,4,True,route_min_directed_valient,False,0,3,,,200,MyDesign,1,26.568960826597426,-i100 -p100 -t1 -d100,,True,32,5,False,1.82163,69d35864,18,False,0,True,,15,16,False,71953,checkerboard,route_min_directed_valient,4,,512,4,3,1,hybrid,True,False,91.08167831779078,40,True,pirTest,,,23,0.13kHz,1,8:55.40,True,bfs,,Kmeans_5,False,0,0,200,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,1,False,True,AccelMain,20,False,0,1000000000,False,True
16,4,,6,True,True,db,171.081005969,,50,False,40,False,False,False,0,,0.116324,True,True,False,6,db505543,Tst,True,False,4:50.06,2020-03-27 16:28:18 -0700,DDR4,mesh,True,True,True,False,False,,False,False,20,,,dfs,2,False,True,15,15,dor,False,,True,6,4,3,False,6,,True,,False,,4,False,40,True,True,True,H-hop,1000000000.0,False,True,,20,False,100,3,False,False,,1,65536,True,,,True,False,True,,,50,True,,0,4,True,route_min_directed_valient,False,0,3,,,200,MyDesign,1,20.757093334425857,-i100 -p100 -t1 -d100,,True,32,5,False,0.930592,69d35864,15,False,0,True,,12,16,False,140848,checkerboard,route_min_directed_valient,4,,512,4,3,1,hybrid,True,False,93.05918436896512,40,True,pirTest,,,17,0.4kHz,1,5:52.77,True,bfs,,Kmeans_6,False,0,0,200,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,1,False,True,AccelMain,10,False,0,1000000000,False,True
16,4,,6,True,True,db,320.928090764,,59,False,49,False,False,False,0,,0.227625,True,True,False,6,db505543,Tst,True,False,4:56.58,2020-03-27 16:28:18 -0700,DDR4,mesh,True,True,True,False,False,,False,False,20,,,dfs,2,False,True,20,20,dor,False,,True,6,4,3,False,6,,True,,False,,4,False,40,True,True,True,H-hop,1000000000.0,False,True,,20,False,100,3,False,False,,1,65536,True,,,True,False,True,,,59,True,,0,4,True,route_min_directed_valient,False,0,3,,,200,MyDesign,1,29.730679356326615,-i100 -p100 -t1 -d100,,True,32,5,False,1.821,69d35864,20,False,0,True,,15,16,False,71978,checkerboard,route_min_directed_valient,4,,512,4,3,1,hybrid,True,False,91.05004306871544,40,True,pirTest,,,20,0.33kHz,1,3:41.12,True,bfs,,Kmeans_7,False,0,0,200,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,1,False,True,AccelMain,10,False,0,1000000000,False,True
16,4,,6,True,True,db,323.008040744,,70,False,54,False,False,False,0,,0.228466,True,True,False,6,db505543,Tst,True,False,5:40.17,2020-03-27 16:28:18 -0700,DDR4,mesh,True,True,True,False,False,,False,False,20,,,dfs,2,False,True,20,20,dor,False,,True,6,4,3,False,6,,True,,False,,4,False,40,True,True,True,H-hop,1000000000.0,False,True,,20,False,100,3,False,False,,1,65536,True,,,True,False,True,,,70,True,,0,4,True,route_min_directed_valient,False,0,3,,,200,MyDesign,1,24.03822300586718,-i100 -p100 -t1 -d100,,True,32,5,False,1.82773,69d35864,20,False,0,True,,15,16,False,71713,checkerboard,route_min_directed_valient,4,,512,4,3,1,hybrid,True,False,91.38649896113675,40,True,pirTest,,,24,0.13kHz,1,9:10.43,True,bfs,,Kmeans_8,False,0,0,200,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,1,False,True,AccelMain,20,False,0,1000000000,False,True
16,4,,6,True,True,db,689.399241096,,128,False,85,False,False,False,0,,0.335079,True,True,False,6,db505543,Tst,True,False,6:24.86,2020-03-27 16:28:18 -0700,DDR4,mesh,True,True,True,False,False,,False,False,20,,,dfs,2,False,True,28,28,dor,False,,True,6,4,3,False,6,,True,,False,,4,False,40,True,True,True,H-hop,1000000000.0,False,True,,20,False,100,3,False,False,,1,65536,True,,,True,False,True,,,128,True,,0,4,True,route_min_directed_valient,False,0,3,,,200,MyDesign,1,20.653113106877772,-i100 -p100 -t1 -d100,,True,32,5,False,2.68063,69d35864,40,False,0,True,,18,16,False,48896,checkerboard,route_min_directed_valient,4,,512,4,3,1,hybrid,True,False,90.05235602094241,40,True,pirTest,,,38,0.2kHz,1,4:07.51,True,bfs,,Kmeans_9,False,0,0,200,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,1,False,True,AccelMain,37,False,0,1000000000,False,True
16,4,,6,True,True,db,16.02952228,,2,False,1,False,False,False,0,,0.0,True,True,False,6,db505543,Tst,True,False,0:31.88,2020-03-27 16:28:18 -0700,DDR4,mesh,True,True,True,False,False,,False,False,20,,,dfs,2,False,True,2,2,dor,False,,True,6,4,,False,6,,True,,False,,4,False,40,True,True,True,H-hop,1000000000.0,False,True,,20,False,100,,False,False,,1,65536,True,,,True,False,True,,,2,True,,0,4,True,route_min_directed_valient,False,0,,,,200,MyDesign,1,15.131578947368421,-i100 -p100 -t1 -d100,,True,32,5,False,0.0,69d35864,2,False,0,True,,2,16,False,38,checkerboard,route_min_directed_valient,4,,512,4,0,1,hybrid,True,False,21.05263157894737,40,True,pirTest,,,2,0.01kHz,1,0:03.22,True,bfs,,LUTTest_0,False,0,0,200,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,1,False,True,AccelMain,1,False,0,1000000000,False,True
16,4,,6,True,True,db,19.41226164,,2,False,2,False,False,False,0,,0.0,True,True,False,6,db505543,Tst,True,False,0:30.27,2020-03-27 16:28:18 -0700,DDR4,mesh,True,True,True,False,False,,False,False,20,,,dfs,2,False,True,2,2,dor,False,,True,6,4,,False,6,,True,,False,,4,False,40,True,True,True,H-hop,1000000000.0,False,True,,20,False,100,,False,False,,1,65536,True,,,True,False,True,,,2,True,,0,4,True,route_min_directed_valient,False,0,,,,200,MyDesign,1,51.107594936708864,-i100 -p100 -t1 -d100,,True,32,5,False,0.0,69d35864,2,False,0,True,,2,16,False,158,checkerboard,route_min_directed_valient,4,,512,4,0,1,hybrid,True,False,81.0126582278481,40,True,pirTest,,,2,0.04kHz,1,0:04.05,True,bfs,,LUTTest_1,False,0,0,200,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,1,False,True,AccelMain,0,False,0,1000000000,False,True
16,4,,6,True,True,db,26.145022145,,3,False,3,False,False,False,0,,0.0,True,True,False,6,db505543,Tst,True,False,0:26.73,2020-03-27 16:28:18 -0700,DDR4,mesh,True,True,True,False,False,,False,False,20,,,dfs,2,False,True,2,2,dor,False,,True,6,4,,False,6,,True,,False,,4,False,40,True,True,True,H-hop,1000000000.0,False,True,,20,False,100,,False,False,,1,65536,True,,,True,False,True,,,3,True,,0,4,True,route_min_directed_valient,False,0,,,,200,MyDesign,1,49.04798172124905,-i100 -p100 -t1 -d100,,True,32,5,False,0.0,69d35864,2,False,0,True,,2,16,False,101,checkerboard,route_min_directed_valient,4,,512,4,0,1,hybrid,True,False,63.366336633663366,40,True,pirTest,,,3,0.03kHz,1,0:02.96,True,bfs,,LUTTest_2,False,0,0,200,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,1,False,True,AccelMain,0,False,0,1000000000,False,True
16,4,,6,True,True,db,14.321695489,,3,False,2,False,False,False,0,,0.0,True,True,False,6,db505543,Tst,True,False,0:17.01,2020-03-27 16:28:18 -0700,DDR4,mesh,True,True,True,False,False,,False,False,20,,,dfs,2,False,True,4,4,dor,False,,True,6,4,,False,6,,True,,False,,4,False,40,True,True,True,H-hop,1000000000.0,False,True,,20,False,100,,False,False,,1,65536,True,,,True,False,True,,,3,True,,0,4,True,route_min_directed_valient,False,0,,,,200,MyDesign,1,8.60832137733142,-i100 -p100 -t1 -d100,,True,32,5,False,0.0,69d35864,4,False,0,True,,2,16,False,41,checkerboard,route_min_directed_valient,4,,512,4,0,1,hybrid,True,False,9.75609756097561,40,True,pirTest,,,3,0.02kHz,1,0:01.65,True,bfs,,LUTTest_3,False,0,0,200,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,1,False,True,AccelMain,1,False,0,1000000000,False,True
16,4,,6,True,True,db,9.835847393,,3,False,0,False,False,False,0,,0.0,True,True,False,6,db505543,Tst,True,False,0:08.87,2020-03-27 16:28:18 -0700,DDR4,mesh,True,True,True,False,False,,False,False,20,,,dfs,2,False,True,,,dor,False,,True,6,4,,False,6,,True,,False,,4,False,40,True,True,True,H-hop,1000000000.0,False,True,,20,False,100,,False,False,,1,65536,True,,,True,False,True,,,3,True,,0,4,True,route_min_directed_valient,False,0,,,,200,MyDesign,1,5.2631578947368425,-i100 -p100 -t1 -d100,,True,32,5,False,0.0,69d35864,2,False,0,True,,,16,False,19,checkerboard,route_min_directed_valient,4,,512,4,0,1,hybrid,True,False,5.2631578947368425,40,True,pirTest,,,3,0.01kHz,1,0:01.54,True,bfs,,LUTTest_4,False,0,0,200,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,1,False,True,AccelMain,1,False,0,1000000000,False,True
