gentst_err,VPMU,VAFG,pattern,pir_sha,VPCU,VPMU-alloc,VPCU-split,runhybrid_err,freq,runhybrid_wbw,runhybrid_rbw,algo,OPS-Fix,col,runp2p_dram_power,PCU,mergeTime_ms,spatial_sha,maketst_time,pirArgs,runhybrid_complete,OPS-All,slink,VBB-alloc,OPS-Flt,DAG_Total,VPMU-split,VAFG-split,maketst_err,PMU_Total,runproute_time,OPS-Prog FU,runp2p_wbw,OPS-FU,VPCU-alloc,DAG,runp2p_err,maxActive,runp2p_success,runhybrid_deadlock,runp2p_cycle,MC,PCU_Total,app,runhybrid_dram_power,prtime,genpir_err,runproute_err,genpir,runp2p_pass,succeeded,OPS-Other,project,VAFG-alloc,MC_Total,runhybrid_time,VBB-split,runp2p_deadlock,VMC,vcLimit,avgActive,runhybrid_pass,runp2p_time,runhybrid_success,VMC-split,row,gentst_time,VDAG-split,vlink,runhybrid_cycle,simfreq,runp2p_complete,runp2p_rbw,notFit,VDAG-alloc,backend,PMU,VDAG,time,VMC-alloc
"[0m[[0m[31merror[0m] [0m[0m(run-main-0) java.lang.OutOfMemoryError: Java heap space[0m
",,,,170c1505,,9,201,,1000000000.0,,,,,20,,,,7f5b887d,,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",False,,,,,,9,1,,,,,,,135,,,,False,False,,,,NaivePageRankCSR_3,,,,,True,,False,,pirTest,1,,,,False,,,,,,False,42,20,,0,,,,False,,,0,Tst,,,2020-01-09 18:14:56 -0800,42
,3,1,,170c1505,14,3,26,,1000000000.0,,,,,20,,4,223167.407927,7f5b887d,2:12.45,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",False,,,,,40,3,1,,200,,,0.0637331,,19,4,,90.81969253749922,True,False,16067,6,200,NaivePageRankCSR_4,,,,,True,True,True,,pirTest,1,40,,,False,6,,15.75640378010106,,0:02.27,False,6,20,291.198088109,0,,,7.08kHz,True,23.0953,,0,Tst,9,0,2020-01-09 18:14:56 -0800,6
,3,1,,170c1505,20,3,31,,1000000000.0,,,,,20,,4,222008.098562,7f5b887d,2:37.05,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",False,,,,,40,3,1,,200,,,0.0625993,,20,2,,89.20405917593838,True,False,8179,6,200,NaivePageRank_0,,,,,True,True,True,,pirTest,1,40,,,False,6,,9.673910828544646,,0:01.60,False,6,20,307.340458978,0,,,5.11kHz,True,17.4652,,0,Tst,17,0,2020-01-09 18:14:56 -0800,6
,3,1,,170c1505,22,3,33,,1000000000.0,,,,,20,,5,439440.843419,7f5b887d,2:22.77,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",False,,,,,40,3,1,,200,,,0.064008,,20,6,,91.21140142517815,True,False,7999,6,200,NaivePageRank_1,,,,,True,True,True,,pirTest,1,40,,,False,6,,8.28046214110097,,0:01.52,False,6,20,516.693512979,0,,,5.26kHz,True,17.2342,,0,Tst,14,0,2020-01-09 18:14:56 -0800,6
,3,1,,170c1505,35,3,50,,1000000000.0,,,,,20,,5,625669.866069,7f5b887d,3:29.83,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",False,,,,,40,3,1,,200,,,0.120019,,30,7,,85.88842006563526,True,False,4266,9,200,NaivePageRank_2,,,,,True,True,True,,pirTest,1,40,,,False,9,,11.734348372885643,,0:01.43,False,9,20,722.152822424,0,,,2.98kHz,True,30.0047,,0,Tst,26,0,2020-01-09 18:14:56 -0800,9
,,,,170c1505,,9,200,,1000000000.0,,,,,20,,,,7f5b887d,,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",False,,,,,,9,1,,,,,,,120,,,,False,False,,,,NaivePageRank_3,,,,,True,,False,,pirTest,1,,,,False,,,,,,False,36,20,,0,,,,False,,,0,Tst,,,2020-01-09 18:14:56 -0800,36
,3,1,,170c1505,20,3,31,,1000000000.0,,,,,20,,10,117236.790647,7f5b887d,1:47.99,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",False,,,,,40,3,1,,200,,,0.0638683,,20,2,,91.01228715773716,True,False,16033,6,200,NaivePageRank_4,,,,,True,True,True,,pirTest,1,40,,,False,6,,9.869747811804821,,0:01.92,False,6,20,187.437732125,0,,,8.35kHz,True,17.7234,,0,Tst,11,0,2020-01-09 18:14:56 -0800,6
"[[31mbug[0m] 46-GlobalMerger throw java.io.FileNotFoundException: /local/ssd/home/yaqiz/spatial_part/gen/Tst_pirTest/OuterDRAMLock_0/merge/merge.csv (No such file or directory)
",,,,170c1505,,,6,,1000000000.0,,,,,20,,,1016.998781,7f5b887d,,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",False,,,1,,,,1,,,,,,,6,,,,False,False,,,,OuterDRAMLock_0,,,,,True,,False,,pirTest,1,,,1,False,,,,,,False,,20,11.693330048,0,,,,False,,,0,Tst,,,2020-01-09 18:14:56 -0800,
"[[31mbug[0m] 46-GlobalMerger throw java.io.FileNotFoundException: /local/ssd/home/yaqiz/spatial_part/gen/Tst_pirTest/OuterDRAMLock_1/merge/merge.csv (No such file or directory)
",,,,170c1505,,,10,,1000000000.0,,,,,20,,,932.323619,7f5b887d,,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",False,,,1,,,,1,,,,,,,10,,,,False,False,,,,OuterDRAMLock_1,,,,,True,,False,,pirTest,1,,,1,False,,,,,,False,,20,15.174697862,0,,,,False,,,0,Tst,,,2020-01-09 18:14:56 -0800,
,2,1,,170c1505,2,2,7,,1000000000.0,,,,,20,,1,4431.622227,7f5b887d,0:45.47,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",False,,,,,40,2,1,,200,,,,,7,1,"tungsten: /local/ssd/home/yaqiz/spatial_part/pir/tungsten/sparsity/templates/SparsePMU.h:61: void SparsePMUT, N, B::_add_tx(const Token*, const Token*, int) [with T = int; long unsigned int N = 4096; long unsigned int B = 16]: Assertion `t[i].addr  65536' failed.
",,False,False,,1,200,OuterLock_0,,,,,True,,False,,pirTest,1,40,,,False,1,,,,0:00.51,False,1,20,19.990905661,0,,,,False,,,0,Tst,2,0,2020-01-09 18:14:56 -0800,1
"[[31mbug[0m] 46-GlobalMerger throw java.io.FileNotFoundException: /local/ssd/home/yaqiz/spatial_part/gen/Tst_pirTest/OuterLock_1/merge/merge.csv (No such file or directory)
",,,,170c1505,,,14,,1000000000.0,,,,,20,,,1781.673709,7f5b887d,,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",False,,,1,,,,1,,,,,,,14,,,,False,False,,,,OuterLock_1,,,,,True,,False,,pirTest,1,,,1,False,,,,,,False,1,20,28.239948269,0,,,,False,,,0,Tst,,,2020-01-09 18:14:56 -0800,1
,3,1,,170c1505,4,3,7,,1000000000.0,,,,,20,,2,1704.248715,7f5b887d,0:53.73,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",False,,,,,40,3,1,,200,,,57.2117,,6,0,,89.39327804452205,True,False,4582,3,200,OuterProduct_0,,,,,True,True,True,,pirTest,1,40,,,False,3,,51.80639962394655,,0:00.91,False,3,20,25.021833363,0,,,5.04kHz,True,0.893933,,0,Tst,5,0,2020-01-09 18:14:56 -0800,3
,3,1,,170c1505,5,3,7,,1000000000.0,,,,,20,,1,122947.707978,7f5b887d,0:51.57,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",False,,,,,40,3,1,,200,,,3.98256,,6,3,,99.5639821946736,True,False,65823,3,200,OuterProduct_1,,,,,True,True,True,,pirTest,1,40,,,False,3,,19.4160855627972,,0:02.42,False,3,20,144.753461757,0,,,27.2kHz,True,0.0622275,,0,Tst,4,0,2020-01-09 18:14:56 -0800,3
,9,1,,170c1505,12,9,29,,1000000000.0,,,,,20,,4,38916.512084,7f5b887d,1:57.00,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",False,,,,,40,9,1,,200,,,81.0588,,22,1,,63.32714904143476,True,False,3234,9,200,OuterProduct_10,,,,,True,True,True,,pirTest,1,40,,,False,9,,36.73152244580816,,0:01.09,False,9,20,107.670090341,0,,,2.97kHz,True,0.672851,,0,Tst,16,0,2020-01-09 18:14:56 -0800,9
,21,1,,170c1505,33,21,77,,1000000000.0,,,,,20,,3,1142122.683781,7f5b887d,4:13.45,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",False,,,,,40,21,1,,200,,,92.8272,,57,0,,27.195467422096318,True,False,2824,21,200,OuterProduct_11,,,,,True,True,True,,pirTest,1,40,,,False,21,,17.306102136130466,,0:02.19,False,21,20,1361.568722005,0,,,1.29kHz,True,0.725212,,0,Tst,51,0,2020-01-09 18:14:56 -0800,21
,5,1,,170c1505,7,5,13,,1000000000.0,,,,,20,,2,5356.935414,7f5b887d,1:27.44,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",False,,,,,40,5,1,,200,,,7.9327,,11,0,,99.15874841130545,True,False,33046,5,200,OuterProduct_2,,,,,True,True,True,,pirTest,1,40,,,False,5,,22.336196550853725,,0:02.73,False,5,20,44.169994675,0,,,12.1kHz,True,0.0929613,,0,Tst,10,0,2020-01-09 18:14:56 -0800,5
,6,1,,170c1505,8,6,14,,1000000000.0,,,,,20,,4,6099.991393,7f5b887d,1:52.80,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",False,,,,,40,6,1,,200,,,7.93222,,12,1,,99.15274751876059,True,False,33048,6,200,OuterProduct_3,,,,,True,True,True,,pirTest,1,40,,,False,6,,20.176581099428496,,0:03.76,False,6,20,63.832508583,0,,,8.79kHz,True,0.0658436,,0,Tst,9,0,2020-01-09 18:14:56 -0800,6
,10,1,,170c1505,14,10,26,,1000000000.0,,,,,20,,5,21152.542424,7f5b887d,2:01.05,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",False,,,,,40,10,1,,200,,,11.6212,,22,5,"Assertion fail:
",96.84359853410568,False,False,16918,10,200,OuterProduct_4,,,,,True,True,False,,pirTest,1,40,,,True,10,,16.89421030854711,,0:03.00,False,10,20,88.640498092,0,,,5.64kHz,False,0.121054,,0,Tst,14,0,2020-01-09 18:14:56 -0800,10
,10,1,,170c1505,12,10,26,,1000000000.0,,,,,20,,2,65413.098937,7f5b887d,3:12.05,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",False,,,,,40,10,1,,200,,,115.635,,22,6,,45.169827966475516,True,False,2267,10,200,OuterProduct_5,,,,,True,True,True,,pirTest,1,40,,,False,10,,29.183733484571594,,0:01.37,False,10,20,162.707012775,0,,,1.65kHz,True,0.903397,,0,Tst,14,0,2020-01-09 18:14:56 -0800,10
,3,1,,170c1505,6,3,8,,1000000000.0,,,,,20,,1,2049.918362,7f5b887d,1:30.08,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",False,,,,,40,3,1,,200,,,57.5129,,6,1,,89.86397542781921,True,False,4558,3,200,OuterProduct_6,,,,,True,True,True,,pirTest,1,40,,,False,3,,52.07918452762683,,0:01.07,False,3,20,37.057792138,0,,,4.26kHz,True,1.05309,,0,Tst,7,0,2020-01-09 18:14:56 -0800,3
,5,1,,170c1505,11,5,15,,1000000000.0,,,,,20,,5,6929.540492,7f5b887d,1:52.32,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",False,,,,,40,5,1,,200,,,87.9973,,11,2,,68.74790198053039,True,False,2979,5,200,OuterProduct_7,,,,,True,True,True,,pirTest,1,40,,,False,5,,43.38431032733007,,0:01.34,False,5,20,63.28049236,0,,,2.22kHz,True,0.945284,,0,Tst,9,0,2020-01-09 18:14:56 -0800,5
,5,1,,170c1505,12,5,15,,1000000000.0,,,,,20,,7,5086.86062,7f5b887d,1:32.01,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",False,,,,,40,5,1,,200,,,87.9383,,11,2,,68.70177792687018,True,False,2981,5,200,OuterProduct_8,,,,,True,True,True,,pirTest,1,40,,,False,5,,43.35520310805645,,0:00.92,False,5,20,51.832797957,0,,,3.24kHz,True,0.944649,,0,Tst,8,0,2020-01-09 18:14:56 -0800,5
,7,1,,170c1505,10,7,21,,1000000000.0,,,,,20,,3,23146.550147,7f5b887d,2:11.54,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",False,,,,,40,7,1,,200,,,82.6431,,17,2,,48.423707440100884,True,False,3172,7,200,OuterProduct_9,,,,,True,True,True,,pirTest,1,40,,,False,7,,31.129969197692926,,0:01.00,False,7,20,77.140744141,0,,,3.17kHz,True,0.726356,,0,Tst,12,0,2020-01-09 18:14:56 -0800,7
,8,1,,170c1505,5,8,16,,1000000000.0,,,,,20,,2,16848.853968,7f5b887d,2:21.24,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",False,,,,,40,8,1,,200,,,0.00779585,,9,1,,49.89341616420001,True,False,16419,3,200,SGD_0,,,,,True,True,True,,pirTest,1,40,,,False,3,,12.745271659943688,,0:02.04,False,3,20,101.461799814,0,,,8.05kHz,True,2.02692,,0,Tst,10,0,2020-01-09 18:14:56 -0800,3
,10,1,,170c1505,11,9,21,,1000000000.0,,,,,20,,7,19335.164917,7f5b887d,1:48.99,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",False,,,,,40,10,1,,200,,,0.0146386,,10,1,,46.84354986276304,True,False,8744,3,200,SGD_1,,,,,True,True,True,,pirTest,1,40,,,False,3,,12.601498170173834,,0:01.35,False,3,20,75.880267933,0,,,6.48kHz,True,3.80604,,0,Tst,13,0,2020-01-09 18:14:56 -0800,3
,9,1,,170c1505,12,8,26,,1000000000.0,,,,,20,,7,85697.476218,7f5b887d,2:13.75,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",False,,,,,40,9,1,,200,,,0.00790172,,11,1,,50.57102290264831,True,False,16199,3,200,SGD_2,,,,,True,True,True,,pirTest,1,40,,,False,3,,11.090190752515587,,0:02.81,False,3,20,165.146762991,0,,,5.76kHz,True,2.05445,,0,Tst,13,0,2020-01-09 18:14:56 -0800,3
,11,1,,170c1505,14,9,30,,1000000000.0,,,,,20,,8,115589.610233,7f5b887d,2:30.83,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",False,,,,,40,11,1,,200,,,0.0150341,,12,3,,48.10899694620625,True,False,8514,3,200,SGD_3,,,,,True,True,True,,pirTest,1,40,,,False,3,,11.599401382521322,,0:01.90,False,3,20,190.565587406,0,,,4.48kHz,True,3.90886,,0,Tst,14,0,2020-01-09 18:14:56 -0800,3
,14,1,,170c1505,24,10,52,,1000000000.0,,,,,20,,14,635510.536293,7f5b887d,4:04.73,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",False,,,,,40,14,1,,200,,,0.0,,15,2,"Assertion fail:
",33.03225806451613,False,False,775,3,200,SGD_4,,,,,True,True,False,,pirTest,1,40,,,True,3,,5.422691879866518,,0:01.81,False,3,20,818.234560508,0,,,0.43kHz,False,42.9419,,0,Tst,22,0,2020-01-09 18:14:56 -0800,3
,4,1,,170c1505,7,1,12,,1000000000.0,,,,,20,,1,4994.160983,7f5b887d,0:56.34,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",False,,,,,40,4,1,,200,,,0.0,,3,5,,12.499737745065316,True,False,2097196,0,200,SRAMSplit_0,,,,,True,True,True,,pirTest,1,40,,,False,,,11.538223124884553,,0:34.93,False,,20,50.64248293,0,,,60.04kHz,True,0.0,,0,Tst,5,0,2020-01-09 18:14:56 -0800,
,4,1,,170c1505,4,1,5,,1000000000.0,,,,,20,,3,1682.939638,7f5b887d,0:47.00,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",False,,,,,40,4,1,,200,,,0.0,,3,1,,14.158970830178122,True,False,1851434,0,200,SRAMSplit_1,,,,,True,True,True,,pirTest,1,40,,,False,,,8.193852860959547,,0:28.29,False,,20,21.347996631,0,,,65.44kHz,True,0.0,,0,Tst,4,0,2020-01-09 18:14:56 -0800,
,5,1,,170c1505,22,1,27,,1000000000.0,,,,,20,,12,19351.474869,7f5b887d,2:54.19,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",False,,,,,40,5,1,,200,,,0.0,,7,0,,14.157809462086844,True,False,617200,0,200,SRAMSplit_2,,,,,True,True,True,,pirTest,1,40,,,False,,,7.179667707535498,,0:45.24,False,,20,110.247847687,0,,,13.64kHz,True,0.0,,0,Tst,15,0,2020-01-09 18:14:56 -0800,
,10,1,,170c1505,37,1,51,,1000000000.0,,,,,20,,16,2314564.359588,7f5b887d,3:35.23,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",False,,,,,40,10,1,,200,,,0.0,,13,0,,14.15825605944486,True,False,1234354,0,200,SRAMSplit_3,,,,,True,True,True,,pirTest,1,40,,,False,,,8.060019141567071,,3:09.38,False,,20,2419.998174979,0,,,6.52kHz,True,0.0,,0,Tst,31,0,2020-01-09 18:14:56 -0800,
,10,1,,170c1505,36,1,51,,1000000000.0,,,,,20,,11,1797724.827432,7f5b887d,4:19.67,"--dot=true, --stat=true, --debug=true, --vdot=true, --bcread, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",False,,,,,40,10,1,,200,,,0.0,,13,0,,14.158359291770129,True,False,1234345,0,200,SRAMSplit_4,,,,,True,True,True,,pirTest,1,40,,,False,,,8.060077909717203,,3:53.69,False,,20,1918.642782655,0,,,5.28kHz,True,0.0,,0,Tst,35,0,2020-01-09 18:14:56 -0800,
,,1,,170c1505,16,,16,,1000000000.0,,,,,20,,0,3785.688094,7f5b887d,1:15.04,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",False,,,,,40,,1,,200,,,0.0,,3,2,,1.9801980198019802,True,False,101,1,200,SharedLoader,,,,,True,True,True,,pirTest,1,40,,,False,1,,1.43014301430143,,0:00.60,False,1,20,24.623361131,0,,,0.17kHz,True,1.26733,,0,Tst,14,0,2020-01-09 18:14:56 -0800,1
,,1,,170c1505,16,,16,,1000000000.0,,,,,20,,0,3656.49852,7f5b887d,1:18.78,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",False,,,,,40,,1,,200,,,0.0,,10,2,,1.9801980198019802,True,False,101,1,200,SharedLoader2,,,,,True,True,True,,pirTest,1,40,,,False,1,,1.43014301430143,,0:00.61,False,1,20,26.460560836,0,,,0.17kHz,True,1.26733,,0,Tst,14,0,2020-01-09 18:14:56 -0800,1
,1,1,,170c1505,1,1,3,,1000000000.0,,,,,20,,0,1111.073606,7f5b887d,0:42.29,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",False,,,,,40,1,1,,200,,,0.0,,3,1,,93.85884509624198,True,False,1091,0,200,SimpleDotProduct_0,,,,,True,True,True,,pirTest,1,40,,,False,,,62.9188308381709,,0:00.59,False,,20,15.764403531,0,,,1.85kHz,True,0.0,,0,Tst,1,0,2020-01-09 18:14:56 -0800,
,2,1,,170c1505,1,2,5,,1000000000.0,,,,,20,,0,1322.477912,7f5b887d,0:37.31,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",False,,,,,40,2,1,,200,,,0.0,,5,1,,88.12392426850258,True,False,581,0,200,SimpleDotProduct_1,,,,,True,True,True,,pirTest,1,40,,,False,,,70.70567986230637,,0:00.53,False,,20,16.300885082,0,,,1.1kHz,True,0.0,,0,Tst,2,0,2020-01-09 18:14:56 -0800,
