net,MC_Total,pmu-stage,genpir_err,runp2p_complete,VDAG,VAFG,runp2p_pass,codegen,topo,VMC-split,module,MC,scheduled,word,dedicated-dag,dag-stage,igraph,proute-opts,proute-q,retime-glob,runp2p_wbw,mdone,retime-buffer-only,runp2p_rbw,start-id,pir_sha,genpir,VPMU,vec,debug,DAG_Total,mapping,rtelm,VMC-alloc,VPCU,PCU_Total,algo,reserve-pmu,OPS-Flt,OPS-FU,runp2p_dram_power,OPS-Fix,VBB,notFit,lrange,OPS-Other,rtanal,runp2p_cycle,bcread,dupra,gentst_err,runproute_time,runp2p_err,VBB-split,stat,argin,VPMU-split,reserve-dag,tokenout,run-proute,rtelm-unsafe,succeeded,VPCU-alloc,run-tst,vlink,runhybrid_wbw,vc,PMU_Total,VAFG-split,PMU,share-adctx,vdot,run-psim,VPMU-alloc,fast,merge-algo,reserve-pcu,runhybrid_complete,dot,split-forward,flit-width,runhybrid_deadlock,fifo-depth,runp2p_time,runproute_err,vfifo,psim-q,sr,runhybrid_success,pcu-stage,argout,proute-algo,VDAG-alloc,row,pirArgs,spatial_sha,avgActive,prtime,maxActive,merge,vcLimit,waveform,simulate,mergeTime_ms,verbose,split,simfreq,runhybrid_rbw,mem-tech,rundot,maketst_err,project,maketst_time,pattern,dag,VAFG-alloc,pracc,time-out,runhybrid_cycle,runhybrid_dram_power,col,debug-print,runhybrid_pass,memelm,VBB-alloc,PCU,runp2p_success,proute-seed,OPS-Prog FU,freq,nn,gentst_time,VMC,time,routing-cost,DAG,retime-local,retime-exout,clock,load,arch,routing-algo,VPCU-split,link-prop,slink,split-thread,trace,OPS-All,open,save,constprop,ag-dce,split-algo,runp2p_deadlock,pmu-sram-size,app,backend,runhybrid_err,merge-forward,VDAG-split,tungsten,name,runhybrid_time,psim
hybrid,40,6,,True,0,1,True,True,mesh,6,False,6,False,32,False,6,False,-i100 -p100 -t1 -d100,4,False,0.0678236,True,False,19.8299,0,74dcf9be,True,7,16,True,40,True,True,6,31,200,route_min_directed_valient,0,,,,,,,True,,True,7549,True,False,,,,,True,6,7,0,5,False,False,True,20,False,2,,4,200,1,12,False,True,False,7,True,bfs,0,False,True,False,512,False,16,0:12.30,,4,1,True,False,6,4,route_min_directed_valient,0,20,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",839e7418,10.481244756479885,,96.64856272353954,False,4,True,False,,False,True,0.61kHz,,DDR4,True,,pirTest,2:18.48,checkerboard,True,1,True,100,,,20,True,,False,,15,True,0,,1000000000.0,False,73.675174373,6,2020-03-31 22:48:23 -0700,H-hop,11,False,False,1000000000,False,MyDesign,dor,31,db,4,1,False,,False,True,True,True,dfs,False,65536,NaivePageRank_0,Tst,,False,0,True,AccelMain,,False
hybrid,40,6,,True,0,1,True,True,mesh,6,False,6,False,32,False,6,False,-i100 -p100 -t1 -d100,4,False,0.068058,True,False,19.8474,0,74dcf9be,True,5,16,True,40,True,True,6,33,200,route_min_directed_valient,0,,,,,,,True,,True,7523,True,False,,,,,True,6,5,0,5,False,False,True,20,False,2,,4,200,1,9,False,True,False,5,True,bfs,0,False,True,False,512,False,16,0:14.52,,4,1,True,False,6,4,route_min_directed_valient,0,20,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",839e7418,8.804388763347953,,96.98258673401568,False,4,True,False,,False,True,0.52kHz,,DDR4,True,,pirTest,2:46.92,checkerboard,True,1,True,100,,,20,True,,False,,18,True,0,,1000000000.0,False,88.728354146,6,2020-03-31 22:48:23 -0700,H-hop,11,False,False,1000000000,False,MyDesign,dor,33,db,4,1,False,,False,True,True,True,dfs,False,65536,NaivePageRank_1,Tst,,False,0,True,AccelMain,,False
hybrid,40,6,,True,0,1,True,True,mesh,9,False,9,False,32,False,6,False,-i100 -p100 -t1 -d100,4,False,0.131181,True,False,33.238,0,74dcf9be,True,7,16,True,40,True,True,9,49,200,route_min_directed_valient,0,,,,,,,True,,True,3903,True,False,,,,,True,6,7,0,5,False,False,True,30,False,2,,4,200,1,14,False,True,False,7,True,bfs,0,False,True,False,512,False,16,0:06.11,,4,1,True,False,6,4,route_min_directed_valient,0,20,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",839e7418,12.979676510211336,,93.87650525236997,False,4,True,False,,False,True,0.64kHz,,DDR4,True,,pirTest,3:12.49,checkerboard,True,1,True,100,,,20,True,,False,,25,True,0,,1000000000.0,False,91.019762748,9,2020-03-31 22:48:23 -0700,H-hop,17,False,False,1000000000,False,MyDesign,dor,49,db,4,1,False,,False,True,True,True,dfs,False,65536,NaivePageRank_2,Tst,,False,0,True,AccelMain,,False
hybrid,40,6,,True,0,1,True,True,mesh,36,False,36,False,32,False,6,False,-i100 -p100 -t1 -d100,4,False,0.302065,True,False,45.6496,0,74dcf9be,True,27,16,True,40,True,True,36,198,200,route_min_directed_valient,0,,,,,,,True,,True,1695,True,False,,,,,True,6,27,0,5,False,False,True,120,False,2,,4,200,1,58,False,True,False,27,True,bfs,0,False,True,False,512,False,16,0:45.80,,4,1,True,False,6,4,route_min_directed_valient,0,20,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",839e7418,12.901121463750602,,91.15044247787611,False,4,True,False,,False,True,0.04kHz,,DDR4,True,,pirTest,13:39.56,checkerboard,True,1,True,100,,,20,True,,False,,127,True,0,,1000000000.0,False,953.839136673,36,2020-03-31 22:48:23 -0700,H-hop,40,False,False,1000000000,False,MyDesign,dor,198,db,4,1,False,,False,True,True,True,dfs,False,65536,NaivePageRank_3,Tst,,False,0,True,AccelMain,,False
hybrid,40,6,,True,0,1,True,True,mesh,6,False,6,False,32,False,6,False,-i100 -p100 -t1 -d100,4,False,0.068998,True,False,20.0957,0,74dcf9be,True,7,16,True,40,True,True,6,31,200,route_min_directed_valient,0,,,,,,,True,,True,14841,True,False,,,,,True,6,7,0,5,False,False,True,20,False,2,,4,200,1,10,False,True,False,7,True,bfs,0,False,True,False,512,False,16,0:16.28,,4,1,True,False,6,4,route_min_directed_valient,0,20,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",839e7418,10.662466590301642,,98.3222154841318,False,4,True,False,,False,True,0.91kHz,,DDR4,True,,pirTest,1:33.98,checkerboard,True,1,True,100,,,20,True,,False,,19,True,0,,1000000000.0,False,133.667657305,6,2020-03-31 22:48:23 -0700,H-hop,9,False,False,1000000000,False,MyDesign,dor,31,db,4,1,False,,False,True,True,True,dfs,False,65536,NaivePageRank_4,Tst,,False,0,True,AccelMain,,False
hybrid,40,6,,True,0,1,True,True,mesh,3,False,3,False,32,False,6,False,-i100 -p100 -t1 -d100,4,False,57.4373,True,False,0.897458,0,74dcf9be,True,3,16,True,40,True,True,3,7,200,route_min_directed_valient,0,,,,,,,True,,True,4564,True,False,,,,,True,6,3,0,5,False,False,True,6,False,2,,4,200,1,3,False,True,False,3,True,bfs,0,False,True,False,512,False,16,0:10.16,,4,1,True,False,6,4,route_min_directed_valient,0,20,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",839e7418,52.01071934200769,,89.7458369851008,False,4,True,False,,False,True,0.45kHz,,DDR4,True,,pirTest,0:32.23,checkerboard,True,1,True,100,,,20,True,,False,,3,True,0,,1000000000.0,False,35.533949639,3,2020-03-31 22:48:23 -0700,H-hop,4,False,False,1000000000,False,MyDesign,dor,7,db,4,1,False,,False,True,True,True,dfs,False,65536,OuterProduct_0,Tst,,False,0,True,AccelMain,,False
hybrid,40,6,,True,0,1,True,True,mesh,3,False,3,False,32,False,6,False,-i100 -p100 -t1 -d100,4,False,3.98347,True,False,0.0622417,0,74dcf9be,True,3,16,True,40,True,True,3,7,200,route_min_directed_valient,0,,,,,,,True,,True,65808,True,False,,,,,True,6,3,0,5,False,False,True,6,False,2,,4,200,1,3,False,True,False,3,True,bfs,0,False,True,False,512,False,16,0:43.09,,4,1,True,False,6,4,route_min_directed_valient,0,20,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",839e7418,19.42051118405057,,99.58667639192804,False,4,True,False,,False,True,1.53kHz,,DDR4,True,,pirTest,0:49.58,checkerboard,True,1,True,100,,,20,True,,False,,1,True,0,,1000000000.0,False,32.42533503,3,2020-03-31 22:48:23 -0700,H-hop,6,False,False,1000000000,False,MyDesign,dor,7,db,4,1,False,,False,True,True,True,dfs,False,65536,OuterProduct_1,Tst,,False,0,True,AccelMain,,False
hybrid,40,6,,True,0,1,True,True,mesh,9,False,9,False,32,False,6,False,-i100 -p100 -t1 -d100,4,False,89.4079,True,False,0.938608,0,74dcf9be,True,9,16,True,40,True,True,9,29,200,route_min_directed_valient,0,,,,,,,True,,True,2932,True,False,,,,,True,6,9,0,5,False,False,True,22,False,2,,4,200,1,9,False,True,False,9,True,bfs,0,False,True,False,512,False,16,0:17.14,,4,1,True,False,6,4,route_min_directed_valient,0,20,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",839e7418,39.12049183195159,,69.84993178717599,False,4,True,False,,False,True,0.17kHz,,DDR4,True,,pirTest,1:17.95,checkerboard,True,1,True,100,,,20,True,,False,,17,True,0,,1000000000.0,False,104.448527853,9,2020-03-31 22:48:23 -0700,H-hop,12,False,False,1000000000,False,MyDesign,dor,29,db,4,1,False,,False,True,True,True,dfs,False,65536,OuterProduct_10,Tst,,False,0,True,AccelMain,,False
hybrid,40,6,,True,0,1,True,True,mesh,21,False,21,False,32,False,6,False,-i100 -p100 -t1 -d100,4,False,98.5874,True,False,0.770214,0,74dcf9be,True,21,16,True,40,True,True,21,77,200,route_min_directed_valient,0,,,,,,,True,,True,2659,True,False,,,,,True,6,21,0,5,False,False,True,57,False,2,,4,200,1,21,False,True,False,21,True,bfs,0,False,True,False,512,False,16,0:26.63,,4,1,True,False,6,4,route_min_directed_valient,0,20,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",839e7418,18.369230456481304,,28.883038736367055,False,4,True,False,,False,True,0.1kHz,,DDR4,True,,pirTest,2:49.72,checkerboard,True,1,True,100,,,20,True,,False,,47,True,0,,1000000000.0,False,246.708166313,21,2020-03-31 22:48:23 -0700,H-hop,30,False,False,1000000000,False,MyDesign,dor,77,db,4,1,False,,False,True,True,True,dfs,False,65536,OuterProduct_11,Tst,,False,0,True,AccelMain,,False
hybrid,40,6,,True,0,1,True,True,mesh,5,False,5,False,32,False,6,False,-i100 -p100 -t1 -d100,4,False,7.93606,True,False,0.0852507,0,74dcf9be,True,5,16,True,40,True,True,5,13,200,route_min_directed_valient,0,,,,,,,True,,True,33032,True,False,,,,,True,6,5,0,5,False,False,True,11,False,2,,4,200,1,5,False,True,False,5,True,bfs,0,False,True,False,512,False,16,0:20.30,,4,1,True,False,6,4,route_min_directed_valient,0,20,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",839e7418,22.34566333311674,,99.20077500605474,False,4,True,False,,False,True,1.63kHz,,DDR4,True,,pirTest,0:22.36,checkerboard,True,1,True,100,,,20,True,,False,,2,True,0,,1000000000.0,False,28.003110683,5,2020-03-31 22:48:23 -0700,H-hop,11,False,False,1000000000,False,MyDesign,dor,13,db,4,1,False,,False,True,True,True,dfs,False,65536,OuterProduct_2,Tst,,False,0,True,AccelMain,,False
hybrid,40,6,,True,0,1,True,True,mesh,6,False,6,False,32,False,6,False,-i100 -p100 -t1 -d100,4,False,7.93582,True,False,0.0833106,0,74dcf9be,True,6,16,True,40,True,True,6,14,200,route_min_directed_valient,0,,,,,,,True,,True,33033,True,False,,,,,True,6,6,0,5,False,False,True,12,False,2,,4,200,1,6,False,True,False,6,True,bfs,0,False,True,False,512,False,16,0:16.24,,4,1,True,False,6,4,route_min_directed_valient,0,20,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",839e7418,20.185743110644292,,99.19777192504465,False,4,True,False,,False,True,2.03kHz,,DDR4,True,,pirTest,0:32.36,checkerboard,True,1,True,100,,,20,True,,False,,2,True,0,,1000000000.0,False,46.148477979,6,2020-03-31 22:48:23 -0700,H-hop,12,False,False,1000000000,False,MyDesign,dor,14,db,4,1,False,,False,True,True,True,dfs,False,65536,OuterProduct_3,Tst,,False,0,True,AccelMain,,False
hybrid,40,6,,True,0,1,True,True,mesh,10,False,10,False,32,False,6,False,-i100 -p100 -t1 -d100,4,False,15.7453,True,False,0.12301,0,74dcf9be,True,10,16,True,40,True,True,10,26,200,route_min_directed_valient,0,,,,,,,True,,True,16649,True,False,,,,,True,6,10,0,5,False,False,True,22,False,2,,4,200,1,10,False,True,False,10,True,bfs,0,False,True,False,512,False,16,0:24.67,,4,1,True,False,6,4,route_min_directed_valient,0,20,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",839e7418,22.721334614691575,,98.40831281158027,False,4,True,False,,False,True,0.67kHz,,DDR4,True,,pirTest,1:26.10,checkerboard,True,1,True,100,,,20,True,,False,,4,True,0,,1000000000.0,False,94.993555919,10,2020-03-31 22:48:23 -0700,H-hop,22,False,False,1000000000,False,MyDesign,dor,26,db,4,1,False,,False,True,True,True,dfs,False,65536,OuterProduct_4,Tst,,False,0,True,AccelMain,,False
hybrid,40,6,,True,0,1,True,True,mesh,10,False,10,False,32,False,6,False,-i100 -p100 -t1 -d100,4,False,111.551,True,False,0.871489,0,74dcf9be,True,10,16,True,40,True,True,10,26,200,route_min_directed_valient,0,,,,,,,True,,True,2350,True,False,,,,,True,6,10,0,5,False,False,True,22,False,2,,4,200,1,10,False,True,False,10,True,bfs,0,False,True,False,512,False,16,0:18.12,,4,1,True,False,6,4,route_min_directed_valient,0,20,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",839e7418,28.15298885511651,,43.57446808510638,False,4,True,False,,False,True,0.13kHz,,DDR4,True,,pirTest,1:37.69,checkerboard,True,1,True,100,,,20,True,,False,,12,True,0,,1000000000.0,False,91.034791225,10,2020-03-31 22:48:23 -0700,H-hop,14,False,False,1000000000,False,MyDesign,dor,26,db,4,1,False,,False,True,True,True,dfs,False,65536,OuterProduct_5,Tst,,False,0,True,AccelMain,,False
hybrid,40,6,,True,0,1,True,True,mesh,3,False,3,False,32,False,6,False,-i100 -p100 -t1 -d100,4,False,57.2367,True,False,0.894323,0,74dcf9be,True,3,16,True,40,True,True,3,8,200,route_min_directed_valient,0,,,,,,,True,,True,4580,True,False,,,,,True,6,3,0,5,False,False,True,6,False,2,,4,200,1,3,False,True,False,3,True,bfs,0,False,True,False,512,False,16,0:08.72,,4,1,True,False,6,4,route_min_directed_valient,0,20,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",839e7418,51.829022505878406,,89.43231441048034,False,4,True,False,,False,True,0.53kHz,,DDR4,True,,pirTest,0:29.88,checkerboard,True,1,True,100,,,20,True,,False,,4,True,0,,1000000000.0,False,21.753457526,3,2020-03-31 22:48:23 -0700,H-hop,4,False,False,1000000000,False,MyDesign,dor,8,db,4,1,False,,False,True,True,True,dfs,False,65536,OuterProduct_6,Tst,,False,0,True,AccelMain,,False
hybrid,40,6,,True,0,1,True,True,mesh,5,False,5,False,32,False,6,False,-i100 -p100 -t1 -d100,4,False,88.5323,True,False,0.95103,0,74dcf9be,True,5,16,True,40,True,True,5,15,200,route_min_directed_valient,0,,,,,,,True,,True,2961,True,False,,,,,True,6,5,0,5,False,False,True,11,False,2,,4,200,1,5,False,True,False,5,True,bfs,0,False,True,False,512,False,16,0:08.62,,4,1,True,False,6,4,route_min_directed_valient,0,20,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",839e7418,43.64804473661475,,69.16582235731173,False,4,True,False,,False,True,0.34kHz,,DDR4,True,,pirTest,0:53.07,checkerboard,True,1,True,100,,,20,True,,False,,8,True,0,,1000000000.0,False,64.476737396,5,2020-03-31 22:48:23 -0700,H-hop,7,False,False,1000000000,False,MyDesign,dor,15,db,4,1,False,,False,True,True,True,dfs,False,65536,OuterProduct_7,Tst,,False,0,True,AccelMain,,False
hybrid,40,6,,True,0,1,True,True,mesh,5,False,5,False,32,False,6,False,-i100 -p100 -t1 -d100,4,False,88.8022,True,False,0.95393,0,74dcf9be,True,5,16,True,40,True,True,5,15,200,route_min_directed_valient,0,,,,,,,True,,True,2952,True,False,,,,,True,6,5,0,5,False,False,True,11,False,2,,4,200,1,5,False,True,False,5,True,bfs,0,False,True,False,512,False,16,0:07.83,,4,1,True,False,6,4,route_min_directed_valient,0,20,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",839e7418,43.78111804373857,,69.37669376693766,False,4,True,False,,False,True,0.38kHz,,DDR4,True,,pirTest,0:36.09,checkerboard,True,1,True,100,,,20,True,,False,,8,True,0,,1000000000.0,False,50.410193381,5,2020-03-31 22:48:23 -0700,H-hop,7,False,False,1000000000,False,MyDesign,dor,15,db,4,1,False,,False,True,True,True,dfs,False,65536,OuterProduct_8,Tst,,False,0,True,AccelMain,,False
hybrid,40,6,,True,0,1,True,True,mesh,7,False,7,False,32,False,6,False,-i100 -p100 -t1 -d100,4,False,79.4135,True,False,0.717358,0,74dcf9be,True,7,16,True,40,True,True,7,21,200,route_min_directed_valient,0,,,,,,,True,,True,3301,True,False,,,,,True,6,7,0,5,False,False,True,17,False,2,,4,200,1,7,False,True,False,7,True,bfs,0,False,True,False,512,False,16,0:08.28,,4,1,True,False,6,4,route_min_directed_valient,0,20,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",839e7418,29.913439047283237,,46.531354135110575,False,4,True,False,,False,True,0.4kHz,,DDR4,True,,pirTest,1:33.91,checkerboard,True,1,True,100,,,20,True,,False,,11,True,0,,1000000000.0,False,86.525536961,7,2020-03-31 22:48:23 -0700,H-hop,10,False,False,1000000000,False,MyDesign,dor,21,db,4,1,False,,False,True,True,True,dfs,False,65536,OuterProduct_9,Tst,,False,0,True,AccelMain,,False
hybrid,40,6,,True,0,1,True,True,mesh,,False,0,False,32,False,6,False,-i100 -p100 -t1 -d100,4,False,0.0,True,False,0.0,0,74dcf9be,True,1,16,True,40,True,True,,1,200,route_min_directed_valient,0,,,,,,,True,,True,207,True,False,,,,,True,6,1,0,5,False,False,True,1,False,2,,4,200,1,1,False,True,False,1,True,bfs,0,False,True,False,512,False,16,0:03.53,,4,1,True,False,6,4,route_min_directed_valient,0,20,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",839e7418,31.055900621118017,,61.83574879227053,False,4,True,False,,False,True,0.06kHz,,DDR4,True,,pirTest,0:31.34,checkerboard,True,1,True,100,,,20,True,,False,,1,True,0,,1000000000.0,False,23.445881421,,2020-03-31 22:48:23 -0700,H-hop,0,False,False,1000000000,False,MyDesign,dor,1,db,4,1,False,,False,True,True,True,dfs,False,65536,OuterWrite,Tst,,False,0,True,AccelMain,,False
hybrid,40,6,,True,0,1,True,True,mesh,2,False,2,False,32,False,6,False,-i100 -p100 -t1 -d100,4,False,1.74893,True,False,55.9658,0,74dcf9be,True,,16,True,40,True,True,2,12,200,route_min_directed_valient,0,,,,,,,True,,True,1171,True,False,,,,,True,6,,0,5,False,False,True,6,False,2,,4,200,1,9,False,True,False,,True,bfs,0,False,True,False,512,False,16,0:03.19,,4,1,True,False,6,4,route_min_directed_valient,0,20,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",839e7418,26.558497011101622,,87.4466268146883,False,4,True,False,,False,True,0.37kHz,,DDR4,True,,pirTest,0:21.31,checkerboard,True,1,True,100,,,20,True,,False,,0,True,0,,1000000000.0,False,21.289214546,2,2020-03-31 22:48:23 -0700,H-hop,3,False,False,1000000000,False,MyDesign,dor,12,db,4,1,False,,False,True,True,True,dfs,False,65536,RandomCARTInference_0,Tst,,False,0,True,AccelMain,,False
hybrid,40,6,,True,0,1,True,True,mesh,3,False,3,False,32,False,6,False,-i100 -p100 -t1 -d100,4,False,0.00881664,True,False,2.29233,0,74dcf9be,True,8,16,True,40,True,True,3,17,200,route_min_directed_valient,0,,,,,,,True,,True,14518,True,False,,,,,True,6,8,0,5,False,False,True,9,False,2,,4,200,1,8,False,True,False,8,True,bfs,0,False,True,False,512,False,16,0:21.18,,4,1,True,False,6,4,route_min_directed_valient,0,20,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",839e7418,15.050699862657433,,56.426505028240804,False,4,True,False,,False,True,0.69kHz,,DDR4,True,,pirTest,1:41.56,checkerboard,True,1,True,100,,,20,True,,False,,7,True,0,,1000000000.0,False,60.727126126,3,2020-03-31 22:48:23 -0700,H-hop,10,False,False,1000000000,False,MyDesign,dor,17,db,4,1,False,,False,True,True,True,dfs,False,65536,SGD_0,Tst,,False,0,True,AccelMain,,False
hybrid,40,6,,True,0,1,True,True,mesh,3,False,3,False,32,False,6,False,-i100 -p100 -t1 -d100,4,False,0.0164334,True,False,4.27269,0,74dcf9be,True,10,16,True,40,True,True,3,22,200,route_min_directed_valient,0,,,,,,,True,,True,7789,True,False,,,,,True,6,10,0,5,False,False,True,10,False,2,,4,200,1,10,False,True,False,9,True,bfs,0,False,True,False,512,False,16,0:12.47,,4,1,True,False,6,4,route_min_directed_valient,0,20,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",839e7418,14.621126026098851,,52.586981640775456,False,4,True,False,,False,True,0.62kHz,,DDR4,True,,pirTest,1:45.92,checkerboard,True,1,True,100,,,20,True,,False,,11,True,0,,1000000000.0,False,113.745985721,3,2020-03-31 22:48:23 -0700,H-hop,11,False,False,1000000000,False,MyDesign,dor,22,db,4,1,False,,False,True,True,True,dfs,False,65536,SGD_1,Tst,,False,0,True,AccelMain,,False
hybrid,40,6,,True,0,1,True,True,mesh,3,False,3,False,32,False,6,False,-i100 -p100 -t1 -d100,4,False,0.00892421,True,False,2.3203,0,74dcf9be,True,9,16,True,40,True,True,3,27,200,route_min_directed_valient,0,,,,,,,True,,True,14343,True,False,,,,,True,6,9,0,5,False,False,True,11,False,2,,4,200,1,9,False,True,False,8,True,bfs,0,False,True,False,512,False,16,0:21.60,,4,1,True,False,6,4,route_min_directed_valient,0,20,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",839e7418,13.104360604883508,,57.114968974412605,False,4,True,False,,False,True,0.66kHz,,DDR4,True,,pirTest,1:28.07,checkerboard,True,1,True,100,,,20,True,,False,,11,True,0,,1000000000.0,False,66.830736078,3,2020-03-31 22:48:23 -0700,H-hop,16,False,False,1000000000,False,MyDesign,dor,27,db,4,1,False,,False,True,True,True,dfs,False,65536,SGD_2,Tst,,False,0,True,AccelMain,,False
hybrid,40,6,,True,0,1,True,True,mesh,3,False,3,False,32,False,6,False,-i100 -p100 -t1 -d100,4,False,0.0169447,True,False,4.40561,0,74dcf9be,True,11,16,True,40,True,True,3,31,200,route_min_directed_valient,0,,,,,,,True,,True,7554,True,False,,,,,True,6,11,0,5,False,False,True,12,False,2,,4,200,1,11,False,True,False,9,True,bfs,0,False,True,False,512,False,16,0:07.25,,4,1,True,False,6,4,route_min_directed_valient,0,20,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",839e7418,13.530726914364722,,54.22292824993381,False,4,True,False,,False,True,1.04kHz,,DDR4,True,,pirTest,1:35.94,checkerboard,True,1,True,100,,,20,True,,False,,15,True,0,,1000000000.0,False,107.415596805,3,2020-03-31 22:48:23 -0700,H-hop,16,False,False,1000000000,False,MyDesign,dor,31,db,4,1,False,,False,True,True,True,dfs,False,65536,SGD_3,Tst,,False,0,True,AccelMain,,False
hybrid,40,6,,True,0,1,True,True,mesh,3,False,3,False,32,False,6,False,-i100 -p100 -t1 -d100,4,False,0.02326,True,False,6.04761,0,74dcf9be,True,14,16,True,40,True,True,3,43,200,route_min_directed_valient,0,,,,,,,True,,True,5503,True,False,,,,,True,6,14,0,5,False,False,True,15,False,2,,4,200,1,14,False,True,False,10,True,bfs,0,False,True,False,512,False,16,0:05.94,,4,1,True,False,6,4,route_min_directed_valient,0,20,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",839e7418,12.867941250545954,,51.17208795202617,False,4,True,False,,False,True,0.93kHz,,DDR4,True,,pirTest,1:12.93,checkerboard,True,1,True,100,,,20,True,,False,,22,True,0,,1000000000.0,False,145.100529365,3,2020-03-31 22:48:23 -0700,H-hop,21,False,False,1000000000,False,MyDesign,dor,43,db,4,1,False,,False,True,True,True,dfs,False,65536,SGD_4,Tst,,False,0,True,AccelMain,,False
