runhybrid_rbw,vlink,merge-algo,rtelm,retime-buffer-only,pracc,verbose,runp2p_rbw,arch,routing-cost,runp2p_complete,simulate,psim-q,runhybrid_time,VAFG-alloc,project,net,fifo-depth,runp2p_success,VDAG-split,start-id,split-forward,mdone,waveform,stat,dag,clock,runproute_time,maketst_err,run-psim,col,psim,app,PMU_Total,retime-exout,split-thread,VBB-alloc,runp2p_err,VPCU,merge,pir_sha,ag-dce,memelm,argout,gentst_err,VPMU,runp2p_pass,row,rundot,runhybrid_complete,runp2p_cycle,VMC,codegen,proute-algo,pmu-stage,prtime,MC,pmu-sram-size,DAG_Total,open,freq,dedicated-dag,runproute_err,dupra,dag-stage,runhybrid_deadlock,simfreq,routing-algo,reserve-pmu,runhybrid_err,MC_Total,debug,proute-seed,VPMU-alloc,OPS-FU,pcu-stage,time,runhybrid_cycle,runp2p_time,topo,VMC-alloc,runp2p_dram_power,VBB,pirArgs,vcLimit,igraph,link-prop,retime-local,tokenout,backend,bcread,split,split-algo,runhybrid_wbw,vec,runhybrid_dram_power,gentst_time,avgActive,lrange,mergeTime_ms,succeeded,proute-q,nn,maxActive,retime-glob,run-tst,genpir_err,mapping,VBB-split,vfifo,run-proute,scheduled,save,slink,VPMU-split,PMU,OPS-All,PCU,VAFG-split,fast,notFit,OPS-Prog FU,time-out,DAG,pattern,VDAG-alloc,VDAG,argin,VMC-split,dot,word,algo,module,VPCU-split,maketst_time,trace,vc,sr,reserve-pcu,OPS-Other,mem-tech,runp2p_deadlock,debug-tst,merge-forward,genpir,name,constprop,tungsten,VPCU-alloc,flit-width,load,spatial_sha,runhybrid_pass,OPS-Fix,runp2p_wbw,vdot,proute-opts,runhybrid_success,PCU_Total,OPS-Flt,VAFG
,2,bfs,True,False,True,False,48.9783,MyDesign,H-hop,True,False,1,,1,pirTest,hybrid,16,True,0,0,False,True,True,True,True,1000000000,,,False,20,False,NaivePageRankCSR_3,200,False,1,,,138,False,d3ea5c93,True,False,4,,9,True,20,True,False,2535,30,True,route_min_directed_valient,6,,30,65536,40,False,1000000000.0,False,,False,6,False,0.77kHz,dor,0,,40,True,0,9,,6,2020-01-22 22:48:45 -0800,,0:03.30,mesh,30,,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/pldi20/spatial, --fast=true",4,False,db,False,5,Tst,True,True,dfs,,16,,403.462442697,15.269185942262864,True,,True,4,False,93.17554240631164,False,False,,True,,4,False,False,False,4,9,21,,86,1,True,,,100,40,checkerboard,0,0,6,30,True,32,route_min_directed_valient,False,138,7:44.31,False,4,True,0,,DDR4,False,False,False,True,AccelMain,True,True,96,512,False,cba72708,,,0.201972,True,-i100 -p100 -t1 -d100,False,200,,1
,2,bfs,True,False,True,False,23.988,MyDesign,H-hop,True,False,1,,1,pirTest,hybrid,16,True,0,0,False,True,True,True,True,1000000000,,,False,20,False,NaivePageRankCSR_4,200,False,1,,,26,False,d3ea5c93,True,False,4,,3,True,20,True,False,16016,6,True,route_min_directed_valient,6,,6,65536,40,False,1000000000.0,False,,False,6,False,3.51kHz,dor,0,,40,True,0,3,,6,2020-01-22 22:48:45 -0800,,0:04.56,mesh,6,,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/pldi20/spatial, --fast=true",4,False,db,False,5,Tst,True,True,dfs,,16,,79.333411336,15.806577143786447,True,,True,4,False,91.10889110889111,False,False,,True,,4,False,False,False,4,3,4,,12,1,True,,,100,13,checkerboard,0,0,6,6,True,32,route_min_directed_valient,False,26,1:43.03,False,4,True,0,,DDR4,False,False,False,True,AccelMain,True,True,19,512,False,cba72708,,,0.0639361,True,-i100 -p100 -t1 -d100,False,200,,1
,2,bfs,True,False,True,False,19.0155,MyDesign,H-hop,True,False,1,,1,pirTest,hybrid,16,True,0,0,False,True,True,True,True,1000000000,,,False,20,False,NaivePageRank_0,200,False,1,,,31,False,d3ea5c93,True,False,4,,3,True,20,True,False,8118,6,True,route_min_directed_valient,6,,6,65536,40,False,1000000000.0,False,,False,6,False,3.25kHz,dor,0,,40,True,0,3,,6,2020-01-22 22:48:45 -0800,,0:02.50,mesh,6,,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/pldi20/spatial, --fast=true",4,False,db,False,5,Tst,True,True,dfs,,16,,95.397429692,9.746602200870493,True,,True,4,False,89.87435328898744,False,False,,True,,4,False,False,False,4,3,7,,18,1,True,,,100,9,checkerboard,0,0,6,6,True,32,route_min_directed_valient,False,31,2:08.23,False,4,True,0,,DDR4,False,False,False,True,AccelMain,True,True,20,512,False,cba72708,,,0.0630697,True,-i100 -p100 -t1 -d100,False,200,,1
,2,bfs,True,False,True,False,19.1464,MyDesign,H-hop,True,False,1,,1,pirTest,hybrid,16,True,0,0,False,True,True,True,True,1000000000,,,False,20,False,NaivePageRank_1,200,False,1,,,33,False,d3ea5c93,True,False,4,,3,True,20,True,False,7999,6,True,route_min_directed_valient,6,,6,65536,40,False,1000000000.0,False,,False,6,False,3.88kHz,dor,0,,40,True,0,3,,6,2020-01-22 22:48:45 -0800,,0:02.06,mesh,6,,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/pldi20/spatial, --fast=true",4,False,db,False,5,Tst,True,True,dfs,,16,,97.01899982,8.28046214110097,True,,True,4,False,91.21140142517815,False,False,,True,,4,False,False,False,4,3,7,,17,1,True,,,100,12,checkerboard,0,0,6,6,True,32,route_min_directed_valient,False,33,2:00.58,False,4,True,0,,DDR4,False,False,False,True,AccelMain,True,True,20,512,False,cba72708,,,0.064008,True,-i100 -p100 -t1 -d100,False,200,,1
,2,bfs,True,False,True,False,30.4741,MyDesign,H-hop,True,False,1,,1,pirTest,hybrid,16,True,0,0,False,True,True,True,True,1000000000,,,False,20,False,NaivePageRank_2,200,False,1,,,49,False,d3ea5c93,True,False,4,,3,True,20,True,False,4278,9,True,route_min_directed_valient,6,,9,65536,40,False,1000000000.0,False,,False,6,False,2.07kHz,dor,0,,40,True,0,3,,6,2020-01-22 22:48:45 -0800,,0:02.07,mesh,9,,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/pldi20/spatial, --fast=true",4,False,db,False,5,Tst,True,True,dfs,,16,,118.24766218,11.84190683014372,True,,True,4,False,85.64749883122954,False,False,,True,,4,False,False,False,4,3,9,,26,1,True,,,100,17,checkerboard,0,0,6,9,True,32,route_min_directed_valient,False,49,3:21.39,False,4,True,0,,DDR4,False,False,False,True,AccelMain,True,True,30,512,False,cba72708,,,0.119682,True,-i100 -p100 -t1 -d100,False,200,,1
,2,bfs,True,False,True,False,47.4828,MyDesign,H-hop,True,False,1,,1,pirTest,hybrid,16,True,0,0,False,True,True,True,True,1000000000,,,False,20,False,NaivePageRank_3,200,False,1,,,199,False,d3ea5c93,True,False,4,,9,True,20,True,False,1887,36,True,route_min_directed_valient,6,,36,65536,40,False,1000000000.0,False,,False,6,False,0.68kHz,dor,0,,40,True,0,9,,6,2020-01-22 22:48:45 -0800,,0:02.76,mesh,36,,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/pldi20/spatial, --fast=true",4,False,db,False,5,Tst,True,True,dfs,,16,,690.304222778,12.115676047564593,True,,True,4,False,87.01642819289879,False,False,,True,,4,False,False,False,4,9,40,,128,1,True,,,100,40,checkerboard,0,0,6,36,True,32,route_min_directed_valient,False,199,11:52.46,False,4,True,0,,DDR4,False,False,False,True,AccelMain,True,True,120,512,False,cba72708,,,0.27133,True,-i100 -p100 -t1 -d100,False,200,,1
,2,bfs,True,False,True,False,19.2437,MyDesign,H-hop,True,False,1,,1,pirTest,hybrid,16,True,0,0,False,True,True,True,True,1000000000,,,False,20,False,NaivePageRank_4,200,False,1,,,31,False,d3ea5c93,True,False,4,,3,True,20,True,False,15967,6,True,route_min_directed_valient,6,,6,65536,40,False,1000000000.0,False,,False,6,False,3.12kHz,dor,0,,40,True,0,3,,6,2020-01-22 22:48:45 -0800,,0:05.11,mesh,6,,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/pldi20/spatial, --fast=true",4,False,db,False,5,Tst,True,True,dfs,,16,,99.918948594,9.910544665038309,True,,True,4,False,91.3884887580635,False,False,,True,,4,False,False,False,4,3,8,,17,1,True,,,100,9,checkerboard,0,0,6,6,True,32,route_min_directed_valient,False,31,2:01.82,False,4,True,0,,DDR4,False,False,False,True,AccelMain,True,True,20,512,False,cba72708,,,0.0641323,True,-i100 -p100 -t1 -d100,False,200,,1
,2,bfs,True,False,True,False,,MyDesign,H-hop,False,False,1,,,pirTest,hybrid,16,False,,0,False,True,True,True,True,1000000000,,,False,20,False,OuterDRAMLock_0,,False,1,,,,False,d3ea5c93,True,False,4,"[[31mbug[0m] 14-MemoryLowering throw java.lang.IllegalArgumentException: requirement failed: size=0 and step=0, but both must be positive
",,,20,True,False,,,True,route_min_directed_valient,6,,,65536,,False,1000000000.0,False,,False,6,False,,dor,0,,,True,0,,,6,2020-01-22 22:48:45 -0800,,,mesh,,,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/pldi20/spatial, --fast=true",,False,db,False,5,Tst,True,True,dfs,,16,,4.269820225,,True,,False,4,False,,False,False,,True,,4,False,False,False,4,,,,,,True,,,100,,checkerboard,,,6,,True,32,,False,,,False,4,True,0,,DDR4,False,False,False,True,AccelMain,True,True,,512,False,cba72708,,,,True,-i100 -p100 -t1 -d100,False,,,
,2,bfs,True,False,True,False,,MyDesign,H-hop,False,False,1,,1,pirTest,hybrid,16,False,0,0,False,True,True,True,True,1000000000,,"src//Top.h:43:3: error: ‘SparseDRAMRMW’ does not name a type; did you mean ‘SparseDRAM’?
",False,20,False,OuterDRAMLock_1,200,False,1,1,,10,False,d3ea5c93,True,False,4,,,,20,True,False,,,True,route_min_directed_valient,6,,0,65536,40,False,1000000000.0,False,,False,6,False,,dor,0,,40,True,0,,,6,2020-01-22 22:48:45 -0800,,,mesh,,,1,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/pldi20/spatial, --fast=true",4,False,db,False,5,Tst,True,True,dfs,,16,,20.874753583,,True,,False,4,False,,False,False,,True,1,4,False,False,False,4,,8,,0,1,True,,,100,2,checkerboard,0,0,6,,True,32,route_min_directed_valient,False,10,0:06.08,False,4,True,0,,DDR4,False,False,False,True,AccelMain,True,True,10,512,False,cba72708,,,,True,-i100 -p100 -t1 -d100,False,200,,1
,2,bfs,True,False,True,False,0.0277537,MyDesign,H-hop,True,False,1,,1,pirTest,hybrid,16,True,0,0,False,True,True,True,True,1000000000,,,False,20,False,OuterLock_0,200,False,1,,,7,False,d3ea5c93,True,False,4,,2,,20,True,False,2306,1,True,route_min_directed_valient,6,,1,65536,40,False,1000000000.0,False,,False,6,False,3.72kHz,dor,0,,40,True,0,2,,6,2020-01-22 22:48:45 -0800,,0:00.62,mesh,1,,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/pldi20/spatial, --fast=true",4,False,db,False,5,Tst,True,True,dfs,,16,,20.673758849,1.4686325527609134,True,,True,4,False,2.7753686036426712,False,False,,True,,4,False,False,False,4,2,4,,1,1,True,,,100,4,checkerboard,0,0,6,1,True,32,route_min_directed_valient,False,7,0:34.10,False,4,True,0,,DDR4,False,False,False,True,AccelMain,True,True,7,512,False,cba72708,,,0.0277537,True,-i100 -p100 -t1 -d100,False,200,,1
,2,bfs,True,False,True,False,,MyDesign,H-hop,False,False,1,,1,pirTest,hybrid,16,False,0,0,False,True,True,True,True,1000000000,,"src//Top.h:69:33: error: wrong number of template arguments (9, should be 10)
",False,20,False,OuterLock_1,200,False,1,1,,14,False,d3ea5c93,True,False,4,,,,20,True,False,,1,True,route_min_directed_valient,6,,1,65536,40,False,1000000000.0,False,,False,6,False,,dor,0,,40,True,0,,,6,2020-01-22 22:48:45 -0800,,,mesh,1,,1,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/pldi20/spatial, --fast=true",4,False,db,False,5,Tst,True,True,dfs,,16,,26.768805182,,True,,False,4,False,,False,False,,True,1,4,False,False,False,4,,8,,0,1,True,,,100,6,checkerboard,0,0,6,1,True,32,route_min_directed_valient,False,14,0:06.97,False,4,True,0,,DDR4,False,False,False,True,AccelMain,True,True,14,512,False,cba72708,,,,True,-i100 -p100 -t1 -d100,False,200,,1
,2,bfs,True,False,True,False,0.901408,MyDesign,H-hop,True,False,1,,1,pirTest,hybrid,16,True,0,0,False,True,True,True,True,1000000000,,,False,20,False,OuterProduct_0,200,False,1,,,7,False,d3ea5c93,True,False,4,,3,True,20,True,False,4544,3,True,route_min_directed_valient,6,,3,65536,40,False,1000000000.0,False,,False,6,False,4.64kHz,dor,0,,40,True,0,3,,6,2020-01-22 22:48:45 -0800,,0:00.98,mesh,3,,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/pldi20/spatial, --fast=true",4,False,db,False,5,Tst,True,True,dfs,,16,,31.418360226,52.23963976164681,True,,True,4,False,90.14084507042253,False,False,,True,,4,False,False,False,4,3,3,,3,1,True,,,100,4,checkerboard,0,0,6,3,True,32,route_min_directed_valient,False,7,0:39.21,False,4,True,0,,DDR4,False,False,False,True,AccelMain,True,True,6,512,False,cba72708,,,57.6901,True,-i100 -p100 -t1 -d100,False,200,,1
,2,bfs,True,False,True,False,0.0622492,MyDesign,H-hop,True,False,1,,1,pirTest,hybrid,16,True,0,0,False,True,True,True,True,1000000000,,,False,20,False,OuterProduct_1,200,False,1,,,7,False,d3ea5c93,True,False,4,,3,True,20,True,False,65800,3,True,route_min_directed_valient,6,,3,65536,40,False,1000000000.0,False,,False,6,False,13.62kHz,dor,0,,40,True,0,3,,6,2020-01-22 22:48:45 -0800,,0:04.83,mesh,3,,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/pldi20/spatial, --fast=true",4,False,db,False,5,Tst,True,True,dfs,,16,,34.932286697,19.42287234042553,True,,True,4,False,99.59878419452887,False,False,,True,,4,False,False,False,4,3,3,,1,1,True,,,100,6,checkerboard,0,0,6,3,True,32,route_min_directed_valient,False,7,0:43.45,False,4,True,0,,DDR4,False,False,False,True,AccelMain,True,True,6,512,False,cba72708,,,3.98395,True,-i100 -p100 -t1 -d100,False,200,,1
,2,bfs,True,False,True,False,0.757924,MyDesign,H-hop,True,False,1,,1,pirTest,hybrid,16,True,0,0,False,True,True,True,True,1000000000,,,False,20,False,OuterProduct_10,200,False,1,,,29,False,d3ea5c93,True,False,4,,9,True,20,True,False,2871,9,True,route_min_directed_valient,6,,9,65536,40,False,1000000000.0,False,,False,6,False,1.59kHz,dor,0,,40,True,0,9,,6,2020-01-22 22:48:45 -0800,,0:01.81,mesh,9,,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/pldi20/spatial, --fast=true",4,False,db,False,5,Tst,True,True,dfs,,16,,104.342086074,39.96418651591066,True,,True,4,False,71.33402995471961,False,False,,True,,4,False,False,False,4,9,9,,17,1,True,,,100,12,checkerboard,0,0,6,9,True,32,route_min_directed_valient,False,29,1:45.32,False,4,True,0,,DDR4,False,False,False,True,AccelMain,True,True,22,512,False,cba72708,,,91.3076,True,-i100 -p100 -t1 -d100,False,200,,1
,2,bfs,True,False,True,False,0.765035,MyDesign,H-hop,True,False,1,,1,pirTest,hybrid,16,True,0,0,False,True,True,True,True,1000000000,,,False,20,False,OuterProduct_11,200,False,1,,,77,False,d3ea5c93,True,False,4,,21,True,20,True,False,2677,21,True,route_min_directed_valient,6,,21,65536,40,False,1000000000.0,False,,False,6,False,1.01kHz,dor,0,,40,True,0,21,,6,2020-01-22 22:48:45 -0800,,0:02.64,mesh,21,,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/pldi20/spatial, --fast=true",4,False,db,False,5,Tst,True,True,dfs,,16,,267.731662379,18.252178214822965,True,,True,4,False,28.688830780724693,False,False,,True,,4,False,False,False,4,21,21,,47,1,True,,,100,30,checkerboard,0,0,6,21,True,32,route_min_directed_valient,False,77,4:18.22,False,4,True,0,,DDR4,False,False,False,True,AccelMain,True,True,57,512,False,cba72708,,,97.9245,True,-i100 -p100 -t1 -d100,False,200,,1
,2,bfs,True,False,True,False,0.0852507,MyDesign,H-hop,True,False,1,,1,pirTest,hybrid,16,True,0,0,False,True,True,True,True,1000000000,,,False,20,False,OuterProduct_2,200,False,1,,,13,False,d3ea5c93,True,False,4,,5,True,20,True,False,33032,5,True,route_min_directed_valient,6,,5,65536,40,False,1000000000.0,False,,False,6,False,6.24kHz,dor,0,,40,True,0,5,,6,2020-01-22 22:48:45 -0800,,0:05.29,mesh,5,,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/pldi20/spatial, --fast=true",4,False,db,False,5,Tst,True,True,dfs,,16,,64.746033328,22.34566333311674,True,,True,4,False,99.20077500605474,False,False,,True,,4,False,False,False,4,5,5,,2,1,True,,,100,11,checkerboard,0,0,6,5,True,32,route_min_directed_valient,False,13,1:23.32,False,4,True,0,,DDR4,False,False,False,True,AccelMain,True,True,11,512,False,cba72708,,,7.93606,True,-i100 -p100 -t1 -d100,False,200,,1
,2,bfs,True,False,True,False,0.0658735,MyDesign,H-hop,True,False,1,,1,pirTest,hybrid,16,True,0,0,False,True,True,True,True,1000000000,,,False,20,False,OuterProduct_3,200,False,1,,,14,False,d3ea5c93,True,False,4,,6,True,20,True,False,33033,6,True,route_min_directed_valient,6,,6,65536,40,False,1000000000.0,False,,False,6,False,5.66kHz,dor,0,,40,True,0,6,,6,2020-01-22 22:48:45 -0800,,0:05.84,mesh,6,,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/pldi20/spatial, --fast=true",4,False,db,False,5,Tst,True,True,dfs,,16,,61.216537184,20.185743110644292,True,,True,4,False,99.19777192504465,False,False,,True,,4,False,False,False,4,6,6,,2,1,True,,,100,12,checkerboard,0,0,6,6,True,32,route_min_directed_valient,False,14,1:21.89,False,4,True,0,,DDR4,False,False,False,True,AccelMain,True,True,12,512,False,cba72708,,,7.93582,True,-i100 -p100 -t1 -d100,False,200,,1
,2,bfs,True,False,True,False,0.12301,MyDesign,H-hop,True,False,1,,1,pirTest,hybrid,16,True,0,0,False,True,True,True,True,1000000000,,,False,20,False,OuterProduct_4,200,False,1,,,26,False,d3ea5c93,True,False,4,,10,True,20,True,False,16649,10,True,route_min_directed_valient,6,,10,65536,40,False,1000000000.0,False,,False,6,False,2.86kHz,dor,0,,40,True,0,10,,6,2020-01-22 22:48:45 -0800,,0:05.82,mesh,10,,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/pldi20/spatial, --fast=true",4,False,db,False,5,Tst,True,True,dfs,,16,,109.344465655,22.721334614691575,True,,True,4,False,98.40831281158027,False,False,,True,,4,False,False,False,4,10,10,,4,1,True,,,100,22,checkerboard,0,0,6,10,True,32,route_min_directed_valient,False,26,2:07.92,False,4,True,0,,DDR4,False,False,False,True,AccelMain,True,True,22,512,False,cba72708,,,15.7453,True,-i100 -p100 -t1 -d100,False,200,,1
,2,bfs,True,False,True,False,0.883139,MyDesign,H-hop,True,False,1,,1,pirTest,hybrid,16,True,0,0,False,True,True,True,True,1000000000,,,False,20,False,OuterProduct_5,200,False,1,,,26,False,d3ea5c93,True,False,4,,10,True,20,True,False,2319,10,True,route_min_directed_valient,6,,10,65536,40,False,1000000000.0,False,,False,6,False,1.46kHz,dor,0,,40,True,0,10,,6,2020-01-22 22:48:45 -0800,,0:01.59,mesh,10,,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/pldi20/spatial, --fast=true",4,False,db,False,5,Tst,True,True,dfs,,16,,98.696123783,28.52933325119612,True,,True,4,False,44.156964208710654,False,False,,True,,4,False,False,False,4,10,10,,12,1,True,,,100,14,checkerboard,0,0,6,10,True,32,route_min_directed_valient,False,26,2:04.79,False,4,True,0,,DDR4,False,False,False,True,AccelMain,True,True,22,512,False,cba72708,,,113.042,True,-i100 -p100 -t1 -d100,False,200,,1
,2,bfs,True,False,True,False,1.0662,MyDesign,H-hop,True,False,1,,1,pirTest,hybrid,16,True,0,0,False,True,True,True,True,1000000000,,,False,20,False,OuterProduct_6,200,False,1,,,8,False,d3ea5c93,True,False,4,,3,True,20,True,False,4562,3,True,route_min_directed_valient,6,,3,65536,40,False,1000000000.0,False,,False,6,False,3.68kHz,dor,0,,40,True,0,3,,6,2020-01-22 22:48:45 -0800,,0:01.24,mesh,3,,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/pldi20/spatial, --fast=true",4,False,db,False,5,Tst,True,True,dfs,,16,,33.490488119,52.03352106026372,True,,True,4,False,89.7851819377466,False,False,,True,,4,False,False,False,4,3,3,,4,1,True,,,100,4,checkerboard,0,0,6,3,True,32,route_min_directed_valient,False,8,0:43.68,False,4,True,0,,DDR4,False,False,False,True,AccelMain,True,True,6,512,False,cba72708,,,57.4625,True,-i100 -p100 -t1 -d100,False,200,,1
,2,bfs,True,False,True,False,1.03924,MyDesign,H-hop,True,False,1,,1,pirTest,hybrid,16,True,0,0,False,True,True,True,True,1000000000,,,False,20,False,OuterProduct_7,200,False,1,,,15,False,d3ea5c93,True,False,4,,5,True,20,True,False,2956,5,True,route_min_directed_valient,6,,5,65536,40,False,1000000000.0,False,,False,6,False,2.01kHz,dor,0,,40,True,0,5,,6,2020-01-22 22:48:45 -0800,,0:01.47,mesh,5,,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/pldi20/spatial, --fast=true",4,False,db,False,5,Tst,True,True,dfs,,16,,60.445643391,43.72187431160902,True,,True,4,False,69.2828146143437,False,False,,True,,4,False,False,False,4,5,5,,8,1,True,,,100,7,checkerboard,0,0,6,5,True,32,route_min_directed_valient,False,15,1:19.08,False,4,True,0,,DDR4,False,False,False,True,AccelMain,True,True,11,512,False,cba72708,,,88.682,True,-i100 -p100 -t1 -d100,False,200,,1
,2,bfs,True,False,True,False,0.953284,MyDesign,H-hop,True,False,1,,1,pirTest,hybrid,16,True,0,0,False,True,True,True,True,1000000000,,,False,20,False,OuterProduct_8,200,False,1,,,15,False,d3ea5c93,True,False,4,,5,True,20,True,False,2954,5,True,route_min_directed_valient,6,,5,65536,40,False,1000000000.0,False,,False,6,False,1.89kHz,dor,0,,40,True,0,5,,6,2020-01-22 22:48:45 -0800,,0:01.56,mesh,5,,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/pldi20/spatial, --fast=true",4,False,db,False,5,Tst,True,True,dfs,,16,,62.439504241,43.75147612224654,True,,True,4,False,69.32972241029113,False,False,,True,,4,False,False,False,4,5,5,,8,1,True,,,100,7,checkerboard,0,0,6,5,True,32,route_min_directed_valient,False,15,1:23.90,False,4,True,0,,DDR4,False,False,False,True,AccelMain,True,True,11,512,False,cba72708,,,88.742,True,-i100 -p100 -t1 -d100,False,200,,1
,2,bfs,True,False,True,False,0.838824,MyDesign,H-hop,True,False,1,,1,pirTest,hybrid,16,True,0,0,False,True,True,True,True,1000000000,,,False,20,False,OuterProduct_9,200,False,1,,,21,False,d3ea5c93,True,False,4,,7,True,20,True,False,2823,7,True,route_min_directed_valient,6,,7,65536,40,False,1000000000.0,False,,False,6,False,1.91kHz,dor,0,,40,True,0,7,,6,2020-01-22 22:48:45 -0800,,0:01.48,mesh,7,,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/pldi20/spatial, --fast=true",4,False,db,False,5,Tst,True,True,dfs,,16,,84.031690632,34.97848469538858,True,,True,4,False,54.41020191285866,False,False,,True,,4,False,False,False,4,7,7,,11,1,True,,,100,10,checkerboard,0,0,6,7,True,32,route_min_directed_valient,False,21,1:34.43,False,4,True,0,,DDR4,False,False,False,True,AccelMain,True,True,17,512,False,cba72708,,,92.8601,True,-i100 -p100 -t1 -d100,False,200,,1
,2,bfs,True,False,True,False,2.04059,MyDesign,H-hop,True,False,1,,1,pirTest,hybrid,16,True,0,0,False,True,True,True,True,1000000000,,,False,20,False,SGD_0,200,False,1,,,16,False,d3ea5c93,True,False,4,,8,True,20,True,False,16309,3,True,route_min_directed_valient,6,,3,65536,40,False,1000000000.0,False,,False,6,False,4.8kHz,dor,0,,40,True,0,8,,6,2020-01-22 22:48:45 -0800,,0:03.40,mesh,3,,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/pldi20/spatial, --fast=true",4,False,db,False,5,Tst,True,True,dfs,,16,,74.770640167,12.831235231137127,True,,True,4,False,50.229934392053465,False,False,,True,,4,False,False,False,4,8,8,,7,1,True,,,100,9,checkerboard,0,0,6,3,True,32,route_min_directed_valient,False,16,1:43.05,False,4,True,0,,DDR4,False,False,False,True,AccelMain,True,True,9,512,False,cba72708,,,0.00784843,True,-i100 -p100 -t1 -d100,False,200,,1
