runp2p_wbw,proute-algo,save,OPS-Prog FU,pracc,runp2p_success,run-psim,module,spatial_sha,pmu-stage,runhybrid_err,psim-q,slink,VPMU,app,sr,gentst_err,MC,VBB-split,MC_Total,split,verbose,OPS-FU,flit-width,name,run-tst,dag-stage,OPS-Flt,genpir_err,split-algo,VMC,split-forward,open,debug-print,lrange,pcu-stage,time-out,VMC-split,tokenout,igraph,VMC-alloc,col,runp2p_deadlock,runhybrid_pass,VDAG-alloc,merge,pirArgs,succeeded,proute-seed,runp2p_err,simulate,freq,retime-exout,runhybrid_dram_power,time,project,argin,argout,run-proute,bcread,runp2p_dram_power,maketst_err,OPS-Fix,mergeTime_ms,VPCU,DAG_Total,stat,mapping,runhybrid_cycle,proute-opts,notFit,vfifo,mem-tech,runproute_time,VAFG,routing-algo,runhybrid_complete,VDAG-split,retime-glob,genpir,runhybrid_success,algo,retime-buffer-only,dag,runp2p_rbw,debug,mdone,prtime,simfreq,VBB,runhybrid_wbw,vlink,VAFG-alloc,VAFG-split,trace,pmu-sram-size,clock,dedicated-dag,OPS-All,PMU_Total,split-thread,topo,merge-algo,backend,PMU,PCU,vc,rundot,reserve-pcu,runhybrid_deadlock,OPS-Other,runp2p_complete,fast,retime-local,runp2p_time,runproute_err,rtelm,maxActive,codegen,runhybrid_time,link-prop,pir_sha,maketst_time,routing-cost,runhybrid_rbw,VPMU-alloc,ag-dce,merge-forward,proute-q,vcLimit,psim,dot,tungsten,scheduled,load,VPCU-split,fifo-depth,reserve-pmu,constprop,avgActive,runp2p_pass,runp2p_cycle,row,VPMU-split,DAG,pattern,word,start-id,gentst_time,dupra,vec,arch,net,VPCU-alloc,nn,VDAG,VBB-alloc,waveform,vdot,memelm,PCU_Total
0.0632411,route_min_directed_valient,True,,True,True,False,False,dee8c159,6,,1,4,3,NaivePageRankCSR_1,True,,6,,40,True,False,,512,AccelMain,False,6,,,dfs,6,False,False,True,True,6,100,6,5,False,6,20,False,,0,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",True,0,,False,1000000000.0,False,,2020-02-20 21:32:53 -0800,pirTest,6,4,False,True,,,,,28,40,True,True,,-i100 -p100 -t1 -d100,,4,DDR4,,1,dor,False,0,False,True,False,route_min_directed_valient,False,True,25.6522,True,True,,0.86kHz,,,2,1,1,False,65536,1000000000,False,,200,1,mesh,bfs,Tst,4,14,4,True,0,False,,True,True,False,0:09.42,,True,90.11857707509881,True,,db,e7db7627,5:27.81,H-hop,,3,True,False,4,4,False,True,True,False,False,28,16,0,True,12.16736372828385,True,8096,20,3,13,checkerboard,32,0,180.334481602,False,16,MyDesign,hybrid,19,False,0,,True,True,False,200
0.119292,route_min_directed_valient,True,,True,True,False,False,dee8c159,6,,1,4,3,NaivePageRankCSR_2,True,,10,,40,True,False,,512,AccelMain,False,6,,,dfs,10,False,False,True,True,6,100,10,5,False,10,20,False,,0,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",True,0,,False,1000000000.0,False,,2020-02-20 21:32:53 -0800,pirTest,6,4,False,True,,,,,46,40,True,True,,-i100 -p100 -t1 -d100,,4,DDR4,,1,dor,False,0,False,True,False,route_min_directed_valient,False,True,37.8751,True,True,,0.86kHz,,,2,1,1,False,65536,1000000000,False,,200,1,mesh,bfs,Tst,5,21,4,True,0,False,,True,True,False,0:04.97,,True,85.36812674743709,True,,db,e7db7627,3:51.66,H-hop,,3,True,False,4,4,False,True,True,False,False,46,16,0,True,16.29931655793725,True,4292,20,3,23,checkerboard,32,0,114.459885547,False,16,MyDesign,hybrid,32,False,0,,True,True,False,200
0.198373,route_min_directed_valient,True,,True,True,False,False,dee8c159,6,,1,4,9,NaivePageRankCSR_3,True,,30,,40,True,False,,512,AccelMain,False,6,,,dfs,30,False,False,True,True,6,100,30,5,False,30,20,False,,0,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",True,0,,False,1000000000.0,False,,2020-02-20 21:32:53 -0800,pirTest,6,4,False,True,,,,,138,40,True,True,,-i100 -p100 -t1 -d100,,4,DDR4,,1,dor,False,0,False,True,False,route_min_directed_valient,False,True,46.6672,True,True,,0.12kHz,,,2,1,1,False,65536,1000000000,False,,200,1,mesh,bfs,Tst,21,86,4,True,0,False,,True,True,False,0:21.99,,True,91.66989538938395,True,,db,e7db7627,15:58.00,H-hop,,9,True,False,4,4,False,True,True,False,False,138,16,0,True,15.006516149483993,True,2581,20,9,40,checkerboard,32,0,985.493999374,False,16,MyDesign,hybrid,96,False,0,,True,True,False,200
0.0638563,route_min_directed_valient,True,,True,True,False,False,dee8c159,6,,1,4,3,NaivePageRankCSR_4,True,,6,,40,True,False,,512,AccelMain,False,6,,,dfs,6,False,False,True,True,6,100,6,5,False,6,20,False,,0,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",True,0,,False,1000000000.0,False,,2020-02-20 21:32:53 -0800,pirTest,6,4,False,True,,,,,26,40,True,True,,-i100 -p100 -t1 -d100,,4,DDR4,,1,dor,False,0,False,True,False,route_min_directed_valient,False,True,24.7643,True,True,,0.98kHz,,,2,1,1,False,65536,1000000000,False,,200,1,mesh,bfs,Tst,5,11,4,True,0,False,,True,True,False,0:16.42,,True,90.99526066350711,True,,db,e7db7627,3:36.92,H-hop,,3,True,False,4,4,False,True,True,False,False,26,16,0,True,15.786863278553488,True,16036,20,3,13,checkerboard,32,0,85.057407009,False,16,MyDesign,hybrid,19,False,0,,True,True,False,200
0.0628915,route_min_directed_valient,True,,True,True,False,False,dee8c159,6,,1,4,3,NaivePageRank_0,True,,6,,40,True,False,,512,AccelMain,False,6,,,dfs,6,False,False,True,True,6,100,6,5,False,6,20,False,,0,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",True,0,,False,1000000000.0,False,,2020-02-20 21:32:53 -0800,pirTest,6,4,False,True,,,,,31,40,True,True,,-i100 -p100 -t1 -d100,,4,DDR4,,1,dor,False,0,False,True,False,route_min_directed_valient,False,True,18.3407,True,True,,3.77kHz,,,2,1,1,False,65536,1000000000,False,,200,1,mesh,bfs,Tst,7,18,4,True,0,False,,True,True,False,0:02.16,,True,89.62043974941653,True,,db,e7db7627,1:37.91,H-hop,,3,True,False,4,4,False,True,True,False,False,31,16,0,True,9.719066044302501,True,8141,20,3,9,checkerboard,32,0,69.281788613,False,16,MyDesign,hybrid,20,False,0,,True,True,False,200
0.064008,route_min_directed_valient,True,,True,True,False,False,dee8c159,6,,1,4,3,NaivePageRank_1,True,,6,,40,True,False,,512,AccelMain,False,6,,,dfs,6,False,False,True,True,6,100,6,5,False,6,20,False,,0,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",True,0,,False,1000000000.0,False,,2020-02-20 21:32:53 -0800,pirTest,6,4,False,True,,,,,33,40,True,True,,-i100 -p100 -t1 -d100,,4,DDR4,,1,dor,False,0,False,True,False,route_min_directed_valient,False,True,18.4583,True,True,,1.75kHz,,,2,1,1,False,65536,1000000000,False,,200,1,mesh,bfs,Tst,6,19,4,True,0,False,,True,True,False,0:04.56,,True,91.21140142517815,True,,db,e7db7627,2:59.10,H-hop,,3,True,False,4,4,False,True,True,False,False,33,16,0,True,8.28046214110097,True,7999,20,3,11,checkerboard,32,0,122.888577681,False,16,MyDesign,hybrid,20,False,0,,True,True,False,200
0.119682,route_min_directed_valient,True,,True,True,False,False,dee8c159,6,,1,4,3,NaivePageRank_2,True,,9,,40,True,False,,512,AccelMain,False,6,,,dfs,9,False,False,True,True,6,100,9,5,False,9,20,False,,0,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",True,0,,False,1000000000.0,False,,2020-02-20 21:32:53 -0800,pirTest,6,4,False,True,,,,,49,40,True,True,,-i100 -p100 -t1 -d100,,4,DDR4,,1,dor,False,0,False,True,False,route_min_directed_valient,False,True,30.4591,True,True,,0.61kHz,,,2,1,1,False,65536,1000000000,False,,200,1,mesh,bfs,Tst,10,24,4,True,0,False,,True,True,False,0:06.96,,True,85.64749883122954,True,,db,e7db7627,5:46.90,H-hop,,3,True,False,4,4,False,True,True,False,False,49,16,0,True,11.84190683014372,True,4278,20,3,18,checkerboard,32,0,241.343125444,False,16,MyDesign,hybrid,30,False,0,,True,True,False,200
0.268344,route_min_directed_valient,True,,True,True,False,False,dee8c159,6,,1,4,9,NaivePageRank_3,True,,36,,40,True,False,,512,AccelMain,False,6,,,dfs,36,False,False,True,True,6,100,36,5,False,36,20,False,,0,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",True,0,,False,1000000000.0,False,,2020-02-20 21:32:53 -0800,pirTest,6,4,False,True,,,,,198,40,True,True,,-i100 -p100 -t1 -d100,,4,DDR4,,1,dor,False,0,False,True,False,route_min_directed_valient,False,True,42.935,True,True,,0.12kHz,,,2,1,1,False,65536,1000000000,False,,200,1,mesh,bfs,Tst,39,128,4,True,0,False,,True,True,False,0:15.34,,True,86.11111111111111,True,,db,e7db7627,23:24.83,H-hop,,9,True,False,4,4,False,True,True,False,False,198,16,0,True,12.02125989342347,True,1908,20,9,40,checkerboard,32,0,1710.612284008,False,16,MyDesign,hybrid,120,False,0,,True,True,False,200
0.06402,route_min_directed_valient,True,,True,True,False,False,dee8c159,6,,1,4,3,NaivePageRank_4,True,,6,,40,True,False,,512,AccelMain,False,6,,,dfs,6,False,False,True,True,6,100,6,5,False,6,20,False,,0,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",True,0,,False,1000000000.0,False,,2020-02-20 21:32:53 -0800,pirTest,6,4,False,True,,,,,31,40,True,True,,-i100 -p100 -t1 -d100,,4,DDR4,,1,dor,False,0,False,True,False,route_min_directed_valient,False,True,18.5938,True,True,,1.01kHz,,,2,1,1,False,65536,1000000000,False,,200,1,mesh,bfs,Tst,7,18,4,True,0,False,,True,True,False,0:15.81,,True,91.22850890903408,True,,db,e7db7627,4:55.73,H-hop,,3,True,False,4,4,False,True,True,False,False,31,16,0,True,9.893195790351152,True,15995,20,3,9,checkerboard,32,0,138.308914277,False,16,MyDesign,hybrid,20,False,0,,True,True,False,200
0.0277537,route_min_directed_valient,True,,True,True,False,False,dee8c159,6,,1,4,2,OuterLock_0,True,,1,,40,True,False,,512,AccelMain,False,6,,,dfs,1,False,False,True,True,6,100,1,5,False,1,20,False,,0,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",True,0,,False,1000000000.0,False,,2020-02-20 21:32:53 -0800,pirTest,6,4,False,True,,,,,7,40,True,True,,-i100 -p100 -t1 -d100,,4,DDR4,,1,dor,False,0,False,True,False,route_min_directed_valient,False,True,0.0277537,True,True,,1.75kHz,,,2,1,1,False,65536,1000000000,False,,200,1,mesh,bfs,Tst,4,1,4,True,0,False,,True,True,False,0:01.32,,True,2.7753686036426712,True,,db,e7db7627,0:39.47,H-hop,,2,True,False,4,4,False,True,True,False,False,7,16,0,True,1.4686325527609134,,2306,20,2,4,checkerboard,32,0,35.468055135,False,16,MyDesign,hybrid,7,False,0,,True,True,False,200
57.4625,route_min_directed_valient,True,,True,True,False,False,dee8c159,6,,1,4,3,OuterProduct_0,True,,3,,40,True,False,,512,AccelMain,False,6,,,dfs,3,False,False,True,True,6,100,3,5,False,3,20,False,,0,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",True,0,,False,1000000000.0,False,,2020-02-20 21:32:53 -0800,pirTest,6,4,False,True,,,,,7,40,True,True,,-i100 -p100 -t1 -d100,,4,DDR4,,1,dor,False,0,False,True,False,route_min_directed_valient,False,True,0.897852,True,True,,1.59kHz,,,2,1,1,False,65536,1000000000,False,,200,1,mesh,bfs,Tst,3,3,4,True,0,False,,True,True,False,0:02.87,,True,89.7851819377466,True,,db,e7db7627,1:11.83,H-hop,,3,True,False,4,4,False,True,True,False,False,7,16,0,True,52.03352106026372,True,4562,20,3,4,checkerboard,32,0,31.582260293,False,16,MyDesign,hybrid,6,False,0,,True,True,False,200
3.98347,route_min_directed_valient,True,,True,True,False,False,dee8c159,6,,1,4,3,OuterProduct_1,True,,3,,40,True,False,,512,AccelMain,False,6,,,dfs,3,False,False,True,True,6,100,3,5,False,3,20,False,,0,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",True,0,,False,1000000000.0,False,,2020-02-20 21:32:53 -0800,pirTest,6,4,False,True,,,,,7,40,True,True,,-i100 -p100 -t1 -d100,,4,DDR4,,1,dor,False,0,False,True,False,route_min_directed_valient,False,True,0.0622417,True,True,,6.95kHz,,,2,1,1,False,65536,1000000000,False,,200,1,mesh,bfs,Tst,3,1,4,True,0,False,,True,True,False,0:09.47,,True,99.58667639192804,True,,db,e7db7627,1:34.01,H-hop,,3,True,False,4,4,False,True,True,False,False,7,16,0,True,19.42051118405057,True,65808,20,3,6,checkerboard,32,0,47.490147729,False,16,MyDesign,hybrid,6,False,0,,True,True,False,200
89.8369,route_min_directed_valient,True,,True,True,False,False,dee8c159,6,,1,4,9,OuterProduct_10,True,,9,,40,True,False,,512,AccelMain,False,6,,,dfs,9,False,False,True,True,6,100,9,5,False,9,20,False,,0,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",True,0,,False,1000000000.0,False,,2020-02-20 21:32:53 -0800,pirTest,6,4,False,True,,,,,29,40,True,True,,-i100 -p100 -t1 -d100,,4,DDR4,,1,dor,False,0,False,True,False,route_min_directed_valient,False,True,0.745716,True,True,,0.85kHz,,,2,1,1,False,65536,1000000000,False,,200,1,mesh,bfs,Tst,9,17,4,True,0,False,,True,True,False,0:03.44,,True,70.18505825908156,True,,db,e7db7627,2:54.80,H-hop,,9,True,False,4,4,False,True,True,False,False,29,16,0,True,39.31433542468498,True,2918,20,9,12,checkerboard,32,0,237.272657593,False,16,MyDesign,hybrid,22,False,0,,True,True,False,200
99.7884,route_min_directed_valient,True,,True,True,False,False,dee8c159,6,,1,4,21,OuterProduct_11,True,,21,,40,True,False,,512,AccelMain,False,6,,,dfs,21,False,False,True,True,6,100,21,5,False,21,20,False,,0,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",True,0,,False,1000000000.0,False,,2020-02-20 21:32:53 -0800,pirTest,6,4,False,True,,,,,77,40,True,True,,-i100 -p100 -t1 -d100,,4,DDR4,,1,dor,False,0,False,True,False,route_min_directed_valient,False,True,0.779596,True,True,,0.22kHz,,,2,1,1,False,65536,1000000000,False,,200,1,mesh,bfs,Tst,21,47,4,True,0,False,,True,True,False,0:11.87,,True,29.23486867148839,True,,db,e7db7627,5:06.77,H-hop,,21,True,False,4,4,False,True,True,False,False,77,16,0,True,18.432082634595005,True,2627,20,21,30,checkerboard,32,0,440.725621259,False,16,MyDesign,hybrid,57,False,0,,True,True,False,200
7.93462,route_min_directed_valient,True,,True,True,False,False,dee8c159,6,,1,4,5,OuterProduct_2,True,,5,,40,True,False,,512,AccelMain,False,6,,,dfs,5,False,False,True,True,6,100,5,5,False,5,20,False,,0,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",True,0,,False,1000000000.0,False,,2020-02-20 21:32:53 -0800,pirTest,6,4,False,True,,,,,13,40,True,True,,-i100 -p100 -t1 -d100,,4,DDR4,,1,dor,False,0,False,True,False,route_min_directed_valient,False,True,0.0852352,True,True,,2.21kHz,,,2,1,1,False,65536,1000000000,False,,200,1,mesh,bfs,Tst,5,2,4,True,0,False,,True,True,False,0:14.97,,True,99.18275924692777,True,,db,e7db7627,2:08.06,H-hop,,5,True,False,4,4,False,True,True,False,False,13,16,0,True,22.341605158287795,True,33038,20,5,11,checkerboard,32,0,55.642365634,False,16,MyDesign,hybrid,11,False,0,,True,True,False,200
7.93462,route_min_directed_valient,True,,True,True,False,False,dee8c159,6,,1,4,6,OuterProduct_3,True,,6,,40,True,False,,512,AccelMain,False,6,,,dfs,6,False,False,True,True,6,100,6,5,False,6,20,False,,0,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",True,0,,False,1000000000.0,False,,2020-02-20 21:32:53 -0800,pirTest,6,4,False,True,,,,,14,40,True,True,,-i100 -p100 -t1 -d100,,4,DDR4,,1,dor,False,0,False,True,False,route_min_directed_valient,False,True,0.0658636,True,True,,2.25kHz,,,2,1,1,False,65536,1000000000,False,,200,1,mesh,bfs,Tst,6,2,4,True,0,False,,True,True,False,0:14.68,,True,99.18275924692777,True,,db,e7db7627,2:54.74,H-hop,,6,True,False,4,4,False,True,True,False,False,14,16,0,True,20.182688182514468,True,33038,20,6,12,checkerboard,32,0,113.396863907,False,16,MyDesign,hybrid,12,False,0,,True,True,False,200
15.7453,route_min_directed_valient,True,,True,True,False,False,dee8c159,6,,1,4,10,OuterProduct_4,True,,10,,40,True,False,,512,AccelMain,False,6,,,dfs,10,False,False,True,True,6,100,10,5,False,10,20,False,,0,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",True,0,,False,1000000000.0,False,,2020-02-20 21:32:53 -0800,pirTest,6,4,False,True,,,,,26,40,True,True,,-i100 -p100 -t1 -d100,,4,DDR4,,1,dor,False,0,False,True,False,route_min_directed_valient,False,True,0.12301,True,True,,0.55kHz,,,2,1,1,False,65536,1000000000,False,,200,1,mesh,bfs,Tst,10,4,4,True,0,False,,True,True,False,0:30.16,,True,98.40831281158027,True,,db,e7db7627,3:42.84,H-hop,,10,True,False,4,4,False,True,True,False,False,26,16,0,True,22.721334614691575,True,16649,20,10,22,checkerboard,32,0,159.689757655,False,16,MyDesign,hybrid,22,False,0,,True,True,False,200
111.267,route_min_directed_valient,True,,True,True,False,False,dee8c159,6,,1,4,10,OuterProduct_5,True,,10,,40,True,False,,512,AccelMain,False,6,,,dfs,10,False,False,True,True,6,100,10,5,False,10,20,False,,0,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",True,0,,False,1000000000.0,False,,2020-02-20 21:32:53 -0800,pirTest,6,4,False,True,,,,,26,40,True,True,,-i100 -p100 -t1 -d100,,4,DDR4,,1,dor,False,0,False,True,False,route_min_directed_valient,False,True,0.86927,True,True,,0.27kHz,,,2,1,1,False,65536,1000000000,False,,200,1,mesh,bfs,Tst,10,12,4,True,0,False,,True,True,False,0:08.70,,True,43.463497453310694,True,,db,e7db7627,4:13.54,H-hop,,10,True,False,4,4,False,True,True,False,False,26,16,0,True,28.08129193952623,True,2356,20,10,14,checkerboard,32,0,155.175722356,False,16,MyDesign,hybrid,22,False,0,,True,True,False,200
57.3494,route_min_directed_valient,True,,True,True,False,False,dee8c159,6,,1,4,3,OuterProduct_6,True,,3,,40,True,False,,512,AccelMain,False,6,,,dfs,3,False,False,True,True,6,100,3,5,False,3,20,False,,0,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",True,0,,False,1000000000.0,False,,2020-02-20 21:32:53 -0800,pirTest,6,4,False,True,,,,,8,40,True,True,,-i100 -p100 -t1 -d100,,4,DDR4,,1,dor,False,0,False,True,False,route_min_directed_valient,False,True,0.896084,True,True,,1.74kHz,,,2,1,1,False,65536,1000000000,False,,200,1,mesh,bfs,Tst,3,4,4,True,0,False,,True,True,False,0:02.63,,True,89.60840078757383,True,,db,e7db7627,0:53.01,H-hop,,3,True,False,4,4,False,True,True,False,False,8,16,0,True,51.93107046093264,True,4571,20,3,4,checkerboard,32,0,40.800346481,False,16,MyDesign,hybrid,6,False,0,,True,True,False,200
88.5921,route_min_directed_valient,True,,True,True,False,False,dee8c159,6,,1,4,5,OuterProduct_7,True,,5,,40,True,False,,512,AccelMain,False,6,,,dfs,5,False,False,True,True,6,100,5,5,False,5,20,False,,0,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",True,0,,False,1000000000.0,False,,2020-02-20 21:32:53 -0800,pirTest,6,4,False,True,,,,,15,40,True,True,,-i100 -p100 -t1 -d100,,4,DDR4,,1,dor,False,0,False,True,False,route_min_directed_valient,False,True,0.951673,True,True,,0.34kHz,,,2,1,1,False,65536,1000000000,False,,200,1,mesh,bfs,Tst,5,8,4,True,0,False,,True,True,False,0:08.65,,True,69.2125718148023,True,,db,e7db7627,3:13.78,H-hop,,5,True,False,4,4,False,True,True,False,False,15,16,0,True,43.67754662558847,True,2959,20,5,7,checkerboard,32,0,100.439426523,False,16,MyDesign,hybrid,11,False,0,,True,True,False,200
88.682,route_min_directed_valient,True,,True,True,False,False,dee8c159,6,,1,4,5,OuterProduct_8,True,,5,,40,True,False,,512,AccelMain,False,6,,,dfs,5,False,False,True,True,6,100,5,5,False,5,20,False,,0,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",True,0,,False,1000000000.0,False,,2020-02-20 21:32:53 -0800,pirTest,6,4,False,True,,,,,15,40,True,True,,-i100 -p100 -t1 -d100,,4,DDR4,,1,dor,False,0,False,True,False,route_min_directed_valient,False,True,0.952639,True,True,,0.93kHz,,,2,1,1,False,65536,1000000000,False,,200,1,mesh,bfs,Tst,5,8,4,True,0,False,,True,True,False,0:03.17,,True,69.2828146143437,True,,db,e7db7627,1:44.38,H-hop,,5,True,False,4,4,False,True,True,False,False,15,16,0,True,43.72187431160902,True,2956,20,5,7,checkerboard,32,0,100.509213707,False,16,MyDesign,hybrid,11,False,0,,True,True,False,200
79.4135,route_min_directed_valient,True,,True,True,False,False,dee8c159,6,,1,4,7,OuterProduct_9,True,,7,,40,True,False,,512,AccelMain,False,6,,,dfs,7,False,False,True,True,6,100,7,5,False,7,20,False,,0,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",True,0,,False,1000000000.0,False,,2020-02-20 21:32:53 -0800,pirTest,6,4,False,True,,,,,21,40,True,True,,-i100 -p100 -t1 -d100,,4,DDR4,,1,dor,False,0,False,True,False,route_min_directed_valient,False,True,0.717358,True,True,,0.74kHz,,,2,1,1,False,65536,1000000000,False,,200,1,mesh,bfs,Tst,7,11,4,True,0,False,,True,True,False,0:04.47,,True,46.531354135110575,True,,db,e7db7627,4:41.23,H-hop,,7,True,False,4,4,False,True,True,False,False,21,16,0,True,29.913439047283237,True,3301,20,7,10,checkerboard,32,0,196.448796258,False,16,MyDesign,hybrid,17,False,0,,True,True,False,200
0.00784843,route_min_directed_valient,True,,True,True,False,False,dee8c159,6,,1,4,8,SGD_0,True,,3,,40,True,False,,512,AccelMain,False,6,,,dfs,3,False,False,True,True,6,100,3,5,False,3,20,False,,0,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",True,0,,False,1000000000.0,False,,2020-02-20 21:32:53 -0800,pirTest,6,4,False,True,,,,,16,40,True,True,,-i100 -p100 -t1 -d100,,4,DDR4,,1,dor,False,0,False,True,False,route_min_directed_valient,False,True,2.04059,True,True,,3.2kHz,,,2,1,1,False,65536,1000000000,False,,200,1,mesh,bfs,Tst,8,7,4,True,0,False,,True,True,False,0:05.10,,True,50.229934392053465,True,,db,e7db7627,2:40.46,H-hop,,8,True,False,4,4,False,True,True,False,False,16,16,0,True,12.831235231137127,True,16309,20,8,9,checkerboard,32,0,92.859779406,False,16,MyDesign,hybrid,9,False,0,,True,True,False,200
0.014733,route_min_directed_valient,True,,True,True,False,False,dee8c159,6,,1,4,10,SGD_1,True,,3,,40,True,False,,512,AccelMain,False,6,,,dfs,3,False,False,True,True,6,100,3,5,False,3,20,False,,0,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",True,0,,False,1000000000.0,False,,2020-02-20 21:32:53 -0800,pirTest,6,4,False,True,,,,,21,40,True,True,,-i100 -p100 -t1 -d100,,4,DDR4,,1,dor,False,0,False,True,False,route_min_directed_valient,False,True,3.83057,True,True,,1.96kHz,,,2,1,1,False,65536,1000000000,False,,200,1,mesh,bfs,Tst,10,11,4,True,0,False,,True,True,False,0:04.44,,True,47.14548802946593,True,,db,e7db7627,3:16.26,H-hop,,9,True,False,4,4,False,True,True,False,False,21,16,0,True,12.682723296500921,True,8688,20,10,10,checkerboard,32,0,153.635322993,False,16,MyDesign,hybrid,10,False,0,,True,True,False,200
