retime-local,run-proute,MC,VPCU,pir_sha,simulate,routing-algo,waveform,runp2p_success,reserve-pmu,dot,vdot,OPS-Other,runp2p_err,retime-glob,spatial_sha,run-psim,PCU,VAFG-split,runp2p_dram_power,VPMU,project,runproute_err,name,stat,VPMU-split,merge-forward,VMC-alloc,module,debug-print,tungsten,VDAG-alloc,mem-tech,proute-q,open,runp2p_cycle,ag-dce,VAFG,runhybrid_deadlock,run-tst,link-prop,DAG,OPS-FU,DAG_Total,runhybrid_complete,gentst_err,bcread,load,vec,pirArgs,vc,constprop,runhybrid_dram_power,VMC-split,vfifo,memelm,flit-width,vcLimit,retime-buffer-only,simfreq,OPS-Fix,start-id,pmu-stage,runproute_time,nn,VPCU-split,maketst_err,fast,pracc,scheduled,mergeTime_ms,VAFG-alloc,merge,runp2p_complete,OPS-Flt,VPMU-alloc,runp2p_deadlock,MC_Total,arch,rundot,maxActive,VDAG,app,dag-stage,net,maketst_time,split-thread,vlink,gentst_time,PCU_Total,runhybrid_rbw,mdone,runp2p_time,col,rtelm,runhybrid_pass,runhybrid_success,save,proute-algo,time,debug,avgActive,pcu-stage,routing-cost,runhybrid_time,proute-opts,sr,word,merge-algo,dupra,dag,row,codegen,VMC,dedicated-dag,algo,time-out,pattern,trace,notFit,backend,freq,split-forward,PMU,VDAG-split,OPS-Prog FU,psim-q,succeeded,split,fifo-depth,topo,genpir,genpir_err,OPS-All,runhybrid_cycle,runp2p_pass,runhybrid_err,runp2p_wbw,clock,lrange,argin,mapping,psim,runp2p_rbw,reserve-pcu,slink,pmu-sram-size,prtime,VPCU-alloc,retime-exout,PMU_Total,verbose,igraph,proute-seed,tokenout,runhybrid_wbw,argout,split-algo
False,False,30,138,c3832f82,False,dor,True,True,0,True,True,,,False,28cdff47,False,86,1,,9,pirTest,,AccelMain,True,9,False,30,False,True,True,0,DDR4,4,False,2516,True,1,False,False,db,40,,40,False,,True,False,16,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",4,True,,30,4,False,512,4,False,0.16kHz,,0,6,,False,138,,True,True,False,,1,False,True,,9,False,40,MyDesign,True,94.35612082670906,0,NaivePageRankCSR_3,6,hybrid,7:29.05,1,2,565.617025584,200,,True,0:16.08,20,True,,False,True,route_min_directed_valient,2020-02-19 00:19:44 -0800,True,15.408883147853736,6,H-hop,,-i100 -p100 -t1 -d100,True,32,bfs,False,True,20,True,30,False,route_min_directed_valient,100,checkerboard,False,,Tst,1000000000.0,False,21,0,,1,True,True,16,mesh,True,,,,True,,0.203498,1000000000,True,6,True,False,47.3132,0,4,65536,,96,False,200,False,False,0,5,,4,dfs
False,False,6,26,c3832f82,False,dor,True,True,0,True,True,,,False,28cdff47,False,10,1,,3,pirTest,,AccelMain,True,3,False,6,False,True,True,0,DDR4,4,False,16034,True,1,False,False,db,14,,40,False,,True,False,16,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",4,True,,6,4,False,512,4,False,1.39kHz,,0,6,,False,26,,True,True,False,,1,False,True,,3,False,40,MyDesign,True,91.00661095172758,0,NaivePageRankCSR_4,6,hybrid,3:02.56,1,2,115.499801515,200,,True,0:11.52,20,True,,False,True,route_min_directed_valient,2020-02-19 00:19:44 -0800,True,15.788832451969798,6,H-hop,,-i100 -p100 -t1 -d100,True,32,bfs,False,True,20,True,6,False,route_min_directed_valient,100,checkerboard,False,,Tst,1000000000.0,False,5,0,,1,True,True,16,mesh,True,,,,True,,0.0638643,1000000000,True,6,True,False,24.7833,0,4,65536,,19,False,200,False,False,0,5,,4,dfs
False,False,6,31,c3832f82,False,dor,True,True,0,True,True,,,False,28cdff47,False,19,1,,3,pirTest,,AccelMain,True,3,False,6,False,True,True,0,DDR4,4,False,8141,True,1,False,False,db,9,,40,False,,True,False,16,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",4,True,,6,4,False,512,4,False,2.95kHz,,0,6,,False,31,,True,True,False,,1,False,True,,3,False,40,MyDesign,True,89.62043974941653,0,NaivePageRank_0,6,hybrid,1:54.25,1,2,65.232070566,200,,True,0:02.76,20,True,,False,True,route_min_directed_valient,2020-02-19 00:19:44 -0800,True,9.719066044302501,6,H-hop,,-i100 -p100 -t1 -d100,True,32,bfs,False,True,20,True,6,False,route_min_directed_valient,100,checkerboard,False,,Tst,1000000000.0,False,6,0,,1,True,True,16,mesh,True,,,,True,,0.0628915,1000000000,True,6,True,False,18.3407,0,4,65536,,20,False,200,False,False,0,5,,4,dfs
False,False,6,33,c3832f82,False,dor,True,True,0,True,True,,,False,28cdff47,False,18,1,,3,pirTest,,AccelMain,True,3,False,6,False,True,True,0,DDR4,4,False,7999,True,1,False,False,db,11,,40,False,,True,False,16,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",4,True,,6,4,False,512,4,False,1.9kHz,,0,6,,False,33,,True,True,False,,1,False,True,,3,False,40,MyDesign,True,91.21140142517815,0,NaivePageRank_1,6,hybrid,2:31.47,1,2,105.738785713,200,,True,0:04.21,20,True,,False,True,route_min_directed_valient,2020-02-19 00:19:44 -0800,True,8.28046214110097,6,H-hop,,-i100 -p100 -t1 -d100,True,32,bfs,False,True,20,True,6,False,route_min_directed_valient,100,checkerboard,False,,Tst,1000000000.0,False,7,0,,1,True,True,16,mesh,True,,,,True,,0.064008,1000000000,True,6,True,False,19.0344,0,4,65536,,20,False,200,False,False,0,5,,4,dfs
False,False,9,49,c3832f82,False,dor,True,True,0,True,True,,,False,28cdff47,False,26,1,,3,pirTest,,AccelMain,True,3,False,9,False,True,True,0,DDR4,4,False,4278,True,1,False,False,db,17,,40,False,,True,False,16,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",4,True,,9,4,False,512,4,False,1.19kHz,,0,6,,False,49,,True,True,False,,1,False,True,,3,False,40,MyDesign,True,85.64749883122954,0,NaivePageRank_2,6,hybrid,5:09.09,1,2,149.52890504,200,,True,0:03.58,20,True,,False,True,route_min_directed_valient,2020-02-19 00:19:44 -0800,True,11.84190683014372,6,H-hop,,-i100 -p100 -t1 -d100,True,32,bfs,False,True,20,True,9,False,route_min_directed_valient,100,checkerboard,False,,Tst,1000000000.0,False,9,0,,1,True,True,16,mesh,True,,,,True,,0.119682,1000000000,True,6,True,False,30.489,0,4,65536,,30,False,200,False,False,0,5,,4,dfs
False,False,36,199,c3832f82,False,dor,True,True,0,True,True,,,False,28cdff47,False,127,1,,9,pirTest,,AccelMain,True,9,False,36,False,True,True,0,DDR4,4,False,1896,True,1,False,False,db,40,,40,False,,True,False,16,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",4,True,,36,4,False,512,4,False,0.39kHz,,0,6,,False,199,,True,True,False,,1,False,True,,9,False,40,MyDesign,True,87.07805907172995,0,NaivePageRank_3,6,hybrid,10:31.10,1,2,813.453069849,200,,True,0:04.92,20,True,,False,True,route_min_directed_valient,2020-02-19 00:19:44 -0800,True,12.095639943741212,6,H-hop,,-i100 -p100 -t1 -d100,True,32,bfs,False,True,20,True,36,False,route_min_directed_valient,100,checkerboard,False,,Tst,1000000000.0,False,41,0,,1,True,True,16,mesh,True,,,,True,,0.270042,1000000000,True,6,True,False,47.4599,0,4,65536,,120,False,200,False,False,0,5,,4,dfs
False,False,6,31,c3832f82,False,dor,True,True,0,True,True,,,False,28cdff47,False,18,1,,3,pirTest,,AccelMain,True,3,False,6,False,True,True,0,DDR4,4,False,15998,True,1,False,False,db,9,,40,False,,True,False,16,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",4,True,,6,4,False,512,4,False,1.36kHz,,0,6,,False,31,,True,True,False,,1,False,True,,3,False,40,MyDesign,True,91.21140142517815,0,NaivePageRank_4,6,hybrid,2:31.46,1,2,87.530694136,200,,True,0:11.73,20,True,,False,True,route_min_directed_valient,2020-02-19 00:19:44 -0800,True,9.891340584239698,6,H-hop,,-i100 -p100 -t1 -d100,True,32,bfs,False,True,20,True,6,False,route_min_directed_valient,100,checkerboard,False,,Tst,1000000000.0,False,7,0,,1,True,True,16,mesh,True,,,,True,,0.064008,1000000000,True,6,True,False,18.6663,0,4,65536,,20,False,200,False,False,0,5,,4,dfs
False,False,1,7,c3832f82,False,dor,True,True,0,True,True,,,False,28cdff47,False,1,1,,2,pirTest,,AccelMain,True,2,False,1,False,True,True,0,DDR4,4,False,2306,True,1,False,False,db,4,,40,False,,True,False,16,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",4,True,,1,4,False,512,4,False,2.16kHz,,0,6,,False,7,,True,True,False,,1,False,True,,2,False,40,MyDesign,True,2.7753686036426712,0,OuterLock_0,6,hybrid,0:36.23,1,2,19.94924027,200,,True,0:01.07,20,True,,False,True,route_min_directed_valient,2020-02-19 00:19:44 -0800,True,1.4686325527609134,6,H-hop,,-i100 -p100 -t1 -d100,True,32,bfs,False,True,20,True,1,False,route_min_directed_valient,100,checkerboard,False,,Tst,1000000000.0,False,4,0,,1,True,True,16,mesh,True,,,,,,0.0277537,1000000000,True,6,True,False,0.0277537,0,4,65536,,7,False,200,False,False,0,5,,4,dfs
False,False,3,7,c3832f82,False,dor,True,True,0,True,True,,,False,28cdff47,False,3,1,,3,pirTest,,AccelMain,True,3,False,3,False,True,True,0,DDR4,4,False,4560,True,1,False,False,db,4,,40,False,,True,False,16,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",4,True,,3,4,False,512,4,False,2.39kHz,,0,6,,False,7,,True,True,False,,1,False,True,,3,False,40,MyDesign,True,89.82456140350877,0,OuterProduct_0,6,hybrid,0:36.35,1,2,29.51060677,200,,True,0:01.91,20,True,,False,True,route_min_directed_valient,2020-02-19 00:19:44 -0800,True,52.056342780026995,6,H-hop,,-i100 -p100 -t1 -d100,True,32,bfs,False,True,20,True,3,False,route_min_directed_valient,100,checkerboard,False,,Tst,1000000000.0,False,3,0,,1,True,True,16,mesh,True,,,,True,,57.4877,1000000000,True,6,True,False,0.898246,0,4,65536,,6,False,200,False,False,0,5,,4,dfs
False,False,3,7,c3832f82,False,dor,True,True,0,True,True,,,False,28cdff47,False,1,1,,3,pirTest,,AccelMain,True,3,False,3,False,True,True,0,DDR4,4,False,65800,True,1,False,False,db,6,,40,False,,True,False,16,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",4,True,,3,4,False,512,4,False,4.45kHz,,0,6,,False,7,,True,True,False,,1,False,True,,3,False,40,MyDesign,True,99.59878419452887,0,OuterProduct_1,6,hybrid,0:57.06,1,2,25.126627711,200,,True,0:14.77,20,True,,False,True,route_min_directed_valient,2020-02-19 00:19:44 -0800,True,19.42287234042553,6,H-hop,,-i100 -p100 -t1 -d100,True,32,bfs,False,True,20,True,3,False,route_min_directed_valient,100,checkerboard,False,,Tst,1000000000.0,False,3,0,,1,True,True,16,mesh,True,,,,True,,3.98395,1000000000,True,6,True,False,0.0622492,0,4,65536,,6,False,200,False,False,0,5,,4,dfs
False,False,9,29,c3832f82,False,dor,True,True,0,True,True,,,False,28cdff47,False,17,1,,9,pirTest,,AccelMain,True,9,False,9,False,True,True,0,DDR4,4,False,2955,True,1,False,False,db,12,,40,False,,True,False,16,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",4,True,,9,4,False,512,4,False,0.58kHz,,0,6,,False,29,,True,True,False,,1,False,True,,9,False,40,MyDesign,True,69.30626057529611,0,OuterProduct_10,6,hybrid,2:49.56,1,2,121.231019089,200,,True,0:05.12,20,True,,False,True,route_min_directed_valient,2020-02-19 00:19:44 -0800,True,38.864592823983685,6,H-hop,,-i100 -p100 -t1 -d100,True,32,bfs,False,True,20,True,9,False,route_min_directed_valient,100,checkerboard,False,,Tst,1000000000.0,False,9,0,,1,True,True,16,mesh,True,,,,True,,88.712,1000000000,True,6,True,False,0.736379,0,4,65536,,22,False,200,False,False,0,5,,4,dfs
False,False,21,77,c3832f82,False,dor,True,True,0,True,True,,,False,28cdff47,False,47,1,,21,pirTest,,AccelMain,True,21,False,21,False,True,True,0,DDR4,4,False,2825,True,1,False,False,db,30,,40,False,,True,False,16,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",4,True,,21,4,False,512,4,False,0.26kHz,,0,6,,False,77,,True,True,False,,1,False,True,,21,False,40,MyDesign,True,27.1858407079646,0,OuterProduct_11,6,hybrid,5:36.72,1,2,246.345500641,200,,True,0:10.98,20,True,,False,True,route_min_directed_valient,2020-02-19 00:19:44 -0800,True,17.1310212867735,6,H-hop,,-i100 -p100 -t1 -d100,True,32,bfs,False,True,20,True,21,False,route_min_directed_valient,100,checkerboard,False,,Tst,1000000000.0,False,21,0,,1,True,True,16,mesh,True,,,,True,,92.7943,1000000000,True,6,True,False,0.724956,0,4,65536,,57,False,200,False,False,0,5,,4,dfs
False,False,5,13,c3832f82,False,dor,True,True,0,True,True,,,False,28cdff47,False,2,1,,5,pirTest,,AccelMain,True,5,False,5,False,True,True,0,DDR4,4,False,33032,True,1,False,False,db,11,,40,False,,True,False,16,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",4,True,,5,4,False,512,4,False,1.57kHz,,0,6,,False,13,,True,True,False,,1,False,True,,5,False,40,MyDesign,True,99.20077500605474,0,OuterProduct_2,6,hybrid,2:30.83,1,2,71.098423892,200,,True,0:21.06,20,True,,False,True,route_min_directed_valient,2020-02-19 00:19:44 -0800,True,22.34566333311674,6,H-hop,,-i100 -p100 -t1 -d100,True,32,bfs,False,True,20,True,5,False,route_min_directed_valient,100,checkerboard,False,,Tst,1000000000.0,False,5,0,,1,True,True,16,mesh,True,,,,True,,7.93606,1000000000,True,6,True,False,0.0852507,0,4,65536,,11,False,200,False,False,0,5,,4,dfs
False,False,6,14,c3832f82,False,dor,True,True,0,True,True,,,False,28cdff47,False,2,1,,6,pirTest,,AccelMain,True,6,False,6,False,True,True,0,DDR4,4,False,33033,True,1,False,False,db,12,,40,False,,True,False,16,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",4,True,,6,4,False,512,4,False,2.29kHz,,0,6,,False,14,,True,True,False,,1,False,True,,6,False,40,MyDesign,True,99.19777192504465,0,OuterProduct_3,6,hybrid,1:31.21,1,2,41.741934262,200,,True,0:14.43,20,True,,False,True,route_min_directed_valient,2020-02-19 00:19:44 -0800,True,20.185743110644292,6,H-hop,,-i100 -p100 -t1 -d100,True,32,bfs,False,True,20,True,6,False,route_min_directed_valient,100,checkerboard,False,,Tst,1000000000.0,False,6,0,,1,True,True,16,mesh,True,,,,True,,7.93582,1000000000,True,6,True,False,0.067811,0,4,65536,,12,False,200,False,False,0,5,,4,dfs
False,False,10,26,c3832f82,False,dor,True,True,0,True,True,,,False,28cdff47,False,4,1,,10,pirTest,,AccelMain,True,10,False,10,False,True,True,0,DDR4,4,False,16649,True,1,False,False,db,22,,40,False,,True,False,16,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",4,True,,10,4,False,512,4,False,2.28kHz,,0,6,,False,26,,True,True,False,,1,False,True,,10,False,40,MyDesign,True,98.40831281158027,0,OuterProduct_4,6,hybrid,2:07.11,1,2,106.54623697,200,,True,0:07.29,20,True,,False,True,route_min_directed_valient,2020-02-19 00:19:44 -0800,True,22.721334614691575,6,H-hop,,-i100 -p100 -t1 -d100,True,32,bfs,False,True,20,True,10,False,route_min_directed_valient,100,checkerboard,False,,Tst,1000000000.0,False,10,0,,1,True,True,16,mesh,True,,,,True,,15.7453,1000000000,True,6,True,False,0.12301,0,4,65536,,22,False,200,False,False,0,5,,4,dfs
False,False,10,26,c3832f82,False,dor,True,True,0,True,True,,,False,28cdff47,False,12,1,,10,pirTest,,AccelMain,True,10,False,10,False,True,True,0,DDR4,4,False,2356,True,1,False,False,db,14,,40,False,,True,False,16,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",4,True,,10,4,False,512,4,False,0.67kHz,,0,6,,False,26,,True,True,False,,1,False,True,,10,False,40,MyDesign,True,43.463497453310694,0,OuterProduct_5,6,hybrid,1:55.60,1,2,103.354491458,200,,True,0:03.52,20,True,,False,True,route_min_directed_valient,2020-02-19 00:19:44 -0800,True,28.08129193952623,6,H-hop,,-i100 -p100 -t1 -d100,True,32,bfs,False,True,20,True,10,False,route_min_directed_valient,100,checkerboard,False,,Tst,1000000000.0,False,10,0,,1,True,True,16,mesh,True,,,,True,,111.267,1000000000,True,6,True,False,0.86927,0,4,65536,,22,False,200,False,False,0,5,,4,dfs
False,False,3,8,c3832f82,False,dor,True,True,0,True,True,,,False,28cdff47,False,4,1,,3,pirTest,,AccelMain,True,3,False,3,False,True,True,0,DDR4,4,False,4562,True,1,False,False,db,4,,40,False,,True,False,16,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",4,True,,3,4,False,512,4,False,1.68kHz,,0,6,,False,8,,True,True,False,,1,False,True,,3,False,40,MyDesign,True,89.7851819377466,0,OuterProduct_6,6,hybrid,0:36.76,1,2,20.646457805,200,,True,0:02.72,20,True,,False,True,route_min_directed_valient,2020-02-19 00:19:44 -0800,True,52.03352106026372,6,H-hop,,-i100 -p100 -t1 -d100,True,32,bfs,False,True,20,True,3,False,route_min_directed_valient,100,checkerboard,False,,Tst,1000000000.0,False,3,0,,1,True,True,16,mesh,True,,,,True,,57.4625,1000000000,True,6,True,False,1.0662,0,4,65536,,6,False,200,False,False,0,5,,4,dfs
False,False,5,15,c3832f82,False,dor,True,True,0,True,True,,,False,28cdff47,False,8,1,,5,pirTest,,AccelMain,True,5,False,5,False,True,True,0,DDR4,4,False,2955,True,1,False,False,db,7,,40,False,,True,False,16,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",4,True,,5,4,False,512,4,False,1.46kHz,,0,6,,False,15,,True,True,False,,1,False,True,,5,False,40,MyDesign,True,69.30626057529611,0,OuterProduct_7,6,hybrid,1:09.98,1,2,43.296866202,200,,True,0:02.03,20,True,,False,True,route_min_directed_valient,2020-02-19 00:19:44 -0800,True,43.73667020816118,6,H-hop,,-i100 -p100 -t1 -d100,True,32,bfs,False,True,20,True,5,False,route_min_directed_valient,100,checkerboard,False,,Tst,1000000000.0,False,5,0,,1,True,True,16,mesh,True,,,,True,,88.712,1000000000,True,6,True,False,0.952961,0,4,65536,,11,False,200,False,False,0,5,,4,dfs
False,False,5,15,c3832f82,False,dor,True,True,0,True,True,,,False,28cdff47,False,8,1,,5,pirTest,,AccelMain,True,5,False,5,False,True,True,0,DDR4,4,False,2956,True,1,False,False,db,7,,40,False,,True,False,16,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",4,True,,5,4,False,512,4,False,1.1kHz,,0,6,,False,15,,True,True,False,,1,False,True,,5,False,40,MyDesign,True,69.2828146143437,0,OuterProduct_8,6,hybrid,1:28.51,1,2,50.155122076,200,,True,0:02.68,20,True,,False,True,route_min_directed_valient,2020-02-19 00:19:44 -0800,True,43.72187431160902,6,H-hop,,-i100 -p100 -t1 -d100,True,32,bfs,False,True,20,True,5,False,route_min_directed_valient,100,checkerboard,False,,Tst,1000000000.0,False,5,0,,1,True,True,16,mesh,True,,,,True,,88.682,1000000000,True,6,True,False,0.952639,0,4,65536,,11,False,200,False,False,0,5,,4,dfs
False,False,7,21,c3832f82,False,dor,True,True,0,True,True,,,False,28cdff47,False,11,1,,7,pirTest,,AccelMain,True,7,False,7,False,True,True,0,DDR4,4,False,2884,True,1,False,False,db,10,,40,False,,True,False,16,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",4,True,,7,4,False,512,4,False,0.69kHz,,0,6,,False,21,,True,True,False,,1,False,True,,7,False,40,MyDesign,True,53.25936199722607,0,OuterProduct_9,6,hybrid,2:19.03,1,2,73.638377258,200,,True,0:04.17,20,True,,False,True,route_min_directed_valient,2020-02-19 00:19:44 -0800,True,34.238648507309975,6,H-hop,,-i100 -p100 -t1 -d100,True,32,bfs,False,True,20,True,7,False,route_min_directed_valient,100,checkerboard,False,,Tst,1000000000.0,False,7,0,,1,True,True,16,mesh,True,,,,True,,90.896,1000000000,True,6,True,False,0.821082,0,4,65536,,17,False,200,False,False,0,5,,4,dfs
False,False,3,16,c3832f82,False,dor,True,True,0,True,True,,,False,28cdff47,False,7,1,,8,pirTest,,AccelMain,True,8,False,3,False,True,True,0,DDR4,4,False,16314,True,1,False,False,db,9,,40,False,,True,False,16,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",4,True,,3,4,False,512,4,False,1.54kHz,,0,6,,False,16,,True,True,False,,1,False,True,,8,False,40,MyDesign,True,50.214539659188425,0,SGD_0,6,hybrid,2:25.27,1,2,59.090777393,200,,True,0:10.61,20,True,,False,True,route_min_directed_valient,2020-02-19 00:19:44 -0800,True,12.827302647089335,6,H-hop,,-i100 -p100 -t1 -d100,True,32,bfs,False,True,20,True,3,False,route_min_directed_valient,100,checkerboard,False,,Tst,1000000000.0,False,8,0,,1,True,True,16,mesh,True,,,,True,,0.00784602,1000000000,True,6,True,False,2.03997,0,4,65536,,9,False,200,False,False,0,5,,4,dfs
False,False,3,21,c3832f82,False,dor,True,True,0,True,True,,,False,28cdff47,False,11,1,,10,pirTest,,AccelMain,True,10,False,3,False,True,True,0,DDR4,4,False,8688,True,1,False,False,db,10,,40,False,,True,False,16,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",4,True,,3,4,False,512,4,False,2.26kHz,,0,6,,False,21,,True,True,False,,1,False,True,,9,False,40,MyDesign,True,47.14548802946593,0,SGD_1,6,hybrid,1:57.94,1,2,130.432676978,200,,True,0:03.85,20,True,,False,True,route_min_directed_valient,2020-02-19 00:19:44 -0800,True,12.682723296500921,6,H-hop,,-i100 -p100 -t1 -d100,True,32,bfs,False,True,20,True,3,False,route_min_directed_valient,100,checkerboard,False,,Tst,1000000000.0,False,10,0,,1,True,True,16,mesh,True,,,,True,,0.014733,1000000000,True,6,True,False,3.83057,0,4,65536,,10,False,200,False,False,0,5,,4,dfs
False,False,3,26,c3832f82,False,dor,True,True,0,True,True,,,False,28cdff47,False,11,1,,9,pirTest,,AccelMain,True,9,False,3,False,True,True,0,DDR4,4,False,16134,True,1,False,False,db,15,,40,False,,True,False,16,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",4,True,,3,4,False,512,4,False,1.56kHz,,0,6,,False,26,,True,True,False,,1,False,True,,8,False,40,MyDesign,True,50.774761373496965,0,SGD_2,6,hybrid,2:17.66,1,2,109.207691618,200,,True,0:10.32,20,True,,False,True,route_min_directed_valient,2020-02-19 00:19:44 -0800,True,11.134870459898352,6,H-hop,,-i100 -p100 -t1 -d100,True,32,bfs,False,True,20,True,3,False,route_min_directed_valient,100,checkerboard,False,,Tst,1000000000.0,False,9,0,,1,True,True,16,mesh,True,,,,True,,0.00793356,1000000000,True,6,True,False,2.06272,0,4,65536,,11,False,200,False,False,0,5,,4,dfs
False,False,3,30,c3832f82,False,dor,True,True,0,True,True,,,False,28cdff47,False,15,1,,11,pirTest,,AccelMain,True,11,False,3,False,True,True,0,DDR4,4,False,8454,True,1,False,False,db,15,,40,False,,True,False,16,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",4,True,,3,4,False,512,4,False,2.01kHz,,0,6,,False,30,,True,True,False,,1,False,True,,9,False,40,MyDesign,True,48.4504376626449,0,SGD_3,6,hybrid,2:04.07,1,2,67.471054653,200,,True,0:04.20,20,True,,False,True,route_min_directed_valient,2020-02-19 00:19:44 -0800,True,11.68172502611622,6,H-hop,,-i100 -p100 -t1 -d100,True,32,bfs,False,True,20,True,3,False,route_min_directed_valient,100,checkerboard,False,,Tst,1000000000.0,False,11,0,,1,True,True,16,mesh,True,,,,True,,0.0151408,1000000000,True,6,True,False,3.9366,0,4,65536,,12,False,200,False,False,0,5,,4,dfs
