merge,routing-cost,succeeded,routing-algo,time-out,constprop,reserve-pmu,run-psim,runp2p_err,vdot,runp2p_cycle,OPS-FU,DAG_Total,share-adctx,name,freq,runhybrid_complete,OPS-Flt,debug,lrange,rtelm,runhybrid_success,bcread,MC,split-forward,row,proute-q,algo,runp2p_deadlock,MC_Total,tokenout,proute-opts,time,VAFG-split,VBB-alloc,rtelm-unsafe,vlink,runp2p_rbw,nn,runproute_time,proute-seed,OPS-All,memelm,proute-algo,notFit,dupra,reserve-dag,PMU,runp2p_pass,clock,VMC-split,runhybrid_time,mem-tech,runhybrid_pass,retime-exout,rundot,reserve-pcu,col,VBB-split,runp2p_success,split-thread,slink,OPS-Fix,runproute_err,simulate,VMC,dot,runhybrid_rbw,igraph,rtanal,gentst_err,OPS-Other,psim-q,codegen,VAFG-alloc,runhybrid_err,module,maketst_time,fifo-depth,start-id,PCU_Total,topo,arch,pir_sha,VPMU-split,stat,app,VAFG,VDAG-split,mergeTime_ms,genpir_err,DAG,vec,debug-print,VBB,fast,OPS-Prog FU,pmu-stage,runp2p_complete,runp2p_wbw,VDAG-alloc,VPMU-alloc,merge-forward,dag,run-tst,PMU_Total,runhybrid_wbw,project,dedicated-dag,verbose,runhybrid_dram_power,pcu-stage,spatial_sha,net,dag-stage,genpir,pattern,link-prop,vc,vcLimit,scheduled,trace,VPCU,run-proute,vfifo,avgActive,pracc,split-algo,VDAG,retime-buffer-only,load,runhybrid_cycle,backend,tungsten,split,maketst_err,ag-dce,VMC-alloc,save,VPCU-split,mapping,VPMU,gentst_time,retime-local,runp2p_time,merge-algo,sr,waveform,pmu-sram-size,runp2p_dram_power,mdone,argout,VPCU-alloc,maxActive,retime-glob,flit-width,PCU,open,argin,simfreq,word,psim,pirArgs,prtime,runhybrid_deadlock
False,H-hop,True,dor,100,True,0,False,,True,33032,,40,False,AccelMain,1000000000.0,False,,True,True,True,False,True,5,False,20,4,route_min_directed_valient,False,40,5,-i100 -p100 -t1 -d100,2020-03-31 16:32:18 -0700,1,,False,2,0.0852507,False,,0,,False,route_min_directed_valient,,False,0,5,True,1000000000,5,,DDR4,,False,True,0,20,,True,1,4,,,False,5,True,,False,True,,,1,True,1,,False,0:26.96,16,0,200,mesh,MyDesign,b6c63f88,5,True,OuterProduct_2,1,0,,,11,16,True,,True,,6,True,7.93606,0,5,False,True,False,200,,pirTest,False,False,,6,b80fd339,hybrid,6,True,checkerboard,db,4,4,False,False,13,False,4,22.34566333311674,True,dfs,0,False,False,,Tst,True,True,,True,5,True,13,True,5,52.360564843,False,0:19.91,bfs,True,True,65536,,True,4,11,99.20077500605474,False,512,2,False,6,1.66kHz,32,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,False
False,H-hop,True,dor,100,True,0,False,,True,33033,,40,False,AccelMain,1000000000.0,False,,True,True,True,False,True,6,False,20,4,route_min_directed_valient,False,40,5,-i100 -p100 -t1 -d100,2020-03-31 16:32:18 -0700,1,,False,2,0.0658735,False,,0,,False,route_min_directed_valient,,False,0,6,True,1000000000,6,,DDR4,,False,True,0,20,,True,1,4,,,False,6,True,,False,True,,,1,True,1,,False,0:36.83,16,0,200,mesh,MyDesign,b6c63f88,6,True,OuterProduct_3,1,0,,,12,16,True,,True,,6,True,7.93582,0,6,False,True,False,200,,pirTest,False,False,,6,b80fd339,hybrid,6,True,checkerboard,db,4,4,False,False,14,False,4,20.185743110644292,True,dfs,0,False,False,,Tst,True,True,,True,6,True,14,True,6,56.246726739,False,0:41.67,bfs,True,True,65536,,True,4,12,99.19777192504465,False,512,2,False,6,0.79kHz,32,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,False
False,H-hop,True,dor,100,True,0,False,,True,16649,,40,False,AccelMain,1000000000.0,False,,True,True,True,False,True,10,False,20,4,route_min_directed_valient,False,40,5,-i100 -p100 -t1 -d100,2020-03-31 16:32:18 -0700,1,,False,2,0.12301,False,,0,,False,route_min_directed_valient,,False,0,10,True,1000000000,10,,DDR4,,False,True,0,20,,True,1,4,,,False,10,True,,False,True,,,1,True,1,,False,1:28.64,16,0,200,mesh,MyDesign,b6c63f88,10,True,OuterProduct_4,1,0,,,22,16,True,,True,,6,True,15.7453,0,10,False,True,False,200,,pirTest,False,False,,6,b80fd339,hybrid,6,True,checkerboard,db,4,4,False,False,26,False,4,22.721334614691575,True,dfs,0,False,False,,Tst,True,True,,True,10,True,26,True,10,90.900405148,False,0:17.76,bfs,True,True,65536,,True,4,22,98.40831281158027,False,512,4,False,6,0.94kHz,32,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,False
False,H-hop,True,dor,100,True,0,False,,True,2356,,40,False,AccelMain,1000000000.0,False,,True,True,True,False,True,10,False,20,4,route_min_directed_valient,False,40,5,-i100 -p100 -t1 -d100,2020-03-31 16:32:18 -0700,1,,False,2,0.86927,False,,0,,False,route_min_directed_valient,,False,0,10,True,1000000000,10,,DDR4,,False,True,0,20,,True,1,4,,,False,10,True,,False,True,,,1,True,1,,False,1:43.91,16,0,200,mesh,MyDesign,b6c63f88,10,True,OuterProduct_5,1,0,,,14,16,True,,True,,6,True,111.267,0,10,False,True,False,200,,pirTest,False,False,,6,b80fd339,hybrid,6,True,checkerboard,db,4,4,False,False,26,False,4,28.08129193952623,True,dfs,0,False,False,,Tst,True,True,,True,10,True,26,True,10,110.497189497,False,0:05.47,bfs,True,True,65536,,True,4,22,43.463497453310694,False,512,12,False,6,0.43kHz,32,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,False
False,H-hop,True,dor,100,True,0,False,,True,4576,,40,False,AccelMain,1000000000.0,False,,True,True,True,False,True,3,False,20,4,route_min_directed_valient,False,40,5,-i100 -p100 -t1 -d100,2020-03-31 16:32:18 -0700,1,,False,2,0.895105,False,,0,,False,route_min_directed_valient,,False,0,3,True,1000000000,3,,DDR4,,False,True,0,20,,True,1,4,,,False,3,True,,False,True,,,1,True,1,,False,0:22.29,16,0,200,mesh,MyDesign,b6c63f88,3,True,OuterProduct_6,1,0,,,4,16,True,,True,,6,True,57.2867,0,3,False,True,False,200,,pirTest,False,False,,6,b80fd339,hybrid,6,True,checkerboard,db,4,4,False,False,8,False,4,51.87432759548145,True,dfs,0,False,False,,Tst,True,True,,True,3,True,8,True,3,20.19663482,False,0:04.20,bfs,True,True,65536,,True,4,6,89.5104895104895,False,512,4,False,6,1.09kHz,32,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,False
False,H-hop,True,dor,100,True,0,False,,True,2961,,40,False,AccelMain,1000000000.0,False,,True,True,True,False,True,5,False,20,4,route_min_directed_valient,False,40,5,-i100 -p100 -t1 -d100,2020-03-31 16:32:18 -0700,1,,False,2,0.95103,False,,0,,False,route_min_directed_valient,,False,0,5,True,1000000000,5,,DDR4,,False,True,0,20,,True,1,4,,,False,5,True,,False,True,,,1,True,1,,False,0:21.09,16,0,200,mesh,MyDesign,b6c63f88,5,True,OuterProduct_7,1,0,,,7,16,True,,True,,6,True,88.5323,0,5,False,True,False,200,,pirTest,False,False,,6,b80fd339,hybrid,6,True,checkerboard,db,4,4,False,False,15,False,4,43.64804473661475,True,dfs,0,False,False,,Tst,True,True,,True,5,True,15,True,5,21.399444812,False,0:05.93,bfs,True,True,65536,,True,4,11,69.16582235731173,False,512,8,False,6,0.5kHz,32,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,False
False,H-hop,True,dor,100,True,0,False,,True,2961,,40,False,AccelMain,1000000000.0,False,,True,True,True,False,True,5,False,20,4,route_min_directed_valient,False,40,5,-i100 -p100 -t1 -d100,2020-03-31 16:32:18 -0700,1,,False,2,0.95103,False,,0,,False,route_min_directed_valient,,False,0,5,True,1000000000,5,,DDR4,,False,True,0,20,,True,1,4,,,False,5,True,,False,True,,,1,True,1,,False,0:25.00,16,0,200,mesh,MyDesign,b6c63f88,5,True,OuterProduct_8,1,0,,,7,16,True,,True,,6,True,88.5323,0,5,False,True,False,200,,pirTest,False,False,,6,b80fd339,hybrid,6,True,checkerboard,db,4,4,False,False,15,False,4,43.64804473661475,True,dfs,0,False,False,,Tst,True,True,,True,5,True,15,True,5,28.17239352,False,0:06.00,bfs,True,True,65536,,True,4,11,69.16582235731173,False,512,8,False,6,0.49kHz,32,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,False
False,H-hop,True,dor,100,True,0,False,,True,2977,,40,False,AccelMain,1000000000.0,False,,True,True,True,False,True,7,False,20,4,route_min_directed_valient,False,40,5,-i100 -p100 -t1 -d100,2020-03-31 16:32:18 -0700,1,,False,2,0.795432,False,,0,,False,route_min_directed_valient,,False,0,7,True,1000000000,7,,DDR4,,False,True,0,20,,True,1,4,,,False,7,True,,False,True,,,1,True,1,,False,1:40.03,16,0,200,mesh,MyDesign,b6c63f88,7,True,OuterProduct_9,1,0,,,10,16,True,,True,,6,True,88.0564,0,7,False,True,False,200,,pirTest,False,False,,6,b80fd339,hybrid,6,True,checkerboard,db,4,4,False,False,21,False,4,33.16905014950687,True,dfs,0,False,False,,Tst,True,True,,True,7,True,21,True,7,94.296907122,False,0:14.67,bfs,True,True,65536,,True,4,17,51.595566006046354,False,512,11,False,6,0.2kHz,32,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,False
False,H-hop,True,dor,100,True,0,False,,True,207,,40,False,AccelMain,1000000000.0,False,,True,True,True,False,True,0,False,20,4,route_min_directed_valient,False,40,5,-i100 -p100 -t1 -d100,2020-03-31 16:32:18 -0700,1,,False,2,0.0,False,,0,,False,route_min_directed_valient,,False,0,1,True,1000000000,,,DDR4,,False,True,0,20,,True,1,4,,,False,,True,,False,True,,,1,True,1,,False,0:13.17,16,0,200,mesh,MyDesign,b6c63f88,1,True,OuterWrite,1,0,,,0,16,True,,True,,6,True,0.0,0,1,False,True,False,200,,pirTest,False,False,,6,b80fd339,hybrid,6,True,checkerboard,db,4,4,False,False,1,False,4,31.055900621118017,True,dfs,0,False,False,,Tst,True,True,,True,,True,1,True,1,15.592205264,False,0:01.53,bfs,True,True,65536,,True,4,1,61.83574879227053,False,512,1,False,6,0.14kHz,32,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,False
False,H-hop,True,dor,100,True,0,False,,True,1161,,40,False,AccelMain,1000000000.0,False,,True,True,True,False,True,2,False,20,4,route_min_directed_valient,False,40,5,-i100 -p100 -t1 -d100,2020-03-31 16:32:18 -0700,1,,False,2,56.4479,False,,0,,False,route_min_directed_valient,,False,0,9,True,1000000000,2,,DDR4,,False,True,0,20,,True,1,4,,,False,2,True,,False,True,,,1,True,1,,False,0:14.26,16,0,200,mesh,MyDesign,b6c63f88,,True,RandomCARTInference_0,1,0,,,3,16,True,,True,,6,True,1.764,0,,False,True,False,200,,pirTest,False,False,,6,b80fd339,hybrid,6,True,checkerboard,db,4,4,False,False,12,False,4,26.787252368647717,True,dfs,0,False,False,,Tst,True,True,,True,2,True,12,True,,12.926179733,False,0:01.83,bfs,True,True,65536,,True,4,6,88.19982773471146,False,512,0,False,6,0.63kHz,32,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,False
False,H-hop,True,dor,100,True,0,False,,True,14518,,40,False,AccelMain,1000000000.0,False,,True,True,True,False,True,3,False,20,4,route_min_directed_valient,False,40,5,-i100 -p100 -t1 -d100,2020-03-31 16:32:18 -0700,1,,False,2,2.29233,False,,0,,False,route_min_directed_valient,,False,0,8,True,1000000000,3,,DDR4,,False,True,0,20,,True,1,4,,,False,3,True,,False,True,,,1,True,1,,False,1:21.99,16,0,200,mesh,MyDesign,b6c63f88,8,True,SGD_0,1,0,,,10,16,True,,True,,6,True,0.00881664,0,8,False,True,False,200,,pirTest,False,False,,6,b80fd339,hybrid,6,True,checkerboard,db,4,4,False,False,17,False,4,15.050699862657433,True,dfs,0,False,False,,Tst,True,True,,True,3,True,17,True,8,55.61711473,False,0:20.56,bfs,True,True,65536,,True,4,9,56.426505028240804,False,512,7,False,6,0.71kHz,32,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,False
False,H-hop,True,dor,100,True,0,False,,True,7794,,40,False,AccelMain,1000000000.0,False,,True,True,True,False,True,3,False,20,4,route_min_directed_valient,False,40,5,-i100 -p100 -t1 -d100,2020-03-31 16:32:18 -0700,1,,False,2,4.26995,False,,0,,False,route_min_directed_valient,,False,0,10,True,1000000000,3,,DDR4,,False,True,0,20,,True,1,4,,,False,3,True,,False,True,,,1,True,1,,False,0:54.28,16,0,200,mesh,MyDesign,b6c63f88,10,True,SGD_1,1,0,,,11,16,True,,True,,6,True,0.0164229,0,9,False,True,False,200,,pirTest,False,False,,6,b80fd339,hybrid,6,True,checkerboard,db,4,4,False,False,22,False,4,14.611746294237099,True,dfs,0,False,False,,Tst,True,True,,True,3,True,22,True,10,75.148003757,False,0:06.05,bfs,True,True,65536,,True,4,10,52.55324608673339,False,512,11,False,6,1.29kHz,32,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,False
False,H-hop,True,dor,100,True,0,False,,True,14343,,40,False,AccelMain,1000000000.0,False,,True,True,True,False,True,3,False,20,4,route_min_directed_valient,False,40,5,-i100 -p100 -t1 -d100,2020-03-31 16:32:18 -0700,1,,False,2,2.3203,False,,0,,False,route_min_directed_valient,,False,0,9,True,1000000000,3,,DDR4,,False,True,0,20,,True,1,4,,,False,3,True,,False,True,,,1,True,1,,False,0:52.49,16,0,200,mesh,MyDesign,b6c63f88,9,True,SGD_2,1,0,,,16,16,True,,True,,6,True,0.00892421,0,8,False,True,False,200,,pirTest,False,False,,6,b80fd339,hybrid,6,True,checkerboard,db,4,4,False,False,27,False,4,13.104360604883508,True,dfs,0,False,False,,Tst,True,True,,True,3,True,27,True,9,59.257817874,False,0:10.43,bfs,True,True,65536,,True,4,11,57.114968974412605,False,512,11,False,6,1.38kHz,32,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,False
False,H-hop,True,dor,100,True,0,False,,True,7554,,40,False,AccelMain,1000000000.0,False,,True,True,True,False,True,3,False,20,4,route_min_directed_valient,False,40,5,-i100 -p100 -t1 -d100,2020-03-31 16:32:18 -0700,1,,False,2,4.40561,False,,0,,False,route_min_directed_valient,,False,0,11,True,1000000000,3,,DDR4,,False,True,0,20,,True,1,4,,,False,3,True,,False,True,,,1,True,1,,False,1:46.80,16,0,200,mesh,MyDesign,b6c63f88,11,True,SGD_3,1,0,,,16,16,True,,True,,6,True,0.0169447,0,9,False,True,False,200,,pirTest,False,False,,6,b80fd339,hybrid,6,True,checkerboard,db,4,4,False,False,31,False,4,13.530726914364722,True,dfs,0,False,False,,Tst,True,True,,True,3,True,31,True,11,142.367536536,False,0:12.69,bfs,True,True,65536,,True,4,12,54.22292824993381,False,512,15,False,6,0.6kHz,32,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,False
False,H-hop,True,dor,100,True,0,False,,True,6149,,40,False,AccelMain,1000000000.0,False,,True,True,True,False,True,3,False,20,4,route_min_directed_valient,False,40,5,-i100 -p100 -t1 -d100,2020-03-31 16:32:18 -0700,1,,False,2,5.41226,False,,0,,False,route_min_directed_valient,,False,0,14,True,1000000000,3,,DDR4,,False,True,0,20,,True,1,4,,,False,3,True,,False,True,,,1,True,1,,False,1:19.66,16,0,200,mesh,MyDesign,b6c63f88,14,True,SGD_4,1,0,,,21,16,True,,True,,6,True,0.0208164,0,10,False,True,False,200,,pirTest,False,False,,6,b80fd339,hybrid,6,True,checkerboard,db,4,4,False,False,43,False,4,11.516064514840524,True,dfs,0,False,False,,Tst,True,True,,True,3,True,43,True,14,104.145649425,False,0:21.82,bfs,True,True,65536,,True,4,15,45.796064400715565,False,512,22,False,6,0.28kHz,32,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,False
False,H-hop,True,dor,100,True,0,False,,True,524338,,40,False,AccelMain,1000000000.0,False,,True,True,True,False,True,0,False,20,4,route_min_directed_valient,False,40,5,-i100 -p100 -t1 -d100,2020-03-31 16:32:18 -0700,1,,False,2,0.0,False,,0,,False,route_min_directed_valient,,False,0,4,True,1000000000,,,DDR4,,False,True,0,20,,True,1,4,,,False,,True,,False,True,,,1,True,1,,False,0:32.75,16,0,200,mesh,MyDesign,b6c63f88,4,True,SRAMSplit_0,1,0,,,11,16,True,,True,,6,True,0.0,0,1,False,True,False,200,,pirTest,False,False,,6,b80fd339,hybrid,6,True,checkerboard,db,4,4,False,False,12,False,4,46.14945967031835,True,dfs,0,False,False,,Tst,True,True,,True,,True,12,True,4,41.728848904,False,5:37.08,bfs,True,True,65536,,True,4,3,49.995232083121955,False,512,1,False,6,1.56kHz,32,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,False
False,H-hop,True,dor,100,True,0,False,,True,278576,,40,False,AccelMain,1000000000.0,False,,True,True,True,False,True,0,False,20,4,route_min_directed_valient,False,40,5,-i100 -p100 -t1 -d100,2020-03-31 16:32:18 -0700,1,,False,2,0.0,False,,0,,False,route_min_directed_valient,,False,0,4,True,1000000000,,,DDR4,,False,True,0,20,,True,1,4,,,False,,True,,False,True,,,1,True,1,,False,0:33.22,16,0,200,mesh,MyDesign,b6c63f88,4,True,SRAMSplit_1,1,0,,,1,16,True,,True,,6,True,0.0,0,1,False,True,False,200,,pirTest,False,False,,6,b80fd339,hybrid,6,True,checkerboard,db,4,4,False,False,5,False,4,54.456872730521575,True,dfs,0,False,False,,Tst,True,True,,True,,True,5,True,4,24.353288245,False,2:18.19,bfs,True,True,65536,,True,4,3,94.10143013037735,False,512,4,False,6,2.02kHz,32,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,False
False,H-hop,True,dor,100,True,0,False,,True,92905,,40,False,AccelMain,1000000000.0,False,,True,True,True,False,True,0,False,20,4,route_min_directed_valient,False,40,5,-i100 -p100 -t1 -d100,2020-03-31 16:32:18 -0700,1,,False,2,0.0,False,,0,,False,route_min_directed_valient,,False,0,5,True,1000000000,,,DDR4,,False,True,0,20,,True,1,4,,,False,,True,,False,True,,,1,True,1,,False,0:53.64,16,0,200,mesh,MyDesign,b6c63f88,5,True,SRAMSplit_2,1,0,,,1,16,True,,True,,6,True,0.0,0,1,False,True,False,200,,pirTest,False,False,,6,b80fd339,hybrid,6,True,checkerboard,db,4,4,False,False,26,False,4,46.618914294797264,True,dfs,0,False,False,,Tst,True,True,,True,,True,26,True,5,71.467506312,False,1:27.75,bfs,True,True,65536,,True,4,7,94.0552176954954,False,512,25,False,6,1.06kHz,32,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,False
False,H-hop,True,dor,100,True,0,False,,True,224618,,40,False,AccelMain,1000000000.0,False,,True,True,True,False,True,0,False,20,4,route_min_directed_valient,False,40,5,-i100 -p100 -t1 -d100,2020-03-31 16:32:18 -0700,1,,False,2,0.0,False,,0,,False,route_min_directed_valient,,False,0,10,True,1000000000,,,DDR4,,False,True,0,20,,True,1,4,,,False,,True,,False,True,,,1,True,1,,False,1:22.41,16,0,200,mesh,MyDesign,b6c63f88,10,True,SRAMSplit_3,1,0,,,4,16,True,,True,,6,True,0.0,0,1,False,True,False,200,,pirTest,False,False,,6,b80fd339,hybrid,6,True,checkerboard,db,4,4,False,False,51,False,4,44.29260730426716,True,dfs,0,False,False,,Tst,True,True,,True,,True,51,True,10,87.214073797,False,5:05.39,bfs,True,True,65536,,True,4,13,77.80453926221406,False,512,47,False,6,0.74kHz,32,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,False
False,H-hop,True,dor,100,True,0,False,,True,224618,,40,False,AccelMain,1000000000.0,False,,True,True,True,False,True,0,False,20,4,route_min_directed_valient,False,40,5,-i100 -p100 -t1 -d100,2020-03-31 16:32:18 -0700,1,,False,2,0.0,False,,0,,False,route_min_directed_valient,,False,0,10,True,1000000000,,,DDR4,,False,True,0,20,,True,1,4,,,False,,True,,False,True,,,1,True,1,,False,2:45.77,16,0,200,mesh,MyDesign,b6c63f88,10,True,SRAMSplit_4,1,0,,,4,16,True,,True,,6,True,0.0,0,1,False,True,False,200,,pirTest,False,False,,6,b80fd339,hybrid,6,True,checkerboard,db,4,4,False,False,51,False,4,44.29260730426716,True,dfs,0,False,False,,Tst,True,True,,True,,True,51,True,10,174.870936857,False,13:20.80,bfs,True,True,65536,,True,4,13,77.80453926221406,False,512,47,False,6,0.28kHz,32,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --bcread, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,False
False,H-hop,True,dor,100,True,0,False,,True,1127,,40,False,AccelMain,1000000000.0,False,,True,True,True,False,True,0,False,20,4,route_min_directed_valient,False,40,5,-i100 -p100 -t1 -d100,2020-03-31 16:32:18 -0700,1,,False,2,0.0,False,,0,,False,route_min_directed_valient,,False,0,1,True,1000000000,,,DDR4,,False,True,0,20,,True,1,4,,,False,,True,,False,True,,,1,True,1,,False,0:34.81,16,0,200,mesh,MyDesign,b6c63f88,1,True,SRAMSplit_5,1,0,,,1,16,True,,True,,6,True,0.0,0,1,False,True,False,200,,pirTest,False,False,,6,b80fd339,hybrid,6,True,checkerboard,db,4,4,False,False,4,False,4,43.38146325723966,True,dfs,0,False,False,,Tst,True,True,,True,,True,4,True,1,33.488842638,False,0:03.80,bfs,True,True,65536,,True,4,3,90.86069210292813,False,512,3,False,6,0.3kHz,32,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,False
False,H-hop,True,dor,100,True,0,False,,True,101,,40,False,AccelMain,1000000000.0,False,,True,True,True,False,True,1,False,20,4,route_min_directed_valient,False,40,5,-i100 -p100 -t1 -d100,2020-03-31 16:32:18 -0700,1,,False,2,1.26733,False,,0,,False,route_min_directed_valient,,False,0,14,True,1000000000,1,,DDR4,,False,True,0,20,,True,1,4,,,False,1,True,,False,True,,,1,True,1,,False,0:16.24,16,0,200,mesh,MyDesign,b6c63f88,,True,SharedLoader,1,0,,,2,16,True,,True,,6,True,0.0,0,,False,True,False,200,,pirTest,False,False,,6,b80fd339,hybrid,6,True,checkerboard,db,4,4,False,False,16,False,4,1.43014301430143,True,dfs,0,False,False,,Tst,True,True,,True,1,True,16,True,,16.513231529,False,0:01.47,bfs,True,True,65536,,True,4,3,1.9801980198019802,False,512,0,False,6,0.07kHz,32,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,False
False,H-hop,True,dor,100,True,0,False,,True,101,,40,False,AccelMain,1000000000.0,False,,True,True,True,False,True,1,False,20,4,route_min_directed_valient,False,40,5,-i100 -p100 -t1 -d100,2020-03-31 16:32:18 -0700,1,,False,2,1.26733,False,,0,,False,route_min_directed_valient,,False,0,14,True,1000000000,1,,DDR4,,False,True,0,20,,True,1,4,,,False,1,True,,False,True,,,1,True,1,,False,0:33.70,16,0,200,mesh,MyDesign,b6c63f88,,True,SharedLoader2,1,0,,,2,16,True,,True,,6,True,0.0,0,,False,True,False,200,,pirTest,False,False,,6,b80fd339,hybrid,6,True,checkerboard,db,4,4,False,False,16,False,4,1.43014301430143,True,dfs,0,False,False,,Tst,True,True,,True,1,True,16,True,,23.106198832,False,0:03.10,bfs,True,True,65536,,True,4,10,1.9801980198019802,False,512,0,False,6,0.03kHz,32,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,False
False,H-hop,True,dor,100,True,0,False,,True,1088,,40,False,AccelMain,1000000000.0,False,,True,True,True,False,True,0,False,20,4,route_min_directed_valient,False,40,5,-i100 -p100 -t1 -d100,2020-03-31 16:32:18 -0700,1,,False,2,0.0,False,,0,,False,route_min_directed_valient,,False,0,1,True,1000000000,,,DDR4,,False,True,0,20,,True,1,4,,,False,,True,,False,True,,,1,True,1,,False,0:16.25,16,0,200,mesh,MyDesign,b6c63f88,1,True,SimpleDotProduct_0,1,0,,,0,16,True,,True,,6,True,0.0,0,1,False,True,False,200,,pirTest,False,False,,6,b80fd339,hybrid,6,True,checkerboard,db,4,4,False,False,3,False,4,63.09232026143792,True,dfs,0,False,False,,Tst,True,True,,True,,True,3,True,1,13.69133759,False,0:01.23,bfs,True,True,65536,,True,4,3,94.11764705882354,False,512,3,False,6,0.88kHz,32,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,False
