memelm,fast,PCU_Total,col,mergeTime_ms,psim-q,VAFG-split,mem-tech,reserve-dag,debug-print,runp2p_time,VPMU-alloc,start-id,runp2p_rbw,tungsten,load,rtelm,retime-glob,dag-stage,merge-forward,runp2p_err,VBB-alloc,runhybrid_cycle,succeeded,dupra,notFit,argout,pmu-sram-size,runhybrid_success,simfreq,VMC,VMC-split,run-proute,dedicated-dag,VAFG,topo,algo,split,OPS-All,runp2p_wbw,word,routing-cost,maketst_err,runhybrid_time,runhybrid_pass,lrange,slink,pattern,argin,runhybrid_deadlock,pir_sha,routing-algo,gentst_err,OPS-Prog FU,save,OPS-FU,DAG,VBB-split,psim,dot,VPCU-split,stat,igraph,VMC-alloc,fifo-depth,runhybrid_rbw,rtanal,verbose,runp2p_success,dag,OPS-Fix,avgActive,maxActive,share-adctx,app,reserve-pmu,vdot,simulate,retime-exout,PMU_Total,VPMU-split,merge,runhybrid_err,reserve-pcu,OPS-Other,proute-opts,VDAG-split,constprop,vfifo,ag-dce,backend,MC_Total,VDAG-alloc,pracc,retime-local,vec,merge-algo,runp2p_complete,runproute_time,tokenout,DAG_Total,run-psim,runhybrid_wbw,runhybrid_complete,runp2p_cycle,PCU,runproute_err,MC,bcread,clock,name,split-forward,time-out,nn,spatial_sha,freq,runhybrid_dram_power,vc,split-thread,time,scheduled,proute-q,mdone,PMU,codegen,VBB,rtelm-unsafe,waveform,pcu-stage,arch,run-tst,prtime,VAFG-alloc,proute-algo,OPS-Flt,gentst_time,link-prop,retime-buffer-only,rundot,vcLimit,sr,trace,maketst_time,genpir,proute-seed,mapping,VPMU,flit-width,runp2p_deadlock,pmu-stage,VDAG,debug,genpir_err,runp2p_pass,pirArgs,module,project,open,split-algo,VPCU,row,vlink,net,VPCU-alloc,runp2p_dram_power
False,True,200,20,,1,1,DDR4,0,True,0:02.89,9,0,21.4182,True,False,True,False,6,False,,,,True,False,,4,65536,False,0.96kHz,7,7,False,False,1,mesh,route_min_directed_valient,True,,5.92764,32,H-hop,,,,True,4,checkerboard,6,False,74000d73,dor,,,True,,30,,False,True,57,True,False,7,16,,True,False,True,True,,35.19602683857388,74.09551374819102,False,GEMM_17,0,True,False,False,200,11,False,,0,,-i100 -p100 -t1 -d100,0,True,4,True,Tst,40,0,True,False,16,bfs,True,,5,40,False,,False,2764,27,,7,True,1000000000,AccelMain,False,100,False,55a8709f,1000000000.0,,4,1,2020-04-05 15:12:53 -0700,False,4,True,11,True,,False,True,6,MyDesign,False,,1,route_min_directed_valient,,147.940120607,db,False,True,4,True,False,1:31.07,True,0,True,11,512,False,6,0,True,,True,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",False,pirTest,False,dfs,57,20,2,hybrid,30,
False,True,200,20,,1,1,DDR4,0,True,0:02.43,28,0,12.2086,True,False,True,False,6,False,,,,True,False,,4,65536,False,1.1kHz,20,20,False,False,1,mesh,route_min_directed_valient,True,,6.10432,32,H-hop,,,,True,4,checkerboard,6,False,74000d73,dor,,,True,,40,,False,True,84,True,False,20,16,,True,False,True,True,,25.575682840299116,76.30402384500745,False,GEMM_18,0,True,False,False,200,28,False,,0,,-i100 -p100 -t1 -d100,0,True,4,True,Tst,40,0,True,False,16,bfs,True,,5,40,False,,False,2684,44,,20,True,1000000000,AccelMain,False,100,False,55a8709f,1000000000.0,,4,1,2020-04-05 15:12:53 -0700,False,4,True,28,True,,False,True,6,MyDesign,False,,1,route_min_directed_valient,,421.323903255,db,False,True,4,True,False,3:11.67,True,0,True,28,512,False,6,0,True,,True,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",False,pirTest,False,dfs,84,20,2,hybrid,56,
False,True,200,20,,1,1,DDR4,0,True,0:14.44,7,0,5.68457,True,False,True,False,6,False,,,,True,False,,4,65536,False,3.19kHz,5,5,False,False,1,mesh,route_min_directed_valient,True,,1.42114,32,H-hop,,,,True,4,checkerboard,6,False,74000d73,dor,,,True,,15,,False,True,31,True,False,5,16,,True,False,True,True,,27.07020327967959,97.70356716903393,False,GEMM_19,0,True,False,False,200,7,False,,0,,-i100 -p100 -t1 -d100,0,True,4,True,Tst,40,0,True,False,16,bfs,True,,5,40,False,,False,46115,16,,5,True,1000000000,AccelMain,False,100,False,55a8709f,1000000000.0,,4,1,2020-04-05 15:12:53 -0700,False,4,True,7,True,,False,True,6,MyDesign,False,,1,route_min_directed_valient,,84.229990591,db,False,True,4,True,False,1:24.87,True,0,True,7,512,False,6,0,True,,True,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",False,pirTest,False,dfs,31,20,2,hybrid,19,
False,True,200,20,,1,1,DDR4,0,True,0:28.37,5,0,3.93604,True,False,True,False,6,False,,,,True,False,,4,65536,False,2.35kHz,3,3,False,False,1,mesh,route_min_directed_valient,True,,0.984009,32,H-hop,,,,True,4,checkerboard,6,False,74000d73,dor,,,True,,9,,False,True,19,True,False,3,16,,True,False,True,True,,26.608474653656298,98.40092491103738,False,GEMM_2,0,True,False,False,200,6,False,,0,,-i100 -p100 -t1 -d100,0,True,4,True,Tst,40,0,True,False,16,bfs,True,,5,40,False,,False,66601,10,,3,True,1000000000,AccelMain,False,100,False,55a8709f,1000000000.0,,4,1,2020-04-05 15:12:53 -0700,False,4,True,6,True,,False,True,6,MyDesign,False,,1,route_min_directed_valient,,58.848866614,db,False,True,4,True,False,1:25.72,True,0,True,6,512,False,6,0,True,,True,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",False,pirTest,False,dfs,19,20,2,hybrid,11,
False,True,200,20,,1,1,DDR4,0,True,0:13.22,7,0,15.7918,True,False,True,False,6,False,,,,True,False,,4,65536,False,1.26kHz,5,5,False,False,1,mesh,route_min_directed_valient,True,,3.94795,32,H-hop,,,,True,4,checkerboard,6,False,74000d73,dor,,,True,,30,,False,True,65,True,False,5,16,,True,False,True,True,,38.247733792312104,93.3012048192771,False,GEMM_20,0,True,False,False,200,9,False,,0,,-i100 -p100 -t1 -d100,0,True,4,True,Tst,40,0,True,False,16,bfs,True,,5,40,False,,False,16600,35,,5,True,1000000000,AccelMain,False,100,False,55a8709f,1000000000.0,,4,1,2020-04-05 15:12:53 -0700,False,4,True,9,True,,False,True,6,MyDesign,False,,1,route_min_directed_valient,,187.692912581,db,False,True,4,True,False,2:43.93,True,0,True,9,512,False,6,0,True,,True,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",False,pirTest,False,dfs,65,20,2,hybrid,31,
False,True,200,20,,1,1,DDR4,0,True,0:14.09,21,0,21.3472,True,False,True,False,6,False,,,,True,False,,4,65536,False,0.65kHz,15,15,False,False,1,mesh,route_min_directed_valient,True,,7.11574,32,H-hop,,,,True,4,checkerboard,6,False,74000d73,dor,,,True,,40,,False,True,204,True,False,15,16,,True,False,True,True,,34.873978468272526,84.08251900108577,False,GEMM_21,0,True,False,False,200,27,False,,0,,-i100 -p100 -t1 -d100,0,True,4,True,Tst,40,0,True,False,16,bfs,True,,5,40,False,,False,9210,164,,15,True,1000000000,AccelMain,False,100,False,55a8709f,1000000000.0,,4,1,2020-04-05 15:12:53 -0700,False,4,True,27,True,,False,True,6,MyDesign,False,,1,route_min_directed_valient,,1460.846410728,db,False,True,4,True,False,3:35.99,True,0,True,27,512,False,6,0,True,,True,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",False,pirTest,False,dfs,204,20,2,hybrid,95,
False,True,200,20,,1,1,DDR4,0,True,0:53.62,21,0,5.7518,True,False,True,False,6,False,,,,True,False,,4,65536,False,0.64kHz,15,15,False,False,1,mesh,route_min_directed_valient,True,,1.91727,32,H-hop,,,,True,4,checkerboard,6,False,74000d73,dor,,,True,,36,,False,True,69,True,False,15,16,,True,False,True,True,,27.202627987977813,95.86331987595811,False,GEMM_22,0,True,False,False,200,21,False,,0,,-i100 -p100 -t1 -d100,0,True,4,True,Tst,40,0,True,False,16,bfs,True,,5,40,False,,False,34182,33,,15,True,1000000000,AccelMain,False,100,False,55a8709f,1000000000.0,,4,1,2020-04-05 15:12:53 -0700,False,4,True,21,True,,False,True,6,MyDesign,False,,1,route_min_directed_valient,,358.39800356,db,False,True,4,True,False,3:48.28,True,0,True,21,512,False,6,0,True,,True,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",False,pirTest,False,dfs,69,20,2,hybrid,46,
False,True,200,20,,1,1,DDR4,0,True,0:41.61,5,0,1.759,True,False,True,False,6,False,,,,True,False,,4,65536,False,3.58kHz,3,3,False,False,1,mesh,route_min_directed_valient,True,,0.43975,32,H-hop,,,,True,4,checkerboard,6,False,74000d73,dor,,,True,,11,,False,True,35,True,False,3,16,,True,False,True,True,,27.717549678396484,98.25672683352346,False,GEMM_23,0,True,False,False,200,5,False,,0,,-i100 -p100 -t1 -d100,0,True,4,True,Tst,40,0,True,False,16,bfs,True,,5,40,False,,False,149030,24,,3,True,1000000000,AccelMain,False,100,False,55a8709f,1000000000.0,,4,1,2020-04-05 15:12:53 -0700,False,4,True,5,True,,False,True,6,MyDesign,False,,1,route_min_directed_valient,,88.454896856,db,False,True,4,True,False,1:24.65,True,0,True,5,512,False,6,0,True,,True,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",False,pirTest,False,dfs,35,20,2,hybrid,15,
False,True,200,20,,1,1,DDR4,0,True,1:44.53,15,0,2.59295,True,False,True,False,6,False,,,,True,False,,4,65536,False,0.73kHz,9,9,False,False,1,mesh,route_min_directed_valient,True,,0.864317,32,H-hop,,,,True,4,checkerboard,6,False,74000d73,dor,,,True,,33,,False,True,106,True,False,9,16,,True,False,True,True,,27.90340210191509,96.56045579236125,False,GEMM_24,0,True,False,False,200,15,False,,0,,-i100 -p100 -t1 -d100,0,True,4,True,Tst,40,0,True,False,16,bfs,True,,5,40,False,,False,75824,73,,9,True,1000000000,AccelMain,False,100,False,55a8709f,1000000000.0,,4,1,2020-04-05 15:12:53 -0700,False,4,True,15,True,,False,True,6,MyDesign,False,,1,route_min_directed_valient,,416.437753403,db,False,True,4,True,False,2:10.76,True,0,True,15,512,False,6,0,True,,True,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",False,pirTest,False,dfs,106,20,2,hybrid,45,
False,True,200,20,,1,1,DDR4,0,True,0:31.90,7,0,3.8955,True,False,True,False,6,False,,,,True,False,,4,65536,False,2.11kHz,5,5,False,False,1,mesh,route_min_directed_valient,True,,0.973876,32,H-hop,,,,True,4,checkerboard,6,False,74000d73,dor,,,True,,12,,False,True,21,True,False,5,16,,True,False,True,True,,27.600195949221273,97.38758284542456,False,GEMM_3,0,True,False,False,200,7,False,,0,,-i100 -p100 -t1 -d100,0,True,4,True,Tst,40,0,True,False,16,bfs,True,,5,40,False,,False,67294,9,,5,True,1000000000,AccelMain,False,100,False,55a8709f,1000000000.0,,4,1,2020-04-05 15:12:53 -0700,False,4,True,7,True,,False,True,6,MyDesign,False,,1,route_min_directed_valient,,77.809124202,db,False,True,4,True,False,1:14.07,True,0,True,7,512,False,6,0,True,,True,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",False,pirTest,False,dfs,21,20,2,hybrid,14,
False,True,200,20,,1,1,DDR4,0,True,0:14.91,6,0,3.92719,True,False,True,False,6,False,,,,True,False,,4,65536,False,4.48kHz,4,4,False,False,1,mesh,route_min_directed_valient,True,,0.981798,32,H-hop,,,,True,4,checkerboard,6,False,74000d73,dor,,,True,,11,,False,True,21,True,False,4,16,,True,False,True,True,,24.899021967979735,98.17980254977454,False,GEMM_4,0,True,False,False,200,6,False,,0,,-i100 -p100 -t1 -d100,0,True,4,True,Tst,40,0,True,False,16,bfs,True,,5,40,False,,False,66751,10,,4,True,1000000000,AccelMain,False,100,False,55a8709f,1000000000.0,,4,1,2020-04-05 15:12:53 -0700,False,4,True,6,True,,False,True,6,MyDesign,False,,1,route_min_directed_valient,,114.916719055,db,False,True,4,True,False,0:43.70,True,0,True,6,512,False,6,0,True,,True,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",False,pirTest,False,dfs,21,20,2,hybrid,13,
False,True,200,20,,1,1,DDR4,0,True,0:09.87,9,0,14.3068,True,False,True,False,6,False,,,,True,False,,4,65536,False,1.86kHz,7,7,False,False,1,mesh,route_min_directed_valient,True,,3.57671,32,H-hop,,,,True,4,checkerboard,6,False,74000d73,dor,,,True,,30,,False,True,57,True,False,7,16,,True,False,True,True,,35.76716794093861,89.41767177863886,False,GEMM_6,0,True,False,False,200,11,False,,0,,-i100 -p100 -t1 -d100,0,True,4,True,Tst,40,0,True,False,16,bfs,True,,5,40,False,,False,18323,27,,7,True,1000000000,AccelMain,False,100,False,55a8709f,1000000000.0,,4,1,2020-04-05 15:12:53 -0700,False,4,True,11,True,,False,True,6,MyDesign,False,,1,route_min_directed_valient,,155.716341968,db,False,True,4,True,False,1:39.51,True,0,True,11,512,False,6,0,True,,True,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",False,pirTest,False,dfs,57,20,2,hybrid,30,
False,True,200,20,,1,1,DDR4,0,True,0:07.85,5,0,0.402817,True,False,True,False,6,False,,,,True,False,,4,65536,False,4.25kHz,3,3,False,False,1,mesh,route_min_directed_valient,True,,0.122763,32,H-hop,,,,True,4,checkerboard,6,False,74000d73,dor,,,True,,0,,False,True,18,True,False,3,16,,True,False,True,True,,12.763045838161062,49.1053499175783,False,GEMM_7,0,True,False,False,200,5,False,,0,,-i100 -p100 -t1 -d100,0,True,4,True,Tst,40,0,True,False,16,bfs,True,,5,40,False,,False,33365,18,,3,True,1000000000,AccelMain,False,100,False,55a8709f,1000000000.0,,4,1,2020-04-05 15:12:53 -0700,False,4,True,5,True,,False,True,6,MyDesign,False,,1,route_min_directed_valient,,47.981164903,db,False,True,4,True,False,1:16.62,True,0,True,5,512,False,6,0,True,,True,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",False,pirTest,False,dfs,18,20,2,hybrid,11,
False,True,200,20,,1,1,DDR4,0,True,0:01.50,5,0,5.97599,True,False,True,False,6,False,,,,True,False,,4,65536,False,1.5kHz,3,3,False,False,1,mesh,route_min_directed_valient,True,,1.82125,32,H-hop,,,,True,4,checkerboard,6,False,74000d73,dor,,,True,,9,,False,True,19,True,False,3,16,,True,False,True,True,,30.103255767995652,91.06269453090262,False,GEMM_8,0,True,False,False,200,5,False,,0,,-i100 -p100 -t1 -d100,0,True,4,True,Tst,40,0,True,False,16,bfs,True,,5,40,False,,False,2249,10,,3,True,1000000000,AccelMain,False,100,False,55a8709f,1000000000.0,,4,1,2020-04-05 15:12:53 -0700,False,4,True,5,True,,False,True,6,MyDesign,False,,1,route_min_directed_valient,,102.417305389,db,False,True,4,True,False,1:14.00,True,0,True,5,512,False,6,0,True,,True,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",False,pirTest,False,dfs,19,20,2,hybrid,11,
False,True,200,20,,1,1,DDR4,0,True,0:01.51,5,0,7.64357,True,False,True,False,6,False,,,,True,False,,4,65536,False,5.68kHz,3,3,False,False,1,mesh,route_min_directed_valient,True,,1.91089,32,H-hop,,,,True,4,checkerboard,6,False,74000d73,dor,,,True,,9,,False,True,19,True,False,3,16,,True,False,True,True,,30.345658207299714,95.54466993235363,False,GEMM_9,0,True,False,False,200,6,False,,0,,-i100 -p100 -t1 -d100,0,True,4,True,Tst,40,0,True,False,16,bfs,True,,5,40,False,,False,8574,10,,3,True,1000000000,AccelMain,False,100,False,55a8709f,1000000000.0,,4,1,2020-04-05 15:12:53 -0700,False,4,True,6,True,,False,True,6,MyDesign,False,,1,route_min_directed_valient,,96.897647871,db,False,True,4,True,False,1:00.18,True,0,True,6,512,False,6,0,True,,True,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",False,pirTest,False,dfs,19,20,2,hybrid,11,
False,True,200,20,,1,1,DDR4,0,True,0:00.79,2,0,0.0,True,False,True,False,6,False,,,,True,False,,4,65536,False,0.11kHz,2,2,False,False,1,mesh,route_min_directed_valient,True,,2.90909,32,H-hop,,,,True,4,checkerboard,6,False,74000d73,dor,,,True,,0,,False,True,7,True,False,2,16,,True,False,True,True,,15.25974025974026,36.36363636363637,False,IfTest_0,0,True,False,False,200,2,False,,0,,-i100 -p100 -t1 -d100,0,True,4,True,Tst,40,0,True,False,16,bfs,True,,5,40,False,,False,88,7,,2,True,1000000000,AccelMain,False,100,False,55a8709f,1000000000.0,,4,1,2020-04-05 15:12:53 -0700,False,4,True,2,True,,False,True,6,MyDesign,False,,1,route_min_directed_valient,,32.825734424,db,False,True,4,True,False,0:51.19,True,0,True,2,512,False,6,0,True,,True,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",False,pirTest,False,dfs,7,20,2,hybrid,7,
False,True,200,20,,1,1,DDR4,0,True,0:00.99,2,0,3.08434,True,False,True,False,6,False,,,,True,False,,4,65536,False,0.59kHz,1,1,False,False,1,mesh,route_min_directed_valient,True,,3.52496,32,H-hop,,,,True,4,checkerboard,6,False,74000d73,dor,,,True,,10,,False,True,10,True,False,1,16,,True,False,True,True,,15.381828064136245,88.12392426850258,False,InitSort_0,0,True,False,False,200,2,False,,0,,-i100 -p100 -t1 -d100,0,True,4,True,Tst,40,0,True,False,16,bfs,True,,5,40,False,,False,581,2,,1,True,1000000000,AccelMain,False,100,False,55a8709f,1000000000.0,,4,1,2020-04-05 15:12:53 -0700,False,4,True,2,True,,False,True,6,MyDesign,False,,1,route_min_directed_valient,,45.903796609,db,False,True,4,True,False,0:42.55,True,0,True,2,512,False,6,0,True,,True,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",False,pirTest,False,dfs,10,20,2,hybrid,11,
False,True,200,20,,1,1,DDR4,0,True,0:00.55,2,0,0.0,True,False,True,False,6,False,,,,True,False,,4,65536,False,0.22kHz,1,1,False,False,1,mesh,route_min_directed_valient,True,,2.15126,32,H-hop,,,,True,4,checkerboard,6,False,74000d73,dor,,,True,,5,,False,True,8,True,False,1,16,,True,False,True,True,,20.964175143741706,53.78151260504202,False,InitSort_1,0,True,False,False,200,2,False,,0,,-i100 -p100 -t1 -d100,0,True,4,True,Tst,40,0,True,False,16,bfs,True,,5,40,False,,False,119,5,,1,True,1000000000,AccelMain,False,100,False,55a8709f,1000000000.0,,4,1,2020-04-05 15:12:53 -0700,False,4,True,2,True,,False,True,6,MyDesign,False,,1,route_min_directed_valient,,21.226065837,db,False,True,4,True,False,0:32.05,True,0,True,2,512,False,6,0,True,,True,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",False,pirTest,False,dfs,8,20,2,hybrid,10,
False,True,200,20,,1,1,DDR4,0,True,0:00.27,4,0,0.0,True,False,True,False,6,False,,,,True,False,,4,65536,False,0.41kHz,2,2,False,False,1,mesh,route_min_directed_valient,True,,4.57143,32,H-hop,,,,True,4,checkerboard,6,False,74000d73,dor,,,True,,10,,False,True,16,True,False,2,16,,True,False,True,True,,23.46230158730159,57.142857142857146,False,InitSort_2,0,True,False,False,200,4,False,,0,,-i100 -p100 -t1 -d100,0,True,4,True,Tst,40,0,True,False,16,bfs,True,,5,40,False,,False,112,10,,2,True,1000000000,AccelMain,False,100,False,55a8709f,1000000000.0,,4,1,2020-04-05 15:12:53 -0700,False,4,True,4,True,,False,True,6,MyDesign,False,,1,route_min_directed_valient,,26.695188852,db,False,True,4,True,False,0:23.25,True,0,True,4,512,False,6,0,True,,True,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",False,pirTest,False,dfs,16,20,2,hybrid,20,
False,True,200,20,,1,1,DDR4,0,True,0:00.56,6,0,0.0,True,False,True,False,6,False,,,,True,False,,4,65536,False,0.2kHz,3,3,False,False,1,mesh,route_min_directed_valient,True,,4.57143,32,H-hop,,,,True,4,checkerboard,6,False,74000d73,dor,,,True,,19,,False,True,32,True,False,3,16,,True,False,True,True,,20.989461358313815,57.142857142857146,False,InitSort_3,0,True,False,False,200,6,False,,0,,-i100 -p100 -t1 -d100,0,True,4,True,Tst,40,0,True,False,16,bfs,True,,5,40,False,,False,112,15,,3,True,1000000000,AccelMain,False,100,False,55a8709f,1000000000.0,,4,1,2020-04-05 15:12:53 -0700,False,4,True,6,True,,False,True,6,MyDesign,False,,1,route_min_directed_valient,,49.249627949,db,False,True,4,True,False,1:12.16,True,0,True,6,512,False,6,0,True,,True,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",False,pirTest,False,dfs,32,20,2,hybrid,30,
False,True,200,20,,1,1,DDR4,0,True,0:00.83,4,0,0.0,True,False,True,False,6,False,,,,True,False,,4,65536,False,0.23kHz,1,1,False,False,1,mesh,route_min_directed_valient,True,,2.70899,32,H-hop,,,,True,4,checkerboard,6,False,74000d73,dor,,,True,,7,,False,True,12,True,False,1,16,,True,False,True,True,,29.185867895545314,67.72486772486772,False,InitSort_4,0,True,False,False,200,4,False,,0,,-i100 -p100 -t1 -d100,0,True,4,True,Tst,40,0,True,False,16,bfs,True,,5,40,False,,False,189,9,,1,True,1000000000,AccelMain,False,100,False,55a8709f,1000000000.0,,4,1,2020-04-05 15:12:53 -0700,False,4,True,4,True,,False,True,6,MyDesign,False,,1,route_min_directed_valient,,33.172835138,db,False,True,4,True,False,0:30.26,True,0,True,4,512,False,6,0,True,,True,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",False,pirTest,False,dfs,12,20,2,hybrid,14,
False,True,200,20,,1,1,DDR4,0,True,1:17.33,12,0,0.927628,True,False,True,False,6,False,,,,True,False,,4,65536,False,1.83kHz,3,3,False,False,1,mesh,route_min_directed_valient,True,,0.115954,32,H-hop,,,,True,4,checkerboard,6,False,74000d73,dor,,,True,,7,,False,True,34,True,False,3,16,,True,False,True,True,,28.800952747219323,92.76281334484564,False,Kmeans_0,0,True,False,False,200,12,False,,0,,-i100 -p100 -t1 -d100,0,True,4,True,Tst,40,0,True,False,16,bfs,True,,5,40,False,,False,141298,27,,3,True,1000000000,AccelMain,False,100,False,55a8709f,1000000000.0,,4,1,2020-04-05 15:12:53 -0700,False,4,True,12,True,,False,True,6,MyDesign,False,,1,route_min_directed_valient,,98.6168447,db,False,True,4,True,False,1:23.50,True,0,True,12,512,False,6,0,True,,True,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",False,pirTest,False,dfs,34,20,2,hybrid,14,
False,True,200,20,,1,1,DDR4,0,True,1:20:54,11,0,0.00414555,True,False,True,False,6,False,,,,True,False,,4,65536,False,6.51kHz,3,3,False,False,1,mesh,route_min_directed_valient,True,,0.000518194,32,H-hop,,,,True,4,checkerboard,6,False,74000d73,dor,,,True,,0,,False,True,32,True,False,3,16,,True,False,True,True,,1.9225832213173084,6.632883687831106,False,Kmeans_1,0,True,False,False,200,11,False,,0,,-i100 -p100 -t1 -d100,0,True,4,True,Tst,40,0,True,False,16,bfs,True,,5,40,False,,False,31617500,32,,3,True,1000000000,AccelMain,False,100,False,55a8709f,1000000000.0,,4,1,2020-04-05 15:12:53 -0700,False,4,True,11,True,,False,True,6,MyDesign,False,,1,route_min_directed_valient,,89.676163666,db,False,True,4,True,False,2:15.60,True,0,True,11,512,False,6,0,True,,True,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",False,pirTest,False,dfs,32,20,2,hybrid,14,
False,True,200,20,,1,1,DDR4,0,True,0:44.99,15,0,1.81578,True,False,True,False,6,False,,,,True,False,,4,65536,False,1.6kHz,3,3,False,False,1,mesh,route_min_directed_valient,True,,0.226972,32,H-hop,,,,True,4,checkerboard,6,False,74000d73,dor,,,True,,10,,False,True,48,True,False,3,16,,True,False,True,True,,32.514767078180526,90.78894507169079,False,Kmeans_2,0,True,False,False,200,17,False,,0,,-i100 -p100 -t1 -d100,0,True,4,True,Tst,40,0,True,False,16,bfs,True,,5,40,False,,False,72185,38,,3,True,1000000000,AccelMain,False,100,False,55a8709f,1000000000.0,,4,1,2020-04-05 15:12:53 -0700,False,4,True,17,True,,False,True,6,MyDesign,False,,1,route_min_directed_valient,,193.256263851,db,False,True,4,True,False,2:09.26,True,0,True,17,512,False,6,0,True,,True,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",False,pirTest,False,dfs,48,20,2,hybrid,19,
