run-psim,spatial_sha,freq,VDAG-alloc,runproute_err,genpir_err,runhybrid_cycle,pmu-sram-size,VPMU-alloc,rtelm-unsafe,debug,split-algo,tungsten,notFit,retime-local,avgActive,proute-q,gentst_time,maketst_time,dag-stage,reserve-dag,MC_Total,VPCU,succeeded,row,runhybrid_complete,runp2p_pass,rundot,load,runhybrid_pass,VMC-split,reserve-pcu,split-thread,runp2p_time,vcLimit,runp2p_rbw,retime-buffer-only,slink,DAG,psim-q,VPMU-split,vdot,col,vfifo,VMC-alloc,mem-tech,dot,codegen,dag,lrange,OPS-All,argout,runhybrid_deadlock,VAFG-split,name,OPS-Fix,runhybrid_err,project,argin,algo,scheduled,proute-algo,link-prop,runp2p_success,vc,runp2p_err,runhybrid_time,split,runhybrid_dram_power,VBB,split-forward,backend,routing-algo,pracc,start-id,constprop,VDAG,dupra,app,runp2p_wbw,PMU,time,simfreq,PCU,mergeTime_ms,VDAG-split,VPCU-split,vlink,igraph,runhybrid_rbw,merge-forward,VAFG,runp2p_deadlock,tokenout,memelm,pirArgs,OPS-FU,merge-algo,VBB-split,proute-opts,save,rtelm,proute-seed,time-out,OPS-Prog FU,retime-exout,word,pattern,dedicated-dag,ag-dce,runhybrid_wbw,psim,fast,VAFG-alloc,runp2p_cycle,run-tst,trace,reserve-pmu,stat,VPCU-alloc,DAG_Total,rtanal,VPMU,share-adctx,net,bcread,runp2p_complete,open,sr,MC,pcu-stage,gentst_err,module,vec,VMC,OPS-Other,runp2p_dram_power,pmu-stage,retime-glob,OPS-Flt,arch,simulate,nn,flit-width,routing-cost,PCU_Total,mdone,merge,PMU_Total,prtime,runproute_time,waveform,mapping,runhybrid_success,run-proute,fifo-depth,verbose,pir_sha,maketst_err,VBB-alloc,debug-print,maxActive,topo,genpir,clock
False,c7547856,1000000000.0,0,,,,65536,7,False,True,dfs,True,,False,10.481244756479885,4,47.556704252,1:09.28,6,0,40,31,True,20,False,True,True,False,,6,0,1,0:11.00,4,19.8723,False,4,9,1,7,True,20,4,6,DDR4,True,True,True,True,,4,False,1,AccelMain,,,pirTest,6,route_min_directed_valient,False,route_min_directed_valient,db,True,4,,,True,,,False,Tst,dor,True,0,True,0,False,NaivePageRank_0,0.0678236,12,2020-03-31 01:13:55 -0700,0.69kHz,17,,0,31,2,False,,False,1,False,5,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,bfs,,-i100 -p100 -t1 -d100,True,True,0,100,,False,32,checkerboard,False,True,,False,True,1,7549,False,False,0,True,20,40,True,7,False,hybrid,True,True,False,True,6,6,,False,16,6,,,6,False,,MyDesign,False,False,512,H-hop,200,True,False,200,,,True,True,False,False,16,False,22749748,,,True,96.64856272353954,mesh,True,1000000000
False,c7547856,1000000000.0,0,,,,65536,5,False,True,dfs,True,,False,8.804388763347953,4,113.211297888,2:38.45,6,0,40,33,True,20,False,True,True,False,,6,0,1,0:18.52,4,19.6347,False,4,11,1,5,True,20,4,6,DDR4,True,True,True,True,,4,False,1,AccelMain,,,pirTest,6,route_min_directed_valient,False,route_min_directed_valient,db,True,4,,,True,,,False,Tst,dor,True,0,True,0,False,NaivePageRank_1,0.068058,9,2020-03-31 01:13:55 -0700,0.41kHz,18,,0,33,2,False,,False,1,False,5,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,bfs,,-i100 -p100 -t1 -d100,True,True,0,100,,False,32,checkerboard,False,True,,False,True,1,7523,False,False,0,True,20,40,True,5,False,hybrid,True,True,False,True,6,6,,False,16,6,,,6,False,,MyDesign,False,False,512,H-hop,200,True,False,200,,,True,True,False,False,16,False,22749748,,,True,96.98258673401568,mesh,True,1000000000
False,c7547856,1000000000.0,0,,,,65536,7,False,True,dfs,True,,False,12.825705907950335,4,91.980083589,1:56.09,6,0,40,50,True,20,False,True,True,False,,9,0,1,0:10.89,4,33.156,False,4,19,1,7,True,20,4,9,DDR4,True,True,True,True,,4,False,1,AccelMain,,,pirTest,6,route_min_directed_valient,False,route_min_directed_valient,db,True,4,,,True,,,False,Tst,dor,True,0,True,0,False,NaivePageRank_2,0.131181,14,2020-03-31 01:13:55 -0700,0.36kHz,24,,0,50,2,False,,False,1,False,5,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,bfs,,-i100 -p100 -t1 -d100,True,True,0,100,,False,32,checkerboard,False,True,,False,True,1,3903,False,False,0,True,30,40,True,7,False,hybrid,True,True,False,True,9,6,,False,16,9,,,6,False,,MyDesign,False,False,512,H-hop,200,True,False,200,,,True,True,False,False,16,False,22749748,,,True,93.87650525236997,mesh,True,1000000000
False,c7547856,1000000000.0,0,,,,65536,27,False,True,dfs,True,,False,12.963648112057196,4,714.046040126,18:12.15,6,0,40,200,True,20,False,True,True,False,,36,0,1,0:37.83,4,45.2888,False,4,40,1,27,True,20,4,36,DDR4,True,True,True,True,,4,False,1,AccelMain,,,pirTest,6,route_min_directed_valient,False,route_min_directed_valient,db,True,4,,,True,,,False,Tst,dor,True,0,True,0,False,NaivePageRank_3,0.305489,59,2020-03-31 01:13:55 -0700,0.04kHz,128,,0,200,2,False,,False,1,False,5,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,bfs,,-i100 -p100 -t1 -d100,True,True,0,100,,False,32,checkerboard,False,True,,False,True,1,1676,False,False,0,True,120,40,True,27,False,hybrid,True,True,False,True,36,6,,False,16,36,,,6,False,,MyDesign,False,False,512,H-hop,200,True,False,200,,,True,True,False,False,16,False,22749748,,,True,90.45346062052506,mesh,True,1000000000
False,c7547856,1000000000.0,0,,,,65536,7,False,True,dfs,True,,False,10.662466590301642,4,98.006289334,1:02.25,6,0,40,31,True,20,False,True,True,False,,6,0,1,0:18.01,4,20.0784,False,4,10,1,7,True,20,4,6,DDR4,True,True,True,True,,4,False,1,AccelMain,,,pirTest,6,route_min_directed_valient,False,route_min_directed_valient,db,True,4,,,True,,,False,Tst,dor,True,0,True,0,False,NaivePageRank_4,0.068998,11,2020-03-31 01:13:55 -0700,0.82kHz,17,,0,31,2,False,,False,1,False,5,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,bfs,,-i100 -p100 -t1 -d100,True,True,0,100,,False,32,checkerboard,False,True,,False,True,1,14841,False,False,0,True,20,40,True,7,False,hybrid,True,True,False,True,6,6,,False,16,6,,,6,False,,MyDesign,False,False,512,H-hop,200,True,False,200,,,True,True,False,False,16,False,22749748,,,True,98.3222154841318,mesh,True,1000000000
False,c7547856,1000000000.0,0,,,,65536,3,False,True,dfs,True,,False,52.01071934200769,4,32.031897199,0:26.36,6,0,40,7,True,20,False,True,True,False,,3,0,1,0:08.87,4,0.897458,False,4,4,1,3,True,20,4,3,DDR4,True,True,True,True,,4,False,1,AccelMain,,,pirTest,6,route_min_directed_valient,False,route_min_directed_valient,db,True,4,,,True,,,False,Tst,dor,True,0,True,0,False,OuterProduct_0,57.4373,3,2020-03-31 01:13:55 -0700,0.51kHz,3,,0,7,2,False,,False,1,False,5,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,bfs,,-i100 -p100 -t1 -d100,True,True,0,100,,False,32,checkerboard,False,True,,False,True,1,4564,False,False,0,True,6,40,True,3,False,hybrid,True,True,False,True,3,6,,False,16,3,,,6,False,,MyDesign,False,False,512,H-hop,200,True,False,200,,,True,True,False,False,16,False,22749748,,,True,89.7458369851008,mesh,True,1000000000
False,c7547856,1000000000.0,0,,,,65536,3,False,True,dfs,True,,False,19.42287234042553,4,38.292896471,0:46.57,6,0,40,7,True,20,False,True,True,False,,3,0,1,1:13.46,4,0.0622492,False,4,6,1,3,True,20,4,3,DDR4,True,True,True,True,,4,False,1,AccelMain,,,pirTest,6,route_min_directed_valient,False,route_min_directed_valient,db,True,4,,,True,,,False,Tst,dor,True,0,True,0,False,OuterProduct_1,3.98395,3,2020-03-31 01:13:55 -0700,0.9kHz,1,,0,7,2,False,,False,1,False,5,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,bfs,,-i100 -p100 -t1 -d100,True,True,0,100,,False,32,checkerboard,False,True,,False,True,1,65800,False,False,0,True,6,40,True,3,False,hybrid,True,True,False,True,3,6,,False,16,3,,,6,False,,MyDesign,False,False,512,H-hop,200,True,False,200,,,True,True,False,False,16,False,22749748,,,True,99.59878419452887,mesh,True,1000000000
False,c7547856,1000000000.0,0,,,,65536,9,False,True,dfs,True,,False,40.61790219741127,4,150.022790018,2:31.99,6,0,40,29,True,20,False,True,True,False,,9,0,1,0:20.82,4,0.774102,False,4,12,1,9,True,20,4,9,DDR4,True,True,True,True,,4,False,1,AccelMain,,,pirTest,6,route_min_directed_valient,False,route_min_directed_valient,db,True,4,,,True,,,False,Tst,dor,True,0,True,0,False,OuterProduct_10,93.2565,9,2020-03-31 01:13:55 -0700,0.14kHz,17,,0,29,2,False,,False,1,False,5,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,bfs,,-i100 -p100 -t1 -d100,True,True,0,100,,False,32,checkerboard,False,True,,False,True,1,2811,False,False,0,True,22,40,True,9,False,hybrid,True,True,False,True,9,6,,False,16,9,,,6,False,,MyDesign,False,False,512,H-hop,200,True,False,200,,,True,True,False,False,16,False,22749748,,,True,72.85663464959089,mesh,True,1000000000
False,c7547856,1000000000.0,0,,,,65536,21,False,True,dfs,True,,False,18.42692503824579,4,267.529946477,1:11.88,6,0,40,77,True,20,False,True,True,False,,21,0,1,0:14.41,4,0.77283,False,4,30,1,21,True,20,4,21,DDR4,True,True,True,True,,4,False,1,AccelMain,,,pirTest,6,route_min_directed_valient,False,route_min_directed_valient,db,True,4,,,True,,,False,Tst,dor,True,0,True,0,False,OuterProduct_11,98.9223,21,2020-03-31 01:13:55 -0700,0.18kHz,47,,0,77,2,False,,False,1,False,5,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,bfs,,-i100 -p100 -t1 -d100,True,True,0,100,,False,32,checkerboard,False,True,,False,True,1,2650,False,False,0,True,57,40,True,21,False,hybrid,True,True,False,True,21,6,,False,16,21,,,6,False,,MyDesign,False,False,512,H-hop,200,True,False,200,,,True,True,False,False,16,False,22749748,,,True,28.9811320754717,mesh,True,1000000000
False,c7547856,1000000000.0,0,,,,65536,5,False,True,dfs,True,,False,22.34566333311674,4,60.764157797,1:14.34,6,0,40,13,True,20,False,True,True,False,,5,0,1,1:16.88,4,0.0852507,False,4,11,1,5,True,20,4,5,DDR4,True,True,True,True,,4,False,1,AccelMain,,,pirTest,6,route_min_directed_valient,False,route_min_directed_valient,db,True,4,,,True,,,False,Tst,dor,True,0,True,0,False,OuterProduct_2,7.93606,5,2020-03-31 01:13:55 -0700,0.43kHz,2,,0,13,2,False,,False,1,False,5,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,bfs,,-i100 -p100 -t1 -d100,True,True,0,100,,False,32,checkerboard,False,True,,False,True,1,33032,False,False,0,True,11,40,True,5,False,hybrid,True,True,False,True,5,6,,False,16,5,,,6,False,,MyDesign,False,False,512,H-hop,200,True,False,200,,,True,True,False,False,16,False,22749748,,,True,99.20077500605474,mesh,True,1000000000
False,c7547856,1000000000.0,0,,,,65536,6,False,True,dfs,True,,False,20.185743110644292,4,55.633438529,0:46.32,6,0,40,14,True,20,False,True,True,False,,6,0,1,0:34.13,4,0.0658735,False,4,12,1,6,True,20,4,6,DDR4,True,True,True,True,,4,False,1,AccelMain,,,pirTest,6,route_min_directed_valient,False,route_min_directed_valient,db,True,4,,,True,,,False,Tst,dor,True,0,True,0,False,OuterProduct_3,7.93582,6,2020-03-31 01:13:55 -0700,0.97kHz,2,,0,14,2,False,,False,1,False,5,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,bfs,,-i100 -p100 -t1 -d100,True,True,0,100,,False,32,checkerboard,False,True,,False,True,1,33033,False,False,0,True,12,40,True,6,False,hybrid,True,True,False,True,6,6,,False,16,6,,,6,False,,MyDesign,False,False,512,H-hop,200,True,False,200,,,True,True,False,False,16,False,22749748,,,True,99.19777192504465,mesh,True,1000000000
False,c7547856,1000000000.0,0,,,,65536,10,False,True,dfs,True,,False,22.709058710529476,4,71.695090377,1:00.61,6,0,40,26,True,20,False,True,True,False,,10,0,1,0:29.48,4,0.122944,False,4,22,1,10,True,20,4,10,DDR4,True,True,True,True,,4,False,1,AccelMain,,,pirTest,6,route_min_directed_valient,False,route_min_directed_valient,db,True,4,,,True,,,False,Tst,dor,True,0,True,0,False,OuterProduct_4,15.7368,10,2020-03-31 01:13:55 -0700,0.57kHz,4,,0,26,2,False,,False,1,False,5,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,bfs,,-i100 -p100 -t1 -d100,True,True,0,100,,False,32,checkerboard,False,True,,False,True,1,16658,False,False,0,True,22,40,True,10,False,hybrid,True,True,False,True,10,6,,False,16,10,,,6,False,,MyDesign,False,False,512,H-hop,200,True,False,200,,,True,True,False,False,16,False,22749748,,,True,98.35514467523112,mesh,True,1000000000
False,c7547856,1000000000.0,0,,,,65536,10,False,True,dfs,True,,False,27.63555714683534,4,91.520143157,1:24.08,6,0,40,26,True,20,False,True,True,False,,10,0,1,0:09.78,4,0.855472,False,4,14,1,10,True,20,4,10,DDR4,True,True,True,True,,4,False,1,AccelMain,,,pirTest,6,route_min_directed_valient,False,route_min_directed_valient,db,True,4,,,True,,,False,Tst,dor,True,0,True,0,False,OuterProduct_5,109.5,10,2020-03-31 01:13:55 -0700,0.24kHz,12,,0,26,2,False,,False,1,False,5,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,bfs,,-i100 -p100 -t1 -d100,True,True,0,100,,False,32,checkerboard,False,True,,False,True,1,2394,False,False,0,True,22,40,True,10,False,hybrid,True,True,False,True,10,6,,False,16,10,,,6,False,,MyDesign,False,False,512,H-hop,200,True,False,200,,,True,True,False,False,16,False,22749748,,,True,42.77360066833751,mesh,True,1000000000
False,c7547856,1000000000.0,0,,,,65536,3,False,True,dfs,True,,False,51.87432759548145,4,16.582404858,0:17.50,6,0,40,8,True,20,False,True,True,False,,3,0,1,0:04.96,4,1.06294,False,4,4,1,3,True,20,4,3,DDR4,True,True,True,True,,4,False,1,AccelMain,,,pirTest,6,route_min_directed_valient,False,route_min_directed_valient,db,True,4,,,True,,,False,Tst,dor,True,0,True,0,False,OuterProduct_6,57.2867,3,2020-03-31 01:13:55 -0700,0.92kHz,4,,0,8,2,False,,False,1,False,5,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,bfs,,-i100 -p100 -t1 -d100,True,True,0,100,,False,32,checkerboard,False,True,,False,True,1,4576,False,False,0,True,6,40,True,3,False,hybrid,True,True,False,True,3,6,,False,16,3,,,6,False,,MyDesign,False,False,512,H-hop,200,True,False,200,,,True,True,False,False,16,False,22749748,,,True,89.5104895104895,mesh,True,1000000000
False,c7547856,1000000000.0,0,,,,65536,5,False,True,dfs,True,,False,43.78111804373857,4,50.520307739,1:19.94,6,0,40,15,True,20,False,True,True,False,,5,0,1,0:14.14,4,0.95393,False,4,7,1,5,True,20,4,5,DDR4,True,True,True,True,,4,False,1,AccelMain,,,pirTest,6,route_min_directed_valient,False,route_min_directed_valient,db,True,4,,,True,,,False,Tst,dor,True,0,True,0,False,OuterProduct_7,88.8022,5,2020-03-31 01:13:55 -0700,0.21kHz,8,,0,15,2,False,,False,1,False,5,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,bfs,,-i100 -p100 -t1 -d100,True,True,0,100,,False,32,checkerboard,False,True,,False,True,1,2952,False,False,0,True,11,40,True,5,False,hybrid,True,True,False,True,5,6,,False,16,5,,,6,False,,MyDesign,False,False,512,H-hop,200,True,False,200,,,True,True,False,False,16,False,22749748,,,True,69.37669376693766,mesh,True,1000000000
False,c7547856,1000000000.0,0,,,,65536,5,False,True,dfs,True,,False,43.64804473661475,4,54.348943681,0:38.28,6,0,40,15,True,20,False,True,True,False,,5,0,1,0:11.40,4,0.95103,False,4,7,1,5,True,20,4,5,DDR4,True,True,True,True,,4,False,1,AccelMain,,,pirTest,6,route_min_directed_valient,False,route_min_directed_valient,db,True,4,,,True,,,False,Tst,dor,True,0,True,0,False,OuterProduct_8,88.5323,5,2020-03-31 01:13:55 -0700,0.26kHz,8,,0,15,2,False,,False,1,False,5,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,bfs,,-i100 -p100 -t1 -d100,True,True,0,100,,False,32,checkerboard,False,True,,False,True,1,2961,False,False,0,True,11,40,True,5,False,hybrid,True,True,False,True,5,6,,False,16,5,,,6,False,,MyDesign,False,False,512,H-hop,200,True,False,200,,,True,True,False,False,16,False,22749748,,,True,69.16582235731173,mesh,True,1000000000
False,c7547856,1000000000.0,0,,,,65536,7,False,True,dfs,True,,False,33.05800545533377,4,70.00089654,0:53.88,6,0,40,21,True,20,False,True,True,False,,7,0,1,0:20.91,4,0.792769,False,4,10,1,7,True,20,4,7,DDR4,True,True,True,True,,4,False,1,AccelMain,,,pirTest,6,route_min_directed_valient,False,route_min_directed_valient,db,True,4,,,True,,,False,Tst,dor,True,0,True,0,False,OuterProduct_9,87.7616,7,2020-03-31 01:13:55 -0700,0.14kHz,11,,0,21,2,False,,False,1,False,5,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,bfs,,-i100 -p100 -t1 -d100,True,True,0,100,,False,32,checkerboard,False,True,,False,True,1,2987,False,False,0,True,17,40,True,7,False,hybrid,True,True,False,True,7,6,,False,16,7,,,6,False,,MyDesign,False,False,512,H-hop,200,True,False,200,,,True,True,False,False,16,False,22749748,,,True,51.42283227318379,mesh,True,1000000000
False,c7547856,1000000000.0,0,,,,65536,1,False,True,dfs,True,,False,31.055900621118017,4,20.54778211,0:20.90,6,0,40,1,True,20,False,True,True,False,,,0,1,0:02.52,4,0.0,False,4,0,1,1,True,20,4,,DDR4,True,True,True,True,,4,False,1,AccelMain,,,pirTest,6,route_min_directed_valient,False,route_min_directed_valient,db,True,4,,,True,,,False,Tst,dor,True,0,True,0,False,OuterWrite,0.0,1,2020-03-31 01:13:55 -0700,0.08kHz,1,,0,1,2,False,,False,1,False,5,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,bfs,,-i100 -p100 -t1 -d100,True,True,0,100,,False,32,checkerboard,False,True,,False,True,1,207,False,False,0,True,1,40,True,1,False,hybrid,True,True,False,True,0,6,,False,16,,,,6,False,,MyDesign,False,False,512,H-hop,200,True,False,200,,,True,True,False,False,16,False,22749748,,,True,61.83574879227053,mesh,True,1000000000
False,c7547856,1000000000.0,0,,,,65536,,False,True,dfs,True,,False,26.879861711322384,4,29.276736288,0:32.44,6,0,40,12,True,20,False,True,True,False,,2,0,1,0:03.10,4,56.643,False,4,3,1,,True,20,4,2,DDR4,True,True,True,True,,4,False,1,AccelMain,,,pirTest,6,route_min_directed_valient,False,route_min_directed_valient,db,True,4,,,True,,,False,Tst,dor,True,0,True,0,False,RandomCARTInference_0,1.7701,9,2020-03-31 01:13:55 -0700,0.37kHz,0,,0,12,2,False,,False,1,False,5,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,bfs,,-i100 -p100 -t1 -d100,True,True,0,100,,False,32,checkerboard,False,True,,False,True,1,1157,False,False,0,True,6,40,True,,False,hybrid,True,True,False,True,2,6,,False,16,2,,,6,False,,MyDesign,False,False,512,H-hop,200,True,False,200,,,True,True,False,False,16,False,22749748,,,True,88.504753673293,mesh,True,1000000000
False,c7547856,1000000000.0,0,,,,65536,8,False,True,dfs,True,,False,15.050699862657433,4,73.866902501,1:31.91,6,0,40,17,True,20,False,True,True,False,,3,0,1,0:42.08,4,2.29233,False,4,10,1,8,True,20,4,3,DDR4,True,True,True,True,,4,False,1,AccelMain,,,pirTest,6,route_min_directed_valient,False,route_min_directed_valient,db,True,4,,,True,,,False,Tst,dor,True,0,True,0,False,SGD_0,0.00881664,8,2020-03-31 01:13:55 -0700,0.35kHz,7,,0,17,2,False,,False,1,False,5,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,bfs,,-i100 -p100 -t1 -d100,True,True,0,100,,False,32,checkerboard,False,True,,False,True,1,14518,False,False,0,True,9,40,True,8,False,hybrid,True,True,False,True,3,6,,False,16,3,,,6,False,,MyDesign,False,False,512,H-hop,200,True,False,200,,,True,True,False,False,16,False,22749748,,,True,56.426505028240804,mesh,True,1000000000
False,c7547856,1000000000.0,0,,,,65536,9,False,True,dfs,True,,False,14.621126026098851,4,50.241163214,1:04.78,6,0,40,22,True,20,False,True,True,False,,3,0,1,0:12.37,4,4.27269,False,4,11,1,10,True,20,4,3,DDR4,True,True,True,True,,4,False,1,AccelMain,,,pirTest,6,route_min_directed_valient,False,route_min_directed_valient,db,True,4,,,True,,,False,Tst,dor,True,0,True,0,False,SGD_1,0.0164334,10,2020-03-31 01:13:55 -0700,0.63kHz,11,,0,22,2,False,,False,1,False,5,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,bfs,,-i100 -p100 -t1 -d100,True,True,0,100,,False,32,checkerboard,False,True,,False,True,1,7789,False,False,0,True,10,40,True,10,False,hybrid,True,True,False,True,3,6,,False,16,3,,,6,False,,MyDesign,False,False,512,H-hop,200,True,False,200,,,True,True,False,False,16,False,22749748,,,True,52.586981640775456,mesh,True,1000000000
False,c7547856,1000000000.0,0,,,,65536,8,False,True,dfs,True,,False,13.104360604883508,4,101.276499463,2:26.12,6,0,40,27,True,20,False,True,True,False,,3,0,1,0:52.41,4,2.3203,False,4,16,1,9,True,20,4,3,DDR4,True,True,True,True,,4,False,1,AccelMain,,,pirTest,6,route_min_directed_valient,False,route_min_directed_valient,db,True,4,,,True,,,False,Tst,dor,True,0,True,0,False,SGD_2,0.00892421,9,2020-03-31 01:13:55 -0700,0.27kHz,11,,0,27,2,False,,False,1,False,5,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,bfs,,-i100 -p100 -t1 -d100,True,True,0,100,,False,32,checkerboard,False,True,,False,True,1,14343,False,False,0,True,11,40,True,9,False,hybrid,True,True,False,True,3,6,,False,16,3,,,6,False,,MyDesign,False,False,512,H-hop,200,True,False,200,,,True,True,False,False,16,False,22749748,,,True,57.114968974412605,mesh,True,1000000000
False,c7547856,1000000000.0,0,,,,65536,9,False,True,dfs,True,,False,13.530726914364722,4,99.737562818,2:45.62,6,0,40,31,True,20,False,True,True,False,,3,0,1,0:19.79,4,4.40561,False,4,16,1,11,True,20,4,3,DDR4,True,True,True,True,,4,False,1,AccelMain,,,pirTest,6,route_min_directed_valient,False,route_min_directed_valient,db,True,4,,,True,,,False,Tst,dor,True,0,True,0,False,SGD_3,0.0169447,11,2020-03-31 01:13:55 -0700,0.38kHz,15,,0,31,2,False,,False,1,False,5,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,bfs,,-i100 -p100 -t1 -d100,True,True,0,100,,False,32,checkerboard,False,True,,False,True,1,7554,False,False,0,True,12,40,True,11,False,hybrid,True,True,False,True,3,6,,False,16,3,,,6,False,,MyDesign,False,False,512,H-hop,200,True,False,200,,,True,True,False,False,16,False,22749748,,,True,54.22292824993381,mesh,True,1000000000
False,c7547856,1000000000.0,0,,,,65536,10,False,True,dfs,True,,False,12.867941250545954,4,131.366225484,2:26.53,6,0,40,43,True,20,False,True,True,False,,3,0,1,0:13.95,4,6.04761,False,4,21,1,14,True,20,4,3,DDR4,True,True,True,True,,4,False,1,AccelMain,,,pirTest,6,route_min_directed_valient,False,route_min_directed_valient,db,True,4,,,True,,,False,Tst,dor,True,0,True,0,False,SGD_4,0.02326,14,2020-03-31 01:13:55 -0700,0.39kHz,22,,0,43,2,False,,False,1,False,5,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,bfs,,-i100 -p100 -t1 -d100,True,True,0,100,,False,32,checkerboard,False,True,,False,True,1,5503,False,False,0,True,15,40,True,14,False,hybrid,True,True,False,True,3,6,,False,16,3,,,6,False,,MyDesign,False,False,512,H-hop,200,True,False,200,,,True,True,False,False,16,False,22749748,,,True,51.17208795202617,mesh,True,1000000000
