mapping,proute-algo,PMU,save,split-forward,VBB,slink,project,VPCU-split,OPS-Fix,ag-dce,runhybrid_complete,VPMU-split,fast,routing-cost,VPMU,gentst_err,dot,VBB-alloc,freq,arch,proute-opts,VMC-split,psim,lrange,flit-width,pmu-stage,runp2p_wbw,dedicated-dag,row,run-tst,genpir,VAFG,VDAG-alloc,rundot,runhybrid_pass,proute-q,runhybrid_deadlock,dupra,vcLimit,mem-tech,split-algo,OPS-All,VAFG-alloc,simfreq,debug-print,sr,runhybrid_rbw,stat,vc,genpir_err,runproute_err,module,pcu-stage,prtime,col,runp2p_success,dag-stage,retime-buffer-only,runp2p_time,VPMU-alloc,succeeded,runproute_time,nn,dag,runhybrid_wbw,runp2p_complete,reserve-pmu,fifo-depth,notFit,net,runp2p_dram_power,memelm,merge-algo,rtelm,pir_sha,runhybrid_success,VDAG,OPS-FU,VPCU-alloc,tokenout,trace,name,merge-forward,pracc,start-id,mergeTime_ms,runp2p_deadlock,pattern,link-prop,pmu-sram-size,runp2p_cycle,VDAG-split,reserve-pcu,runhybrid_dram_power,app,simulate,runhybrid_time,topo,scheduled,time-out,retime-exout,PCU,word,waveform,spatial_sha,vec,argin,retime-glob,merge,mdone,maketst_err,PMU_Total,runp2p_err,routing-algo,split,VMC-alloc,VPCU,maxActive,OPS-Prog FU,VMC,split-thread,run-psim,MC_Total,vdot,psim-q,runhybrid_cycle,run-proute,PCU_Total,igraph,tungsten,maketst_time,clock,MC,load,runhybrid_err,algo,pirArgs,runp2p_rbw,argout,VAFG-split,bcread,VBB-split,DAG_Total,gentst_time,avgActive,backend,OPS-Flt,debug,DAG,runp2p_pass,vfifo,constprop,open,verbose,proute-seed,vlink,OPS-Other,time,codegen,retime-local
True,route_min_directed_valient,4,True,False,,4,pirTest,28,,True,False,3,True,H-hop,3,,True,,1000000000.0,MyDesign,-i100 -p100 -t1 -d100,6,False,True,512,6,0.0632099,False,20,False,True,1,0,True,,4,False,False,4,DDR4,dfs,,1,4.48kHz,True,True,,True,4,,,False,6,,20,True,6,False,0:01.81,3,True,,False,True,,True,0,16,,hybrid,,False,bfs,True,ce3ad48f,False,0,,19,5,False,AccelMain,False,True,0,,False,checkerboard,db,65536,8100,0,0,,NaivePageRankCSR_1,False,,mesh,False,100,False,14,32,True,eb1d1ef5,16,6,False,False,True,,200,,dor,True,6,28,90.07407407407408,,6,1,False,40,True,1,,False,200,False,True,1:37.98,1000000000,6,False,,route_min_directed_valient,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",25.6395,4,1,True,,40,78.17456363,12.161355153603216,Tst,,True,13,True,4,True,False,False,0,2,,2020-01-30 19:39:24 -0800,True,False
True,route_min_directed_valient,5,True,False,,4,pirTest,46,,True,False,3,True,H-hop,3,,True,,1000000000.0,MyDesign,-i100 -p100 -t1 -d100,10,False,True,512,6,0.119459,False,20,False,True,1,0,True,,4,False,False,4,DDR4,dfs,,1,0.98kHz,True,True,,True,4,,,False,6,,20,True,6,False,0:04.38,3,True,,False,True,,True,0,16,,hybrid,,False,bfs,True,ce3ad48f,False,0,,32,5,False,AccelMain,False,True,0,,False,checkerboard,db,65536,4286,0,0,,NaivePageRankCSR_2,False,,mesh,False,100,False,21,32,True,eb1d1ef5,16,6,False,False,True,,200,,dor,True,10,46,85.48763415772282,,10,1,False,40,True,1,,False,200,False,True,2:28.98,1000000000,10,False,,route_min_directed_valient,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",37.9729,4,1,True,,40,117.68384474,16.322134079950228,Tst,,True,23,True,4,True,False,False,0,2,,2020-01-30 19:39:24 -0800,True,False
True,route_min_directed_valient,21,True,False,,4,pirTest,138,,True,False,9,True,H-hop,9,,True,,1000000000.0,MyDesign,-i100 -p100 -t1 -d100,30,False,True,512,6,0.201654,False,20,False,True,1,0,True,,4,False,False,4,DDR4,dfs,,1,0.47kHz,True,True,,True,4,,,False,6,,20,True,6,False,0:05.43,9,True,,False,True,,True,0,16,,hybrid,,False,bfs,True,ce3ad48f,False,0,,96,5,False,AccelMain,False,True,0,,False,checkerboard,db,65536,2539,0,0,,NaivePageRankCSR_3,False,,mesh,False,100,False,86,32,True,eb1d1ef5,16,6,False,False,True,,200,,dor,True,30,138,93.02875147695943,,30,1,False,40,True,1,,False,200,False,True,8:24.71,1000000000,30,False,,route_min_directed_valient,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",50.6908,4,1,True,,40,502.232678582,15.246473199899746,Tst,,True,40,True,4,True,False,False,0,2,,2020-01-30 19:39:24 -0800,True,False
True,route_min_directed_valient,5,True,False,,4,pirTest,26,,True,False,3,True,H-hop,3,,True,,1000000000.0,MyDesign,-i100 -p100 -t1 -d100,6,False,True,512,6,0.0638643,False,20,False,True,1,0,True,,4,False,False,4,DDR4,dfs,,1,6.88kHz,True,True,,True,4,,,False,6,,20,True,6,False,0:02.33,3,True,,False,True,,True,0,16,,hybrid,,False,bfs,True,ce3ad48f,False,0,,19,5,False,AccelMain,False,True,0,,False,checkerboard,db,65536,16034,0,0,,NaivePageRankCSR_4,False,,mesh,False,100,False,11,32,True,eb1d1ef5,16,6,False,False,True,,200,,dor,True,6,26,91.00661095172758,,6,1,False,40,True,1,,False,200,False,True,2:27.85,1000000000,6,False,,route_min_directed_valient,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",24.7913,4,1,True,,40,91.8529513,15.788832451969798,Tst,,True,13,True,4,True,False,False,0,2,,2020-01-30 19:39:24 -0800,True,False
True,route_min_directed_valient,7,True,False,,4,pirTest,31,,True,False,3,True,H-hop,3,,True,,1000000000.0,MyDesign,-i100 -p100 -t1 -d100,6,False,True,512,6,0.0630697,False,20,False,True,1,0,True,,4,False,False,4,DDR4,dfs,,1,5.52kHz,True,True,,True,4,,,False,6,,20,True,6,False,0:01.47,3,True,,False,True,,True,0,16,,hybrid,,False,bfs,True,ce3ad48f,False,0,,20,5,False,AccelMain,False,True,0,,False,checkerboard,db,65536,8118,0,0,,NaivePageRank_0,False,,mesh,False,100,False,18,32,True,eb1d1ef5,16,6,False,False,True,,200,,dor,True,6,31,89.87435328898744,,6,1,False,40,True,1,,False,200,False,True,1:33.99,1000000000,6,False,,route_min_directed_valient,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",19.0076,4,1,True,,40,58.634596407,9.746602200870493,Tst,,True,9,True,4,True,False,False,0,2,,2020-01-30 19:39:24 -0800,True,False
True,route_min_directed_valient,7,True,False,,4,pirTest,33,,True,False,3,True,H-hop,3,,True,,1000000000.0,MyDesign,-i100 -p100 -t1 -d100,6,False,True,512,6,0.064008,False,20,False,True,1,0,True,,4,False,False,4,DDR4,dfs,,1,1.78kHz,True,True,,True,4,,,False,6,,20,True,6,False,0:04.49,3,True,,False,True,,True,0,16,,hybrid,,False,bfs,True,ce3ad48f,False,0,,20,5,False,AccelMain,False,True,0,,False,checkerboard,db,65536,7999,0,0,,NaivePageRank_1,False,,mesh,False,100,False,18,32,True,eb1d1ef5,16,6,False,False,True,,200,,dor,True,6,33,91.21140142517815,,6,1,False,40,True,1,,False,200,False,True,2:01.26,1000000000,6,False,,route_min_directed_valient,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",19.1304,4,1,True,,40,91.32527372,8.28046214110097,Tst,,True,11,True,4,True,False,False,0,2,,2020-01-30 19:39:24 -0800,True,False
True,route_min_directed_valient,10,True,False,,4,pirTest,50,,True,False,3,True,H-hop,3,,True,,1000000000.0,MyDesign,-i100 -p100 -t1 -d100,9,False,True,512,6,0.12016,False,20,False,True,1,0,True,,4,False,False,4,DDR4,dfs,,1,2.78kHz,True,True,,True,4,,,False,6,,20,True,6,False,0:01.53,3,True,,False,True,,True,0,16,,hybrid,,False,bfs,True,ce3ad48f,False,0,,30,5,False,AccelMain,False,True,0,,False,checkerboard,db,65536,4261,0,0,,NaivePageRank_2,False,,mesh,False,100,False,25,32,True,eb1d1ef5,16,6,False,False,True,,200,,dor,True,9,50,85.98920441210983,,9,1,False,40,True,1,,False,200,False,True,3:24.71,1000000000,9,False,,route_min_directed_valient,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",30.7158,4,1,True,,40,119.233575048,11.748117849971875,Tst,,True,18,True,4,True,False,False,0,2,,2020-01-30 19:39:24 -0800,True,False
True,route_min_directed_valient,40,True,False,,4,pirTest,199,,True,False,9,True,H-hop,9,,True,,1000000000.0,MyDesign,-i100 -p100 -t1 -d100,36,False,True,512,6,0.27133,False,20,False,True,1,0,True,,4,False,False,4,DDR4,dfs,,1,0.61kHz,True,True,,True,4,,,False,6,,20,True,6,False,0:03.08,9,True,,False,True,,True,0,16,,hybrid,,False,bfs,True,ce3ad48f,False,0,,120,5,False,AccelMain,False,True,0,,False,checkerboard,db,65536,1887,0,0,,NaivePageRank_3,False,,mesh,False,100,False,128,32,True,eb1d1ef5,16,6,False,False,True,,200,,dor,True,36,199,87.86433492315845,,36,1,False,40,True,1,,False,200,False,True,6:24.86,1000000000,36,False,,route_min_directed_valient,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",45.5495,4,1,True,,40,575.951956333,12.166345912475942,Tst,,True,40,True,4,True,False,False,0,2,,2020-01-30 19:39:24 -0800,True,False
True,route_min_directed_valient,8,True,False,,4,pirTest,31,,True,False,3,True,H-hop,3,,True,,1000000000.0,MyDesign,-i100 -p100 -t1 -d100,6,False,True,512,6,0.0641122,False,20,False,True,1,0,True,,4,False,False,4,DDR4,dfs,,1,3.58kHz,True,True,,True,4,,,False,6,,20,True,6,False,0:04.46,3,True,,False,True,,True,0,16,,hybrid,,False,bfs,True,ce3ad48f,False,0,,20,5,False,AccelMain,False,True,0,,False,checkerboard,db,65536,15972,0,0,,NaivePageRank_4,False,,mesh,False,100,False,17,32,True,eb1d1ef5,16,6,False,False,True,,200,,dor,True,6,31,91.35987978963186,,6,1,False,40,True,1,,False,200,False,True,1:44.58,1000000000,6,False,,route_min_directed_valient,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",18.9812,4,1,True,,40,88.284417252,9.907442190500044,Tst,,True,9,True,4,True,False,False,0,2,,2020-01-30 19:39:24 -0800,True,False
True,route_min_directed_valient,,True,False,,4,pirTest,,,True,False,,True,H-hop,,"[[31mbug[0m] 14-MemoryLowering throw java.lang.IllegalArgumentException: requirement failed: size=0 and step=0, but both must be positive
",True,,1000000000.0,MyDesign,-i100 -p100 -t1 -d100,,False,True,512,6,,False,20,False,True,,,True,,4,False,False,,DDR4,dfs,,,,True,True,,True,4,,,False,6,,20,False,6,False,,,False,,False,True,,False,0,16,,hybrid,,False,bfs,True,ce3ad48f,False,,,,5,False,AccelMain,False,True,0,,False,checkerboard,db,65536,,,0,,OuterDRAMLock_0,False,,mesh,False,100,False,,32,True,eb1d1ef5,16,6,False,False,True,,,,dor,True,,,,,,1,False,,True,1,,False,,False,True,,1000000000,,False,,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",,4,,True,,,6.395404742,,Tst,,True,,,4,True,False,False,0,2,,2020-01-30 19:39:24 -0800,True,False
True,route_min_directed_valient,8,True,False,1,4,pirTest,10,,True,False,,True,H-hop,,,True,1,1000000000.0,MyDesign,-i100 -p100 -t1 -d100,,False,True,512,6,,False,20,False,True,1,0,True,,4,False,False,4,DDR4,dfs,,1,,True,True,,True,4,,,False,6,,20,False,6,False,,,False,,False,True,,False,0,16,,hybrid,,False,bfs,True,ce3ad48f,False,0,,10,5,False,AccelMain,False,True,0,,False,checkerboard,db,65536,,0,0,,OuterDRAMLock_1,False,,mesh,False,100,False,0,32,True,eb1d1ef5,16,6,False,False,True,"src//Top.h:43:3: error: ‘SparseDRAMRMW’ does not name a type; did you mean ‘SparseDRAM’?
",200,,dor,True,,10,,,,1,False,40,True,1,,False,200,False,True,0:14.20,1000000000,0,False,,route_min_directed_valient,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",,4,1,True,1,40,25.58237083,,Tst,,True,2,,4,True,False,False,0,2,,2020-01-30 19:39:24 -0800,True,False
True,route_min_directed_valient,4,True,False,,4,pirTest,7,,True,False,2,True,H-hop,2,,True,,1000000000.0,MyDesign,-i100 -p100 -t1 -d100,1,False,True,512,6,0.0277537,False,20,False,True,1,0,True,,4,False,False,4,DDR4,dfs,,1,4.71kHz,True,True,,True,4,,,False,6,,20,True,6,False,0:00.49,2,True,,False,True,,True,0,16,,hybrid,,False,bfs,True,ce3ad48f,False,0,,7,5,False,AccelMain,False,True,0,,False,checkerboard,db,65536,2306,0,0,,OuterLock_0,False,,mesh,False,100,False,1,32,True,eb1d1ef5,16,6,False,False,True,,200,,dor,True,1,7,2.7753686036426712,,1,1,False,40,True,1,,False,200,False,True,0:28.60,1000000000,1,False,,route_min_directed_valient,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",0.0277537,4,1,True,,40,22.136854001,1.4686325527609134,Tst,,True,4,,4,True,False,False,0,2,,2020-01-30 19:39:24 -0800,True,False
True,route_min_directed_valient,8,True,False,1,4,pirTest,14,,True,False,,True,H-hop,,,True,1,1000000000.0,MyDesign,-i100 -p100 -t1 -d100,1,False,True,512,6,,False,20,False,True,1,0,True,,4,False,False,4,DDR4,dfs,,1,,True,True,,True,4,,,False,6,,20,False,6,False,,,False,,False,True,,False,0,16,,hybrid,,False,bfs,True,ce3ad48f,False,0,,14,5,False,AccelMain,False,True,0,,False,checkerboard,db,65536,,0,0,,OuterLock_1,False,,mesh,False,100,False,0,32,True,eb1d1ef5,16,6,False,False,True,"src//Top.h:69:33: error: wrong number of template arguments (9, should be 10)
",200,,dor,True,1,14,,,1,1,False,40,True,1,,False,200,False,True,0:17.24,1000000000,1,False,,route_min_directed_valient,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",,4,1,True,1,40,35.010480836,,Tst,,True,6,,4,True,False,False,0,2,,2020-01-30 19:39:24 -0800,True,False
True,route_min_directed_valient,3,True,False,,4,pirTest,7,,True,False,3,True,H-hop,3,,True,,1000000000.0,MyDesign,-i100 -p100 -t1 -d100,3,False,True,512,6,57.4625,False,20,False,True,1,0,True,,4,False,False,4,DDR4,dfs,,1,5.13kHz,True,True,,True,4,,,False,6,,20,True,6,False,0:00.89,3,True,,False,True,,True,0,16,,hybrid,,False,bfs,True,ce3ad48f,False,0,,6,5,False,AccelMain,False,True,0,,False,checkerboard,db,65536,4562,0,0,,OuterProduct_0,False,,mesh,False,100,False,3,32,True,eb1d1ef5,16,6,False,False,True,,200,,dor,True,3,7,89.7851819377466,,3,1,False,40,True,1,,False,200,False,True,0:54.71,1000000000,3,False,,route_min_directed_valient,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",0.897852,4,1,True,,40,61.449740587,52.03352106026372,Tst,,True,4,True,4,True,False,False,0,2,,2020-01-30 19:39:24 -0800,True,False
True,route_min_directed_valient,3,True,False,,4,pirTest,7,,True,False,3,True,H-hop,3,,True,,1000000000.0,MyDesign,-i100 -p100 -t1 -d100,3,False,True,512,6,3.98395,False,20,False,True,1,0,True,,4,False,False,4,DDR4,dfs,,1,18.38kHz,True,True,,True,4,,,False,6,,20,True,6,False,0:03.58,3,True,,False,True,,True,0,16,,hybrid,,False,bfs,True,ce3ad48f,False,0,,6,5,False,AccelMain,False,True,0,,False,checkerboard,db,65536,65800,0,0,,OuterProduct_1,False,,mesh,False,100,False,1,32,True,eb1d1ef5,16,6,False,False,True,,200,,dor,True,3,7,99.59878419452887,,3,1,False,40,True,1,,False,200,False,True,0:44.58,1000000000,3,False,,route_min_directed_valient,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",0.0622492,4,1,True,,40,26.294718506,19.42287234042553,Tst,,True,6,True,4,True,False,False,0,2,,2020-01-30 19:39:24 -0800,True,False
True,route_min_directed_valient,9,True,False,,4,pirTest,29,,True,False,9,True,H-hop,9,,True,,1000000000.0,MyDesign,-i100 -p100 -t1 -d100,9,False,True,512,6,90.4569,False,20,False,True,1,0,True,,4,False,False,4,DDR4,dfs,,1,0.94kHz,True,True,,True,4,,,False,6,,20,True,6,False,0:03.09,9,True,,False,True,,True,0,16,,hybrid,,False,bfs,True,ce3ad48f,False,0,,22,5,False,AccelMain,False,True,0,,False,checkerboard,db,65536,2898,0,0,,OuterProduct_10,False,,mesh,False,100,False,17,32,True,eb1d1ef5,16,6,False,False,True,,200,,dor,True,9,29,70.66942719116632,,9,1,False,40,True,1,,False,200,False,True,2:46.01,1000000000,9,False,,route_min_directed_valient,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",0.750863,4,1,True,,40,97.450812708,39.52991452991453,Tst,,True,12,True,4,True,False,False,0,2,,2020-01-30 19:39:24 -0800,True,False
True,route_min_directed_valient,21,True,False,,4,pirTest,77,,True,False,21,True,H-hop,21,,True,,1000000000.0,MyDesign,-i100 -p100 -t1 -d100,21,False,True,512,6,104.523,False,20,False,True,1,0,True,,4,False,False,4,DDR4,dfs,,1,0.33kHz,True,True,,True,4,,,False,6,,20,True,6,False,0:07.60,21,True,,False,True,,True,0,16,,hybrid,,False,bfs,True,ce3ad48f,False,0,,57,5,False,AccelMain,False,True,0,,False,checkerboard,db,65536,2508,0,0,,OuterProduct_11,False,,mesh,False,100,False,47,32,True,eb1d1ef5,16,6,False,False,True,,200,,dor,True,21,77,30.62200956937799,,21,1,False,40,True,1,,False,200,False,True,6:03.48,1000000000,21,False,,route_min_directed_valient,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",0.816587,4,1,True,,40,262.540376427,19.28078796499849,Tst,,True,30,True,4,True,False,False,0,2,,2020-01-30 19:39:24 -0800,True,False
True,route_min_directed_valient,5,True,False,,4,pirTest,13,,True,False,5,True,H-hop,5,,True,,1000000000.0,MyDesign,-i100 -p100 -t1 -d100,5,False,True,512,6,7.93606,False,20,False,True,1,0,True,,4,False,False,4,DDR4,dfs,,1,9.66kHz,True,True,,True,4,,,False,6,,20,True,6,False,0:03.42,5,True,,False,True,,True,0,16,,hybrid,,False,bfs,True,ce3ad48f,False,0,,11,5,False,AccelMain,False,True,0,,False,checkerboard,db,65536,33032,0,0,,OuterProduct_2,False,,mesh,False,100,False,2,32,True,eb1d1ef5,16,6,False,False,True,,200,,dor,True,5,13,99.20077500605474,,5,1,False,40,True,1,,False,200,False,True,1:01.91,1000000000,5,False,,route_min_directed_valient,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",0.0852507,4,1,True,,40,40.391113635,22.34566333311674,Tst,,True,11,True,4,True,False,False,0,2,,2020-01-30 19:39:24 -0800,True,False
True,route_min_directed_valient,6,True,False,,4,pirTest,14,,True,False,6,True,H-hop,6,,True,,1000000000.0,MyDesign,-i100 -p100 -t1 -d100,6,False,True,512,6,7.93462,False,20,False,True,1,0,True,,4,False,False,4,DDR4,dfs,,1,7.59kHz,True,True,,True,4,,,False,6,,20,True,6,False,0:04.35,6,True,,False,True,,True,0,16,,hybrid,,False,bfs,True,ce3ad48f,False,0,,12,5,False,AccelMain,False,True,0,,False,checkerboard,db,65536,33038,0,0,,OuterProduct_3,False,,mesh,False,100,False,2,32,True,eb1d1ef5,16,6,False,False,True,,200,,dor,True,6,14,99.18275924692777,,6,1,False,40,True,1,,False,200,False,True,1:09.97,1000000000,6,False,,route_min_directed_valient,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",0.0658636,4,1,True,,40,67.34789487,20.182688182514468,Tst,,True,12,True,4,True,False,False,0,2,,2020-01-30 19:39:24 -0800,True,False
True,route_min_directed_valient,10,True,False,,4,pirTest,26,,True,False,10,True,H-hop,10,,True,,1000000000.0,MyDesign,-i100 -p100 -t1 -d100,10,False,True,512,6,15.7453,False,20,False,True,1,0,True,,4,False,False,4,DDR4,dfs,,1,3.6kHz,True,True,,True,4,,,False,6,,20,True,6,False,0:04.63,10,True,,False,True,,True,0,16,,hybrid,,False,bfs,True,ce3ad48f,False,0,,22,5,False,AccelMain,False,True,0,,False,checkerboard,db,65536,16649,0,0,,OuterProduct_4,False,,mesh,False,100,False,4,32,True,eb1d1ef5,16,6,False,False,True,,200,,dor,True,10,26,98.40831281158027,,10,1,False,40,True,1,,False,200,False,True,1:49.60,1000000000,10,False,,route_min_directed_valient,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",0.12301,4,1,True,,40,71.492288395,22.721334614691575,Tst,,True,22,True,4,True,False,False,0,2,,2020-01-30 19:39:24 -0800,True,False
True,route_min_directed_valient,10,True,False,,4,pirTest,26,,True,False,10,True,H-hop,10,,True,,1000000000.0,MyDesign,-i100 -p100 -t1 -d100,10,False,True,512,6,112.219,False,20,False,True,1,0,True,,4,False,False,4,DDR4,dfs,,1,2.29kHz,True,True,,True,4,,,False,6,,20,True,6,False,0:01.02,10,True,,False,True,,True,0,16,,hybrid,,False,bfs,True,ce3ad48f,False,0,,22,5,False,AccelMain,False,True,0,,False,checkerboard,db,65536,2336,0,0,,OuterProduct_5,False,,mesh,False,100,False,12,32,True,eb1d1ef5,16,6,False,False,True,,200,,dor,True,10,26,43.83561643835616,,10,1,False,40,True,1,,False,200,False,True,1:33.71,1000000000,10,False,,route_min_directed_valient,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",0.876712,4,1,True,,40,76.537486518,28.321713959556423,Tst,,True,14,True,4,True,False,False,0,2,,2020-01-30 19:39:24 -0800,True,False
True,route_min_directed_valient,3,True,False,,4,pirTest,8,,True,False,3,True,H-hop,3,,True,,1000000000.0,MyDesign,-i100 -p100 -t1 -d100,3,False,True,512,6,57.2367,False,20,False,True,1,0,True,,4,False,False,4,DDR4,dfs,,1,2.54kHz,True,True,,True,4,,,False,6,,20,True,6,False,0:01.80,3,True,,False,True,,True,0,16,,hybrid,,False,bfs,True,ce3ad48f,False,0,,6,5,False,AccelMain,False,True,0,,False,checkerboard,db,65536,4580,0,0,,OuterProduct_6,False,,mesh,False,100,False,4,32,True,eb1d1ef5,16,6,False,False,True,,200,,dor,True,3,8,89.43231441048034,,3,1,False,40,True,1,,False,200,False,True,1:39.54,1000000000,3,False,,route_min_directed_valient,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",0.894323,4,1,True,,40,38.844282548,51.829022505878406,Tst,,True,4,True,4,True,False,False,0,2,,2020-01-30 19:39:24 -0800,True,False
True,route_min_directed_valient,5,True,False,,4,pirTest,15,,True,False,5,True,H-hop,5,,True,,1000000000.0,MyDesign,-i100 -p100 -t1 -d100,5,False,True,512,6,88.5323,False,20,False,True,1,0,True,,4,False,False,4,DDR4,dfs,,1,2.69kHz,True,True,,True,4,,,False,6,,20,True,6,False,0:01.10,5,True,,False,True,,True,0,16,,hybrid,,False,bfs,True,ce3ad48f,False,0,,11,5,False,AccelMain,False,True,0,,False,checkerboard,db,65536,2961,0,0,,OuterProduct_7,False,,mesh,False,100,False,8,32,True,eb1d1ef5,16,6,False,False,True,,200,,dor,True,5,15,69.16582235731173,,5,1,False,40,True,1,,False,200,False,True,1:31.74,1000000000,5,False,,route_min_directed_valient,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",0.95103,4,1,True,,40,32.685971759,43.64804473661475,Tst,,True,7,True,4,True,False,False,0,2,,2020-01-30 19:39:24 -0800,True,False
True,route_min_directed_valient,5,True,False,,4,pirTest,15,,True,False,5,True,H-hop,5,,True,,1000000000.0,MyDesign,-i100 -p100 -t1 -d100,5,False,True,512,6,88.5921,False,20,False,True,1,0,True,,4,False,False,4,DDR4,dfs,,1,2.29kHz,True,True,,True,4,,,False,6,,20,True,6,False,0:01.29,5,True,,False,True,,True,0,16,,hybrid,,False,bfs,True,ce3ad48f,False,0,,11,5,False,AccelMain,False,True,0,,False,checkerboard,db,65536,2959,0,0,,OuterProduct_8,False,,mesh,False,100,False,8,32,True,eb1d1ef5,16,6,False,False,True,,200,,dor,True,5,15,69.2125718148023,,5,1,False,40,True,1,,False,200,False,True,1:02.15,1000000000,5,False,,route_min_directed_valient,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",0.951673,4,1,True,,40,29.047339224,43.67754662558847,Tst,,True,7,True,4,True,False,False,0,2,,2020-01-30 19:39:24 -0800,True,False
