runhybrid_pass,genpir_err,pmu-stage,pirArgs,VPMU-split,OPS-Fix,split,open,proute-seed,VMC,vc,ag-dce,VAFG,freq,mem-tech,split-thread,dedicated-dag,tokenout,split-algo,retime-exout,load,succeeded,VPMU-alloc,clock,argout,runp2p_deadlock,split-forward,PCU,vdot,backend,DAG,VAFG-alloc,igraph,PCU_Total,trace,dupra,run-tst,VDAG-split,PMU,pir_sha,project,name,retime-buffer-only,nn,merge-algo,link-prop,runproute_err,DAG_Total,vlink,reserve-pcu,algo,scheduled,waveform,mdone,gentst_err,pcu-stage,gentst_time,runhybrid_success,reserve-pmu,psim-q,lrange,dot,runhybrid_time,runp2p_time,proute-algo,merge-forward,fifo-depth,tungsten,argin,runhybrid_dram_power,prtime,genpir,slink,verbose,OPS-FU,save,PMU_Total,codegen,pracc,runhybrid_deadlock,time,vfifo,constprop,OPS-All,sr,mergeTime_ms,OPS-Flt,start-id,fast,flit-width,app,simfreq,module,runp2p_complete,runp2p_err,bcread,dag,retime-local,runhybrid_wbw,word,rundot,MC,avgActive,dag-stage,col,OPS-Prog FU,memelm,pattern,runp2p_pass,vec,spatial_sha,stat,proute-opts,topo,net,runhybrid_cycle,vcLimit,maketst_err,proute-q,simulate,time-out,routing-cost,VAFG-split,VMC-split,runp2p_wbw,MC_Total,VPMU,run-proute,VDAG-alloc,runp2p_success,OPS-Other,runp2p_dram_power,pmu-sram-size,row,debug,runp2p_rbw,runp2p_cycle,VDAG,arch,maketst_time,merge,runhybrid_complete,psim,runhybrid_rbw,rtelm,runproute_time,VPCU-split,runhybrid_err,VPCU,retime-glob,maxActive,notFit,VPCU-alloc,routing-algo,debug-print,run-psim,mapping,VMC-alloc
,,6,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",9,,True,False,0,36,4,True,1,1000000000.0,DDR4,1,False,5,dfs,False,False,True,9,1000000000,4,False,False,127,True,Tst,40,1,False,200,False,False,False,0,41,6fb2abe4,pirTest,AccelMain,False,False,bfs,db,,40,2,0,route_min_directed_valient,False,True,True,,6,818.75114905,False,0,1,True,True,,0:05.54,route_min_directed_valient,False,16,True,6,,,True,4,False,,True,200,True,True,False,2020-02-13 21:18:32 -0800,4,True,,True,,,0,True,512,NaivePageRank_3,0.34kHz,False,True,,True,True,False,,32,True,36,12.2719910350218,6,20,,False,checkerboard,True,16,df69a003,True,-i100 -p100 -t1 -d100,mesh,hybrid,,4,,4,False,100,H-hop,1,36,0.274826,40,9,False,0,True,,,65536,20,True,44.1439,1863,0,MyDesign,8:13.45,False,False,False,,True,,199,,199,False,88.191089640365,,120,dor,True,False,True,36
,,6,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",3,,True,False,0,6,4,True,1,1000000000.0,DDR4,1,False,5,dfs,False,False,True,3,1000000000,4,False,False,16,True,Tst,10,1,False,200,False,False,False,0,8,6fb2abe4,pirTest,AccelMain,False,False,bfs,db,,40,2,0,route_min_directed_valient,False,True,True,,6,94.411377878,False,0,1,True,True,,0:16.66,route_min_directed_valient,False,16,True,6,,,True,4,False,,True,200,True,True,False,2020-02-13 21:18:32 -0800,4,True,,True,,,0,True,512,NaivePageRank_4,0.96kHz,False,True,,True,True,False,,32,True,6,9.893195790351152,6,20,,False,checkerboard,True,16,df69a003,True,-i100 -p100 -t1 -d100,mesh,hybrid,,4,,4,False,100,H-hop,1,6,0.06402,40,3,False,0,True,,,65536,20,True,18.5658,15995,0,MyDesign,2:04.22,False,False,False,,True,,31,,31,False,91.22850890903408,,20,dor,True,False,True,6
,,6,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",2,,True,False,0,1,4,True,1,1000000000.0,DDR4,1,False,5,dfs,False,False,True,2,1000000000,4,False,False,1,True,Tst,4,1,False,200,False,False,False,0,4,6fb2abe4,pirTest,AccelMain,False,False,bfs,db,,40,2,0,route_min_directed_valient,False,True,True,,6,22.035706886,False,0,1,True,True,,0:00.73,route_min_directed_valient,False,16,True,6,,,True,4,False,,True,200,True,True,False,2020-02-13 21:18:32 -0800,4,True,,True,,,0,True,512,OuterLock_0,3.16kHz,False,True,,True,True,False,,32,True,1,1.4686325527609134,6,20,,False,checkerboard,,16,df69a003,True,-i100 -p100 -t1 -d100,mesh,hybrid,,4,,4,False,100,H-hop,1,1,0.0277537,40,2,False,0,True,,,65536,20,True,0.0277537,2306,0,MyDesign,0:23.52,False,False,False,,True,,7,,7,False,2.7753686036426712,,7,dor,True,False,True,1
,,6,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",3,,True,False,0,3,4,True,1,1000000000.0,DDR4,1,False,5,dfs,False,False,True,3,1000000000,4,False,False,3,True,Tst,4,1,False,200,False,False,False,0,3,6fb2abe4,pirTest,AccelMain,False,False,bfs,db,,40,2,0,route_min_directed_valient,False,True,True,,6,35.89960139,False,0,1,True,True,,0:03.44,route_min_directed_valient,False,16,True,6,,,True,4,False,,True,200,True,True,False,2020-02-13 21:18:32 -0800,4,True,,True,,,0,True,512,OuterProduct_0,1.32kHz,False,True,,True,True,False,,32,True,3,52.1592887446546,6,20,,False,checkerboard,True,16,df69a003,True,-i100 -p100 -t1 -d100,mesh,hybrid,,4,,4,False,100,H-hop,1,3,57.6014,40,3,False,0,True,,,65536,20,True,0.900022,4551,0,MyDesign,1:08.48,False,False,False,,True,,7,,7,False,90.0021973192705,,6,dor,True,False,True,3
,,6,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",3,,True,False,0,3,4,True,1,1000000000.0,DDR4,1,False,5,dfs,False,False,True,3,1000000000,4,False,False,1,True,Tst,6,1,False,200,False,False,False,0,3,6fb2abe4,pirTest,AccelMain,False,False,bfs,db,,40,2,0,route_min_directed_valient,False,True,True,,6,49.407921382,False,0,1,True,True,,0:11.38,route_min_directed_valient,False,16,True,6,,,True,4,False,,True,200,True,True,False,2020-02-13 21:18:32 -0800,4,True,,True,,,0,True,512,OuterProduct_1,5.78kHz,False,True,,True,True,False,,32,True,3,19.42051118405057,6,20,,False,checkerboard,True,16,df69a003,True,-i100 -p100 -t1 -d100,mesh,hybrid,,4,,4,False,100,H-hop,1,3,3.98347,40,3,False,0,True,,,65536,20,True,0.0622417,65808,0,MyDesign,1:05.51,False,False,False,,True,,7,,7,False,99.58667639192804,,6,dor,True,False,True,3
,,6,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",9,,True,False,0,9,4,True,1,1000000000.0,DDR4,1,False,5,dfs,False,False,True,9,1000000000,4,False,False,17,True,Tst,12,1,False,200,False,False,False,0,9,6fb2abe4,pirTest,AccelMain,False,False,bfs,db,,40,2,0,route_min_directed_valient,False,True,True,,6,68.688249761,False,0,1,True,True,,0:05.64,route_min_directed_valient,False,16,True,6,,,True,4,False,,True,200,True,True,False,2020-02-13 21:18:32 -0800,4,True,,True,,,0,True,512,OuterProduct_10,0.52kHz,False,True,,True,True,False,,32,True,9,39.33632405330519,6,20,,False,checkerboard,True,16,df69a003,True,-i100 -p100 -t1 -d100,mesh,hybrid,,4,,4,False,100,H-hop,1,9,89.9293,40,9,False,0,True,,,65536,20,True,0.944082,2915,0,MyDesign,2:55.73,False,False,False,,True,,29,,29,False,70.25728987993139,,22,dor,True,False,True,9
,,6,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",21,,True,False,0,21,4,True,1,1000000000.0,DDR4,1,False,5,dfs,False,False,True,21,1000000000,4,False,False,47,True,Tst,30,1,False,200,False,False,False,0,21,6fb2abe4,pirTest,AccelMain,False,False,bfs,db,,40,2,0,route_min_directed_valient,False,True,True,,6,283.3123423,False,0,1,True,True,,0:07.12,route_min_directed_valient,False,16,True,6,,,True,4,False,,True,200,True,True,False,2020-02-13 21:18:32 -0800,4,True,,True,,,0,True,512,OuterProduct_11,0.38kHz,False,True,,True,True,False,,32,True,21,17.915086504497832,6,20,,False,checkerboard,True,16,df69a003,True,-i100 -p100 -t1 -d100,mesh,hybrid,,4,,4,False,100,H-hop,1,21,97.0544,40,21,False,0,True,,,65536,20,True,0.758238,2701,0,MyDesign,4:39.23,False,False,False,,True,,77,,77,False,28.433913365420214,,57,dor,True,False,True,21
,,6,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",5,,True,False,0,5,4,True,1,1000000000.0,DDR4,1,False,5,dfs,False,False,True,5,1000000000,4,False,False,2,True,Tst,11,1,False,200,False,False,False,0,5,6fb2abe4,pirTest,AccelMain,False,False,bfs,db,,40,2,0,route_min_directed_valient,False,True,True,,6,37.512420193,False,0,1,True,True,,0:08.61,route_min_directed_valient,False,16,True,6,,,True,4,False,,True,200,True,True,False,2020-02-13 21:18:32 -0800,4,True,,True,,,0,True,512,OuterProduct_2,3.84kHz,False,True,,True,True,False,,32,True,5,22.341605158287795,6,20,,False,checkerboard,True,16,df69a003,True,-i100 -p100 -t1 -d100,mesh,hybrid,,4,,4,False,100,H-hop,1,5,7.93462,40,5,False,0,True,,,65536,20,True,0.0852352,33038,0,MyDesign,0:57.35,False,False,False,,True,,13,,13,False,99.18275924692777,,11,dor,True,False,True,5
,,6,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",6,,True,False,0,6,4,True,1,1000000000.0,DDR4,1,False,5,dfs,False,False,True,6,1000000000,4,False,False,2,True,Tst,12,1,False,200,False,False,False,0,6,6fb2abe4,pirTest,AccelMain,False,False,bfs,db,,40,2,0,route_min_directed_valient,False,True,True,,6,95.278991793,False,0,1,True,True,,0:19.90,route_min_directed_valient,False,16,True,6,,,True,4,False,,True,200,True,True,False,2020-02-13 21:18:32 -0800,4,True,,True,,,0,True,512,OuterProduct_3,1.66kHz,False,True,,True,True,False,,32,True,6,20.185743110644292,6,20,,False,checkerboard,True,16,df69a003,True,-i100 -p100 -t1 -d100,mesh,hybrid,,4,,4,False,100,H-hop,1,6,7.93582,40,6,False,0,True,,,65536,20,True,0.0658735,33033,0,MyDesign,2:29.66,False,False,False,,True,,14,,14,False,99.19777192504465,,12,dor,True,False,True,6
,,6,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",10,,True,False,0,10,4,True,1,1000000000.0,DDR4,1,False,5,dfs,False,False,True,10,1000000000,4,False,False,4,True,Tst,22,1,False,200,False,False,False,0,10,6fb2abe4,pirTest,AccelMain,False,False,bfs,db,,40,2,0,route_min_directed_valient,False,True,True,,6,154.236592359,False,0,1,True,True,,0:12.55,route_min_directed_valient,False,16,True,6,,,True,4,False,,True,200,True,True,False,2020-02-13 21:18:32 -0800,4,True,,True,,,0,True,512,OuterProduct_4,1.33kHz,False,True,,True,True,False,,32,True,10,22.709058710529476,6,20,,False,checkerboard,True,16,df69a003,True,-i100 -p100 -t1 -d100,mesh,hybrid,,4,,4,False,100,H-hop,1,10,15.7368,40,10,False,0,True,,,65536,20,True,0.122944,16658,0,MyDesign,1:58.14,False,False,False,,True,,26,,26,False,98.35514467523112,,22,dor,True,False,True,10
,,6,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",10,,True,False,0,10,4,True,1,1000000000.0,DDR4,1,False,5,dfs,False,False,True,10,1000000000,4,False,False,12,True,Tst,14,1,False,200,False,False,False,0,10,6fb2abe4,pirTest,AccelMain,False,False,bfs,db,,40,2,0,route_min_directed_valient,False,True,True,,6,145.405802342,False,0,1,True,True,,0:02.22,route_min_directed_valient,False,16,True,6,,,True,4,False,,True,200,True,True,False,2020-02-13 21:18:32 -0800,4,True,,True,,,0,True,512,OuterProduct_5,1.05kHz,False,True,,True,True,False,,32,True,10,28.443475412520982,6,20,,False,checkerboard,True,16,df69a003,True,-i100 -p100 -t1 -d100,mesh,hybrid,,4,,4,False,100,H-hop,1,10,112.702,40,10,False,0,True,,,65536,20,True,0.880482,2326,0,MyDesign,1:57.50,False,False,False,,True,,26,,26,False,44.02407566638005,,22,dor,True,False,True,10
,,6,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",3,,True,False,0,3,4,True,1,1000000000.0,DDR4,1,False,5,dfs,False,False,True,3,1000000000,4,False,False,4,True,Tst,4,1,False,200,False,False,False,0,3,6fb2abe4,pirTest,AccelMain,False,False,bfs,db,,40,2,0,route_min_directed_valient,False,True,True,,6,44.553652529,False,0,1,True,True,,0:01.91,route_min_directed_valient,False,16,True,6,,,True,4,False,,True,200,True,True,False,2020-02-13 21:18:32 -0800,4,True,,True,,,0,True,512,OuterProduct_6,2.4kHz,False,True,,True,True,False,,32,True,3,51.829022505878406,6,20,,False,checkerboard,True,16,df69a003,True,-i100 -p100 -t1 -d100,mesh,hybrid,,4,,4,False,100,H-hop,1,3,57.2367,40,3,False,0,True,,,65536,20,True,1.06201,4580,0,MyDesign,1:04.08,False,False,False,,True,,8,,8,False,89.43231441048034,,6,dor,True,False,True,3
,,6,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",5,,True,False,0,5,4,True,1,1000000000.0,DDR4,1,False,5,dfs,False,False,True,5,1000000000,4,False,False,8,True,Tst,7,1,False,200,False,False,False,0,5,6fb2abe4,pirTest,AccelMain,False,False,bfs,db,,40,2,0,route_min_directed_valient,False,True,True,,6,73.333085121,False,0,1,True,True,,0:02.25,route_min_directed_valient,False,16,True,6,,,True,4,False,,True,200,True,True,False,2020-02-13 21:18:32 -0800,4,True,,True,,,0,True,512,OuterProduct_7,1.34kHz,False,True,,True,True,False,,32,True,5,42.93749517113498,6,20,,False,checkerboard,True,16,df69a003,True,-i100 -p100 -t1 -d100,mesh,hybrid,,4,,4,False,100,H-hop,1,5,87.091,40,5,False,0,True,,,65536,20,True,0.935548,3010,0,MyDesign,1:23.05,False,False,False,,True,,15,,15,False,68.03986710963456,,11,dor,True,False,True,5
,,6,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",5,,True,False,0,5,4,True,1,1000000000.0,DDR4,1,False,5,dfs,False,False,True,5,1000000000,4,False,False,8,True,Tst,7,1,False,200,False,False,False,0,5,6fb2abe4,pirTest,AccelMain,False,False,bfs,db,,40,2,0,route_min_directed_valient,False,True,True,,6,84.461836107,False,0,1,True,True,,0:08.15,route_min_directed_valient,False,16,True,6,,,True,4,False,,True,200,True,True,False,2020-02-13 21:18:32 -0800,4,True,,True,,,0,True,512,OuterProduct_8,0.36kHz,False,True,,True,True,False,,32,True,5,43.72187431160902,6,20,,False,checkerboard,True,16,df69a003,True,-i100 -p100 -t1 -d100,mesh,hybrid,,4,,4,False,100,H-hop,1,5,88.682,40,5,False,0,True,,,65536,20,True,0.97429,2956,0,MyDesign,2:44.10,False,False,False,,True,,15,,15,False,69.2828146143437,,11,dor,True,False,True,5
,,6,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",7,,True,False,0,7,4,True,1,1000000000.0,DDR4,1,False,5,dfs,False,False,True,7,1000000000,4,False,False,11,True,Tst,10,1,False,200,False,False,False,0,7,6fb2abe4,pirTest,AccelMain,False,False,bfs,db,,40,2,0,route_min_directed_valient,False,True,True,,6,73.127086453,False,0,1,True,True,,0:02.78,route_min_directed_valient,False,16,True,6,,,True,4,False,,True,200,True,True,False,2020-02-13 21:18:32 -0800,4,True,,True,,,0,True,512,OuterProduct_9,1.17kHz,False,True,,True,True,False,,32,True,7,30.401558588387303,6,20,,False,checkerboard,True,16,df69a003,True,-i100 -p100 -t1 -d100,mesh,hybrid,,4,,4,False,100,H-hop,1,7,80.7094,40,7,False,0,True,,,65536,20,True,0.729064,3248,0,MyDesign,1:49.67,False,False,False,,True,,21,,21,False,47.29064039408867,,17,dor,True,False,True,7
,,6,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",8,,True,False,0,3,4,True,1,1000000000.0,DDR4,1,False,5,dfs,False,False,True,8,1000000000,4,False,False,7,True,Tst,9,1,False,200,False,False,False,0,8,6fb2abe4,pirTest,AccelMain,False,False,bfs,db,,40,2,0,route_min_directed_valient,False,True,True,,6,69.693765021,False,0,1,True,True,,0:10.34,route_min_directed_valient,False,16,True,6,,,True,4,False,,True,200,True,True,False,2020-02-13 21:18:32 -0800,4,True,,True,,,0,True,512,SGD_0,1.58kHz,False,True,,True,True,False,,32,True,3,12.831235231137127,6,20,,False,checkerboard,True,16,df69a003,True,-i100 -p100 -t1 -d100,mesh,hybrid,,4,,4,False,100,H-hop,1,3,0.00784843,40,8,False,0,True,,,65536,20,True,2.04059,16309,0,MyDesign,2:49.54,False,False,False,,True,,16,,16,False,50.229934392053465,,9,dor,True,False,True,3
,,6,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",10,,True,False,0,3,4,True,1,1000000000.0,DDR4,1,False,5,dfs,False,False,True,9,1000000000,4,False,False,11,True,Tst,10,1,False,200,False,False,False,0,10,6fb2abe4,pirTest,AccelMain,False,False,bfs,db,,40,2,0,route_min_directed_valient,False,True,True,,6,61.45503673,False,0,1,True,True,,0:02.87,route_min_directed_valient,False,16,True,6,,,True,4,False,,True,200,True,True,False,2020-02-13 21:18:32 -0800,4,True,,True,,,0,True,512,SGD_1,3.03kHz,False,True,,True,True,False,,32,True,3,12.682723296500921,6,20,,False,checkerboard,True,16,df69a003,True,-i100 -p100 -t1 -d100,mesh,hybrid,,4,,4,False,100,H-hop,1,3,0.014733,40,10,False,0,True,,,65536,20,True,3.83057,8688,0,MyDesign,1:42.87,False,False,False,,True,,21,,21,False,47.14548802946593,,10,dor,True,False,True,3
,,6,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",9,,True,False,0,3,4,True,1,1000000000.0,DDR4,1,False,5,dfs,False,False,True,8,1000000000,4,False,False,11,True,Tst,15,1,False,200,False,False,False,0,9,6fb2abe4,pirTest,AccelMain,False,False,bfs,db,,40,2,0,route_min_directed_valient,False,True,True,,6,76.606797739,False,0,1,True,True,,0:06.01,route_min_directed_valient,False,16,True,6,,,True,4,False,,True,200,True,True,False,2020-02-13 21:18:32 -0800,4,True,,True,,,0,True,512,SGD_2,2.68kHz,False,True,,True,True,False,,32,True,3,11.134870459898352,6,20,,False,checkerboard,True,16,df69a003,True,-i100 -p100 -t1 -d100,mesh,hybrid,,4,,4,False,100,H-hop,1,3,0.00793356,40,9,False,0,True,,,65536,20,True,2.06272,16134,0,MyDesign,1:17.24,False,False,False,,True,,26,,26,False,50.774761373496965,,11,dor,True,False,True,3
,,6,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",11,,True,False,0,3,4,True,1,1000000000.0,DDR4,1,False,5,dfs,False,False,True,9,1000000000,4,False,False,15,True,Tst,15,1,False,200,False,False,False,0,11,6fb2abe4,pirTest,AccelMain,False,False,bfs,db,,40,2,0,route_min_directed_valient,False,True,True,,6,137.181587032,False,0,1,True,True,,0:03.63,route_min_directed_valient,False,16,True,6,,,True,4,False,,True,200,True,True,False,2020-02-13 21:18:32 -0800,4,True,,True,,,0,True,512,SGD_3,2.33kHz,False,True,,True,True,False,,32,True,3,11.683106988144626,6,20,,False,checkerboard,True,16,df69a003,True,-i100 -p100 -t1 -d100,mesh,hybrid,,4,,4,False,100,H-hop,1,3,0.0151426,40,11,False,0,True,,,65536,20,True,3.93706,8453,0,MyDesign,2:11.31,False,False,False,,True,,30,,30,False,48.456169407311016,,12,dor,True,False,True,3
,,6,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",14,,True,False,0,3,4,True,1,1000000000.0,DDR4,1,False,5,dfs,False,False,True,10,1000000000,4,False,False,22,True,Tst,20,1,False,200,False,False,False,0,14,6fb2abe4,pirTest,AccelMain,False,False,bfs,db,,40,2,0,route_min_directed_valient,False,True,True,,6,136.231798169,False,0,1,True,True,,0:07.64,route_min_directed_valient,False,16,True,6,,,True,4,False,,True,200,True,True,False,2020-02-13 21:18:32 -0800,4,True,,True,,,0,True,512,SGD_4,0.79kHz,False,True,,True,True,False,,32,True,3,11.407495475656395,6,20,,False,checkerboard,True,16,df69a003,True,-i100 -p100 -t1 -d100,mesh,hybrid,,4,,4,False,100,H-hop,1,3,0.021178,40,14,False,0,True,,,65536,20,True,5.50629,6044,0,MyDesign,2:55.46,False,False,False,,True,,42,,42,False,46.591661151555265,,15,dor,True,False,True,3
,,6,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",4,,True,False,0,,4,True,1,1000000000.0,DDR4,1,False,5,dfs,False,False,True,1,1000000000,4,False,False,1,True,Tst,11,1,False,200,False,False,False,0,4,6fb2abe4,pirTest,AccelMain,False,False,bfs,db,,40,2,0,route_min_directed_valient,False,True,True,,6,35.539966502,False,0,1,True,True,,4:59.88,route_min_directed_valient,False,16,True,6,,,True,4,False,,True,200,True,True,False,2020-02-13 21:18:32 -0800,4,True,,True,,,0,True,512,SRAMSplit_0,6.99kHz,False,True,,True,True,False,,32,True,0,11.538223124884553,6,20,,False,checkerboard,True,16,df69a003,True,-i100 -p100 -t1 -d100,mesh,hybrid,,4,,4,False,100,H-hop,1,,0.0,40,4,False,0,True,,,65536,20,True,0.0,2097196,0,MyDesign,0:34.22,False,False,False,,True,,12,,12,False,12.499737745065316,,3,dor,True,False,True,
,,6,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",4,,True,False,0,,4,True,1,1000000000.0,DDR4,1,False,5,dfs,False,False,True,1,1000000000,4,False,False,4,True,Tst,1,1,False,200,False,False,False,0,4,6fb2abe4,pirTest,AccelMain,False,False,bfs,db,,40,2,0,route_min_directed_valient,False,True,True,,6,22.473891627,False,0,1,True,True,,5:25.67,route_min_directed_valient,False,16,True,6,,,True,4,False,,True,200,True,True,False,2020-02-13 21:18:32 -0800,4,True,,True,,,0,True,512,SRAMSplit_1,5.69kHz,False,True,,True,True,False,,32,True,0,8.193852860959547,6,20,,False,checkerboard,True,16,df69a003,True,-i100 -p100 -t1 -d100,mesh,hybrid,,4,,4,False,100,H-hop,1,,0.0,40,4,False,0,True,,,65536,20,True,0.0,1851434,0,MyDesign,0:50.64,False,False,False,,True,,5,,5,False,14.158970830178122,,3,dor,True,False,True,
,,6,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",5,,True,False,0,,4,True,1,1000000000.0,DDR4,1,False,5,dfs,False,False,True,1,1000000000,4,False,False,25,True,Tst,2,1,False,200,False,False,False,0,5,6fb2abe4,pirTest,AccelMain,False,False,bfs,db,,40,2,0,route_min_directed_valient,False,True,True,,6,100.539427211,False,0,1,True,True,,4:20.48,route_min_directed_valient,False,16,True,6,,,True,4,False,,True,200,True,True,False,2020-02-13 21:18:32 -0800,4,True,,True,,,0,True,512,SRAMSplit_2,2.37kHz,False,True,,True,True,False,,32,True,0,7.179667707535498,6,20,,False,checkerboard,True,16,df69a003,True,-i100 -p100 -t1 -d100,mesh,hybrid,,4,,4,False,100,H-hop,1,,0.0,40,5,False,0,True,,,65536,20,True,0.0,617200,0,MyDesign,1:55.92,False,False,False,,True,,27,,27,False,14.157809462086844,,7,dor,True,False,True,
,,6,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",10,,True,False,0,,4,True,1,1000000000.0,DDR4,1,False,5,dfs,False,False,True,1,1000000000,4,False,False,47,True,Tst,4,1,False,200,False,False,False,0,10,6fb2abe4,pirTest,AccelMain,False,False,bfs,db,,40,2,0,route_min_directed_valient,False,True,True,,6,268.832863718,False,0,1,True,True,,19:34.82,route_min_directed_valient,False,16,True,6,,,True,4,False,,True,200,True,True,False,2020-02-13 21:18:32 -0800,4,True,,True,,,0,True,512,SRAMSplit_3,1.05kHz,False,True,,True,True,False,,32,True,0,8.060019141567071,6,20,,False,checkerboard,True,16,df69a003,True,-i100 -p100 -t1 -d100,mesh,hybrid,,4,,4,False,100,H-hop,1,,0.0,40,10,False,0,True,,,65536,20,True,0.0,1234354,0,MyDesign,3:16.64,False,False,False,,True,,51,,51,False,14.15825605944486,,13,dor,True,False,True,
