rtanal,MC_Total,time,pcu-stage,OPS-Other,verbose,VAFG,lrange,rtelm-unsafe,runhybrid_deadlock,retime-glob,reserve-dag,igraph,vcLimit,ag-dce,vdot,dot,share-adctx,start-id,dupra,runproute_err,debug-print,save,pirArgs,VMC-alloc,proute-algo,retime-buffer-only,slink,run-psim,time-out,module,notFit,succeeded,gentst_time,dot-argin,mergeTime_ms,col,runp2p_rbw,runhybrid_wbw,spatial_sha,load,plastiroute_sha,split,OPS-FU,vfifo,dag-stage,runhybrid_success,VMC-split,run-tst,waveform,trace,runp2p_dram_power,fifo-depth,psim-q,arch,simfreq,run-proute,PMU_Total,runproute_time,VDAG,constprop,VMC,dag,codegen,topo,merge,retime-exout,flit-width,pir_sha,maketst_time,runp2p_wbw,MC,VDAG-alloc,proute-q,runhybrid_pass,psim,runp2p_err,tokenout,vlink,proute-seed,VPMU,word,PCU_Total,mem-tech,argin,runhybrid_cycle,tungsten,VBB-alloc,VBB-split,clock,PMU,runp2p_complete,maketst_err,rtelm,vec,VAFG-alloc,PCU,stat,reserve-pmu,runp2p_cycle,gentst_err,OPS-Flt,runhybrid_time,genpir,sr,avgActive,DAG_Total,simulate,name,backend,algo,runhybrid_rbw,bcread,runp2p_pass,reserve-pcu,tungsten_sha,VBB,VPCU,OPS-All,DAG,pracc,routing-algo,merge-algo,open,pmu-stage,genpir_err,add-row,merge-forward,VPMU-alloc,proute-opts,runhybrid_err,reserve-mc,debug,freq,pattern,split-algo,runhybrid_dram_power,vc,mdone,runp2p_success,routing-cost,runhybrid_complete,fast,app,VPMU-split,retime-local,VPCU-alloc,split-forward,VDAG-split,runp2p_deadlock,net,row,memelm,nn,argout,pmu-sram-size,mapping,VPCU-split,prtime,split-thread,rundot,dedicated-dag,link-prop,scheduled,maxActive,VAFG-split,OPS-Fix,OPS-Prog FU,project,runp2p_time
True,0,2020-05-04 21:07:36 -0700,6,,False,1,True,False,False,False,0,False,4,True,True,True,False,0,False,,True,True,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",10,route_min_directed_valient,False,4,False,100,False,,True,105.489409589,False,,20,21.0403,,266d9c93,False,88a079d,True,,4,6,False,10,False,True,False,,16,1,MyDesign,0.52kHz,False,0,,0,True,10,True,True,mesh,False,False,512,2e0c09eb,5:13.73,0.11162,10,0,4,,False,,5,2,0,7,32,0,DDR4,6,,True,,,1000000000,9,True,,True,16,1,21,True,0,4587,,,,True,True,15.251071869776906,0,False,AccelMain,Tst,route_min_directed_valient,,True,True,0,9aa45a7,,46,,23,True,dor,bfs,False,6,,0,False,7,-i100 -p100 -t1 -d100,,0,True,1000000000.0,checkerboard,dfs,,4,True,True,H-hop,False,True,NaivePageRankCSR_2,7,False,32,False,0,False,hybrid,20,False,False,4,65536,True,46,,1,True,False,db,False,79.87791584913887,1,,,pirTest,0:08.77
True,0,2020-05-04 21:07:36 -0700,6,,False,1,True,False,False,False,0,False,4,True,True,True,False,0,False,,True,True,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",30,route_min_directed_valient,False,4,False,100,False,,True,522.85787098,False,,20,24.6995,,266d9c93,False,88a079d,True,,4,6,False,30,False,True,False,,16,1,MyDesign,0.94kHz,False,0,,0,True,30,True,True,mesh,False,False,512,2e0c09eb,4:31.80,0.174863,30,0,4,,False,,5,2,0,21,32,0,DDR4,6,,True,,,1000000000,33,True,,True,16,1,86,True,0,2928,,,,True,True,13.081765399900647,0,False,AccelMain,Tst,route_min_directed_valient,,True,True,0,9aa45a7,,138,,40,True,dor,bfs,False,6,,0,False,21,-i100 -p100 -t1 -d100,,0,True,1000000000.0,checkerboard,dfs,,4,True,True,H-hop,False,True,NaivePageRankCSR_3,21,False,96,False,0,False,hybrid,20,False,False,4,65536,True,138,,1,True,False,db,False,94.15983606557377,1,,,pirTest,0:03.12
True,0,2020-05-04 21:07:36 -0700,6,,False,1,True,False,False,False,0,False,4,True,True,True,False,0,False,,True,True,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",6,route_min_directed_valient,False,4,False,100,False,,True,84.376366302,False,,20,20.0287,,266d9c93,False,88a079d,True,,4,6,False,6,False,True,False,,16,1,MyDesign,2.16kHz,False,0,,0,True,6,True,True,mesh,False,False,512,2e0c09eb,4:20.34,0.0623706,6,0,4,,False,,5,2,0,10,32,0,DDR4,6,,True,,,1000000000,12,True,,True,16,1,11,True,0,16418,,,,True,True,15.419548028680943,0,False,AccelMain,Tst,route_min_directed_valient,,True,True,0,9aa45a7,,26,,13,True,dor,bfs,False,6,,0,False,10,-i100 -p100 -t1 -d100,,0,True,1000000000.0,checkerboard,dfs,,4,True,True,H-hop,False,True,NaivePageRankCSR_4,10,False,19,False,0,False,hybrid,20,False,False,4,65536,True,26,,1,True,False,db,False,88.87806066512364,1,,,pirTest,0:07.60
True,0,2020-05-04 21:07:36 -0700,6,,False,1,True,False,False,False,0,False,4,True,True,True,False,0,False,,True,True,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",6,route_min_directed_valient,False,4,False,100,False,,True,109.554844698,False,,20,14.7071,,266d9c93,False,88a079d,True,,4,6,False,6,False,True,False,,16,1,MyDesign,1.25kHz,False,0,,0,True,6,True,True,mesh,False,False,512,2e0c09eb,4:06.02,0.0609306,6,0,4,,False,,5,2,0,7,32,0,DDR4,6,,True,,,1000000000,12,True,,True,16,1,17,True,0,8403,,,,True,True,9.416031972708158,0,False,AccelMain,Tst,route_min_directed_valient,,True,True,0,9aa45a7,,31,,9,True,dor,bfs,False,6,,0,False,7,-i100 -p100 -t1 -d100,,0,True,1000000000.0,checkerboard,dfs,,4,True,True,H-hop,False,True,NaivePageRank_0,7,False,20,False,0,False,hybrid,20,False,False,4,65536,True,31,,1,True,False,db,False,86.82613352374152,1,,,pirTest,0:06.74
True,0,2020-05-04 21:07:36 -0700,6,,False,1,True,False,False,False,0,False,4,True,True,True,False,0,False,,True,True,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",6,route_min_directed_valient,False,4,False,100,False,,True,128.625258571,False,,20,15.0081,,266d9c93,False,88a079d,True,,4,6,False,6,False,True,False,,16,1,MyDesign,0.73kHz,False,0,,0,True,6,True,True,mesh,False,False,512,2e0c09eb,6:54.82,0.0621133,6,0,4,,False,,5,2,0,5,32,0,DDR4,6,,True,,,1000000000,8,True,,True,16,1,19,True,0,8243,,,,True,True,8.035353229002384,0,False,AccelMain,Tst,route_min_directed_valient,,True,True,0,9aa45a7,,33,,11,True,dor,bfs,False,6,,0,False,5,-i100 -p100 -t1 -d100,,0,True,1000000000.0,checkerboard,dfs,,4,True,True,H-hop,False,True,NaivePageRank_1,5,False,20,False,0,False,hybrid,20,False,False,4,65536,True,33,,1,True,False,db,False,88.51146427271624,1,,,pirTest,0:11.36
True,0,2020-05-04 21:07:36 -0700,6,,False,1,True,False,False,False,0,False,4,True,True,True,False,0,False,,True,True,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",9,route_min_directed_valient,False,4,False,100,False,,True,136.242098237,False,,20,20.1294,,266d9c93,False,88a079d,True,,4,6,False,9,False,True,False,,16,1,MyDesign,3.36kHz,False,0,,0,True,9,True,True,mesh,False,False,512,2e0c09eb,4:13.55,0.111135,9,0,4,,False,,5,2,0,7,32,0,DDR4,6,,True,,,1000000000,13,True,,True,16,1,26,True,0,4607,,,,True,True,10.996239943424102,0,False,AccelMain,Tst,route_min_directed_valient,,True,True,0,9aa45a7,,49,,17,True,dor,bfs,False,6,,0,False,7,-i100 -p100 -t1 -d100,,0,True,1000000000.0,checkerboard,dfs,,4,True,True,H-hop,False,True,NaivePageRank_2,7,False,30,False,0,False,hybrid,20,False,False,4,65536,True,49,,1,True,False,db,False,79.531148252659,1,,,pirTest,0:01.37
True,0,2020-05-04 21:07:36 -0700,6,,False,1,True,False,False,False,0,False,4,True,True,True,False,0,False,,True,True,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",36,route_min_directed_valient,False,4,False,100,False,,True,864.076813274,False,,20,25.149,,266d9c93,False,88a079d,True,,4,6,False,36,False,True,False,,16,1,MyDesign,0.64kHz,False,0,,0,True,36,True,True,mesh,False,False,512,2e0c09eb,19:53.95,0.228368,36,0,4,,False,,5,2,0,27,32,0,DDR4,6,,True,,,1000000000,57,True,,True,16,1,128,True,0,2242,,,,True,True,10.287188515603201,0,False,AccelMain,Tst,route_min_directed_valient,,True,True,0,9aa45a7,,198,,40,True,dor,bfs,False,6,,0,False,27,-i100 -p100 -t1 -d100,,0,True,1000000000.0,checkerboard,dfs,,4,True,True,H-hop,False,True,NaivePageRank_3,27,False,120,False,0,False,hybrid,20,False,False,4,65536,True,198,,1,True,False,db,False,91.1685994647636,1,,,pirTest,0:03.50
True,0,2020-05-04 21:07:36 -0700,6,,False,1,True,False,False,False,0,False,4,True,True,True,False,0,False,,True,True,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",6,route_min_directed_valient,False,4,False,100,False,,True,76.888090435,False,,20,15.0798,,266d9c93,False,88a079d,True,,4,6,False,6,False,True,False,,16,1,MyDesign,0.96kHz,False,0,,0,True,6,True,True,mesh,False,False,512,2e0c09eb,7:53.67,0.0627836,6,0,4,,False,,5,2,0,7,32,0,DDR4,6,,True,,,1000000000,10,True,,True,16,1,19,True,0,16310,,,,True,True,9.70212548538729,0,False,AccelMain,Tst,route_min_directed_valient,,True,True,0,9aa45a7,,31,,9,True,dor,bfs,False,6,,0,False,7,-i100 -p100 -t1 -d100,,0,True,1000000000.0,checkerboard,dfs,,4,True,True,H-hop,False,True,NaivePageRank_4,7,False,20,False,0,False,hybrid,20,False,False,4,65536,True,31,,1,True,False,db,False,89.4665849172287,1,,,pirTest,0:16.95
True,0,2020-05-04 21:07:36 -0700,6,,False,1,True,False,False,False,0,False,4,True,True,True,False,0,False,,True,True,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",3,route_min_directed_valient,False,4,False,100,False,,True,36.989171384,False,,20,0.592821,,266d9c93,False,88a079d,True,,4,6,False,3,False,True,False,,16,1,MyDesign,4.11kHz,False,0,,0,True,3,True,True,mesh,False,False,512,2e0c09eb,1:06.09,50.5874,3,0,4,,False,,5,2,0,3,32,0,DDR4,6,,True,,,1000000000,3,True,,True,16,1,3,True,0,5182,,,,True,True,45.80797434907817,0,False,AccelMain,Tst,route_min_directed_valient,,True,True,0,9aa45a7,,7,,4,True,dor,bfs,False,6,,0,False,3,-i100 -p100 -t1 -d100,,0,True,1000000000.0,checkerboard,dfs,,4,True,True,H-hop,False,True,OuterProduct_0,3,False,6,False,0,False,hybrid,20,False,False,4,65536,True,7,,1,True,False,db,False,79.04284060208414,1,,,pirTest,0:01.26
True,0,2020-05-04 21:07:36 -0700,6,,False,1,True,False,False,False,0,False,4,True,True,True,False,0,False,,True,True,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",3,route_min_directed_valient,False,4,False,100,False,,True,35.387177118,False,,20,0.0466713,,266d9c93,False,88a079d,True,,4,6,False,3,False,True,False,,16,1,MyDesign,6.27kHz,False,0,,0,True,3,True,True,mesh,False,False,512,2e0c09eb,1:06.75,3.98262,3,0,4,,False,,5,2,0,3,32,0,DDR4,6,,True,,,1000000000,3,True,,True,16,1,1,True,0,65822,,,,True,True,19.416380541460303,0,False,AccelMain,Tst,route_min_directed_valient,,True,True,0,9aa45a7,,7,,6,True,dor,bfs,False,6,,0,False,3,-i100 -p100 -t1 -d100,,0,True,1000000000.0,checkerboard,dfs,,4,True,True,H-hop,False,True,OuterProduct_1,3,False,6,False,0,False,hybrid,20,False,False,4,65536,True,7,,1,True,False,db,False,99.5654948193613,1,,,pirTest,0:10.49
True,0,2020-05-04 21:07:36 -0700,6,,False,1,True,False,False,False,0,False,4,True,True,True,False,0,False,,True,True,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",9,route_min_directed_valient,False,4,False,100,False,,True,78.394552721,False,,20,0.363507,,266d9c93,False,88a079d,True,,4,6,False,9,False,True,False,,16,1,MyDesign,0.75kHz,False,0,,0,True,9,True,True,mesh,False,False,512,2e0c09eb,5:59.72,46.5289,9,0,4,,False,,5,2,0,9,32,0,DDR4,6,,True,,,1000000000,9,True,,True,16,1,17,True,0,5634,,,,True,True,20.543540591463913,0,False,AccelMain,Tst,route_min_directed_valient,,True,True,0,9aa45a7,,29,,12,True,dor,bfs,False,6,,0,False,9,-i100 -p100 -t1 -d100,,0,True,1000000000.0,checkerboard,dfs,,4,True,True,H-hop,False,True,OuterProduct_10,9,False,22,False,0,False,hybrid,20,False,False,4,65536,True,29,,1,True,False,db,False,36.35072772452964,1,,,pirTest,0:07.47
True,0,2020-05-04 21:07:36 -0700,6,,False,1,True,False,False,False,0,False,4,True,True,True,False,0,False,,True,True,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",21,route_min_directed_valient,False,4,False,100,False,,True,282.691250395,False,,20,0.416091,,266d9c93,False,88a079d,True,,4,6,False,21,False,True,False,,16,1,MyDesign,0.25kHz,False,0,,0,True,21,True,True,mesh,False,False,512,2e0c09eb,14:34.83,53.2597,21,0,4,,False,,5,2,0,21,32,0,DDR4,6,,True,,,1000000000,21,True,,True,16,1,47,True,0,4922,,,,True,True,9.929384890782696,0,False,AccelMain,Tst,route_min_directed_valient,,True,True,0,9aa45a7,,77,,30,True,dor,bfs,False,6,,0,False,21,-i100 -p100 -t1 -d100,,0,True,1000000000.0,checkerboard,dfs,,4,True,True,H-hop,False,True,OuterProduct_11,21,False,57,False,0,False,hybrid,20,False,False,4,65536,True,77,,1,True,False,db,False,15.603413246647705,1,,,pirTest,0:19.57
True,0,2020-05-04 21:07:36 -0700,6,,False,1,True,False,False,False,0,False,4,True,True,True,False,0,False,,True,True,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",5,route_min_directed_valient,False,4,False,100,False,,True,46.354307256,False,,20,0.0619592,,266d9c93,False,88a079d,True,,4,6,False,5,False,True,False,,16,1,MyDesign,1.24kHz,False,0,,0,True,5,True,True,mesh,False,False,512,2e0c09eb,4:11.74,7.93078,5,0,4,,False,,5,2,0,5,32,0,DDR4,6,,True,,,1000000000,5,True,,True,16,1,2,True,0,33054,,,,True,True,22.330790561490655,0,False,AccelMain,Tst,route_min_directed_valient,,True,True,0,9aa45a7,,13,,11,True,dor,bfs,False,6,,0,False,5,-i100 -p100 -t1 -d100,,0,True,1000000000.0,checkerboard,dfs,,4,True,True,H-hop,False,True,OuterProduct_2,5,False,11,False,0,False,hybrid,20,False,False,4,65536,True,13,,1,True,False,db,False,99.1347491982816,1,,,pirTest,0:26.67
True,0,2020-05-04 21:07:36 -0700,6,,False,1,True,False,False,False,0,False,4,True,True,True,False,0,False,,True,True,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",6,route_min_directed_valient,False,4,False,100,False,,True,43.43515928,False,,20,0.0619705,,266d9c93,False,88a079d,True,,4,6,False,6,False,True,False,,16,1,MyDesign,2.53kHz,False,0,,0,True,6,True,True,mesh,False,False,512,2e0c09eb,2:06.67,7.93222,6,0,4,,False,,5,2,0,6,32,0,DDR4,6,,True,,,1000000000,6,True,,True,16,1,2,True,0,33048,,,,True,True,20.176581099428496,0,False,AccelMain,Tst,route_min_directed_valient,,True,True,0,9aa45a7,,14,,12,True,dor,bfs,False,6,,0,False,6,-i100 -p100 -t1 -d100,,0,True,1000000000.0,checkerboard,dfs,,4,True,True,H-hop,False,True,OuterProduct_3,6,False,12,False,0,False,hybrid,20,False,False,4,65536,True,14,,1,True,False,db,False,99.15274751876059,1,,,pirTest,0:13.05
True,0,2020-05-04 21:07:36 -0700,6,,False,1,True,False,False,False,0,False,4,True,True,True,False,0,False,,True,True,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",10,route_min_directed_valient,False,4,False,100,False,,True,56.004495071,False,,20,0.1229,,266d9c93,False,88a079d,True,,4,6,False,10,False,True,False,,16,1,MyDesign,0.9kHz,False,0,,0,True,10,True,True,mesh,False,False,512,2e0c09eb,4:34.70,15.7312,10,0,4,,False,,5,2,0,10,32,0,DDR4,6,,True,,,1000000000,10,True,,True,16,1,4,True,0,16664,,,,True,True,22.700882141142582,0,False,AccelMain,Tst,route_min_directed_valient,,True,True,0,9aa45a7,,26,,22,True,dor,bfs,False,6,,0,False,10,-i100 -p100 -t1 -d100,,0,True,1000000000.0,checkerboard,dfs,,4,True,True,H-hop,False,True,OuterProduct_4,10,False,22,False,0,False,hybrid,20,False,False,4,65536,True,26,,1,True,False,db,False,98.31973115698511,1,,,pirTest,0:18.50
True,0,2020-05-04 21:07:36 -0700,6,,False,1,True,False,False,False,0,False,4,True,True,True,False,0,False,,True,True,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",10,route_min_directed_valient,False,4,False,100,False,,True,109.956963135,False,,20,0.457654,,266d9c93,False,88a079d,True,,4,6,False,10,False,True,False,,16,1,MyDesign,0.7kHz,False,0,,0,True,10,True,True,mesh,False,False,512,2e0c09eb,3:00.93,58.5797,10,0,4,,False,,5,2,0,10,32,0,DDR4,6,,True,,,1000000000,10,True,,True,16,1,12,True,0,4475,,,,True,True,14.784251130619843,0,False,AccelMain,Tst,route_min_directed_valient,,True,True,0,9aa45a7,,26,,14,True,dor,bfs,False,6,,0,False,10,-i100 -p100 -t1 -d100,,0,True,1000000000.0,checkerboard,dfs,,4,True,True,H-hop,False,True,OuterProduct_5,10,False,22,False,0,False,hybrid,20,False,False,4,65536,True,26,,1,True,False,db,False,22.88268156424581,1,,,pirTest,0:06.40
True,0,2020-05-04 21:07:36 -0700,6,,False,1,True,False,False,False,0,False,4,True,True,True,False,0,False,,True,True,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",3,route_min_directed_valient,False,4,False,100,False,,True,38.938139137,False,,20,0.576468,,266d9c93,False,88a079d,True,,4,6,False,3,False,True,False,,16,1,MyDesign,0.86kHz,False,0,,0,True,3,True,True,mesh,False,False,512,2e0c09eb,2:21.35,49.192,3,0,4,,False,,5,2,0,3,32,0,DDR4,6,,True,,,1000000000,3,True,,True,16,1,4,True,0,5329,,,,True,True,44.54436537378928,0,False,AccelMain,Tst,route_min_directed_valient,,True,True,0,9aa45a7,,8,,4,True,dor,bfs,False,6,,0,False,3,-i100 -p100 -t1 -d100,,0,True,1000000000.0,checkerboard,dfs,,4,True,True,H-hop,False,True,OuterProduct_6,3,False,6,False,0,False,hybrid,20,False,False,4,65536,True,8,,1,True,False,db,False,76.86245074122725,1,,,pirTest,0:06.17
True,0,2020-05-04 21:07:36 -0700,6,,False,1,True,False,False,False,0,False,4,True,True,True,False,0,False,,True,True,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",5,route_min_directed_valient,False,4,False,100,False,,True,48.004289041,False,,20,0.450209,,266d9c93,False,88a079d,True,,4,6,False,5,False,True,False,,16,1,MyDesign,1.07kHz,False,0,,0,True,5,True,True,mesh,False,False,512,2e0c09eb,2:26.41,57.6267,5,0,4,,False,,5,2,0,5,32,0,DDR4,6,,True,,,1000000000,5,True,,True,16,1,8,True,0,4549,,,,True,True,28.411048684351787,0,False,AccelMain,Tst,route_min_directed_valient,,True,True,0,9aa45a7,,15,,7,True,dor,bfs,False,6,,0,False,5,-i100 -p100 -t1 -d100,,0,True,1000000000.0,checkerboard,dfs,,4,True,True,H-hop,False,True,OuterProduct_7,5,False,11,False,0,False,hybrid,20,False,False,4,65536,True,15,,1,True,False,db,False,45.02088371070565,1,,,pirTest,0:04.27
True,0,2020-05-04 21:07:36 -0700,6,,False,1,True,False,False,False,0,False,4,True,True,True,False,0,False,,True,True,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",5,route_min_directed_valient,False,4,False,100,False,,True,54.899067298,False,,20,0.450605,,266d9c93,False,88a079d,True,,4,6,False,5,False,True,False,,16,1,MyDesign,0.85kHz,False,0,,0,True,5,True,True,mesh,False,False,512,2e0c09eb,3:38.41,57.6774,5,0,4,,False,,5,2,0,5,32,0,DDR4,6,,True,,,1000000000,5,True,,True,16,1,8,True,0,4545,,,,True,True,28.436052907616343,0,False,AccelMain,Tst,route_min_directed_valient,,True,True,0,9aa45a7,,15,,7,True,dor,bfs,False,6,,0,False,5,-i100 -p100 -t1 -d100,,0,True,1000000000.0,checkerboard,dfs,,4,True,True,H-hop,False,True,OuterProduct_8,5,False,11,False,0,False,hybrid,20,False,False,4,65536,True,15,,1,True,False,db,False,45.06050605060506,1,,,pirTest,0:05.37
True,0,2020-05-04 21:07:36 -0700,6,,False,1,True,False,False,False,0,False,4,True,True,True,False,0,False,,True,True,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",7,route_min_directed_valient,False,4,False,100,False,,True,87.061330607,False,,20,0.411824,,266d9c93,False,88a079d,True,,4,6,False,7,False,True,False,,16,1,MyDesign,1.34kHz,False,0,,0,True,7,True,True,mesh,False,False,512,2e0c09eb,3:15.11,52.7135,7,0,4,,False,,5,2,0,7,32,0,DDR4,6,,True,,,1000000000,7,True,,True,16,1,11,True,0,4973,,,,True,True,19.85607526544982,0,False,AccelMain,Tst,route_min_directed_valient,,True,True,0,9aa45a7,,21,,10,True,dor,bfs,False,6,,0,False,7,-i100 -p100 -t1 -d100,,0,True,1000000000.0,checkerboard,dfs,,4,True,True,H-hop,False,True,OuterProduct_9,7,False,17,False,0,False,hybrid,20,False,False,4,65536,True,21,,1,True,False,db,False,30.88678865875729,1,,,pirTest,0:03.71
True,0,2020-05-04 21:07:36 -0700,6,,False,1,True,False,False,False,0,False,4,True,True,True,False,0,False,,True,True,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,route_min_directed_valient,False,4,False,100,False,,True,18.840188085,False,,20,0.0,,266d9c93,False,88a079d,True,,4,6,False,,False,True,False,,16,1,MyDesign,0.16kHz,False,0,,0,True,,True,True,mesh,False,False,512,2e0c09eb,0:59.74,0.0,0,0,4,,False,,5,2,0,1,32,0,DDR4,6,,True,,,1000000000,1,True,,True,16,1,1,True,0,207,,,,True,True,31.055900621118017,0,False,AccelMain,Tst,route_min_directed_valient,,True,True,0,9aa45a7,,1,,0,True,dor,bfs,False,6,,0,False,1,-i100 -p100 -t1 -d100,,0,True,1000000000.0,checkerboard,dfs,,4,True,True,H-hop,False,True,OuterWrite,1,False,1,False,0,False,hybrid,20,False,False,4,65536,True,1,,1,True,False,db,False,61.83574879227053,1,,,pirTest,0:01.30
True,0,2020-05-04 21:07:36 -0700,6,,False,1,True,False,False,False,0,False,4,True,True,True,False,0,False,,True,True,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",2,route_min_directed_valient,False,4,False,100,False,,True,30.681227366,False,,20,45.011,,266d9c93,False,88a079d,True,,4,6,False,2,False,True,False,,16,1,MyDesign,0.5kHz,False,0,,0,True,2,True,True,mesh,False,False,512,2e0c09eb,3:10.63,1.40659,2,0,4,,False,,5,2,0,,32,0,DDR4,6,,True,,,1000000000,9,True,,True,16,1,0,True,0,1456,,,,True,True,21.35989010989011,0,False,AccelMain,Tst,route_min_directed_valient,,True,True,0,9aa45a7,,12,,3,True,dor,bfs,False,6,,0,False,,-i100 -p100 -t1 -d100,,0,True,1000000000.0,checkerboard,dfs,,4,True,True,H-hop,False,True,RandomCARTInference_0,,False,6,False,0,False,hybrid,20,False,False,4,65536,True,12,,1,True,False,db,False,70.32967032967034,1,,,pirTest,0:02.89
True,0,2020-05-04 21:07:36 -0700,6,,False,1,True,False,False,False,0,False,4,True,True,True,False,0,False,,True,True,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",3,route_min_directed_valient,False,4,False,100,False,,True,51.187734304,False,,20,2.28697,,266d9c93,False,88a079d,True,,4,6,False,3,False,True,False,,16,1,MyDesign,1.29kHz,False,0,,0,True,3,True,True,mesh,False,False,512,2e0c09eb,3:18.12,0.00879604,3,0,4,,False,,5,2,0,8,32,0,DDR4,6,,True,,,1000000000,8,True,,True,16,1,7,True,0,14552,,,,True,True,15.015534676062439,0,False,AccelMain,Tst,route_min_directed_valient,,True,True,0,9aa45a7,,17,,10,True,dor,bfs,False,6,,0,False,8,-i100 -p100 -t1 -d100,,0,True,1000000000.0,checkerboard,dfs,,4,True,True,H-hop,False,True,SGD_0,8,False,9,False,0,False,hybrid,20,False,False,4,65536,True,17,,1,True,False,db,False,56.294667399670146,1,,,pirTest,0:11.31
