VPCU-alloc,runhybrid_deadlock,simulate,VDAG,VBB-alloc,runhybrid_complete,psim,backend,VAFG-alloc,slink,nn,psim-q,MC_Total,mdone,OPS-Fix,net,module,rtelm,flit-width,genpir_err,runproute_time,dedicated-dag,pattern,DAG,bcread,igraph,proute-q,save,runp2p_pass,VPMU,vec,PMU_Total,spatial_sha,tokenout,split-thread,runhybrid_wbw,constprop,verbose,fifo-depth,dag-stage,PCU_Total,debug-tst,pmu-sram-size,reserve-pmu,PCU,runp2p_rbw,PMU,proute-opts,succeeded,runp2p_wbw,dupra,OPS-Prog FU,mapping,retime-buffer-only,runhybrid_time,run-tst,link-prop,topo,retime-local,VPCU,run-psim,split,row,pmu-stage,run-proute,dag,VMC-split,mergeTime_ms,time,runhybrid_dram_power,OPS-Other,argin,prtime,merge-algo,runhybrid_err,clock,pracc,arch,runhybrid_rbw,vfifo,VBB-split,merge-forward,ag-dce,retime-glob,runp2p_complete,runp2p_deadlock,VMC,mem-tech,split-algo,retime-exout,lrange,VPMU-alloc,routing-algo,maketst_time,gentst_time,runp2p_dram_power,proute-algo,simfreq,trace,tungsten,freq,gentst_err,fast,start-id,time-out,proute-seed,col,notFit,pirArgs,runhybrid_success,routing-cost,OPS-All,algo,VDAG-split,VAFG,vdot,runhybrid_pass,VPCU-split,split-forward,app,maketst_err,pir_sha,rundot,reserve-pcu,project,vlink,maxActive,codegen,debug,memelm,merge,VBB,vcLimit,runp2p_cycle,VDAG-alloc,word,vc,open,OPS-FU,genpir,name,runhybrid_cycle,VPMU-split,VMC-alloc,MC,pcu-stage,argout,runp2p_err,runp2p_time,load,runproute_err,OPS-Flt,dot,avgActive,runp2p_success,VAFG-split,scheduled,DAG_Total,sr,waveform,stat
20,False,False,0,,False,False,Tst,1,4,False,1,40,True,,hybrid,False,True,512,,,False,checkerboard,11,True,False,4,False,True,3,16,200,f502b36e,5,1,,True,False,16,6,200,False,65536,0,18,18.2183,7,-i100 -p100 -t1 -d100,True,0.064008,False,,True,False,,False,db,mesh,False,33,False,True,20,6,False,True,6,,2020-01-28 20:48:36 -0800,,,6,,bfs,,1000000000,True,MyDesign,,4,,False,True,False,True,False,6,DDR4,dfs,False,True,3,dor,3:48.13,207.201968344,,route_min_directed_valient,0.96kHz,False,True,1000000000.0,,True,0,100,0,20,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",False,H-hop,,route_min_directed_valient,0,1,True,,33,False,NaivePageRank_1,,98195183,True,0,pirTest,2,91.21140142517815,True,True,False,False,,4,7999,0,32,4,False,,True,AccelMain,,3,6,6,6,4,,0:08.29,False,,,True,8.28046214110097,True,1,False,40,True,True,True
30,False,False,0,,False,False,Tst,1,4,False,1,40,True,,hybrid,False,True,512,,,False,checkerboard,18,True,False,4,False,True,3,16,200,f502b36e,5,1,,True,False,16,6,200,False,65536,0,25,30.4441,10,-i100 -p100 -t1 -d100,True,0.119682,False,,True,False,,False,db,mesh,False,50,False,True,20,6,False,True,9,,2020-01-28 20:48:36 -0800,,,6,,bfs,,1000000000,True,MyDesign,,4,,False,True,False,True,False,9,DDR4,dfs,False,True,3,dor,4:48.08,288.232766763,,route_min_directed_valient,1.34kHz,False,True,1000000000.0,,True,0,100,0,20,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",False,H-hop,,route_min_directed_valient,0,1,True,,50,False,NaivePageRank_2,,98195183,True,0,pirTest,2,85.64749883122954,True,True,False,False,,4,4278,0,32,4,False,,True,AccelMain,,3,9,9,6,4,,0:03.20,False,,,True,11.701432949679793,True,1,False,40,True,True,True
120,False,False,0,,False,False,Tst,1,4,False,1,40,True,,hybrid,False,True,512,,,False,checkerboard,40,True,False,4,False,True,9,16,200,f502b36e,5,1,,True,False,16,6,200,False,65536,0,128,43.3448,40,-i100 -p100 -t1 -d100,True,0.275862,False,,True,False,,False,db,mesh,False,199,False,True,20,6,False,True,36,,2020-01-28 20:48:36 -0800,,,6,,bfs,,1000000000,True,MyDesign,,4,,False,True,False,True,False,36,DDR4,dfs,False,True,9,dor,7:36.99,1707.029328327,,route_min_directed_valient,0.54kHz,False,True,1000000000.0,,True,0,100,0,20,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",False,H-hop,,route_min_directed_valient,0,1,True,,199,False,NaivePageRank_3,,98195183,True,0,pirTest,2,87.98491379310344,True,True,False,False,,4,1856,0,32,4,False,,True,AccelMain,,9,36,36,6,4,,0:03.46,False,,,True,12.291099516031458,True,1,False,40,True,True,True
20,False,False,0,,False,False,Tst,1,4,False,1,40,True,,hybrid,False,True,512,,,False,checkerboard,9,True,False,4,False,True,3,16,200,f502b36e,5,1,,True,False,16,6,200,False,65536,0,18,18.5658,7,-i100 -p100 -t1 -d100,True,0.06402,False,,True,False,,False,db,mesh,False,31,False,True,20,6,False,True,6,,2020-01-28 20:48:36 -0800,,,6,,bfs,,1000000000,True,MyDesign,,4,,False,True,False,True,False,6,DDR4,dfs,False,True,3,dor,4:06.69,156.906340152,,route_min_directed_valient,1.6kHz,False,True,1000000000.0,,True,0,100,0,20,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",False,H-hop,,route_min_directed_valient,0,1,True,,31,False,NaivePageRank_4,,98195183,True,0,pirTest,2,91.22850890903408,True,True,False,False,,4,15995,0,32,4,False,,True,AccelMain,,3,6,6,6,4,,0:10.00,False,,,True,9.893195790351152,True,1,False,40,True,True,True
,False,False,,,False,False,Tst,,4,False,1,,True,,hybrid,False,True,512,,,False,checkerboard,,True,False,4,False,,,16,,f502b36e,5,1,,True,False,16,6,,False,65536,0,,,,-i100 -p100 -t1 -d100,False,,False,,True,False,,False,db,mesh,False,,False,True,20,6,False,True,,,2020-01-28 20:48:36 -0800,,,6,,bfs,,1000000000,True,MyDesign,,4,,False,True,False,False,False,,DDR4,dfs,False,True,,dor,,9.580389905,,route_min_directed_valient,,False,True,1000000000.0,"[[31mbug[0m] 14-MemoryLowering throw java.lang.IllegalArgumentException: requirement failed: size=0 and step=0, but both must be positive
",True,0,100,0,20,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",False,H-hop,,,,,True,,,False,OuterDRAMLock_0,,98195183,True,0,pirTest,2,,True,True,False,False,,,,,32,4,False,,True,AccelMain,,,,,6,4,,,False,,,True,,False,,False,,True,True,True
10,False,False,0,1,False,False,Tst,1,4,False,1,40,True,,hybrid,False,True,512,,,False,checkerboard,2,True,False,4,False,,,16,200,f502b36e,5,1,,True,False,16,6,200,False,65536,0,0,,8,-i100 -p100 -t1 -d100,False,,False,,True,False,,False,db,mesh,False,10,False,True,20,6,False,True,,,2020-01-28 20:48:36 -0800,,,6,,bfs,,1000000000,True,MyDesign,,4,1,False,True,False,False,False,,DDR4,dfs,False,True,,dor,0:11.24,38.18440234,,route_min_directed_valient,,False,True,1000000000.0,,True,0,100,0,20,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",False,H-hop,,route_min_directed_valient,0,1,True,,10,False,OuterDRAMLock_1,"src//Top.h:43:3: error: ‘SparseDRAMRMW’ does not name a type; did you mean ‘SparseDRAM’?
",98195183,True,0,pirTest,2,,True,True,False,False,1,4,,0,32,4,False,,True,AccelMain,,,,0,6,4,,,False,,,True,,False,1,False,40,True,True,True
7,False,False,0,,False,False,Tst,1,4,False,1,40,True,,hybrid,False,True,512,,,False,checkerboard,4,True,False,4,False,,2,16,200,f502b36e,5,1,,True,False,16,6,200,False,65536,0,1,0.0277537,4,-i100 -p100 -t1 -d100,True,0.0277537,False,,True,False,,False,db,mesh,False,7,False,True,20,6,False,True,1,,2020-01-28 20:48:36 -0800,,,6,,bfs,,1000000000,True,MyDesign,,4,,False,True,False,True,False,1,DDR4,dfs,False,True,2,dor,1:15.04,37.92627157,,route_min_directed_valient,2.45kHz,False,True,1000000000.0,,True,0,100,0,20,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",False,H-hop,,route_min_directed_valient,0,1,True,,7,False,OuterLock_0,,98195183,True,0,pirTest,2,2.7753686036426712,True,True,False,False,,4,2306,0,32,4,False,,True,AccelMain,,2,1,1,6,4,,0:00.94,False,,,True,1.4686325527609134,True,1,False,40,True,True,True
14,False,False,0,1,False,False,Tst,1,4,False,1,40,True,,hybrid,False,True,512,,,False,checkerboard,6,True,False,4,False,,,16,200,f502b36e,5,1,,True,False,16,6,200,False,65536,0,0,,8,-i100 -p100 -t1 -d100,False,,False,,True,False,,False,db,mesh,False,14,False,True,20,6,False,True,1,,2020-01-28 20:48:36 -0800,,,6,,bfs,,1000000000,True,MyDesign,,4,1,False,True,False,False,False,1,DDR4,dfs,False,True,,dor,0:33.42,53.331724559,,route_min_directed_valient,,False,True,1000000000.0,,True,0,100,0,20,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",False,H-hop,,route_min_directed_valient,0,1,True,,14,False,OuterLock_1,"src//Top.h:69:33: error: wrong number of template arguments (9, should be 10)
",98195183,True,0,pirTest,2,,True,True,False,False,1,4,,0,32,4,False,,True,AccelMain,,,1,1,6,4,,,False,,,True,,False,1,False,40,True,True,True
6,False,False,0,,False,False,Tst,1,4,False,1,40,True,,hybrid,False,True,512,,,False,checkerboard,4,True,False,4,False,True,3,16,200,f502b36e,5,1,,True,False,16,6,200,False,65536,0,3,1.06643,3,-i100 -p100 -t1 -d100,True,57.4751,False,,True,False,,False,db,mesh,False,7,False,True,20,6,False,True,3,,2020-01-28 20:48:36 -0800,,,6,,bfs,,1000000000,True,MyDesign,,4,,False,True,False,True,False,3,DDR4,dfs,False,True,3,dor,1:05.17,57.44838343,,route_min_directed_valient,2.29kHz,False,True,1000000000.0,,True,0,100,0,20,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",False,H-hop,,route_min_directed_valient,0,1,True,,7,False,OuterProduct_0,,98195183,True,0,pirTest,2,89.80486735365052,True,True,False,False,,4,4561,0,32,4,False,,True,AccelMain,,3,3,3,6,4,,0:01.99,False,,,True,52.04492941831245,True,1,False,40,True,True,True
6,False,False,0,,False,False,Tst,1,4,False,1,40,True,,hybrid,False,True,512,,,False,checkerboard,6,True,False,4,False,True,3,16,200,f502b36e,5,1,,True,False,16,6,200,False,65536,0,1,0.073921,3,-i100 -p100 -t1 -d100,True,3.98395,False,,True,False,,False,db,mesh,False,7,False,True,20,6,False,True,3,,2020-01-28 20:48:36 -0800,,,6,,bfs,,1000000000,True,MyDesign,,4,,False,True,False,True,False,3,DDR4,dfs,False,True,3,dor,1:23.65,86.424816139,,route_min_directed_valient,8.31kHz,False,True,1000000000.0,,True,0,100,0,20,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",False,H-hop,,route_min_directed_valient,0,1,True,,7,False,OuterProduct_1,,98195183,True,0,pirTest,2,99.59878419452887,True,True,False,False,,4,65800,0,32,4,False,,True,AccelMain,,3,3,3,6,4,,0:07.92,False,,,True,19.42287234042553,True,1,False,40,True,True,True
22,False,False,0,,False,False,Tst,1,4,False,1,40,True,,hybrid,False,True,512,,,False,checkerboard,12,True,False,4,False,True,9,16,200,f502b36e,5,1,,True,False,16,6,200,False,65536,0,17,0.750863,9,-i100 -p100 -t1 -d100,True,90.4569,False,,True,False,,False,db,mesh,False,29,False,True,20,6,False,True,9,,2020-01-28 20:48:36 -0800,,,6,,bfs,,1000000000,True,MyDesign,,4,,False,True,False,True,False,9,DDR4,dfs,False,True,9,dor,3:20.76,198.292214985,,route_min_directed_valient,0.76kHz,False,True,1000000000.0,,True,0,100,0,20,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",False,H-hop,,route_min_directed_valient,0,1,True,,29,False,OuterProduct_10,,98195183,True,0,pirTest,2,70.66942719116632,True,True,False,False,,4,2898,0,32,4,False,,True,AccelMain,,9,9,9,6,4,,0:03.79,False,,,True,39.52991452991453,True,1,False,40,True,True,True
57,False,False,0,,False,False,Tst,1,4,False,1,40,True,,hybrid,False,True,512,,,False,checkerboard,30,True,False,4,False,True,21,16,200,f502b36e,5,1,,True,False,16,6,200,False,65536,0,47,0.759926,21,-i100 -p100 -t1 -d100,True,97.2705,False,,True,False,,False,db,mesh,False,77,False,True,20,6,False,True,21,,2020-01-28 20:48:36 -0800,,,6,,bfs,,1000000000,True,MyDesign,,4,,False,True,False,True,False,21,DDR4,dfs,False,True,21,dor,8:23.45,492.038005775,,route_min_directed_valient,0.42kHz,False,True,1000000000.0,,True,0,100,0,20,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",False,H-hop,,route_min_directed_valient,0,1,True,,77,False,OuterProduct_11,,98195183,True,0,pirTest,2,28.49721706864564,True,True,False,False,,4,2695,0,32,4,False,,True,AccelMain,,21,21,21,6,4,,0:06.42,False,,,True,17.976633405204833,True,1,False,40,True,True,True
11,False,False,0,,False,False,Tst,1,4,False,1,40,True,,hybrid,False,True,512,,,False,checkerboard,11,True,False,4,False,True,5,16,200,f502b36e,5,1,,True,False,16,6,200,False,65536,0,2,0.0852507,5,-i100 -p100 -t1 -d100,True,7.93606,False,,True,False,,False,db,mesh,False,13,False,True,20,6,False,True,5,,2020-01-28 20:48:36 -0800,,,6,,bfs,,1000000000,True,MyDesign,,4,,False,True,False,True,False,5,DDR4,dfs,False,True,5,dor,1:37.00,86.431697793,,route_min_directed_valient,3.9kHz,False,True,1000000000.0,,True,0,100,0,20,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",False,H-hop,,route_min_directed_valient,0,1,True,,13,False,OuterProduct_2,,98195183,True,0,pirTest,2,99.20077500605474,True,True,False,False,,4,33032,0,32,4,False,,True,AccelMain,,5,5,5,6,4,,0:08.48,False,,,True,22.34566333311674,True,1,False,40,True,True,True
12,False,False,0,,False,False,Tst,1,4,False,1,40,True,,hybrid,False,True,512,,,False,checkerboard,12,True,False,4,False,True,6,16,200,f502b36e,5,1,,True,False,16,6,200,False,65536,0,2,0.0658735,6,-i100 -p100 -t1 -d100,True,7.93582,False,,True,False,,False,db,mesh,False,14,False,True,20,6,False,True,6,,2020-01-28 20:48:36 -0800,,,6,,bfs,,1000000000,True,MyDesign,,4,,False,True,False,True,False,6,DDR4,dfs,False,True,6,dor,2:29.46,118.503184257,,route_min_directed_valient,3.15kHz,False,True,1000000000.0,,True,0,100,0,20,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",False,H-hop,,route_min_directed_valient,0,1,True,,14,False,OuterProduct_3,,98195183,True,0,pirTest,2,99.19777192504465,True,True,False,False,,4,33033,0,32,4,False,,True,AccelMain,,6,6,6,6,4,,0:10.48,False,,,True,20.185743110644292,True,1,False,40,True,True,True
22,False,False,0,,False,False,Tst,1,4,False,1,40,True,,hybrid,False,True,512,,,False,checkerboard,22,True,False,4,False,True,10,16,200,f502b36e,5,1,,True,False,16,6,200,False,65536,0,4,0.12301,10,-i100 -p100 -t1 -d100,True,15.7453,False,,True,False,,False,db,mesh,False,26,False,True,20,6,False,True,10,,2020-01-28 20:48:36 -0800,,,6,,bfs,,1000000000,True,MyDesign,,4,,False,True,False,True,False,10,DDR4,dfs,False,True,10,dor,4:01.04,199.822039081,,route_min_directed_valient,1.75kHz,False,True,1000000000.0,,True,0,100,0,20,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",False,H-hop,,route_min_directed_valient,0,1,True,,26,False,OuterProduct_4,,98195183,True,0,pirTest,2,98.40831281158027,True,True,False,False,,4,16649,0,32,4,False,,True,AccelMain,,10,10,10,6,4,,0:09.53,False,,,True,22.721334614691575,True,1,False,40,True,True,True
22,False,False,0,,False,False,Tst,1,4,False,1,40,True,,hybrid,False,True,512,,,False,checkerboard,14,True,False,4,False,True,10,16,200,f502b36e,5,1,,True,False,16,6,200,False,65536,0,12,0.880482,10,-i100 -p100 -t1 -d100,True,112.702,False,,True,False,,False,db,mesh,False,26,False,True,20,6,False,True,10,,2020-01-28 20:48:36 -0800,,,6,,bfs,,1000000000,True,MyDesign,,4,,False,True,False,True,False,10,DDR4,dfs,False,True,10,dor,2:55.74,177.466661201,,route_min_directed_valient,0.68kHz,False,True,1000000000.0,,True,0,100,0,20,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",False,H-hop,,route_min_directed_valient,0,1,True,,26,False,OuterProduct_5,,98195183,True,0,pirTest,2,44.02407566638005,True,True,False,False,,4,2326,0,32,4,False,,True,AccelMain,,10,10,10,6,4,,0:03.43,False,,,True,28.443475412520982,True,1,False,40,True,True,True
6,False,False,0,,False,False,Tst,1,4,False,1,40,True,,hybrid,False,True,512,,,False,checkerboard,4,True,False,4,False,True,3,16,200,f502b36e,5,1,,True,False,16,6,200,False,65536,0,4,0.895105,3,-i100 -p100 -t1 -d100,True,57.2867,False,,True,False,,False,db,mesh,False,8,False,True,20,6,False,True,3,,2020-01-28 20:48:36 -0800,,,6,,bfs,,1000000000,True,MyDesign,,4,,False,True,False,True,False,3,DDR4,dfs,False,True,3,dor,1:37.66,60.879373352,,route_min_directed_valient,1.88kHz,False,True,1000000000.0,,True,0,100,0,20,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",False,H-hop,,route_min_directed_valient,0,1,True,,8,False,OuterProduct_6,,98195183,True,0,pirTest,2,89.5104895104895,True,True,False,False,,4,4576,0,32,4,False,,True,AccelMain,,3,3,3,6,4,,0:02.43,False,,,True,51.87432759548145,True,1,False,40,True,True,True
11,False,False,0,,False,False,Tst,1,4,False,1,40,True,,hybrid,False,True,512,,,False,checkerboard,7,True,False,4,False,True,5,16,200,f502b36e,5,1,,True,False,16,6,200,False,65536,0,8,0.974619,5,-i100 -p100 -t1 -d100,True,88.712,False,,True,False,,False,db,mesh,False,15,False,True,20,6,False,True,5,,2020-01-28 20:48:36 -0800,,,6,,bfs,,1000000000,True,MyDesign,,4,,False,True,False,True,False,5,DDR4,dfs,False,True,5,dor,2:00.17,91.267565849,,route_min_directed_valient,1.41kHz,False,True,1000000000.0,,True,0,100,0,20,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",False,H-hop,,route_min_directed_valient,0,1,True,,15,False,OuterProduct_7,,98195183,True,0,pirTest,2,69.30626057529611,True,True,False,False,,4,2955,0,32,4,False,,True,AccelMain,,5,5,5,6,4,,0:02.09,False,,,True,43.73667020816118,True,1,False,40,True,True,True
11,False,False,0,,False,False,Tst,1,4,False,1,40,True,,hybrid,False,True,512,,,False,checkerboard,7,True,False,4,False,True,5,16,200,f502b36e,5,1,,True,False,16,6,200,False,65536,0,8,0.97429,5,-i100 -p100 -t1 -d100,True,88.682,False,,True,False,,False,db,mesh,False,15,False,True,20,6,False,True,5,,2020-01-28 20:48:36 -0800,,,6,,bfs,,1000000000,True,MyDesign,,4,,False,True,False,True,False,5,DDR4,dfs,False,True,5,dor,2:45.04,57.572236188,,route_min_directed_valient,1.92kHz,False,True,1000000000.0,,True,0,100,0,20,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",False,H-hop,,route_min_directed_valient,0,1,True,,15,False,OuterProduct_8,,98195183,True,0,pirTest,2,69.2828146143437,True,True,False,False,,4,2956,0,32,4,False,,True,AccelMain,,5,5,5,6,4,,0:01.54,False,,,True,43.72187431160902,True,1,False,40,True,True,True
17,False,False,0,,False,False,Tst,1,4,False,1,40,True,,hybrid,False,True,512,,,False,checkerboard,10,True,False,4,False,True,7,16,200,f502b36e,5,1,,True,False,16,6,200,False,65536,0,11,0.79919,7,-i100 -p100 -t1 -d100,True,88.4725,False,,True,False,,False,db,mesh,False,21,False,True,20,6,False,True,7,,2020-01-28 20:48:36 -0800,,,6,,bfs,,1000000000,True,MyDesign,,4,,False,True,False,True,False,7,DDR4,dfs,False,True,7,dor,2:28.00,100.821025403,,route_min_directed_valient,1.72kHz,False,True,1000000000.0,,True,0,100,0,20,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",False,H-hop,,route_min_directed_valient,0,1,True,,21,False,OuterProduct_9,,98195183,True,0,pirTest,2,51.8393520080999,True,True,False,False,,4,2963,0,32,4,False,,True,AccelMain,,7,7,7,6,4,,0:01.72,False,,,True,33.32577195244076,True,1,False,40,True,True,True
9,False,False,0,,False,False,Tst,1,4,False,1,40,True,,hybrid,False,True,512,,,False,checkerboard,9,True,False,4,False,True,8,16,200,f502b36e,5,1,,True,False,16,6,200,False,65536,0,7,2.04059,8,-i100 -p100 -t1 -d100,True,0.00784843,False,,True,False,,False,db,mesh,False,16,False,True,20,6,False,True,3,,2020-01-28 20:48:36 -0800,,,6,,bfs,,1000000000,True,MyDesign,,4,,False,True,False,True,False,3,DDR4,dfs,False,True,8,dor,3:35.78,95.372680573,,route_min_directed_valient,2.27kHz,False,True,1000000000.0,,True,0,100,0,20,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",False,H-hop,,route_min_directed_valient,0,1,True,,16,False,SGD_0,,98195183,True,0,pirTest,2,50.229934392053465,True,True,False,False,,4,16309,0,32,4,False,,True,AccelMain,,8,3,3,6,4,,0:07.18,False,,,True,12.831235231137127,True,1,False,40,True,True,True
10,False,False,0,,False,False,Tst,1,4,False,1,40,True,,hybrid,False,True,512,,,False,checkerboard,10,True,False,4,False,True,10,16,200,f502b36e,5,1,,True,False,16,6,200,False,65536,0,11,3.83057,10,-i100 -p100 -t1 -d100,True,0.014733,False,,True,False,,False,db,mesh,False,21,False,True,20,6,False,True,3,,2020-01-28 20:48:36 -0800,,,6,,bfs,,1000000000,True,MyDesign,,4,,False,True,False,True,False,3,DDR4,dfs,False,True,9,dor,3:51.57,114.754940822,,route_min_directed_valient,1.55kHz,False,True,1000000000.0,,True,0,100,0,20,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",False,H-hop,,route_min_directed_valient,0,1,True,,21,False,SGD_1,,98195183,True,0,pirTest,2,47.14548802946593,True,True,False,False,,4,8688,0,32,4,False,,True,AccelMain,,10,3,3,6,4,,0:05.60,False,,,True,12.682723296500921,True,1,False,40,True,True,True
11,False,False,0,,False,False,Tst,1,4,False,1,40,True,,hybrid,False,True,512,,,False,checkerboard,15,True,False,4,False,True,9,16,200,f502b36e,5,1,,True,False,16,6,200,False,65536,0,11,2.06272,9,-i100 -p100 -t1 -d100,True,0.00793356,False,,True,False,,False,db,mesh,False,26,False,True,20,6,False,True,3,,2020-01-28 20:48:36 -0800,,,6,,bfs,,1000000000,True,MyDesign,,4,,False,True,False,True,False,3,DDR4,dfs,False,True,8,dor,3:07.72,169.817587525,,route_min_directed_valient,1.75kHz,False,True,1000000000.0,,True,0,100,0,20,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",False,H-hop,,route_min_directed_valient,0,1,True,,26,False,SGD_2,,98195183,True,0,pirTest,2,50.774761373496965,True,True,False,False,,4,16134,0,32,4,False,,True,AccelMain,,9,3,3,6,4,,0:09.20,False,,,True,11.134870459898352,True,1,False,40,True,True,True
12,False,False,0,,False,False,Tst,1,4,False,1,40,True,,hybrid,False,True,512,,,False,checkerboard,15,True,False,4,False,True,11,16,200,f502b36e,5,1,,True,False,16,6,200,False,65536,0,15,3.93706,11,-i100 -p100 -t1 -d100,True,0.0151426,False,,True,False,,False,db,mesh,False,30,False,True,20,6,False,True,3,,2020-01-28 20:48:36 -0800,,,6,,bfs,,1000000000,True,MyDesign,,4,,False,True,False,True,False,3,DDR4,dfs,False,True,9,dor,3:55.28,150.057042021,,route_min_directed_valient,2.02kHz,False,True,1000000000.0,,True,0,100,0,20,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",False,H-hop,,route_min_directed_valient,0,1,True,,30,False,SGD_3,,98195183,True,0,pirTest,2,48.456169407311016,True,True,False,False,,4,8453,0,32,4,False,,True,AccelMain,,11,3,3,6,4,,0:04.19,False,,,True,11.683106988144626,True,1,False,40,True,True,True
