runhybrid_success,split-algo,row,runhybrid_rbw,dag-stage,save,runproute_err,igraph,split-forward,argin,runp2p_rbw,trace,mapping,gentst_err,reserve-mc,vdot,retime-buffer-only,OPS-Flt,clock,constprop,fifo-depth,pirArgs,mem-tech,runp2p_pass,proute-seed,project,OPS-Prog FU,link-prop,VPMU-alloc,routing-algo,dag,VBB-alloc,VMC,freq,waveform,mergeTime_ms,retime-local,reserve-pcu,split,rundot,vc,MC,genpir,plastiroute_sha,OPS-All,prtime,runp2p_time,nn,slink,debug-print,maketst_err,OPS-Other,debug,runhybrid_complete,rtelm-unsafe,runhybrid_dram_power,merge-algo,col,ag-dce,lrange,runhybrid_err,spatial_sha,pattern,notFit,pmu-stage,DAG,VBB-split,VPCU,tungsten_sha,VAFG-split,app,simulate,runhybrid_pass,maxActive,runp2p_err,routing-cost,runp2p_complete,PCU,retime-exout,psim,runhybrid_wbw,load,VPMU,codegen,runproute_time,dedicated-dag,start-id,VDAG-split,dot-argin,pcu-stage,proute-opts,add-row,fast,genpir_err,scheduled,time,backend,PMU,gentst_time,vfifo,succeeded,merge-forward,VDAG-alloc,net,vcLimit,MC_Total,retime-glob,runp2p_deadlock,verbose,tokenout,psim-q,VPMU-split,VDAG,reserve-pmu,rtanal,merge,simfreq,sr,maketst_time,pir_sha,OPS-FU,rtelm,run-proute,VAFG,dot,DAG_Total,name,run-tst,open,vlink,proute-algo,reserve-dag,tungsten,VBB,word,avgActive,stat,topo,runp2p_dram_power,VPCU-split,proute-q,PCU_Total,time-out,runp2p_success,run-psim,vec,pracc,pmu-sram-size,runp2p_wbw,module,memelm,share-adctx,VAFG-alloc,runp2p_cycle,runhybrid_cycle,runhybrid_deadlock,OPS-Fix,dupra,VMC-alloc,split-thread,bcread,mdone,algo,arch,argout,VPCU-alloc,VMC-split,flit-width,PMU_Total,runhybrid_time
False,dfs,20,,6,True,,False,False,6,0.360111,False,True,,0,True,False,,1000000000,True,16,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",DDR4,True,0,pirTest,,db,11,dor,True,,5,1000000000.0,True,,False,0,True,True,4,5,True,88a079d,,,5:05.27,False,4,True,,,True,False,False,,bfs,20,True,True,,4e343530,checkerboard,,6,6,,32,8f1782e,1,GDA_6,False,,70.91412742382272,,H-hop,True,26,False,False,,False,14,True,,False,0,0,False,6,-i100 -p100 -t1 -d100,0,True,,False,2020-05-05 00:01:13 -0700,Tst,14,214.593286355,4,True,False,0,hybrid,4,0,False,False,False,5,1,14,0,0,True,False,1.21kHz,True,2:05.49,d4ea004b,,True,False,1,True,0,AccelMain,False,False,2,route_min_directed_valient,0,True,,32,18.62636361244636,True,mesh,,32,4,0,100,True,False,16,True,65536,0.177285,False,False,False,1,369664,,False,,False,5,1,True,True,route_min_directed_valient,MyDesign,4,14,5,512,0,
False,dfs,20,,6,True,,False,False,6,0.974767,False,True,,0,True,False,,1000000000,True,16,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",DDR4,True,0,pirTest,,db,14,dor,True,,5,1000000000.0,True,,False,0,True,True,4,5,True,88a079d,,,2:17.09,False,4,True,,,True,False,False,,bfs,20,True,True,,4e343530,checkerboard,,6,6,,35,8f1782e,1,GDA_7,False,,95.97703674413836,,H-hop,True,29,False,False,,False,17,True,,False,0,0,False,6,-i100 -p100 -t1 -d100,0,True,,False,2020-05-05 00:01:13 -0700,Tst,17,294.396414538,4,True,False,0,hybrid,4,0,False,False,False,5,1,17,0,0,True,False,1.0kHz,True,2:20.28,d4ea004b,,True,False,1,True,0,AccelMain,False,False,2,route_min_directed_valient,0,True,,32,29.23425303516249,True,mesh,,35,4,0,100,True,False,16,True,65536,0.479885,False,False,False,1,136566,,False,,False,5,1,True,True,route_min_directed_valient,MyDesign,4,15,5,512,0,
False,dfs,20,,6,True,,False,False,6,1.5278,False,True,,0,True,False,,1000000000,True,16,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",DDR4,True,0,pirTest,,db,29,dor,True,,7,1000000000.0,True,,False,0,True,True,4,7,True,88a079d,,,2:20.56,False,4,True,,,True,False,False,,bfs,20,True,True,,4e343530,checkerboard,,6,8,,113,8f1782e,1,GDA_8,False,,50.534820731763304,,H-hop,True,105,False,False,,False,45,True,,False,0,0,False,6,-i100 -p100 -t1 -d100,0,True,,False,2020-05-05 00:01:13 -0700,Tst,45,1075.62147583,4,True,False,0,hybrid,4,0,False,False,False,5,1,45,0,0,True,False,0.62kHz,True,2:21.07,d4ea004b,,True,False,1,True,0,AccelMain,False,False,2,route_min_directed_valient,0,True,,32,17.634295838132406,True,mesh,,113,4,0,100,True,False,16,True,65536,0.752146,False,False,False,1,87132,,False,,False,7,1,True,True,route_min_directed_valient,MyDesign,4,36,7,512,0,
False,dfs,20,,6,True,,False,False,6,1.98487,False,True,,0,True,False,,1000000000,True,16,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",DDR4,True,0,pirTest,,db,5,dor,True,,3,1000000000.0,True,,False,0,True,True,4,3,True,88a079d,,,0:34.20,False,4,True,,,True,False,False,,bfs,20,True,True,,4e343530,checkerboard,,6,7,,14,8f1782e,1,GEMM_0,False,,99.24358867578802,,H-hop,True,7,False,False,,False,5,True,,False,0,0,False,6,-i100 -p100 -t1 -d100,0,True,,False,2020-05-05 00:01:13 -0700,Tst,5,57.088355953,4,True,False,0,hybrid,4,0,False,False,False,5,1,5,0,0,True,False,3.86kHz,True,1:16.26,d4ea004b,,True,False,1,True,0,AccelMain,False,False,2,route_min_directed_valient,0,True,,32,20.196712374404676,True,mesh,,14,4,0,100,True,False,16,True,65536,0.496218,False,False,False,1,132071,,False,,False,3,1,True,True,route_min_directed_valient,MyDesign,4,9,3,512,0,
False,dfs,20,,6,True,,False,False,6,0.238828,False,True,,0,True,False,,1000000000,True,16,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",DDR4,True,0,pirTest,,db,5,dor,True,,3,1000000000.0,True,,False,0,True,True,4,3,True,88a079d,,,0:41.17,False,4,True,,,True,False,False,,bfs,20,True,True,,4e343530,checkerboard,,6,0,,9,8f1782e,1,GEMM_1,False,,98.81189313069176,,H-hop,True,9,False,False,,False,5,True,,False,0,0,False,6,-i100 -p100 -t1 -d100,0,True,,False,2020-05-05 00:01:13 -0700,Tst,5,99.867901566,4,True,False,0,hybrid,4,0,False,False,False,5,1,5,0,0,True,False,6.44kHz,True,0:49.87,d4ea004b,,True,False,1,True,0,AccelMain,False,False,2,route_min_directed_valient,0,True,,32,17.111974781144315,True,mesh,,9,4,0,100,True,False,16,True,65536,0.0617574,False,False,False,1,265296,,False,,False,3,1,True,True,route_min_directed_valient,MyDesign,4,9,3,512,0,
False,dfs,20,,6,True,,False,False,6,1.41202,False,True,,0,True,False,,1000000000,True,16,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",DDR4,True,0,pirTest,,db,6,dor,True,,4,1000000000.0,True,,False,0,True,True,4,4,True,88a079d,,,0:08.47,False,4,True,,,True,False,False,,bfs,20,True,True,,4e343530,checkerboard,,6,0,,28,8f1782e,1,GEMM_10,False,,90.36955322669608,,H-hop,True,28,False,False,,False,6,True,,False,0,0,False,6,-i100 -p100 -t1 -d100,0,True,,False,2020-05-05 00:01:13 -0700,Tst,6,174.079108347,4,True,False,0,hybrid,4,0,False,False,False,5,1,6,0,0,True,False,1.07kHz,True,1:59.23,d4ea004b,,True,False,1,True,0,AccelMain,False,False,2,route_min_directed_valient,0,True,,32,28.24087245139877,True,mesh,,28,4,0,100,True,False,16,True,65536,0.451848,False,False,False,1,9065,,False,,False,4,1,True,True,route_min_directed_valient,MyDesign,4,17,4,512,0,
False,dfs,20,,6,True,,False,False,6,1.02984,False,True,,0,True,False,,1000000000,True,16,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",DDR4,True,0,pirTest,,db,9,dor,True,,7,1000000000.0,True,,False,0,True,True,4,7,True,88a079d,,,0:02.91,False,4,True,,,True,False,False,,bfs,20,True,True,,4e343530,checkerboard,,6,0,,30,8f1782e,1,GEMM_11,False,,83.43008452999287,,H-hop,True,30,False,False,,False,9,True,,False,0,0,False,6,-i100 -p100 -t1 -d100,0,True,,False,2020-05-05 00:01:13 -0700,Tst,9,200.993289906,4,True,False,0,hybrid,4,0,False,False,False,5,1,9,0,0,True,False,3.37kHz,True,1:01.96,d4ea004b,,True,False,1,True,0,AccelMain,False,False,2,route_min_directed_valient,0,True,,32,25.27554288171459,True,mesh,,30,4,0,100,True,False,16,True,65536,0.41715,False,False,False,1,9819,,False,,False,7,1,True,True,route_min_directed_valient,MyDesign,4,22,7,512,0,
False,dfs,20,,6,True,,False,False,6,1.13332,False,True,,0,True,False,,1000000000,True,16,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",DDR4,True,0,pirTest,,db,7,dor,True,,5,1000000000.0,True,,False,0,True,True,4,5,True,88a079d,,,0:04.73,False,4,True,,,True,False,False,,bfs,20,True,True,,4e343530,checkerboard,,6,0,,32,8f1782e,1,GEMM_12,False,,83.3706492977814,,H-hop,True,32,False,False,,False,7,True,,False,0,0,False,6,-i100 -p100 -t1 -d100,0,True,,False,2020-05-05 00:01:13 -0700,Tst,7,153.9445294,4,True,False,0,hybrid,4,0,False,False,False,5,1,7,0,0,True,False,2.08kHz,True,1:21.87,d4ea004b,,True,False,1,True,0,AccelMain,False,False,2,route_min_directed_valient,0,True,,32,26.641957151205165,True,mesh,,32,4,0,100,True,False,16,True,65536,0.416853,False,False,False,1,9826,,False,,False,5,1,True,True,route_min_directed_valient,MyDesign,4,18,5,512,0,
False,dfs,20,,6,True,,False,False,6,0.905994,False,True,,0,True,False,,1000000000,True,16,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",DDR4,True,0,pirTest,,db,20,dor,True,,12,1000000000.0,True,,False,0,True,True,4,12,True,88a079d,,,0:10.92,False,4,True,,,True,False,False,,bfs,20,True,True,,4e343530,checkerboard,,6,0,,36,8f1782e,1,GEMM_13,False,,90.59942490599425,,H-hop,True,36,False,False,,False,20,True,,False,0,0,False,6,-i100 -p100 -t1 -d100,0,True,,False,2020-05-05 00:01:13 -0700,Tst,20,284.75499853,4,True,False,0,hybrid,4,0,False,False,False,5,1,20,0,0,True,False,0.83kHz,True,2:47.15,d4ea004b,,True,False,1,True,0,AccelMain,False,False,2,route_min_directed_valient,0,True,,32,18.15778220157782,True,mesh,,36,4,0,100,True,False,16,True,65536,0.452997,False,False,False,1,9042,,False,,False,12,1,True,True,route_min_directed_valient,MyDesign,4,36,12,512,0,
False,dfs,20,,6,True,,False,False,6,0.963441,False,True,,0,True,False,,1000000000,True,16,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",DDR4,True,0,pirTest,,db,14,dor,True,,10,1000000000.0,True,,False,0,True,True,4,10,True,88a079d,,,0:09.10,False,4,True,,,True,False,False,,bfs,20,True,True,,4e343530,checkerboard,,6,0,,28,8f1782e,1,GEMM_14,False,,88.08602150537635,,H-hop,True,28,False,False,,False,14,True,,False,0,0,False,6,-i100 -p100 -t1 -d100,0,True,,False,2020-05-05 00:01:13 -0700,Tst,14,277.204405989,4,True,False,0,hybrid,4,0,False,False,False,5,1,14,0,0,True,False,1.02kHz,True,1:49.96,d4ea004b,,True,False,1,True,0,AccelMain,False,False,2,route_min_directed_valient,0,True,,32,23.32014607425441,True,mesh,,28,4,0,100,True,False,16,True,65536,0.44043,False,False,False,1,9300,,False,,False,10,1,True,True,route_min_directed_valient,MyDesign,4,28,10,512,0,
False,dfs,20,,6,True,,False,False,6,1.76198,False,True,,0,True,False,,1000000000,True,16,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",DDR4,True,0,pirTest,,db,9,dor,True,,7,1000000000.0,True,,False,0,True,True,4,7,True,88a079d,,,0:08.69,False,4,True,,,True,False,False,,bfs,20,True,True,,4e343530,checkerboard,,6,0,,52,8f1782e,1,GEMM_15,False,,71.37131904512981,,H-hop,True,52,False,False,,False,9,True,,False,0,0,False,6,-i100 -p100 -t1 -d100,0,True,,False,2020-05-05 00:01:13 -0700,Tst,9,294.055192323,4,True,False,0,hybrid,4,0,False,False,False,5,1,9,0,0,True,False,0.66kHz,True,2:12.33,d4ea004b,,True,False,1,True,0,AccelMain,False,False,2,route_min_directed_valient,0,True,,32,25.07947571199009,True,mesh,,52,4,0,100,True,False,16,True,65536,0.713713,False,False,False,1,5739,,False,,False,7,1,True,True,route_min_directed_valient,MyDesign,4,30,7,512,0,
False,dfs,20,,6,True,,False,False,6,1.643,False,True,,0,True,False,,1000000000,True,16,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",DDR4,True,0,pirTest,,db,28,dor,True,,20,1000000000.0,True,,False,0,True,True,4,20,True,88a079d,,,0:08.92,False,4,True,,,True,False,False,,bfs,20,True,True,,4e343530,checkerboard,,6,0,,56,8f1782e,1,GEMM_16,False,,82.15002005615725,,H-hop,True,56,False,False,,False,28,True,,False,0,0,False,6,-i100 -p100 -t1 -d100,0,True,,False,2020-05-05 00:01:13 -0700,Tst,28,498.845495076,4,True,False,0,hybrid,4,0,False,False,False,5,1,28,0,0,True,False,0.56kHz,True,3:28.08,d4ea004b,,True,False,1,True,0,AccelMain,False,False,2,route_min_directed_valient,0,True,,32,21.9557618474586,True,mesh,,56,4,0,100,True,False,16,True,65536,0.8215,False,False,False,1,4986,,False,,False,20,1,True,True,route_min_directed_valient,MyDesign,4,56,20,512,0,
False,dfs,20,,6,True,,False,False,6,15.632,False,True,,0,True,False,,1000000000,True,16,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",DDR4,True,0,pirTest,,db,9,dor,True,,7,1000000000.0,True,,False,0,True,True,4,7,True,88a079d,,,0:04.98,False,4,True,,,True,False,False,,bfs,20,True,True,,4e343530,checkerboard,,6,30,,57,8f1782e,1,GEMM_17,False,,74.77181453085068,,H-hop,True,27,False,False,,False,11,True,,False,0,0,False,6,-i100 -p100 -t1 -d100,0,True,,False,2020-05-05 00:01:13 -0700,Tst,11,322.081553903,4,True,False,0,hybrid,4,0,False,False,False,5,1,11,0,0,True,False,0.55kHz,True,2:24.17,d4ea004b,,True,False,1,True,0,AccelMain,False,False,2,route_min_directed_valient,0,True,,32,35.51727571442796,True,mesh,,57,4,0,100,True,False,16,True,65536,5.98175,False,False,False,1,2739,,False,,False,7,1,True,True,route_min_directed_valient,MyDesign,4,30,7,512,0,
False,dfs,20,,6,True,,False,False,6,12.3281,False,True,,0,True,False,,1000000000,True,16,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",DDR4,True,0,pirTest,,db,28,dor,True,,20,1000000000.0,True,,False,0,True,True,4,20,True,88a079d,,,0:07.35,False,4,True,,,True,False,False,,bfs,20,True,True,,4e343530,checkerboard,,6,40,,84,8f1782e,1,GEMM_18,False,,77.05041384499624,,H-hop,True,44,False,False,,False,28,True,,False,0,0,False,6,-i100 -p100 -t1 -d100,0,True,,False,2020-05-05 00:01:13 -0700,Tst,28,700.122084914,4,True,False,0,hybrid,4,0,False,False,False,5,1,28,0,0,True,False,0.36kHz,True,3:30.40,d4ea004b,,True,False,1,True,0,AccelMain,False,False,2,route_min_directed_valient,0,True,,32,25.82585881992582,True,mesh,,84,4,0,100,True,False,16,True,65536,6.16403,False,False,False,1,2658,,False,,False,20,1,True,True,route_min_directed_valient,MyDesign,4,56,20,512,0,
False,dfs,20,,6,True,,False,False,6,5.65173,False,True,,0,True,False,,1000000000,True,16,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",DDR4,True,0,pirTest,,db,7,dor,True,,5,1000000000.0,True,,False,0,True,True,4,5,True,88a079d,,,0:22.32,False,4,True,,,True,False,False,,bfs,20,True,True,,4e343530,checkerboard,,6,15,,31,8f1782e,1,GEMM_19,False,,97.13903800961559,,H-hop,True,16,False,False,,False,7,True,,False,0,0,False,6,-i100 -p100 -t1 -d100,0,True,,False,2020-05-05 00:01:13 -0700,Tst,7,173.16988775,4,True,False,0,hybrid,4,0,False,False,False,5,1,7,0,0,True,False,2.08kHz,True,1:34.04,d4ea004b,,True,False,1,True,0,AccelMain,False,False,2,route_min_directed_valient,0,True,,32,26.913792213578773,True,mesh,,31,4,0,100,True,False,16,True,65536,1.41293,False,False,False,1,46383,,False,,False,5,1,True,True,route_min_directed_valient,MyDesign,4,19,5,512,0,
False,dfs,20,,6,True,,False,False,6,3.94314,False,True,,0,True,False,,1000000000,True,16,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",DDR4,True,0,pirTest,,db,5,dor,True,,3,1000000000.0,True,,False,0,True,True,4,3,True,88a079d,,,0:27.15,False,4,True,,,True,False,False,,bfs,20,True,True,,4e343530,checkerboard,,6,9,,19,8f1782e,1,GEMM_2,False,,98.578541237346,,H-hop,True,10,False,False,,False,6,True,,False,0,0,False,6,-i100 -p100 -t1 -d100,0,True,,False,2020-05-05 00:01:13 -0700,Tst,6,107.765191608,4,True,False,0,hybrid,4,0,False,False,False,5,1,6,0,0,True,False,2.45kHz,True,1:03.15,d4ea004b,,True,False,1,True,0,AccelMain,False,False,2,route_min_directed_valient,0,True,,32,26.656503668840166,True,mesh,,19,4,0,100,True,False,16,True,65536,0.985785,False,False,False,1,66481,,False,,False,3,1,True,True,route_min_directed_valient,MyDesign,4,11,3,512,0,
False,dfs,20,,6,True,,False,False,6,15.5973,False,True,,0,True,False,,1000000000,True,16,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",DDR4,True,0,pirTest,,db,7,dor,True,,5,1000000000.0,True,,False,0,True,True,4,5,True,88a079d,,,0:26.77,False,4,True,,,True,False,False,,bfs,20,True,True,,4e343530,checkerboard,,6,30,,65,8f1782e,1,GEMM_20,False,,92.15207949068841,,H-hop,True,35,False,False,,False,9,True,,False,0,0,False,6,-i100 -p100 -t1 -d100,0,True,,False,2020-05-05 00:01:13 -0700,Tst,9,341.179993387,4,True,False,0,hybrid,4,0,False,False,False,5,1,9,0,0,True,False,0.63kHz,True,2:01.47,d4ea004b,,True,False,1,True,0,AccelMain,False,False,2,route_min_directed_valient,0,True,,32,37.77666335172136,True,mesh,,65,4,0,100,True,False,16,True,65536,3.89933,False,False,False,1,16807,,False,,False,5,1,True,True,route_min_directed_valient,MyDesign,4,31,5,512,0,
False,dfs,20,,6,True,,False,False,6,21.0659,False,True,,0,True,False,,1000000000,True,16,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",DDR4,True,0,pirTest,,db,21,dor,True,,15,1000000000.0,True,,False,0,True,True,4,15,True,88a079d,,,0:15.46,False,4,True,,,True,False,False,,bfs,20,True,True,,4e343530,checkerboard,,6,40,,204,8f1782e,1,GEMM_21,False,,82.97439194256938,,H-hop,True,164,False,False,,False,27,True,,False,0,0,False,6,-i100 -p100 -t1 -d100,0,True,,False,2020-05-05 00:01:13 -0700,Tst,27,2403.995526208,4,True,False,0,hybrid,4,0,False,False,False,5,1,27,0,0,True,False,0.6kHz,True,2:19.69,d4ea004b,,True,False,1,True,0,AccelMain,False,False,2,route_min_directed_valient,0,True,,32,34.41437283754313,True,mesh,,204,4,0,100,True,False,16,True,65536,7.02197,False,False,False,1,9333,,False,,False,15,1,True,True,route_min_directed_valient,MyDesign,4,95,15,512,0,
False,dfs,20,,6,True,,False,False,6,5.69928,False,True,,0,True,False,,1000000000,True,16,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",DDR4,True,0,pirTest,,db,21,dor,True,,15,1000000000.0,True,,False,0,True,True,4,15,True,88a079d,,,2:10.85,False,4,True,,,True,False,False,,bfs,20,True,True,,4e343530,checkerboard,,6,36,,69,8f1782e,1,GEMM_22,False,,94.98796996840305,,H-hop,True,33,False,False,,False,21,True,,False,0,0,False,6,-i100 -p100 -t1 -d100,0,True,,False,2020-05-05 00:01:13 -0700,Tst,21,790.92068818,4,True,False,0,hybrid,4,0,False,False,False,5,1,21,0,0,True,False,0.26kHz,True,2:57.50,d4ea004b,,True,False,1,True,0,AccelMain,False,False,2,route_min_directed_valient,0,True,,32,26.95423456779017,True,mesh,,69,4,0,100,True,False,16,True,65536,1.89976,False,False,False,1,34497,,False,,False,15,1,True,True,route_min_directed_valient,MyDesign,4,46,15,512,0,
False,dfs,20,,6,True,,False,False,6,1.75904,False,True,,0,True,False,,1000000000,True,16,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",DDR4,True,0,pirTest,,db,5,dor,True,,3,1000000000.0,True,,False,0,True,True,4,3,True,88a079d,,,0:51.99,False,4,True,,,True,False,False,,bfs,20,True,True,,4e343530,checkerboard,,6,11,,35,8f1782e,1,GEMM_23,False,,98.25870479845933,,H-hop,True,24,False,False,,False,5,True,,False,0,0,False,6,-i100 -p100 -t1 -d100,0,True,,False,2020-05-05 00:01:13 -0700,Tst,5,274.279464804,4,True,False,0,hybrid,4,0,False,False,False,5,1,5,0,0,True,False,2.87kHz,True,1:14.65,d4ea004b,,True,False,1,True,0,AccelMain,False,False,2,route_min_directed_valient,0,True,,32,27.718107648757798,True,mesh,,35,4,0,100,True,False,16,True,65536,0.439759,False,False,False,1,149027,,False,,False,3,1,True,True,route_min_directed_valient,MyDesign,4,15,3,512,0,
False,dfs,20,,6,True,,False,False,6,2.59094,False,True,,0,True,False,,1000000000,True,16,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",DDR4,True,0,pirTest,,db,15,dor,True,,9,1000000000.0,True,,False,0,True,True,4,9,True,88a079d,,,1:10.72,False,4,True,,,True,False,False,,bfs,20,True,True,,4e343530,checkerboard,,6,33,,106,8f1782e,1,GEMM_24,False,,96.48537880684738,,H-hop,True,73,False,False,,False,15,True,,False,0,0,False,6,-i100 -p100 -t1 -d100,0,True,,False,2020-05-05 00:01:13 -0700,Tst,15,962.908140998,4,True,False,0,hybrid,4,0,False,False,False,5,1,15,0,0,True,False,1.07kHz,True,1:52.08,d4ea004b,,True,False,1,True,0,AccelMain,False,False,2,route_min_directed_valient,0,True,,32,27.881706851015508,True,mesh,,106,4,0,100,True,False,16,True,65536,0.863645,False,False,False,1,75883,,False,,False,9,1,True,True,route_min_directed_valient,MyDesign,4,45,9,512,0,
False,dfs,20,,6,True,,False,False,6,3.873,False,True,,0,True,False,,1000000000,True,16,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",DDR4,True,0,pirTest,,db,7,dor,True,,5,1000000000.0,True,,False,0,True,True,4,5,True,88a079d,,,0:35.65,False,4,True,,,True,False,False,,bfs,20,True,True,,4e343530,checkerboard,,6,12,,21,8f1782e,1,GEMM_3,False,,96.82499815320972,,H-hop,True,9,False,False,,False,7,True,,False,0,0,False,6,-i100 -p100 -t1 -d100,0,True,,False,2020-05-05 00:01:13 -0700,Tst,7,123.850178726,4,True,False,0,hybrid,4,0,False,False,False,5,1,7,0,0,True,False,1.9kHz,True,1:22.75,d4ea004b,,True,False,1,True,0,AccelMain,False,False,2,route_min_directed_valient,0,True,,32,27.440756241514315,True,mesh,,21,4,0,100,True,False,16,True,65536,0.96825,False,False,False,1,67685,,False,,False,5,1,True,True,route_min_directed_valient,MyDesign,4,14,5,512,0,
False,dfs,20,,6,True,,False,False,6,3.93185,False,True,,0,True,False,,1000000000,True,16,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",DDR4,True,0,pirTest,,db,6,dor,True,,4,1000000000.0,True,,False,0,True,True,4,4,True,88a079d,,,0:27.41,False,4,True,,,True,False,False,,bfs,20,True,True,,4e343530,checkerboard,,6,11,,21,8f1782e,1,GEMM_4,False,,98.29613630909527,,H-hop,True,10,False,False,,False,6,True,,False,0,0,False,6,-i100 -p100 -t1 -d100,0,True,,False,2020-05-05 00:01:13 -0700,Tst,6,94.213646125,4,True,False,0,hybrid,4,0,False,False,False,5,1,6,0,0,True,False,2.43kHz,True,0:47.66,d4ea004b,,True,False,1,True,0,AccelMain,False,False,2,route_min_directed_valient,0,True,,32,24.928524948773326,True,mesh,,21,4,0,100,True,False,16,True,65536,0.982961,False,False,False,1,66672,,False,,False,4,1,True,True,route_min_directed_valient,MyDesign,4,13,4,512,0,
