run-proute,runhybrid_err,reserve-pmu,argout,vlink,notFit,vfifo,VPCU,mem-tech,VMC-alloc,algo,OPS-Prog FU,VPMU-alloc,merge,merge-algo,load,split-forward,run-tst,ag-dce,runp2p_dram_power,col,runhybrid_dram_power,igraph,psim,split-thread,OPS-Other,reserve-pcu,runp2p_cycle,runproute_time,tungsten,runp2p_err,gentst_time,MC,retime-local,pracc,clock,fast,open,backend,VBB-split,runproute_err,spatial_sha,DAG_Total,fifo-depth,VAFG,VAFG-split,mdone,sr,vdot,verbose,dot,rtelm,pcu-stage,PMU,avgActive,runp2p_deadlock,row,VPCU-alloc,merge-forward,mergeTime_ms,proute-seed,VMC,VBB,OPS-Fix,dag,retime-exout,arch,VAFG-alloc,run-psim,vec,succeeded,split,OPS-Flt,PCU_Total,DAG,module,split-algo,runp2p_wbw,scheduled,pattern,runhybrid_complete,VMC-split,retime-glob,runhybrid_wbw,retime-buffer-only,lrange,VDAG,stat,prtime,OPS-All,pmu-sram-size,nn,VDAG-split,PMU_Total,maketst_time,runhybrid_cycle,simulate,runhybrid_success,runhybrid_rbw,MC_Total,save,VBB-alloc,dupra,runp2p_rbw,time,project,runp2p_complete,dag-stage,debug,runp2p_time,argin,net,maxActive,time-out,vcLimit,constprop,VPMU,flit-width,maketst_err,OPS-FU,vc,routing-algo,routing-cost,freq,slink,dedicated-dag,trace,pirArgs,VDAG-alloc,simfreq,proute-opts,codegen,VPCU-split,VPMU-split,tokenout,PCU,app,psim-q,debug-tst,link-prop,waveform,runp2p_pass,pmu-stage,proute-q,genpir,name,start-id,runhybrid_time,topo,mapping,bcread,proute-algo,pir_sha,runhybrid_deadlock,genpir_err,runp2p_success,runhybrid_pass,gentst_err,word
False,,0,4,2,,4,33,DDR4,6,route_min_directed_valient,,3,False,bfs,False,False,False,True,,20,,False,False,1,,0,7999,,True,,56.702884367,6,False,True,1000000000,False,False,Tst,,,1e155b96,40,16,1,1,True,True,True,False,False,True,6,6,8.28046214110097,False,20,20,False,,0,6,,,True,False,MyDesign,1,False,16,True,True,,200,11,False,dfs,0.064008,False,checkerboard,False,6,False,,False,True,0,True,,,65536,False,0,200,2:09.54,,False,False,,40,False,,False,18.8904,2020-01-20 17:56:56 -0800,pirTest,True,6,False,0:03.18,6,hybrid,91.21140142517815,100,4,True,3,512,,,4,dor,H-hop,1000000000.0,4,False,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/pldi20/spatial, --save=false, --dot=false, --debug=false",0,2.52kHz,-i100 -p100 -t1 -d100,True,33,3,5,19,NaivePageRank_1,1,False,db,True,True,6,4,True,AccelMain,0,,mesh,True,True,route_min_directed_valient,e546843f,False,,True,,,32
False,,0,4,2,,4,49,DDR4,9,route_min_directed_valient,,3,False,bfs,False,False,False,True,,20,,False,False,1,,0,4278,,True,,109.932472948,9,False,True,1000000000,False,False,Tst,,,1e155b96,40,16,1,1,True,True,True,False,False,True,6,9,11.84190683014372,False,20,30,False,,0,9,,,True,False,MyDesign,1,False,16,True,True,,200,17,False,dfs,0.119682,False,checkerboard,False,9,False,,False,True,0,True,,,65536,False,0,200,3:23.95,,False,False,,40,False,,False,30.4441,2020-01-20 17:56:56 -0800,pirTest,True,6,False,0:02.04,6,hybrid,85.64749883122954,100,4,True,3,512,,,4,dor,H-hop,1000000000.0,4,False,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/pldi20/spatial, --save=false, --dot=false, --debug=false",0,2.1kHz,-i100 -p100 -t1 -d100,True,49,3,5,26,NaivePageRank_2,1,False,db,True,True,6,4,True,AccelMain,0,,mesh,True,True,route_min_directed_valient,e546843f,False,,True,,,32
False,,0,4,2,,4,199,DDR4,36,route_min_directed_valient,,9,False,bfs,False,False,False,True,,20,,False,False,1,,0,1894,,True,,366.068033821,36,False,True,1000000000,False,False,Tst,,,1e155b96,40,16,1,1,True,True,True,False,False,True,6,41,12.058856221864058,False,20,120,False,,0,36,,,True,False,MyDesign,1,False,16,True,True,,200,40,False,dfs,0.270327,False,checkerboard,False,36,False,,False,True,0,True,,,65536,False,0,200,15:21.70,,False,False,,40,False,,False,45.2798,2020-01-20 17:56:56 -0800,pirTest,True,6,False,0:03.41,6,hybrid,86.48363252375924,100,4,True,9,512,,,4,dor,H-hop,1000000000.0,4,False,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/pldi20/spatial, --save=false, --dot=false, --debug=false",0,0.56kHz,-i100 -p100 -t1 -d100,True,199,9,5,127,NaivePageRank_3,1,False,db,True,True,6,4,True,AccelMain,0,,mesh,True,True,route_min_directed_valient,e546843f,False,,True,,,32
False,,0,4,2,,4,31,DDR4,6,route_min_directed_valient,,3,False,bfs,False,False,False,True,,20,,False,False,1,,0,16024,,True,,62.117857035,6,False,True,1000000000,False,False,Tst,,,1e155b96,40,16,1,1,True,True,True,False,False,True,6,7,9.875291229821935,False,20,20,False,,0,6,,,True,False,MyDesign,1,False,16,True,True,,200,9,False,dfs,0.0639041,False,checkerboard,False,6,False,,False,True,0,True,,,65536,False,0,200,1:59.62,,False,False,,40,False,,False,18.8837,2020-01-20 17:56:56 -0800,pirTest,True,6,False,0:05.19,6,hybrid,91.06340489266101,100,4,True,3,512,,,4,dor,H-hop,1000000000.0,4,False,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/pldi20/spatial, --save=false, --dot=false, --debug=false",0,3.09kHz,-i100 -p100 -t1 -d100,True,31,3,5,18,NaivePageRank_4,1,False,db,True,True,6,4,True,AccelMain,0,,mesh,True,True,route_min_directed_valient,e546843f,False,,True,,,32
False,,0,4,2,,4,,DDR4,,,,,False,bfs,False,False,False,True,,20,,False,False,1,,0,,,True,,3.864392555,,False,True,1000000000,False,False,Tst,,,1e155b96,,16,,,True,True,True,False,False,True,6,,,False,20,,False,,0,,,,True,False,MyDesign,,False,16,False,True,,,,False,dfs,,False,checkerboard,False,,False,,False,True,,True,,,65536,False,,,,,False,False,,,False,,False,,2020-01-20 17:56:56 -0800,pirTest,False,6,False,,6,hybrid,,100,,True,,512,,,4,dor,H-hop,1000000000.0,4,False,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/pldi20/spatial, --save=false, --dot=false, --debug=false",,,-i100 -p100 -t1 -d100,True,,,5,,OuterDRAMLock_0,1,False,db,True,,6,4,True,AccelMain,0,,mesh,True,True,route_min_directed_valient,e546843f,False,,False,,"[[31mbug[0m] 14-MemoryLowering throw java.lang.IllegalArgumentException: requirement failed: size=0 and step=0, but both must be positive
",32
False,,0,4,2,,4,10,DDR4,,route_min_directed_valient,,,False,bfs,False,False,False,True,,20,,False,False,1,,0,,,True,,25.33280812,0,False,True,1000000000,False,False,Tst,1,,1e155b96,40,16,1,1,True,True,True,False,False,True,6,8,,False,20,10,False,,0,,1,,True,False,MyDesign,1,False,16,False,True,,200,2,False,dfs,,False,checkerboard,False,,False,,False,True,0,True,,,65536,False,0,200,0:08.21,,False,False,,40,False,1,False,,2020-01-20 17:56:56 -0800,pirTest,False,6,False,,6,hybrid,,100,4,True,,512,"src//Top.h:43:3: error: ‘SparseDRAMRMW’ does not name a type; did you mean ‘SparseDRAM’?
",,4,dor,H-hop,1000000000.0,4,False,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/pldi20/spatial, --save=false, --dot=false, --debug=false",0,,-i100 -p100 -t1 -d100,True,10,,5,0,OuterDRAMLock_1,1,False,db,True,,6,4,True,AccelMain,0,,mesh,True,True,route_min_directed_valient,e546843f,False,,False,,,32
False,,0,4,2,,4,7,DDR4,1,route_min_directed_valient,,2,False,bfs,False,False,False,True,,20,,False,False,1,,0,2306,,True,,16.547707026,1,False,True,1000000000,False,False,Tst,,,1e155b96,40,16,1,1,True,True,True,False,False,True,6,4,1.4686325527609134,False,20,7,False,,0,1,,,True,False,MyDesign,1,False,16,True,True,,200,4,False,dfs,0.0277537,False,checkerboard,False,1,False,,False,True,0,True,,,65536,False,0,200,0:32.23,,False,False,,40,False,,False,0.0277537,2020-01-20 17:56:56 -0800,pirTest,True,6,False,0:00.73,6,hybrid,2.7753686036426712,100,4,True,2,512,,,4,dor,H-hop,1000000000.0,4,False,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/pldi20/spatial, --save=false, --dot=false, --debug=false",0,3.16kHz,-i100 -p100 -t1 -d100,True,7,2,5,1,OuterLock_0,1,False,db,True,,6,4,True,AccelMain,0,,mesh,True,True,route_min_directed_valient,e546843f,False,,True,,,32
False,,0,4,2,,4,14,DDR4,1,route_min_directed_valient,,,False,bfs,False,False,False,True,,20,,False,False,1,,0,,,True,,17.71351692,1,False,True,1000000000,False,False,Tst,1,,1e155b96,40,16,1,1,True,True,True,False,False,True,6,8,,False,20,14,False,,0,1,1,,True,False,MyDesign,1,False,16,False,True,,200,6,False,dfs,,False,checkerboard,False,1,False,,False,True,0,True,,,65536,False,0,200,0:13.93,,False,False,,40,False,1,False,,2020-01-20 17:56:56 -0800,pirTest,False,6,False,,6,hybrid,,100,4,True,,512,"src//Top.h:69:33: error: wrong number of template arguments (9, should be 10)
",,4,dor,H-hop,1000000000.0,4,False,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/pldi20/spatial, --save=false, --dot=false, --debug=false",0,,-i100 -p100 -t1 -d100,True,14,,5,0,OuterLock_1,1,False,db,True,,6,4,True,AccelMain,0,,mesh,True,True,route_min_directed_valient,e546843f,False,,False,,,32
False,,0,4,2,,4,7,DDR4,3,route_min_directed_valient,,3,False,bfs,False,False,False,True,,20,,False,False,1,,0,4587,,True,,20.463573283,3,False,True,1000000000,False,False,Tst,,,1e155b96,40,16,1,1,True,True,True,False,False,True,6,3,51.749928728346,False,20,6,False,,0,3,,,True,False,MyDesign,1,False,16,True,True,,200,4,False,dfs,57.1493,False,checkerboard,False,3,False,,False,True,0,True,,,65536,False,0,200,0:45.61,,False,False,,40,False,,False,0.892958,2020-01-20 17:56:56 -0800,pirTest,True,6,False,0:01.53,6,hybrid,89.29583605842599,100,4,True,3,512,,,4,dor,H-hop,1000000000.0,4,False,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/pldi20/spatial, --save=false, --dot=false, --debug=false",0,3.0kHz,-i100 -p100 -t1 -d100,True,7,3,5,3,OuterProduct_0,1,False,db,True,True,6,4,True,AccelMain,0,,mesh,True,True,route_min_directed_valient,e546843f,False,,True,,,32
False,,0,4,2,,4,7,DDR4,3,route_min_directed_valient,,3,False,bfs,False,False,False,True,,20,,False,False,1,,0,65814,,True,,20.740454772,3,False,True,1000000000,False,False,Tst,,,1e155b96,40,16,1,1,True,True,True,False,False,True,6,3,19.418740693469474,False,20,6,False,,0,3,,,True,False,MyDesign,1,False,16,True,True,,200,6,False,dfs,3.9831,False,checkerboard,False,3,False,,False,True,0,True,,,65536,False,0,200,0:41.22,,False,False,,40,False,,False,0.0739052,2020-01-20 17:56:56 -0800,pirTest,True,6,False,0:05.31,6,hybrid,99.57759747166257,100,4,True,3,512,,,4,dor,H-hop,1000000000.0,4,False,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/pldi20/spatial, --save=false, --dot=false, --debug=false",0,12.39kHz,-i100 -p100 -t1 -d100,True,7,3,5,1,OuterProduct_1,1,False,db,True,True,6,4,True,AccelMain,0,,mesh,True,True,route_min_directed_valient,e546843f,False,,True,,,32
False,,0,4,2,,4,29,DDR4,9,route_min_directed_valient,,9,False,bfs,False,False,False,True,,20,,False,False,1,,0,2831,,True,,66.155173843,9,False,True,1000000000,False,False,Tst,,,1e155b96,40,16,1,1,True,True,True,False,False,True,6,9,40.62576420400511,False,20,22,False,,0,9,,,True,False,MyDesign,1,False,16,True,True,,200,12,False,dfs,92.5977,False,checkerboard,False,9,False,,False,True,0,True,,,65536,False,0,200,2:04.01,,False,False,,40,False,,False,0.768633,2020-01-20 17:56:56 -0800,pirTest,True,6,False,0:01.59,6,hybrid,72.34192864712116,100,4,True,9,512,,,4,dor,H-hop,1000000000.0,4,False,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/pldi20/spatial, --save=false, --dot=false, --debug=false",0,1.78kHz,-i100 -p100 -t1 -d100,True,29,9,5,17,OuterProduct_10,1,False,db,True,True,6,4,True,AccelMain,0,,mesh,True,True,route_min_directed_valient,e546843f,False,,True,,,32
False,,0,4,2,,4,77,DDR4,21,route_min_directed_valient,,21,False,bfs,False,False,False,True,,20,,False,False,1,,0,2580,,True,,146.437755224,21,False,True,1000000000,False,False,Tst,,,1e155b96,40,16,1,1,True,True,True,False,False,True,6,21,18.939660590823383,False,20,57,False,,0,21,,,True,False,MyDesign,1,False,16,True,True,,200,30,False,dfs,101.606,False,checkerboard,False,21,False,,False,True,0,True,,,65536,False,0,200,5:01.49,,False,False,,40,False,,False,0.793798,2020-01-20 17:56:56 -0800,pirTest,True,6,False,0:03.06,6,hybrid,29.767441860465116,100,4,True,21,512,,,4,dor,H-hop,1000000000.0,4,False,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/pldi20/spatial, --save=false, --dot=false, --debug=false",0,0.84kHz,-i100 -p100 -t1 -d100,True,77,21,5,47,OuterProduct_11,1,False,db,True,True,6,4,True,AccelMain,0,,mesh,True,True,route_min_directed_valient,e546843f,False,,True,,,32
False,,0,4,2,,4,13,DDR4,5,route_min_directed_valient,,5,False,bfs,False,False,False,True,,20,,False,False,1,,0,33046,,True,,30.360036068,5,False,True,1000000000,False,False,Tst,,,1e155b96,40,16,1,1,True,True,True,False,False,True,6,5,22.336196550853725,False,20,11,False,,0,5,,,True,False,MyDesign,1,False,16,True,True,,200,11,False,dfs,7.9327,False,checkerboard,False,5,False,,False,True,0,True,,,65536,False,0,200,1:14.28,,False,False,,40,False,,False,0.0852145,2020-01-20 17:56:56 -0800,pirTest,True,6,False,0:05.57,6,hybrid,99.15874841130545,100,4,True,5,512,,,4,dor,H-hop,1000000000.0,4,False,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/pldi20/spatial, --save=false, --dot=false, --debug=false",0,5.93kHz,-i100 -p100 -t1 -d100,True,13,5,5,2,OuterProduct_2,1,False,db,True,True,6,4,True,AccelMain,0,,mesh,True,True,route_min_directed_valient,e546843f,False,,True,,,32
False,,0,4,2,,4,14,DDR4,6,route_min_directed_valient,,6,False,bfs,False,False,False,True,,20,,False,False,1,,0,33048,,True,,36.312988997,6,False,True,1000000000,False,False,Tst,,,1e155b96,40,16,1,1,True,True,True,False,False,True,6,6,20.176581099428496,False,20,12,False,,0,6,,,True,False,MyDesign,1,False,16,True,True,,200,12,False,dfs,7.93222,False,checkerboard,False,6,False,,False,True,0,True,,,65536,False,0,200,1:50.24,,False,False,,40,False,,False,0.0658436,2020-01-20 17:56:56 -0800,pirTest,True,6,False,0:06.71,6,hybrid,99.15274751876059,100,4,True,6,512,,,4,dor,H-hop,1000000000.0,4,False,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/pldi20/spatial, --save=false, --dot=false, --debug=false",0,4.93kHz,-i100 -p100 -t1 -d100,True,14,6,5,2,OuterProduct_3,1,False,db,True,True,6,4,True,AccelMain,0,,mesh,True,True,route_min_directed_valient,e546843f,False,,True,,,32
False,,0,4,2,,4,26,DDR4,10,route_min_directed_valient,,10,False,bfs,False,False,False,True,,20,,False,False,1,,0,16663,,True,,59.598923944,10,False,True,1000000000,False,False,Tst,,,1e155b96,40,16,1,1,True,True,True,False,False,True,6,10,22.702244493788633,False,20,22,False,,0,10,,,True,False,MyDesign,1,False,16,True,True,,200,22,False,dfs,15.7321,False,checkerboard,False,10,False,,False,True,0,True,,,65536,False,0,200,2:08.80,,False,False,,40,False,,False,0.122907,2020-01-20 17:56:56 -0800,pirTest,True,6,False,0:07.23,6,hybrid,98.32563163896057,100,4,True,10,512,,,4,dor,H-hop,1000000000.0,4,False,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/pldi20/spatial, --save=false, --dot=false, --debug=false",0,2.3kHz,-i100 -p100 -t1 -d100,True,26,10,5,4,OuterProduct_4,1,False,db,True,True,6,4,True,AccelMain,0,,mesh,True,True,route_min_directed_valient,e546843f,False,,True,,,32
False,,0,4,2,,4,26,DDR4,10,route_min_directed_valient,,10,False,bfs,False,False,False,True,,20,,False,False,1,,0,2448,,True,,54.650989426,10,False,True,1000000000,False,False,Tst,,,1e155b96,40,16,1,1,True,True,True,False,False,True,6,10,27.025949268596325,False,20,22,False,,0,10,,,True,False,MyDesign,1,False,16,True,True,,200,14,False,dfs,107.085,False,checkerboard,False,10,False,,False,True,0,True,,,65536,False,0,200,2:10.03,,False,False,,40,False,,False,0.836601,2020-01-20 17:56:56 -0800,pirTest,True,6,False,0:02.12,6,hybrid,41.830065359477125,100,4,True,10,512,,,4,dor,H-hop,1000000000.0,4,False,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/pldi20/spatial, --save=false, --dot=false, --debug=false",0,1.15kHz,-i100 -p100 -t1 -d100,True,26,10,5,12,OuterProduct_5,1,False,db,True,True,6,4,True,AccelMain,0,,mesh,True,True,route_min_directed_valient,e546843f,False,,True,,,32
False,,0,4,2,,4,8,DDR4,3,route_min_directed_valient,,3,False,bfs,False,False,False,True,,20,,False,False,1,,0,4587,,True,,18.784648599,3,False,True,1000000000,False,False,Tst,,,1e155b96,40,16,1,1,True,True,True,False,False,True,6,3,51.749928728346,False,20,6,False,,0,3,,,True,False,MyDesign,1,False,16,True,True,,200,4,False,dfs,57.1493,False,checkerboard,False,3,False,,False,True,0,True,,,65536,False,0,200,0:45.56,,False,False,,40,False,,False,0.892958,2020-01-20 17:56:56 -0800,pirTest,True,6,False,0:01.46,6,hybrid,89.29583605842599,100,4,True,3,512,,,4,dor,H-hop,1000000000.0,4,False,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/pldi20/spatial, --save=false, --dot=false, --debug=false",0,3.14kHz,-i100 -p100 -t1 -d100,True,8,3,5,4,OuterProduct_6,1,False,db,True,True,6,4,True,AccelMain,0,,mesh,True,True,route_min_directed_valient,e546843f,False,,True,,,32
False,,0,4,2,,4,15,DDR4,5,route_min_directed_valient,,5,False,bfs,False,False,False,True,,20,,False,False,1,,0,2966,,True,,31.623915861,5,False,True,1000000000,False,False,Tst,,,1e155b96,40,16,1,1,True,True,True,False,False,True,6,5,43.574464081293414,False,20,11,False,,0,5,,,True,False,MyDesign,1,False,16,True,True,,200,7,False,dfs,88.383,False,checkerboard,False,5,False,,False,True,0,True,,,65536,False,0,200,1:29.34,,False,False,,40,False,,False,1.03574,2020-01-20 17:56:56 -0800,pirTest,True,6,False,0:01.53,6,hybrid,69.04922454484154,100,4,True,5,512,,,4,dor,H-hop,1000000000.0,4,False,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/pldi20/spatial, --save=false, --dot=false, --debug=false",0,1.94kHz,-i100 -p100 -t1 -d100,True,15,5,5,8,OuterProduct_7,1,False,db,True,True,6,4,True,AccelMain,0,,mesh,True,True,route_min_directed_valient,e546843f,False,,True,,,32
False,,0,4,2,,4,15,DDR4,5,route_min_directed_valient,,5,False,bfs,False,False,False,True,,20,,False,False,1,,0,2962,,True,,31.315888784,5,False,True,1000000000,False,False,Tst,,,1e155b96,40,16,1,1,True,True,True,False,False,True,6,5,43.633308732314745,False,20,11,False,,0,5,,,True,False,MyDesign,1,False,16,True,True,,200,7,False,dfs,88.5024,False,checkerboard,False,5,False,,False,True,0,True,,,65536,False,0,200,1:20.96,,False,False,,40,False,,False,0.950709,2020-01-20 17:56:56 -0800,pirTest,True,6,False,0:01.70,6,hybrid,69.14247130317354,100,4,True,5,512,,,4,dor,H-hop,1000000000.0,4,False,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/pldi20/spatial, --save=false, --dot=false, --debug=false",0,1.74kHz,-i100 -p100 -t1 -d100,True,15,5,5,8,OuterProduct_8,1,False,db,True,True,6,4,True,AccelMain,0,,mesh,True,True,route_min_directed_valient,e546843f,False,,True,,,32
False,,0,4,2,,4,21,DDR4,7,route_min_directed_valient,,7,False,bfs,False,False,False,True,,20,,False,False,1,,0,2967,,True,,52.847331185,7,False,True,1000000000,False,False,Tst,,,1e155b96,40,16,1,1,True,True,True,False,False,True,6,7,33.28084337549106,False,20,17,False,,0,7,,,True,False,MyDesign,1,False,16,True,True,,200,10,False,dfs,88.3532,False,checkerboard,False,7,False,,False,True,0,True,,,65536,False,0,200,2:06.37,,False,False,,40,False,,False,0.798113,2020-01-20 17:56:56 -0800,pirTest,True,6,False,0:01.70,6,hybrid,51.76946410515672,100,4,True,7,512,,,4,dor,H-hop,1000000000.0,4,False,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/pldi20/spatial, --save=false, --dot=false, --debug=false",0,1.75kHz,-i100 -p100 -t1 -d100,True,21,7,5,11,OuterProduct_9,1,False,db,True,True,6,4,True,AccelMain,0,,mesh,True,True,route_min_directed_valient,e546843f,False,,True,,,32
False,,0,4,2,,4,16,DDR4,3,route_min_directed_valient,,8,False,bfs,False,False,False,True,,20,,False,False,1,,0,16439,,True,,39.627055741,3,False,True,1000000000,False,False,Tst,,,1e155b96,40,16,1,1,True,True,True,False,False,True,6,8,12.729765520081234,False,20,9,False,,0,3,,,True,False,MyDesign,1,False,16,True,True,,200,9,False,dfs,0.00778636,False,checkerboard,False,3,False,,False,True,0,True,,,65536,False,0,200,1:48.44,,False,False,,40,False,,False,2.02445,2020-01-20 17:56:56 -0800,pirTest,True,6,False,0:04.13,6,hybrid,49.83271488533366,100,4,True,8,512,,,4,dor,H-hop,1000000000.0,4,False,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/pldi20/spatial, --save=false, --dot=false, --debug=false",0,3.98kHz,-i100 -p100 -t1 -d100,True,16,8,5,7,SGD_0,1,False,db,True,True,6,4,True,AccelMain,0,,mesh,True,True,route_min_directed_valient,e546843f,False,,True,,,32
False,,0,4,2,,4,21,DDR4,3,route_min_directed_valient,,9,False,bfs,False,False,False,True,,20,,False,False,1,,0,8759,,True,,46.330333933,3,False,True,1000000000,False,False,Tst,,,1e155b96,40,16,1,1,True,True,True,False,False,True,6,10,12.579917798835483,False,20,10,False,,0,3,,,True,False,MyDesign,1,False,16,True,True,,200,10,False,dfs,0.0146135,False,checkerboard,False,3,False,,False,True,0,True,,,65536,False,0,200,2:00.50,,False,False,,40,False,,False,3.79952,2020-01-20 17:56:56 -0800,pirTest,True,6,False,0:02.89,6,hybrid,46.76332914716292,100,4,True,10,512,,,4,dor,H-hop,1000000000.0,4,False,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/pldi20/spatial, --save=false, --dot=false, --debug=false",0,3.03kHz,-i100 -p100 -t1 -d100,True,21,10,5,11,SGD_1,1,False,db,True,True,6,4,True,AccelMain,0,,mesh,True,True,route_min_directed_valient,e546843f,False,,True,,,32
False,,0,4,2,,4,26,DDR4,3,route_min_directed_valient,,8,False,bfs,False,False,False,True,,20,,False,False,1,,0,16199,,True,,58.776646297,3,False,True,1000000000,False,False,Tst,,,1e155b96,40,16,1,1,True,True,True,False,False,True,6,9,11.090190752515587,False,20,11,False,,0,3,,,True,False,MyDesign,1,False,16,True,True,,200,15,False,dfs,0.00790172,False,checkerboard,False,3,False,,False,True,0,True,,,65536,False,0,200,1:48.59,,False,False,,40,False,,False,2.05445,2020-01-20 17:56:56 -0800,pirTest,True,6,False,0:05.02,6,hybrid,50.57102290264831,100,4,True,9,512,,,4,dor,H-hop,1000000000.0,4,False,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/pldi20/spatial, --save=false, --dot=false, --debug=false",0,3.23kHz,-i100 -p100 -t1 -d100,True,26,9,5,11,SGD_2,1,False,db,True,True,6,4,True,AccelMain,0,,mesh,True,True,route_min_directed_valient,e546843f,False,,True,,,32
