memelm,run-proute,genpir,runproute_time,name,OPS-Other,freq,VDAG-alloc,retime-local,VBB,avgActive,runhybrid_rbw,lrange,PCU,tokenout,proute-seed,pirArgs,VPMU,maketst_err,ag-dce,MC,psim-q,split,pmu-sram-size,link-prop,PMU_Total,dag-stage,DAG_Total,OPS-All,mem-tech,vdot,VMC-split,runp2p_success,waveform,VDAG,runp2p_deadlock,reserve-pcu,dot,runhybrid_success,start-id,runp2p_wbw,rundot,save,verbose,word,VPMU-split,VAFG,scheduled,argin,pattern,OPS-FU,OPS-Prog FU,VMC,tungsten,stat,pmu-stage,psim,slink,backend,prtime,PCU_Total,proute-q,split-algo,fast,merge-forward,merge-algo,share-adctx,rtelm,dag,constprop,proute-algo,DAG,runhybrid_complete,runhybrid_deadlock,VMC-alloc,routing-algo,maketst_time,run-tst,PMU,retime-buffer-only,routing-cost,VBB-alloc,module,VDAG-split,split-forward,runproute_err,run-psim,MC_Total,pracc,vc,sr,succeeded,igraph,pir_sha,runp2p_pass,VPCU-alloc,VAFG-split,trace,project,runhybrid_pass,notFit,debug,VAFG-alloc,merge,dupra,load,codegen,time-out,vec,proute-opts,runp2p_time,fifo-depth,mergeTime_ms,genpir_err,debug-print,app,VPCU-split,retime-glob,runp2p_err,runp2p_rbw,argout,net,rtanal,flit-width,open,gentst_time,reserve-dag,vfifo,gentst_err,runp2p_dram_power,arch,runhybrid_cycle,nn,clock,vlink,simfreq,simulate,mdone,runhybrid_dram_power,time,runp2p_cycle,runhybrid_err,vcLimit,mapping,split-thread,VBB-split,reserve-pmu,bcread,VPMU-alloc,col,runp2p_complete,OPS-Fix,dedicated-dag,runhybrid_time,row,rtelm-unsafe,OPS-Flt,VPCU,spatial_sha,runhybrid_wbw,maxActive,pcu-stage,topo,algo,retime-exout
False,False,True,,AccelMain,,1000000000.0,0,False,,13.123764554248075,,True,14,5,0,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",5,,True,6,1,True,65536,db,200,6,40,,DDR4,True,6,True,True,0,False,0,True,False,0,0.0682121,True,True,False,32,5,1,False,6,checkerboard,,,6,True,True,6,False,4,Tst,,200,4,dfs,True,False,bfs,False,True,True,True,route_min_directed_valient,13,False,False,6,dor,1:40.63,False,6,False,H-hop,,False,0,False,,False,40,True,4,True,True,False,381b75e6,True,19,1,False,pirTest,,,True,1,False,False,False,True,100,16,-i100 -p100 -t1 -d100,0:01.61,16,,,True,NaivePageRankCSR_1,28,False,,27.3275,4,hybrid,True,512,False,50.847687691,0,4,,,MyDesign,,False,1000000000,2,4.66kHz,False,True,,2020-04-08 00:16:24 -0700,7506,,4,True,1,,0,True,5,20,True,,False,,20,False,,28,ea1556b2,,97.20223820943245,6,mesh,route_min_directed_valient,False
False,False,True,,AccelMain,,1000000000.0,0,False,,18.044020290602703,,True,21,5,0,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",7,,True,10,1,True,65536,db,200,6,40,,DDR4,True,10,True,True,0,False,0,True,False,0,0.132061,True,True,False,32,7,1,False,6,checkerboard,,,10,True,True,6,False,4,Tst,,200,4,dfs,True,False,bfs,False,True,True,True,route_min_directed_valient,23,False,False,10,dor,1:22.32,False,9,False,H-hop,,False,0,False,,False,40,True,4,True,True,False,381b75e6,True,32,1,False,pirTest,,,True,1,False,False,False,True,100,16,-i100 -p100 -t1 -d100,0:02.42,16,,,True,NaivePageRankCSR_2,46,False,,41.6322,4,hybrid,True,512,False,112.779376241,0,4,,,MyDesign,,False,1000000000,2,1.6kHz,False,True,,2020-04-08 00:16:24 -0700,3877,,4,True,1,,0,True,7,20,True,,False,,20,False,,46,ea1556b2,,94.50606138767088,6,mesh,route_min_directed_valient,False
False,False,True,,AccelMain,,1000000000.0,0,False,,16.2529771516228,,True,86,5,0,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",21,,True,30,1,True,65536,db,200,6,40,,DDR4,True,30,True,True,0,False,0,True,False,0,0.227353,True,True,False,32,21,1,False,6,checkerboard,,,30,True,True,6,False,4,Tst,,200,4,dfs,True,False,bfs,False,True,True,True,route_min_directed_valient,40,False,False,30,dor,4:51.69,False,33,False,H-hop,,False,0,False,,False,40,True,4,True,True,False,381b75e6,True,96,1,False,pirTest,,,True,1,False,False,False,True,100,16,-i100 -p100 -t1 -d100,0:03.69,16,,,True,NaivePageRankCSR_3,138,False,,50.3872,4,hybrid,True,512,False,491.240471625,0,4,,,MyDesign,,False,1000000000,2,0.61kHz,False,True,,2020-04-08 00:16:24 -0700,2252,,4,True,1,,0,True,21,20,True,,False,,20,False,,138,ea1556b2,,94.76021314387211,6,mesh,route_min_directed_valient,False
False,False,True,,AccelMain,,1000000000.0,0,False,,17.035067595376066,,True,11,5,0,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",10,,True,6,1,True,65536,db,200,6,40,,DDR4,True,6,True,True,0,False,0,True,False,0,0.0689052,True,True,False,32,10,1,False,6,checkerboard,,,6,True,True,6,False,4,Tst,,200,4,dfs,True,False,bfs,False,True,True,True,route_min_directed_valient,13,False,False,6,dor,2:04.57,False,12,False,H-hop,,False,0,False,,False,40,True,4,True,True,False,381b75e6,True,19,1,False,pirTest,,,True,1,False,False,False,True,100,16,-i100 -p100 -t1 -d100,0:03.97,16,,,True,NaivePageRankCSR_4,26,False,,27.0754,4,hybrid,True,512,False,92.18669869,0,4,,,MyDesign,,False,1000000000,2,3.74kHz,False,True,,2020-04-08 00:16:24 -0700,14861,,4,True,1,,0,True,10,20,True,,False,,20,False,,26,ea1556b2,,98.18989300854585,6,mesh,route_min_directed_valient,False
False,False,True,,AccelMain,,1000000000.0,0,False,,10.481244756479885,,True,17,5,0,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",7,,True,6,1,True,65536,db,200,6,40,,DDR4,True,6,True,True,0,False,0,True,False,0,0.0678236,True,True,False,32,7,1,False,6,checkerboard,,,6,True,True,6,False,4,Tst,,200,4,dfs,True,False,bfs,False,True,True,True,route_min_directed_valient,9,False,False,6,dor,2:18.00,False,12,False,H-hop,,False,0,False,,False,40,True,4,True,True,False,381b75e6,True,20,1,False,pirTest,,,True,1,False,False,False,True,100,16,-i100 -p100 -t1 -d100,0:04.66,16,,,True,NaivePageRank_0,31,False,,19.8384,4,hybrid,True,512,False,64.598577218,0,4,,,MyDesign,,False,1000000000,2,1.62kHz,False,True,,2020-04-08 00:16:24 -0700,7549,,4,True,1,,0,True,7,20,True,,False,,20,False,,31,ea1556b2,,96.64856272353954,6,mesh,route_min_directed_valient,False
False,False,True,,AccelMain,,1000000000.0,0,False,,8.804388763347953,,True,18,5,0,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",5,,True,6,1,True,65536,db,200,6,40,,DDR4,True,6,True,True,0,False,0,True,False,0,0.068058,True,True,False,32,5,1,False,6,checkerboard,,,6,True,True,6,False,4,Tst,,200,4,dfs,True,False,bfs,False,True,True,True,route_min_directed_valient,11,False,False,6,dor,1:50.11,False,9,False,H-hop,,False,0,False,,False,40,True,4,True,True,False,381b75e6,True,20,1,False,pirTest,,,True,1,False,False,False,True,100,16,-i100 -p100 -t1 -d100,0:01.61,16,,,True,NaivePageRank_1,33,False,,19.6347,4,hybrid,True,512,False,90.182598146,0,4,,,MyDesign,,False,1000000000,2,4.67kHz,False,True,,2020-04-08 00:16:24 -0700,7523,,4,True,1,,0,True,5,20,True,,False,,20,False,,33,ea1556b2,,96.98258673401568,6,mesh,route_min_directed_valient,False
False,False,True,,AccelMain,,1000000000.0,0,False,,12.979676510211336,,True,26,5,0,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",7,,True,9,1,True,65536,db,200,6,40,,DDR4,True,9,True,True,0,False,0,True,False,0,0.131181,True,True,False,32,7,1,False,6,checkerboard,,,9,True,True,6,False,4,Tst,,200,4,dfs,True,False,bfs,False,True,True,True,route_min_directed_valient,17,False,False,9,dor,2:52.47,False,13,False,H-hop,,False,0,False,,False,40,True,4,True,True,False,381b75e6,True,30,1,False,pirTest,,,True,1,False,False,False,True,100,16,-i100 -p100 -t1 -d100,0:02.44,16,,,True,NaivePageRank_2,49,False,,33.0085,4,hybrid,True,512,False,117.077754671,0,4,,,MyDesign,,False,1000000000,2,1.6kHz,False,True,,2020-04-08 00:16:24 -0700,3903,,4,True,1,,0,True,7,20,True,,False,,20,False,,49,ea1556b2,,93.87650525236997,6,mesh,route_min_directed_valient,False
False,False,True,,AccelMain,,1000000000.0,0,False,,12.948637970472031,,True,128,5,0,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",27,,True,36,1,True,65536,db,200,6,40,,DDR4,True,36,True,True,0,False,0,True,False,0,0.304762,True,True,False,32,27,1,False,6,checkerboard,,,36,True,True,6,False,4,Tst,,200,4,dfs,True,False,bfs,False,True,True,True,route_min_directed_valient,40,False,False,36,dor,5:14.06,False,59,False,H-hop,,False,0,False,,False,40,True,4,True,True,False,381b75e6,True,120,1,False,pirTest,,,True,1,False,False,False,True,100,16,-i100 -p100 -t1 -d100,0:02.75,16,,,True,NaivePageRank_3,200,False,,45.219,4,hybrid,True,512,False,596.792808401,0,4,,,MyDesign,,False,1000000000,2,0.61kHz,False,True,,2020-04-08 00:16:24 -0700,1680,,4,True,1,,0,True,27,20,True,,False,,20,False,,200,ea1556b2,,90.47619047619048,6,mesh,route_min_directed_valient,False
False,False,True,,AccelMain,,1000000000.0,0,False,,10.662466590301642,,True,16,5,0,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",7,,True,6,1,True,65536,db,200,6,40,,DDR4,True,6,True,True,0,False,0,True,False,0,0.068998,True,True,False,32,7,1,False,6,checkerboard,,,6,True,True,6,False,4,Tst,,200,4,dfs,True,False,bfs,False,True,True,True,route_min_directed_valient,9,False,False,6,dor,1:44.28,False,13,False,H-hop,,False,0,False,,False,40,True,4,True,True,False,381b75e6,True,20,1,False,pirTest,,,True,1,False,False,False,True,100,16,-i100 -p100 -t1 -d100,0:03.93,16,,,True,NaivePageRank_4,31,False,,20.0784,4,hybrid,True,512,False,96.297544804,0,4,,,MyDesign,,False,1000000000,2,3.78kHz,False,True,,2020-04-08 00:16:24 -0700,14841,,4,True,1,,0,True,7,20,True,,False,,20,False,,31,ea1556b2,,98.3222154841318,6,mesh,route_min_directed_valient,False
False,False,True,,AccelMain,,1000000000.0,0,False,,52.09061292010601,,True,3,5,0,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",3,,True,3,1,True,65536,db,200,6,40,,DDR4,True,3,True,True,0,False,0,True,False,0,57.5256,True,True,False,32,3,1,False,6,checkerboard,,,3,True,True,6,False,4,Tst,,200,4,dfs,True,False,bfs,False,True,True,True,route_min_directed_valient,4,False,False,3,dor,0:14.57,False,3,False,H-hop,,False,0,False,,False,40,True,4,True,True,False,381b75e6,True,6,1,False,pirTest,,,True,1,False,False,False,True,100,16,-i100 -p100 -t1 -d100,0:00.56,16,,,True,OuterProduct_0,7,False,,0.898837,4,hybrid,True,512,False,23.077601129,0,4,,,MyDesign,,False,1000000000,2,8.14kHz,False,True,,2020-04-08 00:16:24 -0700,4557,,4,True,1,,0,True,3,20,True,,False,,20,False,,7,ea1556b2,,89.88369541364933,6,mesh,route_min_directed_valient,False
False,False,True,,AccelMain,,1000000000.0,0,False,,19.42287234042553,,True,1,5,0,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",3,,True,3,1,True,65536,db,200,6,40,,DDR4,True,3,True,True,0,False,0,True,False,0,3.98395,True,True,False,32,3,1,False,6,checkerboard,,,3,True,True,6,False,4,Tst,,200,4,dfs,True,False,bfs,False,True,True,True,route_min_directed_valient,6,False,False,3,dor,0:18.13,False,3,False,H-hop,,False,0,False,,False,40,True,4,True,True,False,381b75e6,True,6,1,False,pirTest,,,True,1,False,False,False,True,100,16,-i100 -p100 -t1 -d100,0:02.82,16,,,True,OuterProduct_1,7,False,,0.0622492,4,hybrid,True,512,False,37.064226964,0,4,,,MyDesign,,False,1000000000,2,23.33kHz,False,True,,2020-04-08 00:16:24 -0700,65800,,4,True,1,,0,True,3,20,True,,False,,20,False,,7,ea1556b2,,99.59878419452887,6,mesh,route_min_directed_valient,False
False,False,True,,AccelMain,,1000000000.0,0,False,,38.855515681073484,,True,17,5,0,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",9,,True,9,1,True,65536,db,200,6,40,,DDR4,True,9,True,True,0,False,0,True,False,0,88.622,True,True,False,32,9,1,False,6,checkerboard,,,9,True,True,6,False,4,Tst,,200,4,dfs,True,False,bfs,False,True,True,True,route_min_directed_valient,12,False,False,9,dor,1:07.31,False,9,False,H-hop,,False,0,False,,False,40,True,4,True,True,False,381b75e6,True,22,1,False,pirTest,,,True,1,False,False,False,True,100,16,-i100 -p100 -t1 -d100,0:00.93,16,,,True,OuterProduct_10,29,False,,0.735632,4,hybrid,True,512,False,112.98637229,0,4,,,MyDesign,,False,1000000000,2,3.18kHz,False,True,,2020-04-08 00:16:24 -0700,2958,,4,True,1,,0,True,9,20,True,,False,,20,False,,29,ea1556b2,,69.23597025016903,6,mesh,route_min_directed_valient,False
False,False,True,,AccelMain,,1000000000.0,0,False,,18.83718985807153,,True,47,5,0,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",21,,True,21,1,True,65536,db,200,6,40,,DDR4,True,21,True,True,0,False,0,True,False,0,101.37,True,True,False,32,21,1,False,6,checkerboard,,,21,True,True,6,False,4,Tst,,200,4,dfs,True,False,bfs,False,True,True,True,route_min_directed_valient,30,False,False,21,dor,2:39.64,False,21,False,H-hop,,False,0,False,,False,40,True,4,True,True,False,381b75e6,True,57,1,False,pirTest,,,True,1,False,False,False,True,100,16,-i100 -p100 -t1 -d100,0:04.81,16,,,True,OuterProduct_11,77,False,,0.791957,4,hybrid,True,512,False,264.911439022,0,4,,,MyDesign,,False,1000000000,2,0.54kHz,False,True,,2020-04-08 00:16:24 -0700,2586,,4,True,1,,0,True,21,20,True,,False,,20,False,,77,ea1556b2,,29.698375870069604,6,mesh,route_min_directed_valient,False
False,False,True,,AccelMain,,1000000000.0,0,False,,22.34566333311674,,True,2,5,0,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",5,,True,5,1,True,65536,db,200,6,40,,DDR4,True,5,True,True,0,False,0,True,False,0,7.93606,True,True,False,32,5,1,False,6,checkerboard,,,5,True,True,6,False,4,Tst,,200,4,dfs,True,False,bfs,False,True,True,True,route_min_directed_valient,11,False,False,5,dor,0:29.41,False,5,False,H-hop,,False,0,False,,False,40,True,4,True,True,False,381b75e6,True,11,1,False,pirTest,,,True,1,False,False,False,True,100,16,-i100 -p100 -t1 -d100,0:03.23,16,,,True,OuterProduct_2,13,False,,0.0871882,4,hybrid,True,512,False,26.879597201,0,4,,,MyDesign,,False,1000000000,2,10.23kHz,False,True,,2020-04-08 00:16:24 -0700,33032,,4,True,1,,0,True,5,20,True,,False,,20,False,,13,ea1556b2,,99.20077500605474,6,mesh,route_min_directed_valient,False
False,False,True,,AccelMain,,1000000000.0,0,False,,20.185743110644292,,True,2,5,0,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",6,,True,6,1,True,65536,db,200,6,40,,DDR4,True,6,True,True,0,False,0,True,False,0,7.93582,True,True,False,32,6,1,False,6,checkerboard,,,6,True,True,6,False,4,Tst,,200,4,dfs,True,False,bfs,False,True,True,True,route_min_directed_valient,12,False,False,6,dor,0:46.99,False,6,False,H-hop,,False,0,False,,False,40,True,4,True,True,False,381b75e6,True,12,1,False,pirTest,,,True,1,False,False,False,True,100,16,-i100 -p100 -t1 -d100,0:03.62,16,,,True,OuterProduct_3,14,False,,0.0658735,4,hybrid,True,512,False,81.702988567,0,4,,,MyDesign,,False,1000000000,2,9.13kHz,False,True,,2020-04-08 00:16:24 -0700,33033,,4,True,1,,0,True,6,20,True,,False,,20,False,,14,ea1556b2,,99.19777192504465,6,mesh,route_min_directed_valient,False
False,False,True,,AccelMain,,1000000000.0,0,False,,22.709058710529476,,True,4,5,0,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",10,,True,10,1,True,65536,db,200,6,40,,DDR4,True,10,True,True,0,False,0,True,False,0,15.7368,True,True,False,32,10,1,False,6,checkerboard,,,10,True,True,6,False,4,Tst,,200,4,dfs,True,False,bfs,False,True,True,True,route_min_directed_valient,22,False,False,10,dor,1:30.98,False,10,False,H-hop,,False,0,False,,False,40,True,4,True,True,False,381b75e6,True,22,1,False,pirTest,,,True,1,False,False,False,True,100,16,-i100 -p100 -t1 -d100,0:06.78,16,,,True,OuterProduct_4,26,False,,0.122944,4,hybrid,True,512,False,69.216160082,0,4,,,MyDesign,,False,1000000000,2,2.46kHz,False,True,,2020-04-08 00:16:24 -0700,16658,,4,True,1,,0,True,10,20,True,,False,,20,False,,26,ea1556b2,,98.35514467523112,6,mesh,route_min_directed_valient,False
False,False,True,,AccelMain,,1000000000.0,0,False,,28.141013955560954,,True,12,5,0,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",10,,True,10,1,True,65536,db,200,6,40,,DDR4,True,10,True,True,0,False,0,True,False,0,111.503,True,True,False,32,10,1,False,6,checkerboard,,,10,True,True,6,False,4,Tst,,200,4,dfs,True,False,bfs,False,True,True,True,route_min_directed_valient,14,False,False,10,dor,1:43.23,False,10,False,H-hop,,False,0,False,,False,40,True,4,True,True,False,381b75e6,True,22,1,False,pirTest,,,True,1,False,False,False,True,100,16,-i100 -p100 -t1 -d100,0:01.76,16,,,True,OuterProduct_5,26,False,,0.871119,4,hybrid,True,512,False,126.849230706,0,4,,,MyDesign,,False,1000000000,2,1.34kHz,False,True,,2020-04-08 00:16:24 -0700,2351,,4,True,1,,0,True,10,20,True,,False,,20,False,,26,ea1556b2,,43.55593364525734,6,mesh,route_min_directed_valient,False
False,False,True,,AccelMain,,1000000000.0,0,False,,51.851665154417454,,True,4,5,0,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",3,,True,3,1,True,65536,db,200,6,40,,DDR4,True,3,True,True,0,False,0,True,False,0,57.2617,True,True,False,32,3,1,False,6,checkerboard,,,3,True,True,6,False,4,Tst,,200,4,dfs,True,False,bfs,False,True,True,True,route_min_directed_valient,4,False,False,3,dor,0:32.16,False,3,False,H-hop,,False,0,False,,False,40,True,4,True,True,False,381b75e6,True,6,1,False,pirTest,,,True,1,False,False,False,True,100,16,-i100 -p100 -t1 -d100,0:01.68,16,,,True,OuterProduct_6,8,False,,0.894714,4,hybrid,True,512,False,26.91176043,0,4,,,MyDesign,,False,1000000000,2,2.73kHz,False,True,,2020-04-08 00:16:24 -0700,4578,,4,True,1,,0,True,3,20,True,,False,,20,False,,8,ea1556b2,,89.47138488422893,6,mesh,route_min_directed_valient,False
False,False,True,,AccelMain,,1000000000.0,0,False,,43.64804473661475,,True,8,5,0,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",5,,True,5,1,True,65536,db,200,6,40,,DDR4,True,5,True,True,0,False,0,True,False,0,88.5323,True,True,False,32,5,1,False,6,checkerboard,,,5,True,True,6,False,4,Tst,,200,4,dfs,True,False,bfs,False,True,True,True,route_min_directed_valient,7,False,False,5,dor,0:48.07,False,5,False,H-hop,,False,0,False,,False,40,True,4,True,True,False,381b75e6,True,11,1,False,pirTest,,,True,1,False,False,False,True,100,16,-i100 -p100 -t1 -d100,0:00.82,16,,,True,OuterProduct_7,15,False,,1.03749,4,hybrid,True,512,False,32.82860424,0,4,,,MyDesign,,False,1000000000,2,3.61kHz,False,True,,2020-04-08 00:16:24 -0700,2961,,4,True,1,,0,True,5,20,True,,False,,20,False,,15,ea1556b2,,69.16582235731173,6,mesh,route_min_directed_valient,False
False,False,True,,AccelMain,,1000000000.0,0,False,,43.67754662558847,,True,8,5,0,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",5,,True,5,1,True,65536,db,200,6,40,,DDR4,True,5,True,True,0,False,0,True,False,0,88.5921,True,True,False,32,5,1,False,6,checkerboard,,,5,True,True,6,False,4,Tst,,200,4,dfs,True,False,bfs,False,True,True,True,route_min_directed_valient,7,False,False,5,dor,0:34.71,False,5,False,H-hop,,False,0,False,,False,40,True,4,True,True,False,381b75e6,True,11,1,False,pirTest,,,True,1,False,False,False,True,100,16,-i100 -p100 -t1 -d100,0:00.89,16,,,True,OuterProduct_8,15,False,,0.951673,4,hybrid,True,512,False,31.048555292,0,4,,,MyDesign,,False,1000000000,2,3.32kHz,False,True,,2020-04-08 00:16:24 -0700,2959,,4,True,1,,0,True,5,20,True,,False,,20,False,,15,ea1556b2,,69.2125718148023,6,mesh,route_min_directed_valient,False
False,False,True,,AccelMain,,1000000000.0,0,False,,35.75100010683634,,True,11,5,0,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",7,,True,7,1,True,65536,db,200,6,40,,DDR4,True,7,True,True,0,False,0,True,False,0,94.9109,True,True,False,32,7,1,False,6,checkerboard,,,7,True,True,6,False,4,Tst,,200,4,dfs,True,False,bfs,False,True,True,True,route_min_directed_valient,10,False,False,7,dor,1:12.66,False,7,False,H-hop,,False,0,False,,False,40,True,4,True,True,False,381b75e6,True,17,1,False,pirTest,,,True,1,False,False,False,True,100,16,-i100 -p100 -t1 -d100,0:01.82,16,,,True,OuterProduct_9,21,False,,0.85735,4,hybrid,True,512,False,59.740015602,0,4,,,MyDesign,,False,1000000000,2,1.52kHz,False,True,,2020-04-08 00:16:24 -0700,2762,,4,True,1,,0,True,7,20,True,,False,,20,False,,21,ea1556b2,,55.6118754525706,6,mesh,route_min_directed_valient,False
False,False,True,,AccelMain,,1000000000.0,0,False,,31.055900621118017,,True,1,5,0,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",1,,True,0,1,True,65536,db,200,6,40,,DDR4,True,,True,True,0,False,0,True,False,0,0.0,True,True,False,32,1,1,False,6,checkerboard,,,,True,True,6,False,4,Tst,,200,4,dfs,True,False,bfs,False,True,True,True,route_min_directed_valient,0,False,False,,dor,0:16.19,False,1,False,H-hop,,False,0,False,,False,40,True,4,True,True,False,381b75e6,True,1,1,False,pirTest,,,True,1,False,False,False,True,100,16,-i100 -p100 -t1 -d100,0:00.56,16,,,True,OuterWrite,1,False,,0.0,4,hybrid,True,512,False,17.857358542,0,4,,,MyDesign,,False,1000000000,2,0.37kHz,False,True,,2020-04-08 00:16:24 -0700,207,,4,True,1,,0,True,1,20,True,,False,,20,False,,1,ea1556b2,,61.83574879227053,6,mesh,route_min_directed_valient,False
False,False,True,,AccelMain,,1000000000.0,0,False,,26.926406926406926,,True,0,5,0,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,,True,2,1,True,65536,db,200,6,40,,DDR4,True,2,True,True,0,False,0,True,False,0,1.77316,True,True,False,32,,1,False,6,checkerboard,,,2,True,True,6,False,4,Tst,,200,4,dfs,True,False,bfs,False,True,True,True,route_min_directed_valient,3,False,False,2,dor,0:19.72,False,9,False,H-hop,,False,0,False,,False,40,True,4,True,True,False,381b75e6,True,6,1,False,pirTest,,,True,1,False,False,False,True,100,16,-i100 -p100 -t1 -d100,0:00.76,16,,,True,RandomCARTInference_0,12,False,,56.7411,4,hybrid,True,512,False,23.029009595,0,4,,,MyDesign,,False,1000000000,2,1.52kHz,False,True,,2020-04-08 00:16:24 -0700,1155,,4,True,1,,0,True,,20,True,,False,,20,False,,12,ea1556b2,,88.65800865800865,6,mesh,route_min_directed_valient,False
