runproute_err,dupra,row,VMC,VBB,PCU,pattern,runhybrid_wbw,runp2p_rbw,OPS-FU,runhybrid_deadlock,merge,share-adctx,rtanal,retime-buffer-only,pracc,dag-stage,genpir_err,load,algo,psim,runp2p_complete,constprop,time,VAFG,VAFG-split,simfreq,open,pmu-stage,waveform,run-psim,runp2p_err,project,MC,start-id,runhybrid_rbw,dag,split,reserve-pcu,trace,link-prop,run-proute,runhybrid_time,VAFG-alloc,merge-forward,run-tst,retime-local,flit-width,dot,reserve-pmu,proute-seed,split-thread,ag-dce,slink,runp2p_cycle,VPCU,gentst_err,runp2p_deadlock,MC_Total,runp2p_wbw,merge-algo,codegen,runp2p_pass,simulate,freq,mergeTime_ms,pcu-stage,vfifo,retime-exout,PMU,module,OPS-All,VBB-split,VPMU-split,runhybrid_err,maketst_err,clock,backend,word,vec,PMU_Total,retime-glob,proute-opts,nn,tokenout,runhybrid_success,succeeded,VDAG-split,DAG_Total,proute-algo,rtelm-unsafe,split-algo,runhybrid_complete,VMC-alloc,app,pirArgs,prtime,lrange,bcread,fast,split-forward,VBB-alloc,VPCU-split,vdot,runp2p_success,spatial_sha,save,VPMU,vlink,rtelm,VPMU-alloc,maxActive,routing-algo,vc,reserve-dag,runhybrid_pass,OPS-Other,runp2p_time,runhybrid_cycle,PCU_Total,name,debug-print,mdone,runp2p_dram_power,notFit,psim-q,VMC-split,pir_sha,vcLimit,stat,rundot,igraph,maketst_time,runproute_time,col,mem-tech,argout,proute-q,time-out,dedicated-dag,avgActive,tungsten,verbose,runhybrid_dram_power,mapping,VDAG-alloc,sr,OPS-Fix,OPS-Flt,topo,gentst_time,VDAG,routing-cost,scheduled,VPCU-alloc,genpir,OPS-Prog FU,arch,pmu-sram-size,DAG,debug,fifo-depth,memelm,net,argin
,False,20,10,,28,checkerboard,,0.914974,,False,False,False,True,False,True,6,,False,route_min_directed_valient,False,True,True,2020-04-06 13:17:39 -0700,1,1,1.62kHz,False,6,True,False,,pirTest,10,0,,True,True,0,False,db,False,,1,False,False,False,512,True,0,0,1,True,4,9303,28,,False,40,0.440288,bfs,True,True,False,1000000000.0,,6,4,False,14,False,,,14,,,1000000000,Tst,32,16,200,False,-i100 -p100 -t1 -d100,False,5,False,True,0,40,route_min_directed_valient,False,dfs,False,10,GEMM_14,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,True,True,True,False,,28,True,True,55a8709f,True,14,2,True,14,88.05761582285284,dor,4,0,,,0:05.74,,200,AccelMain,True,True,,,1,10,80092658,4,True,True,False,2:06.38,,20,DDR4,4,4,100,False,23.3126258723601,True,False,,True,0,True,,,mesh,133.912407462,0,H-hop,False,28,True,,MyDesign,65536,0,True,16,False,hybrid,6
,False,20,7,,52,checkerboard,,1.63874,,False,False,False,True,False,True,6,,False,route_min_directed_valient,False,True,True,2020-04-06 13:17:39 -0700,1,1,2.52kHz,False,6,True,False,,pirTest,7,0,,True,True,0,False,db,False,,1,False,False,False,512,True,0,0,1,True,4,5741,52,,False,40,0.713465,bfs,True,True,False,1000000000.0,,6,4,False,9,False,,,9,,,1000000000,Tst,32,16,200,False,-i100 -p100 -t1 -d100,False,5,False,True,0,40,route_min_directed_valient,False,dfs,False,7,GEMM_15,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,True,True,True,False,,52,True,True,55a8709f,True,9,2,True,9,71.34645532137259,dor,4,0,,,0:02.28,,200,AccelMain,True,True,,,1,7,80092658,4,True,True,False,2:32.55,,20,DDR4,4,4,100,False,25.07073874083106,True,False,,True,0,True,,,mesh,181.915146137,0,H-hop,False,30,True,,MyDesign,65536,0,True,16,False,hybrid,6
,False,20,20,,56,checkerboard,,1.65562,,False,False,False,True,False,True,6,,False,route_min_directed_valient,False,True,True,2020-04-06 13:17:39 -0700,1,1,1.02kHz,False,6,True,False,,pirTest,20,0,,True,True,0,False,db,False,,1,False,False,False,512,True,0,0,1,True,4,4948,56,,False,40,0.827809,bfs,True,True,False,1000000000.0,,6,4,False,28,False,,,28,,,1000000000,Tst,32,16,200,False,-i100 -p100 -t1 -d100,False,5,False,True,0,40,route_min_directed_valient,False,dfs,False,20,GEMM_16,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,True,True,True,False,,56,True,True,55a8709f,True,28,2,True,28,82.78092158447858,dor,4,0,,,0:04.87,,200,AccelMain,True,True,,,1,20,80092658,4,True,True,False,4:23.45,,20,DDR4,4,4,100,False,22.124379258574894,True,False,,True,0,True,,,mesh,277.030203314,0,H-hop,False,56,True,,MyDesign,65536,0,True,16,False,hybrid,6
,False,20,7,,27,checkerboard,,22.2347,,False,False,False,True,False,True,6,,False,route_min_directed_valient,False,True,True,2020-04-06 13:17:39 -0700,1,1,0.88kHz,False,6,True,False,,pirTest,7,0,,True,True,0,False,db,False,,1,False,False,False,512,True,0,0,1,True,4,2769,57,,False,40,5.91694,bfs,True,True,False,1000000000.0,,6,4,False,11,False,,,11,,,1000000000,Tst,32,16,200,False,-i100 -p100 -t1 -d100,False,5,False,True,0,40,route_min_directed_valient,False,dfs,False,7,GEMM_17,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,True,True,True,False,,57,True,True,55a8709f,True,11,2,True,9,73.96171903214157,dor,4,0,,,0:03.14,,200,AccelMain,True,True,,,1,7,80092658,4,True,True,False,2:16.78,,20,DDR4,4,4,100,False,35.13247316064218,True,False,,True,0,True,,,mesh,137.839868543,0,H-hop,False,30,True,,MyDesign,65536,30,True,16,False,hybrid,6
,False,20,20,,44,checkerboard,,12.5837,,False,False,False,True,False,True,6,,False,route_min_directed_valient,False,True,True,2020-04-06 13:17:39 -0700,1,1,0.63kHz,False,6,True,False,,pirTest,20,0,,True,True,0,False,db,False,,1,False,False,False,512,True,0,0,1,True,4,2604,84,,False,40,6.29186,bfs,True,True,False,1000000000.0,,6,4,False,28,False,,,28,,,1000000000,Tst,32,16,200,False,-i100 -p100 -t1 -d100,False,5,False,True,0,40,route_min_directed_valient,False,dfs,False,20,GEMM_18,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,True,True,True,False,,84,True,True,55a8709f,True,28,2,True,28,78.64823348694317,dor,4,0,,,0:04.15,,200,AccelMain,True,True,,,1,20,80092658,4,True,True,False,2:53.40,,20,DDR4,4,4,100,False,26.361418104209996,True,False,,True,0,True,,,mesh,442.824950566,0,H-hop,False,56,True,,MyDesign,65536,40,True,16,False,hybrid,6
,False,20,5,,16,checkerboard,,5.69272,,False,False,False,True,False,True,6,,False,route_min_directed_valient,False,True,True,2020-04-06 13:17:39 -0700,1,1,6.16kHz,False,6,True,False,,pirTest,5,0,,True,True,0,False,db,False,,1,False,False,False,512,True,0,0,1,True,4,46049,31,,False,40,1.42318,bfs,True,True,False,1000000000.0,,6,4,False,7,False,,,7,,,1000000000,Tst,32,16,200,False,-i100 -p100 -t1 -d100,False,5,False,True,0,40,route_min_directed_valient,False,dfs,False,5,GEMM_19,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,True,True,True,False,,31,True,True,55a8709f,True,7,2,True,7,97.84360138113749,dor,4,0,,,0:07.47,,200,AccelMain,True,True,,,1,5,80092658,4,True,True,False,1:36.74,,20,DDR4,4,4,100,False,27.109001807692334,True,False,,True,0,True,,,mesh,131.589052338,0,H-hop,False,19,True,,MyDesign,65536,15,True,16,False,hybrid,6
,False,20,3,,10,checkerboard,,3.93604,,False,False,False,True,False,True,6,,False,route_min_directed_valient,False,True,True,2020-04-06 13:17:39 -0700,1,1,4.2kHz,False,6,True,False,,pirTest,3,0,,True,True,0,False,db,False,,1,False,False,False,512,True,0,0,1,True,4,66601,19,,False,40,0.984009,bfs,True,True,False,1000000000.0,,6,4,False,6,False,,,6,,,1000000000,Tst,32,16,200,False,-i100 -p100 -t1 -d100,False,5,False,True,0,40,route_min_directed_valient,False,dfs,False,3,GEMM_2,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,True,True,True,False,,19,True,True,55a8709f,True,6,2,True,5,98.40092491103738,dor,4,0,,,0:15.85,,200,AccelMain,True,True,,,1,3,80092658,4,True,True,False,0:51.43,,20,DDR4,4,4,100,False,26.608474653656298,True,False,,True,0,True,,,mesh,81.803167028,0,H-hop,False,11,True,,MyDesign,65536,9,True,16,False,hybrid,6
,False,20,5,,35,checkerboard,,15.808,,False,False,False,True,False,True,6,,False,route_min_directed_valient,False,True,True,2020-04-06 13:17:39 -0700,1,1,0.75kHz,False,6,True,False,,pirTest,5,0,,True,True,0,False,db,False,,1,False,False,False,512,True,0,0,1,True,4,16583,65,,False,40,3.952,bfs,True,True,False,1000000000.0,,6,4,False,9,False,,,9,,,1000000000,Tst,32,16,200,False,-i100 -p100 -t1 -d100,False,5,False,True,0,40,route_min_directed_valient,False,dfs,False,5,GEMM_20,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,True,True,True,False,,65,True,True,55a8709f,True,9,2,True,7,93.39685219803413,dor,4,0,,,0:22.06,,200,AccelMain,True,True,,,1,5,80092658,4,True,True,False,2:26.15,,20,DDR4,4,4,100,False,38.28694331257197,True,False,,True,0,True,,,mesh,162.255708606,0,H-hop,False,31,True,,MyDesign,65536,30,True,16,False,hybrid,6
,False,20,15,,164,checkerboard,,22.3596,,False,False,False,True,False,True,6,,False,route_min_directed_valient,False,True,True,2020-04-06 13:17:39 -0700,1,1,0.66kHz,False,6,True,False,,pirTest,15,0,,True,True,0,False,db,False,,1,False,False,False,512,True,0,0,1,True,4,8793,204,,False,40,7.4532,bfs,True,True,False,1000000000.0,,6,4,False,27,False,,,27,,,1000000000,Tst,32,16,200,False,-i100 -p100 -t1 -d100,False,5,False,True,0,40,route_min_directed_valient,False,dfs,False,15,GEMM_21,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,True,True,True,False,,204,True,True,55a8709f,True,27,2,True,21,88.0700557261458,dor,4,0,,,0:13.38,,200,AccelMain,True,True,,,1,15,80092658,4,True,True,False,3:31.43,,20,DDR4,4,4,100,False,36.52784506912203,True,False,,True,0,True,,,mesh,1480.150555829,0,H-hop,False,95,True,,MyDesign,65536,40,True,16,False,hybrid,6
,False,20,15,,33,checkerboard,,5.74424,,False,False,False,True,False,True,6,,False,route_min_directed_valient,False,True,True,2020-04-06 13:17:39 -0700,1,1,0.69kHz,False,6,True,False,,pirTest,15,0,,True,True,0,False,db,False,,1,False,False,False,512,True,0,0,1,True,4,34227,69,,False,40,1.91475,bfs,True,True,False,1000000000.0,,6,4,False,21,False,,,21,,,1000000000,Tst,32,16,200,False,-i100 -p100 -t1 -d100,False,5,False,True,0,40,route_min_directed_valient,False,dfs,False,15,GEMM_22,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,True,True,True,False,,69,True,True,55a8709f,True,21,2,True,21,95.73728343120928,dor,4,0,,,0:49.36,,200,AccelMain,True,True,,,1,15,80092658,4,True,True,False,3:24.31,,20,DDR4,4,4,100,False,27.166863291701215,True,False,,True,0,True,,,mesh,441.72289691,0,H-hop,False,46,True,,MyDesign,65536,36,True,16,False,hybrid,6
,False,20,3,,24,checkerboard,,1.7589,,False,False,False,True,False,True,6,,False,route_min_directed_valient,False,True,True,2020-04-06 13:17:39 -0700,1,1,5.39kHz,False,6,True,False,,pirTest,3,0,,True,True,0,False,db,False,,1,False,False,False,512,True,0,0,1,True,4,149039,35,,False,40,0.439724,bfs,True,True,False,1000000000.0,,6,4,False,5,False,,,5,,,1000000000,Tst,32,16,200,False,-i100 -p100 -t1 -d100,False,5,False,True,0,40,route_min_directed_valient,False,dfs,False,3,GEMM_23,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,True,True,True,False,,35,True,True,55a8709f,True,5,2,True,5,98.2507934164883,dor,4,0,,,0:27.66,,200,AccelMain,True,True,,,1,3,80092658,4,True,True,False,1:08.62,,20,DDR4,4,4,100,False,27.715875902088904,True,False,,True,0,True,,,mesh,126.64135737,0,H-hop,False,15,True,,MyDesign,65536,11,True,16,False,hybrid,6
,False,20,9,,73,checkerboard,,2.59299,,False,False,False,True,False,True,6,,False,route_min_directed_valient,False,True,True,2020-04-06 13:17:39 -0700,1,1,0.5kHz,False,6,True,False,,pirTest,9,0,,True,True,0,False,db,False,,1,False,False,False,512,True,0,0,1,True,4,75823,106,,False,40,0.864329,bfs,True,True,False,1000000000.0,,6,4,False,15,False,,,15,,,1000000000,Tst,32,16,200,False,-i100 -p100 -t1 -d100,False,5,False,True,0,40,route_min_directed_valient,False,dfs,False,9,GEMM_24,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,True,True,True,False,,106,True,True,55a8709f,True,15,2,True,15,96.56172929058465,dor,4,0,,,2:31.60,,200,AccelMain,True,True,,,1,9,80092658,4,True,True,False,3:32.26,,20,DDR4,4,4,100,False,27.90377010901191,True,False,,True,0,True,,,mesh,348.894126648,0,H-hop,False,45,True,,MyDesign,65536,33,True,16,False,hybrid,6
,False,20,5,,9,checkerboard,,3.89498,,False,False,False,True,False,True,6,,False,route_min_directed_valient,False,True,True,2020-04-06 13:17:39 -0700,1,1,4.01kHz,False,6,True,False,,pirTest,5,0,,True,True,0,False,db,False,,1,False,False,False,512,True,0,0,1,True,4,67303,21,,False,40,0.973746,bfs,True,True,False,1000000000.0,,6,4,False,7,False,,,7,,,1000000000,Tst,32,16,200,False,-i100 -p100 -t1 -d100,False,5,False,True,0,40,route_min_directed_valient,False,dfs,False,5,GEMM_3,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,True,True,True,False,,21,True,True,55a8709f,True,7,2,True,7,97.37455982645648,dor,4,0,,,0:16.78,,200,AccelMain,True,True,,,1,5,80092658,4,True,True,False,1:06.63,,20,DDR4,4,4,100,False,27.596505151433018,True,False,,True,0,True,,,mesh,81.29230586,0,H-hop,False,14,True,,MyDesign,65536,12,True,16,False,hybrid,6
,False,20,4,,10,checkerboard,,3.92908,,False,False,False,True,False,True,6,,False,route_min_directed_valient,False,True,True,2020-04-06 13:17:39 -0700,1,1,4.8kHz,False,6,True,False,,pirTest,4,0,,True,True,0,False,db,False,,1,False,False,False,512,True,0,0,1,True,4,66719,21,,False,40,0.982269,bfs,True,True,False,1000000000.0,,6,4,False,6,False,,,6,,,1000000000,Tst,32,16,200,False,-i100 -p100 -t1 -d100,False,5,False,True,0,40,route_min_directed_valient,False,dfs,False,4,GEMM_4,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,True,True,True,False,,21,True,True,55a8709f,True,6,2,True,6,98.22689188986645,dor,4,0,,,0:13.89,,200,AccelMain,True,True,,,1,4,80092658,4,True,True,False,0:57.50,,20,DDR4,4,4,100,False,24.910964123931944,True,False,,True,0,True,,,mesh,79.948451246,0,H-hop,False,13,True,,MyDesign,65536,11,True,16,False,hybrid,6
,False,20,7,,27,checkerboard,,14.3696,,False,False,False,True,False,True,6,,False,route_min_directed_valient,False,True,True,2020-04-06 13:17:39 -0700,1,1,1.99kHz,False,6,True,False,,pirTest,7,0,,True,True,0,False,db,False,,1,False,False,False,512,True,0,0,1,True,4,18243,57,,False,40,3.59239,bfs,True,True,False,1000000000.0,,6,4,False,11,False,,,11,,,1000000000,Tst,32,16,200,False,-i100 -p100 -t1 -d100,False,5,False,True,0,40,route_min_directed_valient,False,dfs,False,7,GEMM_6,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,True,True,True,False,,57,True,True,55a8709f,True,11,2,True,9,89.80979005646002,dor,4,0,,,0:09.16,,200,AccelMain,True,True,,,1,7,80092658,4,True,True,False,2:18.60,,20,DDR4,4,4,100,False,35.92401568721253,True,False,,True,0,True,,,mesh,176.251829797,0,H-hop,False,30,True,,MyDesign,65536,30,True,16,False,hybrid,6
,False,20,3,,18,checkerboard,,0.402817,,False,False,False,True,False,True,6,,False,route_min_directed_valient,False,True,True,2020-04-06 13:17:39 -0700,1,1,6.74kHz,False,6,True,False,,pirTest,3,0,,True,True,0,False,db,False,,1,False,False,False,512,True,0,0,1,True,4,33365,18,,False,40,0.122763,bfs,True,True,False,1000000000.0,,6,4,False,5,False,,,5,,,1000000000,Tst,32,16,200,False,-i100 -p100 -t1 -d100,False,5,False,True,0,40,route_min_directed_valient,False,dfs,False,3,GEMM_7,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,True,True,True,False,,18,True,True,55a8709f,True,5,2,True,5,49.1053499175783,dor,4,0,,,0:04.95,,200,AccelMain,True,True,,,1,3,80092658,4,True,True,False,0:42.31,,20,DDR4,4,4,100,False,12.763045838161062,True,False,,True,0,True,,,mesh,63.018411315,0,H-hop,False,11,True,,MyDesign,65536,0,True,16,False,hybrid,6
,False,20,3,,10,checkerboard,,5.97599,,False,False,False,True,False,True,6,,False,route_min_directed_valient,False,True,True,2020-04-06 13:17:39 -0700,1,1,2.2kHz,False,6,True,False,,pirTest,3,0,,True,True,0,False,db,False,,1,False,False,False,512,True,0,0,1,True,4,2249,19,,False,40,1.82125,bfs,True,True,False,1000000000.0,,6,4,False,5,False,,,5,,,1000000000,Tst,32,16,200,False,-i100 -p100 -t1 -d100,False,5,False,True,0,40,route_min_directed_valient,False,dfs,False,3,GEMM_8,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,True,True,True,False,,19,True,True,55a8709f,True,5,2,True,5,91.06269453090262,dor,4,0,,,0:01.02,,200,AccelMain,True,True,,,1,3,80092658,4,True,True,False,0:36.12,,20,DDR4,4,4,100,False,30.103255767995652,True,False,,True,0,True,,,mesh,48.838692084,0,H-hop,False,11,True,,MyDesign,65536,9,True,16,False,hybrid,6
,False,20,3,,10,checkerboard,,7.64357,,False,False,False,True,False,True,6,,False,route_min_directed_valient,False,True,True,2020-04-06 13:17:39 -0700,1,1,5.6kHz,False,6,True,False,,pirTest,3,0,,True,True,0,False,db,False,,1,False,False,False,512,True,0,0,1,True,4,8574,19,,False,40,1.91089,bfs,True,True,False,1000000000.0,,6,4,False,6,False,,,6,,,1000000000,Tst,32,16,200,False,-i100 -p100 -t1 -d100,False,5,False,True,0,40,route_min_directed_valient,False,dfs,False,3,GEMM_9,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,True,True,True,False,,19,True,True,55a8709f,True,6,2,True,5,95.54466993235363,dor,4,0,,,0:01.53,,200,AccelMain,True,True,,,1,3,80092658,4,True,True,False,0:43.62,,20,DDR4,4,4,100,False,30.345658207299714,True,False,,True,0,True,,,mesh,48.193885934,0,H-hop,False,11,True,,MyDesign,65536,9,True,16,False,hybrid,6
,False,20,2,,7,checkerboard,,0.0,,False,False,False,True,False,True,6,,False,route_min_directed_valient,False,True,True,2020-04-06 13:17:39 -0700,1,1,0.25kHz,False,6,True,False,,pirTest,2,0,,True,True,0,False,db,False,,1,False,False,False,512,True,0,0,1,True,4,88,7,,False,40,2.90909,bfs,True,True,False,1000000000.0,,6,4,False,2,False,,,2,,,1000000000,Tst,32,16,200,False,-i100 -p100 -t1 -d100,False,5,False,True,0,40,route_min_directed_valient,False,dfs,False,2,IfTest_0,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,True,True,True,False,,7,True,True,55a8709f,True,2,2,True,2,36.36363636363637,dor,4,0,,,0:00.35,,200,AccelMain,True,True,,,1,2,80092658,4,True,True,False,0:39.35,,20,DDR4,4,4,100,False,15.25974025974026,True,False,,True,0,True,,,mesh,42.275074686,0,H-hop,False,7,True,,MyDesign,65536,0,True,16,False,hybrid,6
,False,20,1,,2,checkerboard,,3.08434,,False,False,False,True,False,True,6,,False,route_min_directed_valient,False,True,True,2020-04-06 13:17:39 -0700,1,1,1.29kHz,False,6,True,False,,pirTest,1,0,,True,True,0,False,db,False,,1,False,False,False,512,True,0,0,1,True,4,581,10,,False,40,3.52496,bfs,True,True,False,1000000000.0,,6,4,False,2,False,,,2,,,1000000000,Tst,32,16,200,False,-i100 -p100 -t1 -d100,False,5,False,True,0,40,route_min_directed_valient,False,dfs,False,1,InitSort_0,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,True,True,True,False,,10,True,True,55a8709f,True,2,2,True,2,88.12392426850258,dor,4,0,,,0:00.45,,200,AccelMain,True,True,,,1,1,80092658,4,True,True,False,0:25.58,,20,DDR4,4,4,100,False,15.381828064136245,True,False,,True,0,True,,,mesh,16.692480986,0,H-hop,False,11,True,,MyDesign,65536,10,True,16,False,hybrid,6
,False,20,1,,5,checkerboard,,0.0,,False,False,False,True,False,True,6,,False,route_min_directed_valient,False,True,True,2020-04-06 13:17:39 -0700,1,1,0.25kHz,False,6,True,False,,pirTest,1,0,,True,True,0,False,db,False,,1,False,False,False,512,True,0,0,1,True,4,119,8,,False,40,2.15126,bfs,True,True,False,1000000000.0,,6,4,False,2,False,,,2,,,1000000000,Tst,32,16,200,False,-i100 -p100 -t1 -d100,False,5,False,True,0,40,route_min_directed_valient,False,dfs,False,1,InitSort_1,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,True,True,True,False,,8,True,True,55a8709f,True,2,2,True,2,53.78151260504202,dor,4,0,,,0:00.48,,200,AccelMain,True,True,,,1,1,80092658,4,True,True,False,0:19.81,,20,DDR4,4,4,100,False,20.964175143741706,True,False,,True,0,True,,,mesh,27.16456026,0,H-hop,False,10,True,,MyDesign,65536,5,True,16,False,hybrid,6
,False,20,2,,10,checkerboard,,0.0,,False,False,False,True,False,True,6,,False,route_min_directed_valient,False,True,True,2020-04-06 13:17:39 -0700,1,1,0.17kHz,False,6,True,False,,pirTest,2,0,,True,True,0,False,db,False,,1,False,False,False,512,True,0,0,1,True,4,112,16,,False,40,4.57143,bfs,True,True,False,1000000000.0,,6,4,False,4,False,,,4,,,1000000000,Tst,32,16,200,False,-i100 -p100 -t1 -d100,False,5,False,True,0,40,route_min_directed_valient,False,dfs,False,2,InitSort_2,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,True,True,True,False,,16,True,True,55a8709f,True,4,2,True,4,57.142857142857146,dor,4,0,,,0:00.66,,200,AccelMain,True,True,,,1,2,80092658,4,True,True,False,0:45.39,,20,DDR4,4,4,100,False,23.46230158730159,True,False,,True,0,True,,,mesh,41.475379945,0,H-hop,False,20,True,,MyDesign,65536,10,True,16,False,hybrid,6
,False,20,3,,15,checkerboard,,0.0,,False,False,False,True,False,True,6,,False,route_min_directed_valient,False,True,True,2020-04-06 13:17:39 -0700,1,1,0.14kHz,False,6,True,False,,pirTest,3,0,,True,True,0,False,db,False,,1,False,False,False,512,True,0,0,1,True,4,112,32,,False,40,4.57143,bfs,True,True,False,1000000000.0,,6,4,False,6,False,,,6,,,1000000000,Tst,32,16,200,False,-i100 -p100 -t1 -d100,False,5,False,True,0,40,route_min_directed_valient,False,dfs,False,3,InitSort_3,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,True,True,True,False,,32,True,True,55a8709f,True,6,2,True,6,57.142857142857146,dor,4,0,,,0:00.82,,200,AccelMain,True,True,,,1,3,80092658,4,True,True,False,1:35.96,,20,DDR4,4,4,100,False,20.989461358313815,True,False,,True,0,True,,,mesh,60.225896326,0,H-hop,False,30,True,,MyDesign,65536,19,True,16,False,hybrid,6
,False,20,1,,9,checkerboard,,0.0,,False,False,False,True,False,True,6,,False,route_min_directed_valient,False,True,True,2020-04-06 13:17:39 -0700,1,1,0.36kHz,False,6,True,False,,pirTest,1,0,,True,True,0,False,db,False,,1,False,False,False,512,True,0,0,1,True,4,189,12,,False,40,2.70899,bfs,True,True,False,1000000000.0,,6,4,False,4,False,,,4,,,1000000000,Tst,32,16,200,False,-i100 -p100 -t1 -d100,False,5,False,True,0,40,route_min_directed_valient,False,dfs,False,1,InitSort_4,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,True,True,True,False,,12,True,True,55a8709f,True,4,2,True,4,67.72486772486772,dor,4,0,,,0:00.53,,200,AccelMain,True,True,,,1,1,80092658,4,True,True,False,0:30.31,,20,DDR4,4,4,100,False,29.185867895545314,True,False,,True,0,True,,,mesh,35.850714493,0,H-hop,False,14,True,,MyDesign,65536,7,True,16,False,hybrid,6
