spatial_sha,pir_sha,time,app,project,backend,freq,runproute,proutesh,prouteSummary,AccelMain,logpath,gentst,resreport,maketst,runp2p,runhybrid,genpir,genpir_err,gentst_err,gentst_time,notFit,row,col,MC,DAG,PMU,PCU,MC_Total,DAG_Total,PMU_Total,PCU_Total,algo,pattern,slink,vlink,prtime,vcLimit,runproute_err,runproute_time,DynHopsVec,DynHopsScal,StatHopsVec,StatHopsScal,Score,NetVC,TotPkts,LinkLim,InjectLim,EjectLim,LongRoute,Q0Pct,Q0Lim,maketst_err,maketst_time,runp2p_cycle,runp2p_err,runp2p_pass,runp2p_deadlock,runp2p_complete,runp2p_dram_power,runp2p_rbw,runp2p_wbw,runp2p_time,runhybrid_cycle,runhybrid_err,runhybrid_pass,runhybrid_deadlock,runhybrid_complete,runhybrid_dram_power,runhybrid_rbw,runhybrid_wbw,runhybrid_time,succeeded
9c71e7bf,a38d161e,2019-07-25 19:44:44,Kmeans_7,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/Kmeans_7/log/runproute.log,../gen/Tst_pirTest/Kmeans_7/log/runproute.sh,../gen/Tst_pirTest/Kmeans_7/plastisim/summary.csv,../gen/Tst_pirTest/Kmeans_7/pir/AccelMain.scala,../gen/Tst_pirTest/Kmeans_7/log/,../gen/Tst_pirTest/Kmeans_7/log/gentst.log,../gen/Tst_pirTest/Kmeans_7/pir/out/resource.csv,../gen/Tst_pirTest/Kmeans_7/log/maketst.log,../gen/Tst_pirTest/Kmeans_7/log/runp2p.log,../gen/Tst_pirTest/Kmeans_7/log/runhybrid.log,True,,,55.72711343,,18,18,3,4,20,53,36,36,162,162,route_min_directed_valient,checkerboard,4,3,-1,4,,13:04.21,0,0,71006080,329027136,6.00,0,118010672,0.0000,0.0000,0.0000,12,-nan,0.0000,"src/hostio.h:12:35: error: ‘x448’ was not declared in this scope
",0:08.45,,,,False,False,,,,,,,,False,False,,,,0:00.00,False
9c71e7bf,a38d161e,2019-07-25 19:44:44,Kmeans_8,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/Kmeans_8/log/runproute.log,../gen/Tst_pirTest/Kmeans_8/log/runproute.sh,../gen/Tst_pirTest/Kmeans_8/plastisim/summary.csv,../gen/Tst_pirTest/Kmeans_8/pir/AccelMain.scala,../gen/Tst_pirTest/Kmeans_8/log/,../gen/Tst_pirTest/Kmeans_8/log/gentst.log,../gen/Tst_pirTest/Kmeans_8/pir/out/resource.csv,../gen/Tst_pirTest/Kmeans_8/log/maketst.log,../gen/Tst_pirTest/Kmeans_8/log/runp2p.log,../gen/Tst_pirTest/Kmeans_8/log/runhybrid.log,True,,,69.894579194,,18,18,3,12,20,51,36,36,162,162,route_min_directed_valient,checkerboard,4,3,-1,4,,16:00.24,10,0,93006784,425027392,7.50,1,124010424,0.0000,0.0000,0.0000,15,100.00,0.0000,"src/hostio.h:12:35: error: ‘x448’ was not declared in this scope
",0:08.93,,,,False,False,,,,,,,,False,False,,,,0:00.00,False
9c71e7bf,a38d161e,2019-07-25 19:44:44,LUTTest_0,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/LUTTest_0/log/runproute.log,../gen/Tst_pirTest/LUTTest_0/log/runproute.sh,../gen/Tst_pirTest/LUTTest_0/plastisim/summary.csv,../gen/Tst_pirTest/LUTTest_0/pir/AccelMain.scala,../gen/Tst_pirTest/LUTTest_0/log/,../gen/Tst_pirTest/LUTTest_0/log/gentst.log,../gen/Tst_pirTest/LUTTest_0/pir/out/resource.csv,../gen/Tst_pirTest/LUTTest_0/log/maketst.log,../gen/Tst_pirTest/LUTTest_0/log/runp2p.log,../gen/Tst_pirTest/LUTTest_0/log/runhybrid.log,True,,,8.009762705,,18,18,0,1,2,1,36,36,162,162,route_min_directed_valient,checkerboard,4,3,-1,4,,0:54.68,0,0,13,16,4.50,0,21,0.0000,0.0000,0.0000,9,-nan,0.0000,,0:22.07,53,,True,False,True,,0.0,0.0,0:00.20,132,,True,False,True,,0.0,0.0,0:00.51,True
9c71e7bf,a38d161e,2019-07-25 19:44:44,LUTTest_1,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/LUTTest_1/log/runproute.log,../gen/Tst_pirTest/LUTTest_1/log/runproute.sh,../gen/Tst_pirTest/LUTTest_1/plastisim/summary.csv,../gen/Tst_pirTest/LUTTest_1/pir/AccelMain.scala,../gen/Tst_pirTest/LUTTest_1/log/,../gen/Tst_pirTest/LUTTest_1/log/gentst.log,../gen/Tst_pirTest/LUTTest_1/pir/out/resource.csv,../gen/Tst_pirTest/LUTTest_1/log/maketst.log,../gen/Tst_pirTest/LUTTest_1/log/runp2p.log,../gen/Tst_pirTest/LUTTest_1/log/runhybrid.log,True,,,6.446710029,,18,18,0,0,2,2,36,36,162,162,route_min_directed_valient,checkerboard,4,3,-1,4,,0:49.16,0,0,264,0,1.00,0,261,0.0000,0.0000,0.0000,2,-nan,0.0000,,0:21.62,158,,True,False,True,,0.0,0.0,0:00.20,383,,True,False,True,,0.0,0.0,0:01.18,True
9c71e7bf,a38d161e,2019-07-25 19:44:44,LUTTest_2,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/LUTTest_2/log/runproute.log,../gen/Tst_pirTest/LUTTest_2/log/runproute.sh,../gen/Tst_pirTest/LUTTest_2/plastisim/summary.csv,../gen/Tst_pirTest/LUTTest_2/pir/AccelMain.scala,../gen/Tst_pirTest/LUTTest_2/log/,../gen/Tst_pirTest/LUTTest_2/log/gentst.log,../gen/Tst_pirTest/LUTTest_2/pir/out/resource.csv,../gen/Tst_pirTest/LUTTest_2/log/maketst.log,../gen/Tst_pirTest/LUTTest_2/log/runp2p.log,../gen/Tst_pirTest/LUTTest_2/log/runhybrid.log,True,,,8.981804983,,18,18,0,0,2,3,36,36,162,162,route_min_directed_valient,checkerboard,4,3,-1,4,,0:47.34,0,0,10,256,1.00,0,261,0.0000,0.0000,0.0000,2,-nan,0.0000,,0:22.95,101,,True,False,True,,0.0,0.0,0:00.24,240,,True,False,True,,0.0,0.0,0:00.76,True
9c71e7bf,a38d161e,2019-07-25 19:44:44,LUTTest_3,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/LUTTest_3/log/runproute.log,../gen/Tst_pirTest/LUTTest_3/log/runproute.sh,../gen/Tst_pirTest/LUTTest_3/plastisim/summary.csv,../gen/Tst_pirTest/LUTTest_3/pir/AccelMain.scala,../gen/Tst_pirTest/LUTTest_3/log/,../gen/Tst_pirTest/LUTTest_3/log/gentst.log,../gen/Tst_pirTest/LUTTest_3/pir/out/resource.csv,../gen/Tst_pirTest/LUTTest_3/log/maketst.log,../gen/Tst_pirTest/LUTTest_3/log/runp2p.log,../gen/Tst_pirTest/LUTTest_3/log/runhybrid.log,True,,,8.969559958,,18,18,0,1,4,2,36,36,162,162,route_min_directed_valient,checkerboard,4,3,-1,4,,1:10.91,0,0,25,16,4.50,0,21,0.0000,0.0000,0.0000,9,-nan,0.0000,,0:25.34,46,,True,False,True,,0.0,0.0,0:00.20,155,,True,False,True,,0.0,0.0,0:00.74,True
9c71e7bf,a38d161e,2019-07-25 19:44:44,LUTTest_4,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/LUTTest_4/log/runproute.log,../gen/Tst_pirTest/LUTTest_4/log/runproute.sh,../gen/Tst_pirTest/LUTTest_4/plastisim/summary.csv,../gen/Tst_pirTest/LUTTest_4/pir/AccelMain.scala,../gen/Tst_pirTest/LUTTest_4/log/,../gen/Tst_pirTest/LUTTest_4/log/gentst.log,../gen/Tst_pirTest/LUTTest_4/pir/out/resource.csv,../gen/Tst_pirTest/LUTTest_4/log/maketst.log,../gen/Tst_pirTest/LUTTest_4/log/runp2p.log,../gen/Tst_pirTest/LUTTest_4/log/runhybrid.log,True,,,5.594738148,,18,18,0,1,0,2,36,36,162,162,route_min_directed_valient,checkerboard,4,3,-1,4,,1:00.71,0,0,13,0,4.50,0,3,0.0000,0.0000,0.0000,9,-nan,0.0000,,0:19.10,19,,True,False,True,,0.0,0.0,0:00.19,95,,True,False,True,,0.0,0.0,0:00.54,True
9c71e7bf,a38d161e,2019-07-25 19:44:44,LogReg_0,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/LogReg_0/log/runproute.log,../gen/Tst_pirTest/LogReg_0/log/runproute.sh,../gen/Tst_pirTest/LogReg_0/plastisim/summary.csv,../gen/Tst_pirTest/LogReg_0/pir/AccelMain.scala,../gen/Tst_pirTest/LogReg_0/log/,../gen/Tst_pirTest/LogReg_0/log/gentst.log,../gen/Tst_pirTest/LogReg_0/pir/out/resource.csv,../gen/Tst_pirTest/LogReg_0/log/maketst.log,../gen/Tst_pirTest/LogReg_0/log/runp2p.log,../gen/Tst_pirTest/LogReg_0/log/runhybrid.log,True,,,16.469047556,,18,18,4,4,11,7,36,36,162,162,route_min_directed_valient,checkerboard,4,3,-1,4,,2:27.17,0,0,4150,23480,5.00,0,13031,0.0000,0.0000,0.0000,10,-nan,0.0000,,0:43.83,12175,,True,False,True,,5.56156,0.0105133,0:01.32,26097,,True,False,True,,2.59463,0.00490478,2:54.75,True
9c71e7bf,a38d161e,2019-07-25 19:44:44,LogReg_1,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/LogReg_1/log/runproute.log,../gen/Tst_pirTest/LogReg_1/log/runproute.sh,../gen/Tst_pirTest/LogReg_1/plastisim/summary.csv,../gen/Tst_pirTest/LogReg_1/pir/AccelMain.scala,../gen/Tst_pirTest/LogReg_1/log/,../gen/Tst_pirTest/LogReg_1/log/gentst.log,../gen/Tst_pirTest/LogReg_1/pir/out/resource.csv,../gen/Tst_pirTest/LogReg_1/log/maketst.log,../gen/Tst_pirTest/LogReg_1/log/runp2p.log,../gen/Tst_pirTest/LogReg_1/log/runhybrid.log,True,,,26.105883779,,18,18,4,5,14,18,36,36,162,162,route_min_directed_valient,checkerboard,4,3,-1,4,,4:15.93,0,0,9270,68684,5.50,0,37351,0.0000,0.0000,0.0000,11,-nan,0.0000,,1:05.85,6287,,True,False,True,,10.7702,0.0203595,0:01.63,13766,,True,False,True,,4.91879,0.00929827,0:58.64,True
9c71e7bf,a38d161e,2019-07-25 19:44:44,LogReg_2,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/LogReg_2/log/runproute.log,../gen/Tst_pirTest/LogReg_2/log/runproute.sh,../gen/Tst_pirTest/LogReg_2/plastisim/summary.csv,../gen/Tst_pirTest/LogReg_2/pir/AccelMain.scala,../gen/Tst_pirTest/LogReg_2/log/,../gen/Tst_pirTest/LogReg_2/log/gentst.log,../gen/Tst_pirTest/LogReg_2/pir/out/resource.csv,../gen/Tst_pirTest/LogReg_2/log/maketst.log,../gen/Tst_pirTest/LogReg_2/log/runp2p.log,../gen/Tst_pirTest/LogReg_2/log/runhybrid.log,True,,,23.801616305,,18,18,6,6,17,11,36,36,162,162,route_min_directed_valient,checkerboard,4,3,-1,4,,3:46.52,0,0,2669,29050,5.50,0,12985,0.0000,0.0000,0.0000,11,-nan,0.0000,,0:52.98,6318,,True,False,True,,10.7173,0.0202596,0:01.24,13610,,True,False,True,,4.97517,0.00940485,0:54.98,True
9c71e7bf,a38d161e,2019-07-25 19:44:44,LogReg_3,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/LogReg_3/log/runproute.log,../gen/Tst_pirTest/LogReg_3/log/runproute.sh,../gen/Tst_pirTest/LogReg_3/plastisim/summary.csv,../gen/Tst_pirTest/LogReg_3/pir/AccelMain.scala,../gen/Tst_pirTest/LogReg_3/log/,../gen/Tst_pirTest/LogReg_3/log/gentst.log,../gen/Tst_pirTest/LogReg_3/pir/out/resource.csv,../gen/Tst_pirTest/LogReg_3/log/maketst.log,../gen/Tst_pirTest/LogReg_3/log/runp2p.log,../gen/Tst_pirTest/LogReg_3/log/runhybrid.log,True,,,60.41968775,,18,18,6,8,23,33,36,36,162,162,route_min_directed_valient,checkerboard,4,3,-1,4,,7:01.71,0,0,8033,63358,6.00,0,37817,0.0000,0.0000,0.0000,12,-nan,0.0000,,1:38.70,3386,,True,False,True,,19.9976,0.0378027,0:01.52,7510,,True,False,True,,9.01625,0.0170439,0:30.46,True
9c71e7bf,a38d161e,2019-07-25 19:44:44,LogReg_4,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/LogReg_4/log/runproute.log,../gen/Tst_pirTest/LogReg_4/log/runproute.sh,../gen/Tst_pirTest/LogReg_4/plastisim/summary.csv,../gen/Tst_pirTest/LogReg_4/pir/AccelMain.scala,../gen/Tst_pirTest/LogReg_4/log/,../gen/Tst_pirTest/LogReg_4/log/gentst.log,../gen/Tst_pirTest/LogReg_4/pir/out/resource.csv,../gen/Tst_pirTest/LogReg_4/log/maketst.log,../gen/Tst_pirTest/LogReg_4/log/runp2p.log,../gen/Tst_pirTest/LogReg_4/log/runhybrid.log,True,,,98.351679353,,18,18,6,14,35,77,36,36,162,162,route_min_directed_valient,checkerboard,4,3,-1,4,,17:22.76,0,0,36828,184680,9.50,0,65465,0.0000,0.0000,0.0000,19,-nan,0.0000,,3:01.79,1904,,True,False,True,,35.563,0.0672269,0:01.94,8715,,True,False,True,,7.76959,0.0146873,1:10.59,True
9c71e7bf,a38d161e,2019-07-25 19:44:44,LogReg_5,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/LogReg_5/log/runproute.log,../gen/Tst_pirTest/LogReg_5/log/runproute.sh,../gen/Tst_pirTest/LogReg_5/plastisim/summary.csv,../gen/Tst_pirTest/LogReg_5/pir/AccelMain.scala,../gen/Tst_pirTest/LogReg_5/log/,../gen/Tst_pirTest/LogReg_5/log/gentst.log,../gen/Tst_pirTest/LogReg_5/pir/out/resource.csv,../gen/Tst_pirTest/LogReg_5/log/maketst.log,../gen/Tst_pirTest/LogReg_5/log/runp2p.log,../gen/Tst_pirTest/LogReg_5/log/runhybrid.log,True,,,101.541934886,,18,18,10,14,41,63,36,36,162,162,route_min_directed_valient,checkerboard,4,3,-1,4,,12:37.00,12,0,11261,70870,8.95,1,35749,0.0039,0.0039,0.0039,14,100.00,0.0000,,3:11.94,2073,,True,False,True,,32.6638,0.0617463,0:02.04,4526,,True,False,True,,14.9607,0.028281,0:17.33,True
9c71e7bf,a38d161e,2019-07-25 19:44:44,OuterProduct_0,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/OuterProduct_0/log/runproute.log,../gen/Tst_pirTest/OuterProduct_0/log/runproute.sh,../gen/Tst_pirTest/OuterProduct_0/plastisim/summary.csv,../gen/Tst_pirTest/OuterProduct_0/pir/AccelMain.scala,../gen/Tst_pirTest/OuterProduct_0/log/,../gen/Tst_pirTest/OuterProduct_0/log/gentst.log,../gen/Tst_pirTest/OuterProduct_0/pir/out/resource.csv,../gen/Tst_pirTest/OuterProduct_0/log/maketst.log,../gen/Tst_pirTest/OuterProduct_0/log/runp2p.log,../gen/Tst_pirTest/OuterProduct_0/log/runhybrid.log,True,,,9.276096787,,18,18,3,3,3,3,36,36,162,162,route_min_directed_valient,checkerboard,4,3,-1,4,,2:12.07,0,0,12325,74048,5.00,0,30876,0.0000,0.0000,0.0000,10,-nan,0.0000,,0:26.72,10164,,True,False,True,,0.503739,25.7914,0:00.56,12021,,True,True,True,,0.425921,21.8072,0:27.78,True
9c71e7bf,a38d161e,2019-07-25 19:44:44,OuterProduct_1,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/OuterProduct_1/log/runproute.log,../gen/Tst_pirTest/OuterProduct_1/log/runproute.sh,../gen/Tst_pirTest/OuterProduct_1/plastisim/summary.csv,../gen/Tst_pirTest/OuterProduct_1/pir/AccelMain.scala,../gen/Tst_pirTest/OuterProduct_1/log/,../gen/Tst_pirTest/OuterProduct_1/log/gentst.log,../gen/Tst_pirTest/OuterProduct_1/pir/out/resource.csv,../gen/Tst_pirTest/OuterProduct_1/log/maketst.log,../gen/Tst_pirTest/OuterProduct_1/log/runp2p.log,../gen/Tst_pirTest/OuterProduct_1/log/runhybrid.log,True,,,10.888105987,,18,18,3,3,3,4,36,36,162,162,route_min_directed_valient,checkerboard,4,3,-1,4,,2:12.05,0,0,375069,696320,5.00,0,347468,0.0000,0.0000,0.0000,10,-nan,0.0000,,0:27.61,65826,,True,False,True,,0.0777808,3.98238,0:01.62,164685,,True,False,True,,0.0310897,1.59179,9:26.86,True
9c71e7bf,a38d161e,2019-07-25 19:44:44,OuterProduct_2,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/OuterProduct_2/log/runproute.log,../gen/Tst_pirTest/OuterProduct_2/log/runproute.sh,../gen/Tst_pirTest/OuterProduct_2/plastisim/summary.csv,../gen/Tst_pirTest/OuterProduct_2/pir/AccelMain.scala,../gen/Tst_pirTest/OuterProduct_2/log/,../gen/Tst_pirTest/OuterProduct_2/log/gentst.log,../gen/Tst_pirTest/OuterProduct_2/pir/out/resource.csv,../gen/Tst_pirTest/OuterProduct_2/log/maketst.log,../gen/Tst_pirTest/OuterProduct_2/log/runp2p.log,../gen/Tst_pirTest/OuterProduct_2/log/runhybrid.log,True,,,19.411446886,,18,18,5,5,5,8,36,36,162,162,route_min_directed_valient,checkerboard,4,3,-1,4,,3:00.16,0,0,825149,163840,5.50,0,347471,0.0000,0.0000,0.0000,11,-nan,0.0000,,0:35.03,33072,,True,False,True,,0.154814,7.92646,0:02.41,82785,,True,False,True,,0.061847,3.16656,3:05.74,True
9c71e7bf,a38d161e,2019-07-25 19:44:44,OuterProduct_3,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/OuterProduct_3/log/runproute.log,../gen/Tst_pirTest/OuterProduct_3/log/runproute.sh,../gen/Tst_pirTest/OuterProduct_3/plastisim/summary.csv,../gen/Tst_pirTest/OuterProduct_3/pir/AccelMain.scala,../gen/Tst_pirTest/OuterProduct_3/log/,../gen/Tst_pirTest/OuterProduct_3/log/gentst.log,../gen/Tst_pirTest/OuterProduct_3/pir/out/resource.csv,../gen/Tst_pirTest/OuterProduct_3/log/maketst.log,../gen/Tst_pirTest/OuterProduct_3/log/runp2p.log,../gen/Tst_pirTest/OuterProduct_3/log/runhybrid.log,True,,,19.670018731,,18,18,6,6,6,8,36,36,162,162,route_min_directed_valient,checkerboard,4,3,-1,4,,3:05.16,0,0,227783,577536,6.00,0,347472,0.0000,0.0000,0.0000,12,-nan,0.0000,,0:38.34,33064,,True,False,True,,0.154851,7.92838,0:02.65,82785,,True,False,True,,0.061847,3.16656,3:42.58,True
9c71e7bf,a38d161e,2019-07-25 19:44:44,OuterProduct_4,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/OuterProduct_4/log/runproute.log,../gen/Tst_pirTest/OuterProduct_4/log/runproute.sh,../gen/Tst_pirTest/OuterProduct_4/plastisim/summary.csv,../gen/Tst_pirTest/OuterProduct_4/pir/AccelMain.scala,../gen/Tst_pirTest/OuterProduct_4/log/,../gen/Tst_pirTest/OuterProduct_4/log/gentst.log,../gen/Tst_pirTest/OuterProduct_4/pir/out/resource.csv,../gen/Tst_pirTest/OuterProduct_4/log/maketst.log,../gen/Tst_pirTest/OuterProduct_4/log/runp2p.log,../gen/Tst_pirTest/OuterProduct_4/log/runhybrid.log,True,,,28.62412445,,18,18,10,10,10,16,36,36,162,162,route_min_directed_valient,checkerboard,4,3,-1,4,,5:24.35,10,0,686163,522240,7.53,1,347478,0.0001,0.0001,0.0001,15,100.00,0.0000,,0:51.02,16679,,True,False,True,,0.306973,15.717,0:03.32,41870,,True,False,True,,0.122283,6.2609,2:10.67,True
9c71e7bf,a38d161e,2019-07-25 19:44:44,OuterProduct_5,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/OuterProduct_5/log/runproute.log,../gen/Tst_pirTest/OuterProduct_5/log/runproute.sh,../gen/Tst_pirTest/OuterProduct_5/plastisim/summary.csv,../gen/Tst_pirTest/OuterProduct_5/pir/AccelMain.scala,../gen/Tst_pirTest/OuterProduct_5/log/,../gen/Tst_pirTest/OuterProduct_5/log/gentst.log,../gen/Tst_pirTest/OuterProduct_5/pir/out/resource.csv,../gen/Tst_pirTest/OuterProduct_5/log/maketst.log,../gen/Tst_pirTest/OuterProduct_5/log/runp2p.log,../gen/Tst_pirTest/OuterProduct_5/log/runhybrid.log,True,,,24.116021366,,18,18,10,10,10,12,36,36,162,162,route_min_directed_valient,checkerboard,4,3,-1,4,,5:36.30,10,0,43695,85336,7.49,1,32934,0.0010,0.0010,0.0010,14,100.00,0.0000,,0:49.58,5390,,True,False,True,,0.949907,48.6353,0:01.11,6773,,True,True,True,,0.755943,38.7043,0:20.40,True
9c71e7bf,a38d161e,2019-07-25 19:44:44,OuterProduct_6,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/OuterProduct_6/log/runproute.log,../gen/Tst_pirTest/OuterProduct_6/log/runproute.sh,../gen/Tst_pirTest/OuterProduct_6/plastisim/summary.csv,../gen/Tst_pirTest/OuterProduct_6/pir/AccelMain.scala,../gen/Tst_pirTest/OuterProduct_6/log/,../gen/Tst_pirTest/OuterProduct_6/log/gentst.log,../gen/Tst_pirTest/OuterProduct_6/pir/out/resource.csv,../gen/Tst_pirTest/OuterProduct_6/log/maketst.log,../gen/Tst_pirTest/OuterProduct_6/log/runp2p.log,../gen/Tst_pirTest/OuterProduct_6/log/runhybrid.log,True,,,10.755242729,,18,18,3,4,3,4,36,36,162,162,route_min_directed_valient,checkerboard,4,3,-1,4,,2:19.43,0,0,10281,98944,5.50,0,55452,0.0000,0.0000,0.0000,11,-nan,0.0000,,0:30.70,9951,,True,False,True,,0.514521,26.3435,0:00.76,18036,,True,True,True,,0.283877,14.5345,0:31.18,True
9c71e7bf,a38d161e,2019-07-25 19:44:44,OuterProduct_7,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/OuterProduct_7/log/runproute.log,../gen/Tst_pirTest/OuterProduct_7/log/runproute.sh,../gen/Tst_pirTest/OuterProduct_7/plastisim/summary.csv,../gen/Tst_pirTest/OuterProduct_7/pir/AccelMain.scala,../gen/Tst_pirTest/OuterProduct_7/log/,../gen/Tst_pirTest/OuterProduct_7/log/gentst.log,../gen/Tst_pirTest/OuterProduct_7/pir/out/resource.csv,../gen/Tst_pirTest/OuterProduct_7/log/maketst.log,../gen/Tst_pirTest/OuterProduct_7/log/runp2p.log,../gen/Tst_pirTest/OuterProduct_7/log/runhybrid.log,True,,,16.05227862,,18,18,5,7,5,8,36,36,162,162,route_min_directed_valient,checkerboard,4,3,-1,4,,3:28.25,0,0,18507,110784,6.00,0,55455,0.0000,0.0000,0.0000,12,-nan,0.0000,,0:37.81,5479,,True,False,True,,0.934477,47.8452,0:00.75,9849,,True,True,True,,0.51985,26.6163,0:27.94,True
9c71e7bf,a38d161e,2019-07-25 19:44:44,OuterProduct_8,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/OuterProduct_8/log/runproute.log,../gen/Tst_pirTest/OuterProduct_8/log/runproute.sh,../gen/Tst_pirTest/OuterProduct_8/plastisim/summary.csv,../gen/Tst_pirTest/OuterProduct_8/pir/AccelMain.scala,../gen/Tst_pirTest/OuterProduct_8/log/,../gen/Tst_pirTest/OuterProduct_8/log/gentst.log,../gen/Tst_pirTest/OuterProduct_8/pir/out/resource.csv,../gen/Tst_pirTest/OuterProduct_8/log/maketst.log,../gen/Tst_pirTest/OuterProduct_8/log/runp2p.log,../gen/Tst_pirTest/OuterProduct_8/log/runhybrid.log,True,,,19.426344947,,18,18,5,7,5,12,36,36,162,162,route_min_directed_valient,checkerboard,4,3,-1,4,,3:14.83,0,0,28747,151792,6.00,0,71839,0.0000,0.0000,0.0000,12,-nan,0.0000,,0:40.28,5479,,True,False,True,,0.934477,47.8452,0:00.88,10621,,True,True,True,,0.482064,24.6817,0:16.43,True
9c71e7bf,a38d161e,2019-07-25 19:44:44,SGD_0,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/SGD_0/log/runproute.log,../gen/Tst_pirTest/SGD_0/log/runproute.sh,../gen/Tst_pirTest/SGD_0/plastisim/summary.csv,../gen/Tst_pirTest/SGD_0/pir/AccelMain.scala,../gen/Tst_pirTest/SGD_0/log/,../gen/Tst_pirTest/SGD_0/log/gentst.log,../gen/Tst_pirTest/SGD_0/pir/out/resource.csv,../gen/Tst_pirTest/SGD_0/log/maketst.log,../gen/Tst_pirTest/SGD_0/log/runp2p.log,../gen/Tst_pirTest/SGD_0/log/runhybrid.log,True,,,15.522132739,,18,18,3,3,8,8,36,36,162,162,route_min_directed_valient,checkerboard,4,3,-1,4,,2:29.74,0,0,92972,74022,5.00,0,135979,0.0000,0.0000,0.0000,10,-nan,0.0000,,0:36.27,15164,,True,False,True,,2.22844,0.00844104,0:01.28,42089,,True,False,True,,0.80287,0.00304117,1:35.11,True
9c71e7bf,a38d161e,2019-07-25 19:44:44,SGD_1,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/SGD_1/log/runproute.log,../gen/Tst_pirTest/SGD_1/log/runproute.sh,../gen/Tst_pirTest/SGD_1/plastisim/summary.csv,../gen/Tst_pirTest/SGD_1/pir/AccelMain.scala,../gen/Tst_pirTest/SGD_1/log/,../gen/Tst_pirTest/SGD_1/log/gentst.log,../gen/Tst_pirTest/SGD_1/pir/out/resource.csv,../gen/Tst_pirTest/SGD_1/log/maketst.log,../gen/Tst_pirTest/SGD_1/log/runp2p.log,../gen/Tst_pirTest/SGD_1/log/runhybrid.log,True,,,22.482637372,,18,18,3,9,10,8,36,36,162,162,route_min_directed_valient,checkerboard,4,3,-1,4,,3:42.88,0,0,60242,86638,5.00,0,80939,0.0000,0.0000,0.0000,10,-nan,0.0000,,0:48.19,8191,,True,False,True,,4.1255,0.0156269,0:01.28,23821,,True,False,True,,1.41858,0.00537341,1:14.87,True
9c71e7bf,a38d161e,2019-07-25 19:44:44,SGD_2,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/SGD_2/log/runproute.log,../gen/Tst_pirTest/SGD_2/log/runproute.sh,../gen/Tst_pirTest/SGD_2/plastisim/summary.csv,../gen/Tst_pirTest/SGD_2/pir/AccelMain.scala,../gen/Tst_pirTest/SGD_2/log/,../gen/Tst_pirTest/SGD_2/log/gentst.log,../gen/Tst_pirTest/SGD_2/pir/out/resource.csv,../gen/Tst_pirTest/SGD_2/log/maketst.log,../gen/Tst_pirTest/SGD_2/log/runp2p.log,../gen/Tst_pirTest/SGD_2/log/runhybrid.log,True,,,23.558008864,,18,18,3,12,9,8,36,36,162,162,route_min_directed_valient,checkerboard,4,3,-1,4,,3:56.06,0,0,126124,195770,5.50,0,142763,0.0000,0.0000,0.0000,11,-nan,0.0000,,0:54.04,15054,,True,False,True,,2.24472,0.00850272,0:02.79,49758,,True,False,True,,0.679127,0.00257245,2:19.52,True
9c71e7bf,a38d161e,2019-07-25 19:44:44,SGD_3,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/SGD_3/log/runproute.log,../gen/Tst_pirTest/SGD_3/log/runproute.sh,../gen/Tst_pirTest/SGD_3/plastisim/summary.csv,../gen/Tst_pirTest/SGD_3/pir/AccelMain.scala,../gen/Tst_pirTest/SGD_3/log/,../gen/Tst_pirTest/SGD_3/log/gentst.log,../gen/Tst_pirTest/SGD_3/pir/out/resource.csv,../gen/Tst_pirTest/SGD_3/log/maketst.log,../gen/Tst_pirTest/SGD_3/log/runp2p.log,../gen/Tst_pirTest/SGD_3/log/runhybrid.log,True,,,29.943926925,,18,18,3,13,11,13,36,36,162,162,route_min_directed_valient,checkerboard,4,3,-1,4,,4:42.31,0,0,43566,125222,5.50,0,87339,0.0000,0.0000,0.0000,11,-nan,0.0000,,0:58.43,8030,,True,False,True,,4.20822,0.0159402,0:01.62,26169,,True,False,True,,1.2913,0.00489128,3:23.57,True
