runhybrid_wbw,vc,vlink,verbose,fifo-depth,mdone,retime-glob,nn,VDAG-split,codegen,pir_sha,runp2p_cycle,runhybrid_err,ag-dce,split-algo,VAFG-alloc,runhybrid_rbw,retime-exout,runp2p_deadlock,OPS-Fix,runhybrid_pass,runhybrid_deadlock,VBB-alloc,lrange,proute-seed,routing-cost,project,runp2p_err,MC,dag,sr,debug-print,vec,VPMU-split,debug,VBB,runhybrid_cycle,trace,proute-opts,genpir,gentst_time,DAG_Total,PMU_Total,col,start-id,runp2p_rbw,app,run-tst,maketst_time,spatial_sha,psim,MC_Total,pcu-stage,fast,time,VMC-alloc,tungsten,stat,DAG,runhybrid_complete,pirArgs,pattern,OPS-FU,open,proute-q,rtelm,runproute_time,PCU,dot,split-thread,avgActive,argout,tokenout,merge,retime-buffer-only,freq,maxActive,pmu-stage,PCU_Total,runp2p_wbw,split,time-out,runp2p_success,merge-algo,mapping,simulate,net,mergeTime_ms,VMC-split,mem-tech,clock,reserve-pcu,runhybrid_success,algo,vdot,flit-width,link-prop,PMU,bcread,arch,VPMU,notFit,row,dupra,runp2p_complete,VPCU-split,retime-local,scheduled,name,maketst_err,OPS-Other,prtime,run-psim,VMC,VPCU,pracc,routing-algo,simfreq,rundot,load,VPCU-alloc,constprop,runp2p_pass,OPS-All,vfifo,argin,VBB-split,slink,word,VDAG-alloc,runp2p_time,runp2p_dram_power,proute-algo,split-forward,dag-stage,succeeded,merge-forward,psim-q,run-proute,save,OPS-Flt,backend,pmu-sram-size,waveform,VAFG,VPMU-alloc,VAFG-split,runproute_err,igraph,gentst_err,memelm,runhybrid_dram_power,reserve-pmu,runhybrid_time,OPS-Prog FU,module,dedicated-dag,genpir_err,vcLimit,topo,VDAG
,4,2,False,16,True,False,False,0,True,b2353561,4552,,True,dfs,1,,False,False,,,False,,True,0,H-hop,pirTest,,3,True,True,True,16,3,True,,,False,-i100 -p100 -t1 -d100,True,67.880115433,40,200,20,0,1.06854,OuterProduct_0,False,1:47.74,d860f9fb,False,40,6,True,2020-03-04 18:04:53 -0800,3,True,True,4,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",checkerboard,,False,4,True,,3,True,1,52.14783020143302,4,5,False,False,1000000000.0,89.98242530755712,6,200,57.5888,True,100,True,bfs,True,False,hybrid,,3,DDR4,1000000000,0,False,route_min_directed_valient,True,512,db,3,True,MyDesign,3,,20,False,True,7,False,False,AccelMain,,,,False,3,7,True,dor,1.14kHz,True,False,6,True,True,,4,6,,4,32,0,0:03.98,,route_min_directed_valient,False,6,True,False,1,False,True,,Tst,65536,True,1,3,1,,False,,False,,0,,,False,False,,4,mesh,0
,4,2,False,16,True,False,False,0,True,b2353561,65800,,True,dfs,1,,False,False,,,False,,True,0,H-hop,pirTest,,3,True,True,True,16,3,True,,,False,-i100 -p100 -t1 -d100,True,67.51125247,40,200,20,0,0.0622492,OuterProduct_1,False,1:28.39,d860f9fb,False,40,6,True,2020-03-04 18:04:53 -0800,3,True,True,6,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",checkerboard,,False,4,True,,1,True,1,19.42287234042553,4,5,False,False,1000000000.0,99.59878419452887,6,200,3.98395,True,100,True,bfs,True,False,hybrid,,3,DDR4,1000000000,0,False,route_min_directed_valient,True,512,db,3,True,MyDesign,3,,20,False,True,7,False,False,AccelMain,,,,False,3,7,True,dor,3.83kHz,True,False,6,True,True,,4,6,,4,32,0,0:17.19,,route_min_directed_valient,False,6,True,False,1,False,True,,Tst,65536,True,1,3,1,,False,,False,,0,,,False,False,,4,mesh,0
,4,2,False,16,True,False,False,0,True,b2353561,2990,,True,dfs,1,,False,False,,,False,,True,0,H-hop,pirTest,,9,True,True,True,16,9,True,,,False,-i100 -p100 -t1 -d100,True,134.967663547,40,200,20,0,0.920401,OuterProduct_10,False,2:49.21,d860f9fb,False,40,6,True,2020-03-04 18:04:53 -0800,9,True,True,12,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",checkerboard,,False,4,True,,17,True,1,38.50570276991682,4,5,False,False,1000000000.0,68.49498327759197,6,200,87.6736,True,100,True,bfs,True,False,hybrid,,9,DDR4,1000000000,0,False,route_min_directed_valient,True,512,db,9,True,MyDesign,9,,20,False,True,29,False,False,AccelMain,,,,False,9,29,True,dor,0.6kHz,True,False,22,True,True,,4,6,,4,32,0,0:04.96,,route_min_directed_valient,False,6,True,False,1,False,True,,Tst,65536,True,1,9,1,,False,,False,,0,,,False,False,,4,mesh,0
,4,2,False,16,True,False,False,0,True,b2353561,2740,,True,dfs,1,,False,False,,,False,,True,0,H-hop,pirTest,,21,True,True,True,16,21,True,,,False,-i100 -p100 -t1 -d100,True,675.4543175,40,200,20,0,0.747445,OuterProduct_11,False,6:33.94,d860f9fb,False,40,6,True,2020-03-04 18:04:53 -0800,21,True,True,30,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",checkerboard,,False,4,True,,47,True,1,17.645886762675083,4,5,False,False,1000000000.0,28.029197080291972,6,200,95.673,True,100,True,bfs,True,False,hybrid,,21,DDR4,1000000000,0,False,route_min_directed_valient,True,512,db,21,True,MyDesign,21,,20,False,True,77,False,False,AccelMain,,,,False,21,77,True,dor,0.13kHz,True,False,57,True,True,,4,6,,4,32,0,0:20.54,,route_min_directed_valient,False,6,True,False,1,False,True,,Tst,65536,True,1,21,1,,False,,False,,0,,,False,False,,4,mesh,0
,4,2,False,16,True,False,False,0,True,b2353561,33032,,True,dfs,1,,False,False,,,False,,True,0,H-hop,pirTest,,5,True,True,True,16,5,True,,,False,-i100 -p100 -t1 -d100,True,81.130236513,40,200,20,0,0.0852507,OuterProduct_2,False,2:15.56,d860f9fb,False,40,6,True,2020-03-04 18:04:53 -0800,5,True,True,11,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",checkerboard,,False,4,True,,2,True,1,22.34566333311674,4,5,False,False,1000000000.0,99.20077500605474,6,200,7.93606,True,100,True,bfs,True,False,hybrid,,5,DDR4,1000000000,0,False,route_min_directed_valient,True,512,db,5,True,MyDesign,5,,20,False,True,13,False,False,AccelMain,,,,False,5,13,True,dor,2.16kHz,True,False,11,True,True,,4,6,,4,32,0,0:15.32,,route_min_directed_valient,False,6,True,False,1,False,True,,Tst,65536,True,1,5,1,,False,,False,,0,,,False,False,,4,mesh,0
,4,2,False,16,True,False,False,0,True,b2353561,33033,,True,dfs,1,,False,False,,,False,,True,0,H-hop,pirTest,,6,True,True,True,16,6,True,,,False,-i100 -p100 -t1 -d100,True,96.463437301,40,200,20,0,0.0658735,OuterProduct_3,False,3:15.54,d860f9fb,False,40,6,True,2020-03-04 18:04:53 -0800,6,True,True,12,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",checkerboard,,False,4,True,,2,True,1,20.185743110644292,4,5,False,False,1000000000.0,99.19777192504465,6,200,7.93582,True,100,True,bfs,True,False,hybrid,,6,DDR4,1000000000,0,False,route_min_directed_valient,True,512,db,6,True,MyDesign,6,,20,False,True,14,False,False,AccelMain,,,,False,6,14,True,dor,1.22kHz,True,False,12,True,True,,4,6,,4,32,0,0:27.11,,route_min_directed_valient,False,6,True,False,1,False,True,,Tst,65536,True,1,6,1,,False,,False,,0,,,False,False,,4,mesh,0
,4,2,False,16,True,False,False,0,True,b2353561,16649,,True,dfs,1,,False,False,,,False,,True,0,H-hop,pirTest,,10,True,True,True,16,10,True,,,False,-i100 -p100 -t1 -d100,True,164.622138346,40,200,20,0,0.12301,OuterProduct_4,False,3:55.60,d860f9fb,False,40,6,True,2020-03-04 18:04:53 -0800,10,True,True,22,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",checkerboard,,False,4,True,,4,True,1,22.721334614691575,4,5,False,False,1000000000.0,98.40831281158027,6,200,15.7453,True,100,True,bfs,True,False,hybrid,,10,DDR4,1000000000,0,False,route_min_directed_valient,True,512,db,10,True,MyDesign,10,,20,False,True,26,False,False,AccelMain,,,,False,10,26,True,dor,0.89kHz,True,False,22,True,True,,4,6,,4,32,0,0:18.76,,route_min_directed_valient,False,6,True,False,1,False,True,,Tst,65536,True,1,10,1,,False,,False,,0,,,False,False,,4,mesh,0
,4,2,False,16,True,False,False,0,True,b2353561,2356,,True,dfs,1,,False,False,,,False,,True,0,H-hop,pirTest,,10,True,True,True,16,10,True,,,False,-i100 -p100 -t1 -d100,True,138.609623625,40,200,20,0,0.86927,OuterProduct_5,False,4:01.50,d860f9fb,False,40,6,True,2020-03-04 18:04:53 -0800,10,True,True,14,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",checkerboard,,False,4,True,,12,True,1,28.08129193952623,4,5,False,False,1000000000.0,43.463497453310694,6,200,111.267,True,100,True,bfs,True,False,hybrid,,10,DDR4,1000000000,0,False,route_min_directed_valient,True,512,db,10,True,MyDesign,10,,20,False,True,26,False,False,AccelMain,,,,False,10,26,True,dor,0.22kHz,True,False,22,True,True,,4,6,,4,32,0,0:10.64,,route_min_directed_valient,False,6,True,False,1,False,True,,Tst,65536,True,1,10,1,,False,,False,,0,,,False,False,,4,mesh,0
,4,2,False,16,True,False,False,0,True,b2353561,4580,,True,dfs,1,,False,False,,,False,,True,0,H-hop,pirTest,,3,True,True,True,16,3,True,,,False,-i100 -p100 -t1 -d100,True,68.847402568,40,200,20,0,1.06201,OuterProduct_6,False,1:59.47,d860f9fb,False,40,6,True,2020-03-04 18:04:53 -0800,3,True,True,4,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",checkerboard,,False,4,True,,4,True,1,51.829022505878406,4,5,False,False,1000000000.0,89.43231441048034,6,200,57.2367,True,100,True,bfs,True,False,hybrid,,3,DDR4,1000000000,0,False,route_min_directed_valient,True,512,db,3,True,MyDesign,3,,20,False,True,8,False,False,AccelMain,,,,False,3,8,True,dor,1.42kHz,True,False,6,True,True,,4,6,,4,32,0,0:03.22,,route_min_directed_valient,False,6,True,False,1,False,True,,Tst,65536,True,1,3,1,,False,,False,,0,,,False,False,,4,mesh,0
,4,2,False,16,True,False,False,0,True,b2353561,2973,,True,dfs,1,,False,False,,,False,,True,0,H-hop,pirTest,,5,True,True,True,16,5,True,,,False,-i100 -p100 -t1 -d100,True,95.084704783,40,200,20,0,0.947191,OuterProduct_7,False,2:17.22,d860f9fb,False,40,6,True,2020-03-04 18:04:53 -0800,5,True,True,7,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",checkerboard,,False,4,True,,8,True,1,43.471866957657674,4,5,False,False,1000000000.0,68.88664648503196,6,200,88.1749,True,100,True,bfs,True,False,hybrid,,5,DDR4,1000000000,0,False,route_min_directed_valient,True,512,db,5,True,MyDesign,5,,20,False,True,15,False,False,AccelMain,,,,False,5,15,True,dor,0.48kHz,True,False,11,True,True,,4,6,,4,32,0,0:06.19,,route_min_directed_valient,False,6,True,False,1,False,True,,Tst,65536,True,1,5,1,,False,,False,,0,,,False,False,,4,mesh,0
,4,2,False,16,True,False,False,0,True,b2353561,3010,,True,dfs,1,,False,False,,,False,,True,0,H-hop,pirTest,,5,True,True,True,16,5,True,,,False,-i100 -p100 -t1 -d100,True,113.307094062,40,200,20,0,0.935548,OuterProduct_8,False,2:27.55,d860f9fb,False,40,6,True,2020-03-04 18:04:53 -0800,5,True,True,7,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",checkerboard,,False,4,True,,8,True,1,42.93749517113498,4,5,False,False,1000000000.0,68.03986710963456,6,200,87.091,True,100,True,bfs,True,False,hybrid,,5,DDR4,1000000000,0,False,route_min_directed_valient,True,512,db,5,True,MyDesign,5,,20,False,True,15,False,False,AccelMain,,,,False,5,15,True,dor,0.51kHz,True,False,11,True,True,,4,6,,4,32,0,0:05.93,,route_min_directed_valient,False,6,True,False,1,False,True,,Tst,65536,True,1,5,1,,False,,False,,0,,,False,False,,4,mesh,0
,4,2,False,16,True,False,False,0,True,b2353561,3301,,True,dfs,1,,False,False,,,False,,True,0,H-hop,pirTest,,7,True,True,True,16,7,True,,,False,-i100 -p100 -t1 -d100,True,145.335182418,40,200,20,0,0.717358,OuterProduct_9,False,3:08.13,d860f9fb,False,40,6,True,2020-03-04 18:04:53 -0800,7,True,True,10,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",checkerboard,,False,4,True,,11,True,1,29.913439047283237,4,5,False,False,1000000000.0,46.531354135110575,6,200,79.4135,True,100,True,bfs,True,False,hybrid,,7,DDR4,1000000000,0,False,route_min_directed_valient,True,512,db,7,True,MyDesign,7,,20,False,True,21,False,False,AccelMain,,,,False,7,21,True,dor,0.33kHz,True,False,17,True,True,,4,6,,4,32,0,0:09.95,,route_min_directed_valient,False,6,True,False,1,False,True,,Tst,65536,True,1,7,1,,False,,False,,0,,,False,False,,4,mesh,0
,4,2,False,16,True,False,False,0,True,b2353561,1168,,True,dfs,1,,False,False,,,False,,True,0,H-hop,pirTest,,2,True,True,True,16,,True,,,False,-i100 -p100 -t1 -d100,True,33.748177633,40,200,20,0,56.1096,RandomCARTInference_0,False,0:46.50,d860f9fb,False,40,6,True,2020-03-04 18:04:53 -0800,2,True,True,3,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",checkerboard,,False,4,True,,0,True,1,26.626712328767123,4,5,False,False,1000000000.0,87.67123287671232,6,200,1.75342,True,100,True,bfs,True,False,hybrid,,2,DDR4,1000000000,0,False,route_min_directed_valient,True,512,db,9,True,MyDesign,,,20,False,True,12,False,False,AccelMain,,,,False,2,12,True,dor,0.49kHz,True,False,6,True,True,,4,6,,4,32,0,0:02.38,,route_min_directed_valient,False,6,True,False,1,False,True,,Tst,65536,True,1,,1,,False,,False,,0,,,False,False,,4,mesh,0
,4,2,False,16,True,False,False,0,True,b2353561,16309,,True,dfs,1,,False,False,,,False,,True,0,H-hop,pirTest,,3,True,True,True,16,8,True,,,False,-i100 -p100 -t1 -d100,True,97.207949529,40,200,20,0,2.04059,SGD_0,False,3:18.88,d860f9fb,False,40,6,True,2020-03-04 18:04:53 -0800,3,True,True,9,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",checkerboard,,False,4,True,,7,True,1,12.831235231137127,4,5,False,False,1000000000.0,50.229934392053465,6,200,0.00784843,True,100,True,bfs,True,False,hybrid,,3,DDR4,1000000000,0,False,route_min_directed_valient,True,512,db,8,True,MyDesign,8,,20,False,True,16,False,False,AccelMain,,,,False,3,16,True,dor,1.64kHz,True,False,9,True,True,,4,6,,4,32,0,0:09.95,,route_min_directed_valient,False,6,True,False,1,False,True,,Tst,65536,True,1,8,1,,False,,False,,0,,,False,False,,4,mesh,0
,4,2,False,16,True,False,False,0,True,b2353561,8688,,True,dfs,1,,False,False,,,False,,True,0,H-hop,pirTest,,3,True,True,True,16,10,True,,,False,-i100 -p100 -t1 -d100,True,114.961229029,40,200,20,0,3.83057,SGD_1,False,3:39.26,d860f9fb,False,40,6,True,2020-03-04 18:04:53 -0800,3,True,True,10,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",checkerboard,,False,4,True,,11,True,1,12.682723296500921,4,5,False,False,1000000000.0,47.14548802946593,6,200,0.014733,True,100,True,bfs,True,False,hybrid,,3,DDR4,1000000000,0,False,route_min_directed_valient,True,512,db,10,True,MyDesign,10,,20,False,True,21,False,False,AccelMain,,,,False,3,21,True,dor,0.84kHz,True,False,10,True,True,,4,6,,4,32,0,0:10.34,,route_min_directed_valient,False,6,True,False,1,False,True,,Tst,65536,True,1,9,1,,False,,False,,0,,,False,False,,4,mesh,0
,4,2,False,16,True,False,False,0,True,b2353561,16134,,True,dfs,1,,False,False,,,False,,True,0,H-hop,pirTest,,3,True,True,True,16,9,True,,,False,-i100 -p100 -t1 -d100,True,160.171680186,40,200,20,0,2.06272,SGD_2,False,4:44.21,d860f9fb,False,40,6,True,2020-03-04 18:04:53 -0800,3,True,True,15,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",checkerboard,,False,4,True,,11,True,1,11.134870459898352,4,5,False,False,1000000000.0,50.774761373496965,6,200,0.00793356,True,100,True,bfs,True,False,hybrid,,3,DDR4,1000000000,0,False,route_min_directed_valient,True,512,db,9,True,MyDesign,9,,20,False,True,26,False,False,AccelMain,,,,False,3,26,True,dor,0.66kHz,True,False,11,True,True,,4,6,,4,32,0,0:24.40,,route_min_directed_valient,False,6,True,False,1,False,True,,Tst,65536,True,1,8,1,,False,,False,,0,,,False,False,,4,mesh,0
,4,2,False,16,True,False,False,0,True,b2353561,8453,,True,dfs,1,,False,False,,,False,,True,0,H-hop,pirTest,,3,True,True,True,16,11,True,,,False,-i100 -p100 -t1 -d100,True,140.855680041,40,200,20,0,3.93706,SGD_3,False,4:16.87,d860f9fb,False,40,6,True,2020-03-04 18:04:53 -0800,3,True,True,15,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",checkerboard,,False,4,True,,15,True,1,11.683106988144626,4,5,False,False,1000000000.0,48.456169407311016,6,200,0.0151426,True,100,True,bfs,True,False,hybrid,,3,DDR4,1000000000,0,False,route_min_directed_valient,True,512,db,11,True,MyDesign,11,,20,False,True,30,False,False,AccelMain,,,,False,3,30,True,dor,0.45kHz,True,False,12,True,True,,4,6,,4,32,0,0:18.82,,route_min_directed_valient,False,6,True,False,1,False,True,,Tst,65536,True,1,9,1,,False,,False,,0,,,False,False,,4,mesh,0
,4,2,False,16,True,False,False,0,True,b2353561,7629,,True,dfs,1,,False,False,,,False,,True,0,H-hop,pirTest,,3,True,True,True,16,14,True,,,False,-i100 -p100 -t1 -d100,True,254.303292488,40,200,20,0,4.3623,SGD_4,False,5:40.10,d860f9fb,False,40,6,True,2020-03-04 18:04:53 -0800,3,True,True,20,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",checkerboard,,False,4,True,,22,True,1,9.037475770725816,4,5,False,False,1000000000.0,36.91178398217328,6,200,0.0167781,True,100,True,bfs,True,False,hybrid,,3,DDR4,1000000000,0,False,route_min_directed_valient,True,512,db,14,True,MyDesign,14,,20,False,True,42,False,False,AccelMain,,,,False,3,42,True,dor,0.52kHz,True,False,15,True,True,,4,6,,4,32,0,0:14.71,,route_min_directed_valient,False,6,True,False,1,False,True,,Tst,65536,True,1,10,1,,False,,False,,0,,,False,False,,4,mesh,0
,4,2,False,16,True,False,False,0,True,b2353561,2097196,,True,dfs,1,,False,False,,,False,,True,0,H-hop,pirTest,,0,True,True,True,16,4,True,,,False,-i100 -p100 -t1 -d100,True,107.664266635,40,200,20,0,0.0,SRAMSplit_0,False,1:27.86,d860f9fb,False,40,6,True,2020-03-04 18:04:53 -0800,,True,True,11,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",checkerboard,,False,4,True,,1,True,1,11.538223124884553,4,5,False,False,1000000000.0,12.499737745065316,6,200,0.0,True,100,True,bfs,True,False,hybrid,,,DDR4,1000000000,0,False,route_min_directed_valient,True,512,db,4,True,MyDesign,4,,20,False,True,12,False,False,AccelMain,,,,False,,12,True,dor,4.65kHz,True,False,3,True,True,,4,6,,4,32,0,7:31.20,,route_min_directed_valient,False,6,True,False,1,False,True,,Tst,65536,True,1,1,1,,False,,False,,0,,,False,False,,4,mesh,0
,4,2,False,16,True,False,False,0,True,b2353561,1851434,,True,dfs,1,,False,False,,,False,,True,0,H-hop,pirTest,,0,True,True,True,16,4,True,,,False,-i100 -p100 -t1 -d100,True,46.477240328,40,200,20,0,0.0,SRAMSplit_1,False,0:53.87,d860f9fb,False,40,6,True,2020-03-04 18:04:53 -0800,,True,True,1,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",checkerboard,,False,4,True,,4,True,1,8.193852860959547,4,5,False,False,1000000000.0,14.158970830178122,6,200,0.0,True,100,True,bfs,True,False,hybrid,,,DDR4,1000000000,0,False,route_min_directed_valient,True,512,db,4,True,MyDesign,4,,20,False,True,5,False,False,AccelMain,,,,False,,5,True,dor,4.2kHz,True,False,3,True,True,,4,6,,4,32,0,7:20.92,,route_min_directed_valient,False,6,True,False,1,False,True,,Tst,65536,True,1,1,1,,False,,False,,0,,,False,False,,4,mesh,0
,4,2,False,16,True,False,False,0,True,b2353561,617200,,True,dfs,1,,False,False,,,False,,True,0,H-hop,pirTest,,0,True,True,True,16,5,True,,,False,-i100 -p100 -t1 -d100,True,228.132579691,40,200,20,0,0.0,SRAMSplit_2,False,3:55.34,d860f9fb,False,40,6,True,2020-03-04 18:04:53 -0800,,True,True,2,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",checkerboard,,False,4,True,,25,True,1,7.179667707535498,4,5,False,False,1000000000.0,14.157809462086844,6,200,0.0,True,100,True,bfs,True,False,hybrid,,,DDR4,1000000000,0,False,route_min_directed_valient,True,512,db,5,True,MyDesign,5,,20,False,True,27,False,False,AccelMain,,,,False,,27,True,dor,1.6kHz,True,False,7,True,True,,4,6,,4,32,0,6:24.82,,route_min_directed_valient,False,6,True,False,1,False,True,,Tst,65536,True,1,1,1,,False,,False,,0,,,False,False,,4,mesh,0
,4,2,False,16,True,False,False,0,True,b2353561,1234354,,True,dfs,1,,False,False,,,False,,True,0,H-hop,pirTest,,0,True,True,True,16,10,True,,,False,-i100 -p100 -t1 -d100,True,327.639429613,40,200,20,0,0.0,SRAMSplit_3,False,6:04.32,d860f9fb,False,40,6,True,2020-03-04 18:04:53 -0800,,True,True,4,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",checkerboard,,False,4,True,,47,True,1,8.060019141567071,4,5,False,False,1000000000.0,14.15825605944486,6,200,0.0,True,100,True,bfs,True,False,hybrid,,,DDR4,1000000000,0,False,route_min_directed_valient,True,512,db,10,True,MyDesign,10,,20,False,True,51,False,False,AccelMain,,,,False,,51,True,dor,0.54kHz,True,False,13,True,True,,4,6,,4,32,0,38:00.30,,route_min_directed_valient,False,6,True,False,1,False,True,,Tst,65536,True,1,1,1,,False,,False,,0,,,False,False,,4,mesh,0
,4,2,False,16,True,False,False,0,True,b2353561,1234354,,True,dfs,1,,False,False,,,False,,True,0,H-hop,pirTest,,0,True,True,True,16,10,True,,,False,-i100 -p100 -t1 -d100,True,335.869572783,40,200,20,0,0.0,SRAMSplit_4,False,5:55.04,d860f9fb,False,40,6,True,2020-03-04 18:04:53 -0800,,True,True,4,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --bcread, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",checkerboard,,False,4,True,,47,True,1,8.060019141567071,4,5,False,False,1000000000.0,14.15825605944486,6,200,0.0,True,100,True,bfs,True,False,hybrid,,,DDR4,1000000000,0,False,route_min_directed_valient,True,512,db,10,True,MyDesign,10,,20,False,True,51,False,False,AccelMain,,,,False,,51,True,dor,0.56kHz,True,False,13,True,True,,4,6,,4,32,0,36:48.39,,route_min_directed_valient,False,6,True,False,1,False,True,,Tst,65536,True,1,1,1,,False,,False,,0,,,False,False,,4,mesh,0
,4,2,False,16,True,False,False,0,True,b2353561,101,,True,dfs,1,,False,False,,,False,,True,0,H-hop,pirTest,,1,True,True,True,16,,True,,,False,-i100 -p100 -t1 -d100,True,50.940720319,40,200,20,0,1.26733,SharedLoader,False,1:21.50,d860f9fb,False,40,6,True,2020-03-04 18:04:53 -0800,1,True,True,2,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",checkerboard,,False,4,True,,0,True,1,1.43014301430143,4,5,False,False,1000000000.0,1.9801980198019802,6,200,0.0,True,100,True,bfs,True,False,hybrid,,1,DDR4,1000000000,0,False,route_min_directed_valient,True,512,db,14,True,MyDesign,,,20,False,True,16,False,False,AccelMain,,,,False,1,16,True,dor,0.15kHz,True,False,3,True,True,,4,6,,4,32,0,0:00.67,,route_min_directed_valient,False,6,True,False,1,False,True,,Tst,65536,True,1,,1,,False,,False,,0,,,False,False,,4,mesh,0
