VPMU-split,runp2p_rbw,genpir,runp2p_complete,VBB-split,PCU,runhybrid_complete,vcLimit,runhybrid_deadlock,OPS-Prog FU,OPS-Other,VAFG-split,genpir_err,runp2p_wbw,DAG,app,VMC-alloc,VPCU-split,time,PCU_Total,pattern,OPS-FU,VPCU,OPS-Fix,runhybrid_err,runproute_err,runhybrid_cycle,runhybrid_pass,OPS-All,runp2p_cycle,VDAG,runp2p_time,col,runp2p_success,runp2p_pass,simfreq,PMU,maketst_time,pir_sha,runhybrid_time,MC,PMU_Total,VMC-split,runhybrid_dram_power,gentst_time,VMC,slink,DAG_Total,maxActive,freq,project,gentst_err,notFit,mergeTime_ms,VAFG,succeeded,runhybrid_rbw,algo,runhybrid_wbw,runp2p_err,MC_Total,OPS-Flt,runproute_time,prtime,maketst_err,runp2p_deadlock,vlink,spatial_sha,VBB-alloc,runp2p_dram_power,VPMU,pirArgs,VPCU-alloc,VAFG-alloc,VDAG-split,VDAG-alloc,row,avgActive,runhybrid_success,VPMU-alloc,backend
2,0.0,True,True,,1,False,,False,,,1,,0.0,1,StreamInfDotProduct_0,2,6,2020-01-10 18:13:08 -0800,200,,,3,,,,,,,186,0,0:00.56,20,True,True,0.33kHz,3,0:58.08,b65b1a6c,,2,200,2,,25.897572043,2,,40,100.0,1000000000.0,pirTest,,,1710.106192,1,True,,,,,40,,,,,False,,7f5b887d,,,2,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",4,1,0,0,20,39.89247311827957,False,2,Tst
2,0.0,True,True,,4,False,,False,,,1,,0.0,0,StreamInfDotProduct_1,2,13,2020-01-10 18:13:08 -0800,200,,,7,,,,,,,186,0,0:00.47,20,True,True,0.4kHz,5,0:49.81,b65b1a6c,,2,200,2,,26.072805019,2,,40,100.0,1000000000.0,pirTest,,,3188.493257,1,True,,,,,40,,,,,False,,7f5b887d,,,2,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",6,1,0,0,20,32.28046594982079,False,2,Tst
3,0.0,True,True,,2,False,,False,,,1,,0.0,0,StreamInfDotProduct_2,2,7,2020-01-10 18:13:08 -0800,200,,,4,,,,,,,190,0,0:00.50,20,True,True,0.38kHz,4,0:44.27,b65b1a6c,,2,200,2,,21.527475054,2,,40,100.0,1000000000.0,pirTest,,,1719.275258,1,True,,,,,40,,,,,False,,7f5b887d,,,2,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",4,1,0,0,20,50.32036613272311,False,3,Tst
3,0.0,True,True,,4,False,,False,,,1,,0.0,1,StreamInfDotProduct_3,2,13,2020-01-10 18:13:08 -0800,200,,,8,,,,,,,190,0,0:00.50,20,True,True,0.38kHz,6,0:57.68,b65b1a6c,,2,200,2,,29.715444787,2,,40,100.0,1000000000.0,pirTest,,,3210.410307,1,True,,,,,40,,,,,False,,7f5b887d,,,3,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",6,1,0,0,20,36.95906432748538,False,3,Tst
3,0.0,True,True,,4,False,,False,,,1,,0.0,2,StreamInfDotProduct_4,2,27,2020-01-10 18:13:08 -0800,200,,,10,,,,,,,194,0,0:00.40,20,True,True,0.48kHz,7,1:27.90,b65b1a6c,,2,200,2,,76.613206466,2,,40,100.0,1000000000.0,pirTest,,,28897.889337,1,True,,,,,40,,,,,False,,7f5b887d,,,3,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",10,1,0,0,20,26.713917525773194,False,2,Tst
2,0.0,True,True,,1,False,,False,,,1,,0.0,0,StreamInfDotProduct_5,2,3,2020-01-10 18:13:08 -0800,200,,,1,,,,,,,2834,0,0:00.57,20,True,True,4.97kHz,2,0:54.97,b65b1a6c,,2,200,2,,18.680754509,2,,40,19.65419901199718,1000000000.0,pirTest,,,1507.054377,1,True,,,,,40,,,,,False,,7f5b887d,,,2,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",3,1,0,0,20,4.87414725946836,False,2,Tst
4,0.0,True,True,,0,False,,False,,,1,,0.0,1,StreamInfKmeans_0,2,11,2020-01-10 18:13:08 -0800,200,,,4,,,,,,,1123,0,0:00.60,20,True,True,1.87kHz,7,0:54.89,b65b1a6c,,2,200,2,,34.982580287,2,,40,95.28049866429207,1000000000.0,pirTest,,,2653.108456,1,True,,,,,40,,,,,False,,7f5b887d,,,4,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",8,1,0,0,20,36.41220756091638,False,4,Tst
5,0.0,True,True,,8,False,,False,,,1,,0.0,0,StreamInfKmeans_1,2,23,2020-01-10 18:13:08 -0800,200,,,10,,,,,,,619,0,0:00.46,20,True,True,1.35kHz,7,1:30.34,b65b1a6c,,2,200,2,,83.004314426,2,,40,90.79159935379644,1000000000.0,pirTest,,,42618.686924,1,True,,,,,40,,,,,False,,7f5b887d,,,5,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",14,1,0,0,20,37.2426356855601,False,5,Tst
4,0.0,True,True,,1,False,,False,,,1,,0.0,2,StreamInfKmeans_2,2,17,2020-01-10 18:13:08 -0800,200,,,7,,,,,,,613,0,0:00.55,20,True,True,1.11kHz,8,1:07.95,b65b1a6c,,2,200,2,,55.451221092,2,,40,87.92822185970637,1000000000.0,pirTest,,,18673.938492,1,True,,,,,40,,,,,False,,7f5b887d,,,4,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",10,1,0,0,20,42.855253295710064,False,4,Tst
4,0.0,True,True,,2,False,,False,,,1,,0.0,1,StreamInfKmeans_3,2,12,2020-01-10 18:13:08 -0800,200,,,6,,,,,,,2151,0,0:00.66,20,True,True,3.26kHz,6,1:21.86,b65b1a6c,,2,200,2,,46.958743954,2,,40,97.53602975360297,1000000000.0,pirTest,,,4697.643414,1,True,,,,,40,,,,,False,,7f5b887d,,,3,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",8,1,0,0,20,29.750785399320968,False,4,Tst
4,0.0,True,True,,5,False,,False,,,1,,0.0,0,StreamInfKmeans_4,2,18,2020-01-10 18:13:08 -0800,200,,,7,,,,,,,1125,0,0:00.48,20,True,True,2.34kHz,6,1:10.28,b65b1a6c,,2,200,2,,54.991203006,2,,40,93.42222222222222,1000000000.0,pirTest,,,19000.378765,1,True,,,,,40,,,,,False,,7f5b887d,,,4,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",10,1,0,0,20,34.95495495495495,False,4,Tst
5,0.0,True,True,,10,False,,False,,,1,,0.0,0,StreamInfKmeans_6,2,33,2020-01-10 18:13:08 -0800,200,,,15,,,,,,,495,0,0:00.71,20,True,True,0.7kHz,10,1:53.44,b65b1a6c,,2,200,2,,237.769871928,2,,40,79.1919191919192,1000000000.0,pirTest,,,142765.595758,1,True,,,,,40,,,,,False,,7f5b887d,,,5,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",14,1,0,0,20,38.56643356643357,False,4,Tst
8,0.0,True,True,,12,False,,False,,,1,,0.0,1,StreamInfKmeans_7,2,69,2020-01-10 18:13:08 -0800,200,,,26,,,,,,,341,0,0:00.80,20,True,True,0.43kHz,21,2:50.91,b65b1a6c,,2,200,2,,10313.593322331,2,,40,93.25513196480938,1000000000.0,pirTest,,,10200896.163301,1,True,,,,,40,,,,,False,,7f5b887d,,,8,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",26,1,0,0,20,35.19713261648746,False,5,Tst
2,0.0,True,True,,2,False,,False,,,1,,0.0,0,StreamInfLogReg_0,2,6,2020-01-10 18:13:08 -0800,200,,,3,,,,,,,194,0,0:00.45,20,True,True,0.43kHz,3,0:42.45,b65b1a6c,,2,200,2,,19.148069161,2,,40,100.0,1000000000.0,pirTest,,,1293.298686,1,True,,,,,40,,,,,False,,7f5b887d,,,2,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",4,1,0,0,20,38.45360824742268,False,2,Tst
2,0.0,True,True,,4,False,,False,,,1,,0.0,0,StreamInfLogReg_1,2,13,2020-01-10 18:13:08 -0800,200,,,8,,,,,,,194,0,0:00.50,20,True,True,0.39kHz,6,0:50.52,b65b1a6c,,2,200,2,,201.16319704,2,,40,100.0,1000000000.0,pirTest,,,174807.63032,1,True,,,,,40,,,,,False,,7f5b887d,,,2,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",6,1,0,0,20,31.121134020618555,False,2,Tst
2,0.0,True,True,,4,False,,False,,,1,,0.0,0,StreamInfLogReg_2,2,6,2020-01-10 18:13:08 -0800,200,,,4,,,,,,,194,0,0:00.47,20,True,True,0.41kHz,2,0:41.87,b65b1a6c,,2,200,2,,20.843594857,2,,40,100.0,1000000000.0,pirTest,,,1466.519276,1,True,,,,,40,,,,,False,,7f5b887d,,,2,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",4,1,0,0,20,38.45360824742268,False,2,Tst
2,0.0,True,True,,3,False,,False,,,1,,0.0,1,StreamInfLogReg_3,2,13,2020-01-10 18:13:08 -0800,200,,,8,,,,,,,194,0,0:00.48,20,True,True,0.4kHz,6,1:10.60,b65b1a6c,,2,200,2,,123.375238436,2,,40,100.0,1000000000.0,pirTest,,,84349.31026,1,True,,,,,40,,,,,False,,7f5b887d,,,2,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",6,1,0,0,20,31.121134020618555,False,2,Tst
3,0.0,True,True,,3,False,,False,,,1,,0.0,0,StreamInfLogReg_4,2,27,2020-01-10 18:13:08 -0800,200,,,12,,,,,,,202,0,0:00.46,20,True,True,0.44kHz,12,1:12.17,b65b1a6c,,2,200,2,,64.388396251,2,,40,100.0,1000000000.0,pirTest,,,23685.798824,1,True,,,,,40,,,,,False,,7f5b887d,,,3,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",10,1,0,0,20,25.173267326732674,False,2,Tst
3,0.0,True,True,,7,False,,False,,,1,,0.0,1,StreamInfLogReg_5,2,27,2020-01-10 18:13:08 -0800,200,,,11,,,,,,,202,0,0:00.46,20,True,True,0.44kHz,6,1:07.91,b65b1a6c,,2,200,2,,108.906258031,2,,40,100.0,1000000000.0,pirTest,,,62647.47492,1,True,,,,,40,,,,,False,,7f5b887d,,,3,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",10,1,0,0,20,25.123762376237625,False,2,Tst
3,0.0,True,True,,2,False,,False,,,1,,0.0,1,StreamInfLogReg_6,2,6,2020-01-10 18:13:08 -0800,200,,,3,,,,,,,582,0,0:00.47,20,True,True,1.24kHz,3,0:45.59,b65b1a6c,,2,200,2,,20.686664839,2,,40,96.56357388316151,1000000000.0,pirTest,,,1543.626263,1,True,,,,,40,,,,,False,,7f5b887d,,,3,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",4,1,0,0,20,37.97250859106529,False,3,Tst
9,0.0,True,True,,4,False,,False,,,1,,0.0,0,StreamInfNN_0,2,14,2020-01-10 18:13:08 -0800,200,,,7,,,,,,,4268,0,0:00.72,20,True,True,5.93kHz,12,1:31.73,b65b1a6c,,2,200,2,,57.324241977,2,,40,97.1415182755389,1000000000.0,pirTest,,,18758.162055,1,True,,,,,40,,,,,False,,7f5b887d,,,9,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",10,1,0,0,20,35.65056320843133,False,9,Tst
13,0.0,True,True,,11,False,,False,,,1,,0.0,1,StreamInfNN_1,2,31,2020-01-10 18:13:08 -0800,200,,,16,,,,,,,2220,0,0:00.82,20,True,True,2.71kHz,17,2:17.43,b65b1a6c,,2,200,2,,159.503112171,2,,40,94.68468468468468,1000000000.0,pirTest,,,78493.183033,1,True,,,,,40,,,,,False,,7f5b887d,,,13,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",18,1,0,0,20,38.70617605557365,False,11,Tst
9,0.0,True,True,,4,False,,False,,,1,,0.0,0,StreamInfNN_2,2,16,2020-01-10 18:13:08 -0800,200,,,9,,,,,,,16599,0,0:01.45,20,True,True,11.45kHz,13,1:40.04,b65b1a6c,,2,200,2,,67.939849393,2,,40,99.00596421471172,1000000000.0,pirTest,,,25279.263498,1,True,,,,,40,,,,,False,,7f5b887d,,,8,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",11,1,0,0,20,22.72481831792634,False,9,Tst
9,0.0,True,True,,6,False,,False,,,1,,0.0,2,StreamInfNN_3,2,23,2020-01-10 18:13:08 -0800,200,,,12,,,,,,,16565,0,0:01.58,20,True,True,10.48kHz,12,1:27.01,b65b1a6c,,2,200,2,,106.00019282,2,,40,99.20917597343797,1000000000.0,pirTest,,,52723.122375,1,True,,,,,40,,,,,False,,7f5b887d,,,8,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",14,1,0,0,20,19.136734077875037,False,9,Tst
12,0.0,True,True,,15,False,,False,,,1,,0.0,0,StreamInfNN_4,2,47,2020-01-10 18:13:08 -0800,200,,,26,,,,,,,8380,0,0:01.63,20,True,True,5.14kHz,21,1:54.43,b65b1a6c,,2,200,2,,424.395640573,2,,40,98.35322195704057,1000000000.0,pirTest,,,334111.72842,1,True,,,,,40,,,,,False,,7f5b887d,,,10,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",26,1,0,0,20,19.692945312700488,False,11,Tst
12,0.0,True,True,,9,False,,False,,,1,,0.0,2,StreamInfNN_5,2,28,2020-01-10 18:13:08 -0800,200,,,14,,,,,,,1169,0,0:00.69,20,True,True,1.69kHz,15,1:27.52,b65b1a6c,,2,200,2,,85.905315317,2,,40,92.3011120615911,1000000000.0,pirTest,,,21173.150189,1,True,,,,,40,,,,,False,,7f5b887d,,,12,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",16,1,0,0,20,35.38711075066935,False,11,Tst
9,0.0,True,True,,7,False,,False,,,1,,0.0,0,StreamInfNN_6,2,14,2020-01-10 18:13:08 -0800,200,,,8,,,,,,,4278,0,0:00.74,20,True,True,5.78kHz,10,1:26.85,b65b1a6c,,2,200,2,,41.021180109,2,,40,96.91444600280505,1000000000.0,pirTest,,,4444.611843,1,True,,,,,40,,,,,False,,7f5b887d,,,9,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",10,1,0,0,20,35.571639013116695,False,9,Tst
9,0.0,True,True,,6,False,,False,,,1,,0.0,0,StreamInfNN_7,2,14,2020-01-10 18:13:08 -0800,200,,,8,,,,,,,4276,0,0:00.74,20,True,True,5.78kHz,10,1:35.13,b65b1a6c,,2,200,2,,55.465713171,2,,40,96.95977549111319,1000000000.0,pirTest,,,5692.989269,1,True,,,,,40,,,,,False,,7f5b887d,,,8,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",10,1,0,0,20,35.587394320207565,False,9,Tst
5,0.0,True,True,,4,False,,False,,,1,,0.0,0,StreamInfSVM_0,2,8,2020-01-10 18:13:08 -0800,200,,,4,,,,,,,598,0,0:00.68,20,True,True,0.88kHz,4,1:17.92,b65b1a6c,,2,200,2,,29.953581978,2,,40,93.31103678929766,1000000000.0,pirTest,,,2568.820404,1,True,,,,,40,,,,,False,,7f5b887d,,,4,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",6,1,0,0,20,50.31287085985544,False,5,Tst
5,0.0,True,True,,4,False,,False,,,1,,0.0,0,StreamInfSVM_1,2,17,2020-01-10 18:13:08 -0800,200,,,9,,,,,,,346,0,0:00.47,20,True,True,0.74kHz,10,1:17.48,b65b1a6c,,2,200,2,,35.28599148,2,,40,88.4393063583815,1000000000.0,pirTest,,,3075.995901,1,True,,,,,40,,,,,False,,7f5b887d,,,5,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",10,1,0,0,20,50.179659428214336,False,5,Tst
5,0.0,True,True,,3,False,,False,,,1,,0.0,0,StreamInfSVM_3,2,9,2020-01-10 18:13:08 -0800,200,,,5,,,,,,,1110,0,0:00.53,20,True,True,2.09kHz,5,0:54.80,b65b1a6c,,2,200,2,,24.311472144,2,,40,96.75675675675676,1000000000.0,pirTest,,,1852.455384,1,True,,,,,40,,,,,False,,7f5b887d,,,3,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",6,1,0,0,20,38.18366753850624,False,5,Tst
5,0.0,True,True,,3,False,,False,,,1,,0.0,1,StreamInfSVM_4,2,17,2020-01-10 18:13:08 -0800,200,,,10,,,,,,,600,0,0:00.79,20,True,True,0.76kHz,10,1:46.74,b65b1a6c,,2,200,2,,57.343783673,2,,40,93.66666666666667,1000000000.0,pirTest,,,9738.408241,1,True,,,,,40,,,,,False,,7f5b887d,,,4,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",10,1,0,0,20,39.810810810810814,False,5,Tst
7,0.0,True,True,,8,False,,False,,,1,,0.0,1,StreamInfSVM_5,2,36,2020-01-10 18:13:08 -0800,200,,,14,,,,,,,230,0,0:00.49,20,True,True,0.47kHz,12,1:23.69,b65b1a6c,,2,200,2,,125.903435208,2,,40,100.0,1000000000.0,pirTest,,,70699.157568,1,True,,,,,40,,,,,False,,7f5b887d,,,7,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",18,1,0,0,20,48.303635067712044,False,5,Tst
2,0.0,True,True,,2,False,,False,,,1,,0.0,0,StreamSumFields_0,2,6,2020-01-10 18:13:08 -0800,200,,,3,,,,,,,188,0,0:00.44,20,True,True,0.43kHz,3,0:45.21,b65b1a6c,,2,200,2,,19.485565635,2,,40,100.0,1000000000.0,pirTest,,,1472.873863,1,True,,,,,40,,,,,False,,7f5b887d,,,2,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",4,1,0,0,20,39.52127659574468,False,2,Tst
2,0.0,True,True,,4,False,,False,,,1,,0.0,1,StreamSumFields_1,2,13,2020-01-10 18:13:08 -0800,200,,,7,,,,,,,186,0,0:00.47,20,True,True,0.4kHz,4,0:48.84,b65b1a6c,,2,200,2,,28.147740062,2,,40,100.0,1000000000.0,pirTest,,,3989.103374,1,True,,,,,40,,,,,False,,7f5b887d,,,2,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",6,1,0,0,20,32.28046594982079,False,2,Tst
7,0.0,True,True,,5,False,,False,,,1,,0.0,1,StreamTrainLogReg_0,2,21,2020-01-10 18:13:08 -0800,200,,,8,,,,,,,978,0,0:00.66,20,True,True,1.48kHz,9,2:18.76,b65b1a6c,,2,200,2,,119.735767008,2,,40,64.51942740286299,1000000000.0,pirTest,,,45944.295521,1,True,,,,,40,,,,,False,,7f5b887d,,,7,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",10,1,0,0,20,10.701588799748308,False,7,Tst
7,0.0,True,True,,9,False,,False,,,1,,0.0,1,StreamTrainLogReg_1,2,28,2020-01-10 18:13:08 -0800,200,,,12,,,,,,,978,0,0:00.55,20,True,True,1.78kHz,8,1:28.44,b65b1a6c,,2,200,2,,132.882259169,2,,40,64.31492842535788,1000000000.0,pirTest,,,72797.638889,1,True,,,,,40,,,,,False,,7f5b887d,,,6,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",12,1,0,0,20,9.49586556415044,False,7,Tst
