proute-opts,mem-tech,argout,dupra,merge,lrange,VDAG-split,retime-local,routing-algo,retime-glob,proute-algo,col,split-thread,succeeded,PMU_Total,VPCU-split,module,row,proute-seed,fifo-depth,constprop,waveform,OPS-Prog FU,pmu-sram-size,debug-print,mergeTime_ms,time,VBB,DAG,VMC,MC,proute-q,prtime,runp2p_deadlock,VPCU,pracc,psim-q,runhybrid_err,open,maketst_time,merge-algo,topo,retime-exout,genpir,routing-cost,VBB-alloc,runhybrid_rbw,VAFG,OPS-Fix,spatial_sha,VMC-alloc,debug,notFit,runhybrid_wbw,split-forward,runp2p_time,runp2p_success,tokenout,genpir_err,load,vdot,fast,OPS-FU,VDAG,sr,vcLimit,VAFG-split,dedicated-dag,reserve-pmu,runhybrid_cycle,OPS-Flt,runproute_time,argin,word,simulate,flit-width,VPMU-split,vec,retime-buffer-only,runp2p_dram_power,runhybrid_time,OPS-Other,save,VPMU,PCU,pir_sha,VDAG-alloc,arch,psim,runhybrid_complete,mdone,nn,simfreq,dot,runp2p_complete,OPS-All,PCU_Total,reserve-pcu,igraph,avgActive,run-tst,runhybrid_success,runp2p_rbw,clock,verbose,maketst_err,runproute_err,VAFG-alloc,start-id,algo,share-adctx,VPCU-alloc,gentst_time,PMU,split,runp2p_err,runhybrid_deadlock,ag-dce,VMC-split,link-prop,backend,name,vlink,slink,app,pcu-stage,vc,merge-forward,VPMU-alloc,rtelm,runp2p_pass,dag-stage,runp2p_wbw,runhybrid_pass,memelm,split-algo,runhybrid_dram_power,maxActive,pmu-stage,trace,mapping,bcread,codegen,run-proute,freq,gentst_err,net,runp2p_cycle,VBB-split,run-psim,pattern,tungsten,DAG_Total,pirArgs,rundot,scheduled,MC_Total,vfifo,time-out,stat,dag,project
-i100 -p100 -t1 -d100,DDR4,4,False,False,True,0,False,dor,False,route_min_directed_valient,20,1,True,200,138,False,20,0,16,True,True,,65536,True,,2020-03-11 20:28:05 -0700,,40,30,30,4,,False,138,True,1,,False,12:58.63,bfs,mesh,False,True,H-hop,,,1,,eb63c002,30,True,,,False,0:23.78,True,5,,False,True,True,,0,True,4,1,False,0,,,,6,32,False,512,9,16,False,,,,True,9,86,7a313b79,0,MyDesign,False,False,True,False,0.11kHz,True,True,,200,0,False,15.131881952809469,False,False,47.9127,1000000000,False,,,1,0,route_min_directed_valient,False,96,1216.717975295,21,True,,False,True,30,db,Tst,AccelMain,2,4,NaivePageRankCSR_3,6,4,False,9,True,True,6,0.199532,,False,dfs,,92.79033515198753,6,False,True,True,True,False,1000000000.0,,hybrid,2566,,False,checkerboard,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",True,False,40,4,100,True,True,pirTest
-i100 -p100 -t1 -d100,DDR4,4,False,False,True,0,False,dor,False,route_min_directed_valient,20,1,True,200,26,False,20,0,16,True,True,,65536,True,,2020-03-11 20:28:05 -0700,,13,6,6,4,,False,26,True,1,,False,3:57.12,bfs,mesh,False,True,H-hop,,,1,,eb63c002,6,True,,,False,0:25.78,True,5,,False,True,True,,0,True,4,1,False,0,,,,6,32,False,512,3,16,False,,,,True,3,11,7a313b79,0,MyDesign,False,False,True,False,0.62kHz,True,True,,200,0,False,15.788832451969798,False,False,24.7913,1000000000,False,,,1,0,route_min_directed_valient,False,19,163.846700965,5,True,,False,True,6,db,Tst,AccelMain,2,4,NaivePageRankCSR_4,6,4,False,3,True,True,6,0.0638643,,False,dfs,,91.00661095172758,6,False,True,True,True,False,1000000000.0,,hybrid,16034,,False,checkerboard,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",True,False,40,4,100,True,True,pirTest
-i100 -p100 -t1 -d100,DDR4,4,False,False,True,0,False,dor,False,route_min_directed_valient,20,1,True,200,31,False,20,0,16,True,True,,65536,True,,2020-03-11 20:28:05 -0700,,9,6,6,4,,False,31,True,1,,False,6:33.25,bfs,mesh,False,True,H-hop,,,1,,eb63c002,6,True,,,False,0:16.39,True,5,,False,True,True,,0,True,4,1,False,0,,,,6,32,False,512,3,16,False,,,,True,3,18,7a313b79,0,MyDesign,False,False,True,False,0.5kHz,True,True,,200,0,False,9.719066044302501,False,False,18.3407,1000000000,False,,,1,0,route_min_directed_valient,False,20,168.76015525,7,True,,False,True,6,db,Tst,AccelMain,2,4,NaivePageRank_0,6,4,False,3,True,True,6,0.0628915,,False,dfs,,89.62043974941653,6,False,True,True,True,False,1000000000.0,,hybrid,8141,,False,checkerboard,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",True,False,40,4,100,True,True,pirTest
-i100 -p100 -t1 -d100,DDR4,4,False,False,True,0,False,dor,False,route_min_directed_valient,20,1,True,200,33,False,20,0,16,True,True,,65536,True,,2020-03-11 20:28:05 -0700,,11,6,6,4,,False,33,True,1,,False,5:30.14,bfs,mesh,False,True,H-hop,,,1,,eb63c002,6,True,,,False,0:17.82,True,5,,False,True,True,,0,True,4,1,False,0,,,,6,32,False,512,3,16,False,,,,True,3,18,7a313b79,0,MyDesign,False,False,True,False,0.45kHz,True,True,,200,0,False,8.28046214110097,False,False,18.6503,1000000000,False,,,1,0,route_min_directed_valient,False,20,166.546307006,7,True,,False,True,6,db,Tst,AccelMain,2,4,NaivePageRank_1,6,4,False,3,True,True,6,0.064008,,False,dfs,,91.21140142517815,6,False,True,True,True,False,1000000000.0,,hybrid,7999,,False,checkerboard,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",True,False,40,4,100,True,True,pirTest
-i100 -p100 -t1 -d100,DDR4,4,False,False,True,0,False,dor,False,route_min_directed_valient,20,1,True,200,50,False,20,0,16,True,True,,65536,True,,2020-03-11 20:28:05 -0700,,19,9,9,4,,False,50,True,1,,False,7:09.66,bfs,mesh,False,True,H-hop,,,1,,eb63c002,9,True,,,False,0:09.45,True,5,,False,True,True,,0,True,4,1,False,0,,,,6,32,False,512,3,16,False,,,,True,3,24,7a313b79,0,MyDesign,False,False,True,False,0.45kHz,True,True,,200,0,False,11.701432949679793,False,False,30.489,1000000000,False,,,1,0,route_min_directed_valient,False,30,309.169160945,10,True,,False,True,9,db,Tst,AccelMain,2,4,NaivePageRank_2,6,4,False,3,True,True,6,0.119682,,False,dfs,,85.64749883122954,6,False,True,True,True,False,1000000000.0,,hybrid,4278,,False,checkerboard,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",True,False,40,4,100,True,True,pirTest
-i100 -p100 -t1 -d100,DDR4,4,False,False,True,0,False,dor,False,route_min_directed_valient,20,1,True,200,198,False,20,0,16,True,True,,65536,True,,2020-03-11 20:28:05 -0700,,40,36,36,4,,False,198,True,1,,False,9:17.34,bfs,mesh,False,True,H-hop,,,1,,eb63c002,36,True,,,False,0:05.44,True,5,,False,True,True,,0,True,4,1,False,0,,,,6,32,False,512,9,16,False,,,,True,9,127,7a313b79,0,MyDesign,False,False,True,False,0.35kHz,True,True,,200,0,False,12.134054536329673,False,False,47.4599,1000000000,False,,,1,0,route_min_directed_valient,False,120,1569.922225815,40,True,,False,True,36,db,Tst,AccelMain,2,4,NaivePageRank_3,6,4,False,9,True,True,6,0.270042,,False,dfs,,87.07805907172995,6,False,True,True,True,False,1000000000.0,,hybrid,1896,,False,checkerboard,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",True,False,40,4,100,True,True,pirTest
-i100 -p100 -t1 -d100,DDR4,4,False,False,True,0,False,dor,False,route_min_directed_valient,20,1,True,200,31,False,20,0,16,True,True,,65536,True,,2020-03-11 20:28:05 -0700,,9,6,6,4,,False,31,True,1,,False,3:17.96,bfs,mesh,False,True,H-hop,,,1,,eb63c002,6,True,,,False,0:11.58,True,5,,False,True,True,,0,True,4,1,False,0,,,,6,32,False,512,3,16,False,,,,True,3,18,7a313b79,0,MyDesign,False,False,True,False,1.38kHz,True,True,,200,0,False,9.90062357921959,False,False,19.0482,1000000000,False,,,1,0,route_min_directed_valient,False,20,144.296166804,7,True,,False,True,6,db,Tst,AccelMain,2,4,NaivePageRank_4,6,4,False,3,True,True,6,0.0640681,,False,dfs,,91.29700306575737,6,False,True,True,True,False,1000000000.0,,hybrid,15983,,False,checkerboard,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",True,False,40,4,100,True,True,pirTest
-i100 -p100 -t1 -d100,DDR4,4,False,False,True,0,False,dor,False,route_min_directed_valient,20,1,True,200,7,False,20,0,16,True,True,,65536,True,,2020-03-11 20:28:05 -0700,,4,1,1,4,,False,7,True,1,,False,1:46.29,bfs,mesh,False,True,H-hop,,,1,,eb63c002,1,True,,,False,0:02.75,True,5,,False,True,True,,0,True,4,1,False,0,,,,6,32,False,512,2,16,False,,,,True,2,1,7a313b79,0,MyDesign,False,False,True,False,0.84kHz,True,True,,200,0,False,1.4686325527609134,False,False,0.0277537,1000000000,False,,,1,0,route_min_directed_valient,False,7,39.917875002,4,True,,False,True,1,db,Tst,AccelMain,2,4,OuterLock_0,6,4,False,2,True,,6,0.0277537,,False,dfs,,2.7753686036426712,6,False,True,True,True,False,1000000000.0,,hybrid,2306,,False,checkerboard,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",True,False,40,4,100,True,True,pirTest
-i100 -p100 -t1 -d100,DDR4,4,False,False,True,0,False,dor,False,route_min_directed_valient,20,1,True,200,7,False,20,0,16,True,True,,65536,True,,2020-03-11 20:28:05 -0700,,4,3,3,4,,False,7,True,1,,False,0:49.14,bfs,mesh,False,True,H-hop,,,1,,eb63c002,3,True,,,False,0:02.77,True,5,,False,True,True,,0,True,4,1,False,0,,,,6,32,False,512,3,16,False,,,,True,3,3,7a313b79,0,MyDesign,False,False,True,False,1.65kHz,True,True,,200,0,False,52.056342780026995,False,False,0.898246,1000000000,False,,,1,0,route_min_directed_valient,False,6,54.915857139,3,True,,False,True,3,db,Tst,AccelMain,2,4,OuterProduct_0,6,4,False,3,True,True,6,57.4877,,False,dfs,,89.82456140350877,6,False,True,True,True,False,1000000000.0,,hybrid,4560,,False,checkerboard,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",True,False,40,4,100,True,True,pirTest
-i100 -p100 -t1 -d100,DDR4,4,False,False,True,0,False,dor,False,route_min_directed_valient,20,1,True,200,7,False,20,0,16,True,True,,65536,True,,2020-03-11 20:28:05 -0700,,6,3,3,4,,False,7,True,1,,False,1:34.41,bfs,mesh,False,True,H-hop,,,1,,eb63c002,3,True,,,False,0:41.17,True,5,,False,True,True,,0,True,4,1,False,0,,,,6,32,False,512,3,16,False,,,,True,3,1,7a313b79,0,MyDesign,False,False,True,False,1.6kHz,True,True,,200,0,False,19.42287234042553,False,False,0.0622492,1000000000,False,,,1,0,route_min_directed_valient,False,6,60.244032645,3,True,,False,True,3,db,Tst,AccelMain,2,4,OuterProduct_1,6,4,False,3,True,True,6,3.98395,,False,dfs,,99.59878419452887,6,False,True,True,True,False,1000000000.0,,hybrid,65800,,False,checkerboard,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",True,False,40,4,100,True,True,pirTest
-i100 -p100 -t1 -d100,DDR4,4,False,False,True,0,False,dor,False,route_min_directed_valient,20,1,True,200,29,False,20,0,16,True,True,,65536,True,,2020-03-11 20:28:05 -0700,,12,9,9,4,,False,29,True,1,,False,3:39.57,bfs,mesh,False,True,H-hop,,,1,,eb63c002,9,True,,,False,0:06.39,True,5,,False,True,True,,0,True,4,1,False,0,,,,6,32,False,512,9,16,False,,,,True,9,17,7a313b79,0,MyDesign,False,False,True,False,0.46kHz,True,True,,200,0,False,38.855515681073484,False,False,0.735632,1000000000,False,,,1,0,route_min_directed_valient,False,22,102.522398437,9,True,,False,True,9,db,Tst,AccelMain,2,4,OuterProduct_10,6,4,False,9,True,True,6,88.622,,False,dfs,,69.23597025016903,6,False,True,True,True,False,1000000000.0,,hybrid,2958,,False,checkerboard,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",True,False,40,4,100,True,True,pirTest
-i100 -p100 -t1 -d100,DDR4,4,False,False,True,0,False,dor,False,route_min_directed_valient,20,1,True,200,77,False,20,0,16,True,True,,65536,True,,2020-03-11 20:28:05 -0700,,30,21,21,4,,False,77,True,1,,False,9:51.07,bfs,mesh,False,True,H-hop,,,1,,eb63c002,21,True,,,False,0:19.72,True,5,,False,True,True,,0,True,4,1,False,0,,,,6,32,False,512,21,16,False,,,,True,21,47,7a313b79,0,MyDesign,False,False,True,False,0.14kHz,True,True,,200,0,False,18.252178214822965,False,False,0.765035,1000000000,False,,,1,0,route_min_directed_valient,False,57,505.286089106,21,True,,False,True,21,db,Tst,AccelMain,2,4,OuterProduct_11,6,4,False,21,True,True,6,97.9245,,False,dfs,,28.688830780724693,6,False,True,True,True,False,1000000000.0,,hybrid,2677,,False,checkerboard,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",True,False,40,4,100,True,True,pirTest
-i100 -p100 -t1 -d100,DDR4,4,False,False,True,0,False,dor,False,route_min_directed_valient,20,1,True,200,13,False,20,0,16,True,True,,65536,True,,2020-03-11 20:28:05 -0700,,11,5,5,4,,False,13,True,1,,False,2:19.37,bfs,mesh,False,True,H-hop,,,1,,eb63c002,5,True,,,False,0:20.77,True,5,,False,True,True,,0,True,4,1,False,0,,,,6,32,False,512,5,16,False,,,,True,5,2,7a313b79,0,MyDesign,False,False,True,False,1.59kHz,True,True,,200,0,False,22.34566333311674,False,False,0.0852507,1000000000,False,,,1,0,route_min_directed_valient,False,11,66.822005683,5,True,,False,True,5,db,Tst,AccelMain,2,4,OuterProduct_2,6,4,False,5,True,True,6,7.93606,,False,dfs,,99.20077500605474,6,False,True,True,True,False,1000000000.0,,hybrid,33032,,False,checkerboard,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",True,False,40,4,100,True,True,pirTest
-i100 -p100 -t1 -d100,DDR4,4,False,False,True,0,False,dor,False,route_min_directed_valient,20,1,True,200,14,False,20,0,16,True,True,,65536,True,,2020-03-11 20:28:05 -0700,,12,6,6,4,,False,14,True,1,,False,3:43.45,bfs,mesh,False,True,H-hop,,,1,,eb63c002,6,True,,,False,0:22.76,True,5,,False,True,True,,0,True,4,1,False,0,,,,6,32,False,512,6,16,False,,,,True,6,2,7a313b79,0,MyDesign,False,False,True,False,1.45kHz,True,True,,200,0,False,20.185743110644292,False,False,0.0658735,1000000000,False,,,1,0,route_min_directed_valient,False,12,113.210310278,6,True,,False,True,6,db,Tst,AccelMain,2,4,OuterProduct_3,6,4,False,6,True,True,6,7.93582,,False,dfs,,99.19777192504465,6,False,True,True,True,False,1000000000.0,,hybrid,33033,,False,checkerboard,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",True,False,40,4,100,True,True,pirTest
-i100 -p100 -t1 -d100,DDR4,4,False,False,True,0,False,dor,False,route_min_directed_valient,20,1,True,200,26,False,20,0,16,True,True,,65536,True,,2020-03-11 20:28:05 -0700,,22,10,10,4,,False,26,True,1,,False,3:21.14,bfs,mesh,False,True,H-hop,,,1,,eb63c002,10,True,,,False,0:13.87,True,5,,False,True,True,,0,True,4,1,False,0,,,,6,32,False,512,10,16,False,,,,True,10,4,7a313b79,0,MyDesign,False,False,True,False,1.2kHz,True,True,,200,0,False,22.709058710529476,False,False,0.122944,1000000000,False,,,1,0,route_min_directed_valient,False,22,172.503609952,10,True,,False,True,10,db,Tst,AccelMain,2,4,OuterProduct_4,6,4,False,10,True,True,6,15.7368,,False,dfs,,98.35514467523112,6,False,True,True,True,False,1000000000.0,,hybrid,16658,,False,checkerboard,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",True,False,40,4,100,True,True,pirTest
-i100 -p100 -t1 -d100,DDR4,4,False,False,True,0,False,dor,False,route_min_directed_valient,20,1,True,200,26,False,20,0,16,True,True,,65536,True,,2020-03-11 20:28:05 -0700,,14,10,10,4,,False,26,True,1,,False,5:04.23,bfs,mesh,False,True,H-hop,,,1,,eb63c002,10,True,,,False,0:07.63,True,5,,False,True,True,,0,True,4,1,False,0,,,,6,32,False,512,10,16,False,,,,True,10,12,7a313b79,0,MyDesign,False,False,True,False,0.31kHz,True,True,,200,0,False,27.681809125323767,False,False,0.856904,1000000000,False,,,1,0,route_min_directed_valient,False,22,211.288283685,10,True,,False,True,10,db,Tst,AccelMain,2,4,OuterProduct_5,6,4,False,10,True,True,6,109.684,,False,dfs,,42.84518828451883,6,False,True,True,True,False,1000000000.0,,hybrid,2390,,False,checkerboard,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",True,False,40,4,100,True,True,pirTest
-i100 -p100 -t1 -d100,DDR4,4,False,False,True,0,False,dor,False,route_min_directed_valient,20,1,True,200,8,False,20,0,16,True,True,,65536,True,,2020-03-11 20:28:05 -0700,,4,3,3,4,,False,8,True,1,,False,2:15.92,bfs,mesh,False,True,H-hop,,,1,,eb63c002,3,True,,,False,0:05.53,True,5,,False,True,True,,0,True,4,1,False,0,,,,6,32,False,512,3,16,False,,,,True,3,4,7a313b79,0,MyDesign,False,False,True,False,0.83kHz,True,True,,200,0,False,51.93107046093264,False,False,0.896084,1000000000,False,,,1,0,route_min_directed_valient,False,6,78.395690399,3,True,,False,True,3,db,Tst,AccelMain,2,4,OuterProduct_6,6,4,False,3,True,True,6,57.3494,,False,dfs,,89.60840078757383,6,False,True,True,True,False,1000000000.0,,hybrid,4571,,False,checkerboard,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",True,False,40,4,100,True,True,pirTest
-i100 -p100 -t1 -d100,DDR4,4,False,False,True,0,False,dor,False,route_min_directed_valient,20,1,True,200,15,False,20,0,16,True,True,,65536,True,,2020-03-11 20:28:05 -0700,,7,5,5,4,,False,15,True,1,,False,2:33.92,bfs,mesh,False,True,H-hop,,,1,,eb63c002,5,True,,,False,0:03.07,True,5,,False,True,True,,0,True,4,1,False,0,,,,6,32,False,512,5,16,False,,,,True,5,8,7a313b79,0,MyDesign,False,False,True,False,0.96kHz,True,True,,200,0,False,43.67754662558847,False,False,0.951673,1000000000,False,,,1,0,route_min_directed_valient,False,11,88.461832017,5,True,,False,True,5,db,Tst,AccelMain,2,4,OuterProduct_7,6,4,False,5,True,True,6,88.5921,,False,dfs,,69.2125718148023,6,False,True,True,True,False,1000000000.0,,hybrid,2959,,False,checkerboard,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",True,False,40,4,100,True,True,pirTest
-i100 -p100 -t1 -d100,DDR4,4,False,False,True,0,False,dor,False,route_min_directed_valient,20,1,True,200,15,False,20,0,16,True,True,,65536,True,,2020-03-11 20:28:05 -0700,,7,5,5,4,,False,15,True,1,,False,3:07.17,bfs,mesh,False,True,H-hop,,,1,,eb63c002,5,True,,,False,0:05.19,True,5,,False,True,True,,0,True,4,1,False,0,,,,6,32,False,512,5,16,False,,,,True,5,8,7a313b79,0,MyDesign,False,False,True,False,0.57kHz,True,True,,200,0,False,43.75147612224654,False,False,0.953284,1000000000,False,,,1,0,route_min_directed_valient,False,11,67.533221011,5,True,,False,True,5,db,Tst,AccelMain,2,4,OuterProduct_8,6,4,False,5,True,True,6,88.742,,False,dfs,,69.32972241029113,6,False,True,True,True,False,1000000000.0,,hybrid,2954,,False,checkerboard,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",True,False,40,4,100,True,True,pirTest
-i100 -p100 -t1 -d100,DDR4,4,False,False,True,0,False,dor,False,route_min_directed_valient,20,1,True,200,21,False,20,0,16,True,True,,65536,True,,2020-03-11 20:28:05 -0700,,10,7,7,4,,False,21,True,1,,False,5:17.29,bfs,mesh,False,True,H-hop,,,1,,eb63c002,7,True,,,False,0:08.03,True,5,,False,True,True,,0,True,4,1,False,0,,,,6,32,False,512,7,16,False,,,,True,7,11,7a313b79,0,MyDesign,False,False,True,False,0.37kHz,True,True,,200,0,False,33.18019566367001,False,False,0.795699,1000000000,False,,,1,0,route_min_directed_valient,False,17,193.262697921,7,True,,False,True,7,db,Tst,AccelMain,2,4,OuterProduct_9,6,4,False,7,True,True,6,88.086,,False,dfs,,51.61290322580645,6,False,True,True,True,False,1000000000.0,,hybrid,2976,,False,checkerboard,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",True,False,40,4,100,True,True,pirTest
-i100 -p100 -t1 -d100,DDR4,4,False,False,True,0,False,dor,False,route_min_directed_valient,20,1,True,200,12,False,20,0,16,True,True,,65536,True,,2020-03-11 20:28:05 -0700,,3,2,2,4,,False,12,True,1,,False,1:00.46,bfs,mesh,False,True,H-hop,,,1,,eb63c002,2,True,,,False,0:02.13,True,5,,False,True,True,,0,True,4,1,False,0,,,,6,32,False,512,,16,False,,,,True,,0,7a313b79,0,MyDesign,False,False,True,False,0.55kHz,True,True,,200,0,False,26.626712328767123,False,False,56.1096,1000000000,False,,,1,0,route_min_directed_valient,False,6,84.983764096,9,True,,False,True,2,db,Tst,AccelMain,2,4,RandomCARTInference_0,6,4,False,,True,True,6,1.75342,,False,dfs,,87.67123287671232,6,False,True,True,True,False,1000000000.0,,hybrid,1168,,False,checkerboard,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",True,False,40,4,100,True,True,pirTest
-i100 -p100 -t1 -d100,DDR4,4,False,False,True,0,False,dor,False,route_min_directed_valient,20,1,True,200,17,False,20,0,16,True,True,,65536,True,,2020-03-11 20:28:05 -0700,,10,3,3,4,,False,17,True,1,,False,4:18.54,bfs,mesh,False,True,H-hop,,,1,,eb63c002,3,True,,,False,0:13.34,True,5,,False,True,True,,0,True,4,1,False,0,,,,6,32,False,512,8,16,False,,,,True,8,7,7a313b79,0,MyDesign,False,False,True,False,1.09kHz,True,True,,200,0,False,15.050699862657433,False,False,2.29233,1000000000,False,,,1,0,route_min_directed_valient,False,9,147.44149131,8,True,,False,True,3,db,Tst,AccelMain,2,4,SGD_0,6,4,False,8,True,True,6,0.00881664,,False,dfs,,56.426505028240804,6,False,True,True,True,False,1000000000.0,,hybrid,14518,,False,checkerboard,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",True,False,40,4,100,True,True,pirTest
-i100 -p100 -t1 -d100,DDR4,4,False,False,True,0,False,dor,False,route_min_directed_valient,20,1,True,200,22,False,20,0,16,True,True,,65536,True,,2020-03-11 20:28:05 -0700,,11,3,3,4,,False,22,True,1,,False,4:41.23,bfs,mesh,False,True,H-hop,,,1,,eb63c002,3,True,,,False,0:06.33,True,5,,False,True,True,,0,True,4,1,False,0,,,,6,32,False,512,10,16,False,,,,True,10,11,7a313b79,0,MyDesign,False,False,True,False,1.23kHz,True,True,,200,0,False,14.621126026098851,False,False,4.27269,1000000000,False,,,1,0,route_min_directed_valient,False,10,200.112707455,10,True,,False,True,3,db,Tst,AccelMain,2,4,SGD_1,6,4,False,9,True,True,6,0.0164334,,False,dfs,,52.586981640775456,6,False,True,True,True,False,1000000000.0,,hybrid,7789,,False,checkerboard,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",True,False,40,4,100,True,True,pirTest
-i100 -p100 -t1 -d100,DDR4,4,False,False,True,0,False,dor,False,route_min_directed_valient,20,1,True,200,27,False,20,0,16,True,True,,65536,True,,2020-03-11 20:28:05 -0700,,16,3,3,4,,False,27,True,1,,False,3:41.86,bfs,mesh,False,True,H-hop,,,1,,eb63c002,3,True,,,False,0:20.06,True,5,,False,True,True,,0,True,4,1,False,0,,,,6,32,False,512,9,16,False,,,,True,9,11,7a313b79,0,MyDesign,False,False,True,False,0.72kHz,True,True,,200,0,False,13.104360604883508,False,False,2.3203,1000000000,False,,,1,0,route_min_directed_valient,False,11,144.106952668,9,True,,False,True,3,db,Tst,AccelMain,2,4,SGD_2,6,4,False,8,True,True,6,0.00892421,,False,dfs,,57.114968974412605,6,False,True,True,True,False,1000000000.0,,hybrid,14343,,False,checkerboard,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",True,False,40,4,100,True,True,pirTest
