MC_Total,runhybrid_success,tokenout,proute-algo,col,dag-stage,proute-q,OPS-Flt,pirArgs,run-proute,prtime,fifo-depth,PCU,routing-algo,flit-width,runp2p_cycle,VMC-alloc,split-algo,mdone,runp2p_rbw,simulate,VBB-alloc,runp2p_dram_power,fast,backend,waveform,runproute_time,topo,runp2p_wbw,runhybrid_complete,mergeTime_ms,argin,runp2p_pass,save,maketst_time,notFit,DAG_Total,runhybrid_pass,stat,spatial_sha,time,merge,trace,verbose,genpir_err,runhybrid_dram_power,debug,freq,VAFG-split,runhybrid_wbw,runproute_err,psim-q,mem-tech,constprop,pattern,VDAG-alloc,argout,runhybrid_deadlock,igraph,runp2p_time,simfreq,runhybrid_err,link-prop,psim,rtelm,run-psim,PMU,VAFG,runhybrid_rbw,retime-glob,vfifo,vcLimit,succeeded,VDAG-split,VBB-split,runhybrid_time,bcread,vc,reserve-pcu,runp2p_success,proute-opts,vdot,OPS-All,name,maketst_err,sr,OPS-Fix,proute-seed,OPS-FU,pracc,row,runp2p_complete,net,lrange,pmu-sram-size,VBB,split-forward,PCU_Total,memelm,PMU_Total,routing-cost,VPCU-split,avgActive,runp2p_err,MC,VPCU-alloc,reserve-pmu,VPMU,VAFG-alloc,load,module,OPS-Other,dedicated-dag,rundot,merge-algo,merge-forward,VPMU-split,debug-tst,retime-exout,pir_sha,algo,VMC,slink,nn,time-out,start-id,retime-local,run-tst,mapping,word,retime-buffer-only,OPS-Prog FU,maxActive,pmu-stage,genpir,gentst_time,clock,gentst_err,vlink,scheduled,split-thread,arch,pcu-stage,vec,VPMU-alloc,dupra,VDAG,VMC-split,dot,runhybrid_cycle,split,DAG,app,tungsten,ag-dce,runp2p_deadlock,dag,open,project,VPCU,codegen
40,False,5,route_min_directed_valient,20,6,4,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",False,,16,26,dor,512,4278,9,dfs,True,30.4441,False,,,True,Tst,True,,mesh,0.119682,False,,6,True,False,1:54.62,,40,,True,368fc703,2020-02-06 21:17:35 -0800,False,False,False,,,True,1000000000.0,1,,,1,DDR4,True,checkerboard,0,4,False,False,0:02.18,1.96kHz,,db,False,True,False,9,1,,False,4,4,True,0,,,True,4,0,True,-i100 -p100 -t1 -d100,True,,AccelMain,,True,,0,,True,20,True,hybrid,True,65536,,False,200,False,200,H-hop,49,11.84190683014372,,9,30,0,3,1,False,False,,False,True,bfs,False,3,False,False,adba6db5,route_min_directed_valient,9,4,False,100,0,False,False,True,32,False,,85.64749883122954,6,True,113.244537487,1000000000,,2,False,1,MyDesign,6,16,3,False,0,9,True,,True,17,NaivePageRank_2,True,True,False,True,False,pirTest,49,True
40,False,5,route_min_directed_valient,20,6,4,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",False,,16,127,dor,512,1896,36,dfs,True,47.3924,False,,,True,Tst,True,,mesh,0.270042,False,,6,True,False,6:26.49,,40,,True,368fc703,2020-02-06 21:17:35 -0800,False,False,False,,,True,1000000000.0,1,,,1,DDR4,True,checkerboard,0,4,False,False,0:02.75,0.69kHz,,db,False,True,False,41,1,,False,4,4,True,0,,,True,4,0,True,-i100 -p100 -t1 -d100,True,,AccelMain,,True,,0,,True,20,True,hybrid,True,65536,,False,200,False,200,H-hop,199,12.095639943741212,,36,120,0,9,1,False,False,,False,True,bfs,False,9,False,False,adba6db5,route_min_directed_valient,36,4,False,100,0,False,False,True,32,False,,87.07805907172995,6,True,548.224420505,1000000000,,2,False,1,MyDesign,6,16,9,False,0,36,True,,True,40,NaivePageRank_3,True,True,False,True,False,pirTest,199,True
40,False,5,route_min_directed_valient,20,6,4,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",False,,16,18,dor,512,15995,6,dfs,True,18.5618,False,,,True,Tst,True,,mesh,0.06402,False,,6,True,False,1:41.34,,40,,True,368fc703,2020-02-06 21:17:35 -0800,False,False,False,,,True,1000000000.0,1,,,1,DDR4,True,checkerboard,0,4,False,False,0:03.43,4.66kHz,,db,False,True,False,7,1,,False,4,4,True,0,,,True,4,0,True,-i100 -p100 -t1 -d100,True,,AccelMain,,True,,0,,True,20,True,hybrid,True,65536,,False,200,False,200,H-hop,31,9.893195790351152,,6,20,0,3,1,False,False,,False,True,bfs,False,3,False,False,adba6db5,route_min_directed_valient,6,4,False,100,0,False,False,True,32,False,,91.22850890903408,6,True,78.384402199,1000000000,,2,False,1,MyDesign,6,16,3,False,0,6,True,,True,9,NaivePageRank_4,True,True,False,True,False,pirTest,31,True
,False,5,route_min_directed_valient,20,6,4,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",False,,16,,dor,512,,,dfs,True,,False,,,True,Tst,True,,mesh,,False,,6,,False,,,,,True,368fc703,2020-02-06 21:17:35 -0800,False,False,False,,,True,1000000000.0,,,,1,DDR4,True,checkerboard,,4,False,False,,,,db,False,True,False,,,,False,4,,False,,,,True,4,0,False,-i100 -p100 -t1 -d100,True,,AccelMain,,True,,0,,True,20,False,hybrid,True,65536,,False,,False,,H-hop,,,,,,0,,,False,False,,False,True,bfs,False,,False,False,adba6db5,,,4,False,100,0,False,False,True,32,False,,,6,True,4.140372216,1000000000,"[[31mbug[0m] 14-MemoryLowering throw java.lang.IllegalArgumentException: requirement failed: size=0 and step=0, but both must be positive
",2,False,1,MyDesign,6,16,,False,,,True,,True,,OuterDRAMLock_0,True,True,False,True,False,pirTest,,True
40,False,5,route_min_directed_valient,20,6,4,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",False,,16,0,dor,512,,,dfs,True,,False,1,,True,Tst,True,,mesh,,False,,6,,False,0:05.09,,40,,True,368fc703,2020-02-06 21:17:35 -0800,False,False,False,,,True,1000000000.0,1,,,1,DDR4,True,checkerboard,0,4,False,False,,,,db,False,True,False,8,1,,False,4,4,False,0,1,,True,4,0,False,-i100 -p100 -t1 -d100,True,,AccelMain,"src//Top.h:43:3: error: ‘SparseDRAMRMW’ does not name a type; did you mean ‘SparseDRAM’?
",True,,0,,True,20,False,hybrid,True,65536,1,False,200,False,200,H-hop,10,,,0,10,0,,1,False,False,,False,True,bfs,False,,False,False,adba6db5,route_min_directed_valient,,4,False,100,0,False,False,True,32,False,,,6,True,13.8407773,1000000000,,2,False,1,MyDesign,6,16,,False,0,,True,,True,2,OuterDRAMLock_1,True,True,False,True,False,pirTest,10,True
40,False,5,route_min_directed_valient,20,6,4,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",False,,16,1,dor,512,2306,1,dfs,True,0.0277537,False,,,True,Tst,True,,mesh,0.0277537,False,,6,,False,0:39.97,,40,,True,368fc703,2020-02-06 21:17:35 -0800,False,False,False,,,True,1000000000.0,1,,,1,DDR4,True,checkerboard,0,4,False,False,0:00.42,5.49kHz,,db,False,True,False,4,1,,False,4,4,True,0,,,True,4,0,True,-i100 -p100 -t1 -d100,True,,AccelMain,,True,,0,,True,20,True,hybrid,True,65536,,False,200,False,200,H-hop,7,1.4686325527609134,,1,7,0,2,1,False,False,,False,True,bfs,False,2,False,False,adba6db5,route_min_directed_valient,1,4,False,100,0,False,False,True,32,False,,2.7753686036426712,6,True,22.225962249,1000000000,,2,False,1,MyDesign,6,16,2,False,0,1,True,,True,4,OuterLock_0,True,True,False,True,False,pirTest,7,True
40,False,5,route_min_directed_valient,20,6,4,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",False,,16,0,dor,512,,1,dfs,True,,False,1,,True,Tst,True,,mesh,,False,,6,,False,0:21.21,,40,,True,368fc703,2020-02-06 21:17:35 -0800,False,False,False,,,True,1000000000.0,1,,,1,DDR4,True,checkerboard,0,4,False,False,,,,db,False,True,False,8,1,,False,4,4,False,0,1,,True,4,0,False,-i100 -p100 -t1 -d100,True,,AccelMain,"src//Top.h:69:33: error: wrong number of template arguments (9, should be 10)
",True,,0,,True,20,False,hybrid,True,65536,1,False,200,False,200,H-hop,14,,,1,14,0,,1,False,False,,False,True,bfs,False,,False,False,adba6db5,route_min_directed_valient,1,4,False,100,0,False,False,True,32,False,,,6,True,39.978092476,1000000000,,2,False,1,MyDesign,6,16,,False,0,1,True,,True,6,OuterLock_1,True,True,False,True,False,pirTest,14,True
40,False,5,route_min_directed_valient,20,6,4,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",False,,16,3,dor,512,4562,3,dfs,True,0.897852,False,,,True,Tst,True,,mesh,57.4625,False,,6,True,False,1:03.76,,40,,True,368fc703,2020-02-06 21:17:35 -0800,False,False,False,,,True,1000000000.0,1,,,1,DDR4,True,checkerboard,0,4,False,False,0:01.54,2.96kHz,,db,False,True,False,3,1,,False,4,4,True,0,,,True,4,0,True,-i100 -p100 -t1 -d100,True,,AccelMain,,True,,0,,True,20,True,hybrid,True,65536,,False,200,False,200,H-hop,7,52.03352106026372,,3,6,0,3,1,False,False,,False,True,bfs,False,3,False,False,adba6db5,route_min_directed_valient,3,4,False,100,0,False,False,True,32,False,,89.7851819377466,6,True,28.278158929,1000000000,,2,False,1,MyDesign,6,16,3,False,0,3,True,,True,4,OuterProduct_0,True,True,False,True,False,pirTest,7,True
40,False,5,route_min_directed_valient,20,6,4,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",False,,16,1,dor,512,65800,3,dfs,True,0.0622492,False,,,True,Tst,True,,mesh,3.98395,False,,6,True,False,0:40.13,,40,,True,368fc703,2020-02-06 21:17:35 -0800,False,False,False,,,True,1000000000.0,1,,,1,DDR4,True,checkerboard,0,4,False,False,0:03.24,20.31kHz,,db,False,True,False,3,1,,False,4,4,True,0,,,True,4,0,True,-i100 -p100 -t1 -d100,True,,AccelMain,,True,,0,,True,20,True,hybrid,True,65536,,False,200,False,200,H-hop,7,19.42287234042553,,3,6,0,3,1,False,False,,False,True,bfs,False,3,False,False,adba6db5,route_min_directed_valient,3,4,False,100,0,False,False,True,32,False,,99.59878419452887,6,True,28.5184303,1000000000,,2,False,1,MyDesign,6,16,3,False,0,3,True,,True,6,OuterProduct_1,True,True,False,True,False,pirTest,7,True
40,False,5,route_min_directed_valient,20,6,4,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",False,,16,17,dor,512,2921,9,dfs,True,0.74495,False,,,True,Tst,True,,mesh,89.7446,False,,6,True,False,1:29.76,,40,,True,368fc703,2020-02-06 21:17:35 -0800,False,False,False,,,True,1000000000.0,1,,,1,DDR4,True,checkerboard,0,4,False,False,0:01.12,2.61kHz,,db,False,True,False,9,1,,False,4,4,True,0,,,True,4,0,True,-i100 -p100 -t1 -d100,True,,AccelMain,,True,,0,,True,20,True,hybrid,True,65536,,False,200,False,200,H-hop,29,39.27395781212967,,9,22,0,9,1,False,False,,False,True,bfs,False,9,False,False,adba6db5,route_min_directed_valient,9,4,False,100,0,False,False,True,32,False,,70.1129750085587,6,True,88.725203789,1000000000,,2,False,1,MyDesign,6,16,9,False,0,9,True,,True,12,OuterProduct_10,True,True,False,True,False,pirTest,29,True
40,False,5,route_min_directed_valient,20,6,4,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",False,,16,47,dor,512,2514,21,dfs,True,0.814638,False,,,True,Tst,True,,mesh,104.274,False,,6,True,False,5:30.20,,40,,True,368fc703,2020-02-06 21:17:35 -0800,False,False,False,,,True,1000000000.0,1,,,1,DDR4,True,checkerboard,0,4,False,False,0:05.77,0.44kHz,,db,False,True,False,21,1,,False,4,4,True,0,,,True,4,0,True,-i100 -p100 -t1 -d100,True,,AccelMain,,True,,0,,True,20,True,hybrid,True,65536,,False,200,False,200,H-hop,77,19.353458470403577,,21,57,0,21,1,False,False,,False,True,bfs,False,21,False,False,adba6db5,route_min_directed_valient,21,4,False,100,0,False,False,True,32,False,,30.548926014319807,6,True,303.896681304,1000000000,,2,False,1,MyDesign,6,16,21,False,0,21,True,,True,30,OuterProduct_11,True,True,False,True,False,pirTest,77,True
40,False,5,route_min_directed_valient,20,6,4,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",False,,16,2,dor,512,33032,5,dfs,True,0.0852507,False,,,True,Tst,True,,mesh,7.93606,False,,6,True,False,0:54.77,,40,,True,368fc703,2020-02-06 21:17:35 -0800,False,False,False,,,True,1000000000.0,1,,,1,DDR4,True,checkerboard,0,4,False,False,0:03.96,8.34kHz,,db,False,True,False,5,1,,False,4,4,True,0,,,True,4,0,True,-i100 -p100 -t1 -d100,True,,AccelMain,,True,,0,,True,20,True,hybrid,True,65536,,False,200,False,200,H-hop,13,22.34566333311674,,5,11,0,5,1,False,False,,False,True,bfs,False,5,False,False,adba6db5,route_min_directed_valient,5,4,False,100,0,False,False,True,32,False,,99.20077500605474,6,True,31.082537698,1000000000,,2,False,1,MyDesign,6,16,5,False,0,5,True,,True,11,OuterProduct_2,True,True,False,True,False,pirTest,13,True
40,False,5,route_min_directed_valient,20,6,4,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",False,,16,2,dor,512,33033,6,dfs,True,0.067811,False,,,True,Tst,True,,mesh,7.93582,False,,6,True,False,2:05.62,,40,,True,368fc703,2020-02-06 21:17:35 -0800,False,False,False,,,True,1000000000.0,1,,,1,DDR4,True,checkerboard,0,4,False,False,0:04.26,7.75kHz,,db,False,True,False,6,1,,False,4,4,True,0,,,True,4,0,True,-i100 -p100 -t1 -d100,True,,AccelMain,,True,,0,,True,20,True,hybrid,True,65536,,False,200,False,200,H-hop,14,20.185743110644292,,6,12,0,6,1,False,False,,False,True,bfs,False,6,False,False,adba6db5,route_min_directed_valient,6,4,False,100,0,False,False,True,32,False,,99.19777192504465,6,True,66.430678385,1000000000,,2,False,1,MyDesign,6,16,6,False,0,6,True,,True,12,OuterProduct_3,True,True,False,True,False,pirTest,14,True
40,False,5,route_min_directed_valient,20,6,4,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",False,,16,4,dor,512,16649,10,dfs,True,0.12301,False,,,True,Tst,True,,mesh,15.7453,False,,6,True,False,1:41.13,,40,,True,368fc703,2020-02-06 21:17:35 -0800,False,False,False,,,True,1000000000.0,1,,,1,DDR4,True,checkerboard,0,4,False,False,0:05.41,3.08kHz,,db,False,True,False,10,1,,False,4,4,True,0,,,True,4,0,True,-i100 -p100 -t1 -d100,True,,AccelMain,,True,,0,,True,20,True,hybrid,True,65536,,False,200,False,200,H-hop,26,22.721334614691575,,10,22,0,10,1,False,False,,False,True,bfs,False,10,False,False,adba6db5,route_min_directed_valient,10,4,False,100,0,False,False,True,32,False,,98.40831281158027,6,True,76.61705151,1000000000,,2,False,1,MyDesign,6,16,10,False,0,10,True,,True,22,OuterProduct_4,True,True,False,True,False,pirTest,26,True
40,False,5,route_min_directed_valient,20,6,4,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",False,,16,12,dor,512,2391,10,dfs,True,0.856545,False,,,True,Tst,True,,mesh,109.638,False,,6,True,False,1:36.51,,40,,True,368fc703,2020-02-06 21:17:35 -0800,False,False,False,,,True,1000000000.0,1,,,1,DDR4,True,checkerboard,0,4,False,False,0:00.94,2.54kHz,,db,False,True,False,10,1,,False,4,4,True,0,,,True,4,0,True,-i100 -p100 -t1 -d100,True,,AccelMain,,True,,0,,True,20,True,hybrid,True,65536,,False,200,False,200,H-hop,26,27.670231622552823,,10,22,0,10,1,False,False,,False,True,bfs,False,10,False,False,adba6db5,route_min_directed_valient,10,4,False,100,0,False,False,True,32,False,,42.827268925135925,6,True,75.473753442,1000000000,,2,False,1,MyDesign,6,16,10,False,0,10,True,,True,14,OuterProduct_5,True,True,False,True,False,pirTest,26,True
40,False,5,route_min_directed_valient,20,6,4,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",False,,16,4,dor,512,4558,3,dfs,True,0.89864,False,,,True,Tst,True,,mesh,57.5129,False,,6,True,False,0:37.75,,40,,True,368fc703,2020-02-06 21:17:35 -0800,False,False,False,,,True,1000000000.0,1,,,1,DDR4,True,checkerboard,0,4,False,False,0:00.79,5.77kHz,,db,False,True,False,3,1,,False,4,4,True,0,,,True,4,0,True,-i100 -p100 -t1 -d100,True,,AccelMain,,True,,0,,True,20,True,hybrid,True,65536,,False,200,False,200,H-hop,8,52.07918452762683,,3,6,0,3,1,False,False,,False,True,bfs,False,3,False,False,adba6db5,route_min_directed_valient,3,4,False,100,0,False,False,True,32,False,,89.86397542781921,6,True,25.533467362,1000000000,,2,False,1,MyDesign,6,16,3,False,0,3,True,,True,4,OuterProduct_6,True,True,False,True,False,pirTest,8,True
40,False,5,route_min_directed_valient,20,6,4,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",False,,16,8,dor,512,2961,5,dfs,True,1.03749,False,,,True,Tst,True,,mesh,88.5323,False,,6,True,False,1:03.82,,40,,True,368fc703,2020-02-06 21:17:35 -0800,False,False,False,,,True,1000000000.0,1,,,1,DDR4,True,checkerboard,0,4,False,False,0:01.16,2.55kHz,,db,False,True,False,5,1,,False,4,4,True,0,,,True,4,0,True,-i100 -p100 -t1 -d100,True,,AccelMain,,True,,0,,True,20,True,hybrid,True,65536,,False,200,False,200,H-hop,15,43.64804473661475,,5,11,0,5,1,False,False,,False,True,bfs,False,5,False,False,adba6db5,route_min_directed_valient,5,4,False,100,0,False,False,True,32,False,,69.16582235731173,6,True,44.857730058,1000000000,,2,False,1,MyDesign,6,16,5,False,0,5,True,,True,7,OuterProduct_7,True,True,False,True,False,pirTest,15,True
40,False,5,route_min_directed_valient,20,6,4,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",False,,16,8,dor,512,3021,5,dfs,True,1.01688,False,,,True,Tst,True,,mesh,86.7739,False,,6,True,False,1:27.07,,40,,True,368fc703,2020-02-06 21:17:35 -0800,False,False,False,,,True,1000000000.0,1,,,1,DDR4,True,checkerboard,0,4,False,False,0:01.86,1.62kHz,,db,False,True,False,5,1,,False,4,4,True,0,,,True,4,0,True,-i100 -p100 -t1 -d100,True,,AccelMain,,True,,0,,True,20,True,hybrid,True,65536,,False,200,False,200,H-hop,15,42.78115209040592,,5,11,0,5,1,False,False,,False,True,bfs,False,5,False,False,adba6db5,route_min_directed_valient,5,4,False,100,0,False,False,True,32,False,,67.79212181396889,6,True,59.056153338,1000000000,,2,False,1,MyDesign,6,16,5,False,0,5,True,,True,7,OuterProduct_8,True,True,False,True,False,pirTest,15,True
40,False,5,route_min_directed_valient,20,6,4,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",False,,16,11,dor,512,2762,7,dfs,True,0.85735,False,,,True,Tst,True,,mesh,94.9109,False,,6,True,False,1:25.30,,40,,True,368fc703,2020-02-06 21:17:35 -0800,False,False,False,,,True,1000000000.0,1,,,1,DDR4,True,checkerboard,0,4,False,False,0:05.41,0.51kHz,,db,False,True,False,7,1,,False,4,4,True,0,,,True,4,0,True,-i100 -p100 -t1 -d100,True,,AccelMain,,True,,0,,True,20,True,hybrid,True,65536,,False,200,False,200,H-hop,21,35.75100010683634,,7,17,0,7,1,False,False,,False,True,bfs,False,7,False,False,adba6db5,route_min_directed_valient,7,4,False,100,0,False,False,True,32,False,,55.6118754525706,6,True,51.286227392,1000000000,,2,False,1,MyDesign,6,16,7,False,0,7,True,,True,10,OuterProduct_9,True,True,False,True,False,pirTest,21,True
40,False,5,route_min_directed_valient,20,6,4,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",False,,16,7,dor,512,16309,3,dfs,True,2.04059,False,,,True,Tst,True,,mesh,0.00784843,False,,6,True,False,1:44.77,,40,,True,368fc703,2020-02-06 21:17:35 -0800,False,False,False,,,True,1000000000.0,1,,,1,DDR4,True,checkerboard,0,4,False,False,0:02.49,6.55kHz,,db,False,True,False,8,1,,False,4,4,True,0,,,True,4,0,True,-i100 -p100 -t1 -d100,True,,AccelMain,,True,,0,,True,20,True,hybrid,True,65536,,False,200,False,200,H-hop,16,12.831235231137127,,3,9,0,8,1,False,False,,False,True,bfs,False,8,False,False,adba6db5,route_min_directed_valient,3,4,False,100,0,False,False,True,32,False,,50.229934392053465,6,True,59.897590916,1000000000,,2,False,1,MyDesign,6,16,8,False,0,3,True,,True,9,SGD_0,True,True,False,True,False,pirTest,16,True
40,False,5,route_min_directed_valient,20,6,4,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",False,,16,11,dor,512,8688,3,dfs,True,3.83057,False,,,True,Tst,True,,mesh,0.014733,False,,6,True,False,1:54.10,,40,,True,368fc703,2020-02-06 21:17:35 -0800,False,False,False,,,True,1000000000.0,1,,,1,DDR4,True,checkerboard,0,4,False,False,0:01.59,5.46kHz,,db,False,True,False,10,1,,False,4,4,True,0,,,True,4,0,True,-i100 -p100 -t1 -d100,True,,AccelMain,,True,,0,,True,20,True,hybrid,True,65536,,False,200,False,200,H-hop,21,12.682723296500921,,3,10,0,10,1,False,False,,False,True,bfs,False,10,False,False,adba6db5,route_min_directed_valient,3,4,False,100,0,False,False,True,32,False,,47.14548802946593,6,True,62.088776615,1000000000,,2,False,1,MyDesign,6,16,9,False,0,3,True,,True,10,SGD_1,True,True,False,True,False,pirTest,21,True
40,False,5,route_min_directed_valient,20,6,4,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",False,,16,11,dor,512,16134,3,dfs,True,2.06272,False,,,True,Tst,True,,mesh,0.00793356,False,,6,True,False,1:46.88,,40,,True,368fc703,2020-02-06 21:17:35 -0800,False,False,False,,,True,1000000000.0,1,,,1,DDR4,True,checkerboard,0,4,False,False,0:02.87,5.62kHz,,db,False,True,False,9,1,,False,4,4,True,0,,,True,4,0,True,-i100 -p100 -t1 -d100,True,,AccelMain,,True,,0,,True,20,True,hybrid,True,65536,,False,200,False,200,H-hop,26,11.134870459898352,,3,11,0,9,1,False,False,,False,True,bfs,False,9,False,False,adba6db5,route_min_directed_valient,3,4,False,100,0,False,False,True,32,False,,50.774761373496965,6,True,79.766517801,1000000000,,2,False,1,MyDesign,6,16,8,False,0,3,True,,True,15,SGD_2,True,True,False,True,False,pirTest,26,True
40,False,5,route_min_directed_valient,20,6,4,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",False,,16,15,dor,512,8453,3,dfs,True,3.93706,False,,,True,Tst,True,,mesh,0.0151426,False,,6,True,False,2:04.75,,40,,True,368fc703,2020-02-06 21:17:35 -0800,False,False,False,,,True,1000000000.0,1,,,1,DDR4,True,checkerboard,0,4,False,False,0:02.01,4.21kHz,,db,False,True,False,11,1,,False,4,4,True,0,,,True,4,0,True,-i100 -p100 -t1 -d100,True,,AccelMain,,True,,0,,True,20,True,hybrid,True,65536,,False,200,False,200,H-hop,30,11.683106988144626,,3,12,0,11,1,False,False,,False,True,bfs,False,11,False,False,adba6db5,route_min_directed_valient,3,4,False,100,0,False,False,True,32,False,,48.456169407311016,6,True,70.869964532,1000000000,,2,False,1,MyDesign,6,16,9,False,0,3,True,,True,15,SGD_3,True,True,False,True,False,pirTest,30,True
40,False,5,route_min_directed_valient,20,6,4,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",False,,16,22,dor,512,7633,3,dfs,True,4.36002,False,,,True,Tst,True,,mesh,0.0167693,False,,6,True,False,3:03.78,,40,,True,368fc703,2020-02-06 21:17:35 -0800,False,False,False,,,True,1000000000.0,1,,,1,DDR4,True,checkerboard,0,4,False,False,0:06.28,1.22kHz,,db,False,True,False,14,1,,False,4,4,True,0,,,True,4,0,True,-i100 -p100 -t1 -d100,True,,AccelMain,,True,,0,,True,20,True,hybrid,True,65536,,False,200,False,200,H-hop,42,9.032739768749805,,3,15,0,14,1,False,False,,False,True,bfs,False,14,False,False,adba6db5,route_min_directed_valient,3,4,False,100,0,False,False,True,32,False,,36.89244071793528,6,True,172.523353371,1000000000,,2,False,1,MyDesign,6,16,10,False,0,3,True,,True,20,SGD_4,True,True,False,True,False,pirTest,42,True
