VPCU,run-tst,OPS-Prog FU,OPS-Fix,constprop,split,module,memelm,runp2p_rbw,lrange,prtime,app,rtelm,maxActive,vec,VAFG-split,runp2p_pass,link-prop,VPMU,ag-dce,proute-opts,genpir_err,VAFG-alloc,VMC-split,net,maketst_err,word,vdot,clock,OPS-FU,slink,spatial_sha,routing-cost,OPS-Flt,split-thread,pir_sha,debug-print,DAG_Total,runproute_err,routing-algo,simfreq,pmu-sram-size,start-id,sr,argout,dupra,VAFG,scheduled,VPCU-alloc,VDAG-split,proute-algo,codegen,nn,vfifo,split-forward,OPS-All,psim,VDAG-alloc,rundot,avgActive,runhybrid_pass,runhybrid_err,runp2p_complete,retime-buffer-only,col,runhybrid_wbw,bcread,freq,runproute_time,MC,pirArgs,tungsten,VPMU-split,merge-algo,name,vlink,gentst_err,backend,runp2p_err,VMC,waveform,mapping,VPMU-alloc,reserve-pmu,genpir,DAG,topo,dag,arch,runp2p_success,maketst_time,debug,split-algo,runhybrid_cycle,pattern,reserve-pcu,tokenout,open,runp2p_time,simulate,igraph,project,PMU,verbose,argin,time-out,proute-q,fast,merge,runp2p_deadlock,vc,time,algo,row,notFit,fifo-depth,runhybrid_success,VPCU-split,runhybrid_rbw,retime-exout,flit-width,trace,pmu-stage,runhybrid_deadlock,runhybrid_time,stat,mdone,load,runp2p_cycle,gentst_time,merge-forward,retime-glob,vcLimit,save,MC_Total,mem-tech,run-psim,runhybrid_complete,psim-q,dag-stage,PCU_Total,VDAG,proute-seed,runp2p_wbw,VMC-alloc,pracc,mergeTime_ms,runhybrid_dram_power,dedicated-dag,dot,succeeded,runp2p_dram_power,OPS-Other,retime-local,run-proute,PMU_Total,PCU,pcu-stage
199,False,,,True,True,False,False,43.6333,True,,NaivePageRank_3,True,87.03898840885142,16,1,True,db,9,True,-i100 -p100 -t1 -d100,,1,36,hybrid,,32,True,1000000000,,4,8fb691b5,H-hop,,1,006c4482,True,40,,dor,0.33kHz,65536,0,True,4,False,1,False,120,0,route_min_directed_valient,True,False,4,False,,False,0,True,12.084049692196771,,,True,False,20,,True,1000000000.0,,36,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",True,9,bfs,AccelMain,2,,Tst,,36,True,True,9,0,True,40,mesh,True,MyDesign,True,14:56.68,True,dfs,,checkerboard,0,5,False,0:05.77,False,False,pirTest,41,False,6,100,4,True,False,False,4,2020-02-14 00:33:52 -0800,route_min_directed_valient,20,,16,False,199,,False,512,False,6,False,,True,True,False,1898,836.692269336,False,False,4,True,40,DDR4,False,False,1,6,200,0,0,0.269758,36,True,,,False,True,True,,,False,False,200,127,6
31,False,,,True,True,False,False,18.6663,True,,NaivePageRank_4,True,91.21140142517815,16,1,True,db,3,True,-i100 -p100 -t1 -d100,,1,6,hybrid,,32,True,1000000000,,4,8fb691b5,H-hop,,1,006c4482,True,40,,dor,1.11kHz,65536,0,True,4,False,1,False,20,0,route_min_directed_valient,True,False,4,False,,False,0,True,9.891340584239698,,,True,False,20,,True,1000000000.0,,6,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",True,3,bfs,AccelMain,2,,Tst,,6,True,True,3,0,True,10,mesh,True,MyDesign,True,1:48.33,True,dfs,,checkerboard,0,5,False,0:14.35,False,False,pirTest,9,False,6,100,4,True,False,False,4,2020-02-14 00:33:52 -0800,route_min_directed_valient,20,,16,False,31,,False,512,False,6,False,,True,True,False,15998,75.153917823,False,False,4,True,40,DDR4,False,False,1,6,200,0,0,0.064008,6,True,,,False,True,True,,,False,False,200,15,6
7,False,,,True,True,False,False,0.0277537,True,,OuterLock_0,True,2.7753686036426712,16,1,,db,2,True,-i100 -p100 -t1 -d100,,1,1,hybrid,,32,True,1000000000,,4,8fb691b5,H-hop,,1,006c4482,True,40,,dor,2.71kHz,65536,0,True,4,False,1,False,7,0,route_min_directed_valient,True,False,4,False,,False,0,True,1.4686325527609134,,,True,False,20,,True,1000000000.0,,1,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",True,2,bfs,AccelMain,2,,Tst,,1,True,True,2,0,True,4,mesh,True,MyDesign,True,0:31.99,True,dfs,,checkerboard,0,5,False,0:00.85,False,False,pirTest,4,False,6,100,4,True,False,False,4,2020-02-14 00:33:52 -0800,route_min_directed_valient,20,,16,False,7,,False,512,False,6,False,,True,True,False,2306,16.482378184,False,False,4,True,40,DDR4,False,False,1,6,200,0,0,0.0277537,1,True,,,False,True,True,,,False,False,200,1,6
7,False,,,True,True,False,False,0.900022,True,,OuterProduct_0,True,90.0021973192705,16,1,True,db,3,True,-i100 -p100 -t1 -d100,,1,3,hybrid,,32,True,1000000000,,4,8fb691b5,H-hop,,1,006c4482,True,40,,dor,1.04kHz,65536,0,True,4,False,1,False,6,0,route_min_directed_valient,True,False,4,False,,False,0,True,52.1592887446546,,,True,False,20,,True,1000000000.0,,3,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",True,3,bfs,AccelMain,2,,Tst,,3,True,True,3,0,True,4,mesh,True,MyDesign,True,1:17.27,True,dfs,,checkerboard,0,5,False,0:04.36,False,False,pirTest,3,False,6,100,4,True,False,False,4,2020-02-14 00:33:52 -0800,route_min_directed_valient,20,,16,False,7,,False,512,False,6,False,,True,True,False,4551,74.69711409,False,False,4,True,40,DDR4,False,False,1,6,200,0,0,57.6014,3,True,,,False,True,True,,,False,False,200,3,6
7,False,,,True,True,False,False,0.0622492,True,,OuterProduct_1,True,99.59878419452887,16,1,True,db,3,True,-i100 -p100 -t1 -d100,,1,3,hybrid,,32,True,1000000000,,4,8fb691b5,H-hop,,1,006c4482,True,40,,dor,9.39kHz,65536,0,True,4,False,1,False,6,0,route_min_directed_valient,True,False,4,False,,False,0,True,19.42287234042553,,,True,False,20,,True,1000000000.0,,3,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",True,3,bfs,AccelMain,2,,Tst,,3,True,True,3,0,True,6,mesh,True,MyDesign,True,0:43.72,True,dfs,,checkerboard,0,5,False,0:07.01,False,False,pirTest,3,False,6,100,4,True,False,False,4,2020-02-14 00:33:52 -0800,route_min_directed_valient,20,,16,False,7,,False,512,False,6,False,,True,True,False,65800,38.350433559,False,False,4,True,40,DDR4,False,False,1,6,200,0,0,3.98395,3,True,,,False,True,True,,,False,False,200,1,6
29,False,,,True,True,False,False,0.735632,True,,OuterProduct_10,True,69.23597025016903,16,1,True,db,9,True,-i100 -p100 -t1 -d100,,1,9,hybrid,,32,True,1000000000,,4,8fb691b5,H-hop,,1,006c4482,True,40,,dor,0.92kHz,65536,0,True,4,False,1,False,22,0,route_min_directed_valient,True,False,4,False,,False,0,True,38.855515681073484,,,True,False,20,,True,1000000000.0,,9,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",True,9,bfs,AccelMain,2,,Tst,,9,True,True,9,0,True,12,mesh,True,MyDesign,True,2:39.00,True,dfs,,checkerboard,0,5,False,0:03.21,False,False,pirTest,9,False,6,100,4,True,False,False,4,2020-02-14 00:33:52 -0800,route_min_directed_valient,20,,16,False,29,,False,512,False,6,False,,True,True,False,2958,76.158147799,False,False,4,True,40,DDR4,False,False,1,6,200,0,0,88.622,9,True,,,False,True,True,,,False,False,200,17,6
77,False,,,True,True,False,False,0.742029,True,,OuterProduct_11,True,27.82608695652174,16,1,True,db,21,True,-i100 -p100 -t1 -d100,,1,21,hybrid,,32,True,1000000000,,4,8fb691b5,H-hop,,1,006c4482,True,40,,dor,0.33kHz,65536,0,True,4,False,1,False,57,0,route_min_directed_valient,True,False,4,False,,False,0,True,17.553270661966312,,,True,False,20,,True,1000000000.0,,21,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",True,21,bfs,AccelMain,2,,Tst,,21,True,True,21,0,True,30,mesh,True,MyDesign,True,7:30.33,True,dfs,,checkerboard,0,5,False,0:08.29,False,False,pirTest,21,False,6,100,4,True,False,False,4,2020-02-14 00:33:52 -0800,route_min_directed_valient,20,,16,False,77,,False,512,False,6,False,,True,True,False,2760,518.754366725,False,False,4,True,40,DDR4,False,False,1,6,200,0,0,94.9797,21,True,,,False,True,True,,,False,False,200,47,6
13,False,,,True,True,False,False,0.0852507,True,,OuterProduct_2,True,99.20077500605474,16,1,True,db,5,True,-i100 -p100 -t1 -d100,,1,5,hybrid,,32,True,1000000000,,4,8fb691b5,H-hop,,1,006c4482,True,40,,dor,3.12kHz,65536,0,True,4,False,1,False,11,0,route_min_directed_valient,True,False,4,False,,False,0,True,22.34566333311674,,,True,False,20,,True,1000000000.0,,5,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",True,5,bfs,AccelMain,2,,Tst,,5,True,True,5,0,True,11,mesh,True,MyDesign,True,2:01.37,True,dfs,,checkerboard,0,5,False,0:10.58,False,False,pirTest,5,False,6,100,4,True,False,False,4,2020-02-14 00:33:52 -0800,route_min_directed_valient,20,,16,False,13,,False,512,False,6,False,,True,True,False,33032,40.541689042,False,False,4,True,40,DDR4,False,False,1,6,200,0,0,7.93606,5,True,,,False,True,True,,,False,False,200,2,6
14,False,,,True,True,False,False,0.0658735,True,,OuterProduct_3,True,99.19777192504465,16,1,True,db,6,True,-i100 -p100 -t1 -d100,,1,6,hybrid,,32,True,1000000000,,4,8fb691b5,H-hop,,1,006c4482,True,40,,dor,2.53kHz,65536,0,True,4,False,1,False,12,0,route_min_directed_valient,True,False,4,False,,False,0,True,20.185743110644292,,,True,False,20,,True,1000000000.0,,6,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",True,6,bfs,AccelMain,2,,Tst,,6,True,True,6,0,True,12,mesh,True,MyDesign,True,1:51.53,True,dfs,,checkerboard,0,5,False,0:13.06,False,False,pirTest,6,False,6,100,4,True,False,False,4,2020-02-14 00:33:52 -0800,route_min_directed_valient,20,,16,False,14,,False,512,False,6,False,,True,True,False,33033,75.187811181,False,False,4,True,40,DDR4,False,False,1,6,200,0,0,7.93582,6,True,,,False,True,True,,,False,False,200,2,6
26,False,,,True,True,False,False,0.12301,True,,OuterProduct_4,True,98.40831281158027,16,1,True,db,10,True,-i100 -p100 -t1 -d100,,1,10,hybrid,,32,True,1000000000,,4,8fb691b5,H-hop,,1,006c4482,True,40,,dor,1.65kHz,65536,0,True,4,False,1,False,22,0,route_min_directed_valient,True,False,4,False,,False,0,True,22.721334614691575,,,True,False,20,,True,1000000000.0,,10,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",True,10,bfs,AccelMain,2,,Tst,,10,True,True,10,0,True,22,mesh,True,MyDesign,True,2:01.87,True,dfs,,checkerboard,0,5,False,0:10.07,False,False,pirTest,10,False,6,100,4,True,False,False,4,2020-02-14 00:33:52 -0800,route_min_directed_valient,20,,16,False,26,,False,512,False,6,False,,True,True,False,16649,100.088870118,False,False,4,True,40,DDR4,False,False,1,6,200,0,0,15.7453,10,True,,,False,True,True,,,False,False,200,4,6
26,False,,,True,True,False,False,0.850145,True,,OuterProduct_5,True,42.50726442507264,16,1,True,db,10,True,-i100 -p100 -t1 -d100,,1,10,hybrid,,32,True,1000000000,,4,8fb691b5,H-hop,,1,006c4482,True,40,,dor,0.98kHz,65536,0,True,4,False,1,False,22,0,route_min_directed_valient,True,False,4,False,,False,0,True,27.463480203206228,,,True,False,20,,True,1000000000.0,,10,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",True,10,bfs,AccelMain,2,,Tst,,10,True,True,10,0,True,14,mesh,True,MyDesign,True,2:23.75,True,dfs,,checkerboard,0,5,False,0:02.46,False,False,pirTest,10,False,6,100,4,True,False,False,4,2020-02-14 00:33:52 -0800,route_min_directed_valient,20,,16,False,26,,False,512,False,6,False,,True,True,False,2409,121.886968734,False,False,4,True,40,DDR4,False,False,1,6,200,0,0,108.819,10,True,,,False,True,True,,,False,False,200,12,6
8,False,,,True,True,False,False,0.89864,True,,OuterProduct_6,True,89.86397542781921,16,1,True,db,3,True,-i100 -p100 -t1 -d100,,1,3,hybrid,,32,True,1000000000,,4,8fb691b5,H-hop,,1,006c4482,True,40,,dor,1.94kHz,65536,0,True,4,False,1,False,6,0,route_min_directed_valient,True,False,4,False,,False,0,True,52.07918452762683,,,True,False,20,,True,1000000000.0,,3,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",True,3,bfs,AccelMain,2,,Tst,,3,True,True,3,0,True,4,mesh,True,MyDesign,True,1:14.26,True,dfs,,checkerboard,0,5,False,0:02.35,False,False,pirTest,3,False,6,100,4,True,False,False,4,2020-02-14 00:33:52 -0800,route_min_directed_valient,20,,16,False,8,,False,512,False,6,False,,True,True,False,4558,46.325382824,False,False,4,True,40,DDR4,False,False,1,6,200,0,0,57.5129,3,True,,,False,True,True,,,False,False,200,4,6
15,False,,,True,True,False,False,1.03226,True,,OuterProduct_7,True,68.81720430107526,16,1,True,db,5,True,-i100 -p100 -t1 -d100,,1,5,hybrid,,32,True,1000000000,,4,8fb691b5,H-hop,,1,006c4482,True,40,,dor,0.83kHz,65536,0,True,4,False,1,False,11,0,route_min_directed_valient,True,False,4,False,,False,0,True,43.42804451112778,,,True,False,20,,True,1000000000.0,,5,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",True,5,bfs,AccelMain,2,,Tst,,5,True,True,5,0,True,7,mesh,True,MyDesign,True,1:23.62,True,dfs,,checkerboard,0,5,False,0:03.60,False,False,pirTest,5,False,6,100,4,True,False,False,4,2020-02-14 00:33:52 -0800,route_min_directed_valient,20,,16,False,15,,False,512,False,6,False,,True,True,False,2976,45.175056456,False,False,4,True,40,DDR4,False,False,1,6,200,0,0,88.086,5,True,,,False,True,True,,,False,False,200,8,6
15,False,,,True,True,False,False,0.952639,True,,OuterProduct_8,True,69.2828146143437,16,1,True,db,5,True,-i100 -p100 -t1 -d100,,1,5,hybrid,,32,True,1000000000,,4,8fb691b5,H-hop,,1,006c4482,True,40,,dor,1.39kHz,65536,0,True,4,False,1,False,11,0,route_min_directed_valient,True,False,4,False,,False,0,True,43.72187431160902,,,True,False,20,,True,1000000000.0,,5,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",True,5,bfs,AccelMain,2,,Tst,,5,True,True,5,0,True,7,mesh,True,MyDesign,True,1:36.15,True,dfs,,checkerboard,0,5,False,0:02.13,False,False,pirTest,5,False,6,100,4,True,False,False,4,2020-02-14 00:33:52 -0800,route_min_directed_valient,20,,16,False,15,,False,512,False,6,False,,True,True,False,2956,58.186303339,False,False,4,True,40,DDR4,False,False,1,6,200,0,0,88.682,5,True,,,False,True,True,,,False,False,200,8,6
21,False,,,True,True,False,False,0.795165,True,,OuterProduct_9,True,51.57824042981867,16,1,True,db,7,True,-i100 -p100 -t1 -d100,,1,7,hybrid,,32,True,1000000000,,4,8fb691b5,H-hop,,1,006c4482,True,40,,dor,0.86kHz,65536,0,True,4,False,1,False,17,0,route_min_directed_valient,True,False,4,False,,False,0,True,33.15791212057823,,,True,False,20,,True,1000000000.0,,7,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",True,7,bfs,AccelMain,2,,Tst,,7,True,True,7,0,True,10,mesh,True,MyDesign,True,1:55.14,True,dfs,,checkerboard,0,5,False,0:03.47,False,False,pirTest,7,False,6,100,4,True,False,False,4,2020-02-14 00:33:52 -0800,route_min_directed_valient,20,,16,False,21,,False,512,False,6,False,,True,True,False,2978,86.937732803,False,False,4,True,40,DDR4,False,False,1,6,200,0,0,88.0269,7,True,,,False,True,True,,,False,False,200,11,6
12,False,,,True,True,False,False,56.0137,True,,RandomCARTInference_0,True,87.52136752136752,16,1,True,db,,True,-i100 -p100 -t1 -d100,,1,2,hybrid,,32,True,1000000000,,4,8fb691b5,H-hop,,1,006c4482,True,40,,dor,0.99kHz,65536,0,True,4,False,1,False,6,0,route_min_directed_valient,True,False,4,False,,False,0,True,26.581196581196583,,,True,False,20,,True,1000000000.0,,2,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",True,,bfs,AccelMain,2,,Tst,,2,True,True,,0,True,3,mesh,True,MyDesign,True,0:32.75,True,dfs,,checkerboard,0,5,False,0:01.18,False,False,pirTest,9,False,6,100,4,True,False,False,4,2020-02-14 00:33:52 -0800,route_min_directed_valient,20,,16,False,12,,False,512,False,6,False,,True,True,False,1170,25.760007209,False,False,4,True,40,DDR4,False,False,1,6,200,0,0,1.75043,2,True,,,False,True,True,,,False,False,200,0,6
272,False,,,True,True,False,False,82.8259,True,,RandomCARTInference_1,True,32.35387045813586,16,1,True,db,,True,-i100 -p100 -t1 -d100,,1,5,hybrid,,32,True,1000000000,,4,8fb691b5,H-hop,,1,006c4482,True,40,,dor,0.3kHz,65536,0,True,4,False,1,False,12,0,route_min_directed_valient,True,False,4,False,,False,0,True,5.1219427820251155,,,True,False,20,,True,1000000000.0,,5,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",True,,bfs,AccelMain,2,,Tst,,5,True,True,,0,True,6,mesh,True,MyDesign,True,7:12.00,True,dfs,,checkerboard,0,5,False,0:10.69,False,False,pirTest,200,False,6,100,4,True,False,False,4,2020-02-14 00:33:52 -0800,route_min_directed_valient,20,,16,False,272,,False,512,False,6,False,,True,True,False,3165,9630.042215172,False,False,4,True,40,DDR4,False,False,1,6,200,0,0,0.647077,5,True,,,False,True,True,,,False,False,200,66,6
274,False,,,True,True,False,False,83.4854,True,,RandomCARTInference_final,True,32.611464968152866,16,1,True,db,,True,-i100 -p100 -t1 -d100,,1,5,hybrid,,32,True,1000000000,,4,8fb691b5,H-hop,,1,006c4482,True,40,,dor,0.33kHz,65536,0,True,4,False,1,False,12,0,route_min_directed_valient,True,False,4,False,,False,0,True,5.1326963906581735,,,True,False,20,,True,1000000000.0,,5,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",True,,bfs,AccelMain,2,,Tst,,5,True,True,,0,True,6,mesh,True,MyDesign,True,6:50.26,True,dfs,,checkerboard,0,5,False,0:09.59,False,False,pirTest,200,False,6,100,4,True,False,False,4,2020-02-14 00:33:52 -0800,route_min_directed_valient,20,,16,False,274,,False,512,False,6,False,,True,True,False,3140,9656.960330247,False,False,4,True,40,DDR4,False,False,1,6,200,0,0,0.652229,5,True,,,False,True,True,,,False,False,200,68,6
16,False,,,True,True,False,False,2.04059,True,,SGD_0,True,50.229934392053465,16,1,True,db,8,True,-i100 -p100 -t1 -d100,,1,3,hybrid,,32,True,1000000000,,4,8fb691b5,H-hop,,1,006c4482,True,40,,dor,2.51kHz,65536,0,True,4,False,1,False,9,0,route_min_directed_valient,True,False,4,False,,False,0,True,12.831235231137127,,,True,False,20,,True,1000000000.0,,3,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",True,8,bfs,AccelMain,2,,Tst,,3,True,True,8,0,True,9,mesh,True,MyDesign,True,3:04.48,True,dfs,,checkerboard,0,5,False,0:06.50,False,False,pirTest,8,False,6,100,4,True,False,False,4,2020-02-14 00:33:52 -0800,route_min_directed_valient,20,,16,False,16,,False,512,False,6,False,,True,True,False,16309,110.319843681,False,False,4,True,40,DDR4,False,False,1,6,200,0,0,0.00784843,3,True,,,False,True,True,,,False,False,200,7,6
21,False,,,True,True,False,False,3.83057,True,,SGD_1,True,47.14548802946593,16,1,True,db,10,True,-i100 -p100 -t1 -d100,,1,3,hybrid,,32,True,1000000000,,4,8fb691b5,H-hop,,1,006c4482,True,40,,dor,1.25kHz,65536,0,True,4,False,1,False,10,0,route_min_directed_valient,True,False,4,False,,False,0,True,12.682723296500921,,,True,False,20,,True,1000000000.0,,3,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",True,10,bfs,AccelMain,2,,Tst,,3,True,True,9,0,True,10,mesh,True,MyDesign,True,3:27.06,True,dfs,,checkerboard,0,5,False,0:06.97,False,False,pirTest,10,False,6,100,4,True,False,False,4,2020-02-14 00:33:52 -0800,route_min_directed_valient,20,,16,False,21,,False,512,False,6,False,,True,True,False,8688,134.06390136,False,False,4,True,40,DDR4,False,False,1,6,200,0,0,0.014733,3,True,,,False,True,True,,,False,False,200,11,6
26,False,,,True,True,False,False,2.06272,True,,SGD_2,True,50.774761373496965,16,1,True,db,9,True,-i100 -p100 -t1 -d100,,1,3,hybrid,,32,True,1000000000,,4,8fb691b5,H-hop,,1,006c4482,True,40,,dor,2.3kHz,65536,0,True,4,False,1,False,11,0,route_min_directed_valient,True,False,4,False,,False,0,True,11.134870459898352,,,True,False,20,,True,1000000000.0,,3,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",True,9,bfs,AccelMain,2,,Tst,,3,True,True,8,0,True,15,mesh,True,MyDesign,True,1:55.87,True,dfs,,checkerboard,0,5,False,0:07.00,False,False,pirTest,9,False,6,100,4,True,False,False,4,2020-02-14 00:33:52 -0800,route_min_directed_valient,20,,16,False,26,,False,512,False,6,False,,True,True,False,16134,66.636686077,False,False,4,True,40,DDR4,False,False,1,6,200,0,0,0.00793356,3,True,,,False,True,True,,,False,False,200,11,6
30,False,,,True,True,False,False,3.93706,True,,SGD_3,True,48.456169407311016,16,1,True,db,11,True,-i100 -p100 -t1 -d100,,1,3,hybrid,,32,True,1000000000,,4,8fb691b5,H-hop,,1,006c4482,True,40,,dor,1.34kHz,65536,0,True,4,False,1,False,12,0,route_min_directed_valient,True,False,4,False,,False,0,True,11.683106988144626,,,True,False,20,,True,1000000000.0,,3,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",True,11,bfs,AccelMain,2,,Tst,,3,True,True,9,0,True,15,mesh,True,MyDesign,True,3:28.45,True,dfs,,checkerboard,0,5,False,0:06.30,False,False,pirTest,11,False,6,100,4,True,False,False,4,2020-02-14 00:33:52 -0800,route_min_directed_valient,20,,16,False,30,,False,512,False,6,False,,True,True,False,8453,173.223022088,False,False,4,True,40,DDR4,False,False,1,6,200,0,0,0.0151426,3,True,,,False,True,True,,,False,False,200,15,6
42,False,,,True,True,False,False,4.3623,True,,SGD_4,True,36.91178398217328,16,1,True,db,14,True,-i100 -p100 -t1 -d100,,1,3,hybrid,,32,True,1000000000,,4,8fb691b5,H-hop,,1,006c4482,True,40,,dor,0.99kHz,65536,0,True,4,False,1,False,15,0,route_min_directed_valient,True,False,4,False,,False,0,True,9.037475770725816,,,True,False,20,,True,1000000000.0,,3,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",True,14,bfs,AccelMain,2,,Tst,,3,True,True,10,0,True,20,mesh,True,MyDesign,True,5:32.37,True,dfs,,checkerboard,0,5,False,0:07.73,False,False,pirTest,14,False,6,100,4,True,False,False,4,2020-02-14 00:33:52 -0800,route_min_directed_valient,20,,16,False,42,,False,512,False,6,False,,True,True,False,7629,266.923876032,False,False,4,True,40,DDR4,False,False,1,6,200,0,0,0.0167781,3,True,,,False,True,True,,,False,False,200,22,6
12,False,,,True,True,False,False,0.0,True,,SRAMSplit_0,True,12.499737745065316,16,1,True,db,4,True,-i100 -p100 -t1 -d100,,1,,hybrid,,32,True,1000000000,,4,8fb691b5,H-hop,,1,006c4482,True,40,,dor,4.8kHz,65536,0,True,4,False,1,False,3,0,route_min_directed_valient,True,False,4,False,,False,0,True,11.538223124884553,,,True,False,20,,True,1000000000.0,,0,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",True,4,bfs,AccelMain,2,,Tst,,,True,True,1,0,True,11,mesh,True,MyDesign,True,0:42.98,True,dfs,,checkerboard,0,5,False,7:17.31,False,False,pirTest,4,False,6,100,4,True,False,False,4,2020-02-14 00:33:52 -0800,route_min_directed_valient,20,,16,False,12,,False,512,False,6,False,,True,True,False,2097196,80.299638326,False,False,4,True,40,DDR4,False,False,1,6,200,0,0,0.0,,True,,,False,True,True,,,False,False,200,1,6
