runhybrid_wbw,constprop,VBB-alloc,VBB-split,VPMU,runp2p_time,VPCU-split,bcread,dag-stage,time,DAG_Total,algo,runhybrid_time,ag-dce,pcu-stage,runp2p_complete,merge,routing-cost,runhybrid_cycle,load,mergeTime_ms,gentst_time,proute-q,arch,time-out,VAFG-split,freq,gentst_err,link-prop,mdone,avgActive,PMU,maketst_time,reserve-pmu,genpir,OPS-Flt,psim,OPS-Prog FU,VMC,debug-tst,app,MC_Total,project,pattern,vfifo,topo,dedicated-dag,VAFG-alloc,pmu-stage,tungsten,VPMU-alloc,MC,simulate,runp2p_err,vcLimit,runhybrid_success,proute-algo,clock,VMC-split,trace,vc,merge-forward,backend,VPMU-split,split-forward,run-proute,scheduled,runp2p_rbw,vlink,dupra,split,psim-q,mapping,spatial_sha,mem-tech,runhybrid_rbw,tokenout,retime-buffer-only,OPS-Other,module,runproute_time,maketst_err,dag,net,waveform,runp2p_success,maxActive,nn,runhybrid_dram_power,split-algo,row,save,vec,runhybrid_complete,VDAG-split,VDAG-alloc,PMU_Total,succeeded,fast,runhybrid_err,run-tst,OPS-Fix,codegen,VDAG,lrange,pracc,argin,run-psim,merge-algo,flit-width,reserve-pcu,stat,pmu-sram-size,name,dot,debug,split-thread,proute-seed,simfreq,retime-glob,PCU,igraph,rtelm,fifo-depth,sr,argout,vdot,retime-local,DAG,memelm,PCU_Total,VPCU-alloc,retime-exout,pirArgs,prtime,genpir_err,OPS-FU,runp2p_dram_power,proute-opts,VMC-alloc,notFit,word,open,VAFG,start-id,slink,routing-algo,VBB,col,runproute_err,runp2p_deadlock,runp2p_cycle,VPCU,OPS-All,pir_sha,runhybrid_deadlock,verbose,runhybrid_pass,runp2p_wbw,runp2p_pass
,True,,,3,0:01.15,26,True,6,2020-01-19 18:17:09 -0800,40,route_min_directed_valient,,True,6,True,False,H-hop,,False,,46.528306705,4,MyDesign,100,1,1000000000.0,,db,True,15.499130078221773,5,2:27.18,0,True,,False,,6,False,NaivePageRankCSR_0,40,pirTest,checkerboard,4,mesh,False,1,6,True,3,6,False,,4,False,route_min_directed_valient,1000000000,6,False,4,False,Tst,3,False,False,False,23.5719,2,False,True,1,True,93b78c7b,DDR4,,5,False,,False,,,True,hybrid,True,True,89.33512917840088,False,,dfs,20,False,16,False,0,0,200,True,False,,False,,True,0,True,True,6,False,bfs,512,0,True,65536,AccelMain,False,False,1,0,7.1kHz,False,11,False,True,16,True,4,True,False,13,False,200,19,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/fluorine/spatial, --save=false, --dot=false, --debug=false",,,,,-i100 -p100 -t1 -d100,6,,32,False,1,0,4,dor,,20,,False,8167,26,,2bf187f9,False,False,,0.0626913,True
,True,,,3,0:01.25,28,True,6,2020-01-19 18:17:09 -0800,40,route_min_directed_valient,,True,6,True,False,H-hop,,False,,45.175567639,4,MyDesign,100,1,1000000000.0,,db,True,12.183917964648861,4,2:37.34,0,True,,False,,6,False,NaivePageRankCSR_1,40,pirTest,checkerboard,4,mesh,False,1,6,True,3,6,False,,4,False,route_min_directed_valient,1000000000,6,False,4,False,Tst,3,False,False,False,25.5525,2,False,True,1,True,93b78c7b,DDR4,,5,False,,False,,,True,hybrid,True,True,90.24118738404452,False,,dfs,20,False,16,False,0,0,200,True,False,,False,,True,0,True,True,6,False,bfs,512,0,True,65536,AccelMain,False,False,1,0,6.47kHz,False,14,False,True,16,True,4,True,False,13,False,200,19,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/fluorine/spatial, --save=false, --dot=false, --debug=false",,,,,-i100 -p100 -t1 -d100,6,,32,False,1,0,4,dor,,20,,False,8085,28,,2bf187f9,False,False,,0.0633271,True
,True,,,3,0:01.38,46,True,6,2020-01-19 18:17:09 -0800,40,route_min_directed_valient,,True,6,True,False,H-hop,,False,,66.871994719,4,MyDesign,100,1,1000000000.0,,db,True,16.36796131648729,5,3:52.43,0,True,,False,,10,False,NaivePageRankCSR_2,40,pirTest,checkerboard,4,mesh,False,1,6,True,3,10,False,,4,False,route_min_directed_valient,1000000000,10,False,4,False,Tst,3,False,False,False,38.0945,2,False,True,1,True,93b78c7b,DDR4,,5,False,,False,,,True,hybrid,True,True,85.72765559195133,False,,dfs,20,False,16,False,0,0,200,True,False,,False,,True,0,True,True,6,False,bfs,512,0,True,65536,AccelMain,False,False,1,0,3.1kHz,False,21,False,True,16,True,4,True,False,23,False,200,32,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/fluorine/spatial, --save=false, --dot=false, --debug=false",,,,,-i100 -p100 -t1 -d100,10,,32,False,1,0,4,dor,,20,,False,4274,46,,2bf187f9,False,False,,0.119794,True
,True,,,,,201,True,6,2020-01-19 18:17:09 -0800,,,,True,6,False,False,H-hop,,False,,244.837043219,4,MyDesign,100,1,1000000000.0,"[[31merror[0m] Not enough resource of type MCParam172257627. Required 42. Possesed 40
",db,True,,,,0,True,,False,,,False,NaivePageRankCSR_3,,pirTest,checkerboard,4,mesh,False,1,6,True,9,,False,,,False,route_min_directed_valient,1000000000,42,False,4,False,Tst,9,False,False,False,,2,False,True,1,True,93b78c7b,DDR4,,5,False,,False,,,True,hybrid,True,False,,False,,dfs,20,False,16,False,0,0,,False,False,,False,,True,,True,True,6,False,bfs,512,0,True,65536,AccelMain,False,False,1,0,,False,,False,True,16,True,4,True,False,,False,,135,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/fluorine/spatial, --save=false, --dot=false, --debug=false",,,,,-i100 -p100 -t1 -d100,42,"[[31merror[0m] Not enough resource of type MCParam172257627. Required 42. Possesed 40
",32,False,,0,4,dor,,20,,False,,,,2bf187f9,False,False,,,
,True,,,3,0:01.53,26,True,6,2020-01-19 18:17:09 -0800,40,route_min_directed_valient,,True,6,True,False,H-hop,,False,,34.945194421,4,MyDesign,100,1,1000000000.0,,db,True,15.801644063097417,6,1:49.75,0,True,,False,,6,False,NaivePageRankCSR_4,40,pirTest,checkerboard,4,mesh,False,1,6,True,3,6,False,,4,False,route_min_directed_valient,1000000000,6,False,4,False,Tst,3,False,False,False,24.1363,2,False,True,1,True,93b78c7b,DDR4,,5,False,,False,,,True,hybrid,True,True,91.08045690031834,False,,dfs,20,False,16,False,0,0,200,True,False,,False,,True,0,True,True,6,False,bfs,512,0,True,65536,AccelMain,False,False,1,0,10.47kHz,False,9,False,True,16,True,4,True,False,14,False,200,19,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/fluorine/spatial, --save=false, --dot=false, --debug=false",,,,,-i100 -p100 -t1 -d100,6,,32,False,1,0,4,dor,,20,,False,16021,26,,2bf187f9,False,False,,0.0639161,True
,True,,,3,0:01.40,31,True,6,2020-01-19 18:17:09 -0800,40,route_min_directed_valient,,True,6,True,False,H-hop,,False,,54.263808413,4,MyDesign,100,1,1000000000.0,,db,True,9.746602200870493,8,2:43.05,0,True,,False,,6,False,NaivePageRank_0,40,pirTest,checkerboard,4,mesh,False,1,6,True,3,6,False,,4,False,route_min_directed_valient,1000000000,6,False,4,False,Tst,3,False,False,False,19.0155,2,False,True,1,True,93b78c7b,DDR4,,5,False,,False,,,True,hybrid,True,True,89.87435328898744,False,,dfs,20,False,16,False,0,0,200,True,False,,False,,True,0,True,True,6,False,bfs,512,0,True,65536,AccelMain,False,False,1,0,5.8kHz,False,17,False,True,16,True,4,True,False,9,False,200,20,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/fluorine/spatial, --save=false, --dot=false, --debug=false",,,,,-i100 -p100 -t1 -d100,6,,32,False,1,0,4,dor,,20,,False,8118,31,,2bf187f9,False,False,,0.0630697,True
,True,,,3,0:01.88,33,True,6,2020-01-19 18:17:09 -0800,40,route_min_directed_valient,,True,6,True,False,H-hop,,False,,63.037873552,4,MyDesign,100,1,1000000000.0,,db,True,8.28046214110097,6,2:56.36,0,True,,False,,6,False,NaivePageRank_1,40,pirTest,checkerboard,4,mesh,False,1,6,True,3,6,False,,4,False,route_min_directed_valient,1000000000,6,False,4,False,Tst,3,False,False,False,19.1544,2,False,True,1,True,93b78c7b,DDR4,,5,False,,False,,,True,hybrid,True,True,91.21140142517815,False,,dfs,20,False,16,False,0,0,200,True,False,,False,,True,0,True,True,6,False,bfs,512,0,True,65536,AccelMain,False,False,1,0,4.25kHz,False,19,False,True,16,True,4,True,False,11,False,200,20,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/fluorine/spatial, --save=false, --dot=false, --debug=false",,,,,-i100 -p100 -t1 -d100,6,,32,False,1,0,4,dor,,20,,False,7999,33,,2bf187f9,False,False,,0.064008,True
,True,,,3,0:01.31,50,True,6,2020-01-19 18:17:09 -0800,40,route_min_directed_valient,,True,6,True,False,H-hop,,False,,75.045182838,4,MyDesign,100,1,1000000000.0,,db,True,11.701432949679793,10,4:00.66,0,True,,False,,9,False,NaivePageRank_2,40,pirTest,checkerboard,4,mesh,False,1,6,True,3,9,False,,4,False,route_min_directed_valient,1000000000,9,False,4,False,Tst,3,False,False,False,30.4441,2,False,True,1,True,93b78c7b,DDR4,,5,False,,False,,,True,hybrid,True,True,85.64749883122954,False,,dfs,20,False,16,False,0,0,200,True,False,,False,,True,0,True,True,6,False,bfs,512,0,True,65536,AccelMain,False,False,1,0,3.27kHz,False,24,False,True,16,True,4,True,False,19,False,200,30,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/fluorine/spatial, --save=false, --dot=false, --debug=false",,,,,-i100 -p100 -t1 -d100,9,,32,False,1,0,4,dor,,20,,False,4278,50,,2bf187f9,False,False,,0.119682,True
,True,,,9,0:02.04,198,True,6,2020-01-19 18:17:09 -0800,40,route_min_directed_valient,,True,6,True,False,H-hop,,False,,326.53786961,4,MyDesign,100,1,1000000000.0,,db,True,12.064703365823766,40,22:53.65,0,True,,False,,36,False,NaivePageRank_3,40,pirTest,checkerboard,4,mesh,False,1,6,True,9,36,False,,4,False,route_min_directed_valient,1000000000,36,False,4,False,Tst,9,False,False,False,44.5144,2,False,True,1,True,93b78c7b,DDR4,,5,False,,False,,,True,hybrid,True,True,86.45669291338582,False,,dfs,20,False,16,False,0,0,200,True,False,,False,,True,0,True,True,6,False,bfs,512,0,True,65536,AccelMain,False,False,1,0,0.93kHz,False,127,False,True,16,True,4,True,False,40,False,200,120,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/fluorine/spatial, --save=false, --dot=false, --debug=false",,,,,-i100 -p100 -t1 -d100,36,,32,False,1,0,4,dor,,20,,False,1905,198,,2bf187f9,False,False,,0.268766,True
,True,,,3,0:02.26,31,True,6,2020-01-19 18:17:09 -0800,40,route_min_directed_valient,,True,6,True,False,H-hop,,False,,50.790686307,4,MyDesign,100,1,1000000000.0,,db,True,9.907442190500044,7,2:51.57,0,True,,False,,6,False,NaivePageRank_4,40,pirTest,checkerboard,4,mesh,False,1,6,True,3,6,False,,4,False,route_min_directed_valient,1000000000,6,False,4,False,Tst,3,False,False,False,19.2136,2,False,True,1,True,93b78c7b,DDR4,,5,False,,False,,,True,hybrid,True,True,91.35987978963186,False,,dfs,20,False,16,False,0,0,200,True,False,,False,,True,0,True,True,6,False,bfs,512,0,True,65536,AccelMain,False,False,1,0,7.07kHz,False,17,False,True,16,True,4,True,False,10,False,200,20,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/fluorine/spatial, --save=false, --dot=false, --debug=false",,,,,-i100 -p100 -t1 -d100,6,,32,False,1,0,4,dor,,20,,False,15972,31,,2bf187f9,False,False,,0.0641122,True
,True,,,,,,True,6,2020-01-19 18:17:09 -0800,,,,True,6,False,False,H-hop,,False,,3.260063138,4,MyDesign,100,,1000000000.0,"[[31mbug[0m] 14-MemoryLowering throw java.lang.IllegalArgumentException: requirement failed: size=0 and step=0, but both must be positive
",db,True,,,,0,True,,False,,,False,OuterDRAMLock_0,,pirTest,checkerboard,4,mesh,False,,6,True,,,False,,,False,route_min_directed_valient,1000000000,,False,4,False,Tst,,False,False,False,,2,False,True,1,True,93b78c7b,DDR4,,5,False,,False,,,True,hybrid,True,False,,False,,dfs,20,False,16,False,,,,False,False,,False,,True,,True,True,6,False,bfs,512,0,True,65536,AccelMain,False,False,1,0,,False,,False,True,16,True,4,True,False,,False,,,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/fluorine/spatial, --save=false, --dot=false, --debug=false",,,,,-i100 -p100 -t1 -d100,,,32,False,,0,4,dor,,20,,False,,,,2bf187f9,False,False,,,
,True,1,1,,,10,True,6,2020-01-19 18:17:09 -0800,40,route_min_directed_valient,,True,6,False,False,H-hop,,False,,12.56214337,4,MyDesign,100,1,1000000000.0,,db,True,,8,0:08.34,0,True,,False,,,False,OuterDRAMLock_1,40,pirTest,checkerboard,4,mesh,False,1,6,True,,0,False,,4,False,route_min_directed_valient,1000000000,,False,4,False,Tst,,False,False,False,,2,False,True,1,True,93b78c7b,DDR4,,5,False,,False,,"src/Top.h:65:3: error: ‘SparseDRAMRMW’ does not name a type; did you mean ‘SparseDRAM’?
",True,hybrid,True,False,,False,,dfs,20,False,16,False,0,0,200,False,False,,False,,True,0,True,True,6,False,bfs,512,0,True,65536,AccelMain,False,False,1,0,,False,0,False,True,16,True,4,True,False,2,False,200,10,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/fluorine/spatial, --save=false, --dot=false, --debug=false",,,,,-i100 -p100 -t1 -d100,,,32,False,1,0,4,dor,1,20,,False,,10,,2bf187f9,False,False,,,
,True,,,2,0:00.52,7,True,6,2020-01-19 18:17:09 -0800,40,route_min_directed_valient,,True,6,True,False,H-hop,,False,,14.4187005,4,MyDesign,100,1,1000000000.0,,db,True,1.4686325527609134,4,0:57.01,0,True,,False,,1,False,OuterLock_0,40,pirTest,checkerboard,4,mesh,False,1,6,True,2,1,False,,4,False,route_min_directed_valient,1000000000,1,False,4,False,Tst,2,False,False,False,0.0277537,2,False,True,1,True,93b78c7b,DDR4,,5,False,,False,,,True,hybrid,True,True,2.7753686036426712,False,,dfs,20,False,16,False,0,0,200,True,False,,False,,True,0,True,True,6,False,bfs,512,0,True,65536,AccelMain,False,False,1,0,4.43kHz,False,1,False,True,16,True,4,True,False,4,False,200,7,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/fluorine/spatial, --save=false, --dot=false, --debug=false",,,,,-i100 -p100 -t1 -d100,1,,32,False,1,0,4,dor,,20,,False,2306,7,,2bf187f9,False,False,,0.0277537,
,True,1,1,,,14,True,6,2020-01-19 18:17:09 -0800,40,route_min_directed_valient,,True,6,False,False,H-hop,,False,,16.648366421,4,MyDesign,100,1,1000000000.0,,db,True,,8,0:09.74,0,True,,False,,1,False,OuterLock_1,40,pirTest,checkerboard,4,mesh,False,1,6,True,,1,False,,4,False,route_min_directed_valient,1000000000,1,False,4,False,Tst,,False,False,False,,2,False,True,1,True,93b78c7b,DDR4,,5,False,,False,,"src/Top.h:91:33: error: wrong number of template arguments (9, should be 10)
",True,hybrid,True,False,,False,,dfs,20,False,16,False,0,0,200,False,False,,False,,True,0,True,True,6,False,bfs,512,0,True,65536,AccelMain,False,False,1,0,,False,0,False,True,16,True,4,True,False,6,False,200,14,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/fluorine/spatial, --save=false, --dot=false, --debug=false",,,,,-i100 -p100 -t1 -d100,1,,32,False,1,0,4,dor,1,20,,False,,14,,2bf187f9,False,False,,,
,True,,,3,0:00.80,7,True,6,2020-01-19 18:17:09 -0800,40,route_min_directed_valient,,True,6,True,False,H-hop,,False,,18.377312134,4,MyDesign,100,1,1000000000.0,,db,True,52.20517331799496,3,1:00.79,0,True,,False,,3,False,OuterProduct_0,40,pirTest,checkerboard,4,mesh,False,1,6,True,3,3,False,,4,False,route_min_directed_valient,1000000000,3,False,4,False,Tst,3,False,False,False,0.900814,2,False,True,1,True,93b78c7b,DDR4,,5,False,,False,,,True,hybrid,True,True,90.08137233340665,False,,dfs,20,False,16,False,0,0,200,True,False,,False,,True,0,True,True,6,False,bfs,512,0,True,65536,AccelMain,False,False,1,0,5.68kHz,False,3,False,True,16,True,4,True,False,4,False,200,6,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/fluorine/spatial, --save=false, --dot=false, --debug=false",,,,,-i100 -p100 -t1 -d100,3,,32,False,1,0,4,dor,,20,,False,4547,7,,2bf187f9,False,False,,57.6521,True
,True,,,3,0:02.63,7,True,6,2020-01-19 18:17:09 -0800,40,route_min_directed_valient,,True,6,True,False,H-hop,,False,,20.563260419,4,MyDesign,100,1,1000000000.0,,db,True,19.42287234042553,3,1:13.57,0,True,,False,,3,False,OuterProduct_1,40,pirTest,checkerboard,4,mesh,False,1,6,True,3,3,False,,4,False,route_min_directed_valient,1000000000,3,False,4,False,Tst,3,False,False,False,0.0622492,2,False,True,1,True,93b78c7b,DDR4,,5,False,,False,,,True,hybrid,True,True,99.59878419452887,False,,dfs,20,False,16,False,0,0,200,True,False,,False,,True,0,True,True,6,False,bfs,512,0,True,65536,AccelMain,False,False,1,0,25.02kHz,False,1,False,True,16,True,4,True,False,6,False,200,6,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/fluorine/spatial, --save=false, --dot=false, --debug=false",,,,,-i100 -p100 -t1 -d100,3,,32,False,1,0,4,dor,,20,,False,65800,7,,2bf187f9,False,False,,3.98395,True
,True,,,9,0:01.43,29,True,6,2020-01-19 18:17:09 -0800,40,route_min_directed_valient,,True,6,True,False,H-hop,,False,,62.03458028,4,MyDesign,100,1,1000000000.0,,db,True,41.07581825714681,9,2:24.71,0,True,,False,,9,False,OuterProduct_10,40,pirTest,checkerboard,4,mesh,False,1,6,True,9,9,False,,4,False,route_min_directed_valient,1000000000,9,False,4,False,Tst,9,False,False,False,0.988151,2,False,True,1,True,93b78c7b,DDR4,,5,False,,False,,,True,hybrid,True,True,73.53680430879713,False,,dfs,20,False,16,False,0,0,200,True,False,,False,,True,0,True,True,6,False,bfs,512,0,True,65536,AccelMain,False,False,1,0,1.95kHz,False,17,False,True,16,True,4,True,False,12,False,200,22,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/fluorine/spatial, --save=false, --dot=false, --debug=false",,,,,-i100 -p100 -t1 -d100,9,,32,False,1,0,4,dor,,20,,False,2785,29,,2bf187f9,False,False,,94.1271,True
,True,,,21,0:01.57,77,True,6,2020-01-19 18:17:09 -0800,40,route_min_directed_valient,,True,6,True,False,H-hop,,False,,120.769950624,4,MyDesign,100,1,1000000000.0,,db,True,17.175196473068812,21,3:06.69,0,True,,False,,21,False,OuterProduct_11,40,pirTest,checkerboard,4,mesh,False,1,6,True,21,21,False,,4,False,route_min_directed_valient,1000000000,21,False,4,False,Tst,21,False,False,False,0.726241,2,False,True,1,True,93b78c7b,DDR4,,5,False,,False,,,True,hybrid,True,True,27.23404255319149,False,,dfs,20,False,16,False,0,0,200,True,False,,False,,True,0,True,True,6,False,bfs,512,0,True,65536,AccelMain,False,False,1,0,1.8kHz,False,47,False,True,16,True,4,True,False,30,False,200,57,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/fluorine/spatial, --save=false, --dot=false, --debug=false",,,,,-i100 -p100 -t1 -d100,21,,32,False,1,0,4,dor,,20,,False,2820,77,,2bf187f9,False,False,,92.9589,True
,True,,,5,0:02.88,13,True,6,2020-01-19 18:17:09 -0800,40,route_min_directed_valient,,True,6,True,False,H-hop,,False,,24.021018813,4,MyDesign,100,1,1000000000.0,,db,True,22.34566333311674,5,1:36.72,0,True,,False,,5,False,OuterProduct_2,40,pirTest,checkerboard,4,mesh,False,1,6,True,5,5,False,,4,False,route_min_directed_valient,1000000000,5,False,4,False,Tst,5,False,False,False,0.0852507,2,False,True,1,True,93b78c7b,DDR4,,5,False,,False,,,True,hybrid,True,True,99.20077500605474,False,,dfs,20,False,16,False,0,0,200,True,False,,False,,True,0,True,True,6,False,bfs,512,0,True,65536,AccelMain,False,False,1,0,11.47kHz,False,2,False,True,16,True,4,True,False,11,False,200,11,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/fluorine/spatial, --save=false, --dot=false, --debug=false",,,,,-i100 -p100 -t1 -d100,5,,32,False,1,0,4,dor,,20,,False,33032,13,,2bf187f9,False,False,,7.93606,True
,True,,,6,0:02.16,14,True,6,2020-01-19 18:17:09 -0800,40,route_min_directed_valient,,True,6,True,False,H-hop,,False,,24.419553631,4,MyDesign,100,1,1000000000.0,,db,True,20.185743110644292,6,1:22.46,0,True,,False,,6,False,OuterProduct_3,40,pirTest,checkerboard,4,mesh,False,1,6,True,6,6,False,,4,False,route_min_directed_valient,1000000000,6,False,4,False,Tst,6,False,False,False,0.0658735,2,False,True,1,True,93b78c7b,DDR4,,5,False,,False,,,True,hybrid,True,True,99.19777192504465,False,,dfs,20,False,16,False,0,0,200,True,False,,False,,True,0,True,True,6,False,bfs,512,0,True,65536,AccelMain,False,False,1,0,15.29kHz,False,2,False,True,16,True,4,True,False,12,False,200,12,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/fluorine/spatial, --save=false, --dot=false, --debug=false",,,,,-i100 -p100 -t1 -d100,6,,32,False,1,0,4,dor,,20,,False,33033,14,,2bf187f9,False,False,,7.93582,True
,True,,,10,0:03.17,26,True,6,2020-01-19 18:17:09 -0800,40,route_min_directed_valient,,True,6,True,False,H-hop,,False,,55.585387656,4,MyDesign,100,1,1000000000.0,,db,True,22.721334614691575,10,2:30.20,0,True,,False,,10,False,OuterProduct_4,40,pirTest,checkerboard,4,mesh,False,1,6,True,10,10,False,,4,False,route_min_directed_valient,1000000000,10,False,4,False,Tst,10,False,False,False,0.12301,2,False,True,1,True,93b78c7b,DDR4,,5,False,,False,,,True,hybrid,True,True,98.40831281158027,False,,dfs,20,False,16,False,0,0,200,True,False,,False,,True,0,True,True,6,False,bfs,512,0,True,65536,AccelMain,False,False,1,0,5.25kHz,False,4,False,True,16,True,4,True,False,22,False,200,22,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/fluorine/spatial, --save=false, --dot=false, --debug=false",,,,,-i100 -p100 -t1 -d100,10,,32,False,1,0,4,dor,,20,,False,16649,26,,2bf187f9,False,False,,15.7453,True
,True,,,10,0:01.30,26,True,6,2020-01-19 18:17:09 -0800,40,route_min_directed_valient,,True,6,True,False,H-hop,,False,,52.103207013,4,MyDesign,100,1,1000000000.0,,db,True,27.55498700938101,10,2:28.75,0,True,,False,,10,False,OuterProduct_5,40,pirTest,checkerboard,4,mesh,False,1,6,True,10,10,False,,4,False,route_min_directed_valient,1000000000,10,False,4,False,Tst,10,False,False,False,0.852978,2,False,True,1,True,93b78c7b,DDR4,,5,False,,False,,,True,hybrid,True,True,42.64889629321116,False,,dfs,20,False,16,False,0,0,200,True,False,,False,,True,0,True,True,6,False,bfs,512,0,True,65536,AccelMain,False,False,1,0,1.85kHz,False,12,False,True,16,True,4,True,False,14,False,200,22,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/fluorine/spatial, --save=false, --dot=false, --debug=false",,,,,-i100 -p100 -t1 -d100,10,,32,False,1,0,4,dor,,20,,False,2401,26,,2bf187f9,False,False,,109.181,True
,True,,,3,0:00.95,8,True,6,2020-01-19 18:17:09 -0800,40,route_min_directed_valient,,True,6,True,False,H-hop,,False,,20.838486544,4,MyDesign,100,1,1000000000.0,,db,True,52.06776114869995,3,1:10.49,0,True,,False,,3,False,OuterProduct_6,40,pirTest,checkerboard,4,mesh,False,1,6,True,3,3,False,,4,False,route_min_directed_valient,1000000000,3,False,4,False,Tst,3,False,False,False,0.898443,2,False,True,1,True,93b78c7b,DDR4,,5,False,,False,,,True,hybrid,True,True,89.84426409300285,False,,dfs,20,False,16,False,0,0,200,True,False,,False,,True,0,True,True,6,False,bfs,512,0,True,65536,AccelMain,False,False,1,0,4.8kHz,False,4,False,True,16,True,4,True,False,4,False,200,6,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/fluorine/spatial, --save=false, --dot=false, --debug=false",,,,,-i100 -p100 -t1 -d100,3,,32,False,1,0,4,dor,,20,,False,4559,8,,2bf187f9,False,False,,57.5003,True
