app,project,backend,freq,spatial_sha,pir_sha,time,genpir,genpir_err,DynHopsVec,DynHopsScal,StatHopsVec,StatHopsScal,Score,NetVC,TotPkts,LinkLim,InjectLim,EjectLim,LongRoute,Q0Pct,Q0Lim,runp2p_cycle,runhybrid_cycle,runp2p_err,runhybrid_err,maketst_err,runproute_err,gentst_err,runp2p_pass,runhybrid_pass,runp2p_deadlock,runhybrid_deadlock,runp2p_complete,runhybrid_complete,runp2p_dram_power,runhybrid_dram_power,runp2p_rbw,runhybrid_rbw,runp2p_wbw,runhybrid_wbw,maketst_time,runp2p_time,runhybrid_time,runproute_time,gentst_time,OPS-All,OPS-FU,OPS-Fix,OPS-Flt,OPS-Other,OPS-Prog FU,notFit,MC,DAG,PMU,PCU,MC_Total,DAG_Total,PMU_Total,PCU_Total,VMC,VDAG,VPMU,VPCU,row,col,pirArgs,algo,pattern,slink,vlink,prtime,vcLimit,runp2p_success,runhybrid_success,succeeded,simfreq
StreamInfNN_0,pirTest,Tst,1000000000.0,f6ef39ae,43d4659a,2019-11-06 23:09:01 -0800,True,,,,,,,,,,,,,,,28844,,,,,,,True,,False,False,True,False,,,0.0,,0.0,,1:57.09,0:02.11,,,32.986919868,"1488399 OP, 51.60 GOPS","1319383 OP, 45.74 GOPS","672209 OP, 23.30 GOPS",,"816190 OP, 28.30 GOPS","506337 OP, 17.55 GOPS",,2,6,9,8,40,40,200,200,2,0,9,14,20,20,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,True,False,True,13.67kHz
StreamInfNN_1,pirTest,Tst,1000000000.0,f6ef39ae,43d4659a,2019-11-06 23:09:01 -0800,True,,,,,,,,,,,,,,,14508,,,,,,,True,,False,False,True,False,,,0.0,,0.0,,1:59.72,0:02.53,,,62.896492972,"1646811 OP, 113.51 GOPS","1484503 OP, 102.32 GOPS","734153 OP, 50.60 GOPS",,"912658 OP, 62.91 GOPS","513985 OP, 35.43 GOPS",,2,12,13,20,40,40,200,200,2,0,13,32,20,20,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,True,False,True,5.73kHz
StreamInfNN_2,pirTest,Tst,1000000000.0,f6ef39ae,43d4659a,2019-11-06 23:09:01 -0800,True,,,,,,,,,,,,,,,115279,,,,,,,True,,False,False,True,False,,,0.0,,0.0,,2:03.82,0:07.56,,,34.911609468,"1596964 OP, 13.85 GOPS","1411888 OP, 12.25 GOPS","801509 OP, 6.95 GOPS",,"795455 OP, 6.90 GOPS","619901 OP, 5.38 GOPS",,2,7,9,9,40,40,200,200,2,0,9,16,20,20,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,True,False,True,15.25kHz
StreamInfNN_3,pirTest,Tst,1000000000.0,f6ef39ae,43d4659a,2019-11-06 23:09:01 -0800,True,,,,,,,,,,,,,,,115057,,,,,,,True,,False,False,True,False,,,0.0,,0.0,,1:47.02,0:08.68,,,47.179868284,"1552904 OP, 13.50 GOPS","1375912 OP, 11.96 GOPS","732263 OP, 6.36 GOPS",,"820641 OP, 7.13 GOPS","562727 OP, 4.89 GOPS",,2,11,9,12,40,40,200,200,2,0,9,23,20,20,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,True,False,True,13.26kHz
StreamInfNN_4,pirTest,Tst,1000000000.0,f6ef39ae,43d4659a,2019-11-06 23:09:01 -0800,True,,,,,,,,,,,,,,,57714,,,,,,,True,,False,False,True,False,,,0.0,,0.0,,2:24.06,0:09.07,,,74.791784577,"1435571 OP, 24.87 GOPS","1281835 OP, 22.21 GOPS","635450 OP, 11.01 GOPS",,"800121 OP, 13.86 GOPS","510250 OP, 8.84 GOPS",,2,22,12,25,40,40,200,200,2,0,12,47,20,20,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,True,False,True,6.36kHz
StreamInfNN_5,pirTest,Tst,1000000000.0,f6ef39ae,43d4659a,2019-11-06 23:09:01 -0800,True,,,,,,,,,,,,,,,1169,,,,,,,True,,False,False,True,False,,,0.0,,0.0,,1:52.87,0:00.87,,,48.862852021,"315851 OP, 270.19 GOPS","279119 OP, 238.77 GOPS","77801 OP, 66.55 GOPS",,"238050 OP, 203.64 GOPS","47345 OP, 40.50 GOPS",,2,12,12,16,40,40,200,200,2,0,12,28,20,20,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,True,False,True,1.34kHz
StreamInfNN_6,pirTest,Tst,1000000000.0,f6ef39ae,43d4659a,2019-11-06 23:09:01 -0800,True,,,,,,,,,,,,,,,28850,,,,,,,True,,False,False,True,False,,,0.0,,0.0,,2:05.50,0:02.03,,,33.425123507,"1488463 OP, 51.59 GOPS","1319447 OP, 45.73 GOPS","659793 OP, 22.87 GOPS","12480 OP, 0.43 GOPS","816190 OP, 28.29 GOPS","506401 OP, 17.55 GOPS",,2,1,9,13,40,40,200,200,2,0,9,14,20,20,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,True,False,True,14.21kHz
StreamInfNN_7,pirTest,Tst,1000000000.0,f6ef39ae,43d4659a,2019-11-06 23:09:01 -0800,True,,,,,,,,,,,,,,,28850,,,,,,,True,,False,False,True,False,,,0.0,,0.0,,2:02.93,0:02.14,,,36.340693229,"1488463 OP, 51.59 GOPS","1319447 OP, 45.73 GOPS","659793 OP, 22.87 GOPS","12480 OP, 0.43 GOPS","816190 OP, 28.29 GOPS","506401 OP, 17.55 GOPS",,2,1,9,13,40,40,200,200,2,0,9,14,20,20,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,True,False,True,13.48kHz
StreamInfSVM_0,pirTest,Tst,1000000000.0,f6ef39ae,43d4659a,2019-11-06 23:09:01 -0800,True,,,,,,,,,,,,,,,3662,,,,,,,True,,False,False,True,False,,,0.0,,0.0,,1:07.71,0:00.75,,,18.251971023,"66693 OP, 18.21 GOPS","58285 OP, 15.92 GOPS","28213 OP, 7.70 GOPS","1664 OP, 0.45 GOPS","36816 OP, 10.05 GOPS","21765 OP, 5.94 GOPS",,2,1,5,7,40,40,200,200,2,0,5,8,20,20,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,True,False,True,4.88kHz
StreamInfSVM_1,pirTest,Tst,1000000000.0,f6ef39ae,43d4659a,2019-11-06 23:09:01 -0800,True,,,,,,,,,,,,,,,1870,,,,,,,True,,False,False,True,False,,,0.0,,0.0,,1:37.34,0:00.54,,,29.777806525,"73735 OP, 39.43 GOPS","66755 OP, 35.70 GOPS","26321 OP, 14.08 GOPS","1664 OP, 0.89 GOPS","45750 OP, 24.47 GOPS","22601 OP, 12.09 GOPS",,2,2,13,6,40,40,200,200,2,0,5,16,20,20,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,True,False,True,3.46kHz
StreamInfSVM_3,pirTest,Tst,1000000000.0,f6ef39ae,43d4659a,2019-11-06 23:09:01 -0800,True,,,,,,,,,,,,,,,3663,,,,,,,True,,False,False,True,False,,,0.0,,0.0,,1:13.92,0:00.67,,,22.046690874,"81346 OP, 22.21 GOPS","68842 OP, 18.79 GOPS","40457 OP, 11.04 GOPS","1664 OP, 0.45 GOPS","39225 OP, 10.71 GOPS","25817 OP, 7.05 GOPS",,2,1,5,8,40,40,200,200,2,0,5,9,20,20,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,True,False,True,5.47kHz
StreamInfSVM_4,pirTest,Tst,1000000000.0,f6ef39ae,43d4659a,2019-11-06 23:09:01 -0800,True,,,,,,,,,,,,,,,1871,,,,,,,True,,False,False,True,False,,,0.0,,0.0,,1:36.63,0:00.55,,,29.840949288,"96113 OP, 51.37 GOPS","76361 OP, 40.81 GOPS","47689 OP, 25.49 GOPS","1664 OP, 0.89 GOPS","46760 OP, 24.99 GOPS","18425 OP, 9.85 GOPS",,2,2,13,6,40,40,200,200,2,0,5,16,20,20,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,True,False,True,3.4kHz
StreamInfSVM_5,pirTest,Tst,1000000000.0,f6ef39ae,43d4659a,2019-11-06 23:09:01 -0800,True,,,,,,,,,,,,,,,994,,,,,,,True,,False,False,True,False,,,0.0,,0.0,,1:38.72,0:00.63,,,40.282015416,"77847 OP, 78.32 GOPS","70651 OP, 71.08 GOPS","11438 OP, 11.51 GOPS","1664 OP, 1.67 GOPS","64745 OP, 65.14 GOPS","3126 OP, 3.14 GOPS",,2,6,20,12,40,40,200,200,2,0,7,31,20,20,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,True,False,True,1.58kHz
StreamSumFields_0,pirTest,Tst,1000000000.0,f6ef39ae,43d4659a,2019-11-06 23:09:01 -0800,True,,,,,,,,,,,,,,,184,,,,,,,True,,False,False,True,False,,,0.0,,0.0,,0:54.19,0:00.51,,,18.987110842,"9919 OP, 53.91 GOPS","9919 OP, 53.91 GOPS","5253 OP, 28.55 GOPS",,"4666 OP, 25.36 GOPS","4741 OP, 25.77 GOPS",,2,2,2,4,40,40,200,200,2,0,2,6,20,20,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,True,False,True,0.36kHz
StreamSumFields_1,pirTest,Tst,1000000000.0,f6ef39ae,43d4659a,2019-11-06 23:09:01 -0800,True,,,,,,,,,,,,,,,182,,,,,,,True,,False,False,True,False,,,0.0,,0.0,,1:05.82,0:00.61,,,22.990359849,"15801 OP, 86.82 GOPS","15181 OP, 83.41 GOPS","7009 OP, 38.51 GOPS",,"8792 OP, 48.31 GOPS","5129 OP, 28.18 GOPS",,2,4,2,8,40,40,200,200,2,0,2,12,20,20,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,True,False,True,0.3kHz
StreamTrainLogReg_0,pirTest,Tst,1000000000.0,f6ef39ae,43d4659a,2019-11-06 23:09:01 -0800,True,,,,,,,,,,,,,,,974,,,,,,,True,,False,False,True,False,,,0.0,,0.0,,1:38.53,0:00.61,,,42.109396395,"32183 OP, 33.04 GOPS","30135 OP, 30.94 GOPS","8006 OP, 8.22 GOPS","2112 OP, 2.17 GOPS","22065 OP, 22.65 GOPS","10118 OP, 10.39 GOPS",,2,7,7,13,40,40,200,200,2,0,7,20,20,20,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,True,False,True,1.6kHz
StreamTrainLogReg_1,pirTest,Tst,1000000000.0,f6ef39ae,43d4659a,2019-11-06 23:09:01 -0800,True,,,,,,,,,,,,,,,972,,,,,,,True,,False,False,True,False,,,0.0,,0.0,,1:59.48,0:00.77,,,43.593792293,"39109 OP, 40.24 GOPS","36405 OP, 37.45 GOPS","9990 OP, 10.28 GOPS","2112 OP, 2.17 GOPS","27007 OP, 27.78 GOPS","10534 OP, 10.84 GOPS",,2,9,7,17,40,40,200,200,2,0,7,26,20,20,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,True,False,True,1.26kHz
StreamTrainLogReg_2,pirTest,Tst,1000000000.0,f6ef39ae,43d4659a,2019-11-06 23:09:01 -0800,True,,,,,,,,,,,,,,,970,,,,,,,True,,False,False,True,False,,,0.0,,0.0,,1:41.87,0:00.68,,,47.97228724,"41651 OP, 42.94 GOPS","38919 OP, 40.12 GOPS","11124 OP, 11.47 GOPS","2112 OP, 2.18 GOPS","28415 OP, 29.29 GOPS","10844 OP, 11.18 GOPS",,2,9,7,17,40,40,200,200,2,0,7,26,20,20,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,True,False,True,1.43kHz
StreamTrainLogReg_3,pirTest,Tst,1000000000.0,f6ef39ae,43d4659a,2019-11-06 23:09:01 -0800,True,,,,,,,,,,,,,,,968,,,,,,,True,,False,False,True,False,,,0.0,,0.0,,1:51.15,0:00.74,,,55.762846073,"48577 OP, 50.18 GOPS","45189 OP, 46.68 GOPS","13108 OP, 13.54 GOPS","2112 OP, 2.18 GOPS","33357 OP, 34.46 GOPS","11260 OP, 11.63 GOPS",,2,11,7,21,40,40,200,200,2,0,7,32,20,20,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,True,False,True,1.31kHz
StreamTrainLogReg_4,pirTest,Tst,1000000000.0,f6ef39ae,43d4659a,2019-11-06 23:09:01 -0800,True,,,,,,,,,,,,,,,978,,,,,,,True,,False,False,True,False,,,0.0,,0.0,,1:45.00,0:00.48,,,50.962372476,"50827 OP, 51.97 GOPS","47411 OP, 48.48 GOPS","6312 OP, 6.45 GOPS","2112 OP, 2.16 GOPS","42403 OP, 43.36 GOPS","4280 OP, 4.38 GOPS",,2,18,8,24,40,40,200,200,2,0,8,42,20,20,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,True,False,True,2.04kHz
StreamTrainLogReg_5,pirTest,Tst,1000000000.0,f6ef39ae,43d4659a,2019-11-06 23:09:01 -0800,True,,,,,,,,,,,,,,,986,,,,,,,True,,False,False,True,False,,,0.0,,0.0,,2:21.78,0:00.68,,,65.276674871,"58111 OP, 58.94 GOPS","54723 OP, 55.50 GOPS","13822 OP, 14.02 GOPS","2112 OP, 2.14 GOPS","42177 OP, 42.78 GOPS","11462 OP, 11.62 GOPS",,2,17,28,7,40,40,200,200,2,0,7,45,20,20,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,True,False,True,1.45kHz
StreamTrainLogReg_6,pirTest,Tst,1000000000.0,f6ef39ae,43d4659a,2019-11-06 23:09:01 -0800,True,,,,,,,,,,,,,,,968,,,,,,,True,,False,False,True,False,,,0.0,,0.0,,1:59.51,0:00.60,,,41.741285982,"20315 OP, 20.99 GOPS","19035 OP, 19.66 GOPS","5702 OP, 5.89 GOPS","1536 OP, 1.59 GOPS","13077 OP, 13.51 GOPS","7238 OP, 7.48 GOPS",,2,7,7,13,40,40,200,200,2,0,7,20,20,20,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,True,False,True,1.61kHz
StreamTrainMLP_0,pirTest,Tst,1000000000.0,f6ef39ae,43d4659a,2019-11-06 23:09:01 -0800,True,,,,,,,,,,,,,,,4499,,,,,,,True,,False,False,True,False,,,0.0,,0.0,,5:22.14,0:02.31,,,217.422096413,"244383 OP, 54.32 GOPS","226359 OP, 50.31 GOPS","38535 OP, 8.57 GOPS","17336 OP, 3.85 GOPS","188512 OP, 41.90 GOPS","50831 OP, 11.30 GOPS",,2,40,41,24,40,40,200,200,2,0,40,65,20,20,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,True,False,True,1.95kHz
StreamTrainMLP_1,pirTest,Tst,1000000000.0,f6ef39ae,43d4659a,2019-11-06 23:09:01 -0800,True,,,,,,,,,,,,,,,33171,,,,,,,True,,False,False,True,False,,,0.0,,0.0,,5:31.08,0:18.28,,,199.412480214,"1877357 OP, 56.60 GOPS","1737477 OP, 52.38 GOPS","282639 OP, 8.52 GOPS","138688 OP, 4.18 GOPS","1456030 OP, 43.89 GOPS","389631 OP, 11.75 GOPS",,2,40,41,24,40,40,200,200,2,0,40,65,20,20,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,True,False,True,1.81kHz
StreamTrainTest_0,pirTest,Tst,1000000000.0,f6ef39ae,43d4659a,2019-11-06 23:09:01 -0800,True,,,,,,,,,,,,,,,726,,"Assertion fail:
",,,,,True,,True,False,False,False,,,0.0,,0.0,,1:25.69,0:00.72,,,24.956958242,,,,,,,,2,2,3,10,40,40,200,200,2,0,3,12,20,20,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,False,False,False,1.01kHz
SumSquare_0,pirTest,Tst,1000000000.0,f6ef39ae,43d4659a,2019-11-06 23:09:01 -0800,True,,,,,,,,,,,,,,,237,,,,,,,True,,False,False,True,False,,,0.0,,0.0,,0:38.99,0:00.58,,,10.661792091,"3168 OP, 13.37 GOPS","2144 OP, 9.05 GOPS","1088 OP, 4.59 GOPS",,"2080 OP, 8.78 GOPS","1120 OP, 4.73 GOPS",,0,1,1,0,40,40,200,200,,0,,2,20,20,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,True,False,True,0.41kHz
SumSquare_1,pirTest,Tst,1000000000.0,f6ef39ae,43d4659a,2019-11-06 23:09:01 -0800,True,,,,,,,,,,,,,,,1042,,,,,,,True,,False,False,True,False,,,0.0,,0.0,,0:36.62,0:00.65,,,9.954172086,"3168 OP, 3.04 GOPS","2144 OP, 2.06 GOPS","1088 OP, 1.04 GOPS",,"2080 OP, 2.00 GOPS","1120 OP, 1.07 GOPS",,0,0,2,0,40,40,200,200,,0,,2,20,20,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,True,False,True,1.6kHz
