pcu-stage,VAFG-alloc,sr,clock,lrange,debug,OPS-All,runp2p_rbw,spatial_sha,mdone,dag,runhybrid_cycle,prtime,proute-algo,rtelm,link-prop,scheduled,runhybrid_deadlock,OPS-FU,net,dupra,split-algo,constprop,backend,runhybrid_pass,reserve-pmu,reserve-pcu,proute-q,waveform,row,gentst_err,simulate,succeeded,flit-width,dot,retime-exout,bcread,PMU,word,igraph,run-proute,runp2p_deadlock,pirArgs,dedicated-dag,vfifo,project,VDAG-split,psim-q,nn,VMC,maketst_time,tungsten,maketst_err,notFit,VPCU-alloc,run-psim,pracc,OPS-Other,pmu-stage,argin,maxActive,merge-forward,split-thread,time-out,DAG,stat,simfreq,run-tst,codegen,runp2p_time,rundot,pmu-sram-size,runp2p_wbw,argout,routing-algo,runhybrid_rbw,app,VPMU,algo,genpir_err,start-id,arch,merge-algo,routing-cost,dag-stage,psim,retime-local,runp2p_complete,topo,VMC-split,VAFG-split,runp2p_cycle,module,runhybrid_dram_power,PMU_Total,vec,vc,MC,PCU,VPCU,genpir,mergeTime_ms,VPCU-split,tokenout,load,runhybrid_wbw,mapping,freq,gentst_time,VDAG-alloc,OPS-Prog FU,fast,verbose,avgActive,runp2p_dram_power,name,memelm,retime-buffer-only,VMC-alloc,runhybrid_time,open,save,debug-print,runhybrid_err,vlink,runproute_err,runproute_time,col,VPMU-alloc,DAG_Total,mem-tech,fifo-depth,split,trace,OPS-Fix,vdot,VPMU-split,PCU_Total,time,slink,runp2p_pass,vcLimit,runp2p_err,pattern,ag-dce,split-forward,OPS-Flt,runhybrid_complete,runhybrid_success,proute-opts,VDAG,merge,retime-glob,pir_sha,MC_Total,VAFG,proute-seed,runp2p_success
6,1,True,1000000000,True,True,,49.8258,b896c3c9,True,True,,,route_min_directed_valient,True,db,False,False,,hybrid,False,dfs,True,Tst,,0,0,4,True,20,,False,True,512,True,False,True,21,32,False,False,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,4,pirTest,0,1,False,30,3:42.57,True,,,96,False,True,,6,6,93.91650099403579,False,1,100,40,True,0.27kHz,False,True,0:09.19,True,65536,0.203579,4,dor,,NaivePageRankCSR_3,9,route_min_directed_valient,,0,MyDesign,bfs,H-hop,6,False,False,True,mesh,30,1,2515,False,,200,16,4,30,86,138,True,,138,5,False,,True,1000000000.0,476.902882807,0,,True,False,15.390384962949575,,AccelMain,False,False,30,,False,True,True,,2,,,20,9,40,DDR4,16,True,False,,True,9,200,2020-02-12 23:25:22 -0800,4,True,4,,checkerboard,True,False,,False,False,-i100 -p100 -t1 -d100,0,False,False,70a4c50c,40,1,0,True
6,1,True,1000000000,True,True,,23.8485,b896c3c9,True,True,,,route_min_directed_valient,True,db,False,False,,hybrid,False,dfs,True,Tst,,0,0,4,True,20,,False,True,512,True,False,True,5,32,False,False,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,4,pirTest,0,1,False,6,2:00.77,True,,,19,False,True,,6,6,91.17150890346767,False,1,100,13,True,2.45kHz,False,True,0:06.54,True,65536,0.06398,4,dor,,NaivePageRankCSR_4,3,route_min_directed_valient,,0,MyDesign,bfs,H-hop,6,False,False,True,mesh,6,1,16005,False,,200,16,4,6,11,26,True,,26,5,False,,True,1000000000.0,76.358672377,0,,True,False,15.817440770689393,,AccelMain,False,False,6,,False,True,True,,2,,,20,3,40,DDR4,16,True,False,,True,3,200,2020-02-12 23:25:22 -0800,4,True,4,,checkerboard,True,False,,False,False,-i100 -p100 -t1 -d100,0,False,False,70a4c50c,40,1,0,True
6,1,True,1000000000,True,True,,18.325,b896c3c9,True,True,,,route_min_directed_valient,True,db,False,False,,hybrid,False,dfs,True,Tst,,0,0,4,True,20,,False,True,512,True,False,True,8,32,False,False,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,4,pirTest,0,1,False,6,2:10.41,True,,,20,False,True,,6,6,89.62043974941653,False,1,100,9,True,1.41kHz,False,True,0:05.78,True,65536,0.0628915,4,dor,,NaivePageRank_0,3,route_min_directed_valient,,0,MyDesign,bfs,H-hop,6,False,False,True,mesh,6,1,8141,False,,200,16,4,6,17,31,True,,31,5,False,,True,1000000000.0,116.612437054,0,,True,False,9.719066044302501,,AccelMain,False,False,6,,False,True,True,,2,,,20,3,40,DDR4,16,True,False,,True,3,200,2020-02-12 23:25:22 -0800,4,True,4,,checkerboard,True,False,,False,False,-i100 -p100 -t1 -d100,0,False,False,70a4c50c,40,1,0,True
6,1,True,1000000000,True,True,,19.0344,b896c3c9,True,True,,,route_min_directed_valient,True,db,False,False,,hybrid,False,dfs,True,Tst,,0,0,4,True,20,,False,True,512,True,False,True,6,32,False,False,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,4,pirTest,0,1,False,6,2:56.97,True,,,20,False,True,,6,6,91.21140142517815,False,1,100,11,True,1.37kHz,False,True,0:05.82,True,65536,0.064008,4,dor,,NaivePageRank_1,3,route_min_directed_valient,,0,MyDesign,bfs,H-hop,6,False,False,True,mesh,6,1,7999,False,,200,16,4,6,19,33,True,,33,5,False,,True,1000000000.0,101.030803606,0,,True,False,8.28046214110097,,AccelMain,False,False,6,,False,True,True,,2,,,20,3,40,DDR4,16,True,False,,True,3,200,2020-02-12 23:25:22 -0800,4,True,4,,checkerboard,True,False,,False,False,-i100 -p100 -t1 -d100,0,False,False,70a4c50c,40,1,0,True
6,1,True,1000000000,True,True,,30.4441,b896c3c9,True,True,,,route_min_directed_valient,True,db,False,False,,hybrid,False,dfs,True,Tst,,0,0,4,True,20,,False,True,512,True,False,True,9,32,False,False,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,4,pirTest,0,1,False,9,4:15.14,True,,,30,False,True,,6,6,85.64749883122954,False,1,100,17,True,0.81kHz,False,True,0:05.27,True,65536,0.119682,4,dor,,NaivePageRank_2,3,route_min_directed_valient,,0,MyDesign,bfs,H-hop,6,False,False,True,mesh,9,1,4278,False,,200,16,4,9,26,49,True,,49,5,False,,True,1000000000.0,175.445400503,0,,True,False,11.84190683014372,,AccelMain,False,False,9,,False,True,True,,2,,,20,3,40,DDR4,16,True,False,,True,3,200,2020-02-12 23:25:22 -0800,4,True,4,,checkerboard,True,False,,False,False,-i100 -p100 -t1 -d100,0,False,False,70a4c50c,40,1,0,True
6,1,True,1000000000,True,True,,42.9641,b896c3c9,True,True,,,route_min_directed_valient,True,db,False,False,,hybrid,False,dfs,True,Tst,,0,0,4,True,20,,False,True,512,True,False,True,41,32,False,False,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,4,pirTest,0,1,False,36,15:56.94,True,,,120,False,True,,6,6,88.04289544235925,False,1,100,40,True,0.14kHz,False,True,0:13.80,True,65536,0.274531,4,dor,,NaivePageRank_3,9,route_min_directed_valient,,0,MyDesign,bfs,H-hop,6,False,False,True,mesh,36,1,1865,False,,200,16,4,36,126,198,True,,198,5,False,,True,1000000000.0,938.27993991,0,,True,False,12.306929172916346,,AccelMain,False,False,36,,False,True,True,,2,,,20,9,40,DDR4,16,True,False,,True,9,200,2020-02-12 23:25:22 -0800,4,True,4,,checkerboard,True,False,,False,False,-i100 -p100 -t1 -d100,0,False,False,70a4c50c,40,1,0,True
6,1,True,1000000000,True,True,,18.5658,b896c3c9,True,True,,,route_min_directed_valient,True,db,False,False,,hybrid,False,dfs,True,Tst,,0,0,4,True,20,,False,True,512,True,False,True,7,32,False,False,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,4,pirTest,0,1,False,6,2:51.65,True,,,20,False,True,,6,6,91.22850890903408,False,1,100,9,True,1.92kHz,False,True,0:08.35,True,65536,0.06402,4,dor,,NaivePageRank_4,3,route_min_directed_valient,,0,MyDesign,bfs,H-hop,6,False,False,True,mesh,6,1,15995,False,,200,16,4,6,18,31,True,,31,5,False,,True,1000000000.0,95.88351691,0,,True,False,9.893195790351152,,AccelMain,False,False,6,,False,True,True,,2,,,20,3,40,DDR4,16,True,False,,True,3,200,2020-02-12 23:25:22 -0800,4,True,4,,checkerboard,True,False,,False,False,-i100 -p100 -t1 -d100,0,False,False,70a4c50c,40,1,0,True
6,1,True,1000000000,True,True,,0.0277537,b896c3c9,True,True,,,route_min_directed_valient,True,db,False,False,,hybrid,False,dfs,True,Tst,,0,0,4,True,20,,False,True,512,True,False,True,4,32,False,False,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,4,pirTest,0,1,False,1,0:48.01,True,,,7,False,True,,6,6,2.7753686036426712,False,1,100,4,True,0.97kHz,False,True,0:02.38,True,65536,0.0277537,4,dor,,OuterLock_0,2,route_min_directed_valient,,0,MyDesign,bfs,H-hop,6,False,False,True,mesh,1,1,2306,False,,200,16,4,1,1,7,True,,7,5,False,,True,1000000000.0,34.498477283,0,,True,False,1.4686325527609134,,AccelMain,False,False,1,,False,True,True,,2,,,20,2,40,DDR4,16,True,False,,True,2,200,2020-02-12 23:25:22 -0800,4,,4,,checkerboard,True,False,,False,False,-i100 -p100 -t1 -d100,0,False,False,70a4c50c,40,1,0,True
6,1,True,1000000000,True,True,,0.898246,b896c3c9,True,True,,,route_min_directed_valient,True,db,False,False,,hybrid,False,dfs,True,Tst,,0,0,4,True,20,,False,True,512,True,False,True,3,32,False,False,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,4,pirTest,0,1,False,3,0:46.70,True,,,6,False,True,,6,6,89.82456140350877,False,1,100,4,True,1.33kHz,False,True,0:03.43,True,65536,57.4877,4,dor,,OuterProduct_0,3,route_min_directed_valient,,0,MyDesign,bfs,H-hop,6,False,False,True,mesh,3,1,4560,False,,200,16,4,3,3,7,True,,7,5,False,,True,1000000000.0,32.004089906,0,,True,False,52.056342780026995,,AccelMain,False,False,3,,False,True,True,,2,,,20,3,40,DDR4,16,True,False,,True,3,200,2020-02-12 23:25:22 -0800,4,True,4,,checkerboard,True,False,,False,False,-i100 -p100 -t1 -d100,0,False,False,70a4c50c,40,1,0,True
6,1,True,1000000000,True,True,,0.0622492,b896c3c9,True,True,,,route_min_directed_valient,True,db,False,False,,hybrid,False,dfs,True,Tst,,0,0,4,True,20,,False,True,512,True,False,True,3,32,False,False,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,4,pirTest,0,1,False,3,0:38.14,True,,,6,False,True,,6,6,99.59878419452887,False,1,100,6,True,9.71kHz,False,True,0:06.78,True,65536,3.98395,4,dor,,OuterProduct_1,3,route_min_directed_valient,,0,MyDesign,bfs,H-hop,6,False,False,True,mesh,3,1,65800,False,,200,16,4,3,1,7,True,,7,5,False,,True,1000000000.0,19.563331822,0,,True,False,19.42287234042553,,AccelMain,False,False,3,,False,True,True,,2,,,20,3,40,DDR4,16,True,False,,True,3,200,2020-02-12 23:25:22 -0800,4,True,4,,checkerboard,True,False,,False,False,-i100 -p100 -t1 -d100,0,False,False,70a4c50c,40,1,0,True
6,1,True,1000000000,True,True,,0.750863,b896c3c9,True,True,,,route_min_directed_valient,True,db,False,False,,hybrid,False,dfs,True,Tst,,0,0,4,True,20,,False,True,512,True,False,True,9,32,False,False,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,4,pirTest,0,1,False,9,1:36.20,True,,,22,False,True,,6,6,70.66942719116632,False,1,100,12,True,1.52kHz,False,True,0:01.91,True,65536,90.4569,4,dor,,OuterProduct_10,9,route_min_directed_valient,,0,MyDesign,bfs,H-hop,6,False,False,True,mesh,9,1,2898,False,,200,16,4,9,17,29,True,,29,5,False,,True,1000000000.0,105.994343206,0,,True,False,39.52991452991453,,AccelMain,False,False,9,,False,True,True,,2,,,20,9,40,DDR4,16,True,False,,True,9,200,2020-02-12 23:25:22 -0800,4,True,4,,checkerboard,True,False,,False,False,-i100 -p100 -t1 -d100,0,False,False,70a4c50c,40,1,0,True
6,1,True,1000000000,True,True,,0.791957,b896c3c9,True,True,,,route_min_directed_valient,True,db,False,False,,hybrid,False,dfs,True,Tst,,0,0,4,True,20,,False,True,512,True,False,True,21,32,False,False,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,4,pirTest,0,1,False,21,3:25.02,True,,,57,False,True,,6,6,29.698375870069604,False,1,100,30,True,0.22kHz,False,True,0:11.55,True,65536,101.37,4,dor,,OuterProduct_11,21,route_min_directed_valient,,0,MyDesign,bfs,H-hop,6,False,False,True,mesh,21,1,2586,False,,200,16,4,21,47,77,True,,77,5,False,,True,1000000000.0,321.341859094,0,,True,False,18.83718985807153,,AccelMain,False,False,21,,False,True,True,,2,,,20,21,40,DDR4,16,True,False,,True,21,200,2020-02-12 23:25:22 -0800,4,True,4,,checkerboard,True,False,,False,False,-i100 -p100 -t1 -d100,0,False,False,70a4c50c,40,1,0,True
6,1,True,1000000000,True,True,,0.0852507,b896c3c9,True,True,,,route_min_directed_valient,True,db,False,False,,hybrid,False,dfs,True,Tst,,0,0,4,True,20,,False,True,512,True,False,True,5,32,False,False,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,4,pirTest,0,1,False,5,1:30.46,True,,,11,False,True,,6,6,99.20077500605474,False,1,100,11,True,2.65kHz,False,True,0:12.46,True,65536,7.93606,4,dor,,OuterProduct_2,5,route_min_directed_valient,,0,MyDesign,bfs,H-hop,6,False,False,True,mesh,5,1,33032,False,,200,16,4,5,2,13,True,,13,5,False,,True,1000000000.0,56.774283713,0,,True,False,22.34566333311674,,AccelMain,False,False,5,,False,True,True,,2,,,20,5,40,DDR4,16,True,False,,True,5,200,2020-02-12 23:25:22 -0800,4,True,4,,checkerboard,True,False,,False,False,-i100 -p100 -t1 -d100,0,False,False,70a4c50c,40,1,0,True
6,1,True,1000000000,True,True,,0.0658735,b896c3c9,True,True,,,route_min_directed_valient,True,db,False,False,,hybrid,False,dfs,True,Tst,,0,0,4,True,20,,False,True,512,True,False,True,6,32,False,False,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,4,pirTest,0,1,False,6,2:10.87,True,,,12,False,True,,6,6,99.19777192504465,False,1,100,12,True,2.71kHz,False,True,0:12.21,True,65536,7.93582,4,dor,,OuterProduct_3,6,route_min_directed_valient,,0,MyDesign,bfs,H-hop,6,False,False,True,mesh,6,1,33033,False,,200,16,4,6,2,14,True,,14,5,False,,True,1000000000.0,70.204507348,0,,True,False,20.185743110644292,,AccelMain,False,False,6,,False,True,True,,2,,,20,6,40,DDR4,16,True,False,,True,6,200,2020-02-12 23:25:22 -0800,4,True,4,,checkerboard,True,False,,False,False,-i100 -p100 -t1 -d100,0,False,False,70a4c50c,40,1,0,True
6,1,True,1000000000,True,True,,0.122944,b896c3c9,True,True,,,route_min_directed_valient,True,db,False,False,,hybrid,False,dfs,True,Tst,,0,0,4,True,20,,False,True,512,True,False,True,10,32,False,False,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,4,pirTest,0,1,False,10,2:35.14,True,,,22,False,True,,6,6,98.35514467523112,False,1,100,22,True,0.9kHz,False,True,0:18.57,True,65536,15.7368,4,dor,,OuterProduct_4,10,route_min_directed_valient,,0,MyDesign,bfs,H-hop,6,False,False,True,mesh,10,1,16658,False,,200,16,4,10,4,26,True,,26,5,False,,True,1000000000.0,142.503482739,0,,True,False,22.709058710529476,,AccelMain,False,False,10,,False,True,True,,2,,,20,10,40,DDR4,16,True,False,,True,10,200,2020-02-12 23:25:22 -0800,4,True,4,,checkerboard,True,False,,False,False,-i100 -p100 -t1 -d100,0,False,False,70a4c50c,40,1,0,True
6,1,True,1000000000,True,True,,0.880482,b896c3c9,True,True,,,route_min_directed_valient,True,db,False,False,,hybrid,False,dfs,True,Tst,,0,0,4,True,20,,False,True,512,True,False,True,10,32,False,False,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,4,pirTest,0,1,False,10,2:14.90,True,,,22,False,True,,6,6,44.02407566638005,False,1,100,14,True,0.52kHz,False,True,0:04.50,True,65536,112.702,4,dor,,OuterProduct_5,10,route_min_directed_valient,,0,MyDesign,bfs,H-hop,6,False,False,True,mesh,10,1,2326,False,,200,16,4,10,12,26,True,,26,5,False,,True,1000000000.0,119.754099299,0,,True,False,28.443475412520982,,AccelMain,False,False,10,,False,True,True,,2,,,20,10,40,DDR4,16,True,False,,True,10,200,2020-02-12 23:25:22 -0800,4,True,4,,checkerboard,True,False,,False,False,-i100 -p100 -t1 -d100,0,False,False,70a4c50c,40,1,0,True
6,1,True,1000000000,True,True,,1.06737,b896c3c9,True,True,,,route_min_directed_valient,True,db,False,False,,hybrid,False,dfs,True,Tst,,0,0,4,True,20,,False,True,512,True,False,True,3,32,False,False,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,4,pirTest,0,1,False,3,1:28.49,True,,,6,False,True,,6,6,89.88369541364933,False,1,100,4,True,1.62kHz,False,True,0:02.81,True,65536,57.5256,4,dor,,OuterProduct_6,3,route_min_directed_valient,,0,MyDesign,bfs,H-hop,6,False,False,True,mesh,3,1,4557,False,,200,16,4,3,4,8,True,,8,5,False,,True,1000000000.0,38.71318689,0,,True,False,52.09061292010601,,AccelMain,False,False,3,,False,True,True,,2,,,20,3,40,DDR4,16,True,False,,True,3,200,2020-02-12 23:25:22 -0800,4,True,4,,checkerboard,True,False,,False,False,-i100 -p100 -t1 -d100,0,False,False,70a4c50c,40,1,0,True
6,1,True,1000000000,True,True,,0.946873,b896c3c9,True,True,,,route_min_directed_valient,True,db,False,False,,hybrid,False,dfs,True,Tst,,0,0,4,True,20,,False,True,512,True,False,True,5,32,False,False,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,4,pirTest,0,1,False,5,1:47.19,True,,,11,False,True,,6,6,68.86348352387357,False,1,100,7,True,0.59kHz,False,True,0:05.03,True,65536,88.1453,4,dor,,OuterProduct_7,5,route_min_directed_valient,,0,MyDesign,bfs,H-hop,6,False,False,True,mesh,5,1,2974,False,,200,16,4,5,8,15,True,,15,5,False,,True,1000000000.0,85.991490495,0,,True,False,43.45724965202296,,AccelMain,False,False,5,,False,True,True,,2,,,20,5,40,DDR4,16,True,False,,True,5,200,2020-02-12 23:25:22 -0800,4,True,4,,checkerboard,True,False,,False,False,-i100 -p100 -t1 -d100,0,False,False,70a4c50c,40,1,0,True
6,1,True,1000000000,True,True,,0.951673,b896c3c9,True,True,,,route_min_directed_valient,True,db,False,False,,hybrid,False,dfs,True,Tst,,0,0,4,True,20,,False,True,512,True,False,True,5,32,False,False,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,4,pirTest,0,1,False,5,2:00.14,True,,,11,False,True,,6,6,69.2125718148023,False,1,100,7,True,0.5kHz,False,True,0:05.87,True,65536,88.5921,4,dor,,OuterProduct_8,5,route_min_directed_valient,,0,MyDesign,bfs,H-hop,6,False,False,True,mesh,5,1,2959,False,,200,16,4,5,8,15,True,,15,5,False,,True,1000000000.0,75.570466594,0,,True,False,43.67754662558847,,AccelMain,False,False,5,,False,True,True,,2,,,20,5,40,DDR4,16,True,False,,True,5,200,2020-02-12 23:25:22 -0800,4,True,4,,checkerboard,True,False,,False,False,-i100 -p100 -t1 -d100,0,False,False,70a4c50c,40,1,0,True
6,1,True,1000000000,True,True,,0.789597,b896c3c9,True,True,,,route_min_directed_valient,True,db,False,False,,hybrid,False,dfs,True,Tst,,0,0,4,True,20,,False,True,512,True,False,True,7,32,False,False,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,4,pirTest,0,1,False,7,2:31.39,True,,,17,False,True,,6,6,51.21707235745249,False,1,100,10,True,0.54kHz,False,True,0:05.52,True,65536,87.4105,4,dor,,OuterProduct_9,7,route_min_directed_valient,,0,MyDesign,bfs,H-hop,6,False,False,True,mesh,7,1,2999,False,,200,16,4,7,11,21,True,,21,5,False,,True,1000000000.0,96.137832499,0,,True,False,32.92572934147448,,AccelMain,False,False,7,,False,True,True,,2,,,20,7,40,DDR4,16,True,False,,True,7,200,2020-02-12 23:25:22 -0800,4,True,4,,checkerboard,True,False,,False,False,-i100 -p100 -t1 -d100,0,False,False,70a4c50c,40,1,0,True
6,1,True,1000000000,True,True,,2.04059,b896c3c9,True,True,,,route_min_directed_valient,True,db,False,False,,hybrid,False,dfs,True,Tst,,0,0,4,True,20,,False,True,512,True,False,True,8,32,False,False,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,4,pirTest,0,1,False,3,1:46.48,True,,,9,False,True,,6,6,50.229934392053465,False,1,100,9,True,3.36kHz,False,True,0:04.86,True,65536,0.00784843,4,dor,,SGD_0,8,route_min_directed_valient,,0,MyDesign,bfs,H-hop,6,False,False,True,mesh,3,1,16309,False,,200,16,4,3,7,16,True,,16,5,False,,True,1000000000.0,94.995536416,0,,True,False,12.831235231137127,,AccelMain,False,False,3,,False,True,True,,2,,,20,8,40,DDR4,16,True,False,,True,8,200,2020-02-12 23:25:22 -0800,4,True,4,,checkerboard,True,False,,False,False,-i100 -p100 -t1 -d100,0,False,False,70a4c50c,40,1,0,True
6,1,True,1000000000,True,True,,3.83057,b896c3c9,True,True,,,route_min_directed_valient,True,db,False,False,,hybrid,False,dfs,True,Tst,,0,0,4,True,20,,False,True,512,True,False,True,10,32,False,False,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,4,pirTest,0,1,False,3,2:00.09,True,,,10,False,True,,6,6,47.14548802946593,False,1,100,10,True,2.04kHz,False,True,0:04.25,True,65536,0.014733,4,dor,,SGD_1,10,route_min_directed_valient,,0,MyDesign,bfs,H-hop,6,False,False,True,mesh,3,1,8688,False,,200,16,4,3,11,21,True,,21,5,False,,True,1000000000.0,108.135827764,0,,True,False,12.682723296500921,,AccelMain,False,False,3,,False,True,True,,2,,,20,9,40,DDR4,16,True,False,,True,10,200,2020-02-12 23:25:22 -0800,4,True,4,,checkerboard,True,False,,False,False,-i100 -p100 -t1 -d100,0,False,False,70a4c50c,40,1,0,True
6,1,True,1000000000,True,True,,2.06272,b896c3c9,True,True,,,route_min_directed_valient,True,db,False,False,,hybrid,False,dfs,True,Tst,,0,0,4,True,20,,False,True,512,True,False,True,9,32,False,False,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,4,pirTest,0,1,False,3,1:55.19,True,,,11,False,True,,6,6,50.774761373496965,False,1,100,15,True,3.71kHz,False,True,0:04.35,True,65536,0.00793356,4,dor,,SGD_2,9,route_min_directed_valient,,0,MyDesign,bfs,H-hop,6,False,False,True,mesh,3,1,16134,False,,200,16,4,3,11,26,True,,26,5,False,,True,1000000000.0,83.909700894,0,,True,False,11.134870459898352,,AccelMain,False,False,3,,False,True,True,,2,,,20,8,40,DDR4,16,True,False,,True,9,200,2020-02-12 23:25:22 -0800,4,True,4,,checkerboard,True,False,,False,False,-i100 -p100 -t1 -d100,0,False,False,70a4c50c,40,1,0,True
6,1,True,1000000000,True,True,,3.9366,b896c3c9,True,True,,,route_min_directed_valient,True,db,False,False,,hybrid,False,dfs,True,Tst,,0,0,4,True,20,,False,True,512,True,False,True,11,32,False,False,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,4,pirTest,0,1,False,3,2:22.14,True,,,12,False,True,,6,6,48.4504376626449,False,1,100,15,True,1.44kHz,False,True,0:05.86,True,65536,0.0151408,4,dor,,SGD_3,11,route_min_directed_valient,,0,MyDesign,bfs,H-hop,6,False,False,True,mesh,3,1,8454,False,,200,16,4,3,15,30,True,,30,5,False,,True,1000000000.0,69.109031292,0,,True,False,11.68172502611622,,AccelMain,False,False,3,,False,True,True,,2,,,20,9,40,DDR4,16,True,False,,True,11,200,2020-02-12 23:25:22 -0800,4,True,4,,checkerboard,True,False,,False,False,-i100 -p100 -t1 -d100,0,False,False,70a4c50c,40,1,0,True
