spatial_sha,pir_sha,time,app,project,backend,freq,genpir,genpir_err,gentst_err,gentst_time,notFit,row,col,pirArgs,MC,DAG,PMU,PCU,MC_Total,DAG_Total,PMU_Total,PCU_Total,algo,pattern,slink,vlink,prtime,vcLimit,runproute_err,runproute_time,DynHopsVec,DynHopsScal,StatHopsVec,StatHopsScal,Score,NetVC,TotPkts,LinkLim,InjectLim,EjectLim,LongRoute,Q0Pct,Q0Lim,maketst_err,maketst_time,runp2p_cycle,runp2p_err,runp2p_pass,runp2p_deadlock,runp2p_complete,runp2p_dram_power,runp2p_rbw,runp2p_wbw,runp2p_time,runhybrid_cycle,runhybrid_err,runhybrid_pass,runhybrid_deadlock,runhybrid_complete,runhybrid_dram_power,runhybrid_rbw,runhybrid_wbw,runhybrid_time,OPS-All,OPS-FU,OPS-Fix,OPS-Flt,OPS-Other,OPS-Prog FU,runp2p_success,runhybrid_success,succeeded,simfreq
cf1bb43,abd177a,2019-10-11 15:35:42,InitSort_0,pirTest,Tst,1000000000.0,True,,,16.315557148,,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",1,9,2,3,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,0:32.58,572,,True,False,True,,3.13287,3.58042,0:00.41,,,,False,False,,,,,"3488 OP, 6.10 GOPS","3488 OP, 6.10 GOPS","2464 OP, 4.31 GOPS",,"1024 OP, 1.79 GOPS","3488 OP, 6.10 GOPS",True,False,True,1.4kHz
cf1bb43,abd177a,2019-10-11 15:35:42,InitSort_1,pirTest,Tst,1000000000.0,True,,,12.478913898,,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",1,5,2,4,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,0:31.07,114,,True,False,True,,0.0,2.24561,0:00.43,,,,False,False,,,,,"4422 OP, 38.79 GOPS","326 OP, 2.86 GOPS","326 OP, 2.86 GOPS",,"4096 OP, 35.93 GOPS","326 OP, 2.86 GOPS",True,False,True,0.27kHz
cf1bb43,abd177a,2019-10-11 15:35:42,InitSort_2,pirTest,Tst,1000000000.0,True,,,17.229395836,,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",2,10,4,8,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,0:36.52,108,,True,False,True,,0.0,4.74074,0:00.46,,,,False,False,,,,,"8844 OP, 81.89 GOPS","652 OP, 6.04 GOPS","652 OP, 6.04 GOPS",,"8192 OP, 75.85 GOPS","652 OP, 6.04 GOPS",True,False,True,0.23kHz
cf1bb43,abd177a,2019-10-11 15:35:42,InitSort_3,pirTest,Tst,1000000000.0,True,,,24.808575347,,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",3,19,6,14,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,0:40.58,108,,True,False,True,,0.0,4.74074,0:00.29,,,,False,False,,,,,"13650 OP, 126.39 GOPS","978 OP, 9.06 GOPS","978 OP, 9.06 GOPS",,"12672 OP, 117.33 GOPS","978 OP, 9.06 GOPS",True,False,True,0.37kHz
cf1bb43,abd177a,2019-10-11 15:35:42,InitSort_4,pirTest,Tst,1000000000.0,True,,,11.862653063,,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",1,7,4,8,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,0:34.33,184,,True,False,True,,0.0,2.78261,0:00.42,,,,False,False,,,,,"17542 OP, 95.34 GOPS","1158 OP, 6.29 GOPS","1158 OP, 6.29 GOPS",,"16384 OP, 89.04 GOPS","1158 OP, 6.29 GOPS",True,False,True,0.44kHz
cf1bb43,abd177a,2019-10-11 15:35:42,Kmeans_0,pirTest,Tst,1000000000.0,True,,,37.353907518,,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",3,7,12,24,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,1:18.68,141298,,True,False,True,,0.927628,0.115954,0:24.37,,,,False,False,,,,,"84313984 OP, 596.71 GOPS","32072064 OP, 226.98 GOPS","57582464 OP, 407.52 GOPS",,"26731520 OP, 189.19 GOPS","32072064 OP, 226.98 GOPS",True,False,True,5.8kHz
cf1bb43,abd177a,2019-10-11 15:35:42,Kmeans_1,pirTest,Tst,1000000000.0,True,,,38.534285248,,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",3,29,11,0,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,1:08.91,2150554,,True,False,True,,0.060948,0.0076185,4:39.49,,,,False,False,,,,,"85170816 OP, 39.60 GOPS","19194624 OP, 8.93 GOPS","44638592 OP, 20.76 GOPS",,"40532224 OP, 18.85 GOPS","19194624 OP, 8.93 GOPS",True,False,True,7.69kHz
cf1bb43,abd177a,2019-10-11 15:35:42,Kmeans_2,pirTest,Tst,1000000000.0,True,,,54.991609219,,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",3,10,17,35,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,1:55.23,72253,,True,False,True,,1.81407,0.226759,0:20.88,,,,False,False,,,,,"76515200 OP, 1058.99 GOPS","30433664 OP, 421.21 GOPS","48604032 OP, 672.69 GOPS",,"27911168 OP, 386.30 GOPS","30433664 OP, 421.21 GOPS",True,False,True,3.46kHz
cf1bb43,abd177a,2019-10-11 15:35:42,Kmeans_3,pirTest,Tst,1000000000.0,True,,,50.500791968,,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",3,10,13,29,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,1:38.29,141081,,True,False,True,,0.929055,0.116132,0:28.75,,,,False,False,,,,,"83413888 OP, 591.25 GOPS","31163776 OP, 220.89 GOPS","55125888 OP, 390.74 GOPS",,"28288000 OP, 200.51 GOPS","31163776 OP, 220.89 GOPS",True,False,True,4.91kHz
cf1bb43,abd177a,2019-10-11 15:35:42,Kmeans_4,pirTest,Tst,1000000000.0,True,,,56.294773158,,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",3,7,15,35,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,2:03.94,179848,,True,False,True,,0.728793,0.0910992,0:45.20,,,,False,False,,,,,"99587456 OP, 553.73 GOPS","32427904 OP, 180.31 GOPS","64291200 OP, 357.48 GOPS",,"35296256 OP, 196.26 GOPS","32427904 OP, 180.31 GOPS",True,False,True,3.98kHz
cf1bb43,abd177a,2019-10-11 15:35:42,Kmeans_5,pirTest,Tst,1000000000.0,True,,,68.506394236,,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",3,16,18,43,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,2:42.31,72036,,True,False,True,,1.81953,0.227442,0:25.71,,,,False,False,,,,,"73386880 OP, 1018.75 GOPS","29394304 OP, 408.05 GOPS","46016384 OP, 638.80 GOPS",,"27370496 OP, 379.96 GOPS","29394304 OP, 408.05 GOPS",True,False,True,2.8kHz
cf1bb43,abd177a,2019-10-11 15:35:42,Kmeans_6,pirTest,Tst,1000000000.0,True,,,58.358190452,,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",3,10,15,37,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,2:08.18,140848,,True,False,True,,0.930592,0.116324,0:38.19,,,,False,False,,,,,"83662208 OP, 593.99 GOPS","31248256 OP, 221.86 GOPS","55247232 OP, 392.25 GOPS",,"28414976 OP, 201.74 GOPS","31248256 OP, 221.86 GOPS",True,False,True,3.69kHz
cf1bb43,abd177a,2019-10-11 15:35:42,Kmeans_7,pirTest,Tst,1000000000.0,True,,,62.675290202,,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",3,10,20,47,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,2:49.78,91432,,True,False,True,,1.43355,0.179193,0:33.42,,,,False,False,,,,,"87463296 OP, 956.59 GOPS","30658432 OP, 335.31 GOPS","53084544 OP, 580.59 GOPS",,"34378752 OP, 376.00 GOPS","30658432 OP, 335.31 GOPS",True,False,True,2.74kHz
cf1bb43,abd177a,2019-10-11 15:35:42,Kmeans_8,pirTest,Tst,1000000000.0,True,,,84.672689242,,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",3,16,20,51,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,3:17.83,71782,,True,False,True,,1.82597,0.228247,0:30.65,,,,False,False,,,,,"73635200 OP, 1025.82 GOPS","29478784 OP, 410.67 GOPS","46137728 OP, 642.75 GOPS",,"27497472 OP, 383.07 GOPS","29478784 OP, 410.67 GOPS",True,False,True,2.34kHz
cf1bb43,abd177a,2019-10-11 15:35:42,Kmeans_9,pirTest,Tst,1000000000.0,True,,,129.93621093,,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",3,31,40,82,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,7:30.53,48996,,True,False,True,,2.67516,0.334395,0:33.00,,,,False,False,,,,,"73595184 OP, 1502.07 GOPS","28943344 OP, 590.73 GOPS","42805760 OP, 873.66 GOPS",,"30789424 OP, 628.41 GOPS","28943344 OP, 590.73 GOPS",True,False,True,1.48kHz
cf1bb43,abd177a,2019-10-11 15:35:42,LUTTest_0,pirTest,Tst,1000000000.0,True,,,8.729945295,,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",0,1,2,1,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,0:28.59,53,,True,False,True,,0.0,0.0,0:00.47,,,,False,False,,,,,"524 OP, 9.89 GOPS","268 OP, 5.06 GOPS","264 OP, 4.98 GOPS",,"260 OP, 4.91 GOPS","268 OP, 5.06 GOPS",True,False,True,0.11kHz
cf1bb43,abd177a,2019-10-11 15:35:42,LUTTest_1,pirTest,Tst,1000000000.0,True,,,9.491295733,,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",0,2,2,0,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,0:26.39,158,,True,False,True,,0.0,0.0,0:00.39,,,,False,False,,,,,"524 OP, 3.32 GOPS","268 OP, 1.70 GOPS","264 OP, 1.67 GOPS",,"260 OP, 1.65 GOPS","268 OP, 1.70 GOPS",True,False,True,0.41kHz
cf1bb43,abd177a,2019-10-11 15:35:42,LUTTest_2,pirTest,Tst,1000000000.0,True,,,9.834274094,,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",0,3,2,0,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,0:26.98,101,,True,False,True,,0.0,0.0,0:00.42,,,,False,False,,,,,"1544 OP, 15.29 GOPS","264 OP, 2.61 GOPS","262 OP, 2.59 GOPS",,"1282 OP, 12.69 GOPS","264 OP, 2.61 GOPS",True,False,True,0.24kHz
cf1bb43,abd177a,2019-10-11 15:35:42,LUTTest_3,pirTest,Tst,1000000000.0,True,,,10.806990432,,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",0,1,4,2,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,0:27.40,46,,True,False,True,,0.0,0.0,0:00.42,,,,False,False,,,,,"776 OP, 16.87 GOPS","264 OP, 5.74 GOPS","262 OP, 5.70 GOPS",,"514 OP, 11.17 GOPS","264 OP, 5.74 GOPS",True,False,True,0.11kHz
cf1bb43,abd177a,2019-10-11 15:35:42,LUTTest_4,pirTest,Tst,1000000000.0,True,,,5.957104642,,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",0,1,0,2,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,0:18.27,19,,True,False,True,,0.0,0.0,0:00.29,,,,False,False,,,,,"33 OP, 1.74 GOPS","1 OP, 0.05 GOPS","33 OP, 1.74 GOPS",,,"1 OP, 0.05 GOPS",True,False,True,0.07kHz
cf1bb43,abd177a,2019-10-11 15:35:42,LogReg_0,pirTest,Tst,1000000000.0,True,,,23.397514044,,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",4,5,11,15,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,0:56.64,8449,,True,False,True,,8.00663,0.0151497,0:01.16,,,,False,False,,,,,"378448 OP, 44.79 GOPS","296464 OP, 35.09 GOPS","285648 OP, 33.81 GOPS","34432 OP, 4.08 GOPS","58368 OP, 6.91 GOPS","205840 OP, 24.36 GOPS",True,False,True,7.28kHz
cf1bb43,abd177a,2019-10-11 15:35:42,LogReg_1,pirTest,Tst,1000000000.0,True,,,33.398478849,,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",4,7,14,22,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,1:10.59,4363,,True,False,True,,15.5049,0.0293376,0:01.20,,,,False,False,,,,,"646224 OP, 148.11 GOPS","531472 OP, 121.81 GOPS","393680 OP, 90.23 GOPS","34432 OP, 7.89 GOPS","218112 OP, 49.99 GOPS","240144 OP, 55.04 GOPS",True,False,True,3.64kHz
cf1bb43,abd177a,2019-10-11 15:35:42,LogReg_2,pirTest,Tst,1000000000.0,True,,,37.180374949,,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",6,7,17,21,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,1:17.19,4393,,True,False,True,,15.1805,0.0291373,0:01.17,,,,False,False,,,,,"369472 OP, 84.10 GOPS","287488 OP, 65.44 GOPS","276928 OP, 63.04 GOPS","34432 OP, 7.84 GOPS","58112 OP, 13.23 GOPS","196864 OP, 44.81 GOPS",True,False,True,3.75kHz
cf1bb43,abd177a,2019-10-11 15:35:42,LogReg_3,pirTest,Tst,1000000000.0,True,,,51.255720785,,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",6,11,23,35,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,1:48.42,2332,,True,False,True,,28.5969,0.0548885,0:01.21,,,,False,False,,,,,"641344 OP, 275.02 GOPS","526592 OP, 225.81 GOPS","389056 OP, 166.83 GOPS","34432 OP, 14.77 GOPS","217856 OP, 93.42 GOPS","235264 OP, 100.89 GOPS",True,False,True,1.93kHz
cf1bb43,abd177a,2019-10-11 15:35:42,LogReg_4,pirTest,Tst,1000000000.0,True,,,99.09837556,,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",6,17,35,59,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,2:54.51,1323,,True,False,True,,50.4067,0.0967498,0:01.22,,,,False,False,,,,,"792640 OP, 599.12 GOPS","677888 OP, 512.39 GOPS","378560 OP, 286.14 GOPS","34432 OP, 26.03 GOPS","379648 OP, 286.96 GOPS","220672 OP, 166.80 GOPS",True,False,True,1.08kHz
cf1bb43,abd177a,2019-10-11 15:35:42,LogReg_5,pirTest,Tst,1000000000.0,True,,,106.8186874,,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",10,19,41,61,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,3:35.28,1561,,True,False,True,,42.7213,0.0819987,0:01.44,,,,False,False,,,,,"638904 OP, 409.29 GOPS","524152 OP, 335.78 GOPS","386744 OP, 247.75 GOPS","34432 OP, 22.06 GOPS","217728 OP, 139.48 GOPS","232824 OP, 149.15 GOPS",True,False,True,1.08kHz
cf1bb43,abd177a,2019-10-11 15:35:42,LogReg_6,pirTest,Tst,1000000000.0,True,,,133.857947165,,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",8,18,41,72,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,3:55.01,1423,,True,False,True,,46.8644,0.0899508,0:01.34,,,,False,False,,,,,"889790 OP, 625.29 GOPS","758974 OP, 533.36 GOPS","433740 OP, 304.81 GOPS","39908 OP, 28.04 GOPS","416142 OP, 292.44 GOPS","269620 OP, 189.47 GOPS",True,False,True,1.06kHz
cf1bb43,abd177a,2019-10-11 15:35:42,NaivePageRank2_0,pirTest,Tst,1000000000.0,True,,,22.596274107,,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",6,15,5,7,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,0:58.30,12085,,True,False,True,,15.8716,0.0423666,0:01.54,,,,False,False,,,,,"101942 OP, 8.44 GOPS","94893 OP, 7.85 GOPS","83342 OP, 6.90 GOPS",,"18600 OP, 1.54 GOPS","94893 OP, 7.85 GOPS",True,False,True,7.85kHz
cf1bb43,abd177a,2019-10-11 15:35:42,NaivePageRank2_1,pirTest,Tst,1000000000.0,True,,,18.836341808,,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",6,13,5,9,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,0:58.16,12033,,True,False,True,,16.0093,0.0425497,0:01.64,,,,False,False,,,,,"107880 OP, 8.97 GOPS","93800 OP, 7.80 GOPS","82249 OP, 6.84 GOPS",,"25631 OP, 2.13 GOPS","93800 OP, 7.80 GOPS",True,False,True,7.34kHz
cf1bb43,abd177a,2019-10-11 15:35:42,NaivePageRank2_2,pirTest,Tst,1000000000.0,True,,,39.049106092,,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",9,22,5,20,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,1:44.47,5977,,True,False,True,,29.5533,0.0856617,0:01.28,,,,False,False,,,,,"112360 OP, 18.80 GOPS","94184 OP, 15.76 GOPS","83657 OP, 14.00 GOPS",,"28703 OP, 4.80 GOPS","94184 OP, 15.76 GOPS",True,False,True,4.67kHz
cf1bb43,abd177a,2019-10-11 15:35:42,NaivePageRank2_3,pirTest,Tst,1000000000.0,True,,,185.053369628,,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",36,40,24,137,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,14:53.76,,,True,False,False,,71.7681,0.0,0:01.14,,,,False,False,,,,,,,,,,,False,False,False,
cf1bb43,abd177a,2019-10-11 15:35:42,NaivePageRank2_4,pirTest,Tst,1000000000.0,True,,,23.270347539,,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",6,15,5,7,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,1:02.22,23852,,True,False,True,,16.1288,0.0429314,0:02.35,,,,False,False,,,,,"203884 OP, 8.55 GOPS","189786 OP, 7.96 GOPS","166684 OP, 6.99 GOPS",,"37200 OP, 1.56 GOPS","189786 OP, 7.96 GOPS",True,False,True,10.15kHz
