runhybrid_time,runhybrid_complete,MC_Total,VAFG,mem-tech,proute-opts,pmu-stage,runproute_err,proute-seed,pirArgs,dedicated-dag,pracc,VPCU,VBB,reserve-pmu,time,fifo-depth,waveform,rundot,freq,vlink,debug,vec,retime-local,lrange,word,name,run-psim,memelm,trace,runhybrid_success,scheduled,row,arch,proute-algo,runhybrid_dram_power,dag-stage,igraph,stat,runp2p_complete,OPS-Prog FU,flit-width,psim,maxActive,runhybrid_rbw,runp2p_success,vc,VMC-alloc,merge-forward,runp2p_pass,runhybrid_err,runhybrid_pass,OPS-Other,mergeTime_ms,VAFG-alloc,runhybrid_wbw,proute-q,clock,runp2p_err,pattern,share-adctx,dag,time-out,link-prop,project,constprop,load,debug-print,VDAG,VMC,runproute_time,algo,argin,runp2p_time,PMU_Total,VDAG-split,ag-dce,rtelm,VPCU-alloc,runp2p_deadlock,sr,runp2p_cycle,runhybrid_cycle,split-thread,merge-algo,VPCU-split,psim-q,DAG_Total,avgActive,gentst_err,runhybrid_deadlock,runp2p_dram_power,maketst_err,codegen,pmu-sram-size,fast,merge,OPS-Flt,runp2p_wbw,retime-buffer-only,split,split-algo,VBB-split,tokenout,retime-glob,succeeded,PCU_Total,PCU,MC,run-tst,VAFG-split,col,pcu-stage,module,VDAG-alloc,OPS-FU,pir_sha,split-forward,spatial_sha,nn,topo,VPMU,PMU,run-proute,net,OPS-All,routing-cost,maketst_time,dupra,open,start-id,genpir,tungsten,VPMU-split,vfifo,backend,VMC-split,vcLimit,save,bcread,verbose,gentst_time,simulate,slink,DAG,genpir_err,runp2p_rbw,routing-algo,simfreq,app,mapping,notFit,mdone,VBB-alloc,argout,prtime,vdot,reserve-pcu,OPS-Fix,retime-exout,dot,VPMU-alloc
,False,40,1,DDR4,-i100 -p100 -t1 -d100,6,,0,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",False,True,28,,0,2020-03-19 19:25:44 -0700,16,True,True,1000000000.0,2,True,16,False,True,32,AccelMain,False,False,False,False,False,20,MyDesign,route_min_directed_valient,,6,False,True,True,,512,False,88.05761582285284,,True,4,10,False,True,,,,,1,,4,1000000000,,checkerboard,False,True,100,db,pirTest,True,False,True,0,10,,route_min_directed_valient,6,0:04.19,200,0,True,True,28,False,True,9303,,1,bfs,28,1,40,23.3126258723601,,False,,,True,65536,True,False,,0.440288,False,True,dfs,,5,False,True,200,28,10,False,1,20,6,False,0,,82af46cc,False,4a29262f,False,mesh,14,14,False,hybrid,,H-hop,4:50.44,False,False,0,True,True,14,4,Tst,10,4,True,True,False,191.774354532,False,4,0,,0.908094,dor,2.22kHz,GEMM_14,True,,True,,4,,True,0,,False,True,14
,False,40,1,DDR4,-i100 -p100 -t1 -d100,6,,0,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",False,True,52,,0,2020-03-19 19:25:44 -0700,16,True,True,1000000000.0,2,True,16,False,True,32,AccelMain,False,False,False,False,False,20,MyDesign,route_min_directed_valient,,6,False,True,True,,512,False,71.34645532137259,,True,4,7,False,True,,,,,1,,4,1000000000,,checkerboard,False,True,100,db,pirTest,True,False,True,0,7,,route_min_directed_valient,6,0:03.19,200,0,True,True,30,False,True,5741,,1,bfs,52,1,40,25.07073874083106,,False,,,True,65536,True,False,,0.713465,False,True,dfs,,5,False,True,200,52,7,False,1,20,6,False,0,,82af46cc,False,4a29262f,False,mesh,9,9,False,hybrid,,H-hop,2:45.34,False,False,0,True,True,9,4,Tst,7,4,True,True,False,404.604852078,False,4,0,,1.72792,dor,1.8kHz,GEMM_15,True,,True,,4,,True,0,,False,True,9
,False,40,1,DDR4,-i100 -p100 -t1 -d100,6,,0,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",False,True,56,,0,2020-03-19 19:25:44 -0700,16,True,True,1000000000.0,2,True,16,False,True,32,AccelMain,False,False,False,False,False,20,MyDesign,route_min_directed_valient,,6,False,True,True,,512,False,82.78092158447858,,True,4,20,False,True,,,,,1,,4,1000000000,,checkerboard,False,True,100,db,pirTest,True,False,True,0,20,,route_min_directed_valient,6,0:14.99,200,0,True,True,56,False,True,4948,,1,bfs,56,1,40,22.124379258574894,,False,,,True,65536,True,False,,0.827809,False,True,dfs,,5,False,True,200,56,20,False,1,20,6,False,0,,82af46cc,False,4a29262f,False,mesh,28,28,False,hybrid,,H-hop,8:11.38,False,False,0,True,True,28,4,Tst,20,4,True,True,False,395.857232148,False,4,0,,1.65562,dor,0.33kHz,GEMM_16,True,,True,,4,,True,0,,False,True,28
,False,40,1,DDR4,-i100 -p100 -t1 -d100,6,,0,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",False,True,57,,0,2020-03-19 19:25:44 -0700,16,True,True,1000000000.0,2,True,16,False,True,32,AccelMain,False,False,False,False,False,20,MyDesign,route_min_directed_valient,,6,False,True,True,,512,False,74.63556851311954,,True,4,7,False,True,,,,,1,,4,1000000000,,checkerboard,False,True,100,db,pirTest,True,False,True,0,7,,route_min_directed_valient,6,0:05.51,200,0,True,True,30,False,True,2744,,1,bfs,57,1,40,35.4525576464352,,False,,,True,65536,True,False,,5.97085,False,True,dfs,,5,False,True,200,27,7,False,1,20,6,False,0,,82af46cc,False,4a29262f,False,mesh,11,11,False,hybrid,,H-hop,4:27.57,False,False,0,True,True,11,4,Tst,7,4,True,True,False,253.006427419,False,4,30,,22.3907,dor,0.5kHz,GEMM_17,True,,True,,4,,True,0,,False,True,9
,False,40,1,DDR4,-i100 -p100 -t1 -d100,6,,0,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",False,True,84,,0,2020-03-19 19:25:44 -0700,16,True,True,1000000000.0,2,True,16,False,True,32,AccelMain,False,False,False,False,False,20,MyDesign,route_min_directed_valient,,6,False,True,True,,512,False,76.30402384500745,,True,4,20,False,True,,,,,1,,4,1000000000,,checkerboard,False,True,100,db,pirTest,True,False,True,0,20,,route_min_directed_valient,6,0:10.29,200,0,True,True,56,False,True,2684,,1,bfs,84,1,40,25.575682840299116,,False,,,True,65536,True,False,,6.10432,False,True,dfs,,5,False,True,200,44,20,False,1,20,6,False,0,,82af46cc,False,4a29262f,False,mesh,28,28,False,hybrid,,H-hop,10:12.52,False,False,0,True,True,28,4,Tst,20,4,True,True,False,701.343702741,False,4,40,,12.2086,dor,0.26kHz,GEMM_18,True,,True,,4,,True,0,,False,True,28
,False,40,1,DDR4,-i100 -p100 -t1 -d100,6,,0,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",False,True,31,,0,2020-03-19 19:25:44 -0700,16,True,True,1000000000.0,2,True,16,False,True,32,AccelMain,False,False,False,False,False,20,MyDesign,route_min_directed_valient,,6,False,True,True,,512,False,97.70356716903393,,True,4,5,False,True,,,,,1,,4,1000000000,,checkerboard,False,True,100,db,pirTest,True,False,True,0,5,,route_min_directed_valient,6,0:37.22,200,0,True,True,19,False,True,46115,,1,bfs,31,1,40,27.07020327967959,,False,,,True,65536,True,False,,1.42114,False,True,dfs,,5,False,True,200,16,5,False,1,20,6,False,0,,82af46cc,False,4a29262f,False,mesh,7,7,False,hybrid,,H-hop,5:04.10,False,False,0,True,True,7,4,Tst,5,4,True,True,False,223.065819896,False,4,15,,5.68457,dor,1.24kHz,GEMM_19,True,,True,,4,,True,0,,False,True,7
,False,40,1,DDR4,-i100 -p100 -t1 -d100,6,,0,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",False,True,19,,0,2020-03-19 19:25:44 -0700,16,True,True,1000000000.0,2,True,16,False,True,32,AccelMain,False,False,False,False,False,20,MyDesign,route_min_directed_valient,,6,False,True,True,,512,False,98.40092491103738,,True,4,3,False,True,,,,,1,,4,1000000000,,checkerboard,False,True,100,db,pirTest,True,False,True,0,3,,route_min_directed_valient,6,0:14.26,200,0,True,True,11,False,True,66601,,1,bfs,19,1,40,26.608474653656298,,False,,,True,65536,True,False,,0.984009,False,True,dfs,,5,False,True,200,10,3,False,1,20,6,False,0,,82af46cc,False,4a29262f,False,mesh,6,6,False,hybrid,,H-hop,3:02.25,False,False,0,True,True,6,4,Tst,3,4,True,True,False,182.070905057,False,4,9,,3.93604,dor,4.67kHz,GEMM_2,True,,True,,4,,True,0,,False,True,5
,False,40,1,DDR4,-i100 -p100 -t1 -d100,6,,0,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",False,True,65,,0,2020-03-19 19:25:44 -0700,16,True,True,1000000000.0,2,True,16,False,True,32,AccelMain,False,False,False,False,False,20,MyDesign,route_min_directed_valient,,6,False,True,True,,512,False,93.66797701844573,,True,4,5,False,True,,,,,1,,4,1000000000,,checkerboard,False,True,100,db,pirTest,True,False,True,0,5,,route_min_directed_valient,6,0:14.37,200,0,True,True,31,False,True,16535,,1,bfs,65,1,40,38.398087750370784,,False,,,True,65536,True,False,,3.96347,False,True,dfs,,5,False,True,200,35,5,False,1,20,6,False,0,,82af46cc,False,4a29262f,False,mesh,9,9,False,hybrid,,H-hop,5:42.73,False,False,0,True,True,9,4,Tst,5,4,True,True,False,377.422637159,False,4,30,,15.8539,dor,1.15kHz,GEMM_20,True,,True,,4,,True,0,,False,True,7
,False,40,1,DDR4,-i100 -p100 -t1 -d100,6,,0,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",False,True,204,,0,2020-03-19 19:25:44 -0700,16,True,True,1000000000.0,2,True,16,False,True,32,AccelMain,False,False,False,False,False,20,MyDesign,route_min_directed_valient,,6,False,True,True,,512,False,88.03001023076048,,True,4,15,False,True,,,,,1,,4,1000000000,,checkerboard,False,True,100,db,pirTest,True,False,True,0,15,,route_min_directed_valient,6,0:13.82,200,0,True,True,95,False,True,8797,,1,bfs,204,1,40,36.511235840944636,,False,,,True,65536,True,False,,7.44981,False,True,dfs,,5,False,True,200,164,15,False,1,20,6,False,0,,82af46cc,False,4a29262f,False,mesh,27,27,False,hybrid,,H-hop,3:49.85,False,False,0,True,True,27,4,Tst,15,4,True,True,False,1101.154192739,False,4,40,,22.3494,dor,0.64kHz,GEMM_21,True,,True,,4,,True,0,,False,True,21
,False,40,1,DDR4,-i100 -p100 -t1 -d100,6,,0,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",False,True,69,,0,2020-03-19 19:25:44 -0700,16,True,True,1000000000.0,2,True,16,False,True,32,AccelMain,False,False,False,False,False,20,MyDesign,route_min_directed_valient,,6,False,True,True,,512,False,95.8072627331735,,True,4,15,False,True,,,,,1,,4,1000000000,,checkerboard,False,True,100,db,pirTest,True,False,True,0,15,,route_min_directed_valient,6,1:03.77,200,0,True,True,46,False,True,34202,,1,bfs,69,1,40,27.186720948630416,,False,,,True,65536,True,False,,1.91615,False,True,dfs,,5,False,True,200,33,15,False,1,20,6,False,0,,82af46cc,False,4a29262f,False,mesh,21,21,False,hybrid,,H-hop,9:05.25,False,False,0,True,True,21,4,Tst,15,4,True,True,False,755.377121781,False,4,36,,5.74844,dor,0.54kHz,GEMM_22,True,,True,,4,,True,0,,False,True,21
,False,40,1,DDR4,-i100 -p100 -t1 -d100,6,,0,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",False,True,35,,0,2020-03-19 19:25:44 -0700,16,True,True,1000000000.0,2,True,16,False,True,32,AccelMain,False,False,False,False,False,20,MyDesign,route_min_directed_valient,,6,False,True,True,,512,False,98.25672683352346,,True,4,3,False,True,,,,,1,,4,1000000000,,checkerboard,False,True,100,db,pirTest,True,False,True,0,3,,route_min_directed_valient,6,1:14.97,200,0,True,True,15,False,True,149030,,1,bfs,35,1,40,27.717549678396484,,False,,,True,65536,True,False,,0.43975,False,True,dfs,,5,False,True,200,24,3,False,1,20,6,False,0,,82af46cc,False,4a29262f,False,mesh,5,5,False,hybrid,,H-hop,2:34.63,False,False,0,True,True,5,4,Tst,3,4,True,True,False,158.075447906,False,4,11,,1.759,dor,1.99kHz,GEMM_23,True,,True,,4,,True,0,,False,True,5
,False,40,1,DDR4,-i100 -p100 -t1 -d100,6,,0,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",False,True,106,,0,2020-03-19 19:25:44 -0700,16,True,True,1000000000.0,2,True,16,False,True,32,AccelMain,False,False,False,False,False,20,MyDesign,route_min_directed_valient,,6,False,True,True,,512,False,96.56172929058465,,True,4,9,False,True,,,,,1,,4,1000000000,,checkerboard,False,True,100,db,pirTest,True,False,True,0,9,,route_min_directed_valient,6,2:40.63,200,0,True,True,45,False,True,75823,,1,bfs,106,1,40,27.90377010901191,,False,,,True,65536,True,False,,0.864329,False,True,dfs,,5,False,True,200,73,9,False,1,20,6,False,0,,82af46cc,False,4a29262f,False,mesh,15,15,False,hybrid,,H-hop,10:21.99,False,False,0,True,True,15,4,Tst,9,4,True,True,False,912.239464217,False,4,33,,2.59299,dor,0.47kHz,GEMM_24,True,,True,,4,,True,0,,False,True,15
,False,40,1,DDR4,-i100 -p100 -t1 -d100,6,,0,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",False,True,21,,0,2020-03-19 19:25:44 -0700,16,True,True,1000000000.0,2,True,16,False,True,32,AccelMain,False,False,False,False,False,20,MyDesign,route_min_directed_valient,,6,False,True,True,,512,False,97.38758284542456,,True,4,5,False,True,,,,,1,,4,1000000000,,checkerboard,False,True,100,db,pirTest,True,False,True,0,5,,route_min_directed_valient,6,0:52.69,200,0,True,True,14,False,True,67294,,1,bfs,21,1,40,27.600195949221273,,False,,,True,65536,True,False,,0.973876,False,True,dfs,,5,False,True,200,9,5,False,1,20,6,False,0,,82af46cc,False,4a29262f,False,mesh,7,7,False,hybrid,,H-hop,5:08.72,False,False,0,True,True,7,4,Tst,5,4,True,True,False,125.224320501,False,4,12,,3.8955,dor,1.28kHz,GEMM_3,True,,True,,4,,True,0,,False,True,7
,False,40,1,DDR4,-i100 -p100 -t1 -d100,6,,0,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",False,True,21,,0,2020-03-19 19:25:44 -0700,16,True,True,1000000000.0,2,True,16,False,True,32,AccelMain,False,False,False,False,False,20,MyDesign,route_min_directed_valient,,6,False,True,True,,512,False,98.24161657347584,,True,4,4,False,True,,,,,1,,4,1000000000,,checkerboard,False,True,100,db,pirTest,True,False,True,0,4,,route_min_directed_valient,6,0:31.91,200,0,True,True,13,False,True,66709,,1,bfs,21,1,40,24.91469839728695,,False,,,True,65536,True,False,,0.982416,False,True,dfs,,5,False,True,200,10,4,False,1,20,6,False,0,,82af46cc,False,4a29262f,False,mesh,6,6,False,hybrid,,H-hop,3:33.09,False,False,0,True,True,6,4,Tst,4,4,True,True,False,161.661153783,False,4,11,,3.92966,dor,2.09kHz,GEMM_4,True,,True,,4,,True,0,,False,True,6
,False,40,1,DDR4,-i100 -p100 -t1 -d100,6,,0,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",False,True,57,,0,2020-03-19 19:25:44 -0700,16,True,True,1000000000.0,2,True,16,False,True,32,AccelMain,False,False,False,False,False,20,MyDesign,route_min_directed_valient,,6,False,True,True,,512,False,89.80979005646002,,True,4,7,False,True,,,,,1,,4,1000000000,,checkerboard,False,True,100,db,pirTest,True,False,True,0,7,,route_min_directed_valient,6,0:20.84,200,0,True,True,30,False,True,18243,,1,bfs,57,1,40,35.92401568721253,,False,,,True,65536,True,False,,3.59239,False,True,dfs,,5,False,True,200,27,7,False,1,20,6,False,0,,82af46cc,False,4a29262f,False,mesh,11,11,False,hybrid,,H-hop,5:17.99,False,False,0,True,True,11,4,Tst,7,4,True,True,False,450.913449314,False,4,30,,14.3696,dor,0.88kHz,GEMM_6,True,,True,,4,,True,0,,False,True,9
,False,40,1,DDR4,-i100 -p100 -t1 -d100,6,,0,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",False,True,18,,0,2020-03-19 19:25:44 -0700,16,True,True,1000000000.0,2,True,16,False,True,32,AccelMain,False,False,False,False,False,20,MyDesign,route_min_directed_valient,,6,False,True,True,,512,False,94.93568200254954,,True,4,3,False,True,,,,,1,,4,1000000000,,checkerboard,False,True,100,db,pirTest,True,False,True,0,3,,route_min_directed_valient,6,0:07.86,200,0,True,True,11,False,True,17258,,1,bfs,18,1,40,24.07915978299245,,False,,,True,65536,True,False,,0.237339,False,True,dfs,,5,False,True,200,18,3,False,1,20,6,False,0,,82af46cc,False,4a29262f,False,mesh,5,5,False,hybrid,,H-hop,2:10.57,False,False,0,True,True,5,4,Tst,3,4,True,True,False,89.996195445,False,4,0,,0.778769,dor,2.2kHz,GEMM_7,True,,True,,4,,True,0,,False,True,5
,False,40,1,DDR4,-i100 -p100 -t1 -d100,6,,0,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",False,True,19,,0,2020-03-19 19:25:44 -0700,16,True,True,1000000000.0,2,True,16,False,True,32,AccelMain,False,False,False,False,False,20,MyDesign,route_min_directed_valient,,6,False,True,True,,512,False,91.38777331548415,,True,4,3,False,True,,,,,1,,4,1000000000,,checkerboard,False,True,100,db,pirTest,True,False,True,0,3,,route_min_directed_valient,6,0:00.87,200,0,True,True,11,False,True,2241,,1,bfs,19,1,40,30.210719420893447,,False,,,True,65536,True,False,,1.82776,False,True,dfs,,5,False,True,200,10,3,False,1,20,6,False,0,,82af46cc,False,4a29262f,False,mesh,5,5,False,hybrid,,H-hop,2:09.22,False,False,0,True,True,5,4,Tst,3,4,True,True,False,81.147039517,False,4,9,,5.99732,dor,2.58kHz,GEMM_8,True,,True,,4,,True,0,,False,True,5
,False,40,1,DDR4,-i100 -p100 -t1 -d100,6,,0,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",False,True,19,,0,2020-03-19 19:25:44 -0700,16,True,True,1000000000.0,2,True,16,False,True,32,AccelMain,False,False,False,False,False,20,MyDesign,route_min_directed_valient,,6,False,True,True,,512,False,94.82579002199328,,True,4,3,False,True,,,,,1,,4,1000000000,,checkerboard,False,True,100,db,pirTest,True,False,True,0,3,,route_min_directed_valient,6,0:02.52,200,0,True,True,11,False,True,8639,,1,bfs,19,1,40,30.117336898875767,,False,,,True,65536,True,False,,1.89652,False,True,dfs,,5,False,True,200,10,3,False,1,20,6,False,0,,82af46cc,False,4a29262f,False,mesh,6,6,False,hybrid,,H-hop,3:10.87,False,False,0,True,True,6,4,Tst,3,4,True,True,False,132.542190345,False,4,9,,7.58606,dor,3.43kHz,GEMM_9,True,,True,,4,,True,0,,False,True,5
,False,40,1,DDR4,-i100 -p100 -t1 -d100,6,,0,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",False,True,7,,0,2020-03-19 19:25:44 -0700,16,True,True,1000000000.0,2,True,16,False,True,32,AccelMain,False,False,False,False,False,20,MyDesign,route_min_directed_valient,,6,False,True,True,,512,False,36.36363636363637,,True,4,2,False,True,,,,,1,,4,1000000000,,checkerboard,False,True,100,db,pirTest,True,False,True,0,2,,route_min_directed_valient,6,0:01.05,200,0,True,True,7,False,True,88,,1,bfs,7,1,40,15.25974025974026,,False,,,True,65536,True,False,,2.90909,False,True,dfs,,5,False,True,200,7,2,False,1,20,6,False,0,,82af46cc,False,4a29262f,False,mesh,2,2,False,hybrid,,H-hop,1:12.20,False,False,0,True,True,2,4,Tst,2,4,True,True,False,64.008336432,False,4,0,,0.0,dor,0.08kHz,IfTest_0,True,,True,,4,,True,0,,False,True,2
,False,40,1,DDR4,-i100 -p100 -t1 -d100,6,,0,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",False,True,9,,0,2020-03-19 19:25:44 -0700,16,True,True,1000000000.0,2,True,16,False,True,32,AccelMain,False,False,False,False,False,20,MyDesign,route_min_directed_valient,,6,False,True,True,,512,False,91.1032028469751,,True,4,1,False,True,,,,,1,,4,1000000000,,checkerboard,False,True,100,db,pirTest,True,False,True,0,1,,route_min_directed_valient,6,0:01.34,200,0,True,True,10,False,True,562,,1,bfs,9,1,40,16.152629497825227,,False,,,True,65536,True,False,,3.64413,False,True,dfs,,5,False,True,200,2,1,False,1,20,6,False,0,,82af46cc,False,4a29262f,False,mesh,2,2,False,hybrid,,H-hop,1:19.27,False,False,0,True,True,2,4,Tst,1,4,True,True,False,47.201094706,False,4,9,,3.18861,dor,0.42kHz,InitSort_0,True,,True,,4,,True,0,,False,True,2
,False,40,1,DDR4,-i100 -p100 -t1 -d100,6,,0,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",False,True,7,,0,2020-03-19 19:25:44 -0700,16,True,True,1000000000.0,2,True,16,False,True,32,AccelMain,False,False,False,False,False,20,MyDesign,route_min_directed_valient,,6,False,True,True,,512,False,54.23728813559322,,True,4,1,False,True,,,,,1,,4,1000000000,,checkerboard,False,True,100,db,pirTest,True,False,True,0,1,,route_min_directed_valient,6,0:01.94,200,0,True,True,9,False,True,118,,1,bfs,7,1,40,22.12806026365348,,False,,,True,65536,True,False,,2.16949,False,True,dfs,,5,False,True,200,4,1,False,1,20,6,False,0,,82af46cc,False,4a29262f,False,mesh,2,2,False,hybrid,,H-hop,1:42.24,False,False,0,True,True,2,4,Tst,1,4,True,True,False,68.18984345,False,4,5,,0.0,dor,0.06kHz,InitSort_1,True,,True,,4,,True,0,,False,True,2
,False,40,1,DDR4,-i100 -p100 -t1 -d100,6,,0,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",False,True,14,,0,2020-03-19 19:25:44 -0700,16,True,True,1000000000.0,2,True,16,False,True,32,AccelMain,False,False,False,False,False,20,MyDesign,route_min_directed_valient,,6,False,True,True,,512,False,58.71559633027523,,True,4,2,False,True,,,,,1,,4,1000000000,,checkerboard,False,True,100,db,pirTest,True,False,True,0,2,,route_min_directed_valient,6,0:01.15,200,0,True,True,18,False,True,109,,1,bfs,14,1,40,25.310307609282248,,False,,,True,65536,True,False,,4.69725,False,True,dfs,,5,False,True,200,8,2,False,1,20,6,False,0,,82af46cc,False,4a29262f,False,mesh,4,4,False,hybrid,,H-hop,2:21.07,False,False,0,True,True,4,4,Tst,2,4,True,True,False,70.219937781,False,4,10,,0.0,dor,0.09kHz,InitSort_2,True,,True,,4,,True,0,,False,True,4
,False,40,1,DDR4,-i100 -p100 -t1 -d100,6,,0,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",False,True,31,,0,2020-03-19 19:25:44 -0700,16,True,True,1000000000.0,2,True,16,False,True,32,AccelMain,False,False,False,False,False,20,MyDesign,route_min_directed_valient,,6,False,True,True,,512,False,58.71559633027523,,True,4,3,False,True,,,,,1,,4,1000000000,,checkerboard,False,True,100,db,pirTest,True,False,True,0,3,,route_min_directed_valient,6,0:01.09,200,0,True,True,29,False,True,109,,1,bfs,31,1,40,21.86544342507645,,False,,,True,65536,True,False,,4.69725,False,True,dfs,,5,False,True,200,14,3,False,1,20,6,False,0,,82af46cc,False,4a29262f,False,mesh,6,6,False,hybrid,,H-hop,2:27.68,False,False,0,True,True,6,4,Tst,3,4,True,True,False,76.649737149,False,4,19,,0.0,dor,0.1kHz,InitSort_3,True,,True,,4,,True,0,,False,True,6
,False,40,1,DDR4,-i100 -p100 -t1 -d100,6,,0,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",False,True,11,,0,2020-03-19 19:25:44 -0700,16,True,True,1000000000.0,2,True,16,False,True,32,AccelMain,False,False,False,False,False,20,MyDesign,route_min_directed_valient,,6,False,True,True,,512,False,68.81720430107526,,True,4,1,False,True,,,,,1,,4,1000000000,,checkerboard,False,True,100,db,pirTest,True,False,True,0,1,,route_min_directed_valient,6,0:04.97,200,0,True,True,13,False,True,186,,1,bfs,11,1,40,30.501792114695338,,False,,,True,65536,True,False,,2.75269,False,True,dfs,,5,False,True,200,8,1,False,1,20,6,False,0,,82af46cc,False,4a29262f,False,mesh,4,4,False,hybrid,,H-hop,1:29.97,False,False,0,True,True,4,4,Tst,1,4,True,True,False,39.497396986,False,4,7,,0.0,dor,0.04kHz,InitSort_4,True,,True,,4,,True,0,,False,True,4
