PCU,word,split-forward,gentst_err,app,runhybrid_complete,PCU_Total,vcLimit,sr,MC_Total,spatial_sha,runproute_err,runhybrid_wbw,name,VBB-alloc,dag,gentst_time,runhybrid_err,VAFG-alloc,dot,arch,retime-local,merge,VPMU-split,vdot,VAFG,vlink,runp2p_wbw,routing-cost,PMU_Total,split,OPS-Flt,VDAG-split,trace,slink,OPS-All,load,runhybrid_success,maketst_time,runp2p_cycle,runproute_time,VPMU,merge-forward,argin,OPS-Fix,pir_sha,lrange,dupra,VDAG,maxActive,MC,maketst_err,runhybrid_rbw,fast,retime-buffer-only,algo,ag-dce,OPS-Prog FU,proute-q,VBB-split,reserve-pmu,debug,run-psim,VPCU,net,runp2p_complete,pracc,runp2p_rbw,prtime,proute-seed,freq,scheduled,bcread,proute-algo,time-out,runhybrid_cycle,mergeTime_ms,runp2p_pass,OPS-Other,VPCU-split,runhybrid_dram_power,DAG_Total,backend,runhybrid_pass,pmu-stage,simfreq,fifo-depth,pcu-stage,retime-glob,runp2p_err,rundot,rtelm,psim,pattern,mdone,mapping,vc,VMC-split,succeeded,project,waveform,PMU,memelm,runhybrid_time,share-adctx,runp2p_time,run-tst,module,runhybrid_deadlock,merge-algo,notFit,run-proute,open,pmu-sram-size,VMC,row,vfifo,tungsten,col,pirArgs,runp2p_success,VAFG-split,time,codegen,stat,save,VPMU-alloc,VPCU-alloc,routing-algo,mem-tech,dedicated-dag,nn,avgActive,constprop,link-prop,simulate,genpir,DAG,genpir_err,clock,topo,OPS-FU,split-thread,VBB,tokenout,dag-stage,reserve-pcu,proute-opts,verbose,igraph,argout,runp2p_dram_power,flit-width,debug-print,VDAG-alloc,VMC-alloc,split-algo,vec,retime-exout,start-id,runp2p_deadlock,psim-q
164,32,False,,GEMM_21,False,200,4,True,40,2313fa6e,,,AccelMain,,True,1411.484332938,,1,True,MyDesign,False,False,27,True,1,2,7.44981,H-hop,200,True,,0,False,4,,False,False,12:42.31,8797,,27,False,6,,2f6112a0,True,False,0,88.03001023076048,15,,,True,False,route_min_directed_valient,True,,4,,0,True,False,204,hybrid,True,True,22.3494,,0,1000000000.0,False,True,route_min_directed_valient,100,,,True,,204,,40,Tst,,6,0.29kHz,16,6,False,,True,True,False,checkerboard,True,True,4,15,True,pirTest,True,27,False,,False,0:30.46,False,False,False,bfs,,False,False,65536,15,20,4,True,20,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",True,1,2020-03-26 18:35:55 -0700,True,True,True,21,95,dor,DDR4,False,False,36.511235840944636,True,db,False,True,40,,1000000000,mesh,,1,,5,6,0,-i100 -p100 -t1 -d100,False,False,4,,512,True,0,15,dfs,16,False,0,False,1
33,32,False,,GEMM_22,False,200,4,True,40,2313fa6e,,,AccelMain,,True,479.706905165,,1,True,MyDesign,False,False,21,True,1,2,1.91755,H-hop,200,True,,0,False,4,,False,False,4:22.24,34177,,21,False,6,,2f6112a0,True,False,0,95.87734441290927,15,,,True,False,route_min_directed_valient,True,,4,,0,True,False,69,hybrid,True,True,5.75264,,0,1000000000.0,False,True,route_min_directed_valient,100,,,True,,69,,40,Tst,,6,1.13kHz,16,6,False,,True,True,False,checkerboard,True,True,4,15,True,pirTest,True,21,False,,False,0:30.31,False,False,False,bfs,,False,False,65536,15,20,4,True,20,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",True,1,2020-03-26 18:35:55 -0700,True,True,True,21,46,dor,DDR4,False,False,27.206607656759154,True,db,False,True,36,,1000000000,mesh,,1,,5,6,0,-i100 -p100 -t1 -d100,False,False,4,,512,True,0,15,dfs,16,False,0,False,1
24,32,False,,GEMM_23,False,200,4,True,40,2313fa6e,,,AccelMain,,True,193.461582199,,1,True,MyDesign,False,False,5,True,1,2,0.439724,H-hop,200,True,,0,False,4,,False,False,2:33.61,149039,,5,False,6,,2f6112a0,True,False,0,98.2507934164883,3,,,True,False,route_min_directed_valient,True,,4,,0,True,False,35,hybrid,True,True,1.7589,,0,1000000000.0,False,True,route_min_directed_valient,100,,,True,,35,,40,Tst,,6,3.8kHz,16,6,False,,True,True,False,checkerboard,True,True,4,3,True,pirTest,True,5,False,,False,0:39.19,False,False,False,bfs,,False,False,65536,3,20,4,True,20,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",True,1,2020-03-26 18:35:55 -0700,True,True,True,5,15,dor,DDR4,False,False,27.715875902088904,True,db,False,True,11,,1000000000,mesh,,1,,5,6,0,-i100 -p100 -t1 -d100,False,False,4,,512,True,0,3,dfs,16,False,0,False,1
73,32,False,,GEMM_24,False,200,4,True,40,2313fa6e,,,AccelMain,,True,525.494633591,,1,True,MyDesign,False,False,15,True,1,2,0.864329,H-hop,200,True,,0,False,4,,False,False,6:28.08,75823,,15,False,6,,2f6112a0,True,False,0,96.56172929058465,9,,,True,False,route_min_directed_valient,True,,4,,0,True,False,106,hybrid,True,True,2.59299,,0,1000000000.0,False,True,route_min_directed_valient,100,,,True,,106,,40,Tst,,6,0.73kHz,16,6,False,,True,True,False,checkerboard,True,True,4,9,True,pirTest,True,15,False,,False,1:43.62,False,False,False,bfs,,False,False,65536,9,20,4,True,20,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",True,1,2020-03-26 18:35:55 -0700,True,True,True,15,45,dor,DDR4,False,False,27.90377010901191,True,db,False,True,33,,1000000000,mesh,,1,,5,6,0,-i100 -p100 -t1 -d100,False,False,4,,512,True,0,9,dfs,16,False,0,False,1
9,32,False,,GEMM_3,False,200,4,True,40,2313fa6e,,,AccelMain,,True,61.828395602,,1,True,MyDesign,False,False,7,True,1,2,0.973861,H-hop,200,True,,0,False,4,,False,False,1:23.53,67295,,7,False,6,,2f6112a0,True,False,0,97.38613567129802,5,,,True,False,route_min_directed_valient,True,,4,,0,True,False,21,hybrid,True,True,3.89545,,0,1000000000.0,False,True,route_min_directed_valient,100,,,True,,21,,40,Tst,,6,4.65kHz,16,6,False,,True,True,False,checkerboard,True,True,4,5,True,pirTest,True,7,False,,False,0:14.46,False,False,False,bfs,,False,False,65536,5,20,4,True,20,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",True,1,2020-03-26 18:35:55 -0700,True,True,True,7,14,dor,DDR4,False,False,27.599785811826976,True,db,False,True,12,,1000000000,mesh,,1,,5,6,0,-i100 -p100 -t1 -d100,False,False,4,,512,True,0,5,dfs,16,False,0,False,1
10,32,False,,GEMM_4,False,200,4,True,40,2313fa6e,,,AccelMain,,True,127.040309495,,1,True,MyDesign,False,False,6,True,1,2,0.981783,H-hop,200,True,,0,False,4,,False,False,2:01.90,66752,,6,False,6,,2f6112a0,True,False,0,98.17833173537872,4,,,True,False,route_min_directed_valient,True,,4,,0,True,False,21,hybrid,True,True,3.92713,,0,1000000000.0,False,True,route_min_directed_valient,100,,,True,,21,,40,Tst,,6,7.51kHz,16,6,False,,True,True,False,checkerboard,True,True,4,4,True,pirTest,True,6,False,,False,0:08.89,False,False,False,bfs,,False,False,65536,4,20,4,True,20,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",True,1,2020-03-26 18:35:55 -0700,True,True,True,6,13,dor,DDR4,False,False,24.8986489601003,True,db,False,True,11,,1000000000,mesh,,1,,5,6,0,-i100 -p100 -t1 -d100,False,False,4,,512,True,0,4,dfs,16,False,0,False,1
27,32,False,,GEMM_6,False,200,4,True,40,2313fa6e,,,AccelMain,,True,161.411511054,,1,True,MyDesign,False,False,11,True,1,2,3.59023,H-hop,200,True,,0,False,4,,False,False,3:39.47,18254,,11,False,6,,2f6112a0,True,False,0,89.75566999013915,7,,,True,False,route_min_directed_valient,True,,4,,0,True,False,57,hybrid,True,True,14.3609,,0,1000000000.0,False,True,route_min_directed_valient,100,,,True,,57,,40,Tst,,6,0.75kHz,16,6,False,,True,True,False,checkerboard,True,True,4,7,True,pirTest,True,11,False,,False,0:24.25,False,False,False,bfs,,False,False,65536,7,20,4,True,20,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",True,1,2020-03-26 18:35:55 -0700,True,True,True,9,30,dor,DDR4,False,False,35.90236760062552,True,db,False,True,30,,1000000000,mesh,,1,,5,6,0,-i100 -p100 -t1 -d100,False,False,4,,512,True,0,7,dfs,16,False,0,False,1
18,32,False,,GEMM_7,False,200,4,True,40,2313fa6e,,,AccelMain,,True,42.445436944,,1,True,MyDesign,False,False,5,True,1,2,0.237436,H-hop,200,True,,0,False,4,,False,False,0:59.74,17251,,5,False,6,,2f6112a0,True,False,0,94.97420439394817,3,,,True,False,route_min_directed_valient,True,,4,,0,True,False,18,hybrid,True,True,0.856994,,0,1000000000.0,False,True,route_min_directed_valient,100,,,True,,18,,40,Tst,,6,7.6kHz,16,6,False,,True,True,False,checkerboard,True,True,4,3,True,pirTest,True,5,False,,False,0:02.27,False,False,False,bfs,,False,False,65536,3,20,4,True,20,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",True,1,2020-03-26 18:35:55 -0700,True,True,True,5,11,dor,DDR4,False,False,24.088930469821094,True,db,False,True,0,,1000000000,mesh,,1,,5,6,0,-i100 -p100 -t1 -d100,False,False,4,,512,True,0,3,dfs,16,False,0,False,1
10,32,False,,GEMM_8,False,200,4,True,40,2313fa6e,,,AccelMain,,True,56.747653531,,1,True,MyDesign,False,False,5,True,1,2,1.82125,H-hop,200,True,,0,False,4,,False,False,1:21.94,2249,,5,False,6,,2f6112a0,True,False,0,91.06269453090262,3,,,True,False,route_min_directed_valient,True,,4,,0,True,False,19,hybrid,True,True,5.97599,,0,1000000000.0,False,True,route_min_directed_valient,100,,,True,,19,,40,Tst,,6,1.91kHz,16,6,False,,True,True,False,checkerboard,True,True,4,3,True,pirTest,True,5,False,,False,0:01.18,False,False,False,bfs,,False,False,65536,3,20,4,True,20,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",True,1,2020-03-26 18:35:55 -0700,True,True,True,5,11,dor,DDR4,False,False,30.103255767995652,True,db,False,True,9,,1000000000,mesh,,1,,5,6,0,-i100 -p100 -t1 -d100,False,False,4,,512,True,0,3,dfs,16,False,0,False,1
10,32,False,,GEMM_9,False,200,4,True,40,2313fa6e,,,AccelMain,,True,82.538534424,,1,True,MyDesign,False,False,6,True,1,2,1.89652,H-hop,200,True,,0,False,4,,False,False,1:53.87,8639,,6,False,6,,2f6112a0,True,False,0,94.82579002199328,3,,,True,False,route_min_directed_valient,True,,4,,0,True,False,19,hybrid,True,True,7.58606,,0,1000000000.0,False,True,route_min_directed_valient,100,,,True,,19,,40,Tst,,6,2.92kHz,16,6,False,,True,True,False,checkerboard,True,True,4,3,True,pirTest,True,6,False,,False,0:02.96,False,False,False,bfs,,False,False,65536,3,20,4,True,20,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",True,1,2020-03-26 18:35:55 -0700,True,True,True,5,11,dor,DDR4,False,False,30.117336898875767,True,db,False,True,9,,1000000000,mesh,,1,,5,6,0,-i100 -p100 -t1 -d100,False,False,4,,512,True,0,3,dfs,16,False,0,False,1
7,32,False,,IfTest_0,False,200,4,True,40,2313fa6e,,,AccelMain,,True,34.282048989,,1,True,MyDesign,False,False,2,True,1,2,2.90909,H-hop,200,True,,0,False,4,,False,False,0:56.95,88,,2,False,6,,2f6112a0,True,False,0,36.36363636363637,2,,,True,False,route_min_directed_valient,True,,4,,0,True,False,7,hybrid,True,True,0.0,,0,1000000000.0,False,True,route_min_directed_valient,100,,,True,,7,,40,Tst,,6,0.11kHz,16,6,False,,True,True,False,checkerboard,True,True,4,2,True,pirTest,True,2,False,,False,0:00.83,False,False,False,bfs,,False,False,65536,2,20,4,True,20,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",True,1,2020-03-26 18:35:55 -0700,True,True,True,2,7,dor,DDR4,False,False,15.25974025974026,True,db,False,True,0,,1000000000,mesh,,1,,5,6,0,-i100 -p100 -t1 -d100,False,False,4,,512,True,0,2,dfs,16,False,0,False,1
2,32,False,,InitSort_0,False,200,4,True,40,2313fa6e,,,AccelMain,,True,32.952918098,,1,True,MyDesign,False,False,2,True,1,2,3.64413,H-hop,200,True,,0,False,4,,False,False,0:53.61,562,,2,False,6,,2f6112a0,True,False,0,91.1032028469751,1,,,True,False,route_min_directed_valient,True,,4,,0,True,False,9,hybrid,True,True,3.18861,,0,1000000000.0,False,True,route_min_directed_valient,100,,,True,,9,,40,Tst,,6,1.02kHz,16,6,False,,True,True,False,checkerboard,True,True,4,1,True,pirTest,True,2,False,,False,0:00.55,False,False,False,bfs,,False,False,65536,1,20,4,True,20,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",True,1,2020-03-26 18:35:55 -0700,True,True,True,2,10,dor,DDR4,False,False,16.152629497825227,True,db,False,True,9,,1000000000,mesh,,1,,5,6,0,-i100 -p100 -t1 -d100,False,False,4,,512,True,0,1,dfs,16,False,0,False,1
4,32,False,,InitSort_1,False,200,4,True,40,2313fa6e,,,AccelMain,,True,14.238939511,,1,True,MyDesign,False,False,2,True,1,2,2.16949,H-hop,200,True,,0,False,4,,False,False,0:24.07,118,,2,False,6,,2f6112a0,True,False,0,54.23728813559322,1,,,True,False,route_min_directed_valient,True,,4,,0,True,False,7,hybrid,True,True,0.0,,0,1000000000.0,False,True,route_min_directed_valient,100,,,True,,7,,40,Tst,,6,0.34kHz,16,6,False,,True,True,False,checkerboard,True,True,4,1,True,pirTest,True,2,False,,False,0:00.35,False,False,False,bfs,,False,False,65536,1,20,4,True,20,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",True,1,2020-03-26 18:35:55 -0700,True,True,True,2,9,dor,DDR4,False,False,22.12806026365348,True,db,False,True,5,,1000000000,mesh,,1,,5,6,0,-i100 -p100 -t1 -d100,False,False,4,,512,True,0,1,dfs,16,False,0,False,1
8,32,False,,InitSort_2,False,200,4,True,40,2313fa6e,,,AccelMain,,True,41.295883148,,1,True,MyDesign,False,False,4,True,1,2,4.69725,H-hop,200,True,,0,False,4,,False,False,1:21.17,109,,4,False,6,,2f6112a0,True,False,0,58.71559633027523,2,,,True,False,route_min_directed_valient,True,,4,,0,True,False,14,hybrid,True,True,0.0,,0,1000000000.0,False,True,route_min_directed_valient,100,,,True,,14,,40,Tst,,6,0.19kHz,16,6,False,,True,True,False,checkerboard,True,True,4,2,True,pirTest,True,4,False,,False,0:00.58,False,False,False,bfs,,False,False,65536,2,20,4,True,20,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",True,1,2020-03-26 18:35:55 -0700,True,True,True,4,18,dor,DDR4,False,False,25.310307609282248,True,db,False,True,10,,1000000000,mesh,,1,,5,6,0,-i100 -p100 -t1 -d100,False,False,4,,512,True,0,2,dfs,16,False,0,False,1
14,32,False,,InitSort_3,False,200,4,True,40,2313fa6e,,,AccelMain,,True,60.807236915,,1,True,MyDesign,False,False,6,True,1,2,4.69725,H-hop,200,True,,0,False,4,,False,False,2:09.45,109,,6,False,6,,2f6112a0,True,False,0,58.71559633027523,3,,,True,False,route_min_directed_valient,True,,4,,0,True,False,31,hybrid,True,True,0.0,,0,1000000000.0,False,True,route_min_directed_valient,100,,,True,,31,,40,Tst,,6,0.12kHz,16,6,False,,True,True,False,checkerboard,True,True,4,3,True,pirTest,True,6,False,,False,0:00.88,False,False,False,bfs,,False,False,65536,3,20,4,True,20,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",True,1,2020-03-26 18:35:55 -0700,True,True,True,6,29,dor,DDR4,False,False,21.86544342507645,True,db,False,True,19,,1000000000,mesh,,1,,5,6,0,-i100 -p100 -t1 -d100,False,False,4,,512,True,0,3,dfs,16,False,0,False,1
8,32,False,,InitSort_4,False,200,4,True,40,2313fa6e,,,AccelMain,,True,48.189616281,,1,True,MyDesign,False,False,4,True,1,2,2.75269,H-hop,200,True,,0,False,4,,False,False,1:38.24,186,,4,False,6,,2f6112a0,True,False,0,68.81720430107526,1,,,True,False,route_min_directed_valient,True,,4,,0,True,False,11,hybrid,True,True,0.0,,0,1000000000.0,False,True,route_min_directed_valient,100,,,True,,11,,40,Tst,,6,0.14kHz,16,6,False,,True,True,False,checkerboard,True,True,4,1,True,pirTest,True,4,False,,False,0:01.35,False,False,False,bfs,,False,False,65536,1,20,4,True,20,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",True,1,2020-03-26 18:35:55 -0700,True,True,True,4,13,dor,DDR4,False,False,30.501792114695338,True,db,False,True,7,,1000000000,mesh,,1,,5,6,0,-i100 -p100 -t1 -d100,False,False,4,,512,True,0,1,dfs,16,False,0,False,1
27,32,False,,Kmeans_0,False,200,4,True,40,2313fa6e,,,AccelMain,,True,161.032899621,,1,True,MyDesign,False,False,12,True,1,2,0.115954,H-hop,200,True,,0,False,4,,False,False,4:07.43,141298,,12,False,6,,2f6112a0,True,False,0,92.76281334484564,3,,,True,False,route_min_directed_valient,True,,4,,0,True,False,34,hybrid,True,True,0.927628,,0,1000000000.0,False,True,route_min_directed_valient,100,,,True,,34,,40,Tst,,6,2.53kHz,16,6,False,,True,True,False,checkerboard,True,True,4,3,True,pirTest,True,12,False,,False,0:55.80,False,False,False,bfs,,False,False,65536,3,20,4,True,20,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",True,1,2020-03-26 18:35:55 -0700,True,True,True,12,14,dor,DDR4,False,False,28.800952747219323,True,db,False,True,7,,1000000000,mesh,,1,,5,6,0,-i100 -p100 -t1 -d100,False,False,4,,512,True,0,3,dfs,16,False,0,False,1
32,32,False,,Kmeans_1,False,200,4,True,40,2313fa6e,,,AccelMain,,True,151.473722772,,1,True,MyDesign,False,False,11,True,1,2,0.00762145,H-hop,200,True,,0,False,4,,False,False,1:56.72,2149723,,11,False,6,,2f6112a0,True,False,0,97.55452214075953,3,,,True,False,route_min_directed_valient,True,,4,,0,True,False,32,hybrid,True,True,0.0609716,,0,1000000000.0,False,True,route_min_directed_valient,100,,,True,,32,,40,Tst,,6,2.89kHz,16,6,False,,True,True,False,checkerboard,True,True,4,3,True,pirTest,True,11,False,,False,12:24.35,False,False,False,bfs,,False,False,65536,3,20,4,True,20,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",True,1,2020-03-26 18:35:55 -0700,True,True,True,11,14,dor,DDR4,False,False,29.184687272853697,True,db,False,True,0,,1000000000,mesh,,1,,5,6,0,-i100 -p100 -t1 -d100,False,False,4,,512,True,0,3,dfs,16,False,0,False,1
38,32,False,,Kmeans_2,False,200,4,True,40,2313fa6e,,,AccelMain,,True,146.643736984,,1,True,MyDesign,False,False,17,True,1,2,0.226972,H-hop,200,True,,0,False,4,,False,False,5:01.19,72185,,17,False,6,,2f6112a0,True,False,0,90.78894507169079,3,,,True,False,route_min_directed_valient,True,,4,,0,True,False,48,hybrid,True,True,1.81578,,0,1000000000.0,False,True,route_min_directed_valient,100,,,True,,48,,40,Tst,,6,1.71kHz,16,6,False,,True,True,False,checkerboard,True,True,4,3,True,pirTest,True,17,False,,False,0:42.25,False,False,False,bfs,,False,False,65536,3,20,4,True,20,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",True,1,2020-03-26 18:35:55 -0700,True,True,True,15,19,dor,DDR4,False,False,32.514767078180526,True,db,False,True,10,,1000000000,mesh,,1,,5,6,0,-i100 -p100 -t1 -d100,False,False,4,,512,True,0,3,dfs,16,False,0,False,1
32,32,False,,Kmeans_3,False,200,4,True,40,2313fa6e,,,AccelMain,,True,204.114807295,,1,True,MyDesign,False,False,13,True,1,2,0.116159,H-hop,200,True,,0,False,4,,False,False,2:46.35,141048,,13,False,6,,2f6112a0,True,False,0,92.92723044637286,3,,,True,False,route_min_directed_valient,True,,4,,0,True,False,42,hybrid,True,True,0.929272,,0,1000000000.0,False,True,route_min_directed_valient,100,,,True,,42,,40,Tst,,6,2.32kHz,16,6,False,,True,True,False,checkerboard,True,True,4,3,True,pirTest,True,13,False,,False,1:00.90,False,False,False,bfs,,False,False,65536,3,20,4,True,20,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",True,1,2020-03-26 18:35:55 -0700,True,True,True,12,16,dor,DDR4,False,False,23.846090665776295,True,db,False,True,10,,1000000000,mesh,,1,,5,6,0,-i100 -p100 -t1 -d100,False,False,4,,512,True,0,3,dfs,16,False,0,False,1
38,32,False,,Kmeans_4,False,200,4,True,40,2313fa6e,,,AccelMain,,True,297.826789908,,1,True,MyDesign,False,False,15,True,1,2,0.0886134,H-hop,200,True,,0,False,4,,False,False,5:00.62,184893,,15,False,6,,2f6112a0,True,False,0,70.89073139599661,3,,,True,False,route_min_directed_valient,True,,4,,0,True,False,45,hybrid,True,True,0.708907,,0,1000000000.0,False,True,route_min_directed_valient,100,,,True,,45,,40,Tst,,6,1.4kHz,16,6,False,,True,True,False,checkerboard,True,True,4,3,True,pirTest,True,15,False,,False,2:11.74,False,False,False,bfs,,False,False,65536,3,20,4,True,20,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",True,1,2020-03-26 18:35:55 -0700,True,True,True,12,15,dor,DDR4,False,False,19.785315758598873,True,db,False,True,7,,1000000000,mesh,,1,,5,6,0,-i100 -p100 -t1 -d100,False,False,4,,512,True,0,3,dfs,16,False,0,False,1
46,32,False,,Kmeans_5,False,200,4,True,40,2313fa6e,,,AccelMain,,True,200.438756313,,1,True,MyDesign,False,False,18,True,1,2,0.227758,H-hop,200,True,,0,False,4,,False,False,5:50.98,71936,,18,False,6,,2f6112a0,True,False,0,91.1032028469751,3,,,True,False,route_min_directed_valient,True,,4,,0,True,False,62,hybrid,True,True,1.82206,,0,1000000000.0,False,True,route_min_directed_valient,100,,,True,,62,,40,Tst,,6,1.04kHz,16,6,False,,True,True,False,checkerboard,True,True,4,3,True,pirTest,True,18,False,,False,1:09.48,False,False,False,bfs,,False,False,65536,3,20,4,True,20,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",True,1,2020-03-26 18:35:55 -0700,True,True,True,15,23,dor,DDR4,False,False,26.57523963462195,True,db,False,True,20,,1000000000,mesh,,1,,5,6,0,-i100 -p100 -t1 -d100,False,False,4,,512,True,0,3,dfs,16,False,0,False,1
40,32,False,,Kmeans_6,False,200,4,True,40,2313fa6e,,,AccelMain,,True,242.919382469,,1,True,MyDesign,False,False,15,True,1,2,0.116324,H-hop,200,True,,0,False,4,,False,False,6:14.55,140848,,15,False,6,,2f6112a0,True,False,0,93.05918436896512,3,,,True,False,route_min_directed_valient,True,,4,,0,True,False,50,hybrid,True,True,0.930592,,0,1000000000.0,False,True,route_min_directed_valient,100,,,True,,50,,40,Tst,,6,0.94kHz,16,6,False,,True,True,False,checkerboard,True,True,4,3,True,pirTest,True,15,False,,False,2:29.91,False,False,False,bfs,,False,False,65536,3,20,4,True,20,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",True,1,2020-03-26 18:35:55 -0700,True,True,True,12,17,dor,DDR4,False,False,20.757093334425857,True,db,False,True,10,,1000000000,mesh,,1,,5,6,0,-i100 -p100 -t1 -d100,False,False,4,,512,True,0,3,dfs,16,False,0,False,1
49,32,False,,Kmeans_7,False,200,4,True,40,2313fa6e,,,AccelMain,,True,271.425537077,,1,True,MyDesign,False,False,20,True,1,2,0.227625,H-hop,200,True,,0,False,4,,False,False,5:12.44,71978,,20,False,6,,2f6112a0,True,False,0,91.05004306871544,3,,,True,False,route_min_directed_valient,True,,4,,0,True,False,59,hybrid,True,True,1.821,,0,1000000000.0,False,True,route_min_directed_valient,100,,,True,,59,,40,Tst,,6,1.4kHz,16,6,False,,True,True,False,checkerboard,True,True,4,3,True,pirTest,True,20,False,,False,0:51.29,False,False,False,bfs,,False,False,65536,3,20,4,True,20,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",True,1,2020-03-26 18:35:55 -0700,True,True,True,15,20,dor,DDR4,False,False,29.730679356326615,True,db,False,True,10,,1000000000,mesh,,1,,5,6,0,-i100 -p100 -t1 -d100,False,False,4,,512,True,0,3,dfs,16,False,0,False,1
