spatial_sha,pir_sha,time,app,project,backend,freq,runproute,proutesh,prouteSummary,AccelMain,logpath,gentst,maketst,runp2p,runhybrid,genpir,genpir_err,gentst_err,gentst_time,gentst_notFit,gentst_MC,gentst_DAG,gentst_PMU,gentst_PCU,gentst_row,gentst_col,proutesh_algo,proutesh_pattern,proutesh_slink,proutesh_vlink,proutesh_prtime,proutesh_vcLimit,runproute_err,runproute_time,DynHopsVec,DynHopsScal,StatHopsVec,StatHopsScal,Score,NetVC,TotPkts,LinkLim,InjectLim,EjectLim,LongRoute,Q0Pct,Q0Lim,maketst_err,maketst_time,runp2p_cycle,runp2p_err,runp2p_pass,runp2p_deadlock,runp2p_complete,runp2p_dram_power,runp2p_rbw,runp2p_wbw,runp2p_time,runhybrid_cycle,runhybrid_err,runhybrid_pass,runhybrid_deadlock,runhybrid_complete,runhybrid_dram_power,runhybrid_rbw,runhybrid_wbw,runhybrid_time,succeeded
93c7f3fb,9c1cdfea,2019-07-16 18:45:15,Kmeans_5,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/Kmeans_5/log/runproute.log,../gen/Tst_pirTest/Kmeans_5/log/runproute.sh,../gen/Tst_pirTest/Kmeans_5/plastisim/summary.csv,../gen/Tst_pirTest/Kmeans_5/pir/AccelMain.scala,../gen/Tst_pirTest/Kmeans_5/log/,../gen/Tst_pirTest/Kmeans_5/log/gentst.log,../gen/Tst_pirTest/Kmeans_5/log/maketst.log,../gen/Tst_pirTest/Kmeans_5/log/runp2p.log,../gen/Tst_pirTest/Kmeans_5/log/runhybrid.log,True,,,64.527545324,,,,,,18,18,route_min_directed_valient,checkerboard,4,3,-1,4,,14:28.57,21,0,113003648,314008704,8.50,1,112004528,0.0000,0.0000,0.0000,17,100.00,0.0000,,2:03.50,74759,,True,False,True,,1.97242,0.219158,1:09.99,,"tungsten: /local/ssd/home/yaqiz/spatial/pir/tungsten/staticnetwork.h:298: void StaticNetworkD, L::Eval() [with int D = 4; int L = 4]: Assertion `!!credits[i] == readys[i]' failed.
",,False,False,,,,0:01.65,True
93c7f3fb,9c1cdfea,2019-07-16 18:45:15,Kmeans_6,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/Kmeans_6/log/runproute.log,../gen/Tst_pirTest/Kmeans_6/log/runproute.sh,../gen/Tst_pirTest/Kmeans_6/plastisim/summary.csv,../gen/Tst_pirTest/Kmeans_6/pir/AccelMain.scala,../gen/Tst_pirTest/Kmeans_6/log/,../gen/Tst_pirTest/Kmeans_6/log/gentst.log,../gen/Tst_pirTest/Kmeans_6/log/maketst.log,../gen/Tst_pirTest/Kmeans_6/log/runp2p.log,../gen/Tst_pirTest/Kmeans_6/log/runhybrid.log,True,,,45.463800047,,,,,,18,18,route_min_directed_valient,checkerboard,4,3,-1,4,,10:24.54,0,0,48007504,196017664,7.00,0,82010384,0.0000,0.0000,0.0000,14,-nan,0.0000,,1:59.57,145332,,True,False,True,,1.01461,0.112735,1:50.06,,"tungsten: /local/ssd/home/yaqiz/spatial/pir/tungsten/staticnetwork.h:298: void StaticNetworkD, L::Eval() [with int D = 4; int L = 4]: Assertion `!!credits[i] == readys[i]' failed.
",,False,False,,,,0:01.09,True
93c7f3fb,9c1cdfea,2019-07-16 18:45:15,Kmeans_7,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/Kmeans_7/log/runproute.log,../gen/Tst_pirTest/Kmeans_7/log/runproute.sh,../gen/Tst_pirTest/Kmeans_7/plastisim/summary.csv,../gen/Tst_pirTest/Kmeans_7/pir/AccelMain.scala,../gen/Tst_pirTest/Kmeans_7/log/,../gen/Tst_pirTest/Kmeans_7/log/gentst.log,../gen/Tst_pirTest/Kmeans_7/log/maketst.log,../gen/Tst_pirTest/Kmeans_7/log/runp2p.log,../gen/Tst_pirTest/Kmeans_7/log/runhybrid.log,True,,,62.373848104,,,,,,18,18,route_min_directed_valient,checkerboard,4,3,-1,4,,15:13.34,0,0,87010624,336028160,6.50,0,116010160,0.0000,0.0000,0.0000,13,-nan,0.0000,,2:28.79,94099,,True,False,True,,1.56703,0.174114,1:34.82,,"tungsten: /local/ssd/home/yaqiz/spatial/pir/tungsten/staticnetwork.h:298: void StaticNetworkD, L::Eval() [with int D = 4; int L = 4]: Assertion `!!credits[i] == readys[i]' failed.
",,False,False,,,,0:01.14,True
93c7f3fb,9c1cdfea,2019-07-16 18:45:15,Kmeans_8,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/Kmeans_8/log/runproute.log,../gen/Tst_pirTest/Kmeans_8/log/runproute.sh,../gen/Tst_pirTest/Kmeans_8/plastisim/summary.csv,../gen/Tst_pirTest/Kmeans_8/pir/AccelMain.scala,../gen/Tst_pirTest/Kmeans_8/log/,../gen/Tst_pirTest/Kmeans_8/log/gentst.log,../gen/Tst_pirTest/Kmeans_8/log/maketst.log,../gen/Tst_pirTest/Kmeans_8/log/runp2p.log,../gen/Tst_pirTest/Kmeans_8/log/runhybrid.log,True,,,67.369918999,,,,,,18,18,route_min_directed_valient,checkerboard,4,3,-1,4,,20:08.67,17,0,121009920,354016896,8.50,1,130009920,0.0000,0.0000,0.0000,17,100.00,0.0000,,3:05.03,74567,,True,False,True,,1.9775,0.219722,1:33.28,,"tungsten: /local/ssd/home/yaqiz/spatial/pir/tungsten/staticnetwork.h:298: void StaticNetworkD, L::Eval() [with int D = 4; int L = 4]: Assertion `!!credits[i] == readys[i]' failed.
",,False,False,,,,0:01.31,True
93c7f3fb,9c1cdfea,2019-07-16 18:45:15,LUTTest_0,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/LUTTest_0/log/runproute.log,../gen/Tst_pirTest/LUTTest_0/log/runproute.sh,../gen/Tst_pirTest/LUTTest_0/plastisim/summary.csv,../gen/Tst_pirTest/LUTTest_0/pir/AccelMain.scala,../gen/Tst_pirTest/LUTTest_0/log/,../gen/Tst_pirTest/LUTTest_0/log/gentst.log,../gen/Tst_pirTest/LUTTest_0/log/maketst.log,../gen/Tst_pirTest/LUTTest_0/log/runp2p.log,../gen/Tst_pirTest/LUTTest_0/log/runhybrid.log,True,,,7.047306168,,,,,,18,18,route_min_directed_valient,checkerboard,4,3,-1,4,,1:00.38,0,0,13,16,4.50,0,21,0.0000,0.0000,0.0000,9,-nan,0.0000,,0:24.85,53,,True,False,True,,0.0,0.0,0:00.24,,"tungsten: /local/ssd/home/yaqiz/spatial/pir/tungsten/staticnetwork.h:298: void StaticNetworkD, L::Eval() [with int D = 4; int L = 4]: Assertion `!!credits[i] == readys[i]' failed.
",,False,False,,,,0:00.58,True
93c7f3fb,9c1cdfea,2019-07-16 18:45:15,LUTTest_1,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/LUTTest_1/log/runproute.log,../gen/Tst_pirTest/LUTTest_1/log/runproute.sh,../gen/Tst_pirTest/LUTTest_1/plastisim/summary.csv,../gen/Tst_pirTest/LUTTest_1/pir/AccelMain.scala,../gen/Tst_pirTest/LUTTest_1/log/,../gen/Tst_pirTest/LUTTest_1/log/gentst.log,../gen/Tst_pirTest/LUTTest_1/log/maketst.log,../gen/Tst_pirTest/LUTTest_1/log/runp2p.log,../gen/Tst_pirTest/LUTTest_1/log/runhybrid.log,True,,,7.343750936,,,,,,18,18,route_min_directed_valient,checkerboard,4,3,-1,4,,0:46.01,0,0,264,0,1.00,0,261,0.0000,0.0000,0.0000,2,-nan,0.0000,,0:22.86,158,,True,False,True,,0.0,0.0,0:00.26,,"tungsten: /local/ssd/home/yaqiz/spatial/pir/tungsten/staticnetwork.h:298: void StaticNetworkD, L::Eval() [with int D = 4; int L = 4]: Assertion `!!credits[i] == readys[i]' failed.
",,False,False,,,,0:00.46,True
93c7f3fb,9c1cdfea,2019-07-16 18:45:15,LUTTest_2,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/LUTTest_2/log/runproute.log,../gen/Tst_pirTest/LUTTest_2/log/runproute.sh,../gen/Tst_pirTest/LUTTest_2/plastisim/summary.csv,../gen/Tst_pirTest/LUTTest_2/pir/AccelMain.scala,../gen/Tst_pirTest/LUTTest_2/log/,../gen/Tst_pirTest/LUTTest_2/log/gentst.log,../gen/Tst_pirTest/LUTTest_2/log/maketst.log,../gen/Tst_pirTest/LUTTest_2/log/runp2p.log,../gen/Tst_pirTest/LUTTest_2/log/runhybrid.log,True,,,10.668378524,,,,,,18,18,route_min_directed_valient,checkerboard,4,3,-1,4,,0:52.27,0,0,10,256,1.00,0,261,0.0000,0.0000,0.0000,2,-nan,0.0000,,0:24.31,101,,True,False,True,,0.0,0.0,0:00.29,,"tungsten: /local/ssd/home/yaqiz/spatial/pir/tungsten/staticnetwork.h:298: void StaticNetworkD, L::Eval() [with int D = 4; int L = 4]: Assertion `!!credits[i] == readys[i]' failed.
",,False,False,,,,0:00.47,True
93c7f3fb,9c1cdfea,2019-07-16 18:45:15,LUTTest_3,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/LUTTest_3/log/runproute.log,../gen/Tst_pirTest/LUTTest_3/log/runproute.sh,../gen/Tst_pirTest/LUTTest_3/plastisim/summary.csv,../gen/Tst_pirTest/LUTTest_3/pir/AccelMain.scala,../gen/Tst_pirTest/LUTTest_3/log/,../gen/Tst_pirTest/LUTTest_3/log/gentst.log,../gen/Tst_pirTest/LUTTest_3/log/maketst.log,../gen/Tst_pirTest/LUTTest_3/log/runp2p.log,../gen/Tst_pirTest/LUTTest_3/log/runhybrid.log,True,,,9.74303355,,,,,,18,18,route_min_directed_valient,checkerboard,4,3,-1,4,,1:23.22,0,0,25,16,4.50,0,21,0.0000,0.0000,0.0000,9,-nan,0.0000,,0:29.42,46,,True,False,True,,0.0,0.0,0:00.23,,"tungsten: /local/ssd/home/yaqiz/spatial/pir/tungsten/staticnetwork.h:298: void StaticNetworkD, L::Eval() [with int D = 4; int L = 4]: Assertion `!!credits[i] == readys[i]' failed.
",,False,False,,,,0:00.58,True
93c7f3fb,9c1cdfea,2019-07-16 18:45:15,LUTTest_4,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/LUTTest_4/log/runproute.log,../gen/Tst_pirTest/LUTTest_4/log/runproute.sh,../gen/Tst_pirTest/LUTTest_4/plastisim/summary.csv,../gen/Tst_pirTest/LUTTest_4/pir/AccelMain.scala,../gen/Tst_pirTest/LUTTest_4/log/,../gen/Tst_pirTest/LUTTest_4/log/gentst.log,../gen/Tst_pirTest/LUTTest_4/log/maketst.log,../gen/Tst_pirTest/LUTTest_4/log/runp2p.log,../gen/Tst_pirTest/LUTTest_4/log/runhybrid.log,True,,,5.414605982,,,,,,18,18,route_min_directed_valient,checkerboard,4,3,-1,4,,0:58.26,0,0,13,0,4.50,0,3,0.0000,0.0000,0.0000,9,-nan,0.0000,,0:20.46,19,,True,False,True,,0.0,0.0,0:00.27,90,,True,False,True,,0.0,0.0,0:00.68,True
93c7f3fb,9c1cdfea,2019-07-16 18:45:15,LogReg_0,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/LogReg_0/log/runproute.log,../gen/Tst_pirTest/LogReg_0/log/runproute.sh,../gen/Tst_pirTest/LogReg_0/plastisim/summary.csv,../gen/Tst_pirTest/LogReg_0/pir/AccelMain.scala,../gen/Tst_pirTest/LogReg_0/log/,../gen/Tst_pirTest/LogReg_0/log/gentst.log,../gen/Tst_pirTest/LogReg_0/log/maketst.log,../gen/Tst_pirTest/LogReg_0/log/runp2p.log,../gen/Tst_pirTest/LogReg_0/log/runhybrid.log,True,,,18.192593917,,,,,,18,18,route_min_directed_valient,checkerboard,4,3,-1,4,,2:45.80,1,0,3129,39322,5.99,1,13034,0.0010,0.0010,0.0010,11,100.00,0.0000,,0:55.77,12164,,True,False,True,,5.56659,0.0105229,0:03.31,,"tungsten: /local/ssd/home/yaqiz/spatial/pir/tungsten/staticnetwork.h:298: void StaticNetworkD, L::Eval() [with int D = 4; int L = 4]: Assertion `!!credits[i] == readys[i]' failed.
",,False,False,,,,0:01.01,True
93c7f3fb,9c1cdfea,2019-07-16 18:45:15,LogReg_1,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/LogReg_1/log/runproute.log,../gen/Tst_pirTest/LogReg_1/log/runproute.sh,../gen/Tst_pirTest/LogReg_1/plastisim/summary.csv,../gen/Tst_pirTest/LogReg_1/pir/AccelMain.scala,../gen/Tst_pirTest/LogReg_1/log/,../gen/Tst_pirTest/LogReg_1/log/gentst.log,../gen/Tst_pirTest/LogReg_1/log/maketst.log,../gen/Tst_pirTest/LogReg_1/log/runp2p.log,../gen/Tst_pirTest/LogReg_1/log/runhybrid.log,True,,,35.272884334,,,,,,18,18,route_min_directed_valient,checkerboard,4,3,-1,4,,4:16.93,0,0,15414,49706,5.50,0,35306,0.0000,0.0000,0.0000,11,-nan,0.0000,,1:04.71,6290,,True,False,True,,10.765,0.0203498,0:02.54,,"tungsten: /local/ssd/home/yaqiz/spatial/pir/tungsten/staticnetwork.h:298: void StaticNetworkD, L::Eval() [with int D = 4; int L = 4]: Assertion `!!credits[i] == readys[i]' failed.
",,False,False,,,,0:00.74,True
93c7f3fb,9c1cdfea,2019-07-16 18:45:15,LogReg_2,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/LogReg_2/log/runproute.log,../gen/Tst_pirTest/LogReg_2/log/runproute.sh,../gen/Tst_pirTest/LogReg_2/plastisim/summary.csv,../gen/Tst_pirTest/LogReg_2/pir/AccelMain.scala,../gen/Tst_pirTest/LogReg_2/log/,../gen/Tst_pirTest/LogReg_2/log/gentst.log,../gen/Tst_pirTest/LogReg_2/log/maketst.log,../gen/Tst_pirTest/LogReg_2/log/runp2p.log,../gen/Tst_pirTest/LogReg_2/log/runhybrid.log,True,,,30.27872536,,,,,,18,18,route_min_directed_valient,checkerboard,4,3,-1,4,,3:56.50,0,0,2687,34218,6.00,0,12988,0.0000,0.0000,0.0000,12,-nan,0.0000,,1:10.99,6321,,True,False,True,,10.7122,0.02025,0:02.38,,"tungsten: /local/ssd/home/yaqiz/spatial/pir/tungsten/staticnetwork.h:298: void StaticNetworkD, L::Eval() [with int D = 4; int L = 4]: Assertion `!!credits[i] == readys[i]' failed.
",,False,False,,,,0:01.25,True
93c7f3fb,9c1cdfea,2019-07-16 18:45:15,LogReg_3,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/LogReg_3/log/runproute.log,../gen/Tst_pirTest/LogReg_3/log/runproute.sh,../gen/Tst_pirTest/LogReg_3/plastisim/summary.csv,../gen/Tst_pirTest/LogReg_3/pir/AccelMain.scala,../gen/Tst_pirTest/LogReg_3/log/,../gen/Tst_pirTest/LogReg_3/log/gentst.log,../gen/Tst_pirTest/LogReg_3/log/maketst.log,../gen/Tst_pirTest/LogReg_3/log/runp2p.log,../gen/Tst_pirTest/LogReg_3/log/runhybrid.log,True,,,58.842381343,,,,,,18,18,route_min_directed_valient,checkerboard,4,3,-1,4,,7:18.86,0,0,17240,54406,6.50,0,36284,0.0000,0.0000,0.0000,13,-nan,0.0000,,1:57.95,3389,,True,False,True,,19.9799,0.0377693,0:03.42,,"tungsten: /local/ssd/home/yaqiz/spatial/pir/tungsten/staticnetwork.h:298: void StaticNetworkD, L::Eval() [with int D = 4; int L = 4]: Assertion `!!credits[i] == readys[i]' failed.
",,False,False,,,,0:00.86,True
93c7f3fb,9c1cdfea,2019-07-16 18:45:15,LogReg_4,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/LogReg_4/log/runproute.log,../gen/Tst_pirTest/LogReg_4/log/runproute.sh,../gen/Tst_pirTest/LogReg_4/plastisim/summary.csv,../gen/Tst_pirTest/LogReg_4/pir/AccelMain.scala,../gen/Tst_pirTest/LogReg_4/log/,../gen/Tst_pirTest/LogReg_4/log/gentst.log,../gen/Tst_pirTest/LogReg_4/log/maketst.log,../gen/Tst_pirTest/LogReg_4/log/runp2p.log,../gen/Tst_pirTest/LogReg_4/log/runhybrid.log,True,,,107.813115799,,,,,,18,18,route_min_directed_valient,checkerboard,4,3,-1,4,,17:48.30,0,0,37725,104454,8.99,0,65212,0.0000,0.0020,0.0020,17,100.00,0.0000,,2:56.85,1919,,True,False,True,,35.285,0.0667014,0:03.56,,"tungsten: /local/ssd/home/yaqiz/spatial/pir/tungsten/staticnetwork.h:298: void StaticNetworkD, L::Eval() [with int D = 4; int L = 4]: Assertion `!!credits[i] == readys[i]' failed.
",,False,False,,,,0:01.44,True
93c7f3fb,9c1cdfea,2019-07-16 18:45:15,LogReg_5,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/LogReg_5/log/runproute.log,../gen/Tst_pirTest/LogReg_5/log/runproute.sh,../gen/Tst_pirTest/LogReg_5/plastisim/summary.csv,../gen/Tst_pirTest/LogReg_5/pir/AccelMain.scala,../gen/Tst_pirTest/LogReg_5/log/,../gen/Tst_pirTest/LogReg_5/log/gentst.log,../gen/Tst_pirTest/LogReg_5/log/maketst.log,../gen/Tst_pirTest/LogReg_5/log/runp2p.log,../gen/Tst_pirTest/LogReg_5/log/runhybrid.log,True,,,108.31698086,,,,,,18,18,route_min_directed_valient,checkerboard,4,3,-1,4,,19:01.09,9,0,20532,77216,11.45,1,36264,0.0039,0.0039,0.0039,19,100.00,0.0000,,3:28.41,2076,,True,False,True,,32.6166,0.061657,0:03.51,,"tungsten: /local/ssd/home/yaqiz/spatial/pir/tungsten/staticnetwork.h:298: void StaticNetworkD, L::Eval() [with int D = 4; int L = 4]: Assertion `!!credits[i] == readys[i]' failed.
",,False,False,,,,0:01.54,True
93c7f3fb,9c1cdfea,2019-07-16 18:45:15,OuterProduct_0,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/OuterProduct_0/log/runproute.log,../gen/Tst_pirTest/OuterProduct_0/log/runproute.sh,../gen/Tst_pirTest/OuterProduct_0/plastisim/summary.csv,../gen/Tst_pirTest/OuterProduct_0/pir/AccelMain.scala,../gen/Tst_pirTest/OuterProduct_0/log/,../gen/Tst_pirTest/OuterProduct_0/log/gentst.log,../gen/Tst_pirTest/OuterProduct_0/log/maketst.log,../gen/Tst_pirTest/OuterProduct_0/log/runp2p.log,../gen/Tst_pirTest/OuterProduct_0/log/runhybrid.log,True,,,11.48614603,,,,,,18,18,route_min_directed_valient,checkerboard,4,3,-1,4,,2:18.65,0,0,12325,74048,5.00,0,30876,0.0000,0.0000,0.0000,10,-nan,0.0000,,0:31.80,10164,,True,False,True,,0.503739,25.7914,0:01.11,,"tungsten: /local/ssd/home/yaqiz/spatial/pir/tungsten/staticnetwork.h:298: void StaticNetworkD, L::Eval() [with int D = 4; int L = 4]: Assertion `!!credits[i] == readys[i]' failed.
",,False,False,,,,0:00.87,True
93c7f3fb,9c1cdfea,2019-07-16 18:45:15,OuterProduct_1,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/OuterProduct_1/log/runproute.log,../gen/Tst_pirTest/OuterProduct_1/log/runproute.sh,../gen/Tst_pirTest/OuterProduct_1/plastisim/summary.csv,../gen/Tst_pirTest/OuterProduct_1/pir/AccelMain.scala,../gen/Tst_pirTest/OuterProduct_1/log/,../gen/Tst_pirTest/OuterProduct_1/log/gentst.log,../gen/Tst_pirTest/OuterProduct_1/log/maketst.log,../gen/Tst_pirTest/OuterProduct_1/log/runp2p.log,../gen/Tst_pirTest/OuterProduct_1/log/runhybrid.log,True,,,10.274480287,,,,,,18,18,route_min_directed_valient,checkerboard,4,3,-1,4,,2:19.07,0,0,346659,180224,5.00,0,347468,0.0000,0.0000,0.0000,10,-nan,0.0000,,0:28.97,65826,,True,False,True,,0.0777808,3.98238,0:04.59,,"tungsten: /local/ssd/home/yaqiz/spatial/pir/tungsten/staticnetwork.h:298: void StaticNetworkD, L::Eval() [with int D = 4; int L = 4]: Assertion `!!credits[i] == readys[i]' failed.
",,False,False,,,,0:00.49,True
93c7f3fb,9c1cdfea,2019-07-16 18:45:15,OuterProduct_2,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/OuterProduct_2/log/runproute.log,../gen/Tst_pirTest/OuterProduct_2/log/runproute.sh,../gen/Tst_pirTest/OuterProduct_2/plastisim/summary.csv,../gen/Tst_pirTest/OuterProduct_2/pir/AccelMain.scala,../gen/Tst_pirTest/OuterProduct_2/log/,../gen/Tst_pirTest/OuterProduct_2/log/gentst.log,../gen/Tst_pirTest/OuterProduct_2/log/maketst.log,../gen/Tst_pirTest/OuterProduct_2/log/runp2p.log,../gen/Tst_pirTest/OuterProduct_2/log/runhybrid.log,True,,,18.229974384,,,,,,18,18,route_min_directed_valient,checkerboard,4,3,-1,4,,2:55.23,0,0,284477,626688,5.50,0,347471,0.0000,0.0000,0.0000,11,-nan,0.0000,,0:41.91,33059,,True,False,True,,0.154875,7.92958,0:06.05,,"tungsten: /local/ssd/home/yaqiz/spatial/pir/tungsten/staticnetwork.h:298: void StaticNetworkD, L::Eval() [with int D = 4; int L = 4]: Assertion `!!credits[i] == readys[i]' failed.
",,False,False,,,,0:00.49,True
93c7f3fb,9c1cdfea,2019-07-16 18:45:15,OuterProduct_3,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/OuterProduct_3/log/runproute.log,../gen/Tst_pirTest/OuterProduct_3/log/runproute.sh,../gen/Tst_pirTest/OuterProduct_3/plastisim/summary.csv,../gen/Tst_pirTest/OuterProduct_3/pir/AccelMain.scala,../gen/Tst_pirTest/OuterProduct_3/log/,../gen/Tst_pirTest/OuterProduct_3/log/gentst.log,../gen/Tst_pirTest/OuterProduct_3/log/maketst.log,../gen/Tst_pirTest/OuterProduct_3/log/runp2p.log,../gen/Tst_pirTest/OuterProduct_3/log/runhybrid.log,True,,,19.320904297,,,,,,18,18,route_min_directed_valient,checkerboard,4,3,-1,4,,3:16.49,0,0,227783,577536,6.00,0,347472,0.0000,0.0000,0.0000,12,-nan,0.0000,,0:38.37,33064,,True,False,True,,0.154851,7.92838,0:05.47,,"tungsten: /local/ssd/home/yaqiz/spatial/pir/tungsten/staticnetwork.h:298: void StaticNetworkD, L::Eval() [with int D = 4; int L = 4]: Assertion `!!credits[i] == readys[i]' failed.
",,False,False,,,,0:00.50,True
93c7f3fb,9c1cdfea,2019-07-16 18:45:15,OuterProduct_4,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/OuterProduct_4/log/runproute.log,../gen/Tst_pirTest/OuterProduct_4/log/runproute.sh,../gen/Tst_pirTest/OuterProduct_4/plastisim/summary.csv,../gen/Tst_pirTest/OuterProduct_4/pir/AccelMain.scala,../gen/Tst_pirTest/OuterProduct_4/log/,../gen/Tst_pirTest/OuterProduct_4/log/gentst.log,../gen/Tst_pirTest/OuterProduct_4/log/maketst.log,../gen/Tst_pirTest/OuterProduct_4/log/runp2p.log,../gen/Tst_pirTest/OuterProduct_4/log/runhybrid.log,True,,,25.951968141,,,,,,18,18,route_min_directed_valient,checkerboard,4,3,-1,4,,5:44.16,10,0,325825,364544,7.03,1,347478,0.0001,0.0001,0.0001,14,100.00,0.0000,,0:52.36,16679,,True,False,True,,0.306973,15.717,0:06.41,,"tungsten: /local/ssd/home/yaqiz/spatial/pir/tungsten/staticnetwork.h:298: void StaticNetworkD, L::Eval() [with int D = 4; int L = 4]: Assertion `!!credits[i] == readys[i]' failed.
",,False,False,,,,0:00.61,True
93c7f3fb,9c1cdfea,2019-07-16 18:45:15,OuterProduct_5,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/OuterProduct_5/log/runproute.log,../gen/Tst_pirTest/OuterProduct_5/log/runproute.sh,../gen/Tst_pirTest/OuterProduct_5/plastisim/summary.csv,../gen/Tst_pirTest/OuterProduct_5/pir/AccelMain.scala,../gen/Tst_pirTest/OuterProduct_5/log/,../gen/Tst_pirTest/OuterProduct_5/log/gentst.log,../gen/Tst_pirTest/OuterProduct_5/log/maketst.log,../gen/Tst_pirTest/OuterProduct_5/log/runp2p.log,../gen/Tst_pirTest/OuterProduct_5/log/runhybrid.log,True,,,27.422197977,,,,,,18,18,route_min_directed_valient,checkerboard,4,3,-1,4,,4:59.20,13,0,18576,76048,7.49,1,32934,0.0010,0.0010,0.0010,14,100.00,0.0000,,1:03.15,5385,,True,False,True,,0.950789,48.6804,0:02.56,,"tungsten: /local/ssd/home/yaqiz/spatial/pir/tungsten/staticnetwork.h:298: void StaticNetworkD, L::Eval() [with int D = 4; int L = 4]: Assertion `!!credits[i] == readys[i]' failed.
",,False,False,,,,0:00.70,True
93c7f3fb,9c1cdfea,2019-07-16 18:45:15,OuterProduct_6,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/OuterProduct_6/log/runproute.log,../gen/Tst_pirTest/OuterProduct_6/log/runproute.sh,../gen/Tst_pirTest/OuterProduct_6/plastisim/summary.csv,../gen/Tst_pirTest/OuterProduct_6/pir/AccelMain.scala,../gen/Tst_pirTest/OuterProduct_6/log/,../gen/Tst_pirTest/OuterProduct_6/log/gentst.log,../gen/Tst_pirTest/OuterProduct_6/log/maketst.log,../gen/Tst_pirTest/OuterProduct_6/log/runp2p.log,../gen/Tst_pirTest/OuterProduct_6/log/runhybrid.log,True,,,11.185014554,,,,,,18,18,route_min_directed_valient,checkerboard,4,3,-1,4,,2:26.34,0,0,16424,102832,5.50,0,51356,0.0000,0.0000,0.0000,11,-nan,0.0000,,0:31.62,10101,,True,False,True,,0.506881,25.9523,0:01.36,,"tungsten: /local/ssd/home/yaqiz/spatial/pir/tungsten/staticnetwork.h:298: void StaticNetworkD, L::Eval() [with int D = 4; int L = 4]: Assertion `!!credits[i] == readys[i]' failed.
",,False,False,,,,0:00.57,True
93c7f3fb,9c1cdfea,2019-07-16 18:45:15,OuterProduct_7,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/OuterProduct_7/log/runproute.log,../gen/Tst_pirTest/OuterProduct_7/log/runproute.sh,../gen/Tst_pirTest/OuterProduct_7/plastisim/summary.csv,../gen/Tst_pirTest/OuterProduct_7/pir/AccelMain.scala,../gen/Tst_pirTest/OuterProduct_7/log/,../gen/Tst_pirTest/OuterProduct_7/log/gentst.log,../gen/Tst_pirTest/OuterProduct_7/log/maketst.log,../gen/Tst_pirTest/OuterProduct_7/log/runp2p.log,../gen/Tst_pirTest/OuterProduct_7/log/runhybrid.log,True,,,19.019602948,,,,,,18,18,route_min_directed_valient,checkerboard,4,3,-1,4,,3:38.94,0,0,24651,118880,6.00,0,55455,0.0000,0.0000,0.0000,12,-nan,0.0000,,0:41.79,5484,,True,False,True,,0.933625,47.8016,0:01.49,,"tungsten: /local/ssd/home/yaqiz/spatial/pir/tungsten/staticnetwork.h:298: void StaticNetworkD, L::Eval() [with int D = 4; int L = 4]: Assertion `!!credits[i] == readys[i]' failed.
",,False,False,,,,0:00.50,True
93c7f3fb,9c1cdfea,2019-07-16 18:45:15,OuterProduct_8,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/OuterProduct_8/log/runproute.log,../gen/Tst_pirTest/OuterProduct_8/log/runproute.sh,../gen/Tst_pirTest/OuterProduct_8/plastisim/summary.csv,../gen/Tst_pirTest/OuterProduct_8/pir/AccelMain.scala,../gen/Tst_pirTest/OuterProduct_8/log/,../gen/Tst_pirTest/OuterProduct_8/log/gentst.log,../gen/Tst_pirTest/OuterProduct_8/log/maketst.log,../gen/Tst_pirTest/OuterProduct_8/log/runp2p.log,../gen/Tst_pirTest/OuterProduct_8/log/runhybrid.log,True,,,21.238955097,,,,,,18,18,route_min_directed_valient,checkerboard,4,3,-1,4,,3:52.18,0,0,36939,143600,6.00,0,71839,0.0000,0.0000,0.0000,12,-nan,0.0000,,0:52.42,5481,,True,False,True,,0.934136,47.8278,0:01.63,,"tungsten: /local/ssd/home/yaqiz/spatial/pir/tungsten/staticnetwork.h:298: void StaticNetworkD, L::Eval() [with int D = 4; int L = 4]: Assertion `!!credits[i] == readys[i]' failed.
",,False,False,,,,0:00.58,True
