VPMU-split,succeeded,PMU_Total,dupra,reserve-pcu,waveform,fast,retime-local,start-id,proute-algo,rtelm-unsafe,VMC-alloc,gentst_err,simfreq,runproute_time,VAFG-split,genpir_err,mergeTime_ms,run-psim,tokenout,mem-tech,stat,pcu-stage,split,psim-q,retime-glob,runp2p_time,VBB,link-prop,pmu-sram-size,VPCU-alloc,rtelm,run-tst,simulate,dag,runhybrid_pass,vdot,PMU,runproute_err,dag-stage,vlink,pattern,igraph,runp2p_dram_power,VAFG,ag-dce,runhybrid_cycle,scheduled,split-algo,topo,runhybrid_err,runp2p_pass,runp2p_wbw,VBB-alloc,gentst_time,VPMU-alloc,project,run-proute,vec,row,rtanal,VPCU-split,VDAG-alloc,runp2p_err,VMC,vc,PCU,retime-exout,MC_Total,runp2p_rbw,net,avgActive,PCU_Total,notFit,lrange,runhybrid_complete,proute-seed,reserve-dag,runp2p_complete,merge,backend,pmu-stage,clock,OPS-Other,reserve-pmu,OPS-All,mapping,constprop,DAG_Total,pirArgs,VDAG,name,col,proute-opts,rundot,OPS-FU,retime-buffer-only,flit-width,time-out,VMC-split,word,bcread,DAG,runp2p_cycle,runp2p_success,maketst_time,dedicated-dag,split-forward,nn,runp2p_deadlock,mdone,load,VBB-split,prtime,genpir,runhybrid_dram_power,vfifo,split-thread,codegen,OPS-Flt,merge-forward,runhybrid_success,vcLimit,arch,module,routing-cost,fifo-depth,sr,VPMU,algo,verbose,dot,runhybrid_wbw,maxActive,memelm,freq,VDAG-split,share-adctx,spatial_sha,debug-print,save,time,merge-algo,tungsten,routing-algo,app,runhybrid_deadlock,proute-q,OPS-Prog FU,MC,argin,debug,runhybrid_time,psim,pir_sha,trace,maketst_err,VPCU,OPS-Fix,open,runhybrid_rbw,slink,pracc,argout,VAFG-alloc
3,True,200,False,0,True,True,False,0,route_min_directed_valient,False,3,,1.89kHz,,1,,,False,5,DDR4,True,6,True,1,False,0:02.42,,db,65536,6,True,False,False,True,,True,3,,6,2,checkerboard,False,,1,True,,False,dfs,mesh,,True,57.4373,,40.598705553,3,pirTest,False,16,20,True,7,0,,3,4,3,False,40,0.897458,hybrid,52.01071934200769,200,,True,False,0,0,True,False,Tst,6,1000000000,,0,,True,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",0,AccelMain,20,-i100 -p100 -t1 -d100,True,,False,512,100,3,32,True,4,4564,True,0:44.09,False,False,False,False,True,False,,,True,,4,1,True,,False,False,4,MyDesign,False,H-hop,16,True,3,route_min_directed_valient,False,True,,89.7458369851008,False,1000000000.0,0,False,6825a53b,True,True,2020-04-04 02:55:46 -0700,bfs,True,dor,OuterProduct_0,False,4,,3,6,True,,False,4edc5840,False,,7,,False,,4,True,4,1
3,True,200,False,0,True,True,False,0,route_min_directed_valient,False,3,,14.69kHz,,1,,,False,5,DDR4,True,6,True,1,False,0:04.48,,db,65536,6,True,False,False,True,,True,3,,6,2,checkerboard,False,,1,True,,False,dfs,mesh,,True,3.98395,,37.024531421,3,pirTest,False,16,20,True,7,0,,3,4,1,False,40,0.0622492,hybrid,19.42287234042553,200,,True,False,0,0,True,False,Tst,6,1000000000,,0,,True,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",0,AccelMain,20,-i100 -p100 -t1 -d100,True,,False,512,100,3,32,True,6,65800,True,0:37.97,False,False,False,False,True,False,,,True,,4,1,True,,False,False,4,MyDesign,False,H-hop,16,True,3,route_min_directed_valient,False,True,,99.59878419452887,False,1000000000.0,0,False,6825a53b,True,True,2020-04-04 02:55:46 -0700,bfs,True,dor,OuterProduct_1,False,4,,3,6,True,,False,4edc5840,False,,7,,False,,4,True,4,1
9,True,200,False,0,True,True,False,0,route_min_directed_valient,False,9,,1.41kHz,,1,,,False,5,DDR4,True,6,True,1,False,0:02.11,,db,65536,22,True,False,False,True,,True,9,,6,2,checkerboard,False,,1,True,,False,dfs,mesh,,True,88.086,,103.615473386,9,pirTest,False,16,20,True,29,0,,9,4,17,False,40,0.731183,hybrid,38.63859594706369,200,,True,False,0,0,True,False,Tst,6,1000000000,,0,,True,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",0,AccelMain,20,-i100 -p100 -t1 -d100,True,,False,512,100,9,32,True,12,2976,True,1:24.42,False,False,False,False,True,False,,,True,,4,1,True,,False,False,4,MyDesign,False,H-hop,16,True,9,route_min_directed_valient,False,True,,68.81720430107526,False,1000000000.0,0,False,6825a53b,True,True,2020-04-04 02:55:46 -0700,bfs,True,dor,OuterProduct_10,False,4,,9,6,True,,False,4edc5840,False,,29,,False,,4,True,4,1
21,True,200,False,0,True,True,False,0,route_min_directed_valient,False,21,,1.05kHz,,1,,,False,5,DDR4,True,6,True,1,False,0:02.70,,db,65536,57,True,False,False,True,,True,21,,6,2,checkerboard,False,,1,True,,False,dfs,mesh,,True,92.7943,,299.13976016,21,pirTest,False,16,20,True,77,0,,21,4,47,False,40,0.724956,hybrid,17.1310212867735,200,,True,False,0,0,True,False,Tst,6,1000000000,,0,,True,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",0,AccelMain,20,-i100 -p100 -t1 -d100,True,,False,512,100,21,32,True,30,2825,True,2:21.78,False,False,False,False,True,False,,,True,,4,1,True,,False,False,4,MyDesign,False,H-hop,16,True,21,route_min_directed_valient,False,True,,27.1858407079646,False,1000000000.0,0,False,6825a53b,True,True,2020-04-04 02:55:46 -0700,bfs,True,dor,OuterProduct_11,False,4,,21,6,True,,False,4edc5840,False,,77,,False,,4,True,4,1
5,True,200,False,0,True,True,False,0,route_min_directed_valient,False,5,,12.95kHz,,1,,,False,5,DDR4,True,6,True,1,False,0:02.55,,db,65536,11,True,False,False,True,,True,5,,6,2,checkerboard,False,,1,True,,False,dfs,mesh,,True,7.93606,,20.816639198,5,pirTest,False,16,20,True,13,0,,5,4,2,False,40,0.0852507,hybrid,22.34566333311674,200,,True,False,0,0,True,False,Tst,6,1000000000,,0,,True,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",0,AccelMain,20,-i100 -p100 -t1 -d100,True,,False,512,100,5,32,True,11,33032,True,0:15.73,False,False,False,False,True,False,,,True,,4,1,True,,False,False,4,MyDesign,False,H-hop,16,True,5,route_min_directed_valient,False,True,,99.20077500605474,False,1000000000.0,0,False,6825a53b,True,True,2020-04-04 02:55:46 -0700,bfs,True,dor,OuterProduct_2,False,4,,5,6,True,,False,4edc5840,False,,13,,False,,4,True,4,1
6,True,200,False,0,True,True,False,0,route_min_directed_valient,False,6,,4.15kHz,,1,,,False,5,DDR4,True,6,True,1,False,0:07.97,,db,65536,12,True,False,False,True,,True,6,,6,2,checkerboard,False,,1,True,,False,dfs,mesh,,True,7.93462,,54.154375893,6,pirTest,False,16,20,True,14,0,,6,4,2,False,40,0.0658636,hybrid,20.182688182514468,200,,True,False,0,0,True,False,Tst,6,1000000000,,0,,True,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",0,AccelMain,20,-i100 -p100 -t1 -d100,True,,False,512,100,6,32,True,12,33038,True,1:02.98,False,False,False,False,True,False,,,True,,4,1,True,,False,False,4,MyDesign,False,H-hop,16,True,6,route_min_directed_valient,False,True,,99.18275924692777,False,1000000000.0,0,False,6825a53b,True,True,2020-04-04 02:55:46 -0700,bfs,True,dor,OuterProduct_3,False,4,,6,6,True,,False,4edc5840,False,,14,,False,,4,True,4,1
10,True,200,False,0,True,True,False,0,route_min_directed_valient,False,10,,4.26kHz,,1,,,False,5,DDR4,True,6,True,1,False,0:03.91,,db,65536,22,True,False,False,True,,True,10,,6,2,checkerboard,False,,1,True,,False,dfs,mesh,,True,15.7453,,145.483652328,10,pirTest,False,16,20,True,26,0,,10,4,4,False,40,0.12301,hybrid,22.721334614691575,200,,True,False,0,0,True,False,Tst,6,1000000000,,0,,True,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",0,AccelMain,20,-i100 -p100 -t1 -d100,True,,False,512,100,10,32,True,22,16649,True,1:22.49,False,False,False,False,True,False,,,True,,4,1,True,,False,False,4,MyDesign,False,H-hop,16,True,10,route_min_directed_valient,False,True,,98.40831281158027,False,1000000000.0,0,False,6825a53b,True,True,2020-04-04 02:55:46 -0700,bfs,True,dor,OuterProduct_4,False,4,,10,6,True,,False,4edc5840,False,,26,,False,,4,True,4,1
10,True,200,False,0,True,True,False,0,route_min_directed_valient,False,10,,0.64kHz,,1,,,False,5,DDR4,True,6,True,1,False,0:03.65,,db,65536,22,True,False,False,True,,True,10,,6,2,checkerboard,False,,1,True,,False,dfs,mesh,,True,113.042,,138.018546186,10,pirTest,False,16,20,True,26,0,,10,4,12,False,40,0.883139,hybrid,28.52933325119612,200,,True,False,0,0,True,False,Tst,6,1000000000,,0,,True,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",0,AccelMain,20,-i100 -p100 -t1 -d100,True,,False,512,100,10,32,True,14,2319,True,2:05.30,False,False,False,False,True,False,,,True,,4,1,True,,False,False,4,MyDesign,False,H-hop,16,True,10,route_min_directed_valient,False,True,,44.156964208710654,False,1000000000.0,0,False,6825a53b,True,True,2020-04-04 02:55:46 -0700,bfs,True,dor,OuterProduct_5,False,4,,10,6,True,,False,4edc5840,False,,26,,False,,4,True,4,1
3,True,200,False,0,True,True,False,0,route_min_directed_valient,False,3,,6.82kHz,,1,,,False,5,DDR4,True,6,True,1,False,0:00.67,,db,65536,6,True,False,False,True,,True,3,,6,2,checkerboard,False,,1,True,,False,dfs,mesh,,True,57.3996,,17.195010434,3,pirTest,False,16,20,True,8,0,,3,4,4,False,40,1.06503,hybrid,51.97655420996783,200,,True,False,0,0,True,False,Tst,6,1000000000,,0,,True,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",0,AccelMain,20,-i100 -p100 -t1 -d100,True,,False,512,100,3,32,True,4,4567,True,0:14.62,False,False,False,False,True,False,,,True,,4,1,True,,False,False,4,MyDesign,False,H-hop,16,True,3,route_min_directed_valient,False,True,,89.68688416903876,False,1000000000.0,0,False,6825a53b,True,True,2020-04-04 02:55:46 -0700,bfs,True,dor,OuterProduct_6,False,4,,3,6,True,,False,4edc5840,False,,8,,False,,4,True,4,1
5,True,200,False,0,True,True,False,0,route_min_directed_valient,False,5,,2.92kHz,,1,,,False,5,DDR4,True,6,True,1,False,0:01.03,,db,65536,11,True,False,False,True,,True,5,,6,2,checkerboard,False,,1,True,,False,dfs,mesh,,True,87.091,,49.179690753,5,pirTest,False,16,20,True,15,0,,5,4,8,False,40,0.956811,hybrid,42.93749517113498,200,,True,False,0,0,True,False,Tst,6,1000000000,,0,,True,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",0,AccelMain,20,-i100 -p100 -t1 -d100,True,,False,512,100,5,32,True,7,3010,True,0:59.39,False,False,False,False,True,False,,,True,,4,1,True,,False,False,4,MyDesign,False,H-hop,16,True,5,route_min_directed_valient,False,True,,68.03986710963456,False,1000000000.0,0,False,6825a53b,True,True,2020-04-04 02:55:46 -0700,bfs,True,dor,OuterProduct_7,False,4,,5,6,True,,False,4edc5840,False,,15,,False,,4,True,4,1
5,True,200,False,0,True,True,False,0,route_min_directed_valient,False,5,,4.41kHz,,1,,,False,5,DDR4,True,6,True,1,False,0:00.67,,db,65536,11,True,False,False,True,,True,5,,6,2,checkerboard,False,,1,True,,False,dfs,mesh,,True,88.682,,20.330551837,5,pirTest,False,16,20,True,15,0,,5,4,8,False,40,0.952639,hybrid,43.72187431160902,200,,True,False,0,0,True,False,Tst,6,1000000000,,0,,True,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",0,AccelMain,20,-i100 -p100 -t1 -d100,True,,False,512,100,5,32,True,7,2956,True,0:21.21,False,False,False,False,True,False,,,True,,4,1,True,,False,False,4,MyDesign,False,H-hop,16,True,5,route_min_directed_valient,False,True,,69.2828146143437,False,1000000000.0,0,False,6825a53b,True,True,2020-04-04 02:55:46 -0700,bfs,True,dor,OuterProduct_8,False,4,,5,6,True,,False,4edc5840,False,,15,,False,,4,True,4,1
7,True,200,False,0,True,True,False,0,route_min_directed_valient,False,7,,3.51kHz,,1,,,False,5,DDR4,True,6,True,1,False,0:00.78,,db,65536,17,True,False,False,True,,True,7,,6,2,checkerboard,False,,1,True,,False,dfs,mesh,,True,95.883,,30.868652868,7,pirTest,False,16,20,True,21,0,,7,4,11,False,40,0.86613,hybrid,36.11714056147841,200,,True,False,0,0,True,False,Tst,6,1000000000,,0,,True,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",0,AccelMain,20,-i100 -p100 -t1 -d100,True,,False,512,100,7,32,True,10,2734,True,0:33.27,False,False,False,False,True,False,,,True,,4,1,True,,False,False,4,MyDesign,False,H-hop,16,True,7,route_min_directed_valient,False,True,,56.18141916605706,False,1000000000.0,0,False,6825a53b,True,True,2020-04-04 02:55:46 -0700,bfs,True,dor,OuterProduct_9,False,4,,7,6,True,,False,4edc5840,False,,21,,False,,4,True,4,1
1,True,200,False,0,True,True,False,0,route_min_directed_valient,False,,,0.54kHz,,1,,,False,5,DDR4,True,6,True,1,False,0:00.38,,db,65536,1,True,False,False,True,,True,1,,6,2,checkerboard,False,,1,True,,False,dfs,mesh,,True,0.0,,13.240253559,1,pirTest,False,16,20,True,1,0,,,4,1,False,40,0.0,hybrid,31.055900621118017,200,,True,False,0,0,True,False,Tst,6,1000000000,,0,,True,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",0,AccelMain,20,-i100 -p100 -t1 -d100,True,,False,512,100,,32,True,0,207,True,0:16.17,False,False,False,False,True,False,,,True,,4,1,True,,False,False,4,MyDesign,False,H-hop,16,True,1,route_min_directed_valient,False,True,,61.83574879227053,False,1000000000.0,0,False,6825a53b,True,True,2020-04-04 02:55:46 -0700,bfs,True,dor,OuterWrite,False,4,,0,6,True,,False,4edc5840,False,,1,,False,,4,True,4,1
,True,200,False,0,True,True,False,0,route_min_directed_valient,False,2,,4.02kHz,,1,,,False,5,DDR4,True,6,True,1,False,0:00.29,,db,65536,6,True,False,False,True,,True,9,,6,2,checkerboard,False,,1,True,,False,dfs,mesh,,True,1.75794,,12.393922939,,pirTest,False,16,20,True,12,0,,2,4,0,False,40,56.2541,hybrid,26.69527896995708,200,,True,False,0,0,True,False,Tst,6,1000000000,,0,,True,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",0,AccelMain,20,-i100 -p100 -t1 -d100,True,,False,512,100,2,32,True,3,1165,True,0:10.50,False,False,False,False,True,False,,,True,,4,1,True,,False,False,4,MyDesign,False,H-hop,16,True,,route_min_directed_valient,False,True,,87.8969957081545,False,1000000000.0,0,False,6825a53b,True,True,2020-04-04 02:55:46 -0700,bfs,True,dor,RandomCARTInference_0,False,4,,2,6,True,,False,4edc5840,False,,12,,False,,4,True,4,1
8,True,200,False,0,True,True,False,0,route_min_directed_valient,False,3,,6.4kHz,,1,,,False,5,DDR4,True,6,True,1,False,0:02.27,,db,65536,9,True,False,False,True,,True,8,,6,2,checkerboard,False,,1,True,,False,dfs,mesh,,True,0.00881664,,58.139468376,8,pirTest,False,16,20,True,17,0,,3,4,7,False,40,2.29233,hybrid,15.050699862657433,200,,True,False,0,0,True,False,Tst,6,1000000000,,0,,True,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",0,AccelMain,20,-i100 -p100 -t1 -d100,True,,False,512,100,3,32,True,10,14518,True,0:39.29,False,False,False,False,True,False,,,True,,4,1,True,,False,False,4,MyDesign,False,H-hop,16,True,8,route_min_directed_valient,False,True,,56.426505028240804,False,1000000000.0,0,False,6825a53b,True,True,2020-04-04 02:55:46 -0700,bfs,True,dor,SGD_0,False,4,,3,6,True,,False,4edc5840,False,,17,,False,,4,True,4,1
10,True,200,False,0,True,True,False,0,route_min_directed_valient,False,3,,2.19kHz,,1,,,False,5,DDR4,True,6,True,1,False,0:03.56,,db,65536,10,True,False,False,True,,True,10,,6,2,checkerboard,False,,1,True,,False,dfs,mesh,,True,0.0164334,,71.281882541,9,pirTest,False,16,20,True,22,0,,3,4,11,False,40,4.27269,hybrid,14.621126026098851,200,,True,False,0,0,True,False,Tst,6,1000000000,,0,,True,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",0,AccelMain,20,-i100 -p100 -t1 -d100,True,,False,512,100,3,32,True,11,7789,True,1:31.18,False,False,False,False,True,False,,,True,,4,1,True,,False,False,4,MyDesign,False,H-hop,16,True,10,route_min_directed_valient,False,True,,52.586981640775456,False,1000000000.0,0,False,6825a53b,True,True,2020-04-04 02:55:46 -0700,bfs,True,dor,SGD_1,False,4,,3,6,True,,False,4edc5840,False,,22,,False,,4,True,4,1
9,True,200,False,0,True,True,False,0,route_min_directed_valient,False,3,,3.95kHz,,1,,,False,5,DDR4,True,6,True,1,False,0:03.63,,db,65536,11,True,False,False,True,,True,9,,6,2,checkerboard,False,,1,True,,False,dfs,mesh,,True,0.00892421,,72.301524048,8,pirTest,False,16,20,True,27,0,,3,4,11,False,40,2.3203,hybrid,13.104360604883508,200,,True,False,0,0,True,False,Tst,6,1000000000,,0,,True,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",0,AccelMain,20,-i100 -p100 -t1 -d100,True,,False,512,100,3,32,True,16,14343,True,1:26.13,False,False,False,False,True,False,,,True,,4,1,True,,False,False,4,MyDesign,False,H-hop,16,True,9,route_min_directed_valient,False,True,,57.114968974412605,False,1000000000.0,0,False,6825a53b,True,True,2020-04-04 02:55:46 -0700,bfs,True,dor,SGD_2,False,4,,3,6,True,,False,4edc5840,False,,27,,False,,4,True,4,1
11,True,200,False,0,True,True,False,0,route_min_directed_valient,False,3,,2.23kHz,,1,,,False,5,DDR4,True,6,True,1,False,0:03.39,,db,65536,12,True,False,False,True,,True,11,,6,2,checkerboard,False,,1,True,,False,dfs,mesh,,True,0.0169447,,109.487291284,9,pirTest,False,16,20,True,31,0,,3,4,15,False,40,4.40561,hybrid,13.530726914364722,200,,True,False,0,0,True,False,Tst,6,1000000000,,0,,True,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",0,AccelMain,20,-i100 -p100 -t1 -d100,True,,False,512,100,3,32,True,16,7554,True,1:59.14,False,False,False,False,True,False,,,True,,4,1,True,,False,False,4,MyDesign,False,H-hop,16,True,11,route_min_directed_valient,False,True,,54.22292824993381,False,1000000000.0,0,False,6825a53b,True,True,2020-04-04 02:55:46 -0700,bfs,True,dor,SGD_3,False,4,,3,6,True,,False,4edc5840,False,,31,,False,,4,True,4,1
14,True,200,False,0,True,True,False,0,route_min_directed_valient,False,3,,1.2kHz,,1,,,False,5,DDR4,True,6,True,1,False,0:04.58,,db,65536,15,True,False,False,True,,True,14,,6,2,checkerboard,False,,1,True,,False,dfs,mesh,,True,0.02326,,114.462378289,10,pirTest,False,16,20,True,43,0,,3,4,22,False,40,6.04761,hybrid,12.867941250545954,200,,True,False,0,0,True,False,Tst,6,1000000000,,0,,True,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",0,AccelMain,20,-i100 -p100 -t1 -d100,True,,False,512,100,3,32,True,21,5503,True,2:15.00,False,False,False,False,True,False,,,True,,4,1,True,,False,False,4,MyDesign,False,H-hop,16,True,14,route_min_directed_valient,False,True,,51.17208795202617,False,1000000000.0,0,False,6825a53b,True,True,2020-04-04 02:55:46 -0700,bfs,True,dor,SGD_4,False,4,,3,6,True,,False,4edc5840,False,,43,,False,,4,True,4,1
4,True,200,False,0,True,True,False,0,route_min_directed_valient,False,,,23.94kHz,,1,,,False,5,DDR4,True,6,True,1,False,0:21.90,,db,65536,3,True,False,False,True,,True,4,,6,2,checkerboard,False,,1,True,,False,dfs,mesh,,True,0.0,,22.377094008,1,pirTest,False,16,20,True,12,0,,,4,1,False,40,0.0,hybrid,46.14945967031835,200,,True,False,0,0,True,False,Tst,6,1000000000,,0,,True,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",0,AccelMain,20,-i100 -p100 -t1 -d100,True,,False,512,100,,32,True,11,524338,True,0:13.24,False,False,False,False,True,False,,,True,,4,1,True,,False,False,4,MyDesign,False,H-hop,16,True,4,route_min_directed_valient,False,True,,49.995232083121955,False,1000000000.0,0,False,6825a53b,True,True,2020-04-04 02:55:46 -0700,bfs,True,dor,SRAMSplit_0,False,4,,0,6,True,,False,4edc5840,False,,12,,False,,4,True,4,1
4,True,200,False,0,True,True,False,0,route_min_directed_valient,False,,,28.43kHz,,1,,,False,5,DDR4,True,6,True,1,False,0:09.80,,db,65536,3,True,False,False,True,,True,4,,6,2,checkerboard,False,,1,True,,False,dfs,mesh,,True,0.0,,11.755780413,1,pirTest,False,16,20,True,5,0,,,4,4,False,40,0.0,hybrid,54.456872730521575,200,,True,False,0,0,True,False,Tst,6,1000000000,,0,,True,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",0,AccelMain,20,-i100 -p100 -t1 -d100,True,,False,512,100,,32,True,1,278576,True,0:10.08,False,False,False,False,True,False,,,True,,4,1,True,,False,False,4,MyDesign,False,H-hop,16,True,4,route_min_directed_valient,False,True,,94.10143013037735,False,1000000000.0,0,False,6825a53b,True,True,2020-04-04 02:55:46 -0700,bfs,True,dor,SRAMSplit_1,False,4,,0,6,True,,False,4edc5840,False,,5,,False,,4,True,4,1
5,True,200,False,0,True,True,False,0,route_min_directed_valient,False,,,3.06kHz,,1,,,False,5,DDR4,True,6,True,1,False,0:30.34,,db,65536,7,True,False,False,True,,True,5,,6,2,checkerboard,False,,1,True,,False,dfs,mesh,,True,0.0,,78.96464424,1,pirTest,False,16,20,True,26,0,,,4,25,False,40,0.0,hybrid,46.618914294797264,200,,True,False,0,0,True,False,Tst,6,1000000000,,0,,True,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",0,AccelMain,20,-i100 -p100 -t1 -d100,True,,False,512,100,,32,True,1,92905,True,1:21.39,False,False,False,False,True,False,,,True,,4,1,True,,False,False,4,MyDesign,False,H-hop,16,True,5,route_min_directed_valient,False,True,,94.0552176954954,False,1000000000.0,0,False,6825a53b,True,True,2020-04-04 02:55:46 -0700,bfs,True,dor,SRAMSplit_2,False,4,,0,6,True,,False,4edc5840,False,,26,,False,,4,True,4,1
10,True,200,False,0,True,True,False,0,route_min_directed_valient,False,,,2.15kHz,,1,,,False,5,DDR4,True,6,True,1,False,1:44.53,,db,65536,13,True,False,False,True,,True,10,,6,2,checkerboard,False,,1,True,,False,dfs,mesh,,True,0.0,,97.583671469,1,pirTest,False,16,20,True,51,0,,,4,47,False,40,0.0,hybrid,44.29260730426716,200,,True,False,0,0,True,False,Tst,6,1000000000,,0,,True,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",0,AccelMain,20,-i100 -p100 -t1 -d100,True,,False,512,100,,32,True,4,224618,True,2:58.85,False,False,False,False,True,False,,,True,,4,1,True,,False,False,4,MyDesign,False,H-hop,16,True,10,route_min_directed_valient,False,True,,77.80453926221406,False,1000000000.0,0,False,6825a53b,True,True,2020-04-04 02:55:46 -0700,bfs,True,dor,SRAMSplit_3,False,4,,0,6,True,,False,4edc5840,False,,51,,False,,4,True,4,1
10,True,200,False,0,True,True,False,0,route_min_directed_valient,False,,,1.86kHz,,1,,,False,5,DDR4,True,6,True,1,False,2:00.97,,db,65536,13,True,False,False,True,,True,10,,6,2,checkerboard,False,,1,True,,False,dfs,mesh,,True,0.0,,103.151096473,1,pirTest,False,16,20,True,51,0,,,4,47,False,40,0.0,hybrid,44.29260730426716,200,,True,False,0,0,True,False,Tst,6,1000000000,,0,,True,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --bcread, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",0,AccelMain,20,-i100 -p100 -t1 -d100,True,,False,512,100,,32,True,4,224618,True,1:47.57,False,False,False,False,True,False,,,True,,4,1,True,,False,False,4,MyDesign,False,H-hop,16,True,10,route_min_directed_valient,False,True,,77.80453926221406,False,1000000000.0,0,False,6825a53b,True,True,2020-04-04 02:55:46 -0700,bfs,True,dor,SRAMSplit_4,False,4,,0,6,True,,False,4edc5840,False,,51,,False,,4,True,4,1
