memelm,VPMU,reserve-pmu,runp2p_cycle,MC_Total,time,rtelm-unsafe,runproute_err,net,VDAG,share-adctx,sr,vfifo,vc,runhybrid_rbw,arch,flit-width,mapping,merge-algo,VDAG-alloc,runp2p_wbw,split-thread,word,VBB-split,pcu-stage,dag,OPS-FU,debug,rtelm,gentst_time,link-prop,col,module,VMC,VMC-split,retime-buffer-only,reserve-pcu,VAFG-split,runp2p_err,VPMU-split,open,vdot,tokenout,routing-algo,mdone,waveform,argin,rtanal,runp2p_pass,maketst_err,constprop,fifo-depth,PCU_Total,prtime,run-tst,VPCU-alloc,vlink,lrange,bcread,runp2p_complete,topo,split,psim-q,vec,dupra,VPMU-alloc,project,simulate,VBB,verbose,row,ag-dce,notFit,genpir_err,dot,DAG_Total,runhybrid_wbw,succeeded,retime-exout,trace,merge-forward,runhybrid_deadlock,VAFG-alloc,OPS-All,codegen,run-proute,OPS-Prog FU,igraph,split-forward,save,PMU,VPCU-split,routing-cost,runhybrid_dram_power,OPS-Fix,nn,pmu-sram-size,pracc,VAFG,runp2p_time,vcLimit,DAG,retime-local,retime-glob,split-algo,pmu-stage,freq,stat,pattern,tungsten,gentst_err,PCU,proute-opts,proute-algo,time-out,debug-print,runhybrid_complete,app,avgActive,name,runproute_time,rundot,argout,runp2p_rbw,genpir,runhybrid_cycle,mem-tech,maxActive,fast,algo,backend,start-id,OPS-Other,runhybrid_pass,runp2p_success,VDAG-split,MC,reserve-dag,VMC-alloc,run-psim,runhybrid_time,slink,mergeTime_ms,spatial_sha,clock,dag-stage,VBB-alloc,VPCU,psim,simfreq,runhybrid_success,maketst_time,pir_sha,PMU_Total,merge,pirArgs,load,OPS-Flt,runp2p_dram_power,runp2p_deadlock,runhybrid_err,proute-q,proute-seed,dedicated-dag,scheduled
False,6,0,33038,40,2020-03-31 14:53:51 -0700,False,,hybrid,0,False,True,4,4,,MyDesign,512,True,bfs,0,7.93462,1,32,,6,True,,True,True,61.852929876,db,20,False,6,6,False,0,1,,6,False,True,5,dor,True,True,6,True,True,,True,16,200,,False,12,2,True,True,True,mesh,True,1,16,False,6,pirTest,False,,False,20,True,,,True,40,,True,False,False,False,False,1,,True,False,,False,False,True,6,14,H-hop,,,False,65536,True,1,0:27.43,4,12,False,False,dfs,6,1000000000.0,True,checkerboard,True,,2,-i100 -p100 -t1 -d100,route_min_directed_valient,100,True,False,OuterProduct_3,20.182688182514468,AccelMain,,True,4,0.0658636,True,,DDR4,99.18275924692777,True,route_min_directed_valient,Tst,0,,,True,0,6,0,6,False,,4,,b80fd339,1000000000,6,,14,False,1.2kHz,False,0:33.71,af7a71e5,200,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",False,,,False,,4,0,False,False
False,10,0,16649,40,2020-03-31 14:53:51 -0700,False,,hybrid,0,False,True,4,4,,MyDesign,512,True,bfs,0,15.7453,1,32,,6,True,,True,True,51.150688125,db,20,False,10,10,False,0,1,,10,False,True,5,dor,True,True,6,True,True,,True,16,200,,False,22,2,True,True,True,mesh,True,1,16,False,10,pirTest,False,,False,20,True,,,True,40,,True,False,False,False,False,1,,True,False,,False,False,True,10,26,H-hop,,,False,65536,True,1,0:22.42,4,22,False,False,dfs,6,1000000000.0,True,checkerboard,True,,4,-i100 -p100 -t1 -d100,route_min_directed_valient,100,True,False,OuterProduct_4,22.721334614691575,AccelMain,,True,4,0.12301,True,,DDR4,98.40831281158027,True,route_min_directed_valient,Tst,0,,,True,0,10,0,10,False,,4,,b80fd339,1000000000,6,,26,False,0.74kHz,False,1:17.26,af7a71e5,200,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",False,,,False,,4,0,False,False
False,10,0,2367,40,2020-03-31 14:53:51 -0700,False,,hybrid,0,False,True,4,4,,MyDesign,512,True,bfs,0,110.749,1,32,,6,True,,True,True,59.389505528,db,20,False,10,10,False,0,1,,10,False,True,5,dor,True,True,6,True,True,,True,16,200,,False,22,2,True,True,True,mesh,True,1,16,False,10,pirTest,False,,False,20,True,,,True,40,,True,False,False,False,False,1,,True,False,,False,False,True,10,26,H-hop,,,False,65536,True,1,0:12.01,4,14,False,False,dfs,6,1000000000.0,True,checkerboard,True,,12,-i100 -p100 -t1 -d100,route_min_directed_valient,100,True,False,OuterProduct_5,27.950791639004564,AccelMain,,True,4,0.86523,True,,DDR4,43.26151246303338,True,route_min_directed_valient,Tst,0,,,True,0,10,0,10,False,,4,,b80fd339,1000000000,6,,26,False,0.2kHz,False,1:13.07,af7a71e5,200,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",False,,,False,,4,0,False,False
False,3,0,4580,40,2020-03-31 14:53:51 -0700,False,,hybrid,0,False,True,4,4,,MyDesign,512,True,bfs,0,57.2367,1,32,,6,True,,True,True,26.905167138,db,20,False,3,3,False,0,1,,3,False,True,5,dor,True,True,6,True,True,,True,16,200,,False,6,2,True,True,True,mesh,True,1,16,False,3,pirTest,False,,False,20,True,,,True,40,,True,False,False,False,False,1,,True,False,,False,False,True,3,8,H-hop,,,False,65536,True,1,0:05.36,4,4,False,False,dfs,6,1000000000.0,True,checkerboard,True,,4,-i100 -p100 -t1 -d100,route_min_directed_valient,100,True,False,OuterProduct_6,51.829022505878406,AccelMain,,True,4,1.06201,True,,DDR4,89.43231441048034,True,route_min_directed_valient,Tst,0,,,True,0,3,0,3,False,,4,,b80fd339,1000000000,6,,8,False,0.85kHz,False,0:26.91,af7a71e5,200,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",False,,,False,,4,0,False,False
False,5,0,2957,40,2020-03-31 14:53:51 -0700,False,,hybrid,0,False,True,4,4,,MyDesign,512,True,bfs,0,88.652,1,32,,6,True,,True,True,75.365602875,db,20,False,5,5,False,0,1,,5,False,True,5,dor,True,True,6,True,True,,True,16,200,,False,14,2,True,True,True,mesh,True,1,16,False,5,pirTest,False,,False,20,True,,,True,40,,True,False,False,False,False,1,,True,False,,False,False,True,5,18,H-hop,,,False,65536,True,1,0:14.51,4,7,False,False,dfs,6,1000000000.0,True,checkerboard,True,,11,-i100 -p100 -t1 -d100,route_min_directed_valient,100,True,False,OuterProduct_7,40.91544014938759,AccelMain,,True,4,0.952317,True,,DDR4,69.25938451132905,True,route_min_directed_valient,Tst,0,,,True,0,5,0,5,False,,4,,b80fd339,1000000000,6,,18,False,0.2kHz,False,1:25.25,af7a71e5,200,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",False,,,False,,4,0,False,False
False,5,0,2976,40,2020-03-31 14:53:51 -0700,False,,hybrid,0,False,True,4,4,,MyDesign,512,True,bfs,0,88.086,1,32,,6,True,,True,True,61.57693518,db,20,False,5,5,False,0,1,,5,False,True,5,dor,True,True,6,True,True,,True,16,200,,False,14,2,True,True,True,mesh,True,1,16,False,5,pirTest,False,,False,20,True,,,True,40,,True,False,False,False,False,1,,True,False,,False,False,True,5,18,H-hop,,,False,65536,True,1,0:08.52,4,7,False,False,dfs,6,1000000000.0,True,checkerboard,True,,11,-i100 -p100 -t1 -d100,route_min_directed_valient,100,True,False,OuterProduct_8,40.65421926133707,AccelMain,,True,4,0.946237,True,,DDR4,68.81720430107526,True,route_min_directed_valient,Tst,0,,,True,0,5,0,5,False,,4,,b80fd339,1000000000,6,,18,False,0.35kHz,False,0:47.91,af7a71e5,200,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",False,,,False,,4,0,False,False
False,7,0,2823,40,2020-03-31 14:53:51 -0700,False,,hybrid,0,False,True,4,4,,MyDesign,512,True,bfs,0,92.8601,1,32,,6,True,,True,True,40.657567504,db,20,False,7,7,False,0,1,,7,False,True,5,dor,True,True,6,True,True,,True,16,200,,False,17,2,True,True,True,mesh,True,1,16,False,7,pirTest,False,,False,20,True,,,True,40,,True,False,False,False,False,1,,True,False,,False,False,True,7,21,H-hop,,,False,65536,True,1,0:05.05,4,10,False,False,dfs,6,1000000000.0,True,checkerboard,True,,11,-i100 -p100 -t1 -d100,route_min_directed_valient,100,True,False,OuterProduct_9,34.97848469538858,AccelMain,,True,4,0.838824,True,,DDR4,54.41020191285866,True,route_min_directed_valient,Tst,0,,,True,0,7,0,7,False,,4,,b80fd339,1000000000,6,,21,False,0.56kHz,False,0:57.60,af7a71e5,200,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",False,,,False,,4,0,False,False
False,1,0,207,40,2020-03-31 14:53:51 -0700,False,,hybrid,0,False,True,4,4,,MyDesign,512,True,bfs,0,0.0,1,32,,6,True,,True,True,20.681926765,db,20,False,,,False,0,1,,1,False,True,5,dor,True,True,6,True,True,,True,16,200,,False,1,2,True,True,True,mesh,True,1,16,False,1,pirTest,False,,False,20,True,,,True,40,,True,False,False,False,False,1,,True,False,,False,False,True,1,1,H-hop,,,False,65536,True,1,0:03.01,4,0,False,False,dfs,6,1000000000.0,True,checkerboard,True,,1,-i100 -p100 -t1 -d100,route_min_directed_valient,100,True,False,OuterWrite,31.055900621118017,AccelMain,,True,4,0.0,True,,DDR4,61.83574879227053,True,route_min_directed_valient,Tst,0,,,True,0,0,0,,False,,4,,b80fd339,1000000000,6,,1,False,0.07kHz,False,0:33.90,af7a71e5,200,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",False,,,False,,4,0,False,False
False,,0,1171,40,2020-03-31 14:53:51 -0700,False,,hybrid,0,False,True,4,4,,MyDesign,512,True,bfs,0,1.74893,1,32,,6,True,,True,True,14.212933517,db,20,False,2,2,False,0,1,,,False,True,5,dor,True,True,6,True,True,,True,16,200,,False,6,2,True,True,True,mesh,True,1,16,False,,pirTest,False,,False,20,True,,,True,40,,True,False,False,False,False,1,,True,False,,False,False,True,9,12,H-hop,,,False,65536,True,1,0:01.86,4,3,False,False,dfs,6,1000000000.0,True,checkerboard,True,,0,-i100 -p100 -t1 -d100,route_min_directed_valient,100,True,False,RandomCARTInference_0,26.558497011101622,AccelMain,,True,4,55.9658,True,,DDR4,87.4466268146883,True,route_min_directed_valient,Tst,0,,,True,0,2,0,2,False,,4,,b80fd339,1000000000,6,,12,False,0.63kHz,False,0:15.09,af7a71e5,200,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",False,,,False,,4,0,False,False
False,8,0,14518,40,2020-03-31 14:53:51 -0700,False,,hybrid,0,False,True,4,4,,MyDesign,512,True,bfs,0,0.00881664,1,32,,6,True,,True,True,42.347283918,db,20,False,3,3,False,0,1,,8,False,True,5,dor,True,True,6,True,True,,True,16,200,,False,9,2,True,True,True,mesh,True,1,16,False,8,pirTest,False,,False,20,True,,,True,40,,True,False,False,False,False,1,,True,False,,False,False,True,8,17,H-hop,,,False,65536,True,1,0:09.50,4,10,False,False,dfs,6,1000000000.0,True,checkerboard,True,,7,-i100 -p100 -t1 -d100,route_min_directed_valient,100,True,False,SGD_0,15.050699862657433,AccelMain,,True,4,2.29233,True,,DDR4,56.426505028240804,True,route_min_directed_valient,Tst,0,,,True,0,3,0,3,False,,4,,b80fd339,1000000000,6,,17,False,1.53kHz,False,0:57.03,af7a71e5,200,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",False,,,False,,4,0,False,False
False,10,0,7789,40,2020-03-31 14:53:51 -0700,False,,hybrid,0,False,True,4,4,,MyDesign,512,True,bfs,0,0.0164334,1,32,,6,True,,True,True,70.703104504,db,20,False,3,3,False,0,1,,10,False,True,5,dor,True,True,6,True,True,,True,16,200,,False,10,2,True,True,True,mesh,True,1,16,False,9,pirTest,False,,False,20,True,,,True,40,,True,False,False,False,False,1,,True,False,,False,False,True,10,22,H-hop,,,False,65536,True,1,0:10.65,4,11,False,False,dfs,6,1000000000.0,True,checkerboard,True,,11,-i100 -p100 -t1 -d100,route_min_directed_valient,100,True,False,SGD_1,14.621126026098851,AccelMain,,True,4,4.27269,True,,DDR4,52.586981640775456,True,route_min_directed_valient,Tst,0,,,True,0,3,0,3,False,,4,,b80fd339,1000000000,6,,22,False,0.73kHz,False,1:27.49,af7a71e5,200,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",False,,,False,,4,0,False,False
False,9,0,14343,40,2020-03-31 14:53:51 -0700,False,,hybrid,0,False,True,4,4,,MyDesign,512,True,bfs,0,0.00892421,1,32,,6,True,,True,True,74.487670693,db,20,False,3,3,False,0,1,,9,False,True,5,dor,True,True,6,True,True,,True,16,200,,False,11,2,True,True,True,mesh,True,1,16,False,8,pirTest,False,,False,20,True,,,True,40,,True,False,False,False,False,1,,True,False,,False,False,True,9,27,H-hop,,,False,65536,True,1,0:12.47,4,16,False,False,dfs,6,1000000000.0,True,checkerboard,True,,11,-i100 -p100 -t1 -d100,route_min_directed_valient,100,True,False,SGD_2,13.104360604883508,AccelMain,,True,4,2.3203,True,,DDR4,57.114968974412605,True,route_min_directed_valient,Tst,0,,,True,0,3,0,3,False,,4,,b80fd339,1000000000,6,,27,False,1.15kHz,False,1:30.56,af7a71e5,200,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",False,,,False,,4,0,False,False
False,11,0,7563,40,2020-03-31 14:53:51 -0700,False,,hybrid,0,False,True,4,4,,MyDesign,512,True,bfs,0,0.0169245,1,32,,6,True,,True,True,100.705934268,db,20,False,3,3,False,0,1,,11,False,True,5,dor,True,True,6,True,True,,True,16,200,,False,14,2,True,True,True,mesh,True,1,16,False,9,pirTest,False,,False,20,True,,,True,40,,True,False,False,False,False,1,,True,False,,False,False,True,11,33,H-hop,,,False,65536,True,1,0:19.40,4,16,False,False,dfs,6,1000000000.0,True,checkerboard,True,,17,-i100 -p100 -t1 -d100,route_min_directed_valient,100,True,False,SGD_3,13.29671340450362,AccelMain,,True,4,4.40037,True,,DDR4,54.15840275023139,True,route_min_directed_valient,Tst,0,,,True,0,3,0,3,False,,4,,b80fd339,1000000000,6,,33,False,0.39kHz,False,2:22.47,af7a71e5,200,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",False,,,False,,4,0,False,False
False,14,0,5429,40,2020-03-31 14:53:51 -0700,False,,hybrid,0,False,True,4,4,,MyDesign,512,True,bfs,0,0.0235771,1,32,,6,True,,True,True,115.559953211,db,20,False,3,3,False,0,1,,14,False,True,5,dor,True,True,6,True,True,,True,16,200,,False,15,2,True,True,True,mesh,True,1,16,False,10,pirTest,False,,False,20,True,,,True,40,,True,False,False,False,False,1,,True,False,,False,False,True,14,43,H-hop,,,False,65536,True,1,0:08.73,4,21,False,False,dfs,6,1000000000.0,True,checkerboard,True,,22,-i100 -p100 -t1 -d100,route_min_directed_valient,100,True,False,SGD_4,13.043337760499979,AccelMain,,True,4,6.13004,True,,DDR4,51.869589242954504,True,route_min_directed_valient,Tst,0,,,True,0,3,0,3,False,,4,,b80fd339,1000000000,6,,43,False,0.62kHz,False,1:35.18,af7a71e5,200,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",False,,,False,,4,0,False,False
False,4,0,524338,40,2020-03-31 14:53:51 -0700,False,,hybrid,0,False,True,4,4,,MyDesign,512,True,bfs,0,0.0,1,32,,6,True,,True,True,47.624903917,db,20,False,,,False,0,1,,4,False,True,5,dor,True,True,6,True,True,,True,16,200,,False,3,2,True,True,True,mesh,True,1,16,False,1,pirTest,False,,False,20,True,,,True,40,,True,False,False,False,False,1,,True,False,,False,False,True,4,12,H-hop,,,False,65536,True,1,4:39.42,4,11,False,False,dfs,6,1000000000.0,True,checkerboard,True,,1,-i100 -p100 -t1 -d100,route_min_directed_valient,100,True,False,SRAMSplit_0,46.14945967031835,AccelMain,,True,4,0.0,True,,DDR4,49.995232083121955,True,route_min_directed_valient,Tst,0,,,True,0,0,0,,False,,4,,b80fd339,1000000000,6,,12,False,1.88kHz,False,0:16.25,af7a71e5,200,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",False,,,False,,4,0,False,False
False,4,0,278576,40,2020-03-31 14:53:51 -0700,False,,hybrid,0,False,True,4,4,,MyDesign,512,True,bfs,0,0.0,1,32,,6,True,,True,True,38.838070605,db,20,False,,,False,0,1,,4,False,True,5,dor,True,True,6,True,True,,True,16,200,,False,3,2,True,True,True,mesh,True,1,16,False,1,pirTest,False,,False,20,True,,,True,40,,True,False,False,False,False,1,,True,False,,False,False,True,4,5,H-hop,,,False,65536,True,1,2:15.47,4,1,False,False,dfs,6,1000000000.0,True,checkerboard,True,,4,-i100 -p100 -t1 -d100,route_min_directed_valient,100,True,False,SRAMSplit_1,54.456872730521575,AccelMain,,True,4,0.0,True,,DDR4,94.10143013037735,True,route_min_directed_valient,Tst,0,,,True,0,0,0,,False,,4,,b80fd339,1000000000,6,,5,False,2.06kHz,False,0:51.08,af7a71e5,200,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",False,,,False,,4,0,False,False
False,5,0,92905,40,2020-03-31 14:53:51 -0700,False,,hybrid,0,False,True,4,4,,MyDesign,512,True,bfs,0,0.0,1,32,,6,True,,True,True,46.277157308,db,20,False,,,False,0,1,,5,False,True,5,dor,True,True,6,True,True,,True,16,200,,False,7,2,True,True,True,mesh,True,1,16,False,1,pirTest,False,,False,20,True,,,True,40,,True,False,False,False,False,1,,True,False,,False,False,True,5,26,H-hop,,,False,65536,True,1,3:02.61,4,1,False,False,dfs,6,1000000000.0,True,checkerboard,True,,25,-i100 -p100 -t1 -d100,route_min_directed_valient,100,True,False,SRAMSplit_2,46.618914294797264,AccelMain,,True,4,0.0,True,,DDR4,94.0552176954954,True,route_min_directed_valient,Tst,0,,,True,0,0,0,,False,,4,,b80fd339,1000000000,6,,26,False,0.51kHz,False,1:44.67,af7a71e5,200,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",False,,,False,,4,0,False,False
False,10,0,224618,40,2020-03-31 14:53:51 -0700,False,,hybrid,0,False,True,4,4,,MyDesign,512,True,bfs,0,0.0,1,32,,6,True,,True,True,107.29458911,db,20,False,,,False,0,1,,10,False,True,5,dor,True,True,6,True,True,,True,16,200,,False,13,2,True,True,True,mesh,True,1,16,False,1,pirTest,False,,False,20,True,,,True,40,,True,False,False,False,False,1,,True,False,,False,False,True,10,51,H-hop,,,False,65536,True,1,11:09.39,4,4,False,False,dfs,6,1000000000.0,True,checkerboard,True,,47,-i100 -p100 -t1 -d100,route_min_directed_valient,100,True,False,SRAMSplit_3,44.29260730426716,AccelMain,,True,4,0.0,True,,DDR4,77.80453926221406,True,route_min_directed_valient,Tst,0,,,True,0,0,0,,False,,4,,b80fd339,1000000000,6,,51,False,0.34kHz,False,2:21.72,af7a71e5,200,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",False,,,False,,4,0,False,False
False,10,0,224618,40,2020-03-31 14:53:51 -0700,False,,hybrid,0,False,True,4,4,,MyDesign,512,True,bfs,0,0.0,1,32,,6,True,,True,True,154.831072141,db,20,False,,,False,0,1,,10,False,True,5,dor,True,True,6,True,True,,True,16,200,,False,13,2,True,True,True,mesh,True,1,16,False,1,pirTest,False,,False,20,True,,,True,40,,True,False,False,False,False,1,,True,False,,False,False,True,10,51,H-hop,,,False,65536,True,1,8:31.80,4,4,False,False,dfs,6,1000000000.0,True,checkerboard,True,,47,-i100 -p100 -t1 -d100,route_min_directed_valient,100,True,False,SRAMSplit_4,44.29260730426716,AccelMain,,True,4,0.0,True,,DDR4,77.80453926221406,True,route_min_directed_valient,Tst,0,,,True,0,0,0,,False,,4,,b80fd339,1000000000,6,,51,False,0.44kHz,False,1:38.77,af7a71e5,200,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --bcread, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",False,,,False,,4,0,False,False
False,1,0,1127,40,2020-03-31 14:53:51 -0700,False,,hybrid,0,False,True,4,4,,MyDesign,512,True,bfs,0,0.0,1,32,,6,True,,True,True,34.078395741,db,20,False,,,False,0,1,,1,False,True,5,dor,True,True,6,True,True,,True,16,200,,False,3,2,True,True,True,mesh,True,1,16,False,1,pirTest,False,,False,20,True,,,True,40,,True,False,False,False,False,1,,True,False,,False,False,True,1,4,H-hop,,,False,65536,True,1,0:03.01,4,1,False,False,dfs,6,1000000000.0,True,checkerboard,True,,3,-i100 -p100 -t1 -d100,route_min_directed_valient,100,True,False,SRAMSplit_5,43.38146325723966,AccelMain,,True,4,0.0,True,,DDR4,90.86069210292813,True,route_min_directed_valient,Tst,0,,,True,0,0,0,,False,,4,,b80fd339,1000000000,6,,4,False,0.37kHz,False,0:33.43,af7a71e5,200,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",False,,,False,,4,0,False,False
False,,0,101,40,2020-03-31 14:53:51 -0700,False,,hybrid,0,False,True,4,4,,MyDesign,512,True,bfs,0,0.0,1,32,,6,True,,True,True,24.364403393,db,20,False,1,1,False,0,1,,,False,True,5,dor,True,True,6,True,True,,True,16,200,,False,3,2,True,True,True,mesh,True,1,16,False,,pirTest,False,,False,20,True,,,True,40,,True,False,False,False,False,1,,True,False,,False,False,True,14,16,H-hop,,,False,65536,True,1,0:01.51,4,2,False,False,dfs,6,1000000000.0,True,checkerboard,True,,0,-i100 -p100 -t1 -d100,route_min_directed_valient,100,True,False,SharedLoader,1.43014301430143,AccelMain,,True,4,1.26733,True,,DDR4,1.9801980198019802,True,route_min_directed_valient,Tst,0,,,True,0,1,0,1,False,,4,,b80fd339,1000000000,6,,16,False,0.07kHz,False,0:36.89,af7a71e5,200,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",False,,,False,,4,0,False,False
False,,0,101,40,2020-03-31 14:53:51 -0700,False,,hybrid,0,False,True,4,4,,MyDesign,512,True,bfs,0,0.0,1,32,,6,True,,True,True,20.029414536,db,20,False,1,1,False,0,1,,,False,True,5,dor,True,True,6,True,True,,True,16,200,,False,10,2,True,True,True,mesh,True,1,16,False,,pirTest,False,,False,20,True,,,True,40,,True,False,False,False,False,1,,True,False,,False,False,True,14,16,H-hop,,,False,65536,True,1,0:01.28,4,2,False,False,dfs,6,1000000000.0,True,checkerboard,True,,0,-i100 -p100 -t1 -d100,route_min_directed_valient,100,True,False,SharedLoader2,1.43014301430143,AccelMain,,True,4,1.26733,True,,DDR4,1.9801980198019802,True,route_min_directed_valient,Tst,0,,,True,0,1,0,1,False,,4,,b80fd339,1000000000,6,,16,False,0.08kHz,False,0:15.42,af7a71e5,200,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",False,,,False,,4,0,False,False
False,1,0,1088,40,2020-03-31 14:53:51 -0700,False,,hybrid,0,False,True,4,4,,MyDesign,512,True,bfs,0,0.0,1,32,,6,True,,True,True,14.819622755,db,20,False,,,False,0,1,,1,False,True,5,dor,True,True,6,True,True,,True,16,200,,False,3,2,True,True,True,mesh,True,1,16,False,1,pirTest,False,,False,20,True,,,True,40,,True,False,False,False,False,1,,True,False,,False,False,True,1,3,H-hop,,,False,65536,True,1,0:01.62,4,0,False,False,dfs,6,1000000000.0,True,checkerboard,True,,3,-i100 -p100 -t1 -d100,route_min_directed_valient,100,True,False,SimpleDotProduct_0,63.09232026143792,AccelMain,,True,4,0.0,True,,DDR4,94.11764705882354,True,route_min_directed_valient,Tst,0,,,True,0,0,0,,False,,4,,b80fd339,1000000000,6,,3,False,0.67kHz,False,0:24.87,af7a71e5,200,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",False,,,False,,4,0,False,False
False,2,0,576,40,2020-03-31 14:53:51 -0700,False,,hybrid,0,False,True,4,4,,MyDesign,512,True,bfs,0,0.0,1,32,,6,True,,True,True,34.987658391,db,20,False,,,False,0,1,,2,False,True,5,dor,True,True,6,True,True,,True,16,200,,False,5,2,True,True,True,mesh,True,1,16,False,2,pirTest,False,,False,20,True,,,True,40,,True,False,False,False,False,1,,True,False,,False,False,True,2,5,H-hop,,,False,65536,True,1,0:02.78,4,0,False,False,dfs,6,1000000000.0,True,checkerboard,True,,5,-i100 -p100 -t1 -d100,route_min_directed_valient,100,True,False,SimpleDotProduct_1,71.31944444444444,AccelMain,,True,4,0.0,True,,DDR4,88.88888888888889,True,route_min_directed_valient,Tst,0,,,True,0,0,0,,False,,4,,b80fd339,1000000000,6,,5,False,0.21kHz,False,0:35.21,af7a71e5,200,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",False,,,False,,4,0,False,False
