argout,waveform,psim-q,runp2p_cycle,lrange,flit-width,retime-exout,DAG,start-id,proute-opts,dedicated-dag,runhybrid_cycle,run-psim,VBB,proute-q,stat,pmu-stage,PCU,simfreq,runhybrid_pass,PMU_Total,vdot,reserve-dag,time-out,rundot,mapping,runhybrid_wbw,merge-forward,mergeTime_ms,MC_Total,rtelm-unsafe,runp2p_err,sr,maketst_time,gentst_err,merge,split,merge-algo,split-algo,psim,VPCU-split,share-adctx,save,maketst_err,runhybrid_err,ag-dce,scheduled,retime-local,topo,runhybrid_rbw,link-prop,VPCU,runp2p_pass,verbose,notFit,codegen,constprop,runhybrid_complete,VPMU,trace,spatial_sha,runp2p_deadlock,nn,retime-glob,net,runhybrid_success,runhybrid_time,OPS-Other,pirArgs,dag-stage,proute-algo,OPS-Prog FU,dupra,routing-cost,runhybrid_deadlock,vc,OPS-FU,vec,row,tungsten,MC,run-tst,load,runp2p_complete,runproute_time,VDAG-alloc,pcu-stage,project,bcread,runp2p_success,open,rtanal,algo,VBB-alloc,VPMU-alloc,runp2p_time,retime-buffer-only,vfifo,word,DAG_Total,tokenout,pattern,runhybrid_dram_power,VAFG-split,genpir,clock,dag,VPMU-split,routing-algo,VDAG,runproute_err,pracc,split-thread,arch,PMU,proute-seed,time,run-proute,VMC-alloc,VMC,dot,succeeded,runp2p_dram_power,simulate,module,backend,runp2p_rbw,fifo-depth,memelm,maxActive,split-forward,freq,pmu-sram-size,VBB-split,mdone,prtime,vcLimit,debug,mem-tech,name,app,rtelm,OPS-Flt,OPS-All,pir_sha,fast,avgActive,VPCU-alloc,runp2p_wbw,col,gentst_time,VMC-split,reserve-pmu,reserve-pcu,PCU_Total,genpir_err,VDAG-split,argin,debug-print,slink,igraph,OPS-Fix,VAFG,VAFG-alloc,vlink
4,True,1,4948,True,512,False,0,0,-i100 -p100 -t1 -d100,False,,False,,4,True,6,56,0.37kHz,,200,True,0,100,True,True,,False,,40,False,,True,3:40.62,,False,True,bfs,dfs,False,56,False,True,,,True,False,False,mesh,,db,56,True,False,,True,True,False,28,False,02cc5bc3,False,False,False,hybrid,False,,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",6,route_min_directed_valient,,False,H-hop,False,4,,16,20,True,20,False,False,True,,0,6,pirTest,True,True,False,True,route_min_directed_valient,,28,0:13.46,False,4,32,40,5,checkerboard,,1,True,1000000000,True,28,dor,0,,True,1,MyDesign,28,0,2020-04-02 17:30:36 -0700,False,20,20,True,True,,False,False,Tst,1.65562,16,False,82.78092158447858,False,1000000000.0,65536,,True,,4,True,DDR4,AccelMain,GEMM_16,True,,,53954827,True,22.124379258574894,56,0.827809,20,251.048372649,20,0,0,200,,0,6,True,4,False,,1,1,2
4,True,1,2744,True,512,False,30,0,-i100 -p100 -t1 -d100,False,,False,,4,True,6,27,0.39kHz,,200,True,0,100,True,True,,False,,40,False,,True,1:29.95,,False,True,bfs,dfs,False,57,False,True,,,True,False,False,mesh,,db,57,True,False,,True,True,False,11,False,02cc5bc3,False,False,False,hybrid,False,,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",6,route_min_directed_valient,,False,H-hop,False,4,,16,20,True,7,False,False,True,,0,6,pirTest,True,True,False,True,route_min_directed_valient,,9,0:07.01,False,4,32,40,5,checkerboard,,1,True,1000000000,True,11,dor,0,,True,1,MyDesign,11,0,2020-04-02 17:30:36 -0700,False,7,7,True,True,,False,False,Tst,21.9708,16,False,74.63556851311954,False,1000000000.0,65536,,True,,4,True,DDR4,AccelMain,GEMM_17,True,,,53954827,True,35.4525576464352,30,5.97085,20,169.282264884,7,0,0,200,,0,6,True,4,False,,1,1,2
4,True,1,2684,True,512,False,40,0,-i100 -p100 -t1 -d100,False,,False,,4,True,6,44,0.13kHz,,200,True,0,100,True,True,,False,,40,False,,True,2:58.29,,False,True,bfs,dfs,False,84,False,True,,,True,False,False,mesh,,db,84,True,False,,True,True,False,28,False,02cc5bc3,False,False,False,hybrid,False,,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",6,route_min_directed_valient,,False,H-hop,False,4,,16,20,True,20,False,False,True,,0,6,pirTest,True,True,False,True,route_min_directed_valient,,28,0:20.15,False,4,32,40,5,checkerboard,,1,True,1000000000,True,28,dor,0,,True,1,MyDesign,28,0,2020-04-02 17:30:36 -0700,False,20,20,True,True,,False,False,Tst,12.2086,16,False,76.30402384500745,False,1000000000.0,65536,,True,,4,True,DDR4,AccelMain,GEMM_18,True,,,53954827,True,25.575682840299116,56,6.10432,20,319.860847366,20,0,0,200,,0,6,True,4,False,,1,1,2
4,True,1,46121,True,512,False,15,0,-i100 -p100 -t1 -d100,False,,False,,4,True,6,16,0.77kHz,,200,True,0,100,True,True,,False,,40,False,,True,1:19.43,,False,True,bfs,dfs,False,31,False,True,,,True,False,False,mesh,,db,31,True,False,,True,True,False,7,False,02cc5bc3,False,False,False,hybrid,False,,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",6,route_min_directed_valient,,False,H-hop,False,4,,16,20,True,5,False,False,True,,0,6,pirTest,True,True,False,True,route_min_directed_valient,,7,0:59.67,False,4,32,40,5,checkerboard,,1,True,1000000000,True,7,dor,0,,True,1,MyDesign,7,0,2020-04-02 17:30:36 -0700,False,5,5,True,True,,False,False,Tst,5.68383,16,False,97.69085665965612,False,1000000000.0,65536,,True,,4,True,DDR4,AccelMain,GEMM_19,True,,,53954827,True,27.06668164702466,19,1.42096,20,83.636232193,5,0,0,200,,0,6,True,4,False,,1,1,2
4,True,1,66599,True,512,False,9,0,-i100 -p100 -t1 -d100,False,,False,,4,True,6,10,1.63kHz,,200,True,0,100,True,True,,False,,40,False,,True,0:50.17,,False,True,bfs,dfs,False,19,False,True,,,True,False,False,mesh,,db,19,True,False,,True,True,False,6,False,02cc5bc3,False,False,False,hybrid,False,,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",6,route_min_directed_valient,,False,H-hop,False,4,,16,20,True,3,False,False,True,,0,6,pirTest,True,True,False,True,route_min_directed_valient,,5,0:40.95,False,4,32,40,5,checkerboard,,1,True,1000000000,True,6,dor,0,,True,1,MyDesign,6,0,2020-04-02 17:30:36 -0700,False,3,3,True,True,,False,False,Tst,3.93616,16,False,98.40387993813721,False,1000000000.0,65536,,True,,4,True,DDR4,AccelMain,GEMM_2,True,,,53954827,True,26.60927371894718,11,0.984039,20,71.722958851,3,0,0,200,,0,6,True,4,False,,1,1,2
4,True,1,16568,True,512,False,30,0,-i100 -p100 -t1 -d100,False,,False,,4,True,6,35,0.18kHz,,200,True,0,100,True,True,,False,,40,False,,True,1:48.71,,False,True,bfs,dfs,False,65,False,True,,,True,False,False,mesh,,db,65,True,False,,True,True,False,9,False,02cc5bc3,False,False,False,hybrid,False,,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",6,route_min_directed_valient,,False,H-hop,False,4,,16,20,True,5,False,False,True,,0,6,pirTest,True,True,False,True,route_min_directed_valient,,7,1:34.14,False,4,32,40,5,checkerboard,,1,True,1000000000,True,9,dor,0,,True,1,MyDesign,9,0,2020-04-02 17:30:36 -0700,False,5,5,True,True,,False,False,Tst,15.8223,16,False,93.48140994688556,False,1000000000.0,65536,,True,,4,True,DDR4,AccelMain,GEMM_20,True,,,53954827,True,38.32160676921662,31,3.95558,20,144.963648749,5,0,0,200,,0,6,True,4,False,,1,1,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0m[[0m[31merror[0m] [0m[0mjava.nio.file.NoSuchFileException: /home/yaqiz/.ivy2/cache/org.scala-lang/scala-library/jars/scala-library-2.12.10.jar[0m
",,,,,,,,,,,,,,,,,,,,,,,False,,,02cc5bc3,False,,,,False,,,,,,,,,False,,,,,,,,,False,,,,pirTest,,False,,,,,,,,,,,,,,,True,,,,,,,,,,,,2020-04-02 17:30:36 -0700,,,,,False,,,,Tst,,,,,,1000000000.0,,,,,,,,,GEMM_21,,,,53954827,,,,,,,,,,,,,,,,,,,,
4,True,1,34227,True,512,False,36,0,-i100 -p100 -t1 -d100,False,,False,,4,True,6,33,0.31kHz,,200,True,0,100,True,True,,False,,40,False,,True,2:48.27,,False,True,bfs,dfs,False,69,False,True,,,True,False,False,mesh,,db,69,True,False,,True,True,False,21,False,02cc5bc3,False,False,False,hybrid,False,,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",6,route_min_directed_valient,,False,H-hop,False,4,,16,20,True,15,False,False,True,,0,6,pirTest,True,True,False,True,route_min_directed_valient,,21,1:50.75,False,4,32,40,5,checkerboard,,1,True,1000000000,True,21,dor,0,,True,1,MyDesign,21,0,2020-04-02 17:30:36 -0700,False,15,15,True,True,,False,False,Tst,5.74424,16,False,95.73728343120928,False,1000000000.0,65536,,True,,4,True,DDR4,AccelMain,GEMM_22,True,,,53954827,True,27.166863291701215,46,1.91475,20,348.217649005,15,0,0,200,,0,6,True,4,False,,1,1,2
4,True,1,149039,True,512,False,11,0,-i100 -p100 -t1 -d100,False,,False,,4,True,6,24,1.01kHz,,200,True,0,100,True,True,,False,,40,False,,True,0:56.17,,False,True,bfs,dfs,False,35,False,True,,,True,False,False,mesh,,db,35,True,False,,True,True,False,5,False,02cc5bc3,False,False,False,hybrid,False,,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",6,route_min_directed_valient,,False,H-hop,False,4,,16,20,True,3,False,False,True,,0,6,pirTest,True,True,False,True,route_min_directed_valient,,5,2:28.07,False,4,32,40,5,checkerboard,,1,True,1000000000,True,5,dor,0,,True,1,MyDesign,5,0,2020-04-02 17:30:36 -0700,False,3,3,True,True,,False,False,Tst,1.7589,16,False,98.2507934164883,False,1000000000.0,65536,,True,,4,True,DDR4,AccelMain,GEMM_23,True,,,53954827,True,27.715875902088904,15,0.439724,20,92.031438962,3,0,0,200,,0,6,True,4,False,,1,1,2
4,True,1,75824,True,512,False,33,0,-i100 -p100 -t1 -d100,False,,False,,4,True,6,73,0.36kHz,,200,True,0,100,True,True,,False,,40,False,,True,2:45.75,,False,True,bfs,dfs,False,106,False,True,,,True,False,False,mesh,,db,106,True,False,,True,True,False,15,False,02cc5bc3,False,False,False,hybrid,False,,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",6,route_min_directed_valient,,False,H-hop,False,4,,16,20,True,9,False,False,True,,0,6,pirTest,True,True,False,True,route_min_directed_valient,,15,3:28.81,False,4,32,40,5,checkerboard,,1,True,1000000000,True,15,dor,0,,True,1,MyDesign,15,0,2020-04-02 17:30:36 -0700,False,9,9,True,True,,False,False,Tst,2.59295,16,False,96.56045579236125,False,1000000000.0,65536,,True,,4,True,DDR4,AccelMain,GEMM_24,True,,,53954827,True,27.90340210191509,45,0.864317,20,392.555923675,9,0,0,200,,0,6,True,4,False,,1,1,2
4,True,1,67287,True,512,False,12,0,-i100 -p100 -t1 -d100,False,,False,,4,True,6,9,1.64kHz,,200,True,0,100,True,True,,False,,40,False,,True,1:03.26,,False,True,bfs,dfs,False,21,False,True,,,True,False,False,mesh,,db,21,True,False,,True,True,False,7,False,02cc5bc3,False,False,False,hybrid,False,,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",6,route_min_directed_valient,,False,H-hop,False,4,,16,20,True,5,False,False,True,,0,6,pirTest,True,True,False,True,route_min_directed_valient,,7,0:41.15,False,4,32,40,5,checkerboard,,1,True,1000000000,True,7,dor,0,,True,1,MyDesign,7,0,2020-04-02 17:30:36 -0700,False,5,5,True,True,,False,False,Tst,3.89591,16,False,97.39771426872947,False,1000000000.0,65536,,True,,4,True,DDR4,AccelMain,GEMM_3,True,,,53954827,True,27.603067252320603,14,0.973977,20,87.707765824,5,0,0,200,,0,6,True,4,False,,1,1,2
4,True,1,66719,True,512,False,11,0,-i100 -p100 -t1 -d100,False,,False,,4,True,6,10,0.97kHz,,200,True,0,100,True,True,,False,,40,False,,True,0:51.75,,False,True,bfs,dfs,False,21,False,True,,,True,False,False,mesh,,db,21,True,False,,True,True,False,6,False,02cc5bc3,False,False,False,hybrid,False,,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",6,route_min_directed_valient,,False,H-hop,False,4,,16,20,True,4,False,False,True,,0,6,pirTest,True,True,False,True,route_min_directed_valient,,6,1:08.91,False,4,32,40,5,checkerboard,,1,True,1000000000,True,6,dor,0,,True,1,MyDesign,6,0,2020-04-02 17:30:36 -0700,False,4,4,True,True,,False,False,Tst,3.92908,16,False,98.22689188986645,False,1000000000.0,65536,,True,,4,True,DDR4,AccelMain,GEMM_4,True,,,53954827,True,24.910964123931944,13,0.982269,20,98.023860396,4,0,0,200,,0,6,True,4,False,,1,1,2
4,True,1,18254,True,512,False,30,0,-i100 -p100 -t1 -d100,False,,False,,4,True,6,27,0.37kHz,,200,True,0,100,True,True,,False,,40,False,,True,2:04.27,,False,True,bfs,dfs,False,57,False,True,,,True,False,False,mesh,,db,57,True,False,,True,True,False,11,False,02cc5bc3,False,False,False,hybrid,False,,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",6,route_min_directed_valient,,False,H-hop,False,4,,16,20,True,7,False,False,True,,0,6,pirTest,True,True,False,True,route_min_directed_valient,,9,0:49.81,False,4,32,40,5,checkerboard,,1,True,1000000000,True,11,dor,0,,True,1,MyDesign,11,0,2020-04-02 17:30:36 -0700,False,7,7,True,True,,False,False,Tst,14.3609,16,False,89.75566999013915,False,1000000000.0,65536,,True,,4,True,DDR4,AccelMain,GEMM_6,True,,,53954827,True,35.90236760062552,30,3.59023,20,169.283432581,7,0,0,200,,0,6,True,4,False,,1,1,2
4,True,1,33365,True,512,False,0,0,-i100 -p100 -t1 -d100,False,,False,,4,True,6,18,1.89kHz,,200,True,0,100,True,True,,False,,40,False,,True,0:45.83,,False,True,bfs,dfs,False,18,False,True,,,True,False,False,mesh,,db,18,True,False,,True,True,False,5,False,02cc5bc3,False,False,False,hybrid,False,,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",6,route_min_directed_valient,,False,H-hop,False,4,,16,20,True,3,False,False,True,,0,6,pirTest,True,True,False,True,route_min_directed_valient,,5,0:17.67,False,4,32,40,5,checkerboard,,1,True,1000000000,True,5,dor,0,,True,1,MyDesign,5,0,2020-04-02 17:30:36 -0700,False,3,3,True,True,,False,False,Tst,0.402817,16,False,49.1053499175783,False,1000000000.0,65536,,True,,4,True,DDR4,AccelMain,GEMM_7,True,,,53954827,True,12.763045838161062,11,0.122763,20,62.685412944,3,0,0,200,,0,6,True,4,False,,1,1,2
4,True,1,2241,True,512,False,9,0,-i100 -p100 -t1 -d100,False,,False,,4,True,6,10,0.53kHz,,200,True,0,100,True,True,,False,,40,False,,True,0:36.21,,False,True,bfs,dfs,False,19,False,True,,,True,False,False,mesh,,db,19,True,False,,True,True,False,5,False,02cc5bc3,False,False,False,hybrid,False,,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",6,route_min_directed_valient,,False,H-hop,False,4,,16,20,True,3,False,False,True,,0,6,pirTest,True,True,False,True,route_min_directed_valient,,5,0:04.19,False,4,32,40,5,checkerboard,,1,True,1000000000,True,5,dor,0,,True,1,MyDesign,5,0,2020-04-02 17:30:36 -0700,False,3,3,True,True,,False,False,Tst,5.99732,16,False,91.38777331548415,False,1000000000.0,65536,,True,,4,True,DDR4,AccelMain,GEMM_8,True,,,53954827,True,30.210719420893447,11,1.82776,20,31.624309694,3,0,0,200,,0,6,True,4,False,,1,1,2
4,True,1,8586,True,512,False,9,0,-i100 -p100 -t1 -d100,False,,False,,4,True,6,10,1.13kHz,,200,True,0,100,True,True,,False,,40,False,,True,1:01.99,,False,True,bfs,dfs,False,19,False,True,,,True,False,False,mesh,,db,19,True,False,,True,True,False,6,False,02cc5bc3,False,False,False,hybrid,False,,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",6,route_min_directed_valient,,False,H-hop,False,4,,16,20,True,3,False,False,True,,0,6,pirTest,True,True,False,True,route_min_directed_valient,,5,0:07.62,False,4,32,40,5,checkerboard,,1,True,1000000000,True,6,dor,0,,True,1,MyDesign,6,0,2020-04-02 17:30:36 -0700,False,3,3,True,True,,False,False,Tst,7.63289,16,False,95.4111344048451,False,1000000000.0,65536,,True,,4,True,DDR4,AccelMain,GEMM_9,True,,,53954827,True,30.303246385905865,11,1.90822,20,75.204525369,3,0,0,200,,0,6,True,4,False,,1,1,2
4,True,1,88,True,512,False,0,0,-i100 -p100 -t1 -d100,False,,False,,4,True,6,7,0.05kHz,,200,True,0,100,True,True,,False,,40,False,,True,0:27.98,,False,True,bfs,dfs,False,7,False,True,,,True,False,False,mesh,,db,7,True,False,,True,True,False,2,False,02cc5bc3,False,False,False,hybrid,False,,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",6,route_min_directed_valient,,False,H-hop,False,4,,16,20,True,2,False,False,True,,0,6,pirTest,True,True,False,True,route_min_directed_valient,,2,0:01.66,False,4,32,40,5,checkerboard,,1,True,1000000000,True,2,dor,0,,True,1,MyDesign,2,0,2020-04-02 17:30:36 -0700,False,2,2,True,True,,False,False,Tst,0.0,16,False,36.36363636363637,False,1000000000.0,65536,,True,,4,True,DDR4,AccelMain,IfTest_0,True,,,53954827,True,15.25974025974026,7,2.90909,20,23.047693604,2,0,0,200,,0,6,True,4,False,,1,1,2
4,True,1,581,True,512,False,10,0,-i100 -p100 -t1 -d100,False,,False,,4,True,6,2,0.26kHz,,200,True,0,100,True,True,,False,,40,False,,True,0:28.57,,False,True,bfs,dfs,False,10,False,True,,,True,False,False,mesh,,db,10,True,False,,True,True,False,2,False,02cc5bc3,False,False,False,hybrid,False,,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",6,route_min_directed_valient,,False,H-hop,False,4,,16,20,True,1,False,False,True,,0,6,pirTest,True,True,False,True,route_min_directed_valient,,2,0:02.24,False,4,32,40,5,checkerboard,,1,True,1000000000,True,2,dor,0,,True,1,MyDesign,2,0,2020-04-02 17:30:36 -0700,False,1,1,True,True,,False,False,Tst,3.08434,16,False,88.12392426850258,False,1000000000.0,65536,,True,,4,True,DDR4,AccelMain,InitSort_0,True,,,53954827,True,15.381828064136245,11,3.52496,20,33.584303653,1,0,0,200,,0,6,True,4,False,,1,1,2
4,True,1,119,True,512,False,5,0,-i100 -p100 -t1 -d100,False,,False,,4,True,6,5,0.04kHz,,200,True,0,100,True,True,,False,,40,False,,True,0:21.11,,False,True,bfs,dfs,False,8,False,True,,,True,False,False,mesh,,db,8,True,False,,True,True,False,2,False,02cc5bc3,False,False,False,hybrid,False,,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",6,route_min_directed_valient,,False,H-hop,False,4,,16,20,True,1,False,False,True,,0,6,pirTest,True,True,False,True,route_min_directed_valient,,2,0:03.25,False,4,32,40,5,checkerboard,,1,True,1000000000,True,2,dor,0,,True,1,MyDesign,2,0,2020-04-02 17:30:36 -0700,False,1,1,True,True,,False,False,Tst,0.0,16,False,53.78151260504202,False,1000000000.0,65536,,True,,4,True,DDR4,AccelMain,InitSort_1,True,,,53954827,True,20.964175143741706,10,2.15126,20,14.838003013,1,0,0,200,,0,6,True,4,False,,1,1,2
4,True,1,112,True,512,False,10,0,-i100 -p100 -t1 -d100,False,,False,,4,True,6,10,0.04kHz,,200,True,0,100,True,True,,False,,40,False,,True,0:48.66,,False,True,bfs,dfs,False,16,False,True,,,True,False,False,mesh,,db,16,True,False,,True,True,False,4,False,02cc5bc3,False,False,False,hybrid,False,,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",6,route_min_directed_valient,,False,H-hop,False,4,,16,20,True,2,False,False,True,,0,6,pirTest,True,True,False,True,route_min_directed_valient,,4,0:02.66,False,4,32,40,5,checkerboard,,1,True,1000000000,True,4,dor,0,,True,1,MyDesign,4,0,2020-04-02 17:30:36 -0700,False,2,2,True,True,,False,False,Tst,0.0,16,False,57.142857142857146,False,1000000000.0,65536,,True,,4,True,DDR4,AccelMain,InitSort_2,True,,,53954827,True,23.46230158730159,20,4.57143,20,49.230394431,2,0,0,200,,0,6,True,4,False,,1,1,2
4,True,1,112,True,512,False,19,0,-i100 -p100 -t1 -d100,False,,False,,4,True,6,15,0.03kHz,,200,True,0,100,True,True,,False,,40,False,,True,1:32.82,,False,True,bfs,dfs,False,32,False,True,,,True,False,False,mesh,,db,32,True,False,,True,True,False,6,False,02cc5bc3,False,False,False,hybrid,False,,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",6,route_min_directed_valient,,False,H-hop,False,4,,16,20,True,3,False,False,True,,0,6,pirTest,True,True,False,True,route_min_directed_valient,,6,0:04.02,False,4,32,40,5,checkerboard,,1,True,1000000000,True,6,dor,0,,True,1,MyDesign,6,0,2020-04-02 17:30:36 -0700,False,3,3,True,True,,False,False,Tst,0.0,16,False,57.142857142857146,False,1000000000.0,65536,,True,,4,True,DDR4,AccelMain,InitSort_3,True,,,53954827,True,20.989461358313815,30,4.57143,20,66.427817609,3,0,0,200,,0,6,True,4,False,,1,1,2
4,True,1,189,True,512,False,7,0,-i100 -p100 -t1 -d100,False,,False,,4,True,6,9,0.16kHz,,200,True,0,100,True,True,,False,,40,False,,True,0:12.64,,False,True,bfs,dfs,False,12,False,True,,,True,False,False,mesh,,db,12,True,False,,True,True,False,4,False,02cc5bc3,False,False,False,hybrid,False,,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",6,route_min_directed_valient,,False,H-hop,False,4,,16,20,True,1,False,False,True,,0,6,pirTest,True,True,False,True,route_min_directed_valient,,4,0:01.19,False,4,32,40,5,checkerboard,,1,True,1000000000,True,4,dor,0,,True,1,MyDesign,4,0,2020-04-02 17:30:36 -0700,False,1,1,True,True,,False,False,Tst,0.0,16,False,67.72486772486772,False,1000000000.0,65536,,True,,4,True,DDR4,AccelMain,InitSort_4,True,,,53954827,True,29.185867895545314,14,2.70899,20,9.795175769,1,0,0,200,,0,6,True,4,False,,1,1,2
4,True,1,141298,True,512,False,7,0,-i100 -p100 -t1 -d100,False,,False,,4,True,6,27,0.7kHz,,200,True,0,100,True,True,,False,,40,False,,True,1:47.53,,False,True,bfs,dfs,False,34,False,True,,,True,False,False,mesh,,db,34,True,False,,True,True,False,12,False,02cc5bc3,False,False,False,hybrid,False,,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",6,route_min_directed_valient,,False,H-hop,False,4,,16,20,True,3,False,False,True,,0,6,pirTest,True,True,False,True,route_min_directed_valient,,12,3:21.39,False,4,32,40,5,checkerboard,,1,True,1000000000,True,12,dor,0,,True,1,MyDesign,12,0,2020-04-02 17:30:36 -0700,False,3,3,True,True,,False,False,Tst,0.927628,16,False,92.76281334484564,False,1000000000.0,65536,,True,,4,True,DDR4,AccelMain,Kmeans_0,True,,,53954827,True,28.800952747219323,14,0.115954,20,116.231366021,3,0,0,200,,0,6,True,4,False,,1,1,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0m[[0m[31merror[0m] [0m[0mjava.nio.file.NoSuchFileException: /home/yaqiz/.ivy2/cache/org.scala-lang/scala-library/jars/scala-library-2.12.10.jar[0m
",,,,,,,,,,,,,,,,,,,,,,,False,,,02cc5bc3,False,,,,False,,,,,,,,,False,,,,,,,,,False,,,,pirTest,,False,,,,,,,,,,,,,,,True,,,,,,,,,,,,2020-04-02 17:30:36 -0700,,,,,False,,,,Tst,,,,,,1000000000.0,,,,,,,,,Kmeans_1,,,,53954827,,,,,,,,,,,,,,,,,,,,
