reserve-pcu,VDAG-split,merge-algo,retime-glob,vfifo,split-forward,MC_Total,run-tst,dot,runhybrid_deadlock,merge,runhybrid_success,runhybrid_time,OPS-Prog FU,OPS-Other,genpir_err,runhybrid_pass,fast,genpir,mem-tech,run-psim,PCU,algo,load,runp2p_wbw,save,VMC-alloc,OPS-FU,memelm,dag-stage,rtelm,tungsten,VMC,spatial_sha,vc,trace,pmu-sram-size,col,fifo-depth,row,sr,proute-opts,flit-width,runp2p_dram_power,DAG,VPMU-alloc,psim-q,gentst_err,DAG_Total,igraph,OPS-Fix,mdone,name,VMC-split,ag-dce,module,runp2p_complete,pir_sha,VPMU,runproute_time,pattern,runhybrid_err,debug-tst,notFit,maketst_time,proute-q,stat,VDAG-alloc,avgActive,topo,VPCU-alloc,link-prop,dag,runp2p_pass,codegen,PMU_Total,runp2p_cycle,vdot,VDAG,split-thread,clock,VPCU-split,lrange,VAFG,time-out,scheduled,verbose,runhybrid_rbw,succeeded,proute-algo,pmu-stage,runhybrid_cycle,runp2p_rbw,runhybrid_wbw,MC,open,vec,merge-forward,OPS-Flt,PCU_Total,start-id,OPS-All,freq,time,VPCU,VAFG-alloc,simulate,pracc,slink,mapping,pcu-stage,tokenout,debug,app,vlink,argout,dedicated-dag,constprop,rundot,retime-exout,proute-seed,mergeTime_ms,split-algo,vcLimit,routing-algo,runproute_err,VPMU-split,bcread,PMU,pirArgs,run-proute,backend,net,argin,nn,dupra,runhybrid_dram_power,psim,retime-local,waveform,maxActive,split,gentst_time,runhybrid_complete,prtime,maketst_err,retime-buffer-only,project,runp2p_deadlock,runp2p_time,word,arch,reserve-pmu,routing-cost,simfreq,runp2p_err,VAFG-split,runp2p_success
0,0,bfs,False,4,False,40,False,True,False,False,False,,,,,,True,True,DDR4,False,56,route_min_directed_valient,False,0.827809,False,20,,False,6,True,True,20,81ce4f3e,4,False,65536,20,16,20,True,-i100 -p100 -t1 -d100,512,,0,28,1,,40,False,,True,AccelMain,20,True,False,True,60bcc944,28,,checkerboard,,False,,2:07.38,4,True,0,22.124379258574894,mesh,56,db,True,True,True,200,4948,True,0,1,1000000000,56,True,1,100,False,False,,True,route_min_directed_valient,6,,1.65562,,20,False,16,False,,200,0,,1000000000.0,2020-01-29 15:49:50 -0800,56,1,False,True,4,True,6,5,True,GEMM_16,2,4,False,True,True,False,0,,dfs,4,dor,,28,True,28,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,Tst,hybrid,6,False,False,,False,False,True,82.78092158447858,True,205.146276631,False,,,False,pirTest,False,0:02.68,32,MyDesign,0,H-hop,1.85kHz,,1,True
0,0,bfs,False,4,False,40,False,True,False,False,False,,,,,,True,True,DDR4,False,27,route_min_directed_valient,False,5.9883,False,7,,False,6,True,True,7,81ce4f3e,4,False,65536,20,16,20,True,-i100 -p100 -t1 -d100,512,,30,9,1,,40,False,,True,AccelMain,7,True,False,True,60bcc944,11,,checkerboard,,False,,4:27.55,4,True,0,35.55622009569378,mesh,30,db,True,True,True,200,2736,True,0,1,1000000000,57,True,1,100,False,False,,True,route_min_directed_valient,6,,22.4561,,7,False,16,False,,200,0,,1000000000.0,2020-01-29 15:49:50 -0800,57,1,False,True,4,True,6,5,True,GEMM_17,2,4,False,True,True,False,0,,dfs,4,dor,,11,True,11,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,Tst,hybrid,6,False,False,,False,False,True,74.85380116959064,True,320.328061288,False,,,False,pirTest,False,0:03.22,32,MyDesign,0,H-hop,0.85kHz,,1,True
0,0,bfs,False,4,False,40,False,True,False,False,False,,,,,,True,True,DDR4,False,44,route_min_directed_valient,False,6.07265,False,20,,False,6,True,True,20,81ce4f3e,4,False,65536,20,16,20,True,-i100 -p100 -t1 -d100,512,,40,28,1,,40,False,,True,AccelMain,20,True,False,True,60bcc944,28,,checkerboard,,False,,6:39.25,4,True,0,25.442969882640043,mesh,56,db,True,True,True,200,2698,True,0,1,1000000000,84,True,1,100,False,False,,True,route_min_directed_valient,6,,12.1453,,20,False,16,False,,200,0,,1000000000.0,2020-01-29 15:49:50 -0800,84,1,False,True,4,True,6,5,True,GEMM_18,2,4,False,True,True,False,0,,dfs,4,dor,,28,True,28,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,Tst,hybrid,6,False,False,,False,False,True,75.90808005930319,True,498.661077021,False,,,False,pirTest,False,0:04.31,32,MyDesign,0,H-hop,0.63kHz,,1,True
0,0,bfs,False,4,False,40,False,True,False,False,False,,,,,,True,True,DDR4,False,15,route_min_directed_valient,False,1.42114,False,5,,False,6,True,True,5,81ce4f3e,4,False,65536,20,16,20,True,-i100 -p100 -t1 -d100,512,,15,7,1,,40,False,,True,AccelMain,5,True,False,True,60bcc944,7,,checkerboard,,False,,1:42.44,4,True,0,27.418343772675332,mesh,19,db,True,True,True,200,46115,True,0,1,1000000000,30,True,1,100,False,False,,True,route_min_directed_valient,6,,5.68457,,5,False,16,False,,200,0,,1000000000.0,2020-01-29 15:49:50 -0800,30,1,False,True,4,True,6,5,True,GEMM_19,2,4,False,True,True,False,0,,dfs,4,dor,,7,True,7,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,Tst,hybrid,6,False,False,,False,False,True,97.70356716903393,True,160.474933816,False,,,False,pirTest,False,0:16.41,32,MyDesign,0,H-hop,2.81kHz,,1,True
0,0,bfs,False,4,False,40,False,True,False,False,False,,,,,,True,True,DDR4,False,9,route_min_directed_valient,False,0.984039,False,3,,False,6,True,True,3,81ce4f3e,4,False,65536,20,16,20,True,-i100 -p100 -t1 -d100,512,,9,5,1,,40,False,,True,AccelMain,3,True,False,True,60bcc944,6,,checkerboard,,False,,2:01.37,4,True,0,27.09956856209052,mesh,11,db,True,True,True,200,66599,True,0,1,1000000000,18,True,1,100,False,False,,True,route_min_directed_valient,6,,3.93616,,3,False,16,False,,200,0,,1000000000.0,2020-01-29 15:49:50 -0800,18,1,False,True,4,True,6,5,True,GEMM_2,2,4,False,True,True,False,0,,dfs,4,dor,,6,True,6,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,Tst,hybrid,6,False,False,,False,False,True,98.40387993813721,True,92.015797189,False,,,False,pirTest,False,0:19.32,32,MyDesign,0,H-hop,3.45kHz,,1,True
0,0,bfs,False,4,False,40,False,True,False,False,False,,,,,,True,True,DDR4,False,34,route_min_directed_valient,False,3.96132,False,5,,False,6,True,True,5,81ce4f3e,4,False,65536,20,16,20,True,-i100 -p100 -t1 -d100,512,,30,7,1,,40,False,,True,AccelMain,5,True,False,True,60bcc944,9,,checkerboard,,False,,4:57.84,4,True,0,38.62718066507961,mesh,31,db,True,True,True,200,16544,True,0,1,1000000000,64,True,1,100,False,False,,True,route_min_directed_valient,6,,15.8453,,5,False,16,False,,200,0,,1000000000.0,2020-01-29 15:49:50 -0800,64,1,False,True,4,True,6,5,True,GEMM_20,2,4,False,True,True,False,0,,dfs,4,dor,,9,True,9,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,Tst,hybrid,6,False,False,,False,False,True,93.61702127659575,True,231.871407429,False,,,False,pirTest,False,0:14.91,32,MyDesign,0,H-hop,1.11kHz,,1,True
0,0,bfs,False,4,False,40,False,True,False,False,False,,,,,,True,True,DDR4,False,162,route_min_directed_valient,False,7.11574,False,15,,False,6,True,True,15,81ce4f3e,4,False,65536,20,16,20,True,-i100 -p100 -t1 -d100,512,,40,21,1,,40,False,,True,AccelMain,15,True,False,True,60bcc944,27,,checkerboard,,False,,3:59.38,4,True,0,35.09950659025,mesh,95,db,True,True,True,200,9210,True,0,1,1000000000,202,True,1,100,False,False,,True,route_min_directed_valient,6,,21.3472,,15,False,16,False,,200,0,,1000000000.0,2020-01-29 15:49:50 -0800,202,1,False,True,4,True,6,5,True,GEMM_21,2,4,False,True,True,False,0,,dfs,4,dor,,27,True,27,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,Tst,hybrid,6,False,False,,False,False,True,84.08251900108577,True,554.027099807,False,,,False,pirTest,False,0:12.51,32,MyDesign,0,H-hop,0.74kHz,,1,True
0,0,bfs,False,4,False,40,False,True,False,False,False,,,,,,True,True,DDR4,False,33,route_min_directed_valient,False,1.91615,False,15,,False,6,True,True,15,81ce4f3e,4,False,65536,20,16,20,True,-i100 -p100 -t1 -d100,512,,36,21,1,,40,False,,True,AccelMain,15,True,False,True,60bcc944,21,,checkerboard,,False,,6:34.98,4,True,0,27.186720948630416,mesh,46,db,True,True,True,200,34202,True,0,1,1000000000,69,True,1,100,False,False,,True,route_min_directed_valient,6,,5.74844,,15,False,16,False,,200,0,,1000000000.0,2020-01-29 15:49:50 -0800,69,1,False,True,4,True,6,5,True,GEMM_22,2,4,False,True,True,False,0,,dfs,4,dor,,21,True,21,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,Tst,hybrid,6,False,False,,False,False,True,95.8072627331735,True,413.574309022,False,,,False,pirTest,False,0:32.85,32,MyDesign,0,H-hop,1.04kHz,,1,True
0,0,bfs,False,4,False,40,False,True,False,False,False,,,,,,True,True,DDR4,False,23,route_min_directed_valient,False,0.43975,False,3,,False,6,True,True,3,81ce4f3e,4,False,65536,20,16,20,True,-i100 -p100 -t1 -d100,512,,11,5,1,,40,False,,True,AccelMain,3,True,False,True,60bcc944,5,,checkerboard,,False,,1:50.07,4,True,0,28.140301220620618,mesh,15,db,True,True,True,200,149030,True,0,1,1000000000,34,True,1,100,False,False,,True,route_min_directed_valient,6,,1.759,,3,False,16,False,,200,0,,1000000000.0,2020-01-29 15:49:50 -0800,34,1,False,True,4,True,6,5,True,GEMM_23,2,4,False,True,True,False,0,,dfs,4,dor,,5,True,5,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,Tst,hybrid,6,False,False,,False,False,True,98.25672683352346,True,137.869726213,False,,,False,pirTest,False,0:40.56,32,MyDesign,0,H-hop,3.67kHz,,1,True
0,0,bfs,False,4,False,40,False,True,False,False,False,,,,,,True,True,DDR4,False,71,route_min_directed_valient,False,0.864329,False,9,,False,6,True,True,9,81ce4f3e,4,False,65536,20,16,20,True,-i100 -p100 -t1 -d100,512,,33,15,1,,40,False,,True,AccelMain,9,True,False,True,60bcc944,15,,checkerboard,,False,,6:02.68,4,True,0,28.19407382007121,mesh,45,db,True,True,True,200,75823,True,0,1,1000000000,104,True,1,100,False,False,,True,route_min_directed_valient,6,,2.59299,,9,False,16,False,,200,0,,1000000000.0,2020-01-29 15:49:50 -0800,104,1,False,True,4,True,6,5,True,GEMM_24,2,4,False,True,True,False,0,,dfs,4,dor,,15,True,15,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,Tst,hybrid,6,False,False,,False,False,True,96.56172929058465,True,444.083954279,False,,,False,pirTest,False,1:21.70,32,MyDesign,0,H-hop,0.93kHz,,1,True
0,0,bfs,False,4,False,40,False,True,False,False,False,,,,,,True,True,DDR4,False,9,route_min_directed_valient,False,0.973876,False,5,,False,6,True,True,5,81ce4f3e,4,False,65536,20,16,20,True,-i100 -p100 -t1 -d100,512,,12,7,1,,40,False,,True,AccelMain,5,True,False,True,60bcc944,7,,checkerboard,,False,,2:10.35,4,True,0,27.600195949221273,mesh,14,db,True,True,True,200,67294,True,0,1,1000000000,21,True,1,100,False,False,,True,route_min_directed_valient,6,,3.8955,,5,False,16,False,,200,0,,1000000000.0,2020-01-29 15:49:50 -0800,21,1,False,True,4,True,6,5,True,GEMM_3,2,4,False,True,True,False,0,,dfs,4,dor,,7,True,7,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,Tst,hybrid,6,False,False,,False,False,True,97.38758284542456,True,96.155471851,False,,,False,pirTest,False,0:34.91,32,MyDesign,0,H-hop,1.93kHz,,1,True
0,0,bfs,False,4,False,40,False,True,False,False,False,,,,,,True,True,DDR4,False,9,route_min_directed_valient,False,0.982166,False,4,,False,6,True,True,4,81ce4f3e,4,False,65536,20,16,20,True,-i100 -p100 -t1 -d100,512,,11,6,1,,40,False,,True,AccelMain,4,True,False,True,60bcc944,6,,checkerboard,,False,,2:11.36,4,True,0,25.336568101448535,mesh,13,db,True,True,True,200,66726,True,0,1,1000000000,20,True,1,100,False,False,,True,route_min_directed_valient,6,,3.92866,,4,False,16,False,,200,0,,1000000000.0,2020-01-29 15:49:50 -0800,20,1,False,True,4,True,6,5,True,GEMM_4,2,4,False,True,True,False,0,,dfs,4,dor,,6,True,6,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,Tst,hybrid,6,False,False,,False,False,True,98.21658723735875,True,108.799408331,False,,,False,pirTest,False,0:23.44,32,MyDesign,0,H-hop,2.85kHz,,1,True
0,0,bfs,False,4,False,40,False,True,False,False,False,,,,,,True,True,DDR4,False,27,route_min_directed_valient,False,3.57476,False,7,,False,6,True,True,7,81ce4f3e,4,False,65536,20,16,20,True,-i100 -p100 -t1 -d100,512,,30,9,1,,40,False,,True,AccelMain,7,True,False,True,60bcc944,11,,checkerboard,,False,,4:16.52,4,True,0,35.747658221885025,mesh,30,db,True,True,True,200,18333,True,0,1,1000000000,57,True,1,100,False,False,,True,route_min_directed_valient,6,,14.299,,7,False,16,False,,200,0,,1000000000.0,2020-01-29 15:49:50 -0800,57,1,False,True,4,True,6,5,True,GEMM_6,2,4,False,True,True,False,0,,dfs,4,dor,,11,True,11,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,Tst,hybrid,6,False,False,,False,False,True,89.3688976163203,True,279.445020533,False,,,False,pirTest,False,0:19.15,32,MyDesign,0,H-hop,0.96kHz,,1,True
0,0,bfs,False,4,False,40,False,True,False,False,False,,,,,,True,True,DDR4,False,18,route_min_directed_valient,False,0.237339,False,3,,False,6,True,True,3,81ce4f3e,4,False,65536,20,16,20,True,-i100 -p100 -t1 -d100,512,,0,5,1,,40,False,,True,AccelMain,3,True,False,True,60bcc944,5,,checkerboard,,False,,1:18.98,4,True,0,24.369926438532303,mesh,11,db,True,True,True,200,17258,True,0,1,1000000000,18,True,1,100,False,False,,True,route_min_directed_valient,6,,0.778769,,3,False,16,False,,200,0,,1000000000.0,2020-01-29 15:49:50 -0800,18,1,False,True,4,True,6,5,True,GEMM_7,2,4,False,True,True,False,0,,dfs,4,dor,,5,True,5,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,Tst,hybrid,6,False,False,,False,False,True,94.93568200254954,True,110.020884942,False,,,False,pirTest,False,0:03.82,32,MyDesign,0,H-hop,4.52kHz,,1,True
0,0,bfs,False,4,False,40,False,True,False,False,False,,,,,,True,True,DDR4,False,9,route_min_directed_valient,False,1.82776,False,3,,False,6,True,True,3,81ce4f3e,4,False,65536,20,16,20,True,-i100 -p100 -t1 -d100,512,,9,5,1,,40,False,,True,AccelMain,3,True,False,True,60bcc944,5,,checkerboard,,False,,1:26.99,4,True,0,30.637702324449315,mesh,11,db,True,True,True,200,2241,True,0,1,1000000000,18,True,1,100,False,False,,True,route_min_directed_valient,6,,5.99732,,3,False,16,False,,200,0,,1000000000.0,2020-01-29 15:49:50 -0800,18,1,False,True,4,True,6,5,True,GEMM_8,2,4,False,True,True,False,0,,dfs,4,dor,,5,True,5,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,Tst,hybrid,6,False,False,,False,False,True,91.38777331548415,True,116.885393873,False,,,False,pirTest,False,0:01.02,32,MyDesign,0,H-hop,2.2kHz,,1,True
0,0,bfs,False,4,False,40,False,True,False,False,False,,,,,,True,True,DDR4,False,9,route_min_directed_valient,False,1.90423,False,3,,False,6,True,True,3,81ce4f3e,4,False,65536,20,16,20,True,-i100 -p100 -t1 -d100,512,,9,5,1,,40,False,,True,AccelMain,3,True,False,True,60bcc944,6,,checkerboard,,False,,2:05.84,4,True,0,30.745874012087402,mesh,11,db,True,True,True,200,8604,True,0,1,1000000000,18,True,1,100,False,False,,True,route_min_directed_valient,6,,7.61692,,3,False,16,False,,200,0,,1000000000.0,2020-01-29 15:49:50 -0800,18,1,False,True,4,True,6,5,True,GEMM_9,2,4,False,True,True,False,0,,dfs,4,dor,,6,True,6,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,Tst,hybrid,6,False,False,,False,False,True,95.21152952115295,True,93.70472166,False,,,False,pirTest,False,0:02.70,32,MyDesign,0,H-hop,3.19kHz,,1,True
0,0,bfs,False,4,False,40,False,True,False,False,False,,,,,,True,True,DDR4,False,7,route_min_directed_valient,False,2.90909,False,2,,False,6,True,True,2,81ce4f3e,4,False,65536,20,16,20,True,-i100 -p100 -t1 -d100,512,,0,2,1,,40,False,,True,AccelMain,2,True,False,True,60bcc944,2,,checkerboard,,False,,0:51.87,4,True,0,15.25974025974026,mesh,7,db,True,True,True,200,88,True,0,1,1000000000,7,True,1,100,False,False,,True,route_min_directed_valient,6,,0.0,,2,False,16,False,,200,0,,1000000000.0,2020-01-29 15:49:50 -0800,7,1,False,True,4,True,6,5,True,IfTest_0,2,4,False,True,True,False,0,,dfs,4,dor,,2,True,2,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,Tst,hybrid,6,False,False,,False,False,True,36.36363636363637,True,31.152460813,False,,,False,pirTest,False,0:00.48,32,MyDesign,0,H-hop,0.18kHz,,1,True
0,0,bfs,False,4,False,40,False,True,False,False,False,,,,,,True,True,DDR4,False,2,route_min_directed_valient,False,3.64413,False,1,,False,6,True,True,1,81ce4f3e,4,False,65536,20,16,20,True,-i100 -p100 -t1 -d100,512,,9,2,1,,40,False,,True,AccelMain,1,True,False,True,60bcc944,2,,checkerboard,,False,,0:49.58,4,True,0,16.152629497825227,mesh,10,db,True,True,True,200,562,True,0,1,1000000000,9,True,1,100,False,False,,True,route_min_directed_valient,6,,3.18861,,1,False,16,False,,200,0,,1000000000.0,2020-01-29 15:49:50 -0800,9,1,False,True,4,True,6,5,True,InitSort_0,2,4,False,True,True,False,0,,dfs,4,dor,,2,True,2,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,Tst,hybrid,6,False,False,,False,False,True,91.1032028469751,True,57.435586559,False,,,False,pirTest,False,0:00.77,32,MyDesign,0,H-hop,0.73kHz,,1,True
0,0,bfs,False,4,False,40,False,True,False,False,False,,,,,,True,True,DDR4,False,4,route_min_directed_valient,False,2.16949,False,1,,False,6,True,True,1,81ce4f3e,4,False,65536,20,16,20,True,-i100 -p100 -t1 -d100,512,,5,2,1,,40,False,,True,AccelMain,1,True,False,True,60bcc944,2,,checkerboard,,False,,0:37.56,4,True,0,22.12806026365348,mesh,9,db,True,True,True,200,118,True,0,1,1000000000,7,True,1,100,False,False,,True,route_min_directed_valient,6,,0.0,,1,False,16,False,,200,0,,1000000000.0,2020-01-29 15:49:50 -0800,7,1,False,True,4,True,6,5,True,InitSort_1,2,4,False,True,True,False,0,,dfs,4,dor,,2,True,2,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,Tst,hybrid,6,False,False,,False,False,True,54.23728813559322,True,40.054125169,False,,,False,pirTest,False,0:00.39,32,MyDesign,0,H-hop,0.3kHz,,1,True
0,0,bfs,False,4,False,40,False,True,False,False,False,,,,,,True,True,DDR4,False,8,route_min_directed_valient,False,4.69725,False,2,,False,6,True,True,2,81ce4f3e,4,False,65536,20,16,20,True,-i100 -p100 -t1 -d100,512,,10,4,1,,40,False,,True,AccelMain,2,True,False,True,60bcc944,4,,checkerboard,,False,,0:47.94,4,True,0,25.310307609282248,mesh,18,db,True,True,True,200,109,True,0,1,1000000000,14,True,1,100,False,False,,True,route_min_directed_valient,6,,0.0,,2,False,16,False,,200,0,,1000000000.0,2020-01-29 15:49:50 -0800,14,1,False,True,4,True,6,5,True,InitSort_2,2,4,False,True,True,False,0,,dfs,4,dor,,4,True,4,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,Tst,hybrid,6,False,False,,False,False,True,58.71559633027523,True,45.363275197,False,,,False,pirTest,False,0:00.29,32,MyDesign,0,H-hop,0.38kHz,,1,True
0,0,bfs,False,4,False,40,False,True,False,False,False,,,,,,True,True,DDR4,False,14,route_min_directed_valient,False,4.69725,False,3,,False,6,True,True,3,81ce4f3e,4,False,65536,20,16,20,True,-i100 -p100 -t1 -d100,512,,19,6,1,,40,False,,True,AccelMain,3,True,False,True,60bcc944,6,,checkerboard,,False,,1:55.06,4,True,0,21.86544342507645,mesh,29,db,True,True,True,200,109,True,0,1,1000000000,31,True,1,100,False,False,,True,route_min_directed_valient,6,,0.0,,3,False,16,False,,200,0,,1000000000.0,2020-01-29 15:49:50 -0800,31,1,False,True,4,True,6,5,True,InitSort_3,2,4,False,True,True,False,0,,dfs,4,dor,,6,True,6,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,Tst,hybrid,6,False,False,,False,False,True,58.71559633027523,True,77.14844281,False,,,False,pirTest,False,0:00.51,32,MyDesign,0,H-hop,0.21kHz,,1,True
0,0,bfs,False,4,False,40,False,True,False,False,False,,,,,,True,True,DDR4,False,8,route_min_directed_valient,False,2.75269,False,1,,False,6,True,True,1,81ce4f3e,4,False,65536,20,16,20,True,-i100 -p100 -t1 -d100,512,,7,4,1,,40,False,,True,AccelMain,1,True,False,True,60bcc944,4,,checkerboard,,False,,0:45.84,4,True,0,30.501792114695338,mesh,13,db,True,True,True,200,186,True,0,1,1000000000,11,True,1,100,False,False,,True,route_min_directed_valient,6,,0.0,,1,False,16,False,,200,0,,1000000000.0,2020-01-29 15:49:50 -0800,11,1,False,True,4,True,6,5,True,InitSort_4,2,4,False,True,True,False,0,,dfs,4,dor,,4,True,4,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,Tst,hybrid,6,False,False,,False,False,True,68.81720430107526,True,47.502390336,False,,,False,pirTest,False,0:00.49,32,MyDesign,0,H-hop,0.38kHz,,1,True
0,0,bfs,False,4,False,40,False,True,False,False,False,,,,,,True,True,DDR4,False,26,route_min_directed_valient,False,0.115954,False,3,,False,6,True,True,3,81ce4f3e,4,False,65536,20,16,20,True,-i100 -p100 -t1 -d100,512,,7,12,1,,40,False,,True,AccelMain,3,True,False,True,60bcc944,12,,checkerboard,,False,,3:35.73,4,True,0,28.410891689288192,mesh,14,db,True,True,True,200,141298,True,0,1,1000000000,33,True,1,100,False,False,,True,route_min_directed_valient,6,,0.927628,,3,False,16,False,,200,0,,1000000000.0,2020-01-29 15:49:50 -0800,33,1,False,True,4,True,6,5,True,Kmeans_0,2,4,False,True,True,False,0,,dfs,4,dor,,12,True,12,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,Tst,hybrid,6,False,False,,False,False,True,92.76281334484564,True,104.295263155,False,,,False,pirTest,False,2:23.72,32,MyDesign,0,H-hop,0.98kHz,,1,True
0,0,bfs,False,4,False,40,False,True,False,False,False,,,,,,True,True,DDR4,False,30,route_min_directed_valient,False,0.00762138,False,3,,False,6,True,True,3,81ce4f3e,4,False,65536,20,16,20,True,-i100 -p100 -t1 -d100,512,,0,11,1,,40,False,,True,AccelMain,3,True,False,True,60bcc944,11,,checkerboard,,False,,3:10.11,4,True,0,29.059300997895495,mesh,14,db,True,True,True,200,2149741,True,0,1,1000000000,30,True,1,100,False,False,,True,route_min_directed_valient,6,,0.0609711,,3,False,16,False,,200,0,,1000000000.0,2020-01-29 15:49:50 -0800,30,1,False,True,4,True,6,5,True,Kmeans_1,2,4,False,True,True,False,0,,dfs,4,dor,,11,True,11,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,Tst,hybrid,6,False,False,,False,False,True,97.55370530682534,True,138.271857887,False,,,False,pirTest,False,16:47.80,32,MyDesign,0,H-hop,2.13kHz,,1,True
