runp2p_success,VDAG,run-tst,tungsten,OPS-Flt,nn,DAG,lrange,vc,runp2p_pass,start-id,PMU_Total,vdot,runp2p_rbw,OPS-Other,row,runhybrid_time,runhybrid_rbw,PMU,PCU,flit-width,pattern,vcLimit,runp2p_time,run-proute,debug-tst,codegen,pracc,runhybrid_dram_power,VDAG-alloc,arch,mergeTime_ms,VPCU-split,split,mem-tech,waveform,runp2p_dram_power,stat,merge-forward,pmu-sram-size,routing-cost,run-psim,genpir,fifo-depth,verbose,fast,merge-algo,reserve-pmu,scheduled,net,VAFG,time-out,argin,pcu-stage,bcread,simfreq,retime-buffer-only,prtime,mdone,debug,avgActive,runhybrid_pass,VMC-split,open,runhybrid_success,psim-q,col,genpir_err,gentst_time,pirArgs,save,runhybrid_err,VPCU-alloc,MC,vfifo,split-thread,gentst_err,routing-algo,VBB,retime-exout,link-prop,OPS-All,topo,dag-stage,runp2p_complete,pir_sha,freq,pmu-stage,merge,mapping,retime-local,succeeded,maxActive,reserve-pcu,argout,VPMU-alloc,proute-algo,simulate,VAFG-split,runhybrid_cycle,word,runproute_time,maketst_err,runp2p_deadlock,constprop,trace,runp2p_cycle,dedicated-dag,split-forward,split-algo,runhybrid_deadlock,OPS-Fix,proute-seed,proute-opts,app,notFit,project,igraph,runproute_err,PCU_Total,VBB-alloc,VMC-alloc,runp2p_err,algo,clock,VPMU-split,OPS-FU,dupra,name,VDAG-split,VMC,load,module,psim,MC_Total,spatial_sha,sr,maketst_time,DAG_Total,dag,dot,tokenout,runhybrid_complete,VAFG-alloc,retime-glob,OPS-Prog FU,backend,VPMU,rtelm,VPCU,VBB-split,time,runp2p_wbw,vlink,ag-dce,proute-q,runhybrid_wbw,vec,slink
False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,"[0m[[0m[31merror[0m] [0m[0m/local/ssd/home/yaqiz/pldi20/spatial/gen/Tst_pirTest/NaivePageRank_3/pir/AccelMain.scala:486:55: not found: value x3045[0m
",,,,,,,,False,dc24f967,1000000000.0,,,,,False,,,,,,,,,,,,False,,,,,,,False,,,,NaivePageRank_3,,pirTest,,,,,,,,,,,,,,,,,,,770be228,,,,,,,False,,,,Tst,,,,,2020-01-16 15:53:24 -0800,,,,,,,
True,0,False,True,,False,9,True,4,True,0,200,True,18.8917,,20,,,6,19,512,checkerboard,4,0:04.11,False,False,True,True,,0,MyDesign,,31,True,DDR4,True,,True,False,65536,H-hop,False,True,16,False,False,bfs,0,False,hybrid,1,100,6,6,True,3.9kHz,False,,True,False,9.875291229821935,,6,False,False,1,20,,63.323502227,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/pldi20/spatial, --save=false, --dot=false, --debug=false",False,,20,6,4,1,,dor,,False,db,,mesh,6,True,dc24f967,1000000000.0,6,False,True,False,True,91.06340489266101,0,4,3,route_min_directed_valient,False,1,,32,,,False,True,False,16024,False,False,dfs,False,,0,-i100 -p100 -t1 -d100,NaivePageRank_4,,pirTest,False,,200,,6,,route_min_directed_valient,1000000000,3,,False,AccelMain,0,6,False,False,False,40,770be228,True,2:52.66,40,True,False,5,False,1,False,,Tst,3,True,31,,2020-01-16 15:53:24 -0800,0.0639041,2,True,4,,16,4
False,,False,True,,False,,True,4,,0,,True,,,20,,,,,512,checkerboard,,,False,False,True,True,,,MyDesign,,,True,DDR4,True,,True,False,65536,H-hop,False,True,16,False,False,bfs,0,False,hybrid,,100,6,6,True,,False,,True,False,,,,False,False,1,20,,3.053511137,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/pldi20/spatial, --save=false, --dot=false, --debug=false",False,,,,4,1,"[[31mbug[0m] 14-MemoryLowering throw java.lang.IllegalArgumentException: requirement failed: size=0 and step=0, but both must be positive
",dor,,False,db,,mesh,6,False,dc24f967,1000000000.0,6,False,True,False,False,,0,4,,route_min_directed_valient,False,,,32,,,False,True,False,,False,False,dfs,False,,0,-i100 -p100 -t1 -d100,OuterDRAMLock_0,,pirTest,False,,,,,,,1000000000,,,False,AccelMain,,,False,False,False,,770be228,True,,,True,False,5,False,,False,,Tst,,True,,,2020-01-16 15:53:24 -0800,,2,True,4,,16,4
False,0,False,True,,False,2,True,4,,0,200,True,,,20,,,8,0,512,checkerboard,4,,False,False,True,True,,0,MyDesign,,10,True,DDR4,True,,True,False,65536,H-hop,False,True,16,False,False,bfs,0,False,hybrid,1,100,6,6,True,,False,,True,False,,,,False,False,1,20,,16.151724981,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/pldi20/spatial, --save=false, --dot=false, --debug=false",False,,10,0,4,1,,dor,1,False,db,,mesh,6,False,dc24f967,1000000000.0,6,False,True,False,False,,0,4,,route_min_directed_valient,False,1,,32,,"src/Top.h:65:3: error: ‘SparseDRAMRMW’ does not name a type; did you mean ‘SparseDRAM’?
",False,True,False,,False,False,dfs,False,,0,-i100 -p100 -t1 -d100,OuterDRAMLock_1,,pirTest,False,,200,1,,,route_min_directed_valient,1000000000,,,False,AccelMain,0,,False,False,False,40,770be228,True,0:08.98,40,True,False,5,False,1,False,,Tst,,True,10,1,2020-01-16 15:53:24 -0800,,2,True,4,,16,4
True,0,False,True,,False,4,True,4,,0,200,True,0.0302744,,20,,,4,1,512,checkerboard,4,0:00.62,False,False,True,True,,0,MyDesign,,7,True,DDR4,True,,True,False,65536,H-hop,False,True,16,False,False,bfs,0,False,hybrid,1,100,6,6,True,3.41kHz,False,,True,False,1.6020182907600125,,1,False,False,1,20,,16.800798353,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/pldi20/spatial, --save=false, --dot=false, --debug=false",False,,7,1,4,1,,dor,,False,db,,mesh,6,True,dc24f967,1000000000.0,6,False,True,False,True,3.0274361400189216,0,4,2,route_min_directed_valient,False,1,,32,,,False,True,False,2114,False,False,dfs,False,,0,-i100 -p100 -t1 -d100,OuterLock_0,,pirTest,False,,200,,1,,route_min_directed_valient,1000000000,2,,False,AccelMain,0,1,False,False,False,40,770be228,True,1:01.23,40,True,False,5,False,1,False,,Tst,2,True,7,,2020-01-16 15:53:24 -0800,0.0302744,2,True,4,,16,4
False,0,False,True,,False,6,True,4,,0,200,True,,,20,,,8,0,512,checkerboard,4,,False,False,True,True,,0,MyDesign,,14,True,DDR4,True,,True,False,65536,H-hop,False,True,16,False,False,bfs,0,False,hybrid,1,100,6,6,True,,False,,True,False,,,1,False,False,1,20,,16.651997391,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/pldi20/spatial, --save=false, --dot=false, --debug=false",False,,14,1,4,1,,dor,1,False,db,,mesh,6,False,dc24f967,1000000000.0,6,False,True,False,False,,0,4,,route_min_directed_valient,False,1,,32,,"terminate called after throwing an instance of 'Module::module_error'
",False,True,False,,False,False,dfs,False,,0,-i100 -p100 -t1 -d100,OuterLock_1,,pirTest,False,,200,1,1,,route_min_directed_valient,1000000000,,,False,AccelMain,0,1,False,False,False,40,770be228,True,1:17.97,40,True,False,5,False,1,False,,Tst,,True,14,1,2020-01-16 15:53:24 -0800,,2,True,4,,16,4
True,0,False,True,,False,4,True,4,True,0,200,True,0.898837,,20,,,3,3,512,checkerboard,4,0:01.34,False,False,True,True,,0,MyDesign,,7,True,DDR4,True,,True,False,65536,H-hop,False,True,16,False,False,bfs,0,False,hybrid,1,100,6,6,True,3.4kHz,False,,True,False,52.09061292010601,,3,False,False,1,20,,23.565989251,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/pldi20/spatial, --save=false, --dot=false, --debug=false",False,,6,3,4,1,,dor,,False,db,,mesh,6,True,dc24f967,1000000000.0,6,False,True,False,True,89.88369541364933,0,4,3,route_min_directed_valient,False,1,,32,,,False,True,False,4557,False,False,dfs,False,,0,-i100 -p100 -t1 -d100,OuterProduct_0,,pirTest,False,,200,,3,,route_min_directed_valient,1000000000,3,,False,AccelMain,0,3,False,False,False,40,770be228,True,1:11.78,40,True,False,5,False,1,False,,Tst,3,True,7,,2020-01-16 15:53:24 -0800,57.5256,2,True,4,,16,4
True,0,False,True,,False,6,True,4,True,0,200,True,0.0729328,,20,,,3,1,512,checkerboard,4,0:04.61,False,False,True,True,,0,MyDesign,,7,True,DDR4,True,,True,False,65536,H-hop,False,True,16,False,False,bfs,0,False,hybrid,1,100,6,6,True,14.28kHz,False,,True,False,19.418740693469474,,3,False,False,1,20,,19.490208827,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/pldi20/spatial, --save=false, --dot=false, --debug=false",False,,6,3,4,1,,dor,,False,db,,mesh,6,True,dc24f967,1000000000.0,6,False,True,False,True,99.57759747166257,0,4,3,route_min_directed_valient,False,1,,32,,,False,True,False,65814,False,False,dfs,False,,0,-i100 -p100 -t1 -d100,OuterProduct_1,,pirTest,False,,200,,3,,route_min_directed_valient,1000000000,3,,False,AccelMain,0,3,False,False,False,40,770be228,True,1:15.92,40,True,False,5,False,1,False,,Tst,3,True,7,,2020-01-16 15:53:24 -0800,3.9831,2,True,4,,16,4
True,0,False,True,,False,12,True,4,True,0,200,True,0.716733,,20,,,9,17,512,checkerboard,4,0:02.43,False,False,True,True,,0,MyDesign,,29,True,DDR4,True,,True,False,65536,H-hop,False,True,16,False,False,bfs,0,False,hybrid,1,100,6,6,True,1.25kHz,False,,True,False,38.172274585318064,,9,False,False,1,20,,64.099145765,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/pldi20/spatial, --save=false, --dot=false, --debug=false",False,,22,9,4,1,,dor,,False,db,,mesh,6,True,dc24f967,1000000000.0,6,False,True,False,True,67.45718050065877,0,4,9,route_min_directed_valient,False,1,,32,,,False,True,False,3036,False,False,dfs,False,,0,-i100 -p100 -t1 -d100,OuterProduct_10,,pirTest,False,,200,,9,,route_min_directed_valient,1000000000,9,,False,AccelMain,0,9,False,False,False,40,770be228,True,2:40.13,40,True,False,5,False,1,False,,Tst,9,True,29,,2020-01-16 15:53:24 -0800,86.3452,2,True,4,,16,4
True,0,False,True,,False,30,True,4,True,0,200,True,0.776052,,20,,,21,47,512,checkerboard,4,0:03.28,False,False,True,True,,0,MyDesign,,77,True,DDR4,True,,True,False,65536,H-hop,False,True,16,False,False,bfs,0,False,hybrid,1,100,6,6,True,0.8kHz,False,,True,False,18.387800456765973,,21,False,False,1,20,,143.876999961,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/pldi20/spatial, --save=false, --dot=false, --debug=false",False,,57,21,4,1,,dor,,False,db,,mesh,6,True,dc24f967,1000000000.0,6,False,True,False,True,29.101932550208414,0,4,21,route_min_directed_valient,False,1,,32,,,False,True,False,2639,False,False,dfs,False,,0,-i100 -p100 -t1 -d100,OuterProduct_11,,pirTest,False,,200,,21,,route_min_directed_valient,1000000000,21,,False,AccelMain,0,21,False,False,False,40,770be228,True,4:35.93,40,True,False,5,False,1,False,,Tst,21,True,77,,2020-01-16 15:53:24 -0800,99.3346,2,True,4,,16,4
True,0,False,True,,False,11,True,4,True,0,200,True,0.0851965,,20,,,5,2,512,checkerboard,4,0:04.37,False,False,True,True,,0,MyDesign,,13,True,DDR4,True,,True,False,65536,H-hop,False,True,16,False,False,bfs,0,False,hybrid,1,100,6,6,True,7.56kHz,False,,True,False,22.33146616705026,,5,False,False,1,20,,31.955590866,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/pldi20/spatial, --save=false, --dot=false, --debug=false",False,,11,5,4,1,,dor,,False,db,,mesh,6,True,dc24f967,1000000000.0,6,False,True,False,True,99.13774846458718,0,4,5,route_min_directed_valient,False,1,,32,,,False,True,False,33053,False,False,dfs,False,,0,-i100 -p100 -t1 -d100,OuterProduct_2,,pirTest,False,,200,,5,,route_min_directed_valient,1000000000,5,,False,AccelMain,0,5,False,False,False,40,770be228,True,2:00.22,40,True,False,5,False,1,False,,Tst,5,True,13,,2020-01-16 15:53:24 -0800,7.93102,2,True,4,,16,4
True,0,False,True,,False,12,True,4,True,0,200,True,0.0658436,,20,,,6,2,512,checkerboard,4,0:04.57,False,False,True,True,,0,MyDesign,,14,True,DDR4,True,,True,False,65536,H-hop,False,True,16,False,False,bfs,0,False,hybrid,1,100,6,6,True,7.23kHz,False,,True,False,20.176581099428496,,6,False,False,1,20,,33.812511515,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/pldi20/spatial, --save=false, --dot=false, --debug=false",False,,12,6,4,1,,dor,,False,db,,mesh,6,True,dc24f967,1000000000.0,6,False,True,False,True,99.15274751876059,0,4,6,route_min_directed_valient,False,1,,32,,,False,True,False,33048,False,False,dfs,False,,0,-i100 -p100 -t1 -d100,OuterProduct_3,,pirTest,False,,200,,6,,route_min_directed_valient,1000000000,6,,False,AccelMain,0,6,False,False,False,40,770be228,True,2:09.07,40,True,False,5,False,1,False,,Tst,6,True,14,,2020-01-16 15:53:24 -0800,7.93222,2,True,4,,16,4
True,0,False,True,,False,22,True,4,True,0,200,True,0.122907,,20,,,10,4,512,checkerboard,4,0:05.29,False,False,True,True,,0,MyDesign,,26,True,DDR4,True,,True,False,65536,H-hop,False,True,16,False,False,bfs,0,False,hybrid,1,100,6,6,True,3.15kHz,False,,True,False,22.702244493788633,,10,False,False,1,20,,59.84795549,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/pldi20/spatial, --save=false, --dot=false, --debug=false",False,,22,10,4,1,,dor,,False,db,,mesh,6,True,dc24f967,1000000000.0,6,False,True,False,True,98.32563163896057,0,4,10,route_min_directed_valient,False,1,,32,,,False,True,False,16663,False,False,dfs,False,,0,-i100 -p100 -t1 -d100,OuterProduct_4,,pirTest,False,,200,,10,,route_min_directed_valient,1000000000,10,,False,AccelMain,0,10,False,False,False,40,770be228,True,2:38.48,40,True,False,5,False,1,False,,Tst,10,True,26,,2020-01-16 15:53:24 -0800,15.7321,2,True,4,,16,4
True,0,False,True,,False,14,True,4,True,0,200,True,0.902998,,20,,,10,12,512,checkerboard,4,0:02.28,False,False,True,True,,0,MyDesign,,26,True,DDR4,True,,True,False,65536,H-hop,False,True,16,False,False,bfs,0,False,hybrid,1,100,6,6,True,0.99kHz,False,,True,False,29.170865877215082,,10,False,False,1,20,,65.671353384,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/pldi20/spatial, --save=false, --dot=false, --debug=false",False,,22,10,4,1,,dor,,False,db,,mesh,6,True,dc24f967,1000000000.0,6,False,True,False,True,45.14991181657848,0,4,10,route_min_directed_valient,False,1,,32,,,False,True,False,2268,False,False,dfs,False,,0,-i100 -p100 -t1 -d100,OuterProduct_5,,pirTest,False,,200,,10,,route_min_directed_valient,1000000000,10,,False,AccelMain,0,10,False,False,False,40,770be228,True,2:44.00,40,True,False,5,False,1,False,,Tst,10,True,26,,2020-01-16 15:53:24 -0800,115.584,2,True,4,,16,4
True,0,False,True,,False,4,True,4,True,0,200,True,0.897065,,20,,,3,4,512,checkerboard,4,0:01.50,False,False,True,True,,0,MyDesign,,8,True,DDR4,True,,True,False,65536,H-hop,False,True,16,False,False,bfs,0,False,hybrid,1,100,6,6,True,3.04kHz,False,,True,False,51.98793759897571,,3,False,False,1,20,,21.681236939,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/pldi20/spatial, --save=false, --dot=false, --debug=false",False,,6,3,4,1,,dor,,False,db,,mesh,6,True,dc24f967,1000000000.0,6,False,True,False,True,89.70652650021901,0,4,3,route_min_directed_valient,False,1,,32,,,False,True,False,4566,False,False,dfs,False,,0,-i100 -p100 -t1 -d100,OuterProduct_6,,pirTest,False,,200,,3,,route_min_directed_valient,1000000000,3,,False,AccelMain,0,3,False,False,False,40,770be228,True,1:15.72,40,True,False,5,False,1,False,,Tst,3,True,8,,2020-01-16 15:53:24 -0800,57.4122,2,True,4,,16,4
True,0,False,True,,False,7,True,4,True,0,200,True,0.950709,,20,,,5,8,512,checkerboard,4,0:01.98,False,False,True,True,,0,MyDesign,,15,True,DDR4,True,,True,False,65536,H-hop,False,True,16,False,False,bfs,0,False,hybrid,1,100,6,6,True,1.5kHz,False,,True,False,43.633308732314745,,5,False,False,1,20,,26.682862039,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/pldi20/spatial, --save=false, --dot=false, --debug=false",False,,11,5,4,1,,dor,,False,db,,mesh,6,True,dc24f967,1000000000.0,6,False,True,False,True,69.14247130317354,0,4,5,route_min_directed_valient,False,1,,32,,,False,True,False,2962,False,False,dfs,False,,0,-i100 -p100 -t1 -d100,OuterProduct_7,,pirTest,False,,200,,5,,route_min_directed_valient,1000000000,5,,False,AccelMain,0,5,False,False,False,40,770be228,True,2:05.25,40,True,False,5,False,1,False,,Tst,5,True,15,,2020-01-16 15:53:24 -0800,88.5024,2,True,4,,16,4
True,0,False,True,,False,7,True,4,True,0,200,True,0.949427,,20,,,5,8,512,checkerboard,4,0:02.34,False,False,True,True,,0,MyDesign,,15,True,DDR4,True,,True,False,65536,H-hop,False,True,16,False,False,bfs,0,False,hybrid,1,100,6,6,True,1.27kHz,False,,True,False,43.574464081293414,,5,False,False,1,20,,36.314394267,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/pldi20/spatial, --save=false, --dot=false, --debug=false",False,,11,5,4,1,,dor,,False,db,,mesh,6,True,dc24f967,1000000000.0,6,False,True,False,True,69.04922454484154,0,4,5,route_min_directed_valient,False,1,,32,,,False,True,False,2966,False,False,dfs,False,,0,-i100 -p100 -t1 -d100,OuterProduct_8,,pirTest,False,,200,,5,,route_min_directed_valient,1000000000,5,,False,AccelMain,0,5,False,False,False,40,770be228,True,2:03.72,40,True,False,5,False,1,False,,Tst,5,True,15,,2020-01-16 15:53:24 -0800,88.383,2,True,4,,16,4
True,0,False,True,,False,10,True,4,True,0,200,True,0.751223,,20,,,7,11,512,checkerboard,4,0:02.17,False,False,True,True,,0,MyDesign,,21,True,DDR4,True,,True,False,65536,H-hop,False,True,16,False,False,bfs,0,False,hybrid,1,100,6,6,True,1.41kHz,False,,True,False,32.19571643139288,,7,False,False,1,20,,47.772129317,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/pldi20/spatial, --save=false, --dot=false, --debug=false",False,,17,7,4,1,,dor,,False,db,,mesh,6,True,dc24f967,1000000000.0,6,False,True,False,True,50.08151287903489,0,4,7,route_min_directed_valient,False,1,,32,,,False,True,False,3067,False,False,dfs,False,,0,-i100 -p100 -t1 -d100,OuterProduct_9,,pirTest,False,,200,,7,,route_min_directed_valient,1000000000,7,,False,AccelMain,0,7,False,False,False,40,770be228,True,2:24.87,40,True,False,5,False,1,False,,Tst,7,True,21,,2020-01-16 15:53:24 -0800,85.4724,2,True,4,,16,4
True,0,False,True,,False,9,True,4,True,0,200,True,2.02396,,20,,,8,7,512,checkerboard,4,0:03.16,False,False,True,True,,0,MyDesign,,16,True,DDR4,True,,True,False,65536,H-hop,False,True,16,False,False,bfs,0,False,hybrid,1,100,6,6,True,5.2kHz,False,,True,False,12.726668818622842,,3,False,False,1,20,,39.415223692,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/pldi20/spatial, --save=false, --dot=false, --debug=false",False,,9,3,4,1,,dor,,False,db,,mesh,6,True,dc24f967,1000000000.0,6,False,True,False,True,49.82059234932798,0,4,8,route_min_directed_valient,False,1,,32,,,False,True,False,16443,False,False,dfs,False,,0,-i100 -p100 -t1 -d100,SGD_0,,pirTest,False,,200,,3,,route_min_directed_valient,1000000000,8,,False,AccelMain,0,3,False,False,False,40,770be228,True,2:40.01,40,True,False,5,False,1,False,,Tst,8,True,16,,2020-01-16 15:53:24 -0800,0.00778447,2,True,4,,16,4
True,0,False,True,,False,10,True,4,True,0,200,True,3.79952,,20,,,10,11,512,checkerboard,4,0:02.30,False,False,True,True,,0,MyDesign,,21,True,DDR4,True,,True,False,65536,H-hop,False,True,16,False,False,bfs,0,False,hybrid,1,100,6,6,True,3.81kHz,False,,True,False,12.579917798835483,,3,False,False,1,20,,49.608023222,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/pldi20/spatial, --save=false, --dot=false, --debug=false",False,,10,3,4,1,,dor,,False,db,,mesh,6,True,dc24f967,1000000000.0,6,False,True,False,True,46.76332914716292,0,4,9,route_min_directed_valient,False,1,,32,,,False,True,False,8759,False,False,dfs,False,,0,-i100 -p100 -t1 -d100,SGD_1,,pirTest,False,,200,,3,,route_min_directed_valient,1000000000,10,,False,AccelMain,0,3,False,False,False,40,770be228,True,2:10.93,40,True,False,5,False,1,False,,Tst,10,True,21,,2020-01-16 15:53:24 -0800,0.0146135,2,True,4,,16,4
False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,False,dc24f967,1000000000.0,,,,,False,,,,,,,,,,,,False,,,,,,,False,,,,SGD_2,,pirTest,,,,,,,,,,,,,,,,,,,770be228,,,,,,,False,,,,Tst,,,,,2020-01-16 15:53:24 -0800,,,,,,,
False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,False,dc24f967,1000000000.0,,,,,False,,,,,,,,,,,,False,,,,,,,False,,,,SGD_3,,pirTest,,,,,,,,,,,,,,,,,,,770be228,,,,,,,False,,,,Tst,,,,,2020-01-16 15:53:24 -0800,,,,,,,
False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,"[0m[[0m[31merror[0m] [0m[0m/local/ssd/home/yaqiz/pldi20/spatial/gen/Tst_pirTest/SGD_4/pir/AccelMain.scala:157:53: not found: value x648[0m
",,,,,,,,False,dc24f967,1000000000.0,,,,,False,,,,,,,,,,,,False,,,,,,,False,,,,SGD_4,,pirTest,,,,,,,,,,,,,,,,,,,770be228,,,,,,,False,,,,Tst,,,,,2020-01-16 15:53:24 -0800,,,,,,,
True,0,False,True,,False,11,True,4,True,0,200,True,0.0,,20,,,4,1,512,checkerboard,4,1:38.87,False,False,True,True,,0,MyDesign,,12,True,DDR4,True,,True,False,65536,H-hop,False,True,16,False,False,bfs,0,False,hybrid,1,100,6,6,True,21.21kHz,False,,True,False,11.538223124884553,,,False,False,1,20,,45.41002668,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/pldi20/spatial, --save=false, --dot=false, --debug=false",False,,3,0,4,1,,dor,,False,db,,mesh,6,True,dc24f967,1000000000.0,6,False,True,False,True,12.499737745065316,0,4,1,route_min_directed_valient,False,1,,32,,,False,True,False,2097196,False,False,dfs,False,,0,-i100 -p100 -t1 -d100,SRAMSplit_0,,pirTest,False,,200,,,,route_min_directed_valient,1000000000,4,,False,AccelMain,0,,False,False,False,40,770be228,True,1:05.89,40,True,False,5,False,1,False,,Tst,4,True,12,,2020-01-16 15:53:24 -0800,0.0,2,True,4,,16,4
True,0,False,True,,False,1,True,4,True,0,200,True,0.0,,20,,,4,4,512,checkerboard,4,1:13.61,False,False,True,True,,0,MyDesign,,5,True,DDR4,True,,True,False,65536,H-hop,False,True,16,False,False,bfs,0,False,hybrid,1,100,6,6,True,25.15kHz,False,,True,False,8.193852860959547,,,False,False,1,20,,20.205440794,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/pldi20/spatial, --save=false, --dot=false, --debug=false",False,,3,0,4,1,,dor,,False,db,,mesh,6,True,dc24f967,1000000000.0,6,False,True,False,True,14.158970830178122,0,4,1,route_min_directed_valient,False,1,,32,,,False,True,False,1851434,False,False,dfs,False,,0,-i100 -p100 -t1 -d100,SRAMSplit_1,,pirTest,False,,200,,,,route_min_directed_valient,1000000000,4,,False,AccelMain,0,,False,False,False,40,770be228,True,1:00.42,40,True,False,5,False,1,False,,Tst,4,True,5,,2020-01-16 15:53:24 -0800,0.0,2,True,4,,16,4
True,0,False,True,,False,2,True,4,True,0,200,True,0.0,,20,,,5,25,512,checkerboard,4,1:34.25,False,False,True,True,,0,MyDesign,,27,True,DDR4,True,,True,False,65536,H-hop,False,True,16,False,False,bfs,0,False,hybrid,1,100,6,6,True,6.55kHz,False,,True,False,7.179667707535498,,,False,False,1,20,,77.227328776,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/pldi20/spatial, --save=false, --dot=false, --debug=false",False,,7,0,4,1,,dor,,False,db,,mesh,6,True,dc24f967,1000000000.0,6,False,True,False,True,14.157809462086844,0,4,1,route_min_directed_valient,False,1,,32,,,False,True,False,617200,False,False,dfs,False,,0,-i100 -p100 -t1 -d100,SRAMSplit_2,,pirTest,False,,200,,,,route_min_directed_valient,1000000000,5,,False,AccelMain,0,,False,False,False,40,770be228,True,2:35.64,40,True,False,5,False,1,False,,Tst,5,True,27,,2020-01-16 15:53:24 -0800,0.0,2,True,4,,16,4
