split-thread,VBB-split,freq,VPCU-alloc,scheduled,maketst_time,time,VPMU-alloc,retime-buffer-only,net,vcLimit,VAFG-split,constprop,mapping,waveform,clock,arch,OPS-FU,runhybrid_time,vec,project,gentst_err,VMC-alloc,vc,argin,reserve-pmu,pattern,routing-algo,runproute_time,merge-algo,word,backend,runhybrid_rbw,pmu-stage,runhybrid_complete,retime-local,proute-seed,run-proute,psim,stat,avgActive,OPS-Flt,prtime,VBB,VMC,save,retime-glob,run-tst,dupra,split-forward,gentst_time,trace,open,run-psim,tokenout,PMU,spatial_sha,runhybrid_deadlock,link-prop,flit-width,mdone,VAFG,succeeded,col,bcread,OPS-All,name,igraph,module,VDAG-split,debug,verbose,retime-exout,vdot,DAG,MC,proute-opts,pcu-stage,maxActive,VMC-split,runp2p_deadlock,DAG_Total,dedicated-dag,routing-cost,runp2p_err,proute-algo,vlink,load,genpir_err,pracc,maketst_err,split-algo,PMU_Total,runproute_err,runhybrid_dram_power,pmu-sram-size,fifo-depth,VAFG-alloc,vfifo,merge,PCU_Total,runp2p_rbw,time-out,split,notFit,simulate,runp2p_wbw,OPS-Prog FU,row,mem-tech,pir_sha,dag,merge-forward,VPCU-split,psim-q,runp2p_pass,slink,dag-stage,debug-tst,pirArgs,runp2p_dram_power,PCU,VDAG,mergeTime_ms,proute-q,OPS-Fix,VPMU,runp2p_time,rundot,VDAG-alloc,rtelm,ag-dce,codegen,VPMU-split,runp2p_success,VPCU,runhybrid_cycle,start-id,VBB-alloc,tungsten,runp2p_complete,sr,reserve-pcu,nn,lrange,dot,runhybrid_success,runhybrid_err,argout,MC_Total,runhybrid_pass,algo,simfreq,app,runhybrid_wbw,runp2p_cycle,fast,genpir,memelm,OPS-Other,topo
1,,1000000000.0,22,False,2:11.56,2020-02-06 19:45:09 -0800,9,False,hybrid,4,1,True,True,True,1000000000,MyDesign,,,16,pirTest,,7,4,6,0,checkerboard,dor,,bfs,32,Tst,,6,False,False,0,False,False,True,25.2703956374662,,,,7,False,False,False,False,False,103.547539038,False,False,False,5,9,368fc703,False,db,512,True,1,True,20,True,,AccelMain,False,False,0,True,False,False,True,0,7,-i100 -p100 -t1 -d100,6,83.41309438957336,7,False,40,False,H-hop,,route_min_directed_valient,2,False,,True,,dfs,200,,,65536,16,1,4,False,200,0.957947,100,True,,False,0.417065,,20,DDR4,b0db048f,True,False,30,1,True,4,6,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",,30,0,,4,,9,0:06.01,True,0,True,True,True,9,True,30,,0,,True,True,True,0,False,True,True,False,,4,40,,route_min_directed_valient,1.63kHz,GEMM_11,,9821,True,True,False,,mesh
1,,1000000000.0,18,False,1:08.84,2020-02-06 19:45:09 -0800,7,False,hybrid,4,1,True,True,True,1000000000,MyDesign,,,16,pirTest,,5,4,6,0,checkerboard,dor,,bfs,32,Tst,,6,False,False,0,False,False,True,26.63653550750325,,,,5,False,False,False,False,False,50.893652101,False,False,False,5,7,368fc703,False,db,512,True,1,True,20,True,,AccelMain,False,False,0,True,False,False,True,0,5,-i100 -p100 -t1 -d100,6,83.35368335368335,5,False,40,False,H-hop,,route_min_directed_valient,2,False,,True,,dfs,200,,,65536,16,1,4,False,200,1.04843,100,True,,False,0.416768,,20,DDR4,b0db048f,True,False,32,1,True,4,6,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",,32,0,,4,,7,0:02.00,True,0,True,True,True,7,True,32,,0,,True,True,True,0,False,True,True,False,,4,40,,route_min_directed_valient,4.91kHz,GEMM_12,,9828,True,True,False,,mesh
1,,1000000000.0,36,False,3:04.38,2020-02-06 19:45:09 -0800,20,False,hybrid,4,1,True,True,True,1000000000,MyDesign,,,16,pirTest,,12,4,6,0,checkerboard,dor,,bfs,32,Tst,,6,False,False,0,False,False,True,18.49807389049882,,,,12,False,False,False,False,False,186.862200672,False,False,False,5,20,368fc703,False,db,512,True,1,True,20,True,,AccelMain,False,False,0,True,False,False,True,0,12,-i100 -p100 -t1 -d100,6,90.58940617051863,12,False,40,False,H-hop,,route_min_directed_valient,2,False,,True,,dfs,200,,,65536,16,1,4,False,200,0.905894,100,True,,False,0.452947,,20,DDR4,b0db048f,True,False,36,1,True,4,6,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",,36,0,,4,,20,0:07.55,True,0,True,True,True,20,True,36,,0,,True,True,True,0,False,True,True,False,,4,40,,route_min_directed_valient,1.2kHz,GEMM_13,,9043,True,True,False,,mesh
1,,1000000000.0,28,False,2:07.54,2020-02-06 19:45:09 -0800,14,False,hybrid,4,1,True,True,True,1000000000,MyDesign,,,16,pirTest,,10,4,6,0,checkerboard,dor,,bfs,32,Tst,,6,False,False,0,False,False,True,23.3126258723601,,,,10,False,False,False,False,False,159.059237121,False,False,False,5,14,368fc703,False,db,512,True,1,True,20,True,,AccelMain,False,False,0,True,False,False,True,0,10,-i100 -p100 -t1 -d100,6,88.05761582285284,10,False,40,False,H-hop,,route_min_directed_valient,2,False,,True,,dfs,200,,,65536,16,1,4,False,200,0.914974,100,True,,False,0.440288,,20,DDR4,b0db048f,True,False,28,1,True,4,6,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",,28,0,,4,,14,0:03.19,True,0,True,True,True,14,True,28,,0,,True,True,True,0,False,True,True,False,,4,40,,route_min_directed_valient,2.92kHz,GEMM_14,,9303,True,True,False,,mesh
1,,1000000000.0,30,False,2:49.73,2020-02-06 19:45:09 -0800,9,False,hybrid,4,1,True,True,True,1000000000,MyDesign,,,16,pirTest,,7,4,6,0,checkerboard,dor,,bfs,32,Tst,,6,False,False,0,False,False,True,25.07073874083106,,,,7,False,False,False,False,False,134.228579823,False,False,False,5,9,368fc703,False,db,512,True,1,True,20,True,,AccelMain,False,False,0,True,False,False,True,0,7,-i100 -p100 -t1 -d100,6,71.34645532137259,7,False,40,False,H-hop,,route_min_directed_valient,2,False,,True,,dfs,200,,,65536,16,1,4,False,200,1.63874,100,True,,False,0.713465,,20,DDR4,b0db048f,True,False,52,1,True,4,6,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",,52,0,,4,,9,0:03.89,True,0,True,True,True,9,True,52,,0,,True,True,True,0,False,True,True,False,,4,40,,route_min_directed_valient,1.48kHz,GEMM_15,,5741,True,True,False,,mesh
1,,1000000000.0,56,False,2:42.38,2020-02-06 19:45:09 -0800,28,False,hybrid,4,1,True,True,True,1000000000,MyDesign,,,16,pirTest,,20,4,6,0,checkerboard,dor,,bfs,32,Tst,,6,False,False,0,False,False,True,22.124379258574894,,,,20,False,False,False,False,False,212.485269011,False,False,False,5,28,368fc703,False,db,512,True,1,True,20,True,,AccelMain,False,False,0,True,False,False,True,0,20,-i100 -p100 -t1 -d100,6,82.78092158447858,20,False,40,False,H-hop,,route_min_directed_valient,2,False,,True,,dfs,200,,,65536,16,1,4,False,200,1.65562,100,True,,False,0.827809,,20,DDR4,b0db048f,True,False,56,1,True,4,6,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",,56,0,,4,,28,0:02.59,True,0,True,True,True,28,True,56,,0,,True,True,True,0,False,True,True,False,,4,40,,route_min_directed_valient,1.91kHz,GEMM_16,,4948,True,True,False,,mesh
1,,1000000000.0,30,False,3:39.12,2020-02-06 19:45:09 -0800,9,False,hybrid,4,1,True,True,True,1000000000,MyDesign,,,16,pirTest,,7,4,6,0,checkerboard,dor,,bfs,32,Tst,,6,False,False,0,False,False,True,35.13247316064218,,,,7,False,False,False,False,False,192.085634692,False,False,False,5,11,368fc703,False,db,512,True,1,True,20,True,,AccelMain,False,False,0,True,False,False,True,30,7,-i100 -p100 -t1 -d100,6,73.96171903214157,7,False,40,False,H-hop,,route_min_directed_valient,2,False,,True,,dfs,200,,,65536,16,1,4,False,200,22.8588,100,True,,False,5.91694,,20,DDR4,b0db048f,True,False,57,1,True,4,6,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",,27,0,,4,,11,0:01.92,True,0,True,True,True,11,True,57,,0,,True,True,True,0,False,True,True,False,,4,40,,route_min_directed_valient,1.44kHz,GEMM_17,,2769,True,True,False,,mesh
1,,1000000000.0,56,False,2:35.13,2020-02-06 19:45:09 -0800,28,False,hybrid,4,1,True,True,True,1000000000,MyDesign,,,16,pirTest,,20,4,6,0,checkerboard,dor,,bfs,32,Tst,,6,False,False,0,False,False,True,25.972430095861835,,,,20,False,False,False,False,False,196.23756432,False,False,False,5,28,368fc703,False,db,512,True,1,True,20,True,,AccelMain,False,False,0,True,False,False,True,40,20,-i100 -p100 -t1 -d100,6,77.48770336738555,20,False,40,False,H-hop,,route_min_directed_valient,2,False,,True,,dfs,200,,,65536,16,1,4,False,200,12.398,100,True,,False,6.19902,,20,DDR4,b0db048f,True,False,84,1,True,4,6,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",,44,0,,4,,28,0:02.09,True,0,True,True,True,28,True,84,,0,,True,True,True,0,False,True,True,False,,4,40,,route_min_directed_valient,1.26kHz,GEMM_18,,2643,True,True,False,,mesh
1,,1000000000.0,19,False,1:27.98,2020-02-06 19:45:09 -0800,7,False,hybrid,4,1,True,True,True,1000000000,MyDesign,,,16,pirTest,,5,4,6,0,checkerboard,dor,,bfs,32,Tst,,6,False,False,0,False,False,True,27.41656019508485,,,,5,False,False,False,False,False,74.96802498,False,False,False,5,7,368fc703,False,db,512,True,1,True,20,True,,AccelMain,False,False,0,True,False,False,True,15,5,-i100 -p100 -t1 -d100,6,97.6972115009324,5,False,40,False,H-hop,,route_min_directed_valient,2,False,,True,,dfs,200,,,65536,16,1,4,False,200,5.6842,100,True,,False,1.42105,,20,DDR4,b0db048f,True,False,30,1,True,4,6,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",,15,0,,4,,7,0:09.55,True,0,True,True,True,7,True,30,,0,,True,True,True,0,False,True,True,False,,4,40,,route_min_directed_valient,4.83kHz,GEMM_19,,46118,True,True,False,,mesh
1,,1000000000.0,11,False,1:41.00,2020-02-06 19:45:09 -0800,5,False,hybrid,4,1,True,True,True,1000000000,MyDesign,,,16,pirTest,,3,4,6,0,checkerboard,dor,,bfs,32,Tst,,6,False,False,0,False,False,True,27.09956856209052,,,,3,False,False,False,False,False,97.328522007,False,False,False,5,6,368fc703,False,db,512,True,1,True,20,True,,AccelMain,False,False,0,True,False,False,True,9,3,-i100 -p100 -t1 -d100,6,98.40387993813721,3,False,40,False,H-hop,,route_min_directed_valient,2,False,,True,,dfs,200,,,65536,16,1,4,False,200,3.93616,100,True,,False,0.984039,,20,DDR4,b0db048f,True,False,18,1,True,4,6,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",,9,0,,4,,6,0:09.24,True,0,True,True,True,6,True,18,,0,,True,True,True,0,False,True,True,False,,4,40,,route_min_directed_valient,7.21kHz,GEMM_2,,66599,True,True,False,,mesh
1,,1000000000.0,31,False,3:15.34,2020-02-06 19:45:09 -0800,7,False,hybrid,4,1,True,True,True,1000000000,MyDesign,,,16,pirTest,,5,4,6,0,checkerboard,dor,,bfs,32,Tst,,6,False,False,0,False,False,True,38.50847104086032,,,,5,False,False,False,False,False,133.613400318,False,False,False,5,9,368fc703,False,db,512,True,1,True,20,True,,AccelMain,False,False,0,True,False,False,True,30,5,-i100 -p100 -t1 -d100,6,93.32931605905394,5,False,40,False,H-hop,,route_min_directed_valient,2,False,,True,,dfs,200,,,65536,16,1,4,False,200,15.7966,100,True,,False,3.94914,,20,DDR4,b0db048f,True,False,64,1,True,4,6,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",,34,0,,4,,9,0:16.27,True,0,True,True,True,9,True,64,,0,,True,True,True,0,False,True,True,False,,4,40,,route_min_directed_valient,1.02kHz,GEMM_20,,16595,True,True,False,,mesh
1,,1000000000.0,95,False,8:39.40,2020-02-06 19:45:09 -0800,21,False,hybrid,4,1,True,True,True,1000000000,MyDesign,,,16,pirTest,,15,4,6,0,checkerboard,dor,,bfs,32,Tst,,6,False,False,0,False,False,True,36.764068656454285,,,,15,False,False,False,False,False,1079.416144048,False,False,False,5,27,368fc703,False,db,512,True,1,True,20,True,,AccelMain,False,False,0,True,False,False,True,40,15,-i100 -p100 -t1 -d100,6,88.0700557261458,15,False,40,False,H-hop,,route_min_directed_valient,2,False,,True,,dfs,200,,,65536,16,1,4,False,200,22.3596,100,True,,False,7.4532,,20,DDR4,b0db048f,True,False,202,1,True,4,6,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",,162,0,,4,,27,0:26.72,True,0,True,True,True,27,True,202,,0,,True,True,True,0,False,True,True,False,,4,40,,route_min_directed_valient,0.33kHz,GEMM_21,,8793,True,True,False,,mesh
1,,1000000000.0,46,False,2:45.94,2020-02-06 19:45:09 -0800,21,False,hybrid,4,1,True,True,True,1000000000,MyDesign,,,16,pirTest,,15,4,6,0,checkerboard,dor,,bfs,32,Tst,,6,False,False,0,False,False,True,27.202627987977813,,,,15,False,False,False,False,False,326.706643109,False,False,False,5,21,368fc703,False,db,512,True,1,True,20,True,,AccelMain,False,False,0,True,False,False,True,36,15,-i100 -p100 -t1 -d100,6,95.86331987595811,15,False,40,False,H-hop,,route_min_directed_valient,2,False,,True,,dfs,200,,,65536,16,1,4,False,200,5.7518,100,True,,False,1.91727,,20,DDR4,b0db048f,True,False,69,1,True,4,6,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",,33,0,,4,,21,0:18.08,True,0,True,True,True,21,True,69,,0,,True,True,True,0,False,True,True,False,,4,40,,route_min_directed_valient,1.89kHz,GEMM_22,,34182,True,True,False,,mesh
1,,1000000000.0,15,False,2:33.13,2020-02-06 19:45:09 -0800,5,False,hybrid,4,1,True,True,True,1000000000,MyDesign,,,16,pirTest,,3,4,6,0,checkerboard,dor,,bfs,32,Tst,,6,False,False,0,False,False,True,28.140301220620618,,,,3,False,False,False,False,False,104.626839857,False,False,False,5,5,368fc703,False,db,512,True,1,True,20,True,,AccelMain,False,False,0,True,False,False,True,11,3,-i100 -p100 -t1 -d100,6,98.25672683352346,3,False,40,False,H-hop,,route_min_directed_valient,2,False,,True,,dfs,200,,,65536,16,1,4,False,200,1.759,100,True,,False,0.43975,,20,DDR4,b0db048f,True,False,34,1,True,4,6,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",,23,0,,4,,5,1:01.24,True,0,True,True,True,5,True,34,,0,,True,True,True,0,False,True,True,False,,4,40,,route_min_directed_valient,2.43kHz,GEMM_23,,149030,True,True,False,,mesh
1,,1000000000.0,45,False,5:04.55,2020-02-06 19:45:09 -0800,15,False,hybrid,4,1,True,True,True,1000000000,MyDesign,,,16,pirTest,,9,4,6,0,checkerboard,dor,,bfs,32,Tst,,6,False,False,0,False,False,True,28.19407382007121,,,,9,False,False,False,False,False,322.172726742,False,False,False,5,15,368fc703,False,db,512,True,1,True,20,True,,AccelMain,False,False,0,True,False,False,True,33,9,-i100 -p100 -t1 -d100,6,96.56172929058465,9,False,40,False,H-hop,,route_min_directed_valient,2,False,,True,,dfs,200,,,65536,16,1,4,False,200,2.59299,100,True,,False,0.864329,,20,DDR4,b0db048f,True,False,104,1,True,4,6,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",,71,0,,4,,15,1:19.21,True,0,True,True,True,15,True,104,,0,,True,True,True,0,False,True,True,False,,4,40,,route_min_directed_valient,0.96kHz,GEMM_24,,75823,True,True,False,,mesh
1,,1000000000.0,14,False,1:50.55,2020-02-06 19:45:09 -0800,7,False,hybrid,4,1,True,True,True,1000000000,MyDesign,,,16,pirTest,,5,4,6,0,checkerboard,dor,,bfs,32,Tst,,6,False,False,0,False,False,True,27.569878669500305,,,,5,False,False,False,False,False,69.27585151,False,False,False,5,7,368fc703,False,db,512,True,1,True,20,True,,AccelMain,False,False,0,True,False,False,True,12,5,-i100 -p100 -t1 -d100,6,97.28060800380003,5,False,40,False,H-hop,,route_min_directed_valient,2,False,,True,,dfs,200,,,65536,16,1,4,False,200,3.89122,100,True,,False,0.972806,,20,DDR4,b0db048f,True,False,21,1,True,4,6,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",,9,0,,4,,7,0:14.85,True,0,True,True,True,7,True,21,,0,,True,True,True,0,False,True,True,False,,4,40,,route_min_directed_valient,4.54kHz,GEMM_3,,67368,True,True,False,,mesh
1,,1000000000.0,13,False,1:15.43,2020-02-06 19:45:09 -0800,6,False,hybrid,4,1,True,True,True,1000000000,MyDesign,,,16,pirTest,,4,4,6,0,checkerboard,dor,,bfs,32,Tst,,6,False,False,0,False,False,True,25.33049418862568,,,,4,False,False,False,False,False,56.755013543,False,False,False,5,6,368fc703,False,db,512,True,1,True,20,True,,AccelMain,False,False,0,True,False,False,True,11,4,-i100 -p100 -t1 -d100,6,98.19304186269515,4,False,40,False,H-hop,,route_min_directed_valient,2,False,,True,,dfs,200,,,65536,16,1,4,False,200,3.92772,100,True,,False,0.98193,,20,DDR4,b0db048f,True,False,20,1,True,4,6,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",,9,0,,4,,6,0:10.32,True,0,True,True,True,6,True,20,,0,,True,True,True,0,False,True,True,False,,4,40,,route_min_directed_valient,6.47kHz,GEMM_4,,66742,True,True,False,,mesh
1,,1000000000.0,30,False,4:14.10,2020-02-06 19:45:09 -0800,9,False,hybrid,4,1,True,True,True,1000000000,MyDesign,,,16,pirTest,,7,4,6,0,checkerboard,dor,,bfs,32,Tst,,6,False,False,0,False,False,True,35.882710150121454,,,,7,False,False,False,False,False,257.872669454,False,False,False,5,11,368fc703,False,db,512,True,1,True,20,True,,AccelMain,False,False,0,True,False,False,True,30,7,-i100 -p100 -t1 -d100,6,89.70652650021901,7,False,40,False,H-hop,,route_min_directed_valient,2,False,,True,,dfs,200,,,65536,16,1,4,False,200,14.353,100,True,,False,3.58826,,20,DDR4,b0db048f,True,False,57,1,True,4,6,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",,27,0,,4,,11,0:32.30,True,0,True,True,True,11,True,57,,0,,True,True,True,0,False,True,True,False,,4,40,,route_min_directed_valient,0.57kHz,GEMM_6,,18264,True,True,False,,mesh
1,,1000000000.0,11,False,0:58.98,2020-02-06 19:45:09 -0800,5,False,hybrid,4,1,True,True,True,1000000000,MyDesign,,,16,pirTest,,3,4,6,0,checkerboard,dor,,bfs,32,Tst,,6,False,False,0,False,False,True,24.379815110787227,,,,3,False,False,False,False,False,70.628567444,False,False,False,5,5,368fc703,False,db,512,True,1,True,20,True,,AccelMain,False,False,0,True,False,False,True,0,3,-i100 -p100 -t1 -d100,6,94.97420439394817,3,False,40,False,H-hop,,route_min_directed_valient,2,False,,True,,dfs,200,,,65536,16,1,4,False,200,0.856994,100,True,,False,0.237436,,20,DDR4,b0db048f,True,False,18,1,True,4,6,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",,18,0,,4,,5,0:03.77,True,0,True,True,True,5,True,18,,0,,True,True,True,0,False,True,True,False,,4,40,,route_min_directed_valient,4.58kHz,GEMM_7,,17251,True,True,False,,mesh
1,,1000000000.0,11,False,1:07.57,2020-02-06 19:45:09 -0800,5,False,hybrid,4,1,True,True,True,1000000000,MyDesign,,,16,pirTest,,3,4,6,0,checkerboard,dor,,bfs,32,Tst,,6,False,False,0,False,False,True,30.637702324449315,,,,3,False,False,False,False,False,53.742749763,False,False,False,5,5,368fc703,False,db,512,True,1,True,20,True,,AccelMain,False,False,0,True,False,False,True,9,3,-i100 -p100 -t1 -d100,6,91.38777331548415,3,False,40,False,H-hop,,route_min_directed_valient,2,False,,True,,dfs,200,,,65536,16,1,4,False,200,5.99732,100,True,,False,1.82776,,20,DDR4,b0db048f,True,False,18,1,True,4,6,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",,9,0,,4,,5,0:00.95,True,0,True,True,True,5,True,18,,0,,True,True,True,0,False,True,True,False,,4,40,,route_min_directed_valient,2.36kHz,GEMM_8,,2241,True,True,False,,mesh
1,,1000000000.0,11,False,1:42.66,2020-02-06 19:45:09 -0800,5,False,hybrid,4,1,True,True,True,1000000000,MyDesign,,,16,pirTest,,3,4,6,0,checkerboard,dor,,bfs,32,Tst,,6,False,False,0,False,False,True,30.656796847838685,,,,3,False,False,False,False,False,86.027923368,False,False,False,5,6,368fc703,False,db,512,True,1,True,20,True,,AccelMain,False,False,0,True,False,False,True,9,3,-i100 -p100 -t1 -d100,6,94.93568200254954,3,False,40,False,H-hop,,route_min_directed_valient,2,False,,True,,dfs,200,,,65536,16,1,4,False,200,7.59485,100,True,,False,1.89871,,20,DDR4,b0db048f,True,False,18,1,True,4,6,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",,9,0,,4,,6,0:03.63,True,0,True,True,True,6,True,18,,0,,True,True,True,0,False,True,True,False,,4,40,,route_min_directed_valient,2.38kHz,GEMM_9,,8629,True,True,False,,mesh
1,,1000000000.0,7,False,1:01.13,2020-02-06 19:45:09 -0800,2,False,hybrid,4,1,True,True,True,1000000000,MyDesign,,,16,pirTest,,2,4,6,0,checkerboard,dor,,bfs,32,Tst,,6,False,False,0,False,False,True,15.25974025974026,,,,2,False,False,False,False,False,27.793223881,False,False,False,5,2,368fc703,False,db,512,True,1,True,20,True,,AccelMain,False,False,0,True,False,False,True,0,2,-i100 -p100 -t1 -d100,6,36.36363636363637,2,False,40,False,H-hop,,route_min_directed_valient,2,False,,True,,dfs,200,,,65536,16,1,4,False,200,0.0,100,True,,False,2.90909,,20,DDR4,b0db048f,True,False,7,1,True,4,6,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",,7,0,,4,,2,0:01.04,True,0,True,True,True,2,True,7,,0,,True,True,True,0,False,True,True,False,,4,40,,route_min_directed_valient,0.08kHz,IfTest_0,,88,True,True,False,,mesh
1,,1000000000.0,10,False,0:49.09,2020-02-06 19:45:09 -0800,2,False,hybrid,4,1,True,True,True,1000000000,MyDesign,,,16,pirTest,,1,4,6,0,checkerboard,dor,,bfs,32,Tst,,6,False,False,0,False,False,True,16.152629497825227,,,,1,False,False,False,False,False,44.443713194,False,False,False,5,2,368fc703,False,db,512,True,1,True,20,True,,AccelMain,False,False,0,True,False,False,True,9,1,-i100 -p100 -t1 -d100,6,91.1032028469751,1,False,40,False,H-hop,,route_min_directed_valient,2,False,,True,,dfs,200,,,65536,16,1,4,False,200,3.18861,100,True,,False,3.64413,,20,DDR4,b0db048f,True,False,9,1,True,4,6,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",,2,0,,4,,2,0:00.65,True,0,True,True,True,2,True,9,,0,,True,True,True,0,False,True,True,False,,4,40,,route_min_directed_valient,0.86kHz,InitSort_0,,562,True,True,False,,mesh
1,,1000000000.0,9,False,0:30.84,2020-02-06 19:45:09 -0800,2,False,hybrid,4,1,True,True,True,1000000000,MyDesign,,,16,pirTest,,1,4,6,0,checkerboard,dor,,bfs,32,Tst,,6,False,False,0,False,False,True,22.12806026365348,,,,1,False,False,False,False,False,21.900838008,False,False,False,5,2,368fc703,False,db,512,True,1,True,20,True,,AccelMain,False,False,0,True,False,False,True,5,1,-i100 -p100 -t1 -d100,6,54.23728813559322,1,False,40,False,H-hop,,route_min_directed_valient,2,False,,True,,dfs,200,,,65536,16,1,4,False,200,0.0,100,True,,False,2.16949,,20,DDR4,b0db048f,True,False,7,1,True,4,6,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",,4,0,,4,,2,0:00.41,True,0,True,True,True,2,True,7,,0,,True,True,True,0,False,True,True,False,,4,40,,route_min_directed_valient,0.29kHz,InitSort_1,,118,True,True,False,,mesh
