spatial_sha,pir_sha,time,app,project,backend,freq,runproute,proutesh,prouteSummary,AccelMain,logpath,gentst,resreport,maketst,runp2p,runhybrid,genpir,genpir_err,gentst_err,gentst_time,notFit,row,col,MC,DAG,PMU,PCU,MC_Total,DAG_Total,PMU_Total,PCU_Total,algo,pattern,slink,vlink,prtime,vcLimit,runproute_err,runproute_time,DynHopsVec,DynHopsScal,StatHopsVec,StatHopsScal,Score,NetVC,TotPkts,LinkLim,InjectLim,EjectLim,LongRoute,Q0Pct,Q0Lim,maketst_err,maketst_time,runp2p_cycle,runp2p_err,runp2p_pass,runp2p_deadlock,runp2p_complete,runp2p_dram_power,runp2p_rbw,runp2p_wbw,runp2p_time,runhybrid_cycle,runhybrid_err,runhybrid_pass,runhybrid_deadlock,runhybrid_complete,runhybrid_dram_power,runhybrid_rbw,runhybrid_wbw,runhybrid_time,runp2p_success,runhybrid_success,succeeded
81f8af5,05e0958,2019-07-30 22:20:02,StreamInfLogReg_6,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/StreamInfLogReg_6/log/runproute.log,../gen/Tst_pirTest/StreamInfLogReg_6/log/runproute.sh,../gen/Tst_pirTest/StreamInfLogReg_6/plastisim/summary.csv,../gen/Tst_pirTest/StreamInfLogReg_6/pir/AccelMain.scala,../gen/Tst_pirTest/StreamInfLogReg_6/log/,../gen/Tst_pirTest/StreamInfLogReg_6/log/gentst.log,../gen/Tst_pirTest/StreamInfLogReg_6/pir/out/resource.csv,../gen/Tst_pirTest/StreamInfLogReg_6/log/maketst.log,../gen/Tst_pirTest/StreamInfLogReg_6/log/runp2p.log,../gen/Tst_pirTest/StreamInfLogReg_6/log/runhybrid.log,True,,,7.096527484,,18,18,2,2,3,2,36,36,162,162,route_min_directed_valient,checkerboard,4,3,-1,4,,1:46.15,0,0,22000000,2000000,4.50,0,10000000,0.0000,0.0000,0.0000,9,-nan,0.0000,,0:27.24,572,,True,False,True,,0.0,0.0,0:00.24,1486,,True,False,True,,0.0,0.0,0:16.68,True,True,True
81f8af5,05e0958,2019-07-30 22:20:02,StreamInfNN_0,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/StreamInfNN_0/log/runproute.log,../gen/Tst_pirTest/StreamInfNN_0/log/runproute.sh,../gen/Tst_pirTest/StreamInfNN_0/plastisim/summary.csv,../gen/Tst_pirTest/StreamInfNN_0/pir/AccelMain.scala,../gen/Tst_pirTest/StreamInfNN_0/log/,../gen/Tst_pirTest/StreamInfNN_0/log/gentst.log,../gen/Tst_pirTest/StreamInfNN_0/pir/out/resource.csv,../gen/Tst_pirTest/StreamInfNN_0/log/maketst.log,../gen/Tst_pirTest/StreamInfNN_0/log/runp2p.log,../gen/Tst_pirTest/StreamInfNN_0/log/runhybrid.log,True,,,15.504794366,,18,18,2,3,6,5,36,36,162,162,route_min_directed_valient,checkerboard,4,3,-1,4,,2:15.46,0,0,25000000,15000000,4.50,0,21000000,0.0000,0.0000,0.0000,9,-nan,0.0000,,0:37.86,4212,,True,False,True,,0.0,0.0,0:00.58,10611,,True,False,True,,0.0,0.0,1:52.39,True,True,True
81f8af5,05e0958,2019-07-30 22:20:02,StreamInfNN_1,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/StreamInfNN_1/log/runproute.log,../gen/Tst_pirTest/StreamInfNN_1/log/runproute.sh,../gen/Tst_pirTest/StreamInfNN_1/plastisim/summary.csv,../gen/Tst_pirTest/StreamInfNN_1/pir/AccelMain.scala,../gen/Tst_pirTest/StreamInfNN_1/log/,../gen/Tst_pirTest/StreamInfNN_1/log/gentst.log,../gen/Tst_pirTest/StreamInfNN_1/pir/out/resource.csv,../gen/Tst_pirTest/StreamInfNN_1/log/maketst.log,../gen/Tst_pirTest/StreamInfNN_1/log/runp2p.log,../gen/Tst_pirTest/StreamInfNN_1/log/runhybrid.log,True,,,14.003191297,,18,18,2,9,8,9,36,36,162,162,route_min_directed_valient,checkerboard,4,3,-1,4,,3:20.35,0,0,50000000,76000000,5.50,0,40000000,0.0000,0.0000,0.0000,11,-nan,0.0000,,0:35.37,2182,,True,False,True,,0.0,0.0,0:00.50,5892,,True,False,True,,0.0,0.0,0:55.44,True,True,True
81f8af5,05e0958,2019-07-30 22:20:02,StreamInfNN_2,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/StreamInfNN_2/log/runproute.log,../gen/Tst_pirTest/StreamInfNN_2/log/runproute.sh,../gen/Tst_pirTest/StreamInfNN_2/plastisim/summary.csv,../gen/Tst_pirTest/StreamInfNN_2/pir/AccelMain.scala,../gen/Tst_pirTest/StreamInfNN_2/log/,../gen/Tst_pirTest/StreamInfNN_2/log/gentst.log,../gen/Tst_pirTest/StreamInfNN_2/pir/out/resource.csv,../gen/Tst_pirTest/StreamInfNN_2/log/maketst.log,../gen/Tst_pirTest/StreamInfNN_2/log/runp2p.log,../gen/Tst_pirTest/StreamInfNN_2/log/runhybrid.log,True,,,9.778297076,,18,18,2,4,6,6,36,36,162,162,route_min_directed_valient,checkerboard,4,3,-1,4,,2:10.47,0,0,31000000,22000000,4.50,0,23000000,0.0000,0.0000,0.0000,9,-nan,0.0000,,0:33.88,57545,,True,False,True,,0.0,0.0,0:04.81,57809,,True,False,True,,0.0,0.0,7:42.29,True,True,True
81f8af5,05e0958,2019-07-30 22:20:02,StreamInfNN_3,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/StreamInfNN_3/log/runproute.log,../gen/Tst_pirTest/StreamInfNN_3/log/runproute.sh,../gen/Tst_pirTest/StreamInfNN_3/plastisim/summary.csv,../gen/Tst_pirTest/StreamInfNN_3/pir/AccelMain.scala,../gen/Tst_pirTest/StreamInfNN_3/log/,../gen/Tst_pirTest/StreamInfNN_3/log/gentst.log,../gen/Tst_pirTest/StreamInfNN_3/pir/out/resource.csv,../gen/Tst_pirTest/StreamInfNN_3/log/maketst.log,../gen/Tst_pirTest/StreamInfNN_3/log/runp2p.log,../gen/Tst_pirTest/StreamInfNN_3/log/runhybrid.log,True,,,19.093382388,,18,18,2,7,6,13,36,36,162,162,route_min_directed_valient,checkerboard,4,3,-1,4,,3:04.95,0,0,46000000,55000000,4.50,0,40000000,0.0000,0.0000,0.0000,9,-nan,0.0000,,0:43.72,28831,,True,False,True,,0.0,0.0,0:04.77,29166,,True,False,True,,0.0,0.0,4:04.02,True,True,True
81f8af5,05e0958,2019-07-30 22:20:02,StreamInfNN_4,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/StreamInfNN_4/log/runproute.log,../gen/Tst_pirTest/StreamInfNN_4/log/runproute.sh,../gen/Tst_pirTest/StreamInfNN_4/plastisim/summary.csv,../gen/Tst_pirTest/StreamInfNN_4/pir/AccelMain.scala,../gen/Tst_pirTest/StreamInfNN_4/log/,../gen/Tst_pirTest/StreamInfNN_4/log/gentst.log,../gen/Tst_pirTest/StreamInfNN_4/pir/out/resource.csv,../gen/Tst_pirTest/StreamInfNN_4/log/maketst.log,../gen/Tst_pirTest/StreamInfNN_4/log/runp2p.log,../gen/Tst_pirTest/StreamInfNN_4/log/runhybrid.log,True,,,22.098446485,,18,18,2,17,7,24,36,36,162,162,route_min_directed_valient,checkerboard,4,3,-1,4,,5:28.98,0,0,119000000,192000000,5.50,0,80000000,0.0000,0.0000,0.0000,11,-nan,0.0000,,0:57.08,14515,,True,False,True,,0.0,0.0,0:04.65,15054,,True,False,True,,0.0,0.0,2:38.09,True,True,True
81f8af5,05e0958,2019-07-30 22:20:02,StreamInfNN_5,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/StreamInfNN_5/log/runproute.log,../gen/Tst_pirTest/StreamInfNN_5/log/runproute.sh,../gen/Tst_pirTest/StreamInfNN_5/plastisim/summary.csv,../gen/Tst_pirTest/StreamInfNN_5/pir/AccelMain.scala,../gen/Tst_pirTest/StreamInfNN_5/log/,../gen/Tst_pirTest/StreamInfNN_5/log/gentst.log,../gen/Tst_pirTest/StreamInfNN_5/pir/out/resource.csv,../gen/Tst_pirTest/StreamInfNN_5/log/maketst.log,../gen/Tst_pirTest/StreamInfNN_5/log/runp2p.log,../gen/Tst_pirTest/StreamInfNN_5/log/runhybrid.log,True,,,12.995978501,,18,18,2,5,6,9,36,36,162,162,route_min_directed_valient,checkerboard,4,3,-1,4,,2:37.35,0,0,28000000,37000000,4.50,0,30000000,0.0000,0.0000,0.0000,9,-nan,0.0000,,0:35.66,358,,True,False,True,,0.0,0.0,0:00.24,1048,,True,False,True,,0.0,0.0,0:12.48,True,True,True
81f8af5,05e0958,2019-07-30 22:20:02,StreamInfNN_6,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/StreamInfNN_6/log/runproute.log,../gen/Tst_pirTest/StreamInfNN_6/log/runproute.sh,../gen/Tst_pirTest/StreamInfNN_6/plastisim/summary.csv,../gen/Tst_pirTest/StreamInfNN_6/pir/AccelMain.scala,../gen/Tst_pirTest/StreamInfNN_6/log/,../gen/Tst_pirTest/StreamInfNN_6/log/gentst.log,../gen/Tst_pirTest/StreamInfNN_6/pir/out/resource.csv,../gen/Tst_pirTest/StreamInfNN_6/log/maketst.log,../gen/Tst_pirTest/StreamInfNN_6/log/runp2p.log,../gen/Tst_pirTest/StreamInfNN_6/log/runhybrid.log,True,,,9.552853206,,18,18,2,1,6,8,36,36,162,162,route_min_directed_valient,checkerboard,4,3,-1,4,,2:24.80,0,0,31000000,23000000,4.50,0,22000000,0.0000,0.0000,0.0000,9,-nan,0.0000,,0:32.19,4221,,True,False,True,,0.0,0.0,0:00.56,10688,,True,False,True,,0.0,0.0,1:32.62,True,True,True
81f8af5,05e0958,2019-07-30 22:20:02,StreamInfSVM_0,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/StreamInfSVM_0/log/runproute.log,../gen/Tst_pirTest/StreamInfSVM_0/log/runproute.sh,../gen/Tst_pirTest/StreamInfSVM_0/plastisim/summary.csv,../gen/Tst_pirTest/StreamInfSVM_0/pir/AccelMain.scala,../gen/Tst_pirTest/StreamInfSVM_0/log/,../gen/Tst_pirTest/StreamInfSVM_0/log/gentst.log,../gen/Tst_pirTest/StreamInfSVM_0/pir/out/resource.csv,../gen/Tst_pirTest/StreamInfSVM_0/log/maketst.log,../gen/Tst_pirTest/StreamInfSVM_0/log/runp2p.log,../gen/Tst_pirTest/StreamInfSVM_0/log/runhybrid.log,True,,,10.736885553,,18,18,2,0,5,7,36,36,162,162,route_min_directed_valient,checkerboard,4,3,-1,4,,1:43.45,0,0,34000000,8000000,4.50,0,17000000,0.0000,0.0000,0.0000,9,-nan,0.0000,,0:30.37,3658,,True,False,True,,0.0,0.0,0:00.31,3910,,True,False,True,,0.0,0.0,0:35.46,True,True,True
81f8af5,05e0958,2019-07-30 22:20:02,StreamInfSVM_1,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/StreamInfSVM_1/log/runproute.log,../gen/Tst_pirTest/StreamInfSVM_1/log/runproute.sh,../gen/Tst_pirTest/StreamInfSVM_1/plastisim/summary.csv,../gen/Tst_pirTest/StreamInfSVM_1/pir/AccelMain.scala,../gen/Tst_pirTest/StreamInfSVM_1/log/,../gen/Tst_pirTest/StreamInfSVM_1/log/gentst.log,../gen/Tst_pirTest/StreamInfSVM_1/pir/out/resource.csv,../gen/Tst_pirTest/StreamInfSVM_1/log/maketst.log,../gen/Tst_pirTest/StreamInfSVM_1/log/runp2p.log,../gen/Tst_pirTest/StreamInfSVM_1/log/runhybrid.log,True,,,12.389431244,,18,18,2,1,10,8,36,36,162,162,route_min_directed_valient,checkerboard,4,3,-1,4,,2:18.79,0,0,47000000,27000000,4.50,0,30000000,0.0000,0.0000,0.0000,9,-nan,0.0000,,0:36.58,1881,,True,False,True,,0.0,0.0,0:00.45,2180,,True,False,True,,0.0,0.0,0:22.30,True,True,True
81f8af5,05e0958,2019-07-30 22:20:02,StreamInfSVM_3,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/StreamInfSVM_3/log/runproute.log,../gen/Tst_pirTest/StreamInfSVM_3/log/runproute.sh,../gen/Tst_pirTest/StreamInfSVM_3/plastisim/summary.csv,../gen/Tst_pirTest/StreamInfSVM_3/pir/AccelMain.scala,../gen/Tst_pirTest/StreamInfSVM_3/log/,../gen/Tst_pirTest/StreamInfSVM_3/log/gentst.log,../gen/Tst_pirTest/StreamInfSVM_3/pir/out/resource.csv,../gen/Tst_pirTest/StreamInfSVM_3/log/maketst.log,../gen/Tst_pirTest/StreamInfSVM_3/log/runp2p.log,../gen/Tst_pirTest/StreamInfSVM_3/log/runhybrid.log,True,,,10.188171456,,18,18,2,0,5,7,36,36,162,162,route_min_directed_valient,checkerboard,4,3,-1,4,,1:42.26,0,0,34000000,8000000,4.50,0,17000000,0.0000,0.0000,0.0000,9,-nan,0.0000,,0:28.20,3659,,True,False,True,,0.0,0.0,0:00.40,3911,,True,False,True,,0.0,0.0,0:37.76,True,True,True
81f8af5,05e0958,2019-07-30 22:20:02,StreamInfSVM_4,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/StreamInfSVM_4/log/runproute.log,../gen/Tst_pirTest/StreamInfSVM_4/log/runproute.sh,../gen/Tst_pirTest/StreamInfSVM_4/plastisim/summary.csv,../gen/Tst_pirTest/StreamInfSVM_4/pir/AccelMain.scala,../gen/Tst_pirTest/StreamInfSVM_4/log/,../gen/Tst_pirTest/StreamInfSVM_4/log/gentst.log,../gen/Tst_pirTest/StreamInfSVM_4/pir/out/resource.csv,../gen/Tst_pirTest/StreamInfSVM_4/log/maketst.log,../gen/Tst_pirTest/StreamInfSVM_4/log/runp2p.log,../gen/Tst_pirTest/StreamInfSVM_4/log/runhybrid.log,True,,,20.064502636,,18,18,2,1,13,10,36,36,162,162,route_min_directed_valient,checkerboard,4,3,-1,4,,2:38.64,0,0,44000000,37000000,4.50,0,38000000,0.0000,0.0000,0.0000,9,-nan,0.0000,,0:38.12,1891,,True,False,True,,0.0,0.0,0:00.54,2460,,True,False,True,,0.0,0.0,0:10.97,True,True,True
81f8af5,05e0958,2019-07-30 22:20:02,StreamInfSVM_5,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/StreamInfSVM_5/log/runproute.log,../gen/Tst_pirTest/StreamInfSVM_5/log/runproute.sh,../gen/Tst_pirTest/StreamInfSVM_5/plastisim/summary.csv,../gen/Tst_pirTest/StreamInfSVM_5/pir/AccelMain.scala,../gen/Tst_pirTest/StreamInfSVM_5/log/,../gen/Tst_pirTest/StreamInfSVM_5/log/gentst.log,../gen/Tst_pirTest/StreamInfSVM_5/pir/out/resource.csv,../gen/Tst_pirTest/StreamInfSVM_5/log/maketst.log,../gen/Tst_pirTest/StreamInfSVM_5/log/runp2p.log,../gen/Tst_pirTest/StreamInfSVM_5/log/runhybrid.log,True,,,16.137854688,,18,18,2,2,11,16,36,36,162,162,route_min_directed_valient,checkerboard,4,3,-1,4,,4:20.99,0,0,74000000,41000000,4.50,0,56000000,0.0000,0.0000,0.0000,9,-nan,0.0000,,0:46.94,981,,True,False,True,,0.0,0.0,0:00.38,1289,,True,False,True,,0.0,0.0,0:09.50,True,True,True
81f8af5,05e0958,2019-07-30 22:20:02,StreamSumFields_0,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/StreamSumFields_0/log/runproute.log,../gen/Tst_pirTest/StreamSumFields_0/log/runproute.sh,../gen/Tst_pirTest/StreamSumFields_0/plastisim/summary.csv,../gen/Tst_pirTest/StreamSumFields_0/pir/AccelMain.scala,../gen/Tst_pirTest/StreamSumFields_0/log/,../gen/Tst_pirTest/StreamSumFields_0/log/gentst.log,../gen/Tst_pirTest/StreamSumFields_0/pir/out/resource.csv,../gen/Tst_pirTest/StreamSumFields_0/log/maketst.log,../gen/Tst_pirTest/StreamSumFields_0/log/runp2p.log,../gen/Tst_pirTest/StreamSumFields_0/log/runhybrid.log,True,,,8.518535244,,18,18,2,0,2,4,36,36,162,162,route_min_directed_valient,checkerboard,4,3,-1,4,,1:42.64,0,0,16000000,11000000,4.50,0,11000000,0.0000,0.0000,0.0000,9,-nan,0.0000,,0:26.00,177,,True,False,True,,0.0,0.0,0:00.21,535,,True,False,True,,0.0,0.0,0:04.84,True,True,True
81f8af5,05e0958,2019-07-30 22:20:02,StreamSumFields_1,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/StreamSumFields_1/log/runproute.log,../gen/Tst_pirTest/StreamSumFields_1/log/runproute.sh,../gen/Tst_pirTest/StreamSumFields_1/plastisim/summary.csv,../gen/Tst_pirTest/StreamSumFields_1/pir/AccelMain.scala,../gen/Tst_pirTest/StreamSumFields_1/log/,../gen/Tst_pirTest/StreamSumFields_1/log/gentst.log,../gen/Tst_pirTest/StreamSumFields_1/pir/out/resource.csv,../gen/Tst_pirTest/StreamSumFields_1/log/maketst.log,../gen/Tst_pirTest/StreamSumFields_1/log/runp2p.log,../gen/Tst_pirTest/StreamSumFields_1/log/runhybrid.log,True,,,11.190820587,,18,18,2,3,2,7,36,36,162,162,route_min_directed_valient,checkerboard,4,3,-1,4,,2:03.67,0,0,19000000,28000000,4.50,0,20000000,0.0000,0.0000,0.0000,9,-nan,0.0000,,0:29.27,298,,True,False,True,,0.0,0.0,0:00.20,771,,True,False,True,,0.0,0.0,0:06.41,True,True,True
81f8af5,05e0958,2019-07-30 22:20:02,StreamTrainLogReg_0,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/StreamTrainLogReg_0/log/runproute.log,../gen/Tst_pirTest/StreamTrainLogReg_0/log/runproute.sh,../gen/Tst_pirTest/StreamTrainLogReg_0/plastisim/summary.csv,../gen/Tst_pirTest/StreamTrainLogReg_0/pir/AccelMain.scala,../gen/Tst_pirTest/StreamTrainLogReg_0/log/,../gen/Tst_pirTest/StreamTrainLogReg_0/log/gentst.log,../gen/Tst_pirTest/StreamTrainLogReg_0/pir/out/resource.csv,../gen/Tst_pirTest/StreamTrainLogReg_0/log/maketst.log,../gen/Tst_pirTest/StreamTrainLogReg_0/log/runp2p.log,../gen/Tst_pirTest/StreamTrainLogReg_0/log/runhybrid.log,True,,,17.662450743,,18,18,2,2,9,12,36,36,162,162,route_min_directed_valient,checkerboard,4,3,-1,4,,3:10.88,0,0,65000000,40000000,5.00,0,61000000,0.0000,0.0000,0.0000,10,-nan,0.0000,,0:50.44,2609,,True,False,True,,0.392488,0.392488,0:00.70,7523,,True,False,True,,0.136116,0.136116,1:24.76,True,True,True
81f8af5,05e0958,2019-07-30 22:20:02,StreamTrainLogReg_1,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/StreamTrainLogReg_1/log/runproute.log,../gen/Tst_pirTest/StreamTrainLogReg_1/log/runproute.sh,../gen/Tst_pirTest/StreamTrainLogReg_1/plastisim/summary.csv,../gen/Tst_pirTest/StreamTrainLogReg_1/pir/AccelMain.scala,../gen/Tst_pirTest/StreamTrainLogReg_1/log/,../gen/Tst_pirTest/StreamTrainLogReg_1/log/gentst.log,../gen/Tst_pirTest/StreamTrainLogReg_1/pir/out/resource.csv,../gen/Tst_pirTest/StreamTrainLogReg_1/log/maketst.log,../gen/Tst_pirTest/StreamTrainLogReg_1/log/runp2p.log,../gen/Tst_pirTest/StreamTrainLogReg_1/log/runhybrid.log,True,,,22.138808746,,18,18,2,5,9,15,36,36,162,162,route_min_directed_valient,checkerboard,4,3,-1,4,,3:41.29,0,0,87000000,59000000,5.00,0,79000000,0.0000,0.0000,0.0000,10,-nan,0.0000,,0:55.62,2833,,True,False,True,,0.361454,0.361454,0:00.72,8638,,True,False,True,,0.118546,0.118546,1:21.90,True,True,True
81f8af5,05e0958,2019-07-30 22:20:02,StreamTrainLogReg_2,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/StreamTrainLogReg_2/log/runproute.log,../gen/Tst_pirTest/StreamTrainLogReg_2/log/runproute.sh,../gen/Tst_pirTest/StreamTrainLogReg_2/plastisim/summary.csv,../gen/Tst_pirTest/StreamTrainLogReg_2/pir/AccelMain.scala,../gen/Tst_pirTest/StreamTrainLogReg_2/log/,../gen/Tst_pirTest/StreamTrainLogReg_2/log/gentst.log,../gen/Tst_pirTest/StreamTrainLogReg_2/pir/out/resource.csv,../gen/Tst_pirTest/StreamTrainLogReg_2/log/maketst.log,../gen/Tst_pirTest/StreamTrainLogReg_2/log/runp2p.log,../gen/Tst_pirTest/StreamTrainLogReg_2/log/runhybrid.log,True,,,20.936492276,,18,18,2,5,9,15,36,36,162,162,route_min_directed_valient,checkerboard,4,3,-1,4,,4:03.09,0,0,83000000,51000000,5.00,0,81000000,0.0000,0.0000,0.0000,10,-nan,0.0000,,0:52.22,2864,,True,False,True,,0.357542,0.357542,0:00.75,8558,,True,False,True,,0.119654,0.119654,1:26.54,True,True,True
81f8af5,05e0958,2019-07-30 22:20:02,StreamTrainLogReg_3,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/StreamTrainLogReg_3/log/runproute.log,../gen/Tst_pirTest/StreamTrainLogReg_3/log/runproute.sh,../gen/Tst_pirTest/StreamTrainLogReg_3/plastisim/summary.csv,../gen/Tst_pirTest/StreamTrainLogReg_3/pir/AccelMain.scala,../gen/Tst_pirTest/StreamTrainLogReg_3/log/,../gen/Tst_pirTest/StreamTrainLogReg_3/log/gentst.log,../gen/Tst_pirTest/StreamTrainLogReg_3/pir/out/resource.csv,../gen/Tst_pirTest/StreamTrainLogReg_3/log/maketst.log,../gen/Tst_pirTest/StreamTrainLogReg_3/log/runp2p.log,../gen/Tst_pirTest/StreamTrainLogReg_3/log/runhybrid.log,True,,,25.441798152,,18,18,2,8,9,18,36,36,162,162,route_min_directed_valient,checkerboard,4,3,-1,4,,4:59.81,0,0,109000000,71000000,5.00,0,100000000,0.0000,0.0000,0.0000,10,-nan,0.0000,,1:05.24,3089,,True,False,True,,0.331499,0.331499,0:01.11,11237,,True,False,True,,0.0911275,0.0911275,1:57.51,True,True,True
81f8af5,05e0958,2019-07-30 22:20:02,StreamTrainLogReg_4,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/StreamTrainLogReg_4/log/runproute.log,../gen/Tst_pirTest/StreamTrainLogReg_4/log/runproute.sh,../gen/Tst_pirTest/StreamTrainLogReg_4/plastisim/summary.csv,../gen/Tst_pirTest/StreamTrainLogReg_4/pir/AccelMain.scala,../gen/Tst_pirTest/StreamTrainLogReg_4/log/,../gen/Tst_pirTest/StreamTrainLogReg_4/log/gentst.log,../gen/Tst_pirTest/StreamTrainLogReg_4/pir/out/resource.csv,../gen/Tst_pirTest/StreamTrainLogReg_4/log/maketst.log,../gen/Tst_pirTest/StreamTrainLogReg_4/log/runp2p.log,../gen/Tst_pirTest/StreamTrainLogReg_4/log/runhybrid.log,True,,,37.291642258,,18,18,2,8,23,13,36,36,162,162,route_min_directed_valient,checkerboard,4,3,-1,4,,8:19.09,0,0,164000000,171000000,5.00,0,151000000,0.0000,0.0000,0.0000,10,-nan,0.0000,,1:13.93,3124,,True,False,True,,0.327785,0.327785,0:01.39,13488,,True,False,True,,0.0759193,0.0759193,2:00.69,True,True,True
81f8af5,05e0958,2019-07-30 22:20:02,StreamTrainLogReg_5,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/StreamTrainLogReg_5/log/runproute.log,../gen/Tst_pirTest/StreamTrainLogReg_5/log/runproute.sh,../gen/Tst_pirTest/StreamTrainLogReg_5/plastisim/summary.csv,../gen/Tst_pirTest/StreamTrainLogReg_5/pir/AccelMain.scala,../gen/Tst_pirTest/StreamTrainLogReg_5/log/,../gen/Tst_pirTest/StreamTrainLogReg_5/log/gentst.log,../gen/Tst_pirTest/StreamTrainLogReg_5/pir/out/resource.csv,../gen/Tst_pirTest/StreamTrainLogReg_5/log/maketst.log,../gen/Tst_pirTest/StreamTrainLogReg_5/log/runp2p.log,../gen/Tst_pirTest/StreamTrainLogReg_5/log/runhybrid.log,True,,,32.208210972,,18,18,2,12,10,22,36,36,162,162,route_min_directed_valient,checkerboard,4,3,-1,4,,7:39.63,0,0,152000000,128000000,5.50,0,134000000,0.0000,0.0000,0.0000,11,-nan,0.0000,,0:58.38,3089,,True,False,True,,0.331499,0.331499,0:01.09,12128,,True,False,True,,0.0844327,0.0844327,1:51.47,True,True,True
81f8af5,05e0958,2019-07-30 22:20:02,StreamTrainLogReg_6,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/StreamTrainLogReg_6/log/runproute.log,../gen/Tst_pirTest/StreamTrainLogReg_6/log/runproute.sh,../gen/Tst_pirTest/StreamTrainLogReg_6/plastisim/summary.csv,../gen/Tst_pirTest/StreamTrainLogReg_6/pir/AccelMain.scala,../gen/Tst_pirTest/StreamTrainLogReg_6/log/,../gen/Tst_pirTest/StreamTrainLogReg_6/log/gentst.log,../gen/Tst_pirTest/StreamTrainLogReg_6/pir/out/resource.csv,../gen/Tst_pirTest/StreamTrainLogReg_6/log/maketst.log,../gen/Tst_pirTest/StreamTrainLogReg_6/log/runp2p.log,../gen/Tst_pirTest/StreamTrainLogReg_6/log/runhybrid.log,True,,,12.708725924,,18,18,3,2,9,12,36,36,162,162,route_min_directed_valient,checkerboard,4,3,-1,4,,2:46.09,0,0,81000000,44000000,5.00,0,64000000,0.0000,0.0000,0.0000,10,-nan,0.0000,,0:35.47,2475,,True,False,True,,0.413737,0.413737,0:00.32,3747,,True,False,True,,0.273285,0.273285,0:01.46,True,True,True
81f8af5,05e0958,2019-07-30 22:20:02,StreamTrainTest_0,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/StreamTrainTest_0/log/runproute.log,../gen/Tst_pirTest/StreamTrainTest_0/log/runproute.sh,../gen/Tst_pirTest/StreamTrainTest_0/plastisim/summary.csv,../gen/Tst_pirTest/StreamTrainTest_0/pir/AccelMain.scala,../gen/Tst_pirTest/StreamTrainTest_0/log/,../gen/Tst_pirTest/StreamTrainTest_0/log/gentst.log,../gen/Tst_pirTest/StreamTrainTest_0/pir/out/resource.csv,../gen/Tst_pirTest/StreamTrainTest_0/log/maketst.log,../gen/Tst_pirTest/StreamTrainTest_0/log/runp2p.log,../gen/Tst_pirTest/StreamTrainTest_0/log/runhybrid.log,True,,,13.413028591,,18,18,2,2,4,8,36,36,162,162,route_min_directed_valient,checkerboard,4,3,-1,4,,2:15.61,0,0,40000144,15000432,5.00,0,34000432,0.0000,0.0000,0.0000,10,-nan,0.0000,,0:40.89,2129,,True,False,True,,0.480977,0.480977,0:00.46,5595,,True,False,True,,0.183021,0.183021,0:57.28,True,True,True
81f8af5,05e0958,2019-07-30 22:20:02,SumSquare_0,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/SumSquare_0/log/runproute.log,../gen/Tst_pirTest/SumSquare_0/log/runproute.sh,../gen/Tst_pirTest/SumSquare_0/plastisim/summary.csv,../gen/Tst_pirTest/SumSquare_0/pir/AccelMain.scala,../gen/Tst_pirTest/SumSquare_0/log/,../gen/Tst_pirTest/SumSquare_0/log/gentst.log,../gen/Tst_pirTest/SumSquare_0/pir/out/resource.csv,../gen/Tst_pirTest/SumSquare_0/log/maketst.log,../gen/Tst_pirTest/SumSquare_0/log/runp2p.log,../gen/Tst_pirTest/SumSquare_0/log/runhybrid.log,True,,,6.55682511,,18,18,0,1,0,1,36,36,162,162,route_min_directed_valient,checkerboard,4,3,-1,4,,0:44.61,0,0,41,0,4.50,0,33,0.0000,0.0000,0.0000,9,-nan,0.0000,,0:22.27,237,,True,False,True,,0.0,0.0,0:00.18,303,,True,False,True,,0.0,0.0,0:02.76,True,True,True
