runhybrid_complete,runp2p_wbw,gentst_err,col,bcread,VMC,reserve-pmu,OPS-FU,row,slink,start-id,fifo-depth,run-psim,open,load,VAFG-alloc,reserve-pcu,fast,flit-width,vec,save,maketst_time,MC_Total,runhybrid_deadlock,VPMU-alloc,trace,igraph,dag,runhybrid_wbw,VAFG,mem-tech,runp2p_complete,runhybrid_cycle,spatial_sha,runp2p_err,DAG_Total,VMC-alloc,net,retime-buffer-only,tungsten,VPMU-split,clock,nn,pracc,verbose,psim,VDAG-alloc,argout,runhybrid_time,VAFG-split,runp2p_cycle,OPS-Flt,simulate,scheduled,lrange,run-tst,gentst_time,routing-cost,VPMU,dedicated-dag,succeeded,pattern,prtime,simfreq,memelm,argin,topo,runp2p_pass,pmu-stage,MC,ag-dce,merge-algo,dag-stage,module,runproute_time,VPCU-split,OPS-All,genpir_err,runhybrid_success,genpir,runp2p_rbw,PCU,sr,split-forward,runhybrid_dram_power,constprop,runp2p_dram_power,VPCU,psim-q,app,name,vcLimit,runhybrid_pass,OPS-Prog FU,rtelm,VDAG-split,mapping,retime-exout,vlink,notFit,mdone,tokenout,runp2p_success,DAG,word,PMU_Total,split,dupra,VPCU-alloc,split-algo,codegen,retime-local,runp2p_deadlock,retime-glob,pmu-sram-size,time-out,run-proute,project,backend,proute-q,OPS-Other,pcu-stage,rundot,link-prop,debug-print,proute-seed,waveform,avgActive,vdot,PMU,VDAG,maketst_err,time,runproute_err,dot,proute-algo,arch,vc,runhybrid_err,merge-forward,pir_sha,runp2p_time,pirArgs,proute-opts,routing-algo,mergeTime_ms,VMC-split,OPS-Fix,PCU_Total,split-thread,debug,vfifo,stat,merge,runhybrid_rbw,maxActive,algo,freq
False,0.713465,,20,True,7,0,,20,4,0,16,False,False,False,1,0,True,512,16,True,2:19.76,40,False,9,False,False,True,,1,DDR4,True,,b896c3c9,,40,7,hybrid,False,True,9,1000000000,False,True,False,False,0,4,,1,5741,,False,False,True,False,151.412012394,H-hop,9,False,True,checkerboard,,2.77kHz,False,6,mesh,True,6,7,True,bfs,6,False,,52,,,False,True,1.63874,52,True,False,,True,,52,1,GEMM_15,AccelMain,4,,,True,0,True,False,2,,True,5,True,0,32,200,True,False,30,dfs,True,False,False,False,65536,100,False,pirTest,Tst,4,,6,True,db,True,0,True,25.07073874083106,True,9,0,,2020-02-12 23:25:22 -0800,,True,route_min_directed_valient,MyDesign,4,,False,70a4c50c,0:02.07,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",-i100 -p100 -t1 -d100,dor,,7,,200,1,True,4,True,False,,71.34645532137259,route_min_directed_valient,1000000000.0
False,0.827809,,20,True,20,0,,20,4,0,16,False,False,False,1,0,True,512,16,True,5:59.98,40,False,28,False,False,True,,1,DDR4,True,,b896c3c9,,40,20,hybrid,False,True,28,1000000000,False,True,False,False,0,4,,1,4948,,False,False,True,False,202.430075717,H-hop,28,False,True,checkerboard,,0.62kHz,False,6,mesh,True,6,20,True,bfs,6,False,,56,,,False,True,1.65562,56,True,False,,True,,56,1,GEMM_16,AccelMain,4,,,True,0,True,False,2,,True,5,True,0,32,200,True,False,56,dfs,True,False,False,False,65536,100,False,pirTest,Tst,4,,6,True,db,True,0,True,22.124379258574894,True,28,0,,2020-02-12 23:25:22 -0800,,True,route_min_directed_valient,MyDesign,4,,False,70a4c50c,0:08.01,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",-i100 -p100 -t1 -d100,dor,,20,,200,1,True,4,True,False,,82.78092158447858,route_min_directed_valient,1000000000.0
False,5.97085,,20,True,7,0,,20,4,0,16,False,False,False,1,0,True,512,16,True,2:36.90,40,False,9,False,False,True,,1,DDR4,True,,b896c3c9,,40,7,hybrid,False,True,11,1000000000,False,True,False,False,0,4,,1,2744,,False,False,True,False,147.750022267,H-hop,11,False,True,checkerboard,,0.59kHz,False,6,mesh,True,6,7,True,bfs,6,False,,57,,,False,True,21.9708,27,True,False,,True,,57,1,GEMM_17,AccelMain,4,,,True,0,True,False,2,,True,5,True,30,32,200,True,False,30,dfs,True,False,False,False,65536,100,False,pirTest,Tst,4,,6,True,db,True,0,True,35.4525576464352,True,11,0,,2020-02-12 23:25:22 -0800,,True,route_min_directed_valient,MyDesign,4,,False,70a4c50c,0:04.69,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",-i100 -p100 -t1 -d100,dor,,7,,200,1,True,4,True,False,,74.63556851311954,route_min_directed_valient,1000000000.0
False,6.03685,,20,True,20,0,,20,4,0,16,False,False,False,1,0,True,512,16,True,7:25.23,40,False,28,False,False,True,,1,DDR4,True,,b896c3c9,,40,20,hybrid,False,True,28,1000000000,False,True,False,False,0,4,,1,2714,,False,False,True,False,684.488793449,H-hop,28,False,True,checkerboard,,0.3kHz,False,6,mesh,True,6,20,True,bfs,6,False,,84,,,False,True,12.0737,44,True,False,,True,,84,1,GEMM_18,AccelMain,4,,,True,0,True,False,2,,True,5,True,40,32,200,True,False,56,dfs,True,False,False,False,65536,100,False,pirTest,Tst,4,,6,True,db,True,0,True,25.292974481710697,True,28,0,,2020-02-12 23:25:22 -0800,,True,route_min_directed_valient,MyDesign,4,,False,70a4c50c,0:09.16,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",-i100 -p100 -t1 -d100,dor,,20,,200,1,True,4,True,False,,75.46057479734709,route_min_directed_valient,1000000000.0
False,1.42346,,20,True,5,0,,20,4,0,16,False,False,False,1,0,True,512,16,True,1:42.02,40,False,7,False,False,True,,1,DDR4,True,,b896c3c9,,40,5,hybrid,False,True,7,1000000000,False,True,False,False,0,4,,1,46040,,False,False,True,False,103.608904269,H-hop,7,False,True,checkerboard,,2.11kHz,False,6,mesh,True,6,5,True,bfs,6,False,,30,,,False,True,5.69383,15,True,False,,True,,30,1,GEMM_19,AccelMain,4,,,True,0,True,False,2,,True,5,True,15,32,200,True,False,19,dfs,True,False,False,False,65536,100,False,pirTest,Tst,4,,6,True,db,True,0,True,27.463008754928822,True,7,0,,2020-02-12 23:25:22 -0800,,True,route_min_directed_valient,MyDesign,4,,False,70a4c50c,0:21.82,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",-i100 -p100 -t1 -d100,dor,,5,,200,1,True,4,True,False,,97.8627280625543,route_min_directed_valient,1000000000.0
False,0.983935,,20,True,3,0,,20,4,0,16,False,False,False,1,0,True,512,16,True,2:09.77,40,False,5,False,False,True,,1,DDR4,True,,b896c3c9,,40,3,hybrid,False,True,6,1000000000,False,True,False,False,0,4,,1,66606,,False,False,True,False,76.72031406,H-hop,6,False,True,checkerboard,,7.93kHz,False,6,mesh,True,6,3,True,bfs,6,False,,18,,,False,True,3.93574,9,True,False,,True,,18,1,GEMM_2,AccelMain,4,,,True,0,True,False,2,,True,5,True,9,32,200,True,False,11,dfs,True,False,False,False,65536,100,False,pirTest,Tst,4,,6,True,db,True,0,True,27.09672051566926,True,6,0,,2020-02-12 23:25:22 -0800,,True,route_min_directed_valient,MyDesign,4,,False,70a4c50c,0:08.40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",-i100 -p100 -t1 -d100,dor,,3,,200,1,True,4,True,False,,98.39353811968891,route_min_directed_valient,1000000000.0
False,3.95844,,20,True,5,0,,20,4,0,16,False,False,False,1,0,True,512,16,True,4:52.63,40,False,7,False,False,True,,1,DDR4,True,,b896c3c9,,40,5,hybrid,False,True,9,1000000000,False,True,False,False,0,4,,1,16556,,False,False,True,False,282.961475771,H-hop,9,False,True,checkerboard,,1.31kHz,False,6,mesh,True,6,5,True,bfs,6,False,,64,,,False,True,15.8338,34,True,False,,True,,64,1,GEMM_20,AccelMain,4,,,True,0,True,False,2,,True,5,True,30,32,200,True,False,31,dfs,True,False,False,False,65536,100,False,pirTest,Tst,4,,6,True,db,True,0,True,38.599183191778025,True,9,0,,2020-02-12 23:25:22 -0800,,True,route_min_directed_valient,MyDesign,4,,False,70a4c50c,0:12.61,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",-i100 -p100 -t1 -d100,dor,,5,,200,1,True,4,True,False,,93.54916646532979,route_min_directed_valient,1000000000.0
False,7.06816,,20,True,15,0,,20,4,0,16,False,False,False,1,0,True,512,16,True,13:52.68,40,False,21,False,False,True,,1,DDR4,True,,b896c3c9,,40,15,hybrid,False,True,27,1000000000,False,True,False,False,0,4,,1,9272,,False,False,True,False,1146.006932718,H-hop,27,False,True,checkerboard,,0.12kHz,False,6,mesh,True,6,15,True,bfs,6,False,,202,,,False,True,21.2045,162,True,False,,True,,202,1,GEMM_21,AccelMain,4,,,True,0,True,False,2,,True,5,True,40,32,200,True,False,95,dfs,True,False,False,False,65536,100,False,pirTest,Tst,4,,6,True,db,True,0,True,34.86480324592348,True,27,0,,2020-02-12 23:25:22 -0800,,True,route_min_directed_valient,MyDesign,4,,False,70a4c50c,1:14.73,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",-i100 -p100 -t1 -d100,dor,,15,,200,1,True,4,True,False,,83.52027610008628,route_min_directed_valient,1000000000.0
False,1.91918,,20,True,15,0,,20,4,0,16,False,False,False,1,0,True,512,16,True,3:48.98,40,False,21,False,False,True,,1,DDR4,True,,b896c3c9,,40,15,hybrid,False,True,21,1000000000,False,True,False,False,0,4,,1,34148,,False,False,True,False,530.130804343,H-hop,21,False,True,checkerboard,,1.63kHz,False,6,mesh,True,6,15,True,bfs,6,False,,69,,,False,True,5.75753,33,True,False,,True,,69,1,GEMM_22,AccelMain,4,,,True,0,True,False,2,,True,5,True,36,32,200,True,False,46,dfs,True,False,False,False,65536,100,False,pirTest,Tst,4,,6,True,db,True,0,True,27.229712717730397,True,21,0,,2020-02-12 23:25:22 -0800,,True,route_min_directed_valient,MyDesign,4,,False,70a4c50c,0:20.94,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",-i100 -p100 -t1 -d100,dor,,15,,200,1,True,4,True,False,,95.9587677169966,route_min_directed_valient,1000000000.0
False,0.439724,,20,True,3,0,,20,4,0,16,False,False,False,1,0,True,512,16,True,2:09.87,40,False,5,False,False,True,,1,DDR4,True,,b896c3c9,,40,3,hybrid,False,True,5,1000000000,False,True,False,False,0,4,,1,149039,,False,False,True,False,123.141128408,H-hop,5,False,True,checkerboard,,2.76kHz,False,6,mesh,True,6,3,True,bfs,6,False,,34,,,False,True,1.7589,23,True,False,,True,,34,1,GEMM_23,AccelMain,4,,,True,0,True,False,2,,True,5,True,11,32,200,True,False,15,dfs,True,False,False,False,65536,100,False,pirTest,Tst,4,,6,True,db,True,0,True,28.138601915666978,True,5,0,,2020-02-12 23:25:22 -0800,,True,route_min_directed_valient,MyDesign,4,,False,70a4c50c,0:53.92,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",-i100 -p100 -t1 -d100,dor,,3,,200,1,True,4,True,False,,98.2507934164883,route_min_directed_valient,1000000000.0
False,0.864317,,20,True,9,0,,20,4,0,16,False,False,False,1,0,True,512,16,True,3:51.39,40,False,15,False,False,True,,1,DDR4,True,,b896c3c9,,40,9,hybrid,False,True,15,1000000000,False,True,False,False,0,4,,1,75824,,False,False,True,False,650.63329517,H-hop,15,False,True,checkerboard,,1.54kHz,False,6,mesh,True,6,9,True,bfs,6,False,,104,,,False,True,2.59295,71,True,False,,True,,104,1,GEMM_24,AccelMain,4,,,True,0,True,False,2,,True,5,True,33,32,200,True,False,45,dfs,True,False,False,False,65536,100,False,pirTest,Tst,4,,6,True,db,True,0,True,28.19370198432237,True,15,0,,2020-02-12 23:25:22 -0800,,True,route_min_directed_valient,MyDesign,4,,False,70a4c50c,0:49.28,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",-i100 -p100 -t1 -d100,dor,,9,,200,1,True,4,True,False,,96.56045579236125,route_min_directed_valient,1000000000.0
False,0.973919,,20,True,5,0,,20,4,0,16,False,False,False,1,0,True,512,16,True,2:21.81,40,False,7,False,False,True,,1,DDR4,True,,b896c3c9,,40,5,hybrid,False,True,7,1000000000,False,True,False,False,0,4,,1,67291,,False,False,True,False,68.285341149,H-hop,7,False,True,checkerboard,,2.89kHz,False,6,mesh,True,6,5,True,bfs,6,False,,21,,,False,True,3.89568,9,True,False,,True,,21,1,GEMM_3,AccelMain,4,,,True,0,True,False,2,,True,5,True,12,32,200,True,False,14,dfs,True,False,False,False,65536,100,False,pirTest,Tst,4,,6,True,db,True,0,True,27.601426434543942,True,7,0,,2020-02-12 23:25:22 -0800,,True,route_min_directed_valient,MyDesign,4,,False,70a4c50c,0:23.30,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",-i100 -p100 -t1 -d100,dor,,5,,200,1,True,4,True,False,,97.39192462587864,route_min_directed_valient,1000000000.0
False,0.982225,,20,True,4,0,,20,4,0,16,False,False,False,1,0,True,512,16,True,2:31.23,40,False,6,False,False,True,,1,DDR4,True,,b896c3c9,,40,4,hybrid,False,True,6,1000000000,False,True,False,False,0,4,,1,66722,,False,False,True,False,111.33363487,H-hop,6,False,True,checkerboard,,3.03kHz,False,6,mesh,True,6,4,True,bfs,6,False,,20,,,False,True,3.9289,9,True,False,,True,,20,1,GEMM_4,AccelMain,4,,,True,0,True,False,2,,True,5,True,11,32,200,True,False,13,dfs,True,False,False,False,65536,100,False,pirTest,Tst,4,,6,True,db,True,0,True,25.338087034819925,True,6,0,,2020-02-12 23:25:22 -0800,,True,route_min_directed_valient,MyDesign,4,,False,70a4c50c,0:22.04,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",-i100 -p100 -t1 -d100,dor,,4,,200,1,True,4,True,False,,98.22247534546327,route_min_directed_valient,1000000000.0
False,3.58003,,20,True,7,0,,20,4,0,16,False,False,False,1,0,True,512,16,True,4:14.49,40,False,9,False,False,True,,1,DDR4,True,,b896c3c9,,40,7,hybrid,False,True,11,1000000000,False,True,False,False,0,4,,1,18306,,False,False,True,False,174.941863316,H-hop,11,False,True,checkerboard,,0.65kHz,False,6,mesh,True,6,7,True,bfs,6,False,,57,,,False,True,14.3201,27,True,False,,True,,57,1,GEMM_6,AccelMain,4,,,True,0,True,False,2,,True,5,True,30,32,200,True,False,30,dfs,True,False,False,False,65536,100,False,pirTest,Tst,4,,6,True,db,True,0,True,35.800383381504325,True,11,0,,2020-02-12 23:25:22 -0800,,True,route_min_directed_valient,MyDesign,4,,False,70a4c50c,0:28.13,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",-i100 -p100 -t1 -d100,dor,,7,,200,1,True,4,True,False,,89.5007101496777,route_min_directed_valient,1000000000.0
False,0.237436,,20,True,3,0,,20,4,0,16,False,False,False,1,0,True,512,16,True,1:22.76,40,False,5,False,False,True,,1,DDR4,True,,b896c3c9,,40,3,hybrid,False,True,5,1000000000,False,True,False,False,0,4,,1,17251,,False,False,True,False,46.611145655,H-hop,5,False,True,checkerboard,,3.42kHz,False,6,mesh,True,6,3,True,bfs,6,False,,18,,,False,True,0.779085,18,True,False,,True,,18,1,GEMM_7,AccelMain,4,,,True,0,True,False,2,,True,5,True,0,32,200,True,False,11,dfs,True,False,False,False,65536,100,False,pirTest,Tst,4,,6,True,db,True,0,True,24.379815110787227,True,5,0,,2020-02-12 23:25:22 -0800,,True,route_min_directed_valient,MyDesign,4,,False,70a4c50c,0:05.05,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",-i100 -p100 -t1 -d100,dor,,3,,200,1,True,4,True,False,,94.97420439394817,route_min_directed_valient,1000000000.0
False,1.82125,,20,True,3,0,,20,4,0,16,False,False,False,1,0,True,512,16,True,2:34.75,40,False,5,False,False,True,,1,DDR4,True,,b896c3c9,,40,3,hybrid,False,True,5,1000000000,False,True,False,False,0,4,,1,2249,,False,False,True,False,108.44180981,H-hop,5,False,True,checkerboard,,0.86kHz,False,6,mesh,True,6,3,True,bfs,6,False,,18,,,False,True,5.97599,9,True,False,,True,,18,1,GEMM_8,AccelMain,4,,,True,0,True,False,2,,True,5,True,9,32,200,True,False,11,dfs,True,False,False,False,65536,100,False,pirTest,Tst,4,,6,True,db,True,0,True,30.528719835078217,True,5,0,,2020-02-12 23:25:22 -0800,,True,route_min_directed_valient,MyDesign,4,,False,70a4c50c,0:02.62,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",-i100 -p100 -t1 -d100,dor,,3,,200,1,True,4,True,False,,91.06269453090262,route_min_directed_valient,1000000000.0
False,1.91089,,20,True,3,0,,20,4,0,16,False,False,False,1,0,True,512,16,True,1:33.69,40,False,5,False,False,True,,1,DDR4,True,,b896c3c9,,40,3,hybrid,False,True,6,1000000000,False,True,False,False,0,4,,1,8574,,False,False,True,False,61.33531344,H-hop,6,False,True,checkerboard,,3.3kHz,False,6,mesh,True,6,3,True,bfs,6,False,,18,,,False,True,7.64357,9,True,False,,True,,18,1,GEMM_9,AccelMain,4,,,True,0,True,False,2,,True,5,True,9,32,200,True,False,11,dfs,True,False,False,False,65536,100,False,pirTest,Tst,4,,6,True,db,True,0,True,30.85345229764404,True,6,0,,2020-02-12 23:25:22 -0800,,True,route_min_directed_valient,MyDesign,4,,False,70a4c50c,0:02.60,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",-i100 -p100 -t1 -d100,dor,,3,,200,1,True,4,True,False,,95.54466993235363,route_min_directed_valient,1000000000.0
False,2.90909,,20,True,2,0,,20,4,0,16,False,False,False,1,0,True,512,16,True,0:39.64,40,False,2,False,False,True,,1,DDR4,True,,b896c3c9,,40,2,hybrid,False,True,2,1000000000,False,True,False,False,0,4,,1,88,,False,False,True,False,37.654590936,H-hop,2,False,True,checkerboard,,0.18kHz,False,6,mesh,True,6,2,True,bfs,6,False,,7,,,False,True,0.0,7,True,False,,True,,7,1,IfTest_0,AccelMain,4,,,True,0,True,False,2,,True,5,True,0,32,200,True,False,7,dfs,True,False,False,False,65536,100,False,pirTest,Tst,4,,6,True,db,True,0,True,15.25974025974026,True,2,0,,2020-02-12 23:25:22 -0800,,True,route_min_directed_valient,MyDesign,4,,False,70a4c50c,0:00.50,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",-i100 -p100 -t1 -d100,dor,,2,,200,1,True,4,True,False,,36.36363636363637,route_min_directed_valient,1000000000.0
False,3.64413,,20,True,1,0,,20,4,0,16,False,False,False,1,0,True,512,16,True,0:52.98,40,False,2,False,False,True,,1,DDR4,True,,b896c3c9,,40,1,hybrid,False,True,2,1000000000,False,True,False,False,0,4,,1,562,,False,False,True,False,37.416942581,H-hop,2,False,True,checkerboard,,0.54kHz,False,6,mesh,True,6,1,True,bfs,6,False,,9,,,False,True,3.18861,2,True,False,,True,,9,1,InitSort_0,AccelMain,4,,,True,0,True,False,2,,True,5,True,9,32,200,True,False,10,dfs,True,False,False,False,65536,100,False,pirTest,Tst,4,,6,True,db,True,0,True,16.152629497825227,True,2,0,,2020-02-12 23:25:22 -0800,,True,route_min_directed_valient,MyDesign,4,,False,70a4c50c,0:01.04,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",-i100 -p100 -t1 -d100,dor,,1,,200,1,True,4,True,False,,91.1032028469751,route_min_directed_valient,1000000000.0
False,2.16949,,20,True,1,0,,20,4,0,16,False,False,False,1,0,True,512,16,True,0:46.73,40,False,2,False,False,True,,1,DDR4,True,,b896c3c9,,40,1,hybrid,False,True,2,1000000000,False,True,False,False,0,4,,1,118,,False,False,True,False,38.348377301,H-hop,2,False,True,checkerboard,,0.13kHz,False,6,mesh,True,6,1,True,bfs,6,False,,7,,,False,True,0.0,4,True,False,,True,,7,1,InitSort_1,AccelMain,4,,,True,0,True,False,2,,True,5,True,5,32,200,True,False,9,dfs,True,False,False,False,65536,100,False,pirTest,Tst,4,,6,True,db,True,0,True,22.12806026365348,True,2,0,,2020-02-12 23:25:22 -0800,,True,route_min_directed_valient,MyDesign,4,,False,70a4c50c,0:00.93,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",-i100 -p100 -t1 -d100,dor,,1,,200,1,True,4,True,False,,54.23728813559322,route_min_directed_valient,1000000000.0
False,4.69725,,20,True,2,0,,20,4,0,16,False,False,False,1,0,True,512,16,True,0:59.53,40,False,4,False,False,True,,1,DDR4,True,,b896c3c9,,40,2,hybrid,False,True,4,1000000000,False,True,False,False,0,4,,1,109,,False,False,True,False,32.989688487,H-hop,4,False,True,checkerboard,,0.17kHz,False,6,mesh,True,6,2,True,bfs,6,False,,14,,,False,True,0.0,8,True,False,,True,,14,1,InitSort_2,AccelMain,4,,,True,0,True,False,2,,True,5,True,10,32,200,True,False,18,dfs,True,False,False,False,65536,100,False,pirTest,Tst,4,,6,True,db,True,0,True,25.310307609282248,True,4,0,,2020-02-12 23:25:22 -0800,,True,route_min_directed_valient,MyDesign,4,,False,70a4c50c,0:00.66,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",-i100 -p100 -t1 -d100,dor,,2,,200,1,True,4,True,False,,58.71559633027523,route_min_directed_valient,1000000000.0
False,4.69725,,20,True,3,0,,20,4,0,16,False,False,False,1,0,True,512,16,True,2:34.49,40,False,6,False,False,True,,1,DDR4,True,,b896c3c9,,40,3,hybrid,False,True,6,1000000000,False,True,False,False,0,4,,1,109,,False,False,True,False,88.574575789,H-hop,6,False,True,checkerboard,,0.14kHz,False,6,mesh,True,6,3,True,bfs,6,False,,31,,,False,True,0.0,14,True,False,,True,,31,1,InitSort_3,AccelMain,4,,,True,0,True,False,2,,True,5,True,19,32,200,True,False,29,dfs,True,False,False,False,65536,100,False,pirTest,Tst,4,,6,True,db,True,0,True,21.86544342507645,True,6,0,,2020-02-12 23:25:22 -0800,,True,route_min_directed_valient,MyDesign,4,,False,70a4c50c,0:00.79,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",-i100 -p100 -t1 -d100,dor,,3,,200,1,True,4,True,False,,58.71559633027523,route_min_directed_valient,1000000000.0
False,2.75269,,20,True,1,0,,20,4,0,16,False,False,False,1,0,True,512,16,True,0:40.48,40,False,4,False,False,True,,1,DDR4,True,,b896c3c9,,40,1,hybrid,False,True,4,1000000000,False,True,False,False,0,4,,1,186,,False,False,True,False,37.788582924,H-hop,4,False,True,checkerboard,,0.42kHz,False,6,mesh,True,6,1,True,bfs,6,False,,11,,,False,True,0.0,8,True,False,,True,,11,1,InitSort_4,AccelMain,4,,,True,0,True,False,2,,True,5,True,7,32,200,True,False,13,dfs,True,False,False,False,65536,100,False,pirTest,Tst,4,,6,True,db,True,0,True,30.501792114695338,True,4,0,,2020-02-12 23:25:22 -0800,,True,route_min_directed_valient,MyDesign,4,,False,70a4c50c,0:00.44,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",-i100 -p100 -t1 -d100,dor,,1,,200,1,True,4,True,False,,68.81720430107526,route_min_directed_valient,1000000000.0
False,0.115954,,20,True,3,0,,20,4,0,16,False,False,False,1,0,True,512,16,True,2:43.25,40,False,12,False,False,True,,1,DDR4,True,,b896c3c9,,40,3,hybrid,False,True,12,1000000000,False,True,False,False,0,4,,1,141298,,False,False,True,False,194.476989866,H-hop,12,False,True,checkerboard,,5.06kHz,False,6,mesh,True,6,3,True,bfs,6,False,,33,,,False,True,0.927628,26,True,False,,True,,33,1,Kmeans_0,AccelMain,4,,,True,0,True,False,2,,True,5,True,7,32,200,True,False,14,dfs,True,False,False,False,65536,100,False,pirTest,Tst,4,,6,True,db,True,0,True,28.410891689288192,True,12,0,,2020-02-12 23:25:22 -0800,,True,route_min_directed_valient,MyDesign,4,,False,70a4c50c,0:27.93,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",-i100 -p100 -t1 -d100,dor,,3,,200,1,True,4,True,False,,92.76281334484564,route_min_directed_valient,1000000000.0
